"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"SY",22681144450,23860777801,25268563691,25420175074,27174167154,28858965517,30301913793,32029122879,,,,,,
"TC",,,,,,,,,,,,,,
"TD",3050372770,3405989335,3695199036,4239193933,5664808225,6646663021,6689750813,6908605983,7119504412,7419783433,8425171572,8432153495,9181145944,9545225487
"TG",2001173658,1968618439,1950464804,2047098587,2090477943,2115154090,2200868860,2251278746,2301380510,2382165793,2477349486,2598337387,2751963855,2892798975
"TH",1.38e+11,1.4e+11,1.48e+11,1.59e+11,1.69e+11,1.76e+11,1.85e+11,1.95e+11,2e+11,1.95e+11,2.1e+11,2.1e+11,2.26e+11,2.3e+11
"TJ",1449651439,1597515886,1770047601,1964752837,2167122380,2312319579,2474181950,2667168142,2877874425,2987233653,3181403840,3416827725,3673089804,3944898449
"TM",6320368378,6594915418,6611876244,6828007144,7169435312,8104355717,8993168136,9987749546,11455535390,12154718693,13272686025,15223684211,16913793103,18638838475
"TL",433326984.1,504249206.3,470736507.9,459825396.8,462163492.1,4.91e+08,462942857.1,515939682.5,589200000,665577777.8,727926984.1,834700000,900166666.7,
"TO",233999795.3,242427945.4,250709545.5,256116210.5,258649064.4,264812953.8,260554490.5,249773954.7,252028444.5,260189359,268854243,276605845.5,278947200.8,280341936.8
"TT",10957013663,11405664804,12319670537,14097835427,15211564428,16088526686,18299528656,19169553452,19819885790,18949434406,18988893731,18684736987,18969057422,19272574285
"TN",26358982267,27467386276,27939013107,29442020046,31095373940,32282960678,34107642097,36231443177,37947658751,39316865227,40594426985,40388084348,42270708173,43336496916
"TR",3.87e+11,3.65e+11,3.87e+11,4.07e+11,4.46e+11,4.83e+11,5.16e+11,5.4e+11,5.44e+11,5.18e+11,5.65e+11,6.15e+11,6.28e+11,6.54e+11
"TV",21707429.45,22062152.21,23802012,23008563.24,22697445.79,21839543.63,22306678,23723278.06,25617169.24,24481598.2,23813390.63,25826413.67,25871469.95,26207330.17
"TZ",10060678389,10664100660,11428029221,12214989201,13171215003,14141916592,15094712407,16173696879,17376505548,18422910392,19720449299,20992181081,22447566446,24010085636
"UG",6517689669,6855544615,7454217784,7936748583,8477021579,9013834490,9985953500,10826014445,11768825183,12622188031,13362034649,14246652673,14732537011,15616912552
"UA",59536498012,65013855829,68394576332,74823666508,83877330155,86142018069,92430385388,99732386544,1.02e+11,86926349182,90577255848,95287273152,95477847698,97269311095
"UY",17205113129,16543726221,15264564115,15387487195,16157501729,17362872704,18074503474,19256849080,20638748427,21124018756,22899299760,24580379389,25484044441,26604475173
"US",1.16e+13,1.17e+13,1.19e+13,1.22e+13,1.27e+13,1.31e+13,1.34e+13,1.37e+13,1.36e+13,1.33e+13,1.36e+13,1.38e+13,1.41e+13,1.45e+13
"UZ",10995014210,11456804808,11915077000,12415510234,13371504522,14307509839,15351958057,16810394072,18323329538,19807519232,21491158366,23274924510,25183468320,27198142852
"VC",443019064.3,450591427.9,479076230,515916191.9,537359135.6,550728656.9,592923323.5,612539215.2,622605546.4,609536674.6,589025341.9,586194051.4,593026512.2,602894483.7
"VE",1.28e+11,1.33e+11,1.21e+11,1.12e+11,1.32e+11,1.46e+11,1.6e+11,1.74e+11,1.83e+11,1.77e+11,1.75e+11,1.82e+11,1.92e+11,1.95e+11
"VI",,,,,,,,,,,,,,
"VN",41288646006,43845607803,46617010183,49833147314,53588777916,57633255739,61654878281,66050565593,69790197499,73557400855,78282167938,83167212215,87531301194,92276674308
"VU",377655016.4,364480491.9,345851097.3,360699976.1,375072985.8,394962552.3,428387951.4,450559927.2,479623192.7,495485496.5,503575271.4,509655821.2,518679709.6,528893270.8
"PS",3970836427,3715867944,3661155812,3998167802,4353396668,4834276371,4614670285,4532799613,4141508703,5008773253,5125851442,5530433862,6321290694,6041327484
"WS",364031047.3,389293949.5,406204861.6,424546957.4,444182262.4,462644663.1,471753247.9,501580515.8,506641897.8,482281176.3,484592068.6,509553740.5,517053840.6,511164248.9
"YE",13633617158,14152191675,14709113179,15260322222,15866568492,16753787028,17284950663,17861996286,18579046277,19347259733,19989098341,16973064608,17392278684,18115050571
"ZA",2.05e+11,2.1e+11,2.18e+11,2.24e+11,2.35e+11,2.47e+11,2.61e+11,2.75e+11,2.85e+11,2.81e+11,2.9e+11,3e+11,3.08e+11,3.13e+11
"CD",9925276570,9716828589,10003257879,10561221829,11272876448,11964484458,12601116451,13389700280,14223583421,14629707395,15669475019,16746594732,17933521553,19454635074
"ZM",6167204441,6495106581,6787777019,7259186360,7769681028,8331863990,8990389066,9741305580,10498584526,11466590601,12647443701,13449095108,14354296406,15317964947
"ZW",8447465997,8569076991,7806941277,6480145789,6103808840,5755215200,5555998711,5353019907,4407197679,4670941609,5202304247,5821659788,6436730036,6725359135
