country,admin1,admin2,admin4,admin4-name,latitude,longitude,geonameid,modification date
UG,UG.W,UG.W.E6,UG.W.E6.0.8657648,Rwengwe,-0.36654,30.41595,8657648,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8657864,Engaju,-0.28668,30.27212,8657864,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8658234,Burere,-0.37677,30.26052,8658234,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8658441,Bitsya,-0.29782,30.47134,8658441,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8658535,Nsiika Town Council,-0.36425,30.43248,8658535,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8658658,Karungu,-0.36686,30.47323,8658658,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8658659,Bihanga,-0.25057,30.34806,8658659,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8657585,Mutunda,2.05907,32.26231,8657585,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8657678,Kiryandongo Refugee Set.,1.92577,32.18677,8657678,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8657902,Kiryandongo,2.0824,31.98884,8657902,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8657965,Kiryandongo Town Council,1.8777,32.0558,8657965,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8658132,Bweyale Town Council,1.94078,32.13958,8658132,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8658200,Masindi Port,1.69252,32.00377,8658200,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8658376,Kigumba Town Council,1.80701,32.00507,8658376,20/12/2013
UG,UG.W,UG.W.F7,UG.W.F7.0.8658610,Kigumba,1.84069,31.96673,8658610,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.7732541,Hapuyo Sub-County,0.61254,31.06981,7732541,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8657718,Kakabara,0.55441,30.94509,8657718,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8657843,Kasule,0.56658,31.2025,8657843,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8657990,Mpara,0.38778,30.99744,8657990,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8657991,Rwentuha,0.33654,30.8662,8657991,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8658587,Ruyonza,0.27288,30.98343,8658587,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8658598,Kyegegwa,0.43446,31.08604,8658598,20/12/2013
UG,UG.W,UG.W.G2,UG.W.G2.0.8658725,Kyegegwa Town Council,0.51868,31.06223,8658725,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8657722,Bitereko,-0.5358,29.99712,8657722,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8657837,Mutara,-0.70538,30.10068,8657837,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8657855,Mayanga,-0.74027,30.0426,8657855,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658334,Ruhehe,-0.68658,29.98926,8658334,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658368,Kiyanga,-0.50274,29.97005,8658368,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658422,Kitenga,-0.61736,30.09144,8658422,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658531,Mitooma Town Council,-0.61252,30.05057,8658531,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658533,Kashenshero Town Council,-0.62583,29.9883,8658533,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658550,Kabira,-0.69266,30.03901,8658550,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658552,Kashenshero,-0.62786,29.98872,8658552,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658631,Kanyabwanga,-0.60596,29.93374,8658631,20/12/2013
UG,UG.W,UG.W.G6,UG.W.G6.0.8658652,Mitooma,-0.60785,30.03082,8658652,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657617,Rwebisengo Town Council,1.04742,30.26862,8657617,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657652,Kanara Town Council,1.03811,30.53208,8657652,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657653,Karugutu Town Council,0.78954,30.2317,8657653,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657657,Kibuku Town Council,0.94971,30.25853,8657657,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657763,Kanara,1.0647,30.48208,8657763,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657885,Rwebisengo,0.98002,30.34515,8657885,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657908,Butungama,1.13385,30.35582,8657908,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8657909,Bweramule,0.93404,30.22987,8657909,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8658040,Nombe,0.75729,30.22197,8658040,20/12/2013
UG,UG.W,UG.W.H1,UG.W.H1.0.8658312,Karugutu,0.8229,30.22007,8658312,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8657866,Kichwamba,-0.29726,29.95592,8657866,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8657950,Ryeru,-0.29374,30.10882,8657950,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658002,Katunguru,-0.22523,29.89413,8658002,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658083,Kyabakara,-0.16299,30.2327,8658083,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658148,Rutoto,-0.35503,30.05414,8658148,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658551,Katerera Town Council,-0.19877,30.16201,8658551,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658660,Rubirizi Town Council,-0.27747,30.10557,8658660,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658662,Magambo,-0.26422,30.13883,8658662,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658663,Katanda,-0.23734,30.18632,8658663,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658664,Katerera,-0.19124,30.18594,8658664,20/12/2013
UG,UG.W,UG.W.H4,UG.W.H4.0.8658665,Kirugu,-0.17,30.12007,8658665,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.7732413,Kagango Sub-County,-0.61211,30.3648,7732413,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8657830,Kigarama,-0.50721,30.41661,8657830,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8657997,Kasaana,-0.70622,30.20097,8657997,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658282,Shuuku,-0.68548,30.32523,8658282,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658291,Kibingo Town Council,-0.57953,30.37239,8658291,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658357,Kabwohe-Itendero Tc,-0.58095,30.40364,8658357,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658432,Bugongi Town Council,-0.65089,30.2614,8658432,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658488,Kyangyenyi,-0.50558,30.34263,8658488,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658653,Kitagata,-0.66322,30.17307,8658653,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658654,Bugongi,-0.66316,30.28225,8658654,20/12/2013
UG,UG.W,UG.W.H6,UG.W.H6.0.8658656,Masheruka,-0.45586,30.43206,8658656,20/12/2013
