country,channel,year,in-oda-gross-channel
SB,A,2010,24054907
SB,B,2010,182387026
SB,C,2010,65991843
SB,D,2010,2469532
SB,E,2010,9258726
SB,F,2010,941130
SB,H,2010,20079941
SB,I,2010,68713323
SB,J,2010,18822314
SC,A,2010,10645792
SC,B,2010,32961797
SC,C,2010,32782758
SC,D,2010,109505
SC,E,2010,523959
SC,H,2010,499277
SC,I,2010,203417
SD,A,2010,138450986
SD,B,2010,22648467
SD,C,2010,96892181
SD,D,2010,23034172
SD,E,2010,518389861
SD,F,2010,9931859
SD,G,2010,1695563
SD,H,2010,1076607805
SD,I,2010,209452460
SD,J,2010,99781245
SH,A,2010,4279951
SH,C,2010,46021766
SH,E,2010,227189
SH,F,2010,21841
SH,I,2010,6728161
SL,A,2010,84189842
SL,B,2010,1717538
SL,C,2010,64711491
SL,D,2010,4774045
SL,E,2010,59779558
SL,F,2010,389780
SL,H,2010,109329279
SL,I,2010,17339093
SL,J,2010,137029728
SN,A,2010,227713544
SN,B,2010,128574453
SN,C,2010,121830853
SN,D,2010,30598836
SN,E,2010,85204821
SN,F,2010,7134381
SN,G,2010,3428642
SN,H,2010,51517837
SN,I,2010,61065511
SN,J,2010,245812441
SO,A,2010,22741635
SO,B,2010,5086583
SO,C,2010,3405671
SO,D,2010,22287918
SO,E,2010,173669455
SO,F,2010,13591965
SO,G,2010,730352
SO,H,2010,229335650
SO,I,2010,24981130
SO,J,2010,15034282
SR,A,2010,77082509
SR,B,2010,183863
SR,C,2010,13284
SR,D,2010,1693123
SR,E,2010,3976966
SR,F,2010,1459722
SR,G,2010,1048917
SR,H,2010,713136
SR,I,2010,16125434
SR,J,2010,2272423
ST,A,2010,4672351
ST,B,2010,9806158
ST,C,2010,16546291
ST,D,2010,1527207
ST,E,2010,4422321
ST,F,2010,1082353
ST,H,2010,3040061
ST,I,2010,822929
ST,J,2010,5634488
SV,A,2010,186049984
SV,B,2010,20908143
SV,C,2010,78970652
SV,D,2010,6126908
SV,E,2010,58569917
SV,F,2010,2231233
SV,G,2010,121334
SV,H,2010,20728394
SV,I,2010,24485764
SV,J,2010,5235805
SY,A,2010,61157475
SY,B,2010,25204257
SY,C,2010,52323793
SY,D,2010,2566493
SY,E,2010,15298132
SY,F,2010,466795
SY,G,2010,23631
SY,H,2010,29425590
SY,I,2010,48322995
SY,J,2010,89277191
SZ,A,2010,67073301
SZ,B,2010,159290
SZ,C,2010,6774554
SZ,D,2010,4999899
SZ,E,2010,10264478
SZ,F,2010,157682
SZ,H,2010,2909163
SZ,I,2010,7348357
SZ,J,2010,1748624
TD,A,2010,73884148
TD,B,2010,29233069
TD,C,2010,1027932
TD,D,2010,12413900
TD,E,2010,72233854
TD,F,2010,4716370
TD,G,2010,5395297
TD,H,2010,247081282
TD,I,2010,7141762
TD,J,2010,60834707
TG,A,2010,64541205
TG,B,2010,161384644
TG,C,2010,49001298
TG,D,2010,7394032
TG,E,2010,16240794
TG,F,2010,1212327
TG,H,2010,37869515
TG,I,2010,4086139
TG,J,2010,217823268
TH,A,2010,66487609
TH,B,2010,28059258
TH,C,2010,214967297
TH,D,2010,9421199
TH,E,2010,67988311
TH,F,2010,3210916
TH,G,2010,27879
TH,H,2010,20901670
TH,I,2010,32560342
TH,J,2010,1392958
TJ,A,2010,59466755
TJ,B,2010,4451892
TJ,C,2010,52189793
TJ,D,2010,5877994
TJ,E,2010,37604850
TJ,F,2010,4309982
TJ,G,2010,40007
TJ,H,2010,59796398
TJ,I,2010,19393001
TJ,J,2010,195350580
TK,A,2010,6598414
TK,B,2010,471
TK,C,2010,9137801
TK,E,2010,212208
TK,H,2010,686334
TK,I,2010,41956
TK,J,2010,20370
TL,A,2010,45340813
TL,B,2010,80765666
TL,C,2010,30071604
TL,D,2010,3130677
TL,E,2010,22660044
TL,F,2010,2536542
TL,H,2010,75990636
TL,I,2010,49367891
TL,J,2010,7670342
TM,A,2010,7612821
TM,B,2010,1177975
TM,C,2010,1866477
TM,D,2010,1016812
TM,E,2010,1653583
TM,H,2010,6122714
TM,I,2010,4913979
TM,J,2010,4101084
TN,A,2010,228431855
TN,B,2010,102513504
TN,C,2010,181815155
TN,D,2010,1325900
TN,E,2010,6528249
TN,F,2010,629206
TN,G,2010,794739
TN,H,2010,6893994
TN,I,2010,185770343
TN,J,2010,160434794
TO,A,2010,11645704
TO,B,2010,4637358
TO,C,2010,34536289
TO,D,2010,983615
TO,E,2010,1659271
TO,F,2010,933795
TO,H,2010,7680992
TO,I,2010,3494750
TO,J,2010,14021751
TR,A,2010,315302515
TR,B,2010,51136270
TR,C,2010,818585774
TR,D,2010,1729658
TR,E,2010,15899091
TR,F,2010,2471698
TR,G,2010,99533
TR,H,2010,10294873
TR,I,2010,279453712
TR,J,2010,2674140
TT,A,2010,2375586
TT,B,2010,793363
TT,C,2010,28105
TT,D,2010,53290
TT,E,2010,161665
TT,F,2010,35890
TT,H,2010,516245
TT,I,2010,557916
TT,J,2010,420381
TV,A,2010,2493938
TV,B,2010,1065937
TV,C,2010,7830426
TV,E,2010,1085130
TV,F,2010,260590
TV,H,2010,1349360
TV,I,2010,576535
TV,J,2010,551738
TZ,A,2010,753215646
TZ,B,2010,39405258
TZ,C,2010,759169191
TZ,D,2010,43835925
TZ,E,2010,186748361
TZ,F,2010,57379827
TZ,G,2010,2201360
TZ,H,2010,140744785
TZ,I,2010,154636272
TZ,J,2010,933113545
UA,A,2010,219765725
UA,B,2010,20124441
UA,C,2010,75796192
UA,D,2010,33296370
UA,E,2010,44998664
UA,F,2010,14283113
UA,G,2010,821061
UA,H,2010,94213525
UA,I,2010,103191547
UA,J,2010,1739465
UG,A,2010,342429602
UG,B,2010,12251092
UG,C,2010,361134106
UG,D,2010,40677391
UG,E,2010,219569548
UG,F,2010,20971070
UG,G,2010,1108637
UG,H,2010,139412191
UG,I,2010,174984624
UG,J,2010,477112989
UY,A,2010,11442345
UY,B,2010,9552293
UY,C,2010,25804711
UY,D,2010,709886
UY,E,2010,3054478
UY,F,2010,1184066
UY,H,2010,7018971
UY,I,2010,2221309
UY,J,2010,5190593
UZ,A,2010,33034527
UZ,B,2010,40515733
UZ,C,2010,48244866
UZ,D,2010,383919
UZ,E,2010,6258496
UZ,F,2010,2007877
UZ,G,2010,151753
UZ,H,2010,22613558
UZ,I,2010,24792201
UZ,J,2010,77783714
VC,A,2010,6617359
VC,B,2010,85596
VC,C,2010,1034833
VC,D,2010,1717628
VC,E,2010,696134
VC,F,2010,35890
VC,H,2010,414589
VC,I,2010,2508578
VC,J,2010,1660906
VE,A,2010,6671685
VE,B,2010,14703366
VE,C,2010,2673717
VE,D,2010,2764985
VE,E,2010,10479058
VE,F,2010,2039533
VE,H,2010,3542147
VE,I,2010,5422294
VE,J,2010,1620443
VN,A,2010,316276554
VN,B,2010,196714521
VN,C,2010,1513092781
VN,D,2010,16041144
VN,E,2010,94320581
VN,F,2010,8049614
VN,G,2010,4880333
VN,H,2010,131620658
VN,I,2010,160262936
VN,J,2010,1203453424
VU,A,2010,60695786
VU,B,2010,10140202
VU,C,2010,18105286
VU,D,2010,1306664
VU,E,2010,5822352
VU,F,2010,4380770
VU,H,2010,5261392
VU,I,2010,17152975
VU,J,2010,233880
WF,A,2010,2426494
WF,B,2010,123440107
WF,I,2010,1912748
WS,A,2010,43304396
WS,B,2010,5287410
WS,C,2010,41122455
WS,D,2010,1178169
WS,E,2010,1597445
WS,F,2010,2248435
WS,H,2010,8395827
WS,I,2010,11662703
WS,J,2010,55356626
XK,A,2010,221867656
XK,B,2010,27662548
XK,C,2010,44439543
XK,D,2010,9176882
XK,E,2010,54545040
XK,F,2010,5262306
XK,G,2010,79676
XK,H,2010,105690136
XK,I,2010,94339128
XK,J,2010,3001692
YE,A,2010,123696473
YE,B,2010,10254802
YE,C,2010,79822974
YE,D,2010,4097156
YE,E,2010,53897098
YE,F,2010,2734522
YE,G,2010,152104
YE,H,2010,109563597
YE,I,2010,82909331
YE,J,2010,314835754
YT,A,2010,29382692
YT,B,2010,560781264
YT,C,2010,19826868
YT,I,2010,26898
ZA,A,2010,447293527
ZA,B,2010,28818862
ZA,C,2010,66751573
ZA,D,2010,99430367
ZA,E,2010,186470048
ZA,F,2010,32635183
ZA,G,2010,576691
ZA,H,2010,32701285
ZA,I,2010,218072679
ZA,J,2010,1809685
ZM,A,2010,210773570
ZM,B,2010,10315661
ZM,C,2010,256043578
ZM,D,2010,16118042
ZM,E,2010,160264372
ZM,F,2010,22892410
ZM,G,2010,2385516
ZM,H,2010,59059550
ZM,I,2010,47367330
ZM,J,2010,173926666
ZW,A,2010,80674597
ZW,B,2010,12103506
ZW,C,2010,16036366
ZW,D,2010,36828647
ZW,E,2010,187855845
ZW,F,2010,22254501
ZW,G,2010,219445
ZW,H,2010,334125129
ZW,I,2010,67002381
ZW,J,2010,27032955
51,A,2011,143570080
51,B,2011,142625231
51,C,2011,300186631
51,D,2011,24374271
51,E,2011,146731867
51,F,2011,27016655
51,G,2011,75123847
51,H,2011,597230222
51,I,2011,402564879
51,J,2011,94856218
52,A,2011,691909972
52,B,2011,95577507
52,C,2011,12610158
52,D,2011,28538223
52,E,2011,100411427
52,F,2011,5197236
52,G,2011,431129
52,H,2011,185469027
52,I,2011,154037088
52,J,2011,43091381
53,A,2011,41259006
53,B,2011,247121121
53,C,2011,7862339
53,D,2011,11193300
53,E,2011,176659141
53,F,2011,6311202
53,G,2011,2884483
53,H,2011,211805023
53,I,2011,225735385
53,J,2011,1548553
54,A,2011,59026958
54,B,2011,3019439
54,C,2011,1560191
54,D,2011,2193950
54,E,2011,34154903
54,F,2011,429592
54,G,2011,244820
54,H,2011,22973738
54,I,2011,31436506
54,J,2011,2777345
55,A,2011,6377019428
55,B,2011,6414539879
55,C,2011,632521551
55,D,2011,270756204
55,E,2011,3946507060
55,F,2011,25479508
55,G,2011,335162554
55,H,2011,5232707790
55,I,2011,2807270078
55,J,2011,1114221833
56,A,2011,168146039
56,B,2011,173919226
56,C,2011,32122452
56,D,2011,31410833
56,E,2011,84168982
56,F,2011,6765696
56,G,2011,9666166
56,H,2011,170646536
56,I,2011,174496969
56,J,2011,14303295
57,A,2011,12239352
57,B,2011,48283164
57,C,2011,6167958
57,D,2011,1780892
57,E,2011,41415636
57,F,2011,612220
57,G,2011,61930
57,H,2011,92133075
57,I,2011,7592863
57,J,2011,420275
58,A,2011,26599814
58,B,2011,38157763
58,C,2011,1244933
58,D,2011,3024867
58,E,2011,46204854
58,F,2011,6913468
58,H,2011,34681690
58,I,2011,41203212
58,J,2011,3386204
59,A,2011,146993825
59,B,2011,36235242
59,C,2011,10565526
59,D,2011,4918164
59,E,2011,46672559
59,F,2011,11660453
59,G,2011,16033854
59,H,2011,47390961
59,I,2011,89514246
59,J,2011,4603566
60,A,2011,83221084
60,B,2011,31215000
60,C,2011,1506260
60,D,2011,7595506
60,E,2011,29778860
60,F,2011,2680095
60,G,2011,52206714
60,H,2011,155981825
60,I,2011,49329109
60,J,2011,34662
61,A,2011,48095974
61,B,2011,75828376
61,C,2011,6003342
61,D,2011,4856203
61,E,2011,12042592
61,F,2011,1103037
61,G,2011,1003268
61,H,2011,98852667
61,I,2011,48494398
61,J,2011,6944411
62,A,2011,21606905
62,B,2011,117337912
62,C,2011,141130
62,E,2011,15346669
62,F,2011,908726
62,H,2011,15787800
62,I,2011,4916012
62,J,2011,20688972
63,A,2011,39772509
63,B,2011,32917645
63,C,2011,4856248
63,D,2011,9897169
63,E,2011,54406609
63,F,2011,3330890
63,H,2011,49080313
63,I,2011,65152362
63,J,2011,1248132
64,A,2011,4348677
64,B,2011,1569109
64,C,2011,1346419
64,D,2011,2106168
64,E,2011,50708933
64,F,2011,2077211
64,G,2011,683054
64,H,2011,18011777
64,I,2011,10295293
64,J,2011,891047
65,A,2011,201133697
65,B,2011,283421304
65,C,2011,12062723
65,D,2011,67982460
65,E,2011,494477693
65,F,2011,44912314
65,G,2011,34013023
65,H,2011,756961508
65,I,2011,386339773
65,J,2011,64865542
66,A,2011,1391236
66,B,2011,246123
66,C,2011,8441286
66,D,2011,805188
66,E,2011,1211507
66,H,2011,2100366
66,I,2011,161113
67,A,2011,31448753
67,B,2011,4749306
67,C,2011,5189995
67,D,2011,681113
67,E,2011,10383279
67,F,2011,73079
67,G,2011,47294
67,H,2011,79962234
67,I,2011,19680947
67,J,2011,5170845
AF,A,2011,1247925114
AF,B,2011,263768168
AF,C,2011,312152019
AF,D,2011,88432890
AF,E,2011,856235578
AF,F,2011,49314150
AF,G,2011,4903052
AF,H,2011,2159022262
AF,I,2011,1300360250
AF,J,2011,208407556
AG,A,2011,1281089
AG,B,2011,375398
AG,C,2011,9541726
AG,E,2011,41141
AG,F,2011,29403
AG,H,2011,3825821
AG,I,2011,111966
AG,J,2011,512929
AI,C,2011,393104
AI,I,2011,26387
AL,A,2011,73148490
AL,B,2011,21647994
AL,C,2011,53860630
AL,D,2011,9087123
AL,E,2011,13785207
AL,F,2011,901268
AL,G,2011,97941
AL,H,2011,29314998
AL,I,2011,103040261
AL,J,2011,37375523
AM,A,2011,106447016
AM,B,2011,8368725
AM,C,2011,103847417
AM,D,2011,7094241
AM,E,2011,20433316
AM,F,2011,2368473
AM,G,2011,1026
AM,H,2011,14078015
AM,I,2011,25264479
AM,J,2011,113587265
AO,A,2011,24391358
AO,B,2011,27696433
AO,C,2011,26881274
AO,D,2011,18801335
AO,E,2011,71575497
AO,F,2011,2926826
AO,G,2011,28192
AO,H,2011,27419112
AO,I,2011,18912632
AO,J,2011,28592947
AR,A,2011,40278075
AR,B,2011,12848993
AR,C,2011,5065219
AR,D,2011,6055764
AR,E,2011,10295647
AR,F,2011,3064621
AR,G,2011,11197
AR,H,2011,2491526
AR,I,2011,26579066
AR,J,2011,7635541
AZ,A,2011,32373982
AZ,B,2011,14212528
AZ,C,2011,147880862
AZ,D,2011,2610407
AZ,E,2011,11735210
AZ,F,2011,1764669
AZ,G,2011,466325
AZ,H,2011,7145752
AZ,I,2011,26848483
AZ,J,2011,64113226
BA,A,2011,70809416
BA,B,2011,37507746
BA,C,2011,15143240
BA,D,2011,8530924
BA,E,2011,28906892
BA,F,2011,9861968
BA,G,2011,108706
BA,H,2011,43522597
BA,I,2011,117194615
BA,J,2011,58214157
BD,A,2011,96314725
BD,B,2011,101275612
BD,C,2011,542360336
BD,D,2011,36600989
BD,E,2011,206491651
BD,F,2011,220582137
BD,G,2011,1690583
BD,H,2011,373139230
BD,I,2011,196595114
BD,J,2011,413306369
BF,A,2011,155927690
BF,B,2011,50368746
BF,C,2011,344351558
BF,D,2011,20922727
BF,E,2011,82868510
BF,F,2011,15757302
BF,G,2011,782569
BF,H,2011,30712484
BF,I,2011,22795004
BF,J,2011,266842178
BI,A,2011,86890887
BI,B,2011,8387027
BI,C,2011,83924332
BI,D,2011,12265443
BI,E,2011,71335138
BI,F,2011,32710107
BI,G,2011,5120
BI,H,2011,66048515
BI,I,2011,58163136
BI,J,2011,138444139
BJ,A,2011,251808447
BJ,B,2011,32152961
BJ,C,2011,129276380
BJ,D,2011,17625683
BJ,E,2011,49375171
BJ,F,2011,9334825
BJ,H,2011,33794326
BJ,I,2011,50928291
BJ,J,2011,108529970
BO,A,2011,251020426
BO,B,2011,24980878
BO,C,2011,133159281
BO,D,2011,14076637
BO,E,2011,116552473
BO,F,2011,37691341
BO,G,2011,751106
BO,H,2011,22603140
BO,I,2011,64862386
BO,J,2011,50844394
BR,A,2011,212761292
BR,B,2011,117355080
BR,C,2011,444333531
BR,D,2011,29272142
BR,E,2011,69988730
BR,F,2011,8726234
BR,G,2011,80198
BR,H,2011,21823381
BR,I,2011,88653365
BR,J,2011,15852700
BT,A,2011,1125807
BT,B,2011,4446415
BT,C,2011,80314269
BT,D,2011,531506
BT,E,2011,4325395
BT,F,2011,183087
BT,H,2011,4037561
BT,I,2011,5896543
BT,J,2011,41500808
BW,A,2011,70679665
BW,B,2011,1081232
BW,C,2011,30754248
BW,D,2011,3244936
BW,E,2011,9308717
BW,F,2011,480102
BW,G,2011,200711
BW,H,2011,1145957
BW,I,2011,13021059
BW,J,2011,7270475
BY,A,2011,29264895
BY,B,2011,2363891
BY,C,2011,25039
BY,D,2011,1554179
BY,E,2011,20140325
BY,F,2011,460086
BY,G,2011,89819
BY,H,2011,17048483
BY,I,2011,26268889
BY,J,2011,4281297
BZ,A,2011,9783326
BZ,B,2011,894241
BZ,C,2011,2689747
BZ,D,2011,4913
BZ,E,2011,390780
BZ,F,2011,271391
BZ,G,2011,15193
BZ,H,2011,2206367
BZ,I,2011,3242324
BZ,J,2011,3894839
CD,A,2011,2656706004
CD,B,2011,1226771458
CD,C,2011,1531365599
CD,D,2011,35610006
CD,E,2011,456938119
CD,F,2011,12283287
CD,G,2011,1525804
CD,H,2011,558220415
CD,I,2011,139902590
CD,J,2011,650118604
CF,A,2011,26177375
CF,B,2011,11184450
CF,C,2011,16928824
CF,D,2011,12248169
CF,E,2011,33305162
CF,F,2011,267553
CF,H,2011,73081298
CF,I,2011,29783014
CF,J,2011,62748732
CG,A,2011,216469697
CG,B,2011,15856361
CG,C,2011,5624611
CG,D,2011,3837713
CG,E,2011,5117484
CG,F,2011,8432655
CG,H,2011,19288279
CG,I,2011,10119281
CG,J,2011,37572731
CI,A,2011,113231534
CI,B,2011,71137048
CI,C,2011,631512342
CI,D,2011,6649615
CI,E,2011,65714147
CI,F,2011,4848389
CI,G,2011,367522
CI,H,2011,93624295
CI,I,2011,19786684
CI,J,2011,482971109
CK,A,2011,14743733
CK,B,2011,3447840
CK,C,2011,3598263
CK,D,2011,557214
CK,E,2011,11753
CK,G,2011,401123
CK,H,2011,2042392
CK,I,2011,1389115
CK,J,2011,508375
CL,A,2011,55426156
CL,B,2011,2050638
CL,C,2011,4567545
CL,D,2011,2778551
CL,E,2011,10239827
CL,F,2011,1243459
CL,G,2011,9328
CL,H,2011,2896074
CL,I,2011,16757595
CL,J,2011,3562074
CM,A,2011,229989415
CM,B,2011,49262878
CM,C,2011,136189909
CM,D,2011,10028711
CM,E,2011,30658847
CM,F,2011,2798721
CM,G,2011,729665
CM,H,2011,39012798
CM,I,2011,66351596
CM,J,2011,92678527
CN,A,2011,681381446
CN,B,2011,206393179
CN,C,2011,697484068
CN,D,2011,14923337
CN,E,2011,63894333
CN,F,2011,8668495
CN,G,2011,275847
CN,H,2011,16734881
CN,I,2011,593082451
CN,J,2011,84317821
CO,A,2011,510027070
CO,B,2011,40255627
CO,C,2011,24373948
CO,D,2011,14274547
CO,E,2011,155210416
CO,F,2011,23003285
CO,G,2011,3848640
CO,H,2011,114607183
CO,I,2011,98504425
CO,J,2011,13950920
CR,A,2011,21677487
CR,B,2011,6441682
CR,C,2011,17603744
CR,D,2011,511682
CR,E,2011,4598581
CR,F,2011,2084166
CR,G,2011,87141
CR,H,2011,1831004
CR,I,2011,10035842
CR,J,2011,9545016
CU,A,2011,3749244
CU,B,2011,11050851
CU,C,2011,7125114
CU,D,2011,3582529
CU,E,2011,18228072
CU,F,2011,1517798
CU,H,2011,12083193
CU,I,2011,15802235
CU,J,2011,11882583
CV,A,2011,18194527
CV,B,2011,32947853
CV,C,2011,171111670
CV,D,2011,869706
CV,E,2011,6958565
CV,F,2011,2178828
CV,H,2011,3632016
CV,I,2011,8742304
CV,J,2011,10266163
DJ,A,2011,14054625
DJ,B,2011,10632803
DJ,C,2011,51807709
DJ,D,2011,3231232
DJ,E,2011,10043454
DJ,F,2011,478329
DJ,G,2011,7813
DJ,H,2011,19836347
DJ,I,2011,11608469
DJ,J,2011,30698477
DM,A,2011,8195245
DM,B,2011,409244
DM,C,2011,13722691
DM,E,2011,95246
DM,H,2011,1290691
DM,I,2011,657495
DM,J,2011,992105
DO,A,2011,97755301
DO,B,2011,7158250
DO,C,2011,37954723
DO,D,2011,18894410
DO,E,2011,29266678
DO,F,2011,5440077
DO,G,2011,92971
DO,H,2011,8422001
DO,I,2011,66432590
DO,J,2011,3764007
DZ,A,2011,37329888
DZ,B,2011,142383233
DZ,C,2011,16238591
DZ,D,2011,2812311
DZ,E,2011,12384512
DZ,F,2011,1093273
DZ,G,2011,554257
DZ,H,2011,26674850
DZ,I,2011,45363750
DZ,J,2011,2365853
EC,A,2011,59973328
EC,B,2011,31081253
EC,C,2011,34386511
EC,D,2011,16257031
EC,E,2011,50313067
EC,F,2011,6306455
EC,G,2011,226594
EC,H,2011,12909372
EC,I,2011,28519506
EC,J,2011,4363235
EG,A,2011,293757408
EG,B,2011,112692438
EG,C,2011,182080251
EG,D,2011,27421788
EG,E,2011,59678259
EG,F,2011,9965283
EG,H,2011,42660510
EG,I,2011,124776132
EG,J,2011,280459048
ER,A,2011,5463444
ER,B,2011,1933830
ER,C,2011,40301429
ER,D,2011,2087851
ER,E,2011,12361819
ER,F,2011,336801
ER,H,2011,36581014
ER,I,2011,5224643
ER,J,2011,20260768
ET,A,2011,266368445
ET,B,2011,29535417
ET,C,2011,829944628
ET,D,2011,151031032
ET,E,2011,513993787
ET,F,2011,43049376
ET,G,2011,1839938
ET,H,2011,754666692
ET,I,2011,125746467
ET,J,2011,791179915
FJ,A,2011,5687988
FJ,B,2011,3254711
FJ,C,2011,13294604
FJ,D,2011,3638872
FJ,E,2011,5262953
FJ,F,2011,5804472
FJ,H,2011,16314796
FJ,I,2011,20361219
FJ,J,2011,4545073
GA,A,2011,35226119
GA,B,2011,33803344
GA,C,2011,17381167
GA,D,2011,300408
GA,E,2011,919030
GA,F,2011,218351
GA,G,2011,13862
GA,H,2011,2120272
GA,I,2011,8368328
GA,J,2011,6229410
GD,A,2011,530282
GD,B,2011,244154
GD,C,2011,11241911
GD,E,2011,39506
GD,H,2011,772391
GD,I,2011,311617
GD,J,2011,1975029
GE,A,2011,200314096
GE,B,2011,9708609
GE,C,2011,109220011
GE,D,2011,26019834
GE,E,2011,60348609
GE,F,2011,5091123
GE,G,2011,102385
GE,H,2011,34094482
GE,I,2011,69448827
GE,J,2011,60272963
GH,A,2011,367143228
GH,B,2011,17299889
GH,C,2011,540916003
GH,D,2011,20266135
GH,E,2011,82114950
GH,F,2011,9166872
GH,G,2011,828991
GH,H,2011,59827135
GH,I,2011,98209358
GH,J,2011,624898015
GM,A,2011,6071523
GM,B,2011,4354426
GM,C,2011,31587721
GM,D,2011,2059304
GM,E,2011,6282637
GM,F,2011,2995017
GM,H,2011,6385141
GM,I,2011,43430355
GM,J,2011,21386873
GN,A,2011,42438667
GN,B,2011,33353697
GN,C,2011,55642977
GN,D,2011,11107289
GN,E,2011,18850860
GN,F,2011,112665
GN,H,2011,29140951
GN,I,2011,20180775
GN,J,2011,127735562
GQ,A,2011,2335193
GQ,B,2011,6751724
GQ,C,2011,322738
GQ,D,2011,2872215
GQ,E,2011,9002644
GQ,F,2011,1624
GQ,H,2011,2978717
GQ,I,2011,1984675
GQ,J,2011,1299749
GT,A,2011,90660888
GT,B,2011,20446087
GT,C,2011,58987319
GT,D,2011,27707227
GT,E,2011,119854710
GT,F,2011,15829356
GT,G,2011,393004
GT,H,2011,46805338
GT,I,2011,40300992
GT,J,2011,8358328
GW,A,2011,8842876
GW,B,2011,21783207
GW,C,2011,25826052
GW,D,2011,4147341
GW,E,2011,13260318
GW,F,2011,7069937
GW,G,2011,78804
GW,H,2011,232392272
GW,I,2011,4642966
GW,J,2011,23920958
GY,A,2011,73321672
GY,B,2011,270781
GY,C,2011,27134727
GY,D,2011,438250
GY,E,2011,5921751
GY,F,2011,180608
GY,H,2011,41303389
GY,I,2011,10931800
GY,J,2011,2117326
HN,A,2011,299650614
HN,B,2011,10629325
HN,C,2011,54624748
HN,D,2011,3010155
HN,E,2011,66061972
HN,F,2011,19187505
HN,G,2011,64313
HN,H,2011,32671643
HN,I,2011,31686593
HN,J,2011,136008417
HT,A,2011,394182919
HT,B,2011,69422322
HT,C,2011,69233773
HT,D,2011,16613030
HT,E,2011,433525381
HT,F,2011,13673334
HT,G,2011,665661
HT,H,2011,370273338
HT,I,2011,215673066
HT,J,2011,90718256
ID,A,2011,227560390
ID,B,2011,139808266
ID,C,2011,1349739063
ID,D,2011,25072594
ID,E,2011,104348883
ID,F,2011,22665549
ID,G,2011,2103603
ID,H,2011,238447744
ID,I,2011,400487635
ID,J,2011,54434727
IN,A,2011,659009571
IN,B,2011,42964857
IN,C,2011,2141162397
IN,D,2011,47744303
IN,E,2011,144644696
IN,F,2011,20603102
IN,G,2011,11386642
IN,H,2011,93008434
IN,I,2011,372065022
IN,J,2011,1726417337
IQ,A,2011,583772202
IQ,B,2011,18204614
IQ,C,2011,370797753
IQ,D,2011,56700698
IQ,E,2011,185696099
IQ,F,2011,8884465
IQ,H,2011,278979787
IQ,I,2011,345828912
IQ,J,2011,45444143
IR,A,2011,8657346
IR,B,2011,14063537
IR,C,2011,8174423
IR,D,2011,394055
IR,E,2011,3595709
IR,F,2011,841170
IR,H,2011,21146760
IR,I,2011,51701947
IR,J,2011,6094552
JM,A,2011,12566849
JM,B,2011,2959793
JM,C,2011,26571206
JM,D,2011,922869
JM,E,2011,4079268
JM,F,2011,866631
JM,H,2011,10623927
JM,I,2011,28838458
JM,J,2011,5195808
JO,A,2011,307699261
JO,B,2011,39516068
JO,C,2011,307571545
JO,D,2011,8315826
JO,E,2011,70922023
JO,F,2011,2073704
JO,G,2011,409473
JO,H,2011,140317505
JO,I,2011,199477675
JO,J,2011,76628088
KE,A,2011,490526116
KE,B,2011,43816064
KE,C,2011,376622119
KE,D,2011,67622203
KE,E,2011,381307180
KE,F,2011,38038733
KE,G,2011,1380465
KE,H,2011,406128742
KE,I,2011,236328710
KE,J,2011,627419496
KG,A,2011,36938399
KG,B,2011,8174395
KG,C,2011,148701445
KG,D,2011,3038514
KG,E,2011,35560407
KG,F,2011,3788318
KG,G,2011,287194
KG,H,2011,60336733
KG,I,2011,38434916
KG,J,2011,130560089
KH,A,2011,94526989
KH,B,2011,68737113
KH,C,2011,334380427
KH,D,2011,14471689
KH,E,2011,90664734
KH,F,2011,6928692
KH,G,2011,1320440
KH,H,2011,77858339
KH,I,2011,89807015
KH,J,2011,67664644
KI,A,2011,14198329
KI,B,2011,1985339
KI,C,2011,4225731
KI,D,2011,447745
KI,E,2011,1484276
KI,F,2011,604323
KI,H,2011,25768235
KI,I,2011,14843680
KI,J,2011,830890
KM,A,2011,17394759
KM,B,2011,11913674
KM,C,2011,6705643
KM,D,2011,1282589
KM,E,2011,300556
KM,F,2011,351657
KM,H,2011,8882819
KM,I,2011,2521251
KM,J,2011,6918108
KN,A,2011,4779
KN,B,2011,233880
KN,C,2011,16720686
KN,E,2011,41141
KN,H,2011,978148
KN,I,2011,138140
KN,J,2011,288399
KP,A,2011,1676226
KP,B,2011,2571864
KP,C,2011,6163236
KP,D,2011,1772660
KP,E,2011,14116388
KP,F,2011,23223
KP,H,2011,45431472
KP,I,2011,4683168
KP,J,2011,19512541
KZ,A,2011,39819949
KZ,B,2011,5834718
KZ,C,2011,35608299
KZ,D,2011,1456412
KZ,E,2011,6647372
KZ,F,2011,78254510
KZ,G,2011,1066445
KZ,H,2011,8009974
KZ,I,2011,26369212
KZ,J,2011,10385056
LA,A,2011,45026940
LA,B,2011,52107783
LA,C,2011,153293173
LA,D,2011,4422759
LA,E,2011,36159422
LA,F,2011,2461460
LA,G,2011,128707
LA,H,2011,60042527
LA,I,2011,22765208
LA,J,2011,57587376
LB,A,2011,79290028
LB,B,2011,64882204
LB,C,2011,67875659
LB,D,2011,12686907
LB,E,2011,50887062
LB,F,2011,5408824
LB,G,2011,2915113
LB,H,2011,113816946
LB,I,2011,51921489
LB,J,2011,48135189
LC,A,2011,18856010
LC,B,2011,297265
LC,C,2011,8614219
LC,D,2011,294686
LC,E,2011,621673
