"to_di_id","entity_to_name","year","destination_institution_type","creditor_type","creditor_institution","financing_type","value"
"SD","Sudan",2006,"ppg","official","bilateral","non-concessional",124609264.5
"SD","Sudan",2007,"ppg","official","bilateral","non-concessional",65227637.3
"SD","Sudan",2007,"ppg","official","bilateral","concessional",469154068.2
"SD","Sudan",2007,"ppg","official","multilateral","concessional",249285410.7
"SD","Sudan",2007,"ppg","official","multilateral","non-concessional",0
"SD","Sudan",2008,"ppg","official","bilateral","concessional",429458534.7
"SD","Sudan",2008,"ppg","official","multilateral","concessional",0
"SD","Sudan",2008,"ppg","official","bilateral","non-concessional",0
"SD","Sudan",2008,"ppg","official","multilateral","non-concessional",0
"SD","Sudan",2009,"ppg","official","multilateral","non-concessional",17631388.94
"SD","Sudan",2009,"ppg","official","bilateral","non-concessional",639621249.9
"SD","Sudan",2009,"ppg","official","multilateral","concessional",19541845.29
"SD","Sudan",2009,"ppg","official","bilateral","concessional",282043614.5
"SD","Sudan",2010,"ppg","official","multilateral","concessional",38437893.38
"SD","Sudan",2010,"ppg","official","bilateral","concessional",692540740.6
"SD","Sudan",2010,"ppg","official","bilateral","non-concessional",50457735.9
"SD","Sudan",2010,"ppg","official","multilateral","non-concessional",0
"SD","Sudan",2011,"ppg","official","bilateral","non-concessional",0
"SD","Sudan",2011,"ppg","official","multilateral","concessional",44185405.88
"SD","Sudan",2011,"ppg","official","multilateral","non-concessional",0
"SD","Sudan",2011,"ppg","official","bilateral","concessional",517485755.6
"SD","Sudan",2012,"ppg","official","multilateral","non-concessional",0
"SD","Sudan",2012,"ppg","official","bilateral","concessional",156241000
"SD","Sudan",2012,"ppg","official","bilateral","non-concessional",0
"SD","Sudan",2012,"ppg","official","multilateral","concessional",0
"SD","Sudan",2013,"ppg","official","multilateral","concessional",39990303.54
"SD","Sudan",2013,"ppg","official","multilateral","non-concessional",4515699.245
"SD","Sudan",2013,"ppg","official","bilateral","non-concessional",46292561.02
"SD","Sudan",2013,"ppg","official","bilateral","concessional",154604046.8
"SR","Suriname",2000,"ppg","official","bilateral","concessional",
"SR","Suriname",2000,"ppg","official","multilateral","concessional",
"SR","Suriname",2000,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2000,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2001,"ppg","official","bilateral","concessional",
"SR","Suriname",2001,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2001,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2001,"ppg","official","multilateral","concessional",
"SR","Suriname",2002,"ppg","official","bilateral","concessional",
"SR","Suriname",2002,"ppg","official","multilateral","concessional",
"SR","Suriname",2002,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2002,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2003,"ppg","official","multilateral","concessional",
"SR","Suriname",2003,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2003,"ppg","official","bilateral","concessional",
"SR","Suriname",2003,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2004,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2004,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2004,"ppg","official","multilateral","concessional",
"SR","Suriname",2004,"ppg","official","bilateral","concessional",
"SR","Suriname",2005,"ppg","official","multilateral","concessional",
"SR","Suriname",2005,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2005,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2005,"ppg","official","bilateral","concessional",
"SR","Suriname",2006,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2006,"ppg","official","multilateral","concessional",
"SR","Suriname",2006,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2006,"ppg","official","bilateral","concessional",
"SR","Suriname",2007,"ppg","official","bilateral","concessional",
"SR","Suriname",2007,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2007,"ppg","official","multilateral","concessional",
"SR","Suriname",2007,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2008,"ppg","official","multilateral","concessional",
"SR","Suriname",2008,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2008,"ppg","official","bilateral","concessional",
"SR","Suriname",2008,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2009,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2009,"ppg","official","multilateral","concessional",
"SR","Suriname",2009,"ppg","official","bilateral","concessional",
"SR","Suriname",2009,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2010,"ppg","official","multilateral","concessional",
"SR","Suriname",2010,"ppg","official","bilateral","concessional",
"SR","Suriname",2010,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2010,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2011,"ppg","official","multilateral","concessional",
"SR","Suriname",2011,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2011,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2011,"ppg","official","bilateral","concessional",
"SR","Suriname",2012,"ppg","official","bilateral","non-concessional",
"SR","Suriname",2012,"ppg","official","bilateral","concessional",
"SR","Suriname",2012,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2012,"ppg","official","multilateral","concessional",
"SR","Suriname",2013,"ppg","official","multilateral","concessional",
"SR","Suriname",2013,"ppg","official","bilateral","concessional",
"SR","Suriname",2013,"ppg","official","multilateral","non-concessional",
"SR","Suriname",2013,"ppg","official","bilateral","non-concessional",
"SZ","Swaziland",2000,"ppg","official","multilateral","non-concessional",8328842.381
"SZ","Swaziland",2000,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2000,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2000,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2001,"ppg","official","bilateral","concessional",2251204.066
"SZ","Swaziland",2001,"ppg","official","bilateral","non-concessional",31185201.08
"SZ","Swaziland",2001,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2001,"ppg","official","multilateral","non-concessional",0
"SZ","Swaziland",2002,"ppg","official","multilateral","non-concessional",0
"SZ","Swaziland",2002,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2002,"ppg","official","multilateral","concessional",5442701.572
"SZ","Swaziland",2002,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2003,"ppg","official","multilateral","non-concessional",3287149.136
"SZ","Swaziland",2003,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2003,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2003,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2004,"ppg","official","multilateral","concessional",17736729.71
"SZ","Swaziland",2004,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2004,"ppg","official","multilateral","non-concessional",0
"SZ","Swaziland",2004,"ppg","official","bilateral","concessional",2508936.646
"SZ","Swaziland",2005,"ppg","official","multilateral","non-concessional",40743489.95
"SZ","Swaziland",2005,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2005,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2005,"ppg","official","bilateral","non-concessional",2652881.172
"SZ","Swaziland",2006,"ppg","official","multilateral","non-concessional",1056155.374
"SZ","Swaziland",2006,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2006,"ppg","official","bilateral","non-concessional",4569601.947
"SZ","Swaziland",2006,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2007,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2007,"ppg","official","multilateral","non-concessional",0
"SZ","Swaziland",2007,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2007,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2008,"ppg","official","multilateral","concessional",2177767.2
"SZ","Swaziland",2008,"ppg","official","multilateral","non-concessional",39627845.88
"SZ","Swaziland",2008,"ppg","official","bilateral","concessional",3865122.618
"SZ","Swaziland",2008,"ppg","official","bilateral","non-concessional",15852042.45
"SZ","Swaziland",2009,"ppg","official","multilateral","concessional",12216858.62
"SZ","Swaziland",2009,"ppg","official","bilateral","concessional",11799903.88
"SZ","Swaziland",2009,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2009,"ppg","official","multilateral","non-concessional",2616759.659
"SZ","Swaziland",2010,"ppg","official","bilateral","concessional",2603361.113
"SZ","Swaziland",2010,"ppg","official","multilateral","non-concessional",0
"SZ","Swaziland",2010,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2010,"ppg","official","multilateral","concessional",3228127.7
"SZ","Swaziland",2011,"ppg","official","multilateral","concessional",23034672.22
"SZ","Swaziland",2011,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2011,"ppg","official","multilateral","non-concessional",61116.35478
"SZ","Swaziland",2011,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2012,"ppg","official","bilateral","concessional",0
"SZ","Swaziland",2012,"ppg","official","bilateral","non-concessional",0
"SZ","Swaziland",2012,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2012,"ppg","official","multilateral","non-concessional",0
"SZ","Swaziland",2013,"ppg","official","multilateral","concessional",0
"SZ","Swaziland",2013,"ppg","official","bilateral","non-concessional",4387702.767
"SZ","Swaziland",2013,"ppg","official","multilateral","non-concessional",390024.287
"SZ","Swaziland",2013,"ppg","official","bilateral","concessional",5186591.259
"SE","Sweden",2000,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2000,"ppg","official","multilateral","concessional",
"SE","Sweden",2000,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2000,"ppg","official","bilateral","concessional",
"SE","Sweden",2001,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2001,"ppg","official","bilateral","concessional",
"SE","Sweden",2001,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2001,"ppg","official","multilateral","concessional",
"SE","Sweden",2002,"ppg","official","bilateral","concessional",
"SE","Sweden",2002,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2002,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2002,"ppg","official","multilateral","concessional",
"SE","Sweden",2003,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2003,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2003,"ppg","official","multilateral","concessional",
"SE","Sweden",2003,"ppg","official","bilateral","concessional",
"SE","Sweden",2004,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2004,"ppg","official","multilateral","concessional",
"SE","Sweden",2004,"ppg","official","bilateral","concessional",
"SE","Sweden",2004,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2005,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2005,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2005,"ppg","official","multilateral","concessional",
"SE","Sweden",2005,"ppg","official","bilateral","concessional",
"SE","Sweden",2006,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2006,"ppg","official","multilateral","concessional",
"SE","Sweden",2006,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2006,"ppg","official","bilateral","concessional",
"SE","Sweden",2007,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2007,"ppg","official","bilateral","concessional",
"SE","Sweden",2007,"ppg","official","multilateral","concessional",
"SE","Sweden",2007,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2008,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2008,"ppg","official","multilateral","concessional",
"SE","Sweden",2008,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2008,"ppg","official","bilateral","concessional",
"SE","Sweden",2009,"ppg","official","bilateral","concessional",
"SE","Sweden",2009,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2009,"ppg","official","multilateral","concessional",
"SE","Sweden",2009,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2010,"ppg","official","bilateral","concessional",
"SE","Sweden",2010,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2010,"ppg","official","multilateral","concessional",
"SE","Sweden",2010,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2011,"ppg","official","bilateral","concessional",
"SE","Sweden",2011,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2011,"ppg","official","multilateral","concessional",
"SE","Sweden",2011,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2012,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2012,"ppg","official","multilateral","concessional",
"SE","Sweden",2012,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2012,"ppg","official","bilateral","concessional",
"SE","Sweden",2013,"ppg","official","multilateral","concessional",
"SE","Sweden",2013,"ppg","official","bilateral","non-concessional",
"SE","Sweden",2013,"ppg","official","multilateral","non-concessional",
"SE","Sweden",2013,"ppg","official","bilateral","concessional",
"CH","Switzerland",2000,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2000,"ppg","official","multilateral","concessional",
"CH","Switzerland",2000,"ppg","official","bilateral","concessional",
"CH","Switzerland",2000,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2001,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2001,"ppg","official","multilateral","concessional",
"CH","Switzerland",2001,"ppg","official","bilateral","concessional",
"CH","Switzerland",2001,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2002,"ppg","official","bilateral","concessional",
"CH","Switzerland",2002,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2002,"ppg","official","multilateral","concessional",
"CH","Switzerland",2002,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2003,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2003,"ppg","official","bilateral","concessional",
"CH","Switzerland",2003,"ppg","official","multilateral","concessional",
"CH","Switzerland",2003,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2004,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2004,"ppg","official","bilateral","concessional",
"CH","Switzerland",2004,"ppg","official","multilateral","concessional",
"CH","Switzerland",2004,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2005,"ppg","official","bilateral","concessional",
"CH","Switzerland",2005,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2005,"ppg","official","multilateral","concessional",
"CH","Switzerland",2005,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2006,"ppg","official","bilateral","concessional",
"CH","Switzerland",2006,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2006,"ppg","official","multilateral","concessional",
"CH","Switzerland",2006,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2007,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2007,"ppg","official","bilateral","concessional",
"CH","Switzerland",2007,"ppg","official","multilateral","concessional",
"CH","Switzerland",2007,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2008,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2008,"ppg","official","bilateral","concessional",
"CH","Switzerland",2008,"ppg","official","multilateral","concessional",
"CH","Switzerland",2008,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2009,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2009,"ppg","official","bilateral","concessional",
"CH","Switzerland",2009,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2009,"ppg","official","multilateral","concessional",
"CH","Switzerland",2010,"ppg","official","bilateral","concessional",
"CH","Switzerland",2010,"ppg","official","multilateral","concessional",
"CH","Switzerland",2010,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2010,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2011,"ppg","official","multilateral","concessional",
"CH","Switzerland",2011,"ppg","official","bilateral","concessional",
"CH","Switzerland",2011,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2011,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2012,"ppg","official","bilateral","concessional",
"CH","Switzerland",2012,"ppg","official","bilateral","non-concessional",
"CH","Switzerland",2012,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2012,"ppg","official","multilateral","concessional",
"CH","Switzerland",2013,"ppg","official","multilateral","concessional",
"CH","Switzerland",2013,"ppg","official","multilateral","non-concessional",
"CH","Switzerland",2013,"ppg","official","bilateral","concessional",
"CH","Switzerland",2013,"ppg","official","bilateral","non-concessional",
"SY","Syria",2000,"ppg","official","multilateral","non-concessional",
"SY","Syria",2000,"ppg","official","bilateral","non-concessional",
"SY","Syria",2000,"ppg","official","multilateral","concessional",
"SY","Syria",2000,"ppg","official","bilateral","concessional",
"SY","Syria",2001,"ppg","official","multilateral","non-concessional",
"SY","Syria",2001,"ppg","official","bilateral","concessional",
"SY","Syria",2001,"ppg","official","bilateral","non-concessional",
"SY","Syria",2001,"ppg","official","multilateral","concessional",
"SY","Syria",2002,"ppg","official","bilateral","non-concessional",
"SY","Syria",2002,"ppg","official","multilateral","concessional",
"SY","Syria",2002,"ppg","official","multilateral","non-concessional",
"SY","Syria",2002,"ppg","official","bilateral","concessional",
"SY","Syria",2003,"ppg","official","bilateral","concessional",
"SY","Syria",2003,"ppg","official","bilateral","non-concessional",
"SY","Syria",2003,"ppg","official","multilateral","concessional",
"SY","Syria",2003,"ppg","official","multilateral","non-concessional",
"SY","Syria",2004,"ppg","official","bilateral","concessional",
"SY","Syria",2004,"ppg","official","bilateral","non-concessional",
"SY","Syria",2004,"ppg","official","multilateral","concessional",
"SY","Syria",2004,"ppg","official","multilateral","non-concessional",
"SY","Syria",2005,"ppg","official","bilateral","non-concessional",
"SY","Syria",2005,"ppg","official","multilateral","concessional",
"SY","Syria",2005,"ppg","official","multilateral","non-concessional",
"SY","Syria",2005,"ppg","official","bilateral","concessional",
"SY","Syria",2006,"ppg","official","bilateral","concessional",
"SY","Syria",2006,"ppg","official","bilateral","non-concessional",
"SY","Syria",2006,"ppg","official","multilateral","concessional",
"SY","Syria",2006,"ppg","official","multilateral","non-concessional",
"SY","Syria",2007,"ppg","official","bilateral","concessional",
"SY","Syria",2007,"ppg","official","multilateral","non-concessional",
"SY","Syria",2007,"ppg","official","multilateral","concessional",
"SY","Syria",2007,"ppg","official","bilateral","non-concessional",
"SY","Syria",2008,"ppg","official","bilateral","non-concessional",
"SY","Syria",2008,"ppg","official","bilateral","concessional",
"SY","Syria",2008,"ppg","official","multilateral","non-concessional",
"SY","Syria",2008,"ppg","official","multilateral","concessional",
"SY","Syria",2009,"ppg","official","multilateral","concessional",
"SY","Syria",2009,"ppg","official","bilateral","concessional",
"SY","Syria",2009,"ppg","official","bilateral","non-concessional",
"SY","Syria",2009,"ppg","official","multilateral","non-concessional",
"SY","Syria",2010,"ppg","official","multilateral","concessional",
"SY","Syria",2010,"ppg","official","multilateral","non-concessional",
"SY","Syria",2010,"ppg","official","bilateral","concessional",
"SY","Syria",2010,"ppg","official","bilateral","non-concessional",
"SY","Syria",2011,"ppg","official","bilateral","non-concessional",
"SY","Syria",2011,"ppg","official","multilateral","concessional",
"SY","Syria",2011,"ppg","official","multilateral","non-concessional",
"SY","Syria",2011,"ppg","official","bilateral","concessional",
"SY","Syria",2012,"ppg","official","multilateral","concessional",
"SY","Syria",2012,"ppg","official","multilateral","non-concessional",
"SY","Syria",2012,"ppg","official","bilateral","concessional",
"SY","Syria",2012,"ppg","official","bilateral","non-concessional",
"SY","Syria",2013,"ppg","official","bilateral","non-concessional",
"SY","Syria",2013,"ppg","official","bilateral","concessional",
"SY","Syria",2013,"ppg","official","multilateral","concessional",
"SY","Syria",2013,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2000,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2000,"ppg","official","multilateral","concessional",
"TW","Taiwan",2000,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2000,"ppg","official","bilateral","concessional",
"TW","Taiwan",2001,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2001,"ppg","official","multilateral","concessional",
"TW","Taiwan",2001,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2001,"ppg","official","bilateral","concessional",
"TW","Taiwan",2002,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2002,"ppg","official","bilateral","concessional",
"TW","Taiwan",2002,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2002,"ppg","official","multilateral","concessional",
"TW","Taiwan",2003,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2003,"ppg","official","multilateral","concessional",
"TW","Taiwan",2003,"ppg","official","bilateral","concessional",
"TW","Taiwan",2003,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2004,"ppg","official","bilateral","concessional",
"TW","Taiwan",2004,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2004,"ppg","official","multilateral","concessional",
"TW","Taiwan",2004,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2005,"ppg","official","bilateral","concessional",
"TW","Taiwan",2005,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2005,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2005,"ppg","official","multilateral","concessional",
"TW","Taiwan",2006,"ppg","official","bilateral","concessional",
"TW","Taiwan",2006,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2006,"ppg","official","multilateral","concessional",
"TW","Taiwan",2006,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2007,"ppg","official","bilateral","concessional",
"TW","Taiwan",2007,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2007,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2007,"ppg","official","multilateral","concessional",
"TW","Taiwan",2008,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2008,"ppg","official","bilateral","concessional",
"TW","Taiwan",2008,"ppg","official","multilateral","concessional",
"TW","Taiwan",2008,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2009,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2009,"ppg","official","multilateral","concessional",
"TW","Taiwan",2009,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2009,"ppg","official","bilateral","concessional",
"TW","Taiwan",2010,"ppg","official","multilateral","concessional",
"TW","Taiwan",2010,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2010,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2010,"ppg","official","bilateral","concessional",
"TW","Taiwan",2011,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2011,"ppg","official","multilateral","concessional",
"TW","Taiwan",2011,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2011,"ppg","official","bilateral","concessional",
"TW","Taiwan",2012,"ppg","official","multilateral","concessional",
"TW","Taiwan",2012,"ppg","official","multilateral","non-concessional",
"TW","Taiwan",2012,"ppg","official","bilateral","concessional",
"TW","Taiwan",2012,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2013,"ppg","official","bilateral","non-concessional",
"TW","Taiwan",2013,"ppg","official","multilateral","concessional",
"TW","Taiwan",2013,"ppg","official","bilateral","concessional",
"TW","Taiwan",2013,"ppg","official","multilateral","non-concessional",
"TJ","Tajikistan",2000,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2000,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2000,"ppg","official","bilateral","concessional",0
"TJ","Tajikistan",2000,"ppg","official","multilateral","concessional",15564900.78
"TJ","Tajikistan",2001,"ppg","official","bilateral","concessional",2621748.408
"TJ","Tajikistan",2001,"ppg","official","multilateral","non-concessional",4412914.202
"TJ","Tajikistan",2001,"ppg","official","bilateral","non-concessional",31488337.24
"TJ","Tajikistan",2001,"ppg","official","multilateral","concessional",34616398.3
"TJ","Tajikistan",2002,"ppg","official","bilateral","concessional",0
"TJ","Tajikistan",2002,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2002,"ppg","official","multilateral","concessional",13603953.24
"TJ","Tajikistan",2002,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2003,"ppg","official","multilateral","non-concessional",27465155.22
"TJ","Tajikistan",2003,"ppg","official","bilateral","concessional",15890370.28
"TJ","Tajikistan",2003,"ppg","official","multilateral","concessional",42973275.3
"TJ","Tajikistan",2003,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2004,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2004,"ppg","official","bilateral","concessional",14226904.78
"TJ","Tajikistan",2004,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2004,"ppg","official","multilateral","concessional",42461349.6
"TJ","Tajikistan",2005,"ppg","official","bilateral","concessional",57651529.52
"TJ","Tajikistan",2005,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2005,"ppg","official","multilateral","concessional",25469167.74
"TJ","Tajikistan",2005,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2006,"ppg","official","multilateral","concessional",24159588.42
"TJ","Tajikistan",2006,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2006,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2006,"ppg","official","bilateral","concessional",123977713.7
"TJ","Tajikistan",2007,"ppg","official","multilateral","concessional",17967306.25
"TJ","Tajikistan",2007,"ppg","official","bilateral","concessional",289725900.4
"TJ","Tajikistan",2007,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2007,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2008,"ppg","official","bilateral","concessional",324956142.5
"TJ","Tajikistan",2008,"ppg","official","multilateral","concessional",6648668.511
"TJ","Tajikistan",2008,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2008,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2009,"ppg","official","multilateral","concessional",0
"TJ","Tajikistan",2009,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2009,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2009,"ppg","official","bilateral","concessional",124928455.4
"TJ","Tajikistan",2010,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2010,"ppg","official","multilateral","concessional",31878078.03
"TJ","Tajikistan",2010,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2010,"ppg","official","bilateral","concessional",115148996.5
"TJ","Tajikistan",2011,"ppg","official","multilateral","concessional",0
"TJ","Tajikistan",2011,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2011,"ppg","official","bilateral","concessional",152327773.8
"TJ","Tajikistan",2011,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2012,"ppg","official","multilateral","concessional",0
"TJ","Tajikistan",2012,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2012,"ppg","official","bilateral","concessional",42899000
"TJ","Tajikistan",2012,"ppg","official","bilateral","non-concessional",0
"TJ","Tajikistan",2013,"ppg","official","multilateral","non-concessional",0
"TJ","Tajikistan",2013,"ppg","official","multilateral","concessional",7973964.592
"TJ","Tajikistan",2013,"ppg","official","bilateral","concessional",54846670.72
"TJ","Tajikistan",2013,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2000,"ppg","official","bilateral","concessional",8878078.422
"TZ","Tanzania",2000,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2000,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2000,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2001,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2001,"ppg","official","multilateral","non-concessional",2489019.678
"TZ","Tanzania",2001,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2001,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2002,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2002,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2002,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2002,"ppg","official","multilateral","non-concessional",17972884.68
"TZ","Tanzania",2003,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2003,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2003,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2003,"ppg","official","multilateral","non-concessional",16901193.68
