id-from,parent,id-to,rank,year,total-value,sector,sector-value
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,other,15540301.43
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,water-and-sanitation,258290.39
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,health,6492842.19
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,other,5091356.20
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,education,2553426.38
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,governance-and-security,1967789.66
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,other-social-services,1775226.88
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,infrastructure,1208816.22
unicef,United Nations Children's Fund,NE,10,2014,19694445.12,humanitarian,346697.21
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,other,18525323.21
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,governance-and-security,1101624.15
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,infrastructure,1978842.49
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,water-and-sanitation,2410967.86
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,other-social-services,2872704.47
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,education,3378822.80
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,humanitarian,6210650.22
unicef,United Nations Children's Fund,NG,2,2014,55510055.80,health,19031120.60
unicef,United Nations Children's Fund,other,11,2014,970682468.26,other,615401792.98
unicef,United Nations Children's Fund,other,11,2014,970682468.26,other-social-services,68634783.20
unicef,United Nations Children's Fund,other,11,2014,970682468.26,education,43301023.65
unicef,United Nations Children's Fund,other,11,2014,970682468.26,governance-and-security,42409081.40
unicef,United Nations Children's Fund,other,11,2014,970682468.26,humanitarian,32582754.02
unicef,United Nations Children's Fund,other,11,2014,970682468.26,water-and-sanitation,28598972.35
unicef,United Nations Children's Fund,other,11,2014,970682468.26,infrastructure,20542706.00
unicef,United Nations Children's Fund,other,11,2014,970682468.26,environment,349855.16
unicef,United Nations Children's Fund,other,11,2014,970682468.26,industry-and-trade,59885.20
unicef,United Nations Children's Fund,other,11,2014,970682468.26,health,118801614.31
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,education,2194463.87
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,governance-and-security,2299624.28
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,water-and-sanitation,2357956.26
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,other-social-services,3000550.04
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,other,3556878.62
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,health,5750884.85
unicef,United Nations Children's Fund,TZ,9,2014,20191134.17,humanitarian,1030776.26
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,other,4471756.64
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,health,9003866.02
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,education,3246323.52
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,other-social-services,2480006.96
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,governance-and-security,1217968.14
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,water-and-sanitation,1079878.06
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,infrastructure,844320.37
unicef,United Nations Children's Fund,UG,7,2014,22520585.65,humanitarian,176465.94
unpbf,United Nations Peacebuilding Fund,CF,2,2014,7849209.70,governance-and-security,7607613.24
unpbf,United Nations Peacebuilding Fund,CF,2,2014,7849209.70,banking-and-business,3686.92
unpbf,United Nations Peacebuilding Fund,CF,2,2014,7849209.70,other,5747.31
unpbf,United Nations Peacebuilding Fund,CF,2,2014,7849209.70,other-social-services,232162.23
unpbf,United Nations Peacebuilding Fund,CI,9,2014,3437985.87,governance-and-security,3437985.87
unpbf,United Nations Peacebuilding Fund,GN,1,2014,8408234.11,health,532308.14
unpbf,United Nations Peacebuilding Fund,GN,1,2014,8408234.11,other-social-services,1828575.27
unpbf,United Nations Peacebuilding Fund,GN,1,2014,8408234.11,governance-and-security,6047350.70
unpbf,United Nations Peacebuilding Fund,GT,4,2014,4389200.15,governance-and-security,4389200.15
unpbf,United Nations Peacebuilding Fund,GW,8,2014,3442169.07,health,1382089.54
unpbf,United Nations Peacebuilding Fund,GW,8,2014,3442169.07,other-social-services,322017.04
unpbf,United Nations Peacebuilding Fund,GW,8,2014,3442169.07,governance-and-security,1738062.49
unpbf,United Nations Peacebuilding Fund,KG,7,2014,3687701.85,governance-and-security,3687701.85
unpbf,United Nations Peacebuilding Fund,LR,3,2014,7766667.36,governance-and-security,4740254.40
unpbf,United Nations Peacebuilding Fund,LR,3,2014,7766667.36,other-social-services,1346903.34
unpbf,United Nations Peacebuilding Fund,LR,3,2014,7766667.36,other,1679509.62
unpbf,United Nations Peacebuilding Fund,NP,5,2014,4021177.85,governance-and-security,3466342.07
unpbf,United Nations Peacebuilding Fund,NP,5,2014,4021177.85,other,554835.79
unpbf,United Nations Peacebuilding Fund,other,11,2014,15084484.48,governance-and-security,12030242.32
unpbf,United Nations Peacebuilding Fund,other,11,2014,15084484.48,water-and-sanitation,1358043.34
unpbf,United Nations Peacebuilding Fund,other,11,2014,15084484.48,humanitarian,1007679.02
unpbf,United Nations Peacebuilding Fund,other,11,2014,15084484.48,other-social-services,688519.80
unpbf,United Nations Peacebuilding Fund,SL,10,2014,2459671.99,governance-and-security,2459671.99
unpbf,United Nations Peacebuilding Fund,YE,6,2014,3851658.81,governance-and-security,3779555.87
unpbf,United Nations Peacebuilding Fund,YE,6,2014,3851658.81,other-social-services,72102.95
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,JO,2,2014,171963819.69,education,96360538.13
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,JO,2,2014,171963819.69,humanitarian,7937416.20
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,JO,2,2014,171963819.69,health,24969913.51
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,JO,2,2014,171963819.69,other,42695951.85
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,LB,3,2014,89996511.28,humanitarian,8821484.37
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,LB,3,2014,89996511.28,education,44681955.21
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,LB,3,2014,89996511.28,health,20069540.13
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,LB,3,2014,89996511.28,other,16423531.57
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,PS,1,2014,380801309.73,education,232340302.88
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,PS,1,2014,380801309.73,humanitarian,18361392.99
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,PS,1,2014,380801309.73,health,53800988.43
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,PS,1,2014,380801309.73,other,76298625.43
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,SY,4,2014,30928884.44,health,4297410.52
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,SY,4,2014,30928884.44,education,17692259.74
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,SY,4,2014,30928884.44,other,6062604.86
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,SY,4,2014,30928884.44,humanitarian,2876609.32
wfp,World Food Programme,CD,7,2014,10209695.66,health,96026.32
wfp,World Food Programme,CD,7,2014,10209695.66,education,864207.15
wfp,World Food Programme,CD,7,2014,10209695.66,humanitarian,9249462.20
wfp,World Food Programme,ET,1,2014,26240830.85,health,1064025.89
wfp,World Food Programme,ET,1,2014,26240830.85,education,3425100.48
wfp,World Food Programme,ET,1,2014,26240830.85,humanitarian,21751704.48
wfp,World Food Programme,KE,8,2014,8852330.87,education,877946.42
wfp,World Food Programme,KE,8,2014,8852330.87,other,1711495.28
wfp,World Food Programme,KE,8,2014,8852330.87,humanitarian,5801380.39
wfp,World Food Programme,KE,8,2014,8852330.87,governance-and-security,9469.89
wfp,World Food Programme,KE,8,2014,8852330.87,health,452038.89
wfp,World Food Programme,LB,3,2014,20751055.57,humanitarian,20751055.57
wfp,World Food Programme,ML,4,2014,16166408.08,education,50915.54
wfp,World Food Programme,ML,4,2014,16166408.08,humanitarian,15830504.17
wfp,World Food Programme,ML,4,2014,16166408.08,health,284988.36
wfp,World Food Programme,NE,2,2014,24647313.03,education,1668088.29
wfp,World Food Programme,NE,2,2014,24647313.03,health,3639460.86
wfp,World Food Programme,NE,2,2014,24647313.03,agriculture-and-food-security,6652947.80
wfp,World Food Programme,NE,2,2014,24647313.03,humanitarian,12686816.08
wfp,World Food Programme,other,11,2014,157141096.57,other-social-services,991704.03
wfp,World Food Programme,other,11,2014,157141096.57,governance-and-security,1216940.92
wfp,World Food Programme,other,11,2014,157141096.57,education,22989328.60
wfp,World Food Programme,other,11,2014,157141096.57,humanitarian,79889726.43
wfp,World Food Programme,other,11,2014,157141096.57,health,13106413.65
wfp,World Food Programme,other,11,2014,157141096.57,infrastructure,416051.31
wfp,World Food Programme,other,11,2014,157141096.57,other,29600335.47
wfp,World Food Programme,other,11,2014,157141096.57,agriculture-and-food-security,8930596.18
wfp,World Food Programme,SS,9,2014,7677737.02,humanitarian,7677737.02
wfp,World Food Programme,SY,6,2014,12580051.94,humanitarian,12563984.81
wfp,World Food Programme,SY,6,2014,12580051.94,agriculture-and-food-security,16067.12
wfp,World Food Programme,YE,10,2014,7526040.40,governance-and-security,832.08
wfp,World Food Programme,YE,10,2014,7526040.40,health,100751.36
wfp,World Food Programme,YE,10,2014,7526040.40,education,395794.06
wfp,World Food Programme,YE,10,2014,7526040.40,agriculture-and-food-security,1980466.04
wfp,World Food Programme,YE,10,2014,7526040.40,humanitarian,5048196.86
wfp,World Food Programme,ZW,5,2014,14109390.42,agriculture-and-food-security,3310907.02
wfp,World Food Programme,ZW,5,2014,14109390.42,humanitarian,10088062.99
wfp,World Food Programme,ZW,5,2014,14109390.42,health,710420.41
who,World Health Organisation,AO,8,2014,2639799.38,humanitarian,83682.47
who,World Health Organisation,AO,8,2014,2639799.38,health,2556116.91
who,World Health Organisation,BD,1,2014,5763660.54,health,5399264.93
who,World Health Organisation,BD,1,2014,5763660.54,humanitarian,364395.61
who,World Health Organisation,CF,9,2014,2553437.14,health,1320874.86
who,World Health Organisation,CF,9,2014,2553437.14,humanitarian,1232562.28
who,World Health Organisation,CN,4,2014,4346918.67,health,4116631.39
who,World Health Organisation,CN,4,2014,4346918.67,humanitarian,230287.28
who,World Health Organisation,ID,3,2014,4667894.38,humanitarian,262071.31
who,World Health Organisation,ID,3,2014,4667894.38,health,4405823.07
who,World Health Organisation,IN,2,2014,5405590.67,health,5271789.10
who,World Health Organisation,IN,2,2014,5405590.67,humanitarian,133801.57
who,World Health Organisation,LK,7,2014,3058816.36,health,2687862.14
who,World Health Organisation,LK,7,2014,3058816.36,humanitarian,370954.21
who,World Health Organisation,MM,6,2014,3296874.79,health,3115901.73
who,World Health Organisation,MM,6,2014,3296874.79,humanitarian,180973.06
who,World Health Organisation,NP,5,2014,4340069.93,humanitarian,327201.51
who,World Health Organisation,NP,5,2014,4340069.93,health,4012868.43
who,World Health Organisation,other,11,2014,428419217.78,health,396660561.37
who,World Health Organisation,other,11,2014,428419217.78,humanitarian,31758656.41
who,World Health Organisation,TH,10,2014,2428019.06,humanitarian,107094.28
who,World Health Organisation,TH,10,2014,2428019.06,health,2320924.78
