id-from,parent,id-to,region,year,value-1,value-2,value-3
islamic-dev-bank,Islamic Development Bank,PS,middle-east,2014,138680.47,,0.02
islamic-dev-bank,Islamic Development Bank,SD,south-of-sahara,2014,7914692.41,282.48,2.43
islamic-dev-bank,Islamic Development Bank,SL,south-of-sahara,2014,9133099.38,241.24,8.06
islamic-dev-bank,Islamic Development Bank,SN,south-of-sahara,2014,10688301.77,557.91,12.48
islamic-dev-bank,Islamic Development Bank,TD,south-of-sahara,2014,9202439.61,473.67,13.65
islamic-dev-bank,Islamic Development Bank,TG,south-of-sahara,2014,6329772.78,334.14,21.5
islamic-dev-bank,Islamic Development Bank,TJ,south-central-asia,2014,7825540.68,601.13,4.06
islamic-dev-bank,Islamic Development Bank,TR,europe,2014,544816.12,3873.55,0.06
islamic-dev-bank,Islamic Development Bank,UG,south-of-sahara,2014,9559046.53,232.23,10.3
islamic-dev-bank,Islamic Development Bank,UZ,south-central-asia,2014,7974126.90,1352.40,6.36
islamic-dev-bank,Islamic Development Bank,YE,middle-east,2014,11510478.83,811.58,
montreal-protocol,Montreal Protocol,AR,south-america,2014,39622.99,,0.97
montreal-protocol,Montreal Protocol,CN,far-east-asia,2014,38979117.20,2761.38,0.35
montreal-protocol,Montreal Protocol,ID,far-east-asia,2014,1327370.19,1602.39,1.25
montreal-protocol,Montreal Protocol,IN,south-central-asia,2014,1069820.75,1057.37,3.22
montreal-protocol,Montreal Protocol,JO,middle-east,2014,396229.91,3067.95,
montreal-protocol,Montreal Protocol,PH,far-east-asia,2014,188209.21,1258.07,2.36
montreal-protocol,Montreal Protocol,VN,far-east-asia,2014,2367473.70,1074.58,0.62
nordic-dev-fund,Nordic Development Fund,BD,south-central-asia,2014,5428349.74,327.29,1.85
nordic-dev-fund,Nordic Development Fund,BO,south-america,2014,5259952.03,2042.52,3.24
nordic-dev-fund,Nordic Development Fund,GH,south-of-sahara,2014,1376898.93,563.93,3.74
nordic-dev-fund,Nordic Development Fund,HN,north-central-america,2014,316983.93,833.08,6.01
nordic-dev-fund,Nordic Development Fund,KH,far-east-asia,2014,5992977.36,574.33,0.22
nordic-dev-fund,Nordic Development Fund,MW,south-of-sahara,2014,911328.79,160.39,32.64
nordic-dev-fund,Nordic Development Fund,MZ,south-of-sahara,2014,5359009.51,342.64,25.25
nordic-dev-fund,Nordic Development Fund,NI,north-central-america,2014,2902384.08,764.14,1.57
nordic-dev-fund,Nordic Development Fund,NP,south-central-asia,2014,683496.59,453.94,1.62
nordic-dev-fund,Nordic Development Fund,RW,south-of-sahara,2014,604250.61,388.71,23.77
nordic-dev-fund,Nordic Development Fund,TZ,south-of-sahara,2014,653779.35,356.50,13
nordic-dev-fund,Nordic Development Fund,UG,south-of-sahara,2014,733025.33,232.23,10.3
nordic-dev-fund,Nordic Development Fund,VN,far-east-asia,2014,624062.11,1074.58,0.62
nordic-dev-fund,Nordic Development Fund,ZM,south-of-sahara,2014,1733505.85,681.73,28.32
ofid,OPEC Fund for International Development,AF,south-central-asia,2014,19811.50,433.28,
ofid,OPEC Fund for International Development,AL,europe,2014,4437774.97,2947.39,0.2
ofid,OPEC Fund for International Development,AM,south-central-asia,2014,2080207.02,1647.92,0.41
ofid,OPEC Fund for International Development,AO,south-of-sahara,2014,832082.81,2683.79,8.56
ofid,OPEC Fund for International Development,BA,europe,2014,3249085.25,4449.80,0.02
ofid,OPEC Fund for International Development,BD,south-central-asia,2014,7637331.48,327.29,1.85
ofid,OPEC Fund for International Development,BF,south-of-sahara,2014,4447680.72,441.73,11.07
ofid,OPEC Fund for International Development,BI,south-of-sahara,2014,30658289.13,201.19,30.6
ofid,OPEC Fund for International Development,BJ,south-of-sahara,2014,6993457.88,389.54,17.24
ofid,OPEC Fund for International Development,BO,south-america,2014,6755719.93,2042.52,3.24
ofid,OPEC Fund for International Development,BZ,north-central-america,2014,2783515.10,2139.17,5.58
ofid,OPEC Fund for International Development,CD,south-of-sahara,2014,4824099.13,108.16,38.05
ofid,OPEC Fund for International Development,CF,south-of-sahara,2014,148586.22,42.11,47.3
ofid,OPEC Fund for International Development,CG,south-of-sahara,2014,1654259.87,3606.24,14.41
ofid,OPEC Fund for International Development,CI,south-of-sahara,2014,4229754.27,593.45,8.88
ofid,OPEC Fund for International Development,CM,south-of-sahara,2014,7726483.21,528.50,7.65
ofid,OPEC Fund for International Development,CN,far-east-asia,2014,1258029.96,2761.38,0.35
ofid,OPEC Fund for International Development,CO,south-america,2014,8826021.20,3442.74,2.31
ofid,OPEC Fund for International Development,CU,north-central-america,2014,11956237.47,,
ofid,OPEC Fund for International Development,CV,south-of-sahara,2014,1812751.83,1652.21,1.54
ofid,OPEC Fund for International Development,DJ,south-of-sahara,2014,2813232.35,1007.06,7.51
ofid,OPEC Fund for International Development,DO,north-central-america,2014,29628091.37,1566.26,0.56
ofid,OPEC Fund for International Development,EG,north-of-sahara,2014,22070005.88,2359.05,
ofid,OPEC Fund for International Development,ET,south-of-sahara,2014,3556163.42,197.43,5.58
ofid,OPEC Fund for International Development,GH,south-of-sahara,2014,1139160.99,563.93,3.74
ofid,OPEC Fund for International Development,GM,south-of-sahara,2014,3387765.71,318.68,17.39
ofid,OPEC Fund for International Development,GN,south-of-sahara,2014,1010386.27,295.61,10.45
ofid,OPEC Fund for International Development,GT,north-central-america,2014,0.00,762.55,2.72
ofid,OPEC Fund for International Development,HN,north-central-america,2014,2872666.83,833.08,6.01
ofid,OPEC Fund for International Development,HT,north-central-america,2014,6012788.85,314.84,28.21
ofid,OPEC Fund for International Development,IN,south-central-asia,2014,8053372.88,1057.37,3.22
ofid,OPEC Fund for International Development,JM,north-central-america,2014,217926.45,1953.97,0.41
ofid,OPEC Fund for International Development,JO,middle-east,2014,475475.89,3067.95,
ofid,OPEC Fund for International Development,KE,south-of-sahara,2014,1674071.36,522.41,8.26
ofid,OPEC Fund for International Development,KG,south-central-asia,2014,475475.89,924.82,0.23
ofid,OPEC Fund for International Development,KH,far-east-asia,2014,5111365.81,574.33,0.22
ofid,OPEC Fund for International Development,KM,south-of-sahara,2014,128774.72,351.99,3.88
ofid,OPEC Fund for International Development,LA,far-east-asia,2014,1139160.99,924.30,3.22
ofid,OPEC Fund for International Development,LB,middle-east,2014,2248604.73,3620.12,
ofid,OPEC Fund for International Development,LK,south-central-asia,2014,16057217.02,1220.64,0.27
ofid,OPEC Fund for International Development,LS,south-of-sahara,2014,7211384.33,1373.95,29.16
ofid,OPEC Fund for International Development,MA,north-of-sahara,2014,6448641.75,2083.56,0.24
ofid,OPEC Fund for International Development,MG,south-of-sahara,2014,8915172.93,159.49,39.45
ofid,OPEC Fund for International Development,ML,south-of-sahara,2014,1079726.50,350.28,16.67
ofid,OPEC Fund for International Development,MM,south-central-asia,2014,1575013.88,832.08,
ofid,OPEC Fund for International Development,MU,south-of-sahara,2014,9905.75,3890.83,0.09
ofid,OPEC Fund for International Development,MV,south-central-asia,2014,1307558.70,4501.61,1
ofid,OPEC Fund for International Development,MW,south-of-sahara,2014,14541637.62,160.39,32.64
ofid,OPEC Fund for International Development,MZ,south-of-sahara,2014,5636370.44,342.64,25.25
ofid,OPEC Fund for International Development,NE,south-of-sahara,2014,2446719.68,271.35,13.69
ofid,OPEC Fund for International Development,NI,north-central-america,2014,4487303.71,764.14,1.57
ofid,OPEC Fund for International Development,NP,south-central-asia,2014,5309480.77,453.94,1.62
ofid,OPEC Fund for International Development,PH,far-east-asia,2014,10856699.48,1258.07,2.36
ofid,OPEC Fund for International Development,PK,south-central-asia,2014,20722824.19,644.36,1.02
ofid,OPEC Fund for International Development,PS,middle-east,2014,8707152.23,,0.02
ofid,OPEC Fund for International Development,PY,south-america,2014,5517501.47,1463.83,0.85
ofid,OPEC Fund for International Development,RW,south-of-sahara,2014,8905267.18,388.71,23.77
ofid,OPEC Fund for International Development,SD,south-of-sahara,2014,7340159.05,282.48,2.43
ofid,OPEC Fund for International Development,SL,south-of-sahara,2014,11094437.42,241.24,8.06
ofid,OPEC Fund for International Development,SN,south-of-sahara,2014,2466531.18,557.91,12.48
ofid,OPEC Fund for International Development,ST,south-of-sahara,2014,39622.99,905.77,7.07
ofid,OPEC Fund for International Development,SV,north-central-america,2014,1515579.40,1468.02,0.64
ofid,OPEC Fund for International Development,SY,middle-east,2014,663685.10,,
ofid,OPEC Fund for International Development,SZ,south-of-sahara,2014,1961338.04,2273.54,16.01
ofid,OPEC Fund for International Development,TD,south-of-sahara,2014,316983.93,473.67,13.65
ofid,OPEC Fund for International Development,TG,south-of-sahara,2014,1188689.72,334.14,21.5
ofid,OPEC Fund for International Development,TJ,south-central-asia,2014,5081648.57,601.13,4.06
ofid,OPEC Fund for International Development,TN,north-of-sahara,2014,23417187.56,2460.67,0.17
ofid,OPEC Fund for International Development,TZ,south-of-sahara,2014,5349103.76,356.50,13
ofid,OPEC Fund for International Development,UG,south-of-sahara,2014,11569913.31,232.23,10.3
ofid,OPEC Fund for International Development,UZ,south-central-asia,2014,2506154.17,1352.40,6.36
ofid,OPEC Fund for International Development,VN,far-east-asia,2014,28122417.72,1074.58,0.62
ofid,OPEC Fund for International Development,WS,oceania,2014,1168878.23,1960.35,0.14
ofid,OPEC Fund for International Development,YE,middle-east,2014,5240140.53,811.58,
ofid,OPEC Fund for International Development,ZM,south-of-sahara,2014,1644354.12,681.73,28.32
ofid,OPEC Fund for International Development,ZW,south-of-sahara,2014,148586.22,554.67,3.93
osce,Organization for Security and Co-operation in Europe,AL,europe,2014,3298613.98,2947.39,0.2
osce,Organization for Security and Co-operation in Europe,AM,south-central-asia,2014,3338236.97,1647.92,0.41
osce,Organization for Security and Co-operation in Europe,AZ,south-central-asia,2014,1753317.34,7407.71,0.13
osce,Organization for Security and Co-operation in Europe,BA,europe,2014,13957198.51,4449.80,0.02
osce,Organization for Security and Co-operation in Europe,KG,south-central-asia,2014,7637331.48,924.82,0.23
osce,Organization for Security and Co-operation in Europe,KZ,south-central-asia,2014,2248604.73,5875.46,0.01
osce,Organization for Security and Co-operation in Europe,MD,europe,2014,2337756.46,1718.87,0
osce,Organization for Security and Co-operation in Europe,ME,europe,2014,2486342.67,6361.95,0
osce,Organization for Security and Co-operation in Europe,MK,europe,2014,7290630.31,3694.45,0.39
osce,Organization for Security and Co-operation in Europe,RS,europe,2014,7488745.26,4965.47,0.04
osce,Organization for Security and Co-operation in Europe,TJ,south-central-asia,2014,7627425.73,601.13,4.06
osce,Organization for Security and Co-operation in Europe,TM,south-central-asia,2014,1693882.86,,0.31
osce,Organization for Security and Co-operation in Europe,UA,europe,2014,3159933.52,2955.98,0
osce,Organization for Security and Co-operation in Europe,UZ,south-central-asia,2014,2129735.76,1352.40,6.36
osce,Organization for Security and Co-operation in Europe,XK,europe,2014,21792644.94,2237.88,0.19
unaids,The Joint United Nations Programme on HIV/AIDS,AO,south-of-sahara,2014,733025.33,2683.79,8.56
unaids,The Joint United Nations Programme on HIV/AIDS,AR,south-america,2014,772648.32,,0.97
unaids,The Joint United Nations Programme on HIV/AIDS,BD,south-central-asia,2014,515098.88,327.29,1.85
unaids,The Joint United Nations Programme on HIV/AIDS,BF,south-of-sahara,2014,604250.61,441.73,11.07
unaids,The Joint United Nations Programme on HIV/AIDS,BI,south-of-sahara,2014,505193.13,201.19,30.6
unaids,The Joint United Nations Programme on HIV/AIDS,BJ,south-of-sahara,2014,366512.66,389.54,17.24
unaids,The Joint United Nations Programme on HIV/AIDS,BR,south-america,2014,673590.84,4975.42,1.72
unaids,The Joint United Nations Programme on HIV/AIDS,BW,south-of-sahara,2014,931140.28,4621.15,3.83
unaids,The Joint United Nations Programme on HIV/AIDS,BY,europe,2014,79245.98,5112.34,0
unaids,The Joint United Nations Programme on HIV/AIDS,CD,south-of-sahara,2014,1862280.57,108.16,38.05
unaids,The Joint United Nations Programme on HIV/AIDS,CF,south-of-sahara,2014,891517.29,42.11,47.3
unaids,The Joint United Nations Programme on HIV/AIDS,CG,south-of-sahara,2014,673590.84,3606.24,14.41
unaids,The Joint United Nations Programme on HIV/AIDS,CI,south-of-sahara,2014,673590.84,593.45,8.88
unaids,The Joint United Nations Programme on HIV/AIDS,CM,south-of-sahara,2014,1000480.52,528.50,7.65
unaids,The Joint United Nations Programme on HIV/AIDS,CN,far-east-asia,2014,1198595.47,2761.38,0.35
unaids,The Joint United Nations Programme on HIV/AIDS,CO,south-america,2014,178303.46,3442.74,2.31
unaids,The Joint United Nations Programme on HIV/AIDS,DJ,south-of-sahara,2014,416041.40,1007.06,7.51
unaids,The Joint United Nations Programme on HIV/AIDS,DO,north-central-america,2014,386324.16,1566.26,0.56
unaids,The Joint United Nations Programme on HIV/AIDS,DZ,north-of-sahara,2014,158491.96,4882.45,
unaids,The Joint United Nations Programme on HIV/AIDS,EG,north-of-sahara,2014,89151.73,2359.05,
unaids,The Joint United Nations Programme on HIV/AIDS,ER,south-of-sahara,2014,39622.99,,
unaids,The Joint United Nations Programme on HIV/AIDS,ET,south-of-sahara,2014,1248124.21,197.43,5.58
unaids,The Joint United Nations Programme on HIV/AIDS,FJ,oceania,2014,594344.86,2231.33,0.75
unaids,The Joint United Nations Programme on HIV/AIDS,GA,south-of-sahara,2014,475475.89,6935.54,1.48
unaids,The Joint United Nations Programme on HIV/AIDS,GH,south-of-sahara,2014,574533.37,563.93,3.74
unaids,The Joint United Nations Programme on HIV/AIDS,GM,south-of-sahara,2014,29717.24,318.68,17.39
unaids,The Joint United Nations Programme on HIV/AIDS,GN,south-of-sahara,2014,485381.64,295.61,10.45
unaids,The Joint United Nations Programme on HIV/AIDS,GT,north-central-america,2014,1059915.00,762.55,2.72
unaids,The Joint United Nations Programme on HIV/AIDS,GY,south-america,2014,544816.12,1919.19,2.3
unaids,The Joint United Nations Programme on HIV/AIDS,HN,north-central-america,2014,614156.36,833.08,6.01
unaids,The Joint United Nations Programme on HIV/AIDS,HT,north-central-america,2014,1050009.26,314.84,28.21
unaids,The Joint United Nations Programme on HIV/AIDS,ID,far-east-asia,2014,931140.28,1602.39,1.25
unaids,The Joint United Nations Programme on HIV/AIDS,IN,south-central-asia,2014,1347181.69,1057.37,3.22
unaids,The Joint United Nations Programme on HIV/AIDS,IR,middle-east,2014,316983.93,1358.36,0.03
unaids,The Joint United Nations Programme on HIV/AIDS,JM,north-central-america,2014,505193.13,1953.97,0.41
unaids,The Joint United Nations Programme on HIV/AIDS,KE,south-of-sahara,2014,1654259.87,522.41,8.26
unaids,The Joint United Nations Programme on HIV/AIDS,KG,south-central-asia,2014,59434.49,924.82,0.23
unaids,The Joint United Nations Programme on HIV/AIDS,KH,far-east-asia,2014,713213.83,574.33,0.22
unaids,The Joint United Nations Programme on HIV/AIDS,KZ,south-central-asia,2014,584439.11,5875.46,0.01
unaids,The Joint United Nations Programme on HIV/AIDS,LK,south-central-asia,2014,79245.98,1220.64,0.27
unaids,The Joint United Nations Programme on HIV/AIDS,LR,south-of-sahara,2014,703308.09,222.89,19.81
unaids,The Joint United Nations Programme on HIV/AIDS,LS,south-of-sahara,2014,554721.87,1373.95,29.16
unaids,The Joint United Nations Programme on HIV/AIDS,MA,north-of-sahara,2014,485381.64,2083.56,0.24
unaids,The Joint United Nations Programme on HIV/AIDS,MD,europe,2014,39622.99,1718.87,0
unaids,The Joint United Nations Programme on HIV/AIDS,MG,south-of-sahara,2014,554721.87,159.49,39.45
unaids,The Joint United Nations Programme on HIV/AIDS,ML,south-of-sahara,2014,505193.13,350.28,16.67
unaids,The Joint United Nations Programme on HIV/AIDS,MM,south-central-asia,2014,950951.78,832.08,
unaids,The Joint United Nations Programme on HIV/AIDS,MR,south-of-sahara,2014,158491.96,901.83,1.4
unaids,The Joint United Nations Programme on HIV/AIDS,MW,south-of-sahara,2014,871705.80,160.39,32.64
unaids,The Joint United Nations Programme on HIV/AIDS,MY,far-east-asia,2014,9905.75,5036.36,0.01
unaids,The Joint United Nations Programme on HIV/AIDS,MZ,south-of-sahara,2014,1109443.74,342.64,25.25
unaids,The Joint United Nations Programme on HIV/AIDS,NA,south-of-sahara,2014,713213.83,2211.27,5.14
unaids,The Joint United Nations Programme on HIV/AIDS,NE,south-of-sahara,2014,366512.66,271.35,13.69
unaids,The Joint United Nations Programme on HIV/AIDS,NG,south-of-sahara,2014,2199075.99,537.24,19.6
unaids,The Joint United Nations Programme on HIV/AIDS,NP,south-central-asia,2014,594344.86,453.94,1.62
unaids,The Joint United Nations Programme on HIV/AIDS,PE,south-america,2014,742931.08,2540.46,0.79
unaids,The Joint United Nations Programme on HIV/AIDS,PG,oceania,2014,1030197.76,649.71,11.92
unaids,The Joint United Nations Programme on HIV/AIDS,PH,far-east-asia,2014,416041.40,1258.07,2.36
unaids,The Joint United Nations Programme on HIV/AIDS,PK,south-central-asia,2014,624062.11,644.36,1.02
unaids,The Joint United Nations Programme on HIV/AIDS,RW,south-of-sahara,2014,832082.81,388.71,23.77
unaids,The Joint United Nations Programme on HIV/AIDS,SD,south-of-sahara,2014,604250.61,282.48,2.43
unaids,The Joint United Nations Programme on HIV/AIDS,SL,south-of-sahara,2014,653779.35,241.24,8.06
unaids,The Joint United Nations Programme on HIV/AIDS,SN,south-of-sahara,2014,118868.97,557.91,12.48
unaids,The Joint United Nations Programme on HIV/AIDS,SO,south-of-sahara,2014,297172.43,,
unaids,The Joint United Nations Programme on HIV/AIDS,SS,south-of-sahara,2014,1366993.18,567.37,37.87
unaids,The Joint United Nations Programme on HIV/AIDS,SV,north-central-america,2014,99057.48,1468.02,0.64
unaids,The Joint United Nations Programme on HIV/AIDS,SZ,south-of-sahara,2014,1099537.99,2273.54,16.01
unaids,The Joint United Nations Programme on HIV/AIDS,TD,south-of-sahara,2014,624062.11,473.67,13.65
unaids,The Joint United Nations Programme on HIV/AIDS,TG,south-of-sahara,2014,366512.66,334.14,21.5
unaids,The Joint United Nations Programme on HIV/AIDS,TH,far-east-asia,2014,822177.06,3128.24,0
unaids,The Joint United Nations Programme on HIV/AIDS,TJ,south-central-asia,2014,39622.99,601.13,4.06
unaids,The Joint United Nations Programme on HIV/AIDS,TN,north-of-sahara,2014,59434.49,2460.67,0.17
unaids,The Joint United Nations Programme on HIV/AIDS,TZ,south-of-sahara,2014,1347181.69,356.50,13
unaids,The Joint United Nations Programme on HIV/AIDS,UA,europe,2014,921234.54,2955.98,0
unaids,The Joint United Nations Programme on HIV/AIDS,UG,south-of-sahara,2014,980669.02,232.23,10.3
unaids,The Joint United Nations Programme on HIV/AIDS,UY,south-america,2014,9905.75,5888.98,0.09
unaids,The Joint United Nations Programme on HIV/AIDS,UZ,south-central-asia,2014,465570.14,1352.40,6.36
unaids,The Joint United Nations Programme on HIV/AIDS,VE,south-america,2014,227832.20,,6.35
unaids,The Joint United Nations Programme on HIV/AIDS,VN,far-east-asia,2014,792459.82,1074.58,0.62
unaids,The Joint United Nations Programme on HIV/AIDS,YE,middle-east,2014,138680.47,811.58,
unaids,The Joint United Nations Programme on HIV/AIDS,ZA,south-of-sahara,2014,2000961.04,2780.81,4.75
unaids,The Joint United Nations Programme on HIV/AIDS,ZM,south-of-sahara,2014,1277841.45,681.73,28.32
unaids,The Joint United Nations Programme on HIV/AIDS,ZW,south-of-sahara,2014,1466050.66,554.67,3.93
undp,United Nations Development Programme,AF,south-central-asia,2014,11044908.69,433.28,
undp,United Nations Development Programme,AG,north-central-america,2014,19811.50,4677.35,
undp,United Nations Development Programme,AL,europe,2014,445758.65,2947.39,0.2
undp,United Nations Development Programme,AM,south-central-asia,2014,713213.83,1647.92,0.41
undp,United Nations Development Programme,AO,south-of-sahara,2014,2892478.33,2683.79,8.56
undp,United Nations Development Programme,AR,south-america,2014,267455.19,,0.97
undp,United Nations Development Programme,AZ,south-central-asia,2014,1139160.99,7407.71,0.13
undp,United Nations Development Programme,BA,europe,2014,624062.11,4449.80,0.02
undp,United Nations Development Programme,BD,south-central-asia,2014,12510959.35,327.29,1.85
undp,United Nations Development Programme,BF,south-of-sahara,2014,5180706.05,441.73,11.07
undp,United Nations Development Programme,BI,south-of-sahara,2014,8756680.97,201.19,30.6
undp,United Nations Development Programme,BJ,south-of-sahara,2014,4200037.02,389.54,17.24
undp,United Nations Development Programme,BO,south-america,2014,2228793.23,2042.52,3.24
undp,United Nations Development Programme,BR,south-america,2014,435852.90,4975.42,1.72
undp,United Nations Development Programme,BT,south-central-asia,2014,1218406.97,1734.16,0.23
undp,United Nations Development Programme,BW,south-of-sahara,2014,733025.33,4621.15,3.83
undp,United Nations Development Programme,BY,europe,2014,713213.83,5112.34,0
undp,United Nations Development Programme,BZ,north-central-america,2014,79245.98,2139.17,5.58
undp,United Nations Development Programme,CD,south-of-sahara,2014,17027980.30,108.16,38.05
undp,United Nations Development Programme,CF,south-of-sahara,2014,4071262.30,42.11,47.3
undp,United Nations Development Programme,CG,south-of-sahara,2014,1515579.40,3606.24,14.41
undp,United Nations Development Programme,CI,south-of-sahara,2014,3050970.29,593.45,8.88
undp,United Nations Development Programme,CL,south-america,2014,901423.04,4463.21,0.45
undp,United Nations Development Programme,CM,south-of-sahara,2014,1862280.57,528.50,7.65
undp,United Nations Development Programme,CN,far-east-asia,2014,3457105.95,2761.38,0.35
undp,United Nations Development Programme,CO,south-america,2014,1010386.27,3442.74,2.31
undp,United Nations Development Programme,CR,north-central-america,2014,485381.64,1864.08,0.69
undp,United Nations Development Programme,CU,north-central-america,2014,455664.39,,
undp,United Nations Development Programme,CV,south-of-sahara,2014,901423.04,1652.21,1.54
undp,United Nations Development Programme,DJ,south-of-sahara,2014,1069820.75,1007.06,7.51
undp,United Nations Development Programme,DM,north-central-america,2014,49528.74,3029.52,
undp,United Nations Development Programme,DO,north-central-america,2014,356606.92,1566.26,0.56
undp,United Nations Development Programme,DZ,north-of-sahara,2014,554721.87,4882.45,
undp,United Nations Development Programme,EC,south-america,2014,594344.86,,1.43
undp,United Nations Development Programme,EG,north-of-sahara,2014,1683977.11,2359.05,
undp,United Nations Development Programme,ER,south-of-sahara,2014,6726002.69,,
undp,United Nations Development Programme,ET,south-of-sahara,2014,15056736.50,197.43,5.58
undp,United Nations Development Programme,FJ,oceania,2014,425947.15,2231.33,0.75
undp,United Nations Development Programme,GA,south-of-sahara,2014,713213.83,6935.54,1.48
undp,United Nations Development Programme,GD,north-central-america,2014,69340.23,2880.58,
undp,United Nations Development Programme,GE,south-central-asia,2014,772648.32,2031.02,2.89
undp,United Nations Development Programme,GH,south-of-sahara,2014,5378821.00,563.93,3.74
undp,United Nations Development Programme,GM,south-of-sahara,2014,3457105.95,318.68,17.39
undp,United Nations Development Programme,GN,south-of-sahara,2014,6418924.51,295.61,10.45
undp,United Nations Development Programme,GQ,south-of-sahara,2014,594344.86,11813.65,
undp,United Nations Development Programme,GT,north-central-america,2014,1079726.50,762.55,2.72
undp,United Nations Development Programme,GW,south-of-sahara,2014,3021253.05,278.39,30.73
undp,United Nations Development Programme,GY,south-america,2014,614156.36,1919.19,2.3
undp,United Nations Development Programme,HN,north-central-america,2014,921234.54,833.08,6.01
undp,United Nations Development Programme,HT,north-central-america,2014,4824099.13,314.84,28.21
undp,United Nations Development Programme,ID,far-east-asia,2014,2565588.65,1602.39,1.25
undp,United Nations Development Programme,IN,south-central-asia,2014,11421327.10,1057.37,3.22
undp,United Nations Development Programme,IQ,middle-east,2014,2565588.65,7870.60,
undp,United Nations Development Programme,IR,middle-east,2014,1010386.27,1358.36,0.03
undp,United Nations Development Programme,JM,north-central-america,2014,416041.40,1953.97,0.41
undp,United Nations Development Programme,JO,middle-east,2014,713213.83,3067.95,
undp,United Nations Development Programme,KE,south-of-sahara,2014,5487784.23,522.41,8.26
undp,United Nations Development Programme,KG,south-central-asia,2014,2308039.21,924.82,0.23
undp,United Nations Development Programme,KH,far-east-asia,2014,5378821.00,574.33,0.22
undp,United Nations Development Programme,KI,oceania,2014,148586.22,1276.46,4.25
undp,United Nations Development Programme,KM,south-of-sahara,2014,1456144.91,351.99,3.88
undp,United Nations Development Programme,KP,far-east-asia,2014,1485862.16,,
undp,United Nations Development Programme,KZ,south-central-asia,2014,386324.16,5875.46,0.01
undp,United Nations Development Programme,LA,far-east-asia,2014,3595786.42,924.30,3.22
undp,United Nations Development Programme,LB,middle-east,2014,366512.66,3620.12,
undp,United Nations Development Programme,LC,north-central-america,2014,49528.74,3247.59,10.24
undp,United Nations Development Programme,LK,south-central-asia,2014,1594825.38,1220.64,0.27
undp,United Nations Development Programme,LR,south-of-sahara,2014,5438255.49,222.89,19.81
undp,United Nations Development Programme,LS,south-of-sahara,2014,1505673.65,1373.95,29.16
undp,United Nations Development Programme,LY,north-of-sahara,2014,69340.23,17299.26,
undp,United Nations Development Programme,MA,north-of-sahara,2014,703308.09,2083.56,0.24
undp,United Nations Development Programme,MD,europe,2014,643873.60,1718.87,0
undp,United Nations Development Programme,ME,europe,2014,326889.67,6361.95,0
undp,United Nations Development Programme,MG,south-of-sahara,2014,9301497.09,159.49,39.45
undp,United Nations Development Programme,MH,oceania,2014,29717.24,1946.20,
undp,United Nations Development Programme,MK,europe,2014,604250.61,3694.45,0.39
undp,United Nations Development Programme,ML,south-of-sahara,2014,4675512.91,350.28,16.67
undp,United Nations Development Programme,MM,south-central-asia,2014,7855257.93,832.08,
undp,United Nations Development Programme,MN,far-east-asia,2014,1683977.11,3062.96,0.03
undp,United Nations Development Programme,MR,south-of-sahara,2014,2050489.77,901.83,1.4
undp,United Nations Development Programme,MU,south-of-sahara,2014,683496.59,3890.83,0.09
undp,United Nations Development Programme,MV,south-central-asia,2014,574533.37,4501.61,1
undp,United Nations Development Programme,MW,south-of-sahara,2014,9281685.59,160.39,32.64
undp,United Nations Development Programme,MX,north-central-america,2014,19811.50,3841.95,0.81
undp,United Nations Development Programme,MY,far-east-asia,2014,475475.89,5036.36,0.01
undp,United Nations Development Programme,MZ,south-of-sahara,2014,6815154.42,342.64,25.25
undp,United Nations Development Programme,NA,south-of-sahara,2014,782554.07,2211.27,5.14
undp,United Nations Development Programme,NE,south-of-sahara,2014,9172722.37,271.35,13.69
undp,United Nations Development Programme,NG,south-of-sahara,2014,11233117.89,537.24,19.6
undp,United Nations Development Programme,NI,north-central-america,2014,1743411.60,764.14,1.57
undp,United Nations Development Programme,NP,south-central-asia,2014,8875549.94,453.94,1.62
undp,United Nations Development Programme,NR,oceania,2014,29717.24,,
undp,United Nations Development Programme,NU,oceania,2014,9905.75,,
undp,United Nations Development Programme,PA,north-central-america,2014,376418.41,3285.76,1.21
undp,United Nations Development Programme,PE,south-america,2014,633967.85,2540.46,0.79
undp,United Nations Development Programme,PG,oceania,2014,1565108.14,649.71,11.92
undp,United Nations Development Programme,PH,far-east-asia,2014,4546738.19,1258.07,2.36
undp,United Nations Development Programme,PK,south-central-asia,2014,6894400.40,644.36,1.02
undp,United Nations Development Programme,PS,middle-east,2014,2724080.62,,0.02
undp,United Nations Development Programme,PW,oceania,2014,19811.50,5143.72,
undp,United Nations Development Programme,PY,south-america,2014,960857.53,1463.83,0.85
undp,United Nations Development Programme,RS,europe,2014,554721.87,4965.47,0.04
undp,United Nations Development Programme,RW,south-of-sahara,2014,7795823.44,388.71,23.77
undp,United Nations Development Programme,SB,oceania,2014,970763.27,805.45,11.24
undp,United Nations Development Programme,SD,south-of-sahara,2014,3457105.95,282.48,2.43
undp,United Nations Development Programme,SL,south-of-sahara,2014,5190611.79,241.24,8.06
undp,United Nations Development Programme,SN,south-of-sahara,2014,3536351.93,557.91,12.48
undp,United Nations Development Programme,SO,south-of-sahara,2014,8390168.30,,
undp,United Nations Development Programme,SR,south-america,2014,198114.95,3957.95,14.23
undp,United Nations Development Programme,SS,south-of-sahara,2014,3883053.10,567.37,37.87
undp,United Nations Development Programme,ST,south-of-sahara,2014,624062.11,905.77,7.07
