id-from,parent,year,id-to,rank,total-value,purpose-code,purpose-name,purpose-value
unece,United Nations Economic Commission for Europe,2014,KZ,4,10609.06,25010,Business support services & institutions,10609.06
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,41010,Environmental policy and admin. mgmt,5060825.70
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,14010,Water resources policy/administrative management,2762958.70
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,21020,Road transport,1382867.14
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,15240,Reintegration and SALW control,741213.42
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,33150,Trade-related adjustment,567288.30
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,32110,Industrial policy & admin. mgmt,561730.19
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,31210,Forestry policy & administrative management,395970.38
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,41082,Environmental research,304598.77
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,13010,Population policy and administrative management,289115.10
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,23640,Gas distribution,277242.07
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,25010,Business support services & institutions,251075.04
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,16030,Housing policy and administrative management,234521.55
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,15210,Security system management and reform,194008.03
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,21030,Rail transport,141013.27
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,33120,Trade facilitation,127507.77
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,16062,Statistical capacity building,118846.19
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,21010,Transport policy & administrative management,83438.09
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,31110,Agricultural policy & administrative management,80974.53
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,99810,Sectors not specified,77311.39
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,15170,Women's equality organisations and institutions,56296.35
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,14022,Sanitation - large systems,32780.10
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,23320,Coal-fired electric power plants,7499.64
unece,United Nations Economic Commission for Europe,2014,other,11,13752916.24,33110,Trade policy and admin. management,3834.51
unfpa,United Nations Population Fund,2014,IN,1,10556237.35,13010,Population policy and administrative management,8181948.69
unfpa,United Nations Population Fund,2014,IN,1,10556237.35,13030,Family planning,1909165.78
unfpa,United Nations Population Fund,2014,IN,1,10556237.35,13020,Reproductive health care,418138.33
unfpa,United Nations Population Fund,2014,IN,1,10556237.35,13040,Std control including hiv/aids,46984.55
unfpa,United Nations Population Fund,2014,NG,2,7969779.23,13010,Population policy and administrative management,4748553.14
unfpa,United Nations Population Fund,2014,NG,2,7969779.23,13030,Family planning,2159353.94
unfpa,United Nations Population Fund,2014,NG,2,7969779.23,13020,Reproductive health care,1061872.15
unfpa,United Nations Population Fund,2014,CD,3,7531350.83,13020,Reproductive health care,5210574.44
unfpa,United Nations Population Fund,2014,CD,3,7531350.83,13010,Population policy and administrative management,1397625.22
unfpa,United Nations Population Fund,2014,CD,3,7531350.83,13030,Family planning,839124.33
unfpa,United Nations Population Fund,2014,CD,3,7531350.83,13040,Std control including hiv/aids,84026.84
unfpa,United Nations Population Fund,2014,BD,4,7400094.84,13010,Population policy and administrative management,4179588.47
unfpa,United Nations Population Fund,2014,BD,4,7400094.84,13020,Reproductive health care,1990831.12
unfpa,United Nations Population Fund,2014,BD,4,7400094.84,13030,Family planning,1193829.98
unfpa,United Nations Population Fund,2014,BD,4,7400094.84,13040,Std control including hiv/aids,35845.27
unfpa,United Nations Population Fund,2014,ET,5,6468841.02,13010,Population policy and administrative management,4142372.31
unfpa,United Nations Population Fund,2014,ET,5,6468841.02,13020,Reproductive health care,1075569.14
unfpa,United Nations Population Fund,2014,ET,5,6468841.02,13030,Family planning,759057.83
unfpa,United Nations Population Fund,2014,ET,5,6468841.02,13040,Std control including hiv/aids,491841.73
unfpa,United Nations Population Fund,2014,UG,6,6294766.38,13030,Family planning,2636431.88
unfpa,United Nations Population Fund,2014,UG,6,6294766.38,13010,Population policy and administrative management,2033709.70
unfpa,United Nations Population Fund,2014,UG,6,6294766.38,13020,Reproductive health care,1337947.45
unfpa,United Nations Population Fund,2014,UG,6,6294766.38,13040,Std control including hiv/aids,286677.35
unfpa,United Nations Population Fund,2014,MM,7,6083677.02,13010,Population policy and administrative management,2833049.44
unfpa,United Nations Population Fund,2014,MM,7,6083677.02,13030,Family planning,1324784.15
unfpa,United Nations Population Fund,2014,MM,7,6083677.02,13020,Reproductive health care,1156149.48
unfpa,United Nations Population Fund,2014,MM,7,6083677.02,13040,Std control including hiv/aids,769693.95
unfpa,United Nations Population Fund,2014,AF,8,6031137.24,13020,Reproductive health care,2927802.12
unfpa,United Nations Population Fund,2014,AF,8,6031137.24,13010,Population policy and administrative management,2174376.67
unfpa,United Nations Population Fund,2014,AF,8,6031137.24,13030,Family planning,928958.44
unfpa,United Nations Population Fund,2014,KE,9,5900170.50,13020,Reproductive health care,2885436.82
unfpa,United Nations Population Fund,2014,KE,9,5900170.50,13010,Population policy and administrative management,2599566.63
unfpa,United Nations Population Fund,2014,KE,9,5900170.50,13030,Family planning,317858.57
unfpa,United Nations Population Fund,2014,KE,9,5900170.50,13040,Std control including hiv/aids,97308.47
unfpa,United Nations Population Fund,2014,PK,10,5712089.55,13030,Family planning,3334174.96
unfpa,United Nations Population Fund,2014,PK,10,5712089.55,13020,Reproductive health care,1223091.52
unfpa,United Nations Population Fund,2014,PK,10,5712089.55,13010,Population policy and administrative management,1123240.41
unfpa,United Nations Population Fund,2014,PK,10,5712089.55,13040,Std control including hiv/aids,31582.65
unfpa,United Nations Population Fund,2014,other,11,266853845.47,13010,Population policy and administrative management,191585034.32
unfpa,United Nations Population Fund,2014,other,11,266853845.47,13020,Reproductive health care,49570334.81
unfpa,United Nations Population Fund,2014,other,11,266853845.47,13030,Family planning,18198541.36
unfpa,United Nations Population Fund,2014,other,11,266853845.47,13040,Std control including hiv/aids,7499934.99
unhcr,United Nations High Commissioner for Refugees,2014,LY,1,3705542.10,72010,Material relief assistance and services ,3705542.10
unhcr,United Nations High Commissioner for Refugees,2014,YE,2,3125560.57,72010,Material relief assistance and services ,3125560.57
unhcr,United Nations High Commissioner for Refugees,2014,TN,3,2701990.80,72010,Material relief assistance and services ,2701990.80
unhcr,United Nations High Commissioner for Refugees,2014,MA,4,2248406.61,72010,Material relief assistance and services ,2248406.61
unhcr,United Nations High Commissioner for Refugees,2014,DZ,5,2124485.71,72010,Material relief assistance and services ,2124485.71
unhcr,United Nations High Commissioner for Refugees,2014,SY,6,437041.59,72010,Material relief assistance and services ,437041.59
unhcr,United Nations High Commissioner for Refugees,2014,MR,7,59038.26,72010,Material relief assistance and services ,59038.26
unhcr,United Nations High Commissioner for Refugees,2014,other,11,461155150.15,72010,Material relief assistance and services ,325401830.80
unhcr,United Nations High Commissioner for Refugees,2014,other,11,461155150.15,91010,Administrative costs (non-sector allocable),135753319.35
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,43010,Multisector aid,12835337.91
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,12220,Basic health care,7563234.50
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,14020,Water supply and sanitation - large systems,4988613.79
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,72010,Material relief assistance and services ,3896144.53
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,11110,Education policy & administrative management,3811880.30
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,11220,Primary education,3594479.85
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,12110,Health policy & administrative management,3522295.67
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,12250,Infectious disease control,3430152.41
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,12261,Health education,2508016.45
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,13040,Std control including hiv/aids,2291318.31
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,15160,Human rights,1864710.45
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,15150,Democratic participation and civil society,1700822.82
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,12240,Basic nutrition,1584617.51
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,72040,Emergency food aid,1197175.98
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,16062,Statistical capacity building,1022591.14
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,13010,Population policy and administrative management,843232.72
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,16010,Social/welfare services,839637.92
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,72050,Relief co-ordination; protection and support services,806974.71
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,11182,Educational research,626756.47
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,14010,Water resources policy/administrative management,473224.31
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,14031,Basic drinking water supply,439490.29
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,15130,Legal and judicial development,436240.21
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,22010,Communications policy & administrative management,426039.27
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,11240,Early childhood education,284706.05
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,74010,Disaster prevention and preparedness,212229.65
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,15261,Child soldiers (prevention and demobilisation),136654.74
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,15220,"Civilian peace-building, conflict prevention and resolution",128973.83
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,15110,Public sector policy and administrative management,58812.41
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,14032,Basic sanitation,49826.90
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,13020,Reproductive health care,22531.61
unicef,United Nations Children's Fund,2014,CD,1,61614856.18,16050,Multisector aid for basic social services,18133.46
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,43010,Multisector aid,18525323.21
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12250,Infectious disease control,7490946.32
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,72010,Material relief assistance and services ,4281398.87
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12220,Basic health care,3178824.77
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,13040,Std control including hiv/aids,2845587.49
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11110,Education policy & administrative management,2399045.30
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,16010,Social/welfare services,2232474.21
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12240,Basic nutrition,2050502.65
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,22010,Communications policy & administrative management,1978842.49
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,14010,Water resources policy/administrative management,1770395.84
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,72050,Relief co-ordination; protection and support services,1545785.99
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12110,Health policy & administrative management,1134266.56
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,13020,Reproductive health care,826797.10
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11220,Primary education,612265.35
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,13010,Population policy and administrative management,570319.46
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,15160,Human rights,499972.80
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,14030,Basic drinking water supply and basic sanitation,415417.34
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,74010,Disaster prevention and preparedness,381814.07
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,16064,Social mitigation of HIV/AIDS,351872.96
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12261,Health education,344505.07
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,15130,Legal and judicial development,304788.96
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,15110,Public sector policy and administrative management,256056.64
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12230,Basic health infrastructure,224085.84
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12191,Medical services,198019.86
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11240,Early childhood education,167699.36
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,16062,Statistical capacity building,165558.72
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12262,Malaria control,165161.50
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,16050,Multisector aid for basic social services,122798.58
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,14032,Basic sanitation,120373.66
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11120,Education facilities and training,93715.31
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,14020,Water supply and sanitation - large systems,57500.88
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11182,Educational research,52338.01
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11230,Basic life skills for youth & adults,50867.01
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,15150,Democratic participation and civil society,40075.68
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,14021,Water supply - large systems,29826.21
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,14031,Basic drinking water supply,17453.93
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,11130,Teacher training,2892.48
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,12281,Health personnel development,2103.98
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,72040,Emergency food aid,1651.29
unicef,United Nations Children's Fund,2014,NG,2,55510055.80,15261,Child soldiers (prevention and demobilisation),730.05
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,43010,Multisector aid,17728017.51
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,12250,Infectious disease control,7976668.71
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,11220,Primary education,5662081.80
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,12261,Health education,1617371.85
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,11110,Education policy & administrative management,1604217.02
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,72010,Material relief assistance and services ,1584977.09
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,14021,Water supply - large systems,1546804.30
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,13020,Reproductive health care,1418184.11
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,14020,Water supply and sanitation - large systems,1415704.70
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,74010,Disaster prevention and preparedness,1184346.05
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,12240,Basic nutrition,1124816.47
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,15150,Democratic participation and civil society,782297.51
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,12110,Health policy & administrative management,657944.72
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,72040,Emergency food aid,606144.59
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,13010,Population policy and administrative management,486506.93
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,72050,Relief co-ordination; protection and support services,461670.25
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,16062,Statistical capacity building,334956.92
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,15160,Human rights,276993.43
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,16010,Social/welfare services,247270.25
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,15110,Public sector policy and administrative management,126746.02
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,13040,Std control including hiv/aids,73703.72
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,16050,Multisector aid for basic social services,57242.34
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,15130,Legal and judicial development,31717.21
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,12220,Basic health care,1816.71
unicef,United Nations Children's Fund,2014,AF,3,47008452.79,15261,Child soldiers (prevention and demobilisation),252.60
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,43010,Multisector aid,15540301.43
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12240,Basic nutrition,4068306.43
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11110,Education policy & administrative management,2900625.81
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15150,Democratic participation and civil society,2720437.28
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12110,Health policy & administrative management,2435457.84
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,72050,Relief co-ordination; protection and support services,2379033.71
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12250,Infectious disease control,1969084.34
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,16010,Social/welfare services,1836493.93
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,22010,Communications policy & administrative management,1427729.28
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12220,Basic health care,967839.10
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,13020,Reproductive health care,887512.40
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15261,Child soldiers (prevention and demobilisation),799098.65
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,16050,Multisector aid for basic social services,735265.02
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,14032,Basic sanitation,727813.92
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15110,Public sector policy and administrative management,618137.48
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,13010,Population policy and administrative management,617664.97
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,16062,Statistical capacity building,589962.56
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,14031,Basic drinking water supply,587053.24
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,14030,Basic drinking water supply and basic sanitation,563764.83
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,13040,Std control including hiv/aids,528238.85
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11220,Primary education,527317.62
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,14010,Water resources policy/administrative management,439190.15
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11182,Educational research,367025.78
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15111,Public finance management,327999.12
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15160,Human rights,314248.95
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15112,Decentralisation and support to subnational government,245306.93
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12261,Health education,243702.20
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,14021,Water supply - large systems,240119.29
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11130,Teacher training,238775.08
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,16064,Social mitigation of HIV/AIDS,114566.91
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,74010,Disaster prevention and preparedness,104540.31
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,16020,Employment policy and administrative management,91186.37
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15152,Legislatures and political parties,71717.61
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12191,Medical services,58409.24
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11230,Basic life skills for youth & adults,50087.42
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11120,Education facilities and training,46865.08
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,72010,Material relief assistance and services ,46479.75
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12230,Basic health infrastructure,30305.64
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12262,Malaria control,26064.00
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,14020,Water supply and sanitation - large systems,25371.59
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11320,Secondary education,23915.45
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,11240,Early childhood education,22157.18
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,15130,Legal and judicial development,21948.17
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,12281,Health personnel development,20060.13
unicef,United Nations Children's Fund,2014,IN,4,46598632.20,13030,Family planning,1451.19
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,43010,Multisector aid,7203519.16
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12220,Basic health care,4500747.79
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,16010,Social/welfare services,3816366.61
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12240,Basic nutrition,2746770.72
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,14031,Basic drinking water supply,2718078.72
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,11110,Education policy & administrative management,2374913.91
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12250,Infectious disease control,2033494.48
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,14010,Water resources policy/administrative management,1636455.27
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,15112,Decentralisation and support to subnational government,1584892.89
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,13020,Reproductive health care,1440435.39
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,11220,Primary education,1154522.82
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,22010,Communications policy & administrative management,947518.45
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,15110,Public sector policy and administrative management,823806.55
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,15160,Human rights,766269.02
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,15130,Legal and judicial development,714051.86
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12110,Health policy & administrative management,692831.77
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,11240,Early childhood education,625148.77
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12191,Medical services,595134.35
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,14030,Basic drinking water supply and basic sanitation,491465.75
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,11182,Educational research,455787.23
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,72050,Relief co-ordination; protection and support services,418213.73
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,13040,Std control including hiv/aids,417204.34
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12230,Basic health infrastructure,397402.75
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12262,Malaria control,393279.98
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,16064,Social mitigation of HIV/AIDS,318603.52
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,16062,Statistical capacity building,294553.35
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,14032,Basic sanitation,242853.27
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,74010,Disaster prevention and preparedness,107016.75
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,72010,Material relief assistance and services ,92934.73
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,11120,Education facilities and training,88963.52
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,13010,Population policy and administrative management,87605.44
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,11320,Secondary education,76573.41
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,15150,Democratic participation and civil society,3902.86
unicef,United Nations Children's Fund,2014,ET,5,40263300.31,12261,Health education,1981.15
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15112,Decentralisation and support to subnational government,3726558.13
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,43010,Multisector aid,3234979.46
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,22010,Communications policy & administrative management,3136696.61
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12240,Basic nutrition,2464196.39
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,16010,Social/welfare services,2193732.83
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,11220,Primary education,1358853.63
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15160,Human rights,1291894.74
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15110,Public sector policy and administrative management,765193.25
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12191,Medical services,693928.33
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,14030,Basic drinking water supply and basic sanitation,690078.96
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,14021,Water supply - large systems,635953.96
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,13040,Std control including hiv/aids,607894.93
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,11110,Education policy & administrative management,524771.84
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,14031,Basic drinking water supply,413305.44
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12110,Health policy & administrative management,321271.13
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,13010,Population policy and administrative management,275261.91
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,16062,Statistical capacity building,259856.49
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,13020,Reproductive health care,254797.62
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,74010,Disaster prevention and preparedness,243333.70
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12261,Health education,171826.09
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12230,Basic health infrastructure,142111.82
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15130,Legal and judicial development,100307.58
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,14010,Water resources policy/administrative management,90312.68
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15150,Democratic participation and civil society,68627.02
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,72050,Relief co-ordination; protection and support services,65107.51
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12220,Basic health care,27766.80
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15111,Public finance management,23116.05
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,72010,Material relief assistance and services ,20876.36
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,11130,Teacher training,19872.91
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,11120,Education facilities and training,10991.42
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,16064,Social mitigation of HIV/AIDS,10124.66
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,12250,Infectious disease control,2404.12
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,16050,Multisector aid for basic social services,2215.92
unicef,United Nations Children's Fund,2014,BD,6,23848323.34,15170,Women's equality organisations and institutions,103.02
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,43010,Multisector aid,4471756.64
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11110,Education policy & administrative management,2568997.22
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,12250,Infectious disease control,2356367.38
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,12191,Medical services,2182935.56
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,16010,Social/welfare services,1935724.75
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,12240,Basic nutrition,1205275.91
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,12220,Basic health care,879245.06
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,22010,Communications policy & administrative management,844320.37
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,13040,Std control including hiv/aids,752402.95
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,13020,Reproductive health care,630713.81
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,14010,Water resources policy/administrative management,472797.38
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15150,Democratic participation and civil society,461761.38
