"id","entity-name","year","flow-name","value"
"DE","Germany",2002,"out-oda-net-excl-debt-relief",7013787627
"DE","Germany",2002,"out-debt-relief",1040619828
"DE","Germany",2003,"out-oda-net-excl-debt-relief",6924057161
"DE","Germany",2003,"out-debt-relief",1543855177
"DE","Germany",2004,"out-oda-net-excl-debt-relief",7907733433
"DE","Germany",2004,"out-debt-relief",553430497
"DE","Germany",2005,"out-oda-net-excl-debt-relief",7362812854
"DE","Germany",2005,"out-debt-relief",3884858649
"DE","Germany",2006,"out-debt-relief",2931710066
"DE","Germany",2006,"out-oda-net-excl-debt-relief",8559735732
"DE","Germany",2007,"out-oda-net-excl-debt-relief",9401981835
"DE","Germany",2007,"out-debt-relief",2810060401
"DE","Germany",2008,"out-debt-relief",2399482655
"DE","Germany",2008,"out-oda-net-excl-debt-relief",10682987558
"DE","Germany",2009,"out-debt-relief",81542389.63
"DE","Germany",2009,"out-oda-net-excl-debt-relief",11489918556
"DE","Germany",2010,"out-oda-net-excl-debt-relief",12811663201
"DE","Germany",2010,"out-debt-relief",132447929.5
"DE","Germany",2011,"out-debt-relief",259058271.5
"DE","Germany",2011,"out-oda-net-excl-debt-relief",12960192495
"DE","Germany",2012,"out-debt-relief",544570000
"DE","Germany",2012,"out-oda-net-excl-debt-relief",12394920000
"DE","Germany",2013,"out-oda-net-excl-debt-relief",13363804852
"DE","Germany",2013,"out-debt-relief",124146033.9
"DE","Germany",2014,"out-debt-relief",424814235.8
"DE","Germany",2014,"out-oda-net-excl-debt-relief",14726335611
"GR","Greece",1960,"out-debt-relief",0
"GR","Greece",1960,"out-oda-net-excl-debt-relief",0
"GR","Greece",1961,"out-oda-net-excl-debt-relief",0
"GR","Greece",1961,"out-debt-relief",0
"GR","Greece",1962,"out-debt-relief",0
"GR","Greece",1962,"out-oda-net-excl-debt-relief",0
"GR","Greece",1963,"out-debt-relief",0
"GR","Greece",1963,"out-oda-net-excl-debt-relief",0
"GR","Greece",1964,"out-oda-net-excl-debt-relief",0
"GR","Greece",1964,"out-debt-relief",0
"GR","Greece",1965,"out-debt-relief",0
"GR","Greece",1965,"out-oda-net-excl-debt-relief",0
"GR","Greece",1966,"out-oda-net-excl-debt-relief",0
"GR","Greece",1966,"out-debt-relief",0
"GR","Greece",1967,"out-debt-relief",0
"GR","Greece",1967,"out-oda-net-excl-debt-relief",0
"GR","Greece",1968,"out-debt-relief",0
"GR","Greece",1968,"out-oda-net-excl-debt-relief",0
"GR","Greece",1969,"out-oda-net-excl-debt-relief",0
"GR","Greece",1969,"out-debt-relief",0
"GR","Greece",1970,"out-debt-relief",0
"GR","Greece",1970,"out-oda-net-excl-debt-relief",0
"GR","Greece",1971,"out-debt-relief",0
"GR","Greece",1971,"out-oda-net-excl-debt-relief",0
"GR","Greece",1972,"out-debt-relief",0
"GR","Greece",1972,"out-oda-net-excl-debt-relief",0
"GR","Greece",1973,"out-debt-relief",0
"GR","Greece",1973,"out-oda-net-excl-debt-relief",0
"GR","Greece",1974,"out-oda-net-excl-debt-relief",0
"GR","Greece",1974,"out-debt-relief",0
"GR","Greece",1975,"out-debt-relief",0
"GR","Greece",1975,"out-oda-net-excl-debt-relief",0
"GR","Greece",1976,"out-debt-relief",0
"GR","Greece",1976,"out-oda-net-excl-debt-relief",0
"GR","Greece",1977,"out-oda-net-excl-debt-relief",0
"GR","Greece",1977,"out-debt-relief",0
"GR","Greece",1978,"out-debt-relief",0
"GR","Greece",1978,"out-oda-net-excl-debt-relief",0
"GR","Greece",1979,"out-oda-net-excl-debt-relief",0
"GR","Greece",1979,"out-debt-relief",0
"GR","Greece",1980,"out-oda-net-excl-debt-relief",0
"GR","Greece",1980,"out-debt-relief",0
"GR","Greece",1981,"out-debt-relief",0
"GR","Greece",1981,"out-oda-net-excl-debt-relief",0
"GR","Greece",1982,"out-oda-net-excl-debt-relief",0
"GR","Greece",1982,"out-debt-relief",0
"GR","Greece",1983,"out-debt-relief",0
"GR","Greece",1983,"out-oda-net-excl-debt-relief",0
"GR","Greece",1984,"out-debt-relief",0
"GR","Greece",1984,"out-oda-net-excl-debt-relief",0
"GR","Greece",1985,"out-debt-relief",0
"GR","Greece",1985,"out-oda-net-excl-debt-relief",0
"GR","Greece",1986,"out-oda-net-excl-debt-relief",0
"GR","Greece",1986,"out-debt-relief",0
"GR","Greece",1987,"out-oda-net-excl-debt-relief",0
"GR","Greece",1987,"out-debt-relief",0
"GR","Greece",1988,"out-debt-relief",0
"GR","Greece",1988,"out-oda-net-excl-debt-relief",0
"GR","Greece",1989,"out-debt-relief",0
"GR","Greece",1989,"out-oda-net-excl-debt-relief",0
"GR","Greece",1990,"out-debt-relief",0
"GR","Greece",1990,"out-oda-net-excl-debt-relief",0
"GR","Greece",1991,"out-debt-relief",0
"GR","Greece",1991,"out-oda-net-excl-debt-relief",0
"GR","Greece",1992,"out-oda-net-excl-debt-relief",0
"GR","Greece",1992,"out-debt-relief",0
"GR","Greece",1993,"out-debt-relief",0
"GR","Greece",1993,"out-oda-net-excl-debt-relief",0
"GR","Greece",1994,"out-debt-relief",0
"GR","Greece",1994,"out-oda-net-excl-debt-relief",0
"GR","Greece",1995,"out-oda-net-excl-debt-relief",0
"GR","Greece",1995,"out-debt-relief",0
"GR","Greece",1996,"out-debt-relief",0
"GR","Greece",1996,"out-oda-net-excl-debt-relief",266295242.5
"GR","Greece",1997,"out-debt-relief",0
"GR","Greece",1997,"out-oda-net-excl-debt-relief",266086176.3
"GR","Greece",1998,"out-debt-relief",0
"GR","Greece",1998,"out-oda-net-excl-debt-relief",284374063.6
"GR","Greece",1999,"out-debt-relief",0
"GR","Greece",1999,"out-oda-net-excl-debt-relief",309200963.2
"GR","Greece",2000,"out-oda-net-excl-debt-relief",416174209.2
"GR","Greece",2000,"out-debt-relief",0
"GR","Greece",2001,"out-debt-relief",0
"GR","Greece",2001,"out-oda-net-excl-debt-relief",374712850.8
"GR","Greece",2002,"out-oda-net-excl-debt-relief",471823993
"GR","Greece",2002,"out-debt-relief",0
"GR","Greece",2003,"out-debt-relief",0
"GR","Greece",2003,"out-oda-net-excl-debt-relief",496701609.7
"GR","Greece",2004,"out-debt-relief",0
"GR","Greece",2004,"out-oda-net-excl-debt-relief",388692222
"GR","Greece",2005,"out-oda-net-excl-debt-relief",456637236.3
"GR","Greece",2005,"out-debt-relief",0
"GR","Greece",2006,"out-debt-relief",0
"GR","Greece",2006,"out-oda-net-excl-debt-relief",487163199.7
"GR","Greece",2007,"out-debt-relief",0
"GR","Greece",2007,"out-oda-net-excl-debt-relief",510694018.6
"GR","Greece",2008,"out-oda-net-excl-debt-relief",649821344.9
"GR","Greece",2008,"out-debt-relief",0
"GR","Greece",2009,"out-debt-relief",0
"GR","Greece",2009,"out-oda-net-excl-debt-relief",568214482.2
"GR","Greece",2010,"out-debt-relief",0
"GR","Greece",2010,"out-oda-net-excl-debt-relief",493872842.6
"GR","Greece",2011,"out-debt-relief",0
"GR","Greece",2011,"out-oda-net-excl-debt-relief",389510675.7
"GR","Greece",2012,"out-debt-relief",0
"GR","Greece",2012,"out-oda-net-excl-debt-relief",327410000
"GR","Greece",2013,"out-debt-relief",0
"GR","Greece",2013,"out-oda-net-excl-debt-relief",236750611.1
"GR","Greece",2014,"out-debt-relief",0
"GR","Greece",2014,"out-oda-net-excl-debt-relief",241433887.6
"IS","Iceland",1960,"out-debt-relief",0
"IS","Iceland",1960,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1961,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1961,"out-debt-relief",0
"IS","Iceland",1962,"out-debt-relief",0
"IS","Iceland",1962,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1963,"out-debt-relief",0
"IS","Iceland",1963,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1964,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1964,"out-debt-relief",0
"IS","Iceland",1965,"out-debt-relief",0
"IS","Iceland",1965,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1966,"out-debt-relief",0
"IS","Iceland",1966,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1967,"out-debt-relief",0
"IS","Iceland",1967,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1968,"out-debt-relief",0
"IS","Iceland",1968,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1969,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1969,"out-debt-relief",0
"IS","Iceland",1970,"out-debt-relief",0
"IS","Iceland",1970,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1971,"out-debt-relief",0
"IS","Iceland",1971,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1972,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1972,"out-debt-relief",0
"IS","Iceland",1973,"out-debt-relief",0
"IS","Iceland",1973,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1974,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1974,"out-debt-relief",0
"IS","Iceland",1975,"out-debt-relief",0
"IS","Iceland",1975,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1976,"out-debt-relief",0
"IS","Iceland",1976,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1977,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1977,"out-debt-relief",0
"IS","Iceland",1978,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1978,"out-debt-relief",0
"IS","Iceland",1979,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1979,"out-debt-relief",0
"IS","Iceland",1980,"out-debt-relief",0
"IS","Iceland",1980,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1981,"out-debt-relief",0
"IS","Iceland",1981,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1982,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1982,"out-debt-relief",0
"IS","Iceland",1983,"out-debt-relief",0
"IS","Iceland",1983,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1984,"out-debt-relief",0
"IS","Iceland",1984,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1985,"out-debt-relief",0
"IS","Iceland",1985,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1986,"out-debt-relief",0
"IS","Iceland",1986,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1987,"out-debt-relief",0
"IS","Iceland",1987,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1988,"out-debt-relief",0
"IS","Iceland",1988,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1989,"out-debt-relief",0
"IS","Iceland",1989,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1990,"out-oda-net-excl-debt-relief",2415289.223
"IS","Iceland",1990,"out-debt-relief",0
"IS","Iceland",1991,"out-oda-net-excl-debt-relief",9601073.016
"IS","Iceland",1991,"out-debt-relief",0
"IS","Iceland",1992,"out-oda-net-excl-debt-relief",5565192.967
"IS","Iceland",1992,"out-debt-relief",0
"IS","Iceland",1993,"out-debt-relief",0
"IS","Iceland",1993,"out-oda-net-excl-debt-relief",8736845.522
"IS","Iceland",1994,"out-debt-relief",0
"IS","Iceland",1994,"out-oda-net-excl-debt-relief",7890172.481
"IS","Iceland",1995,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1995,"out-debt-relief",0
"IS","Iceland",1996,"out-debt-relief",0
"IS","Iceland",1996,"out-oda-net-excl-debt-relief",0
"IS","Iceland",1997,"out-oda-net-excl-debt-relief",9600575.779
"IS","Iceland",1997,"out-debt-relief",0
"IS","Iceland",1998,"out-debt-relief",0
"IS","Iceland",1998,"out-oda-net-excl-debt-relief",8372452.397
"IS","Iceland",1999,"out-debt-relief",0
"IS","Iceland",1999,"out-oda-net-excl-debt-relief",8736155.098
"IS","Iceland",2000,"out-oda-net-excl-debt-relief",10436757.58
"IS","Iceland",2000,"out-debt-relief",0
"IS","Iceland",2001,"out-debt-relief",0
"IS","Iceland",2001,"out-oda-net-excl-debt-relief",13449689.04
"IS","Iceland",2002,"out-oda-net-excl-debt-relief",15523234.42
"IS","Iceland",2002,"out-debt-relief",0
"IS","Iceland",2003,"out-debt-relief",0
"IS","Iceland",2003,"out-oda-net-excl-debt-relief",18035015.61
"IS","Iceland",2004,"out-debt-relief",0
"IS","Iceland",2004,"out-oda-net-excl-debt-relief",19386794.77
"IS","Iceland",2005,"out-oda-net-excl-debt-relief",21651457.37
"IS","Iceland",2005,"out-debt-relief",0
"IS","Iceland",2006,"out-debt-relief",0
"IS","Iceland",2006,"out-oda-net-excl-debt-relief",33678646.86
"IS","Iceland",2007,"out-debt-relief",0
"IS","Iceland",2007,"out-oda-net-excl-debt-relief",33974181.69
"IS","Iceland",2008,"out-oda-net-excl-debt-relief",43273363.09
"IS","Iceland",2008,"out-debt-relief",0
"IS","Iceland",2009,"out-oda-net-excl-debt-relief",38535925.04
"IS","Iceland",2009,"out-debt-relief",0
"IS","Iceland",2010,"out-oda-net-excl-debt-relief",29834010.11
"IS","Iceland",2010,"out-debt-relief",0
"IS","Iceland",2011,"out-debt-relief",162180.4702
"IS","Iceland",2011,"out-oda-net-excl-debt-relief",24231670.26
"IS","Iceland",2012,"out-debt-relief",0
"IS","Iceland",2012,"out-oda-net-excl-debt-relief",26120000
"IS","Iceland",2013,"out-oda-net-excl-debt-relief",32976187.03
"IS","Iceland",2013,"out-debt-relief",0
"IS","Iceland",2014,"out-debt-relief",0
"IS","Iceland",2014,"out-oda-net-excl-debt-relief",33269399.07
"IE","Ireland",1960,"out-debt-relief",0
"IE","Ireland",1960,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1961,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1961,"out-debt-relief",0
"IE","Ireland",1962,"out-debt-relief",0
"IE","Ireland",1962,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1963,"out-debt-relief",0
"IE","Ireland",1963,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1964,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1964,"out-debt-relief",0
"IE","Ireland",1965,"out-debt-relief",0
"IE","Ireland",1965,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1966,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1966,"out-debt-relief",0
"IE","Ireland",1967,"out-debt-relief",0
"IE","Ireland",1967,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1968,"out-debt-relief",0
"IE","Ireland",1968,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1969,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1969,"out-debt-relief",0
"IE","Ireland",1970,"out-debt-relief",0
"IE","Ireland",1970,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1971,"out-debt-relief",0
"IE","Ireland",1971,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1972,"out-debt-relief",0
"IE","Ireland",1972,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1973,"out-debt-relief",0
"IE","Ireland",1973,"out-oda-net-excl-debt-relief",0
"IE","Ireland",1974,"out-oda-net-excl-debt-relief",32649455.18
"IE","Ireland",1974,"out-debt-relief",0
"IE","Ireland",1975,"out-debt-relief",0
"IE","Ireland",1975,"out-oda-net-excl-debt-relief",36132480.12
"IE","Ireland",1976,"out-debt-relief",0
"IE","Ireland",1976,"out-oda-net-excl-debt-relief",40757096.47
"IE","Ireland",1977,"out-debt-relief",0
"IE","Ireland",1977,"out-oda-net-excl-debt-relief",37495760.27
"IE","Ireland",1978,"out-debt-relief",0
"IE","Ireland",1978,"out-oda-net-excl-debt-relief",92162203.89
"IE","Ireland",1979,"out-oda-net-excl-debt-relief",87855508.82
"IE","Ireland",1979,"out-debt-relief",0
"IE","Ireland",1980,"out-debt-relief",0
"IE","Ireland",1980,"out-oda-net-excl-debt-relief",78213316.46
"IE","Ireland",1981,"out-debt-relief",0
"IE","Ireland",1981,"out-oda-net-excl-debt-relief",79007289.48
"IE","Ireland",1982,"out-oda-net-excl-debt-relief",128956700.1
"IE","Ireland",1982,"out-debt-relief",0
"IE","Ireland",1983,"out-debt-relief",0
"IE","Ireland",1983,"out-oda-net-excl-debt-relief",93791132.9
"IE","Ireland",1984,"out-debt-relief",0
"IE","Ireland",1984,"out-oda-net-excl-debt-relief",106751913.5
"IE","Ireland",1985,"out-oda-net-excl-debt-relief",117985020.3
"IE","Ireland",1985,"out-debt-relief",0
"IE","Ireland",1986,"out-oda-net-excl-debt-relief",139025227.8
"IE","Ireland",1986,"out-debt-relief",0
"IE","Ireland",1987,"out-oda-net-excl-debt-relief",100803354.6
"IE","Ireland",1987,"out-debt-relief",0
"IE","Ireland",1988,"out-debt-relief",0
"IE","Ireland",1988,"out-oda-net-excl-debt-relief",105100943.1
"IE","Ireland",1989,"out-oda-net-excl-debt-relief",92081966.26
"IE","Ireland",1989,"out-debt-relief",0
"IE","Ireland",1990,"out-debt-relief",0
"IE","Ireland",1990,"out-oda-net-excl-debt-relief",93486131.8
"IE","Ireland",1991,"out-oda-net-excl-debt-relief",119365727.1
"IE","Ireland",1991,"out-debt-relief",0
"IE","Ireland",1992,"out-oda-net-excl-debt-relief",106677331.1
"IE","Ireland",1992,"out-debt-relief",0
"IE","Ireland",1993,"out-debt-relief",0
"IE","Ireland",1993,"out-oda-net-excl-debt-relief",135936569.5
"IE","Ireland",1994,"out-debt-relief",0
"IE","Ireland",1994,"out-oda-net-excl-debt-relief",175816974.9
"IE","Ireland",1995,"out-oda-net-excl-debt-relief",224063489.4
"IE","Ireland",1995,"out-debt-relief",0
"IE","Ireland",1996,"out-debt-relief",0
"IE","Ireland",1996,"out-oda-net-excl-debt-relief",261175003.1
"IE","Ireland",1997,"out-debt-relief",3099459.402
"IE","Ireland",1997,"out-oda-net-excl-debt-relief",275792281.8
"IE","Ireland",1998,"out-debt-relief",0
"IE","Ireland",1998,"out-oda-net-excl-debt-relief",296940735.9
"IE","Ireland",1999,"out-debt-relief",0
"IE","Ireland",1999,"out-oda-net-excl-debt-relief",371337114.9
"IE","Ireland",2000,"out-debt-relief",0
"IE","Ireland",2000,"out-oda-net-excl-debt-relief",388771895.5
"IE","Ireland",2001,"out-debt-relief",17451684.96
"IE","Ireland",2001,"out-oda-net-excl-debt-relief",444695384.5
"IE","Ireland",2002,"out-debt-relief",29058.27126
"IE","Ireland",2002,"out-oda-net-excl-debt-relief",577867311.5
"IE","Ireland",2003,"out-oda-net-excl-debt-relief",588397939.1
"IE","Ireland",2003,"out-debt-relief",0
"IE","Ireland",2004,"out-debt-relief",321765.9946
"IE","Ireland",2004,"out-oda-net-excl-debt-relief",630173510.7
"IE","Ireland",2005,"out-oda-net-excl-debt-relief",728526735.8
"IE","Ireland",2005,"out-debt-relief",364983.1959
"IE","Ireland",2006,"out-debt-relief",0
"IE","Ireland",2006,"out-oda-net-excl-debt-relief",992438405.4
"IE","Ireland",2007,"out-debt-relief",0
"IE","Ireland",2007,"out-oda-net-excl-debt-relief",1043747972
"IE","Ireland",2008,"out-debt-relief",0
"IE","Ireland",2008,"out-oda-net-excl-debt-relief",1135686515
"IE","Ireland",2009,"out-oda-net-excl-debt-relief",926436136.7
"IE","Ireland",2009,"out-debt-relief",0
"IE","Ireland",2010,"out-oda-net-excl-debt-relief",880299904
"IE","Ireland",2010,"out-debt-relief",0
"IE","Ireland",2011,"out-debt-relief",0
"IE","Ireland",2011,"out-oda-net-excl-debt-relief",850138629.6
"IE","Ireland",2012,"out-debt-relief",0
"IE","Ireland",2012,"out-oda-net-excl-debt-relief",808360000
"IE","Ireland",2013,"out-debt-relief",0
"IE","Ireland",2013,"out-oda-net-excl-debt-relief",816193038.3
"IE","Ireland",2014,"out-debt-relief",0
"IE","Ireland",2014,"out-oda-net-excl-debt-relief",765022304.6
"IT","Italy",1960,"out-debt-relief",0
"IT","Italy",1960,"out-oda-net-excl-debt-relief",997482723.4
"IT","Italy",1961,"out-oda-net-excl-debt-relief",755347888.4
"IT","Italy",1961,"out-debt-relief",0
"IT","Italy",1962,"out-debt-relief",0
"IT","Italy",1962,"out-oda-net-excl-debt-relief",959145433.7
"IT","Italy",1963,"out-debt-relief",0
"IT","Italy",1963,"out-oda-net-excl-debt-relief",777154531
"IT","Italy",1964,"out-oda-net-excl-debt-relief",496441525.9
"IT","Italy",1964,"out-debt-relief",0
"IT","Italy",1965,"out-oda-net-excl-debt-relief",600954195.1
"IT","Italy",1965,"out-debt-relief",0
"IT","Italy",1966,"out-oda-net-excl-debt-relief",767511405.7
"IT","Italy",1966,"out-debt-relief",0
"IT","Italy",1967,"out-oda-net-excl-debt-relief",1472245077
"IT","Italy",1967,"out-debt-relief",0
"IT","Italy",1968,"out-debt-relief",387926167.3
"IT","Italy",1968,"out-oda-net-excl-debt-relief",977200036.8
"IT","Italy",1969,"out-oda-net-excl-debt-relief",900913361.3
"IT","Italy",1969,"out-debt-relief",270472885.5
"IT","Italy",1970,"out-debt-relief",-86777032.5
"IT","Italy",1970,"out-oda-net-excl-debt-relief",1331765257
"IT","Italy",1971,"out-debt-relief",332617173.1
"IT","Italy",1971,"out-oda-net-excl-debt-relief",1091982569
"IT","Italy",1972,"out-oda-net-excl-debt-relief",600861132.5
"IT","Italy",1972,"out-debt-relief",105879225
"IT","Italy",1973,"out-debt-relief",786522788.6
"IT","Italy",1973,"out-oda-net-excl-debt-relief",389707458.4
"IT","Italy",1974,"out-oda-net-excl-debt-relief",1094433014
"IT","Italy",1974,"out-debt-relief",137908247.6
"IT","Italy",1975,"out-debt-relief",133921704.9
"IT","Italy",1975,"out-oda-net-excl-debt-relief",761345137.7
"IT","Italy",1976,"out-debt-relief",69525903.98
"IT","Italy",1976,"out-oda-net-excl-debt-relief",1132544576
"IT","Italy",1977,"out-oda-net-excl-debt-relief",881504506.5
"IT","Italy",1977,"out-debt-relief",58605623.68
"IT","Italy",1978,"out-oda-net-excl-debt-relief",1466566931
"IT","Italy",1978,"out-debt-relief",47289153.31
"IT","Italy",1979,"out-oda-net-excl-debt-relief",926880537.2
"IT","Italy",1979,"out-debt-relief",0
"IT","Italy",1980,"out-debt-relief",26703051.26
"IT","Italy",1980,"out-oda-net-excl-debt-relief",1943670692
"IT","Italy",1981,"out-debt-relief",55254672.59
"IT","Italy",1981,"out-oda-net-excl-debt-relief",2091516769
"IT","Italy",1982,"out-oda-net-excl-debt-relief",2631179016
"IT","Italy",1982,"out-debt-relief",16853341.92
"IT","Italy",1983,"out-debt-relief",14625799.87
"IT","Italy",1983,"out-oda-net-excl-debt-relief",2641852813
"IT","Italy",1984,"out-oda-net-excl-debt-relief",3743272147
"IT","Italy",1984,"out-debt-relief",25952661.48
"IT","Italy",1985,"out-debt-relief",41275020.5
"IT","Italy",1985,"out-oda-net-excl-debt-relief",3595895686
"IT","Italy",1986,"out-debt-relief",16966352.21
"IT","Italy",1986,"out-oda-net-excl-debt-relief",5767139872
"IT","Italy",1987,"out-oda-net-excl-debt-relief",4809418883
"IT","Italy",1987,"out-debt-relief",355197857.7
"IT","Italy",1988,"out-debt-relief",319113078.2
"IT","Italy",1988,"out-oda-net-excl-debt-relief",5614249376
"IT","Italy",1989,"out-debt-relief",11985993.57
"IT","Italy",1989,"out-oda-net-excl-debt-relief",6650935634
"IT","Italy",1990,"out-debt-relief",365325606.1
"IT","Italy",1990,"out-oda-net-excl-debt-relief",4680507672
"IT","Italy",1991,"out-debt-relief",81015545.89
"IT","Italy",1991,"out-oda-net-excl-debt-relief",4706740030
"IT","Italy",1992,"out-oda-net-excl-debt-relief",5026036460
"IT","Italy",1992,"out-debt-relief",583820214.2
"IT","Italy",1993,"out-debt-relief",862092637.5
"IT","Italy",1993,"out-oda-net-excl-debt-relief",4224290693
"IT","Italy",1994,"out-debt-relief",1489034864
"IT","Italy",1994,"out-oda-net-excl-debt-relief",2990508165
"IT","Italy",1995,"out-oda-net-excl-debt-relief",2263547883
"IT","Italy",1995,"out-debt-relief",323742101.5
"IT","Italy",1996,"out-oda-net-excl-debt-relief",3219129612
"IT","Italy",1996,"out-debt-relief",262016982.8
"IT","Italy",1997,"out-oda-net-excl-debt-relief",1760342275
"IT","Italy",1997,"out-debt-relief",202339796.8
"IT","Italy",1998,"out-debt-relief",591865118.5
"IT","Italy",1998,"out-oda-net-excl-debt-relief",2917353166
"IT","Italy",1999,"out-debt-relief",166802718.1
"IT","Italy",1999,"out-oda-net-excl-debt-relief",2692771991
"IT","Italy",2000,"out-oda-net-excl-debt-relief",2082851271
"IT","Italy",2000,"out-debt-relief",388840809.4
"IT","Italy",2001,"out-debt-relief",25581781.17
"IT","Italy",2001,"out-oda-net-excl-debt-relief",2897190612
"IT","Italy",2002,"out-oda-net-excl-debt-relief",2779714464
"IT","Italy",2002,"out-debt-relief",1077792092
"IT","Italy",2003,"out-debt-relief",800671825.2
"IT","Italy",2003,"out-oda-net-excl-debt-relief",2454478406
"IT","Italy",2004,"out-debt-relief",139794670.6
"IT","Italy",2004,"out-oda-net-excl-debt-relief",2785317310
"IT","Italy",2005,"out-oda-net-excl-debt-relief",3979547092
"IT","Italy",2005,"out-debt-relief",1959993590
"IT","Italy",2006,"out-debt-relief",1822293821
"IT","Italy",2006,"out-oda-net-excl-debt-relief",2313488059
"IT","Italy",2007,"out-debt-relief",579613548.7
"IT","Italy",2007,"out-oda-net-excl-debt-relief",3459816979
"IT","Italy",2008,"out-oda-net-excl-debt-relief",3739139909
"IT","Italy",2008,"out-debt-relief",837948977.1
"IT","Italy",2009,"out-debt-relief",166446049.1
"IT","Italy",2009,"out-oda-net-excl-debt-relief",2983905129
"IT","Italy",2010,"out-oda-net-excl-debt-relief",2768782428
"IT","Italy",2010,"out-debt-relief",229353566.3
"IT","Italy",2011,"out-debt-relief",609447255.3
"IT","Italy",2011,"out-oda-net-excl-debt-relief",3458709800
"IT","Italy",2012,"out-debt-relief",2140000
"IT","Italy",2012,"out-oda-net-excl-debt-relief",2734990000
"IT","Italy",2013,"out-debt-relief",3253682.766
"IT","Italy",2013,"out-oda-net-excl-debt-relief",3269579058
"IT","Italy",2014,"out-debt-relief",1140068.753
"IT","Italy",2014,"out-oda-net-excl-debt-relief",3714909397
"JP","Japan",1960,"out-debt-relief",0
"JP","Japan",1960,"out-oda-net-excl-debt-relief",1758720602
"JP","Japan",1961,"out-debt-relief",0
"JP","Japan",1961,"out-oda-net-excl-debt-relief",1676155552
"JP","Japan",1962,"out-debt-relief",0
"JP","Japan",1962,"out-oda-net-excl-debt-relief",1268198387
"JP","Japan",1963,"out-debt-relief",0
"JP","Japan",1963,"out-oda-net-excl-debt-relief",1948342033
"JP","Japan",1964,"out-debt-relief",0
"JP","Japan",1964,"out-oda-net-excl-debt-relief",1551940556
"JP","Japan",1965,"out-debt-relief",0
"JP","Japan",1965,"out-oda-net-excl-debt-relief",3097899340
"JP","Japan",1966,"out-oda-net-excl-debt-relief",3266590950
"JP","Japan",1966,"out-debt-relief",183828887.2
"JP","Japan",1967,"out-debt-relief",461875554
"JP","Japan",1967,"out-oda-net-excl-debt-relief",3954021492
"JP","Japan",1968,"out-debt-relief",134773664.9
"JP","Japan",1968,"out-oda-net-excl-debt-relief",3707893068
"JP","Japan",1969,"out-oda-net-excl-debt-relief",4500857277
"JP","Japan",1969,"out-debt-relief",-52086163.18
"JP","Japan",1970,"out-oda-net-excl-debt-relief",4241107628
"JP","Japan",1970,"out-debt-relief",132755474.5
"JP","Japan",1971,"out-debt-relief",33979607.82
"JP","Japan",1971,"out-oda-net-excl-debt-relief",4473481564
"JP","Japan",1972,"out-oda-net-excl-debt-relief",4333495842
"JP","Japan",1972,"out-debt-relief",175001313.2
"JP","Japan",1973,"out-oda-net-excl-debt-relief",5437955661
"JP","Japan",1973,"out-debt-relief",395728989
"JP","Japan",1974,"out-debt-relief",280134951.4
"JP","Japan",1974,"out-oda-net-excl-debt-relief",5501209786
