id,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
GW,2000,ppg,private,private,other-private,0
GY,2000,png,private,private,bonds,0
GY,2000,png,private,private,commercial-banking,0
GY,2000,ppg,official,bilateral,concessional,257239.8759
GY,2000,ppg,official,bilateral,non-concessional,0
GY,2000,ppg,official,multilateral,concessional,201261969.2
GY,2000,ppg,official,multilateral,non-concessional,0
GY,2000,ppg,private,private,bonds,0
GY,2000,ppg,private,private,commercial-banking,0
GY,2000,ppg,private,private,other-private,0
HK,2000,png,private,private,bonds,
HK,2000,png,private,private,commercial-banking,
HK,2000,ppg,official,bilateral,concessional,
HK,2000,ppg,official,bilateral,non-concessional,
HK,2000,ppg,official,multilateral,concessional,
HK,2000,ppg,official,multilateral,non-concessional,
HK,2000,ppg,private,private,bonds,
HK,2000,ppg,private,private,commercial-banking,
HK,2000,ppg,private,private,other-private,
HN,2000,png,private,private,bonds,0
HN,2000,png,private,private,commercial-banking,297146302.9
HN,2000,ppg,official,bilateral,concessional,43445750.75
HN,2000,ppg,official,bilateral,non-concessional,18786346.77
HN,2000,ppg,official,multilateral,concessional,182860133.8
HN,2000,ppg,official,multilateral,non-concessional,11990218.91
HN,2000,ppg,private,private,bonds,0
HN,2000,ppg,private,private,commercial-banking,1859073.986
HN,2000,ppg,private,private,other-private,4510275.147
HR,2000,png,private,private,bonds,
HR,2000,png,private,private,commercial-banking,
HR,2000,ppg,official,bilateral,concessional,
HR,2000,ppg,official,bilateral,non-concessional,
HR,2000,ppg,official,multilateral,concessional,
HR,2000,ppg,official,multilateral,non-concessional,
HR,2000,ppg,private,private,bonds,
HR,2000,ppg,private,private,commercial-banking,
HR,2000,ppg,private,private,other-private,
HT,2000,png,private,private,bonds,0
HT,2000,png,private,private,commercial-banking,0
HT,2000,ppg,official,bilateral,concessional,137454.9978
HT,2000,ppg,official,bilateral,non-concessional,0
HT,2000,ppg,official,multilateral,concessional,99576327.67
HT,2000,ppg,official,multilateral,non-concessional,0
HT,2000,ppg,private,private,bonds,0
HT,2000,ppg,private,private,commercial-banking,0
HT,2000,ppg,private,private,other-private,0
HU,2000,png,private,private,bonds,0
HU,2000,png,private,private,commercial-banking,11367931857
HU,2000,ppg,official,bilateral,concessional,68732210.13
HU,2000,ppg,official,bilateral,non-concessional,70117984.52
HU,2000,ppg,official,multilateral,concessional,0
HU,2000,ppg,official,multilateral,non-concessional,153950736.2
HU,2000,ppg,private,private,bonds,1473931638
HU,2000,ppg,private,private,commercial-banking,686413649.2
HU,2000,ppg,private,private,other-private,0
ID,2000,png,private,private,bonds,986947057.2
ID,2000,png,private,private,commercial-banking,5638569755
ID,2000,ppg,official,bilateral,concessional,3252603325
ID,2000,ppg,official,bilateral,non-concessional,378649694.1
ID,2000,ppg,official,multilateral,concessional,303631342.8
ID,2000,ppg,official,multilateral,non-concessional,4631205437
ID,2000,ppg,private,private,bonds,0
ID,2000,ppg,private,private,commercial-banking,726794725.8
ID,2000,ppg,private,private,other-private,14761775.62
IE,2000,png,private,private,bonds,
IE,2000,png,private,private,commercial-banking,
IE,2000,ppg,official,bilateral,concessional,
IE,2000,ppg,official,bilateral,non-concessional,
IE,2000,ppg,official,multilateral,concessional,
IE,2000,ppg,official,multilateral,non-concessional,
IE,2000,ppg,private,private,bonds,
IE,2000,ppg,private,private,commercial-banking,
IE,2000,ppg,private,private,other-private,
IL,2000,png,private,private,bonds,
IL,2000,png,private,private,commercial-banking,
IL,2000,ppg,official,bilateral,concessional,
IL,2000,ppg,official,bilateral,non-concessional,
IL,2000,ppg,official,multilateral,concessional,
IL,2000,ppg,official,multilateral,non-concessional,
IL,2000,ppg,private,private,bonds,
IL,2000,ppg,private,private,commercial-banking,
IL,2000,ppg,private,private,other-private,
IN,2000,png,private,private,bonds,0
IN,2000,png,private,private,commercial-banking,507608363
IN,2000,ppg,official,bilateral,concessional,1204563105
IN,2000,ppg,official,bilateral,non-concessional,343512115.4
IN,2000,ppg,official,multilateral,concessional,1814896173
IN,2000,ppg,official,multilateral,non-concessional,2170584121
IN,2000,ppg,private,private,bonds,9339679161
IN,2000,ppg,private,private,commercial-banking,1466712368
IN,2000,ppg,private,private,other-private,1013587303
IQ,2000,png,private,private,bonds,
IQ,2000,png,private,private,commercial-banking,
IQ,2000,ppg,official,bilateral,concessional,
IQ,2000,ppg,official,bilateral,non-concessional,
IQ,2000,ppg,official,multilateral,concessional,
IQ,2000,ppg,official,multilateral,non-concessional,
IQ,2000,ppg,private,private,bonds,
IQ,2000,ppg,private,private,commercial-banking,
IQ,2000,ppg,private,private,other-private,
IR,2000,png,private,private,bonds,
IR,2000,png,private,private,commercial-banking,
IR,2000,ppg,official,bilateral,concessional,
IR,2000,ppg,official,bilateral,non-concessional,
IR,2000,ppg,official,multilateral,concessional,
IR,2000,ppg,official,multilateral,non-concessional,
IR,2000,ppg,private,private,bonds,
IR,2000,ppg,private,private,commercial-banking,
IR,2000,ppg,private,private,other-private,
IS,2000,png,private,private,bonds,
IS,2000,png,private,private,commercial-banking,
IS,2000,ppg,official,bilateral,concessional,
IS,2000,ppg,official,bilateral,non-concessional,
IS,2000,ppg,official,multilateral,concessional,
IS,2000,ppg,official,multilateral,non-concessional,
IS,2000,ppg,private,private,bonds,
IS,2000,ppg,private,private,commercial-banking,
IS,2000,ppg,private,private,other-private,
IT,2000,png,private,private,bonds,
IT,2000,png,private,private,commercial-banking,
IT,2000,ppg,official,bilateral,concessional,
IT,2000,ppg,official,bilateral,non-concessional,
IT,2000,ppg,official,multilateral,concessional,
IT,2000,ppg,official,multilateral,non-concessional,
IT,2000,ppg,private,private,bonds,
IT,2000,ppg,private,private,commercial-banking,
IT,2000,ppg,private,private,other-private,
JM,2000,png,private,private,bonds,0
JM,2000,png,private,private,commercial-banking,0
JM,2000,ppg,official,bilateral,concessional,32176774.18
JM,2000,ppg,official,bilateral,non-concessional,53358218.21
JM,2000,ppg,official,multilateral,concessional,28794750.78
JM,2000,ppg,official,multilateral,non-concessional,395569932.7
JM,2000,ppg,private,private,bonds,922346355.9
JM,2000,ppg,private,private,commercial-banking,40018663.66
JM,2000,ppg,private,private,other-private,27194671.63
JO,2000,png,private,private,bonds,0
JO,2000,png,private,private,commercial-banking,0
JO,2000,ppg,official,bilateral,concessional,99917804.48
JO,2000,ppg,official,bilateral,non-concessional,81328094.03
JO,2000,ppg,official,multilateral,concessional,59966929.79
JO,2000,ppg,official,multilateral,non-concessional,91531653.6
JO,2000,ppg,private,private,bonds,0
JO,2000,ppg,private,private,commercial-banking,0
JO,2000,ppg,private,private,other-private,0
JP,2000,png,private,private,bonds,
JP,2000,png,private,private,commercial-banking,
JP,2000,ppg,official,bilateral,concessional,
JP,2000,ppg,official,bilateral,non-concessional,
JP,2000,ppg,official,multilateral,concessional,
JP,2000,ppg,official,multilateral,non-concessional,
JP,2000,ppg,private,private,bonds,
JP,2000,ppg,private,private,commercial-banking,
JP,2000,ppg,private,private,other-private,
KE,2000,png,private,private,bonds,0
KE,2000,png,private,private,commercial-banking,0
KE,2000,ppg,official,bilateral,concessional,122108546.7
KE,2000,ppg,official,bilateral,non-concessional,0
KE,2000,ppg,official,multilateral,concessional,429961880.4
KE,2000,ppg,official,multilateral,non-concessional,28359501.63
KE,2000,ppg,private,private,bonds,0
KE,2000,ppg,private,private,commercial-banking,180477855.2
KE,2000,ppg,private,private,other-private,18506827.89
KG,2000,png,private,private,bonds,0
KG,2000,png,private,private,commercial-banking,25641086.69
KG,2000,ppg,official,bilateral,concessional,126530540.6
KG,2000,ppg,official,bilateral,non-concessional,0
KG,2000,ppg,official,multilateral,concessional,295106981.9
KG,2000,ppg,official,multilateral,non-concessional,31966091.09
KG,2000,ppg,private,private,bonds,0
KG,2000,ppg,private,private,commercial-banking,0
KG,2000,ppg,private,private,other-private,12001368.48
KH,2000,png,private,private,bonds,0
KH,2000,png,private,private,commercial-banking,0
KH,2000,ppg,official,bilateral,concessional,1741251.761
KH,2000,ppg,official,bilateral,non-concessional,0
KH,2000,ppg,official,multilateral,concessional,120182033.8
KH,2000,ppg,official,multilateral,non-concessional,0
KH,2000,ppg,private,private,bonds,0
KH,2000,ppg,private,private,commercial-banking,0
KH,2000,ppg,private,private,other-private,0
KI,2000,png,private,private,bonds,
KI,2000,png,private,private,commercial-banking,
KI,2000,ppg,official,bilateral,concessional,
KI,2000,ppg,official,bilateral,non-concessional,
KI,2000,ppg,official,multilateral,concessional,
KI,2000,ppg,official,multilateral,non-concessional,
KI,2000,ppg,private,private,bonds,
KI,2000,ppg,private,private,commercial-banking,
KI,2000,ppg,private,private,other-private,
KM,2000,png,private,private,bonds,0
KM,2000,png,private,private,commercial-banking,0
KM,2000,ppg,official,bilateral,concessional,0
KM,2000,ppg,official,bilateral,non-concessional,0
KM,2000,ppg,official,multilateral,concessional,4180327.972
KM,2000,ppg,official,multilateral,non-concessional,0
KM,2000,ppg,private,private,bonds,0
KM,2000,ppg,private,private,commercial-banking,0
KM,2000,ppg,private,private,other-private,0
KN,2000,png,private,private,bonds,
KN,2000,png,private,private,commercial-banking,
KN,2000,ppg,official,bilateral,concessional,
KN,2000,ppg,official,bilateral,non-concessional,
KN,2000,ppg,official,multilateral,concessional,
KN,2000,ppg,official,multilateral,non-concessional,
KN,2000,ppg,private,private,bonds,
KN,2000,ppg,private,private,commercial-banking,
KN,2000,ppg,private,private,other-private,
KR,2000,png,private,private,bonds,
KR,2000,png,private,private,commercial-banking,
KR,2000,ppg,official,bilateral,concessional,
KR,2000,ppg,official,bilateral,non-concessional,
KR,2000,ppg,official,multilateral,concessional,
KR,2000,ppg,official,multilateral,non-concessional,
KR,2000,ppg,private,private,bonds,
KR,2000,ppg,private,private,commercial-banking,
KR,2000,ppg,private,private,other-private,
KW,2000,png,private,private,bonds,
KW,2000,png,private,private,commercial-banking,
KW,2000,ppg,official,bilateral,concessional,
KW,2000,ppg,official,bilateral,non-concessional,
KW,2000,ppg,official,multilateral,concessional,
KW,2000,ppg,official,multilateral,non-concessional,
KW,2000,ppg,private,private,bonds,
KW,2000,ppg,private,private,commercial-banking,
KW,2000,ppg,private,private,other-private,
KZ,2000,png,private,private,bonds,0
KZ,2000,png,private,private,commercial-banking,10859682064
KZ,2000,ppg,official,bilateral,concessional,309183863.5
KZ,2000,ppg,official,bilateral,non-concessional,15133162.54
KZ,2000,ppg,official,multilateral,concessional,23950455.18
KZ,2000,ppg,official,multilateral,non-concessional,398309289
KZ,2000,ppg,private,private,bonds,1557825556
KZ,2000,ppg,private,private,commercial-banking,468625083.6
KZ,2000,ppg,private,private,other-private,0
LA,2000,png,private,private,bonds,
LA,2000,png,private,private,commercial-banking,
LA,2000,ppg,official,bilateral,concessional,
LA,2000,ppg,official,bilateral,non-concessional,
LA,2000,ppg,official,multilateral,concessional,
LA,2000,ppg,official,multilateral,non-concessional,
LA,2000,ppg,private,private,bonds,
LA,2000,ppg,private,private,commercial-banking,
LA,2000,ppg,private,private,other-private,
LB,2000,png,private,private,bonds,156091321.8
LB,2000,png,private,private,commercial-banking,0
LB,2000,ppg,official,bilateral,concessional,49499951.42
LB,2000,ppg,official,bilateral,non-concessional,1419752.37
LB,2000,ppg,official,multilateral,concessional,116992481.6
LB,2000,ppg,official,multilateral,non-concessional,154975608.1
LB,2000,ppg,private,private,bonds,2756715261
LB,2000,ppg,private,private,commercial-banking,82509872.68
LB,2000,ppg,private,private,other-private,0
LC,2000,png,private,private,bonds,0
LC,2000,png,private,private,commercial-banking,0
LC,2000,ppg,official,bilateral,concessional,1580324.992
LC,2000,ppg,official,bilateral,non-concessional,0
LC,2000,ppg,official,multilateral,concessional,5249940.855
LC,2000,ppg,official,multilateral,non-concessional,16755100.47
LC,2000,ppg,private,private,bonds,33065910.29
LC,2000,ppg,private,private,commercial-banking,11806040
LC,2000,ppg,private,private,other-private,0
LK,2000,png,private,private,bonds,0
LK,2000,png,private,private,commercial-banking,323305023.1
LK,2000,ppg,official,bilateral,concessional,395316229.2
LK,2000,ppg,official,bilateral,non-concessional,33295996.49
LK,2000,ppg,official,multilateral,concessional,234873925.8
LK,2000,ppg,official,multilateral,non-concessional,0
LK,2000,ppg,private,private,bonds,0
LK,2000,ppg,private,private,commercial-banking,79240004.95
LK,2000,ppg,private,private,other-private,331784115.9
LR,2000,png,private,private,bonds,0
LR,2000,png,private,private,commercial-banking,0
LR,2000,ppg,official,bilateral,concessional,0
LR,2000,ppg,official,bilateral,non-concessional,0
LR,2000,ppg,official,multilateral,concessional,0
LR,2000,ppg,official,multilateral,non-concessional,0
LR,2000,ppg,private,private,bonds,0
LR,2000,ppg,private,private,commercial-banking,0
LR,2000,ppg,private,private,other-private,0
LS,2000,png,private,private,bonds,0
LS,2000,png,private,private,commercial-banking,0
LS,2000,ppg,official,bilateral,concessional,31886067.66
LS,2000,ppg,official,bilateral,non-concessional,54482007.56
LS,2000,ppg,official,multilateral,concessional,20394514.42
LS,2000,ppg,official,multilateral,non-concessional,19311570.19
LS,2000,ppg,private,private,bonds,0
LS,2000,ppg,private,private,commercial-banking,3660314.079
LS,2000,ppg,private,private,other-private,0
LT,2000,png,private,private,bonds,
LT,2000,png,private,private,commercial-banking,
LT,2000,ppg,official,bilateral,concessional,
LT,2000,ppg,official,bilateral,non-concessional,
LT,2000,ppg,official,multilateral,concessional,
LT,2000,ppg,official,multilateral,non-concessional,
LT,2000,ppg,private,private,bonds,
LT,2000,ppg,private,private,commercial-banking,
LT,2000,ppg,private,private,other-private,
LU,2000,png,private,private,bonds,
LU,2000,png,private,private,commercial-banking,
LU,2000,ppg,official,bilateral,concessional,
LU,2000,ppg,official,bilateral,non-concessional,
LU,2000,ppg,official,multilateral,concessional,
LU,2000,ppg,official,multilateral,non-concessional,
LU,2000,ppg,private,private,bonds,
LU,2000,ppg,private,private,commercial-banking,
LU,2000,ppg,private,private,other-private,
LV,2000,png,private,private,bonds,
LV,2000,png,private,private,commercial-banking,
LV,2000,ppg,official,bilateral,concessional,
LV,2000,ppg,official,bilateral,non-concessional,
LV,2000,ppg,official,multilateral,concessional,
LV,2000,ppg,official,multilateral,non-concessional,
LV,2000,ppg,private,private,bonds,
LV,2000,ppg,private,private,commercial-banking,
LV,2000,ppg,private,private,other-private,
LY,2000,png,private,private,bonds,
LY,2000,png,private,private,commercial-banking,
LY,2000,ppg,official,bilateral,concessional,
LY,2000,ppg,official,bilateral,non-concessional,
LY,2000,ppg,official,multilateral,concessional,
LY,2000,ppg,official,multilateral,non-concessional,
LY,2000,ppg,private,private,bonds,
