"id-from","entity-from-name","id-to","entity-to-name","year","financing-type","value"
"NZ","New Zealand","AF","Afghanistan",2011,,0
"PL","Poland","AF","Afghanistan",2011,,93295.857
"PT","Portugal","AF","Afghanistan",2011,,
"RO","Romania","AF","Afghanistan",2011,,
"RU","Russian Federation","AF","Afghanistan",2011,,
"SA","Saudi Arabia","AF","Afghanistan",2011,,
"SE","Sweden","AF","Afghanistan",2011,,0
"SI","Slovenia","AF","Afghanistan",2011,,0
"SK","Slovakia","AF","Afghanistan",2011,,0
"TH","Thailand","AF","Afghanistan",2011,,
"TR","Turkey","AF","Afghanistan",2011,,0
"TW","Taiwan","AF","Afghanistan",2011,,
"US","USA","AF","Afghanistan",2011,,0
"AE","UAE","AF","Afghanistan",2012,,
"AT","Austria","AF","Afghanistan",2012,,0
"AU","Australia","AF","Afghanistan",2012,,
"BE","Belgium","AF","Afghanistan",2012,,0
"BG","Bulgaria","AF","Afghanistan",2012,,
"CA","Canada","AF","Afghanistan",2012,,0
"CH","Switzerland","AF","Afghanistan",2012,,
"CL","Chile","AF","Afghanistan",2012,,0
"CY","Cyprus","AF","Afghanistan",2012,,
"CZ","Czech Republic","AF","Afghanistan",2012,,0
"DE","Germany","AF","Afghanistan",2012,,1285000
"DK","Denmark","AF","Afghanistan",2012,,0
"EE","Estonia","AF","Afghanistan",2012,,0
"ES","Spain","AF","Afghanistan",2012,,
"FI","Finland","AF","Afghanistan",2012,,0
"FR","France","AF","Afghanistan",2012,,
"GB","UK","AF","Afghanistan",2012,,
"GR","Greece","AF","Afghanistan",2012,,0
"HR","Croatia","AF","Afghanistan",2012,,
"HU","Hungary","AF","Afghanistan",2012,,2171000
"IE","Ireland","AF","Afghanistan",2012,,0
"IL","Israel","AF","Afghanistan",2012,,0
"IS","Iceland","AF","Afghanistan",2012,,0
"IT","Italy","AF","Afghanistan",2012,,0
"JP","Japan","AF","Afghanistan",2012,,0
"KR","South Korea","AF","Afghanistan",2012,,0
"KW","Kuwait","AF","Afghanistan",2012,,
"LI","Liechtenstein","AF","Afghanistan",2012,,
"LT","Lithuania","AF","Afghanistan",2012,,
"LU","Luxembourg","AF","Afghanistan",2012,,0
"LV","Latvia","AF","Afghanistan",2012,,
"MT","Malta","AF","Afghanistan",2012,,
"MX","Mexico","AF","Afghanistan",2012,,0
"NL","Netherlands","AF","Afghanistan",2012,,
"NO","Norway","AF","Afghanistan",2012,,0
"NZ","New Zealand","AF","Afghanistan",2012,,0
"PL","Poland","AF","Afghanistan",2012,,0
"PT","Portugal","AF","Afghanistan",2012,,
"RO","Romania","AF","Afghanistan",2012,,
"RU","Russian Federation","AF","Afghanistan",2012,,
"SA","Saudi Arabia","AF","Afghanistan",2012,,
"SE","Sweden","AF","Afghanistan",2012,,0
"SI","Slovenia","AF","Afghanistan",2012,,0
"SK","Slovakia","AF","Afghanistan",2012,,0
"TH","Thailand","AF","Afghanistan",2012,,
"TR","Turkey","AF","Afghanistan",2012,,0
"TW","Taiwan","AF","Afghanistan",2012,,
"US","USA","AF","Afghanistan",2012,,0
"AE","UAE","AL","Albania",2000,,
"AT","Austria","AL","Albania",2000,,0
"AU","Australia","AL","Albania",2000,,0
"BE","Belgium","AL","Albania",2000,,0
"BG","Bulgaria","AL","Albania",2000,,
"CA","Canada","AL","Albania",2000,,0
"CH","Switzerland","AL","Albania",2000,,
"CL","Chile","AL","Albania",2000,,0
"CY","Cyprus","AL","Albania",2000,,
"CZ","Czech Republic","AL","Albania",2000,,0
"DE","Germany","AL","Albania",2000,,1463059.114
"DK","Denmark","AL","Albania",2000,,0
"EE","Estonia","AL","Albania",2000,,0
"ES","Spain","AL","Albania",2000,,
"FI","Finland","AL","Albania",2000,,0
"FR","France","AL","Albania",2000,,6365557.382
"GB","UK","AL","Albania",2000,,0
"GR","Greece","AL","Albania",2000,,0
"HR","Croatia","AL","Albania",2000,,
"HU","Hungary","AL","Albania",2000,,0
"IE","Ireland","AL","Albania",2000,,0
"IL","Israel","AL","Albania",2000,,0
"IS","Iceland","AL","Albania",2000,,0
"IT","Italy","AL","Albania",2000,,4965797.598
"JP","Japan","AL","Albania",2000,,0
"KR","South Korea","AL","Albania",2000,,0
"KW","Kuwait","AL","Albania",2000,,
"LI","Liechtenstein","AL","Albania",2000,,
"LT","Lithuania","AL","Albania",2000,,
"LU","Luxembourg","AL","Albania",2000,,0
"LV","Latvia","AL","Albania",2000,,
"MT","Malta","AL","Albania",2000,,
"MX","Mexico","AL","Albania",2000,,0
"NL","Netherlands","AL","Albania",2000,,0
"NO","Norway","AL","Albania",2000,,0
"NZ","New Zealand","AL","Albania",2000,,0
"PL","Poland","AL","Albania",2000,,0
"PT","Portugal","AL","Albania",2000,,
"RO","Romania","AL","Albania",2000,,
"RU","Russian Federation","AL","Albania",2000,,
"SA","Saudi Arabia","AL","Albania",2000,,
"SE","Sweden","AL","Albania",2000,,0
"SI","Slovenia","AL","Albania",2000,,
"SK","Slovakia","AL","Albania",2000,,0
"TH","Thailand","AL","Albania",2000,,
"TR","Turkey","AL","Albania",2000,,0
"TW","Taiwan","AL","Albania",2000,,
"US","USA","AL","Albania",2000,,0
"AE","UAE","AL","Albania",2001,,
"AT","Austria","AL","Albania",2001,,0
"AU","Australia","AL","Albania",2001,,0
"BE","Belgium","AL","Albania",2001,,0
"BG","Bulgaria","AL","Albania",2001,,
"CA","Canada","AL","Albania",2001,,0
"CH","Switzerland","AL","Albania",2001,,
"CL","Chile","AL","Albania",2001,,0
"CY","Cyprus","AL","Albania",2001,,
"CZ","Czech Republic","AL","Albania",2001,,0
"DE","Germany","AL","Albania",2001,,0
"DK","Denmark","AL","Albania",2001,,0
"EE","Estonia","AL","Albania",2001,,0
"ES","Spain","AL","Albania",2001,,
"FI","Finland","AL","Albania",2001,,0
"FR","France","AL","Albania",2001,,
"GB","UK","AL","Albania",2001,,0
"GR","Greece","AL","Albania",2001,,93910618.7
"HR","Croatia","AL","Albania",2001,,
"HU","Hungary","AL","Albania",2001,,0
"IE","Ireland","AL","Albania",2001,,0
"IL","Israel","AL","Albania",2001,,0
"IS","Iceland","AL","Albania",2001,,0
"IT","Italy","AL","Albania",2001,,1609640.164
"JP","Japan","AL","Albania",2001,,0
"KR","South Korea","AL","Albania",2001,,0
"KW","Kuwait","AL","Albania",2001,,
"LI","Liechtenstein","AL","Albania",2001,,
"LT","Lithuania","AL","Albania",2001,,
"LU","Luxembourg","AL","Albania",2001,,0
"LV","Latvia","AL","Albania",2001,,
"MT","Malta","AL","Albania",2001,,
"MX","Mexico","AL","Albania",2001,,0
"NL","Netherlands","AL","Albania",2001,,0
"NO","Norway","AL","Albania",2001,,0
"NZ","New Zealand","AL","Albania",2001,,0
"PL","Poland","AL","Albania",2001,,0
"PT","Portugal","AL","Albania",2001,,
"RO","Romania","AL","Albania",2001,,
"RU","Russian Federation","AL","Albania",2001,,
"SA","Saudi Arabia","AL","Albania",2001,,
"SE","Sweden","AL","Albania",2001,,0
"SI","Slovenia","AL","Albania",2001,,
"SK","Slovakia","AL","Albania",2001,,0
"TH","Thailand","AL","Albania",2001,,
"TR","Turkey","AL","Albania",2001,,0
"TW","Taiwan","AL","Albania",2001,,
"US","USA","AL","Albania",2001,,0
"AE","UAE","AL","Albania",2002,,
"AT","Austria","AL","Albania",2002,,0
"AU","Australia","AL","Albania",2002,,0
"BE","Belgium","AL","Albania",2002,,0
"BG","Bulgaria","AL","Albania",2002,,
"CA","Canada","AL","Albania",2002,,0
"CH","Switzerland","AL","Albania",2002,,
"CL","Chile","AL","Albania",2002,,0
"CY","Cyprus","AL","Albania",2002,,
"CZ","Czech Republic","AL","Albania",2002,,0
"DE","Germany","AL","Albania",2002,,18532414.87
"DK","Denmark","AL","Albania",2002,,0
"EE","Estonia","AL","Albania",2002,,0
"ES","Spain","AL","Albania",2002,,
"FI","Finland","AL","Albania",2002,,0
"FR","France","AL","Albania",2002,,3052650.117
"GB","UK","AL","Albania",2002,,0
"GR","Greece","AL","Albania",2002,,869729.52
"HR","Croatia","AL","Albania",2002,,
"HU","Hungary","AL","Albania",2002,,0
"IE","Ireland","AL","Albania",2002,,0
"IL","Israel","AL","Albania",2002,,0
"IS","Iceland","AL","Albania",2002,,0
"IT","Italy","AL","Albania",2002,,7793978.421
"JP","Japan","AL","Albania",2002,,0
"KR","South Korea","AL","Albania",2002,,0
"KW","Kuwait","AL","Albania",2002,,
"LI","Liechtenstein","AL","Albania",2002,,
"LT","Lithuania","AL","Albania",2002,,
"LU","Luxembourg","AL","Albania",2002,,37760.927
"LV","Latvia","AL","Albania",2002,,
"MT","Malta","AL","Albania",2002,,
"MX","Mexico","AL","Albania",2002,,0
"NL","Netherlands","AL","Albania",2002,,1482635.692
"NO","Norway","AL","Albania",2002,,0
"NZ","New Zealand","AL","Albania",2002,,0
"PL","Poland","AL","Albania",2002,,0
"PT","Portugal","AL","Albania",2002,,
"RO","Romania","AL","Albania",2002,,
"RU","Russian Federation","AL","Albania",2002,,
"SA","Saudi Arabia","AL","Albania",2002,,
"SE","Sweden","AL","Albania",2002,,0
"SI","Slovenia","AL","Albania",2002,,
"SK","Slovakia","AL","Albania",2002,,0
"TH","Thailand","AL","Albania",2002,,
"TR","Turkey","AL","Albania",2002,,0
"TW","Taiwan","AL","Albania",2002,,
"US","USA","AL","Albania",2002,,
"AE","UAE","AL","Albania",2003,,
"AT","Austria","AL","Albania",2003,,0
"AU","Australia","AL","Albania",2003,,0
"BE","Belgium","AL","Albania",2003,,0
"BG","Bulgaria","AL","Albania",2003,,
"CA","Canada","AL","Albania",2003,,0
"CH","Switzerland","AL","Albania",2003,,
"CL","Chile","AL","Albania",2003,,0
"CY","Cyprus","AL","Albania",2003,,
"CZ","Czech Republic","AL","Albania",2003,,0
"DE","Germany","AL","Albania",2003,,12690297.83
"DK","Denmark","AL","Albania",2003,,0
"EE","Estonia","AL","Albania",2003,,0
"ES","Spain","AL","Albania",2003,,
"FI","Finland","AL","Albania",2003,,0
"FR","France","AL","Albania",2003,,4488444.177
"GB","UK","AL","Albania",2003,,
"GR","Greece","AL","Albania",2003,,4152895.058
"HR","Croatia","AL","Albania",2003,,
"HU","Hungary","AL","Albania",2003,,0
"IE","Ireland","AL","Albania",2003,,0
"IL","Israel","AL","Albania",2003,,0
"IS","Iceland","AL","Albania",2003,,0
"IT","Italy","AL","Albania",2003,,3022539.151
"JP","Japan","AL","Albania",2003,,0
"KR","South Korea","AL","Albania",2003,,0
"KW","Kuwait","AL","Albania",2003,,
"LI","Liechtenstein","AL","Albania",2003,,
"LT","Lithuania","AL","Albania",2003,,
"LU","Luxembourg","AL","Albania",2003,,89247.478
"LV","Latvia","AL","Albania",2003,,
"MT","Malta","AL","Albania",2003,,
"MX","Mexico","AL","Albania",2003,,0
"NL","Netherlands","AL","Albania",2003,,0
"NO","Norway","AL","Albania",2003,,0
"NZ","New Zealand","AL","Albania",2003,,0
"PL","Poland","AL","Albania",2003,,0
"PT","Portugal","AL","Albania",2003,,
"RO","Romania","AL","Albania",2003,,
"RU","Russian Federation","AL","Albania",2003,,
"SA","Saudi Arabia","AL","Albania",2003,,
"SE","Sweden","AL","Albania",2003,,0
"SI","Slovenia","AL","Albania",2003,,
"SK","Slovakia","AL","Albania",2003,,0
"TH","Thailand","AL","Albania",2003,,
"TR","Turkey","AL","Albania",2003,,0
"TW","Taiwan","AL","Albania",2003,,
"US","USA","AL","Albania",2003,,0
"AE","UAE","AL","Albania",2004,,
"AT","Austria","AL","Albania",2004,,182409388.9
"AU","Australia","AL","Albania",2004,,0
"BE","Belgium","AL","Albania",2004,,0
"BG","Bulgaria","AL","Albania",2004,,
"CA","Canada","AL","Albania",2004,,0
"CH","Switzerland","AL","Albania",2004,,
"CL","Chile","AL","Albania",2004,,0
"CY","Cyprus","AL","Albania",2004,,
"CZ","Czech Republic","AL","Albania",2004,,0
"DE","Germany","AL","Albania",2004,,5581472.342
"DK","Denmark","AL","Albania",2004,,0
"EE","Estonia","AL","Albania",2004,,0
"ES","Spain","AL","Albania",2004,,
"FI","Finland","AL","Albania",2004,,0
"FR","France","AL","Albania",2004,,0
"GB","UK","AL","Albania",2004,,
"GR","Greece","AL","Albania",2004,,7240048.371
"HR","Croatia","AL","Albania",2004,,
"HU","Hungary","AL","Albania",2004,,0
"IE","Ireland","AL","Albania",2004,,0
"IL","Israel","AL","Albania",2004,,0
"IS","Iceland","AL","Albania",2004,,0
"IT","Italy","AL","Albania",2004,,4428891
"JP","Japan","AL","Albania",2004,,0
"KR","South Korea","AL","Albania",2004,,0
"KW","Kuwait","AL","Albania",2004,,
"LI","Liechtenstein","AL","Albania",2004,,
"LT","Lithuania","AL","Albania",2004,,
"LU","Luxembourg","AL","Albania",2004,,0
"LV","Latvia","AL","Albania",2004,,
"MT","Malta","AL","Albania",2004,,
"MX","Mexico","AL","Albania",2004,,0
"NL","Netherlands","AL","Albania",2004,,0
"NO","Norway","AL","Albania",2004,,0
"NZ","New Zealand","AL","Albania",2004,,0
"PL","Poland","AL","Albania",2004,,0
"PT","Portugal","AL","Albania",2004,,
"RO","Romania","AL","Albania",2004,,
"RU","Russian Federation","AL","Albania",2004,,
"SA","Saudi Arabia","AL","Albania",2004,,
"SE","Sweden","AL","Albania",2004,,0
"SI","Slovenia","AL","Albania",2004,,
"SK","Slovakia","AL","Albania",2004,,0
"TH","Thailand","AL","Albania",2004,,
"TR","Turkey","AL","Albania",2004,,0
"TW","Taiwan","AL","Albania",2004,,
"US","USA","AL","Albania",2004,,0
"AE","UAE","AL","Albania",2005,,
"AT","Austria","AL","Albania",2005,,26171862.98
"AU","Australia","AL","Albania",2005,,0
"BE","Belgium","AL","Albania",2005,,
"BG","Bulgaria","AL","Albania",2005,,
"CA","Canada","AL","Albania",2005,,0
"CH","Switzerland","AL","Albania",2005,,
"CL","Chile","AL","Albania",2005,,0
"CY","Cyprus","AL","Albania",2005,,
"CZ","Czech Republic","AL","Albania",2005,,0
"DE","Germany","AL","Albania",2005,,9705731.914
"DK","Denmark","AL","Albania",2005,,0
"EE","Estonia","AL","Albania",2005,,0
"ES","Spain","AL","Albania",2005,,
"FI","Finland","AL","Albania",2005,,0
"FR","France","AL","Albania",2005,,0
"GB","UK","AL","Albania",2005,,
"GR","Greece","AL","Albania",2005,,4726579.274
"HR","Croatia","AL","Albania",2005,,
"HU","Hungary","AL","Albania",2005,,0
"IE","Ireland","AL","Albania",2005,,0
"IL","Israel","AL","Albania",2005,,0
"IS","Iceland","AL","Albania",2005,,0
"IT","Italy","AL","Albania",2005,,17400127.63
"JP","Japan","AL","Albania",2005,,0
"KR","South Korea","AL","Albania",2005,,0
"KW","Kuwait","AL","Albania",2005,,
"LI","Liechtenstein","AL","Albania",2005,,
"LT","Lithuania","AL","Albania",2005,,
"LU","Luxembourg","AL","Albania",2005,,0
"LV","Latvia","AL","Albania",2005,,
"MT","Malta","AL","Albania",2005,,
"MX","Mexico","AL","Albania",2005,,0
"NL","Netherlands","AL","Albania",2005,,0
"NO","Norway","AL","Albania",2005,,0
"NZ","New Zealand","AL","Albania",2005,,0
"PL","Poland","AL","Albania",2005,,0
"PT","Portugal","AL","Albania",2005,,
"RO","Romania","AL","Albania",2005,,
"RU","Russian Federation","AL","Albania",2005,,
"SA","Saudi Arabia","AL","Albania",2005,,
"SE","Sweden","AL","Albania",2005,,0
"SI","Slovenia","AL","Albania",2005,,0
"SK","Slovakia","AL","Albania",2005,,0
"TH","Thailand","AL","Albania",2005,,
"TR","Turkey","AL","Albania",2005,,3770671.049
"TW","Taiwan","AL","Albania",2005,,
"US","USA","AL","Albania",2005,,0
"AE","UAE","AL","Albania",2006,,
"AT","Austria","AL","Albania",2006,,0
"AU","Australia","AL","Albania",2006,,
"BE","Belgium","AL","Albania",2006,,0
"BG","Bulgaria","AL","Albania",2006,,
"CA","Canada","AL","Albania",2006,,0
"CH","Switzerland","AL","Albania",2006,,
"CL","Chile","AL","Albania",2006,,0
"CY","Cyprus","AL","Albania",2006,,
"CZ","Czech Republic","AL","Albania",2006,,0
"DE","Germany","AL","Albania",2006,,13823023.87
"DK","Denmark","AL","Albania",2006,,
"EE","Estonia","AL","Albania",2006,,0
"ES","Spain","AL","Albania",2006,,
"FI","Finland","AL","Albania",2006,,0
"FR","France","AL","Albania",2006,,0
"GB","UK","AL","Albania",2006,,
"GR","Greece","AL","Albania",2006,,99237714.09
"HR","Croatia","AL","Albania",2006,,
"HU","Hungary","AL","Albania",2006,,146770.677
"IE","Ireland","AL","Albania",2006,,0
"IL","Israel","AL","Albania",2006,,0
"IS","Iceland","AL","Albania",2006,,0
"IT","Italy","AL","Albania",2006,,12831887.22
"JP","Japan","AL","Albania",2006,,0
"KR","South Korea","AL","Albania",2006,,0
"KW","Kuwait","AL","Albania",2006,,
"LI","Liechtenstein","AL","Albania",2006,,
"LT","Lithuania","AL","Albania",2006,,
"LU","Luxembourg","AL","Albania",2006,,3261586.514
"LV","Latvia","AL","Albania",2006,,
"MT","Malta","AL","Albania",2006,,
"MX","Mexico","AL","Albania",2006,,0
"NL","Netherlands","AL","Albania",2006,,0
"NO","Norway","AL","Albania",2006,,0
"NZ","New Zealand","AL","Albania",2006,,0
"PL","Poland","AL","Albania",2006,,0
"PT","Portugal","AL","Albania",2006,,
"RO","Romania","AL","Albania",2006,,
"RU","Russian Federation","AL","Albania",2006,,
"SA","Saudi Arabia","AL","Albania",2006,,
"SE","Sweden","AL","Albania",2006,,0
"SI","Slovenia","AL","Albania",2006,,0
"SK","Slovakia","AL","Albania",2006,,0
"TH","Thailand","AL","Albania",2006,,
"TR","Turkey","AL","Albania",2006,,0
"TW","Taiwan","AL","Albania",2006,,
"US","USA","AL","Albania",2006,,0
"AE","UAE","AL","Albania",2007,,
"AT","Austria","AL","Albania",2007,,0
"AU","Australia","AL","Albania",2007,,
"BE","Belgium","AL","Albania",2007,,0
"BG","Bulgaria","AL","Albania",2007,,
"CA","Canada","AL","Albania",2007,,0
"CH","Switzerland","AL","Albania",2007,,
"CL","Chile","AL","Albania",2007,,0
"CY","Cyprus","AL","Albania",2007,,
"CZ","Czech Republic","AL","Albania",2007,,0
"DE","Germany","AL","Albania",2007,,23123064.34
"DK","Denmark","AL","Albania",2007,,0
"EE","Estonia","AL","Albania",2007,,123349.344
"ES","Spain","AL","Albania",2007,,
"FI","Finland","AL","Albania",2007,,0
"FR","France","AL","Albania",2007,,
"GB","UK","AL","Albania",2007,,
"GR","Greece","AL","Albania",2007,,131829865.9
"HR","Croatia","AL","Albania",2007,,
"HU","Hungary","AL","Albania",2007,,132098.731
"IE","Ireland","AL","Albania",2007,,0
"IL","Israel","AL","Albania",2007,,0
"IS","Iceland","AL","Albania",2007,,0
"IT","Italy","AL","Albania",2007,,179651307.9
"JP","Japan","AL","Albania",2007,,0
"KR","South Korea","AL","Albania",2007,,0
"KW","Kuwait","AL","Albania",2007,,
"LI","Liechtenstein","AL","Albania",2007,,
"LT","Lithuania","AL","Albania",2007,,
"LU","Luxembourg","AL","Albania",2007,,1047364.902
"LV","Latvia","AL","Albania",2007,,
"MT","Malta","AL","Albania",2007,,
"MX","Mexico","AL","Albania",2007,,0
"NL","Netherlands","AL","Albania",2007,,0
"NO","Norway","AL","Albania",2007,,0
"NZ","New Zealand","AL","Albania",2007,,0
"PL","Poland","AL","Albania",2007,,0
"PT","Portugal","AL","Albania",2007,,
"RO","Romania","AL","Albania",2007,,
"RU","Russian Federation","AL","Albania",2007,,
"SA","Saudi Arabia","AL","Albania",2007,,
"SE","Sweden","AL","Albania",2007,,0
"SI","Slovenia","AL","Albania",2007,,2473982.767
"SK","Slovakia","AL","Albania",2007,,0
"TH","Thailand","AL","Albania",2007,,
"TR","Turkey","AL","Albania",2007,,28354431.21
"TW","Taiwan","AL","Albania",2007,,
"US","USA","AL","Albania",2007,,0
"AE","UAE","AL","Albania",2008,,
"AT","Austria","AL","Albania",2008,,0
"AU","Australia","AL","Albania",2008,,
"BE","Belgium","AL","Albania",2008,,0
"BG","Bulgaria","AL","Albania",2008,,
"CA","Canada","AL","Albania",2008,,0
"CH","Switzerland","AL","Albania",2008,,
"CL","Chile","AL","Albania",2008,,0
"CY","Cyprus","AL","Albania",2008,,
"CZ","Czech Republic","AL","Albania",2008,,0
"DE","Germany","AL","Albania",2008,,23256901.37
"DK","Denmark","AL","Albania",2008,,0
"EE","Estonia","AL","Albania",2008,,50776.708
"ES","Spain","AL","Albania",2008,,
"FI","Finland","AL","Albania",2008,,0
"FR","France","AL","Albania",2008,,
"GB","UK","AL","Albania",2008,,
"GR","Greece","AL","Albania",2008,,59434495.92
"HR","Croatia","AL","Albania",2008,,
"HU","Hungary","AL","Albania",2008,,0
"IE","Ireland","AL","Albania",2008,,0
"IL","Israel","AL","Albania",2008,,0
"IS","Iceland","AL","Albania",2008,,0
"IT","Italy","AL","Albania",2008,,92775545.67
"JP","Japan","AL","Albania",2008,,0
"KR","South Korea","AL","Albania",2008,,0
"KW","Kuwait","AL","Albania",2008,,
"LI","Liechtenstein","AL","Albania",2008,,
"LT","Lithuania","AL","Albania",2008,,
"LU","Luxembourg","AL","Albania",2008,,604385.851
"LV","Latvia","AL","Albania",2008,,
"MT","Malta","AL","Albania",2008,,
"MX","Mexico","AL","Albania",2008,,0
"NL","Netherlands","AL","Albania",2008,,0
"NO","Norway","AL","Albania",2008,,0
"NZ","New Zealand","AL","Albania",2008,,0
"PL","Poland","AL","Albania",2008,,0
"PT","Portugal","AL","Albania",2008,,
"RO","Romania","AL","Albania",2008,,
"RU","Russian Federation","AL","Albania",2008,,
"SA","Saudi Arabia","AL","Albania",2008,,
"SE","Sweden","AL","Albania",2008,,0
"SI","Slovenia","AL","Albania",2008,,8449700.447
"SK","Slovakia","AL","Albania",2008,,0
"TH","Thailand","AL","Albania",2008,,
"TR","Turkey","AL","Albania",2008,,2805775.214
"TW","Taiwan","AL","Albania",2008,,
"US","USA","AL","Albania",2008,,0
"AE","UAE","AL","Albania",2009,,
"AT","Austria","AL","Albania",2009,,0
"AU","Australia","AL","Albania",2009,,
"BE","Belgium","AL","Albania",2009,,0
"BG","Bulgaria","AL","Albania",2009,,
"CA","Canada","AL","Albania",2009,,0
"CH","Switzerland","AL","Albania",2009,,
"CL","Chile","AL","Albania",2009,,0
"CY","Cyprus","AL","Albania",2009,,
"CZ","Czech Republic","AL","Albania",2009,,263812683.9
"DE","Germany","AL","Albania",2009,,22625330.81
"DK","Denmark","AL","Albania",2009,,0
"EE","Estonia","AL","Albania",2009,,0
"ES","Spain","AL","Albania",2009,,
"FI","Finland","AL","Albania",2009,,0
"FR","France","AL","Albania",2009,,
"GB","UK","AL","Albania",2009,,3393521.058
"GR","Greece","AL","Albania",2009,,175112836.3
"HR","Croatia","AL","Albania",2009,,
"HU","Hungary","AL","Albania",2009,,0
"IE","Ireland","AL","Albania",2009,,0
"IL","Israel","AL","Albania",2009,,0
"IS","Iceland","AL","Albania",2009,,0
"IT","Italy","AL","Albania",2009,,125375281
"JP","Japan","AL","Albania",2009,,0
"KR","South Korea","AL","Albania",2009,,0
"KW","Kuwait","AL","Albania",2009,,
"LI","Liechtenstein","AL","Albania",2009,,
"LT","Lithuania","AL","Albania",2009,,
"LU","Luxembourg","AL","Albania",2009,,147542.736
"LV","Latvia","AL","Albania",2009,,
"MT","Malta","AL","Albania",2009,,
"MX","Mexico","AL","Albania",2009,,0
"NL","Netherlands","AL","Albania",2009,,0
"NO","Norway","AL","Albania",2009,,8389829.079
"NZ","New Zealand","AL","Albania",2009,,0
"PL","Poland","AL","Albania",2009,,102702.162
"PT","Portugal","AL","Albania",2009,,
"RO","Romania","AL","Albania",2009,,
"RU","Russian Federation","AL","Albania",2009,,
"SA","Saudi Arabia","AL","Albania",2009,,
"SE","Sweden","AL","Albania",2009,,0
"SI","Slovenia","AL","Albania",2009,,10791557.95
