"id","estimate.1980","value.1980","estimate.1981","value.1981","estimate.1982","value.1982","estimate.1983","value.1983","estimate.1984","value.1984","estimate.1985","value.1985","estimate.1986","value.1986","estimate.1987","value.1987","estimate.1988","value.1988","estimate.1989","value.1989","estimate.1990","value.1990","estimate.1991","value.1991","estimate.1992","value.1992","estimate.1993","value.1993","estimate.1994","value.1994","estimate.1995","value.1995","estimate.1996","value.1996","estimate.1997","value.1997","estimate.1998","value.1998","estimate.1999","value.1999","estimate.2000","value.2000","estimate.2001","value.2001","estimate.2002","value.2002","estimate.2003","value.2003","estimate.2004","value.2004","estimate.2005","value.2005","estimate.2006","value.2006","estimate.2007","value.2007","estimate.2008","value.2008","estimate.2009","value.2009","estimate.2010","value.2010","estimate.2011","value.2011","estimate.2012","value.2012","estimate.2013","value.2013","estimate.2014","value.2014","estimate.2015","value.2015","estimate.2016","value.2016","estimate.2017","value.2017","estimate.2018","value.2018","estimate.2019","value.2019"
"SG",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,7.252e+10,FALSE,8.0159e+10,FALSE,8.8219e+10,FALSE,1.01664e+11,FALSE,1.10483e+11,FALSE,1.2843e+11,FALSE,1.37925e+11,FALSE,1.49914e+11,FALSE,1.41361e+11,FALSE,1.50508e+11,FALSE,1.68244e+11,FALSE,1.59037e+11,FALSE,1.66184e+11,FALSE,1.73417e+11,FALSE,1.97069e+11,FALSE,2.17237e+11,FALSE,2.42536e+11,FALSE,2.76323e+11,FALSE,2.67944e+11,FALSE,2.93436e+11,FALSE,3.29866e+11,FALSE,3.47925e+11,FALSE,3.61008e+11,TRUE,3.77349e+11,TRUE,3.89073e+11,TRUE,4.08046e+11,TRUE,4.26545e+11,TRUE,4.45687e+11,TRUE,4.65674e+11,TRUE,4.70701e+11
"SB",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5.34e+08,FALSE,6.07e+08,FALSE,7.74e+08,FALSE,9.43e+08,FALSE,1.214e+09,FALSE,1.463e+09,FALSE,1.686e+09,FALSE,1.84e+09,FALSE,2.038e+09,FALSE,2.167e+09,FALSE,1.938e+09,FALSE,2.007e+09,FALSE,2.184e+09,FALSE,2.359e+09,FALSE,2.721e+09,FALSE,3.234e+09,FALSE,3.585e+09,FALSE,3.949e+09,FALSE,4.713e+09,FALSE,4.815e+09,FALSE,5.497e+09,FALSE,6.637e+09,FALSE,7.281e+09,FALSE,7.946e+09,TRUE,8.53e+09,TRUE,9.281e+09,TRUE,1.0209e+10,TRUE,1.106e+10,TRUE,1.1976e+10,TRUE,1.2952e+10
"SL",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.941012e+12,FALSE,2.165832e+12,FALSE,2.630762e+12,FALSE,3.253744e+12,FALSE,3.912932e+12,FALSE,4.769248e+12,FALSE,5.590394e+12,FALSE,6.441866e+12,FALSE,7.470545e+12,FALSE,8.308294e+12,FALSE,1.0256145e+13,FALSE,1.2754888e+13,FALSE,1.6452576e+13,TRUE,2.1355821e+13,TRUE,2.400307e+13,TRUE,2.8045271e+13,TRUE,3.2135097e+13,TRUE,3.5164354e+13,TRUE,3.8494833e+13,TRUE,4.2212399e+13
"SV",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5.311e+09,FALSE,5.955e+09,FALSE,6.938e+09,FALSE,8.086e+09,FALSE,9.501e+09,FALSE,1.0316e+10,FALSE,1.1135e+10,FALSE,1.2008e+10,FALSE,1.2465e+10,FALSE,1.3134e+10,FALSE,1.3813e+10,FALSE,1.4307e+10,FALSE,1.5047e+10,FALSE,1.5798e+10,FALSE,1.7094e+10,FALSE,1.8551e+10,FALSE,2.0105e+10,FALSE,2.1431e+10,FALSE,2.0661e+10,FALSE,2.1418e+10,FALSE,2.3139e+10,FALSE,2.3814e+10,FALSE,2.4259e+10,TRUE,2.5142e+10,TRUE,2.6237e+10,TRUE,2.7339e+10,TRUE,2.8519e+10,TRUE,2.9745e+10,TRUE,3.1088e+10
"SM",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,9.42e+08,FALSE,1.031e+09,FALSE,1.141e+09,FALSE,1.196e+09,FALSE,1.297e+09,FALSE,1.332e+09,FALSE,1.418e+09,FALSE,1.512e+09,FALSE,1.575e+09,FALSE,1.668e+09,FALSE,1.818e+09,FALSE,1.879e+09,FALSE,1.701e+09,FALSE,1.615e+09,FALSE,1.478e+09,FALSE,1.401e+09,TRUE,1.357e+09,TRUE,1.357e+09,TRUE,1.387e+09,TRUE,1.42e+09,TRUE,1.457e+09,TRUE,1.498e+09,TRUE,1.541e+09
"RS",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.20881e+11,FALSE,1.62541e+11,FALSE,2.05624e+11,FALSE,3.84225e+11,FALSE,7.62178e+11,FALSE,9.7258e+11,FALSE,1.12584e+12,FALSE,1.380712e+12,FALSE,1.683483e+12,FALSE,1.962073e+12,FALSE,2.276886e+12,FALSE,2.661387e+12,FALSE,2.720084e+12,FALSE,2.881891e+12,FALSE,3.20862e+12,FALSE,3.348689e+12,FALSE,3.618167e+12,TRUE,3.685457e+12,TRUE,3.849283e+12,TRUE,4.067226e+12,TRUE,4.32713e+12,TRUE,4.612721e+12,TRUE,4.941146e+12
"SS",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5.5572e+10,FALSE,3.015e+10,TRUE,4.1393e+10,TRUE,3.5083e+10,TRUE,5.0718e+10,TRUE,5.6504e+10,TRUE,6.3644e+10,TRUE,6.6897e+10,TRUE,6.6692e+10
"ST",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,6.12745e+11,FALSE,6.76894e+11,FALSE,7.69036e+11,FALSE,9.47054e+11,FALSE,1.096419e+12,FALSE,1.30136e+12,FALSE,1.682831e+12,FALSE,1.952802e+12,FALSE,2.696055e+12,FALSE,3.184537e+12,FALSE,3.71892e+12,FALSE,4.375542e+12,FALSE,5.041778e+12,FALSE,5.732116e+12,TRUE,6.491498e+12,TRUE,7.064251e+12,TRUE,7.588743e+12,TRUE,8.179652e+12,TRUE,8.848225e+12,TRUE,9.631954e+12
"SR",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5e+06,FALSE,6e+06,FALSE,8e+06,FALSE,2e+07,FALSE,1.09e+08,FALSE,4.1e+08,FALSE,4.62e+08,FALSE,4.96e+08,FALSE,5.96e+08,FALSE,1.019e+09,FALSE,1.674e+09,FALSE,2.374e+09,FALSE,3.23e+09,FALSE,4.2e+09,FALSE,5.105e+09,FALSE,6.106e+09,FALSE,7.206e+09,FALSE,8.061e+09,FALSE,9.698e+09,FALSE,1.0638e+10,FALSE,1.1992e+10,FALSE,1.4259e+10,FALSE,1.5926e+10,TRUE,1.6627e+10,TRUE,1.74e+10,TRUE,1.8653e+10,TRUE,1.9943e+10,TRUE,2.1418e+10,TRUE,2.3103e+10,TRUE,2.4808e+10
"SK",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.3867e+10,FALSE,2.6172e+10,FALSE,2.8109e+10,FALSE,3.1177e+10,FALSE,3.3881e+10,FALSE,3.6807e+10,FALSE,4.0612e+10,FALSE,4.5161e+10,FALSE,4.9314e+10,FALSE,5.5002e+10,FALSE,6.145e+10,FALSE,6.6842e+10,FALSE,6.2794e+10,FALSE,6.5897e+10,FALSE,6.8974e+10,FALSE,7.1096e+10,FALSE,7.2134e+10,TRUE,7.391e+10,TRUE,7.682e+10,TRUE,8.0268e+10,TRUE,8.4173e+10,TRUE,8.8386e+10,TRUE,9.269e+10
"SI",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.0522e+10,FALSE,1.2132e+10,FALSE,1.3827e+10,FALSE,1.5337e+10,FALSE,1.721e+10,FALSE,1.8902e+10,FALSE,2.1147e+10,FALSE,2.3623e+10,FALSE,2.5668e+10,FALSE,2.7673e+10,FALSE,2.9227e+10,FALSE,3.1555e+10,FALSE,3.5153e+10,FALSE,3.7951e+10,FALSE,3.6166e+10,FALSE,3.622e+10,FALSE,3.6868e+10,FALSE,3.6006e+10,FALSE,3.6144e+10,TRUE,3.6861e+10,TRUE,3.7743e+10,TRUE,3.8941e+10,TRUE,4.0291e+10,TRUE,4.1833e+10,TRUE,4.3445e+10
"SE",FALSE,5.55208e+11,FALSE,6.06674e+11,FALSE,6.6301e+11,FALSE,7.43798e+11,FALSE,8.34518e+11,FALSE,9.09221e+11,FALSE,9.9646e+11,FALSE,1.080477e+12,FALSE,1.179714e+12,FALSE,1.308629e+12,FALSE,1.437575e+12,FALSE,1.549737e+12,FALSE,1.545102e+12,FALSE,1.572541e+12,FALSE,1.678588e+12,FALSE,1.809575e+12,FALSE,1.853915e+12,FALSE,1.932988e+12,FALSE,2.025024e+12,FALSE,2.138421e+12,FALSE,2.265447e+12,FALSE,2.348419e+12,FALSE,2.44363e+12,FALSE,2.544867e+12,FALSE,2.660957e+12,FALSE,2.769375e+12,FALSE,2.94448e+12,FALSE,3.126018e+12,FALSE,3.20432e+12,FALSE,3.10579e+12,FALSE,3.337531e+12,FALSE,3.480543e+12,FALSE,3.549709e+12,FALSE,3.640976e+12,TRUE,3.742939e+12,TRUE,3.900687e+12,TRUE,4.082779e+12,TRUE,4.276527e+12,TRUE,4.474976e+12,TRUE,4.674767e+12
"SZ",FALSE,7.93e+08,FALSE,9.06e+08,FALSE,1.053e+09,FALSE,1.173e+09,FALSE,1.298e+09,FALSE,1.409e+09,FALSE,1.59e+09,FALSE,1.864e+09,FALSE,2.119e+09,FALSE,2.505e+09,FALSE,2.998e+09,FALSE,3.352e+09,FALSE,3.905e+09,FALSE,4.644e+09,FALSE,5.387e+09,FALSE,6.424e+09,FALSE,7.236e+09,FALSE,8.194e+09,FALSE,8.932e+09,FALSE,9.781e+09,FALSE,1.085e+10,FALSE,1.1972e+10,FALSE,1.3184e+10,FALSE,1.4428e+10,FALSE,1.5836e+10,FALSE,1.7315e+10,FALSE,2.035e+10,FALSE,2.2373e+10,FALSE,2.5407e+10,FALSE,2.7214e+10,FALSE,2.8899e+10,FALSE,3.0902e+10,FALSE,3.4091e+10,FALSE,3.7427e+10,TRUE,4.0622e+10,TRUE,4.3808e+10,TRUE,4.7118e+10,TRUE,5.0491e+10,TRUE,5.4068e+10,TRUE,5.7896e+10
"SC",FALSE,,FALSE,,FALSE,,FALSE,9.93e+08,FALSE,1.068e+09,FALSE,1.205e+09,FALSE,1.284e+09,FALSE,1.396e+09,FALSE,1.528e+09,FALSE,1.721e+09,FALSE,1.967e+09,FALSE,1.98e+09,FALSE,2.221e+09,FALSE,2.456e+09,FALSE,2.459e+09,FALSE,2.42e+09,FALSE,2.5e+09,FALSE,2.83e+09,FALSE,3.201e+09,FALSE,3.328e+09,FALSE,3.513e+09,FALSE,3.645e+09,FALSE,3.822e+09,FALSE,3.811e+09,FALSE,4.616e+09,FALSE,5.055e+09,FALSE,5.61e+09,FALSE,6.926e+09,FALSE,9.147e+09,FALSE,1.1533e+10,FALSE,1.1705e+10,FALSE,1.3304e+10,FALSE,1.5468e+10,FALSE,1.6723e+10,TRUE,1.8068e+10,TRUE,1.9318e+10,TRUE,2.0671e+10,TRUE,2.2094e+10,TRUE,2.3586e+10,TRUE,2.5139e+10
"SY",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.68328e+11,FALSE,3.11564e+11,FALSE,3.7163e+11,FALSE,4.13755e+11,FALSE,5.06101e+11,FALSE,5.70975e+11,FALSE,6.90857e+11,FALSE,7.45569e+11,FALSE,7.90444e+11,FALSE,8.19092e+11,FALSE,9.4713e+11,FALSE,1.010152e+12,FALSE,1.118106e+12,FALSE,1.074163e+12,FALSE,1.266891e+12,FALSE,1.50644e+12,FALSE,1.726404e+12,FALSE,2.020838e+12,FALSE,2.44806e+12,FALSE,2.520705e+12,TRUE,2.791775e+12,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,
"TD",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,8.16756e+11,FALSE,9.30503e+11,FALSE,1.020297e+12,FALSE,1.164875e+12,FALSE,1.069308e+12,FALSE,1.115969e+12,FALSE,1.417998e+12,FALSE,1.567753e+12,FALSE,1.799591e+12,FALSE,2.639318e+12,FALSE,3.505903e+12,FALSE,3.880944e+12,FALSE,4.140248e+12,FALSE,4.63565e+12,FALSE,4.369368e+12,FALSE,5.278516e+12,FALSE,5.736184e+12,FALSE,6.314306e+12,TRUE,6.62377e+12,TRUE,7.590902e+12,TRUE,8.267472e+12,TRUE,9.296453e+12,TRUE,9.999949e+12,TRUE,1.0192286e+13,TRUE,1.0593523e+13
"TG",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.73346e+11,FALSE,4.8649e+11,FALSE,4.98045e+11,FALSE,4.90038e+11,FALSE,3.99567e+11,FALSE,6.07226e+11,FALSE,7.20988e+11,FALSE,8.07627e+11,FALSE,9.38417e+11,FALSE,8.97706e+11,FALSE,9.38599e+11,FALSE,9.20348e+11,FALSE,9.75453e+11,FALSE,1.026542e+12,FALSE,9.71559e+11,FALSE,1.022074e+12,FALSE,1.114311e+12,FALSE,1.150417e+12,FALSE,1.207931e+12,FALSE,1.414861e+12,FALSE,1.493526e+12,FALSE,1.571487e+12,FALSE,1.772342e+12,FALSE,1.999109e+12,FALSE,2.143456e+12,TRUE,2.319095e+12,TRUE,2.510763e+12,TRUE,2.721097e+12,TRUE,2.939656e+12,TRUE,3.166653e+12,TRUE,3.4047e+12
"TH",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.046994e+12,FALSE,4.510055e+12,FALSE,4.699943e+12,FALSE,4.666795e+12,FALSE,4.60731e+12,FALSE,4.849547e+12,FALSE,5.101367e+12,FALSE,5.345826e+12,FALSE,5.780452e+12,FALSE,6.321068e+12,FALSE,6.920178e+12,FALSE,7.69935e+12,FALSE,8.301652e+12,FALSE,9.14552e+12,FALSE,8.850552e+12,FALSE,9.92104e+12,FALSE,1.0669274e+13,FALSE,1.0865428e+13,FALSE,1.184333e+13,TRUE,1.2102036e+13,TRUE,1.2879307e+13,TRUE,1.3688351e+13,TRUE,1.457927e+13,TRUE,1.5466655e+13,TRUE,1.6422347e+13
"TJ",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.025e+09,FALSE,1.345e+09,FALSE,1.807e+09,FALSE,2.512e+09,FALSE,3.345e+09,FALSE,4.758e+09,FALSE,6.158e+09,FALSE,7.201e+09,FALSE,9.272e+09,FALSE,1.278e+10,FALSE,1.7609e+10,FALSE,2.0623e+10,FALSE,2.4705e+10,FALSE,3.0069e+10,FALSE,3.6161e+10,TRUE,4.0525e+10,TRUE,4.6555e+10,TRUE,5.3215e+10,TRUE,6.0218e+10,TRUE,6.8103e+10,TRUE,7.634e+10,TRUE,8.5573e+10
"TM",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.222e+09,FALSE,2.799e+09,FALSE,4.011e+09,FALSE,5.223e+09,FALSE,7.211e+09,FALSE,9.048e+09,FALSE,1.1881e+10,FALSE,1.4764e+10,FALSE,1.7861e+10,FALSE,2.2249e+10,FALSE,2.7e+10,FALSE,4.947e+10,FALSE,5.7611e+10,FALSE,6.3122e+10,FALSE,8.3315e+10,FALSE,1.00218e+11,FALSE,1.16353e+11,TRUE,1.35496e+11,TRUE,1.54576e+11,TRUE,1.78294e+11,TRUE,2.02648e+11,TRUE,2.28058e+11,TRUE,2.56943e+11
"TL",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.41e+08,FALSE,4.87e+08,FALSE,4.8e+08,FALSE,5.01e+08,FALSE,1.09e+09,FALSE,1.814e+09,FALSE,2.826e+09,FALSE,2.964e+09,FALSE,4.439e+09,FALSE,3.298e+09,FALSE,4.215e+09,FALSE,5.726e+09,FALSE,5.579e+09,TRUE,4.941e+09,TRUE,4.51e+09,TRUE,4.912e+09,TRUE,4.816e+09,TRUE,4.552e+09,TRUE,4.557e+09,TRUE,4.196e+09
"TO",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,3.12e+08,FALSE,3.32e+08,FALSE,3.54e+08,FALSE,3.98e+08,FALSE,4.45e+08,FALSE,4.73e+08,FALSE,5.13e+08,FALSE,5.94e+08,FALSE,6.03e+08,FALSE,6.59e+08,FALSE,6.64e+08,FALSE,7.12e+08,FALSE,7.75e+08,FALSE,7.99e+08,TRUE,8.07e+08,TRUE,8.3e+08,TRUE,8.73e+08,TRUE,9.2e+08,TRUE,9.7e+08,TRUE,1.026e+09,TRUE,1.079e+09
"TT",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,4.1683e+10,FALSE,4.925e+10,FALSE,5.4098e+10,FALSE,5.5969e+10,FALSE,6.7449e+10,FALSE,8.0532e+10,FALSE,9.6425e+10,FALSE,1.12134e+11,FALSE,1.31702e+11,FALSE,1.65704e+11,FALSE,1.34783e+11,FALSE,1.28787e+11,FALSE,1.45602e+11,FALSE,1.64919e+11,FALSE,1.76379e+11,TRUE,1.87812e+11,TRUE,1.96089e+11,TRUE,2.02244e+11,TRUE,2.0862e+11,TRUE,2.15849e+11,TRUE,2.24182e+11
"TN",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.3132e+10,FALSE,1.5016e+10,FALSE,1.6004e+10,FALSE,1.7249e+10,FALSE,1.8588e+10,FALSE,2.0717e+10,FALSE,2.2944e+10,FALSE,2.4828e+10,FALSE,2.7216e+10,FALSE,2.9433e+10,FALSE,3.1747e+10,FALSE,3.2901e+10,FALSE,3.5373e+10,FALSE,3.8839e+10,FALSE,4.1871e+10,FALSE,4.5756e+10,FALSE,4.9857e+10,FALSE,5.5268e+10,FALSE,5.889e+10,FALSE,6.3059e+10,FALSE,6.469e+10,FALSE,7.0658e+10,TRUE,7.635e+10,TRUE,8.2966e+10,TRUE,9.0174e+10,TRUE,9.7625e+10,TRUE,1.06098e+11,TRUE,1.15086e+11,TRUE,1.25075e+11
"TR",FALSE,7e+06,FALSE,1.1e+07,FALSE,1.4e+07,FALSE,1.9e+07,FALSE,3e+07,FALSE,4.7e+07,FALSE,6.9e+07,FALSE,1e+08,FALSE,1.74e+08,FALSE,3.06e+08,FALSE,5.28e+08,FALSE,8.47e+08,FALSE,1.47e+09,FALSE,2.664e+09,FALSE,5.2e+09,FALSE,1.0435e+10,FALSE,1.9857e+10,FALSE,3.8763e+10,FALSE,7.0203e+10,FALSE,1.04596e+11,FALSE,1.66658e+11,FALSE,2.40224e+11,FALSE,3.50476e+11,FALSE,4.54781e+11,FALSE,5.59033e+11,FALSE,6.48932e+11,FALSE,7.58391e+11,FALSE,8.43178e+11,FALSE,9.50534e+11,FALSE,9.52559e+11,FALSE,1.098799e+12,FALSE,1.297713e+12,FALSE,1.416798e+12,FALSE,1.56151e+12,TRUE,1.766006e+12,TRUE,1.940399e+12,TRUE,2.140103e+12,TRUE,2.352727e+12,TRUE,2.586081e+12,TRUE,2.842288e+12
"TV",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.4e+07,FALSE,2.6e+07,FALSE,2.9e+07,FALSE,2.8e+07,FALSE,2.9e+07,FALSE,2.8e+07,FALSE,3e+07,FALSE,3.2e+07,FALSE,3.6e+07,FALSE,3.5e+07,FALSE,3.5e+07,FALSE,3.8e+07,FALSE,3.9e+07,FALSE,4e+07,TRUE,4.2e+07,TRUE,4.4e+07,TRUE,4.6e+07,TRUE,4.8e+07,TRUE,5e+07,TRUE,5.2e+07
"TW",FALSE,1.519946e+12,FALSE,1.810829e+12,FALSE,1.941169e+12,FALSE,2.168143e+12,FALSE,2.414377e+12,FALSE,2.517129e+12,FALSE,2.943997e+12,FALSE,3.291857e+12,FALSE,3.48855e+12,FALSE,4.003227e+12,FALSE,4.430055e+12,FALSE,4.95822e+12,FALSE,5.534544e+12,FALSE,6.110101e+12,FALSE,6.685505e+12,FALSE,7.277545e+12,FALSE,7.906075e+12,FALSE,8.574784e+12,FALSE,9.204174e+12,FALSE,9.649049e+12,FALSE,1.0187394e+13,FALSE,9.930387e+12,FALSE,1.0411639e+13,FALSE,1.0696257e+13,FALSE,1.1365292e+13,FALSE,1.1740279e+13,FALSE,1.2243471e+13,FALSE,1.2910511e+13,FALSE,1.262015e+13,FALSE,1.2481093e+13,FALSE,1.3552099e+13,FALSE,1.3709074e+13,FALSE,1.4077099e+13,TRUE,1.456056e+13,TRUE,1.5190409e+13,TRUE,1.5770324e+13,TRUE,1.6370653e+13,TRUE,1.7074534e+13,TRUE,1.7883101e+13,TRUE,1.8769414e+13
"TZ",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,1.219615e+12,FALSE,1.538027e+12,FALSE,1.93735e+12,FALSE,2.581055e+12,FALSE,3.391272e+12,FALSE,4.230126e+12,FALSE,5.286618e+12,FALSE,6.255568e+12,FALSE,7.222561e+12,FALSE,8.152789e+12,FALSE,9.100274e+12,FALSE,1.0444507e+13,FALSE,1.210706e+13,FALSE,1.3971591e+13,FALSE,1.5965293e+13,FALSE,1.7941268e+13,FALSE,2.0978701e+13,FALSE,2.4651687e+13,FALSE,2.8212647e+13,FALSE,3.2293479e+13,FALSE,3.7532962e+13,FALSE,4.4717663e+13,FALSE,5.3174678e+13,TRUE,6.0128824e+13,TRUE,6.7697683e+13,TRUE,7.6220434e+13,TRUE,8.5713713e+13,TRUE,9.6293875e+13,TRUE,1.07949302e+14
"UG",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,6.938563e+12,FALSE,8.09464e+12,FALSE,8.759943e+12,FALSE,1.003046e+13,FALSE,1.1132045e+13,FALSE,1.1989647e+13,FALSE,1.3843252e+13,FALSE,1.527132e+13,FALSE,1.7877944e+13,FALSE,2.0166191e+13,FALSE,2.3351067e+13,FALSE,2.8176384e+13,FALSE,3.3596351e+13,FALSE,3.7412385e+13,FALSE,4.5944057e+13,FALSE,5.3202465e+13,FALSE,5.9307857e+13,TRUE,6.7398104e+13,TRUE,7.5940161e+13,TRUE,8.4628607e+13,TRUE,9.4259497e+13,TRUE,1.05212763e+14,TRUE,1.17694012e+14
"UA",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,5e+07,FALSE,1.535e+09,FALSE,1.2038e+10,FALSE,5.4516e+10,FALSE,8.1519e+10,FALSE,9.3365e+10,FALSE,1.02593e+11,FALSE,1.30442e+11,FALSE,1.7007e+11,FALSE,2.0419e+11,FALSE,2.2581e+11,FALSE,2.67344e+11,FALSE,3.45113e+11,FALSE,4.41452e+11,FALSE,5.44153e+11,FALSE,7.20731e+11,FALSE,9.48056e+11,FALSE,9.13345e+11,FALSE,1.082569e+12,FALSE,1.302079e+12,FALSE,1.411238e+12,FALSE,1.454931e+12,TRUE,1.524293e+12,TRUE,1.756111e+12,TRUE,1.977716e+12,TRUE,2.214108e+12,TRUE,2.466364e+12,TRUE,2.732529e+12
"UY",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,2.71961e+11,FALSE,2.76152e+11,FALSE,2.78353e+11,FALSE,2.89233e+11,FALSE,3.39792e+11,FALSE,3.9285e+11,FALSE,4.25018e+11,FALSE,4.71344e+11,FALSE,5.4947e+11,FALSE,6.36151e+11,FALSE,6.8745e+11,FALSE,7.79925e+11,FALSE,9.1234e+11,FALSE,1.015597e+12,TRUE,1.140989e+12,TRUE,1.270127e+12,TRUE,1.405377e+12,TRUE,1.553295e+12,TRUE,1.718999e+12,TRUE,1.902608e+12,TRUE,2.099552e+12
