id,parent,sector,year,value
ifad,International Fund for Agricultural Development,infrastructure,2010,0.00
ifad,International Fund for Agricultural Development,infrastructure,2009,0.00
ifad,International Fund for Agricultural Development,infrastructure,2008,0.00
ifad,International Fund for Agricultural Development,infrastructure,2007,0.00
ifad,International Fund for Agricultural Development,infrastructure,2006,0.00
ifad,International Fund for Agricultural Development,infrastructure,2005,0.00
ifad,International Fund for Agricultural Development,infrastructure,2004,0.00
ifad,International Fund for Agricultural Development,infrastructure,2003,0.00
ifad,International Fund for Agricultural Development,other,2015,524678318.00
ifad,International Fund for Agricultural Development,other,2014,0.00
ifad,International Fund for Agricultural Development,other,2013,0.00
ifad,International Fund for Agricultural Development,other,2012,0.00
ifad,International Fund for Agricultural Development,other,2011,0.00
ifad,International Fund for Agricultural Development,other,2010,0.00
ifad,International Fund for Agricultural Development,other,2009,0.00
ifad,International Fund for Agricultural Development,other,2008,0.00
ifad,International Fund for Agricultural Development,other,2007,0.00
ifad,International Fund for Agricultural Development,other,2006,0.00
ifad,International Fund for Agricultural Development,other,2005,0.00
ifad,International Fund for Agricultural Development,other,2004,0.00
ifad,International Fund for Agricultural Development,other,2003,0.00
ifad,International Fund for Agricultural Development,other,2002,0.00
ifad,International Fund for Agricultural Development,other-social-services,2009,0.00
ifad,International Fund for Agricultural Development,other-social-services,2004,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2015,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2012,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2011,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2010,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2008,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2007,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2006,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2005,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2004,0.00
ifad,International Fund for Agricultural Development,water-and-sanitation,2003,0.00
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2015,107004400.00
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2012,61820090.89
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2010,1529452621.30
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2009,111554166.15
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2008,27499357.29
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2007,18428983.62
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2006,4129551407.93
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2005,479867443.80
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2004,259275194.09
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2003,435484953.73
imf-concessional-trust-funds,International Monetary Fund,debt-relief,2002,443231956.28
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2015,1364757250.00
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2014,746473484.08
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2013,1091591981.90
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2012,1302494861.87
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2011,1287804224.86
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2010,1264794842.06
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2009,2361484626.78
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2008,926313966.89
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2007,484421754.69
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2006,773125080.71
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2005,634070318.62
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2004,1317368982.23
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2003,1418086753.57
imf-concessional-trust-funds,International Monetary Fund,general-budget-support,2002,2360291543.95
international-labour-organisation,International Labour Organisation,agriculture-and-food-security,2015,133980.00
international-labour-organisation,International Labour Organisation,agriculture-and-food-security,2013,271302.16
international-labour-organisation,International Labour Organisation,agriculture-and-food-security,2012,184238.18
international-labour-organisation,International Labour Organisation,banking-and-business,2015,14756720.00
international-labour-organisation,International Labour Organisation,banking-and-business,2014,10855992.25
international-labour-organisation,International Labour Organisation,banking-and-business,2013,15410933.57
international-labour-organisation,International Labour Organisation,banking-and-business,2012,10780978.38
international-labour-organisation,International Labour Organisation,education,2015,4859100.00
international-labour-organisation,International Labour Organisation,education,2014,3362944.36
international-labour-organisation,International Labour Organisation,education,2013,6913152.01
international-labour-organisation,International Labour Organisation,education,2012,5287952.38
international-labour-organisation,International Labour Organisation,governance-and-security,2015,36256070.00
international-labour-organisation,International Labour Organisation,governance-and-security,2014,24648619.66
international-labour-organisation,International Labour Organisation,governance-and-security,2013,38437632.92
international-labour-organisation,International Labour Organisation,governance-and-security,2012,32508735.91
international-labour-organisation,International Labour Organisation,humanitarian,2013,948558.30
international-labour-organisation,International Labour Organisation,humanitarian,2012,952745.14
international-labour-organisation,International Labour Organisation,industry-and-trade,2015,55110.00
international-labour-organisation,International Labour Organisation,industry-and-trade,2013,369926.11
international-labour-organisation,International Labour Organisation,industry-and-trade,2012,94524.15
international-labour-organisation,International Labour Organisation,infrastructure,2013,140518.28
international-labour-organisation,International Labour Organisation,infrastructure,2012,119489.99
international-labour-organisation,International Labour Organisation,other,2015,40742210.00
international-labour-organisation,International Labour Organisation,other,2014,25955591.05
international-labour-organisation,International Labour Organisation,other,2013,38990587.23
international-labour-organisation,International Labour Organisation,other,2012,30195684.93
international-labour-organisation,International Labour Organisation,other-social-services,2015,188932230.00
international-labour-organisation,International Labour Organisation,other-social-services,2014,135105949.94
international-labour-organisation,International Labour Organisation,other-social-services,2013,167170591.06
international-labour-organisation,International Labour Organisation,other-social-services,2012,135465095.68
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2015,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2014,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2013,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2012,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2011,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2010,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2009,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2008,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2007,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2006,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2005,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2004,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2003,0.00
islamic-dev-bank,Islamic Development Bank,agriculture-and-food-security,2002,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2015,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2014,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2013,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2012,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2011,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2010,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2009,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2008,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2007,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2006,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2005,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2004,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2003,0.00
islamic-dev-bank,Islamic Development Bank,banking-and-business,2002,0.00
islamic-dev-bank,Islamic Development Bank,education,2015,0.00
islamic-dev-bank,Islamic Development Bank,education,2014,0.00
islamic-dev-bank,Islamic Development Bank,education,2013,0.00
islamic-dev-bank,Islamic Development Bank,education,2012,0.00
islamic-dev-bank,Islamic Development Bank,education,2011,0.00
islamic-dev-bank,Islamic Development Bank,education,2010,0.00
islamic-dev-bank,Islamic Development Bank,education,2009,0.00
islamic-dev-bank,Islamic Development Bank,education,2008,0.00
islamic-dev-bank,Islamic Development Bank,education,2007,0.00
islamic-dev-bank,Islamic Development Bank,education,2006,0.00
islamic-dev-bank,Islamic Development Bank,education,2005,0.00
islamic-dev-bank,Islamic Development Bank,education,2004,0.00
islamic-dev-bank,Islamic Development Bank,education,2003,0.00
islamic-dev-bank,Islamic Development Bank,education,2002,0.00
islamic-dev-bank,Islamic Development Bank,environment,2013,0.00
islamic-dev-bank,Islamic Development Bank,environment,2010,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2014,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2013,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2012,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2011,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2010,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2009,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2008,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2007,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2006,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2005,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2004,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2003,0.00
islamic-dev-bank,Islamic Development Bank,governance-and-security,2002,0.00
islamic-dev-bank,Islamic Development Bank,health,2015,0.00
islamic-dev-bank,Islamic Development Bank,health,2014,0.00
islamic-dev-bank,Islamic Development Bank,health,2013,0.00
islamic-dev-bank,Islamic Development Bank,health,2012,0.00
islamic-dev-bank,Islamic Development Bank,health,2011,0.00
islamic-dev-bank,Islamic Development Bank,health,2010,0.00
islamic-dev-bank,Islamic Development Bank,health,2009,0.00
islamic-dev-bank,Islamic Development Bank,health,2008,0.00
islamic-dev-bank,Islamic Development Bank,health,2007,0.00
islamic-dev-bank,Islamic Development Bank,health,2006,0.00
islamic-dev-bank,Islamic Development Bank,health,2005,0.00
islamic-dev-bank,Islamic Development Bank,health,2004,0.00
islamic-dev-bank,Islamic Development Bank,health,2003,0.00
islamic-dev-bank,Islamic Development Bank,health,2002,0.00
islamic-dev-bank,Islamic Development Bank,humanitarian,2014,0.00
islamic-dev-bank,Islamic Development Bank,humanitarian,2013,0.00
islamic-dev-bank,Islamic Development Bank,humanitarian,2012,0.00
islamic-dev-bank,Islamic Development Bank,humanitarian,2011,0.00
islamic-dev-bank,Islamic Development Bank,humanitarian,2010,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2015,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2014,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2010,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2009,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2008,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2007,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2006,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2005,0.00
islamic-dev-bank,Islamic Development Bank,industry-and-trade,2004,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2015,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2014,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2013,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2012,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2011,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2010,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2009,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2008,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2007,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2006,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2005,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2004,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2003,0.00
islamic-dev-bank,Islamic Development Bank,infrastructure,2002,0.00
islamic-dev-bank,Islamic Development Bank,other,2015,194857180.00
islamic-dev-bank,Islamic Development Bank,other,2014,220602919.28
islamic-dev-bank,Islamic Development Bank,other,2013,213310004.39
islamic-dev-bank,Islamic Development Bank,other,2012,253236949.69
islamic-dev-bank,Islamic Development Bank,other,2011,0.00
islamic-dev-bank,Islamic Development Bank,other,2010,0.00
islamic-dev-bank,Islamic Development Bank,other-social-services,2015,0.00
islamic-dev-bank,Islamic Development Bank,other-social-services,2014,0.00
islamic-dev-bank,Islamic Development Bank,other-social-services,2013,0.00
islamic-dev-bank,Islamic Development Bank,other-social-services,2012,0.00
islamic-dev-bank,Islamic Development Bank,other-social-services,2011,0.00
islamic-dev-bank,Islamic Development Bank,other-social-services,2010,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2015,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2014,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2013,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2012,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2011,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2010,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2009,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2008,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2007,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2006,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2005,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2004,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2003,0.00
islamic-dev-bank,Islamic Development Bank,water-and-sanitation,2002,0.00
montreal-protocol,Montreal Protocol,environment,2015,45297760.00
nordic-dev-fund,Nordic Development Fund,agriculture-and-food-security,2015,5546310.00
nordic-dev-fund,Nordic Development Fund,agriculture-and-food-security,2014,4761125.46
nordic-dev-fund,Nordic Development Fund,agriculture-and-food-security,2013,5797284.44
nordic-dev-fund,Nordic Development Fund,agriculture-and-food-security,2010,0.00
nordic-dev-fund,Nordic Development Fund,banking-and-business,2015,4437050.00
nordic-dev-fund,Nordic Development Fund,banking-and-business,2013,4184115.84
nordic-dev-fund,Nordic Development Fund,banking-and-business,2012,3492227.53
nordic-dev-fund,Nordic Development Fund,banking-and-business,2011,0.00
nordic-dev-fund,Nordic Development Fund,debt-relief,2014,827634.62
nordic-dev-fund,Nordic Development Fund,debt-relief,2013,1624578.75
nordic-dev-fund,Nordic Development Fund,debt-relief,2012,1608124.21
nordic-dev-fund,Nordic Development Fund,debt-relief,2011,1913689.55
nordic-dev-fund,Nordic Development Fund,debt-relief,2010,4395742.86
nordic-dev-fund,Nordic Development Fund,debt-relief,2009,5996214.46
nordic-dev-fund,Nordic Development Fund,environment,2015,2139223.60
nordic-dev-fund,Nordic Development Fund,environment,2014,423516.47
nordic-dev-fund,Nordic Development Fund,environment,2013,10161416.20
nordic-dev-fund,Nordic Development Fund,environment,2012,13852503.14
nordic-dev-fund,Nordic Development Fund,environment,2011,15339832.49
nordic-dev-fund,Nordic Development Fund,environment,2010,7469718.30
nordic-dev-fund,Nordic Development Fund,environment,2009,0.00
nordic-dev-fund,Nordic Development Fund,governance-and-security,2015,554631.00
nordic-dev-fund,Nordic Development Fund,governance-and-security,2014,0.00
nordic-dev-fund,Nordic Development Fund,humanitarian,2015,5973312.00
nordic-dev-fund,Nordic Development Fund,humanitarian,2014,552411.31
nordic-dev-fund,Nordic Development Fund,humanitarian,2013,82830.88
nordic-dev-fund,Nordic Development Fund,humanitarian,2012,106352.44
nordic-dev-fund,Nordic Development Fund,humanitarian,2011,24614.64
nordic-dev-fund,Nordic Development Fund,humanitarian,2010,0.00
nordic-dev-fund,Nordic Development Fund,industry-and-trade,2015,554631.00
nordic-dev-fund,Nordic Development Fund,industry-and-trade,2014,0.00
nordic-dev-fund,Nordic Development Fund,infrastructure,2015,6452906.80
nordic-dev-fund,Nordic Development Fund,infrastructure,2014,14671472.96
nordic-dev-fund,Nordic Development Fund,infrastructure,2013,12359096.29
nordic-dev-fund,Nordic Development Fund,infrastructure,2012,11046723.04
nordic-dev-fund,Nordic Development Fund,infrastructure,2011,5053379.96
nordic-dev-fund,Nordic Development Fund,infrastructure,2010,2751348.72
nordic-dev-fund,Nordic Development Fund,infrastructure,2009,0.00
nordic-dev-fund,Nordic Development Fund,other,2015,2594508.81
nordic-dev-fund,Nordic Development Fund,other,2014,15503737.59
nordic-dev-fund,Nordic Development Fund,other,2013,9605889.11
nordic-dev-fund,Nordic Development Fund,other,2012,20683527.83
nordic-dev-fund,Nordic Development Fund,other,2011,35084412.34
nordic-dev-fund,Nordic Development Fund,other,2010,46477266.45
nordic-dev-fund,Nordic Development Fund,other,2009,66356228.28
nordic-dev-fund,Nordic Development Fund,other-social-services,2015,5546310.00
nordic-dev-fund,Nordic Development Fund,water-and-sanitation,2015,5387432.02
nordic-dev-fund,Nordic Development Fund,water-and-sanitation,2014,7757528.25
nordic-dev-fund,Nordic Development Fund,water-and-sanitation,2013,0.00
nordic-dev-fund,Nordic Development Fund,water-and-sanitation,2012,0.00
nordic-dev-fund,Nordic Development Fund,water-and-sanitation,2011,4307556.94
nordic-dev-fund,Nordic Development Fund,water-and-sanitation,2010,0.00
ofid,OPEC Fund for International Development,agriculture-and-food-security,2015,71689190.80
ofid,OPEC Fund for International Development,agriculture-and-food-security,2014,60187050.11
ofid,OPEC Fund for International Development,agriculture-and-food-security,2013,39654603.88
ofid,OPEC Fund for International Development,agriculture-and-food-security,2012,39273585.50
ofid,OPEC Fund for International Development,agriculture-and-food-security,2011,42059178.08
ofid,OPEC Fund for International Development,agriculture-and-food-security,2010,38850237.79
ofid,OPEC Fund for International Development,agriculture-and-food-security,2009,49929143.94
ofid,OPEC Fund for International Development,banking-and-business,2015,1430766.70
ofid,OPEC Fund for International Development,banking-and-business,2014,6556271.12
ofid,OPEC Fund for International Development,banking-and-business,2013,0.00
ofid,OPEC Fund for International Development,banking-and-business,2012,0.00
ofid,OPEC Fund for International Development,banking-and-business,2011,0.00
ofid,OPEC Fund for International Development,banking-and-business,2010,939939.54
ofid,OPEC Fund for International Development,banking-and-business,2009,0.00
ofid,OPEC Fund for International Development,debt-relief,2014,10065633.67
ofid,OPEC Fund for International Development,debt-relief,2012,9056512.72
ofid,OPEC Fund for International Development,debt-relief,2010,12689183.76
ofid,OPEC Fund for International Development,education,2015,22083533.00
ofid,OPEC Fund for International Development,education,2014,18892589.74
ofid,OPEC Fund for International Development,education,2013,15386415.08
ofid,OPEC Fund for International Development,education,2012,12499441.12
ofid,OPEC Fund for International Development,education,2011,29268802.94
ofid,OPEC Fund for International Development,education,2010,21401979.42
ofid,OPEC Fund for International Development,education,2009,32002620.35
ofid,OPEC Fund for International Development,environment,2015,0.00
ofid,OPEC Fund for International Development,environment,2014,19566.98
ofid,OPEC Fund for International Development,environment,2013,175582.24
ofid,OPEC Fund for International Development,environment,2012,117734.67
ofid,OPEC Fund for International Development,environment,2011,265542.50
ofid,OPEC Fund for International Development,environment,2010,140990.93
ofid,OPEC Fund for International Development,environment,2009,0.00
ofid,OPEC Fund for International Development,general-budget-support,2013,859639.85
ofid,OPEC Fund for International Development,general-budget-support,2010,187987.91
ofid,OPEC Fund for International Development,governance-and-security,2015,430000.00
ofid,OPEC Fund for International Development,governance-and-security,2014,493413.42
ofid,OPEC Fund for International Development,governance-and-security,2013,135063.26
ofid,OPEC Fund for International Development,governance-and-security,2012,304914.67
ofid,OPEC Fund for International Development,governance-and-security,2011,4247664.27
ofid,OPEC Fund for International Development,governance-and-security,2009,0.00
ofid,OPEC Fund for International Development,health,2015,17685155.00
ofid,OPEC Fund for International Development,health,2014,33921527.26
ofid,OPEC Fund for International Development,health,2013,32776823.23
ofid,OPEC Fund for International Development,health,2012,33455564.00
ofid,OPEC Fund for International Development,health,2011,27412837.00
ofid,OPEC Fund for International Development,health,2010,22587056.44
ofid,OPEC Fund for International Development,health,2009,16992949.47
ofid,OPEC Fund for International Development,humanitarian,2015,1470000.00
ofid,OPEC Fund for International Development,humanitarian,2014,1435384.48
ofid,OPEC Fund for International Development,humanitarian,2013,2359386.83
ofid,OPEC Fund for International Development,humanitarian,2012,1675454.85
ofid,OPEC Fund for International Development,humanitarian,2011,2643945.58
ofid,OPEC Fund for International Development,humanitarian,2010,2819818.61
ofid,OPEC Fund for International Development,humanitarian,2009,0.00
ofid,OPEC Fund for International Development,industry-and-trade,2015,2168244.00
ofid,OPEC Fund for International Development,industry-and-trade,2014,5168090.16
ofid,OPEC Fund for International Development,industry-and-trade,2013,2903536.91
ofid,OPEC Fund for International Development,industry-and-trade,2012,0.00
ofid,OPEC Fund for International Development,industry-and-trade,2011,1309956.99
ofid,OPEC Fund for International Development,industry-and-trade,2010,1210159.00
ofid,OPEC Fund for International Development,industry-and-trade,2009,0.00
ofid,OPEC Fund for International Development,infrastructure,2015,219661507.02
ofid,OPEC Fund for International Development,infrastructure,2014,216434209.29
ofid,OPEC Fund for International Development,infrastructure,2013,179957318.95
ofid,OPEC Fund for International Development,infrastructure,2012,111928160.96
ofid,OPEC Fund for International Development,infrastructure,2011,91761091.10
ofid,OPEC Fund for International Development,infrastructure,2010,144748252.07
ofid,OPEC Fund for International Development,infrastructure,2009,126113975.79
ofid,OPEC Fund for International Development,other,2015,28391349.00
ofid,OPEC Fund for International Development,other,2014,29108813.18
ofid,OPEC Fund for International Development,other,2013,48876393.96
ofid,OPEC Fund for International Development,other,2012,41631123.46
ofid,OPEC Fund for International Development,other,2011,33546484.63
ofid,OPEC Fund for International Development,other,2010,37655818.74
ofid,OPEC Fund for International Development,other,2009,78471678.30
ofid,OPEC Fund for International Development,other-social-services,2015,6591730.00
ofid,OPEC Fund for International Development,other-social-services,2014,2876265.59
ofid,OPEC Fund for International Development,other-social-services,2013,4375995.71
ofid,OPEC Fund for International Development,other-social-services,2012,2183126.73
ofid,OPEC Fund for International Development,other-social-services,2011,453735.92
ofid,OPEC Fund for International Development,other-social-services,2010,1386463.17
ofid,OPEC Fund for International Development,other-social-services,2009,0.00
ofid,OPEC Fund for International Development,water-and-sanitation,2015,23870828.20
ofid,OPEC Fund for International Development,water-and-sanitation,2014,27748092.01
ofid,OPEC Fund for International Development,water-and-sanitation,2013,36993915.22
ofid,OPEC Fund for International Development,water-and-sanitation,2012,31048687.07
ofid,OPEC Fund for International Development,water-and-sanitation,2011,26433865.35
ofid,OPEC Fund for International Development,water-and-sanitation,2010,22810618.13
ofid,OPEC Fund for International Development,water-and-sanitation,2009,5650647.39
osce,Organization for Security and Co-operation in Europe,environment,2015,5108717.00
osce,Organization for Security and Co-operation in Europe,environment,2014,4991180.81
osce,Organization for Security and Co-operation in Europe,environment,2013,4977012.83
osce,Organization for Security and Co-operation in Europe,environment,2012,4410959.12
osce,Organization for Security and Co-operation in Europe,environment,2011,4941281.28
osce,Organization for Security and Co-operation in Europe,environment,2010,5296337.47
osce,Organization for Security and Co-operation in Europe,governance-and-security,2015,56265527.70
osce,Organization for Security and Co-operation in Europe,governance-and-security,2014,57153440.37
osce,Organization for Security and Co-operation in Europe,governance-and-security,2013,58299597.58
osce,Organization for Security and Co-operation in Europe,governance-and-security,2012,59690502.28
osce,Organization for Security and Co-operation in Europe,governance-and-security,2011,64818215.47
osce,Organization for Security and Co-operation in Europe,governance-and-security,2010,68187804.62
osce,Organization for Security and Co-operation in Europe,other,2015,51038737.00
osce,Organization for Security and Co-operation in Europe,other,2014,52234132.85
osce,Organization for Security and Co-operation in Europe,other,2013,54822118.33
osce,Organization for Security and Co-operation in Europe,other,2012,55257811.51
osce,Organization for Security and Co-operation in Europe,other,2011,60804019.35
osce,Organization for Security and Co-operation in Europe,other,2010,64098744.39
osce,Organization for Security and Co-operation in Europe,other-social-services,2015,2569320.00
osce,Organization for Security and Co-operation in Europe,other-social-services,2014,2702990.46
osce,Organization for Security and Co-operation in Europe,other-social-services,2013,2772416.60
osce,Organization for Security and Co-operation in Europe,other-social-services,2012,2732322.72
osce,Organization for Security and Co-operation in Europe,other-social-services,2011,2906495.42
osce,Organization for Security and Co-operation in Europe,other-social-services,2010,3138937.48
unaids,The Joint United Nations Programme on HIV/AIDS,governance-and-security,2014,100977037.26
unaids,The Joint United Nations Programme on HIV/AIDS,health,2015,156330013.00
unaids,The Joint United Nations Programme on HIV/AIDS,health,2014,95723301.21
unaids,The Joint United Nations Programme on HIV/AIDS,health,2013,148072755.04
unaids,The Joint United Nations Programme on HIV/AIDS,health,2012,160534837.93
unaids,The Joint United Nations Programme on HIV/AIDS,health,2011,160034318.17
unaids,The Joint United Nations Programme on HIV/AIDS,health,2010,154145242.52
unaids,The Joint United Nations Programme on HIV/AIDS,health,2009,166806064.48
unaids,The Joint United Nations Programme on HIV/AIDS,health,2008,130092127.42
unaids,The Joint United Nations Programme on HIV/AIDS,health,2007,128059020.09
unaids,The Joint United Nations Programme on HIV/AIDS,health,2006,187306192.43
unaids,The Joint United Nations Programme on HIV/AIDS,health,2005,130308909.81
unaids,The Joint United Nations Programme on HIV/AIDS,health,2004,149117301.79
unaids,The Joint United Nations Programme on HIV/AIDS,health,2003,151744078.52
unaids,The Joint United Nations Programme on HIV/AIDS,health,2002,86227032.41
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2015,84987510.00
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2014,17415979.58
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2013,73821834.08
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2012,58640919.83
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2011,74927144.26
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2010,76825950.77
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2009,63933098.80
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2008,61866662.99
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2007,58215326.00
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2006,402340.41
unaids,The Joint United Nations Programme on HIV/AIDS,other-social-services,2005,293743.19
undp,United Nations Development Programme,agriculture-and-food-security,2015,1904004.79
undp,United Nations Development Programme,agriculture-and-food-security,2014,3952079.08
undp,United Nations Development Programme,agriculture-and-food-security,2013,6444782.23
undp,United Nations Development Programme,agriculture-and-food-security,2012,10214573.33
undp,United Nations Development Programme,agriculture-and-food-security,2011,6730413.87
undp,United Nations Development Programme,agriculture-and-food-security,2010,6681228.80
undp,United Nations Development Programme,agriculture-and-food-security,2009,6768742.96
undp,United Nations Development Programme,agriculture-and-food-security,2008,1546149.31
undp,United Nations Development Programme,agriculture-and-food-security,2007,1014617.29
undp,United Nations Development Programme,agriculture-and-food-security,2006,2986839.91
undp,United Nations Development Programme,agriculture-and-food-security,2005,6376047.62
undp,United Nations Development Programme,agriculture-and-food-security,2004,11305518.12
undp,United Nations Development Programme,banking-and-business,2015,6053574.24
undp,United Nations Development Programme,banking-and-business,2014,10837702.04
undp,United Nations Development Programme,banking-and-business,2013,13010282.20
undp,United Nations Development Programme,banking-and-business,2012,8523406.81
undp,United Nations Development Programme,banking-and-business,2011,9389852.87
undp,United Nations Development Programme,banking-and-business,2010,10342897.25
undp,United Nations Development Programme,banking-and-business,2009,14565960.46
undp,United Nations Development Programme,banking-and-business,2008,13877839.65
