"id","entity-name","year","direction","flow-type","flow-name","value"
"BE","Belgium",2001,"out","official","oda-out",1382733038.05979
"BE","Belgium",2001,"out","private","remittances-devcountries",0
"BE","Belgium",2001,"in","official","oda-interest",3513199.93635048
"BE","Belgium",2001,"in","official","oda-capital-repay",21032356.9522849
"BE","Belgium",2002,"out","private","pda-out",0
"BE","Belgium",2002,"out","official","dfis-out",0
"BE","Belgium",2002,"in","official","oofs-capital-repay",45864031.7335523
"BE","Belgium",2002,"out","commercial","fdi-devcountries",0
"BE","Belgium",2002,"in","official","oofs-interest",0
"BE","Belgium",2002,"out","official","oofs-out",199789263.831373
"BE","Belgium",2002,"in","official","oda-interest",3922869.48690797
"BE","Belgium",2002,"out","private","remittances-devcountries",0
"BE","Belgium",2002,"out","official","oda-out",1621807578.0986
"BE","Belgium",2002,"in","official","oda-capital-repay",50370227.5382161
"BE","Belgium",2003,"out","commercial","fdi-devcountries",0
"BE","Belgium",2003,"out","official","oda-out",2251681106.76985
"BE","Belgium",2003,"out","private","pda-out",0
"BE","Belgium",2003,"out","official","dfis-out",0
"BE","Belgium",2003,"in","official","oda-interest",3364368.41131267
"BE","Belgium",2003,"in","official","oofs-capital-repay",54223597.2674329
"BE","Belgium",2003,"in","official","oda-capital-repay",34061247.5684314
"BE","Belgium",2003,"in","official","oofs-interest",0
"BE","Belgium",2003,"out","official","oofs-out",1193205469.11002
"BE","Belgium",2003,"out","private","remittances-devcountries",0
"BE","Belgium",2004,"out","commercial","fdi-devcountries",0
"BE","Belgium",2004,"in","official","oofs-capital-repay",124340188.922896
"BE","Belgium",2004,"out","private","pda-out",0
"BE","Belgium",2004,"out","private","remittances-devcountries",0
"BE","Belgium",2004,"in","official","oda-capital-repay",79174927.2501073
"BE","Belgium",2004,"in","official","oofs-interest",0
"BE","Belgium",2004,"out","official","oda-out",1655456397.67904
"BE","Belgium",2004,"out","official","dfis-out",0
"BE","Belgium",2004,"in","official","oda-interest",3895942.91120453
"BE","Belgium",2004,"out","official","oofs-out",25536521.9780865
"BE","Belgium",2005,"in","official","oofs-capital-repay",73466531.2781248
"BE","Belgium",2005,"out","commercial","fdi-devcountries",0
"BE","Belgium",2005,"in","official","oda-interest",1488272.27266919
"BE","Belgium",2005,"out","private","remittances-devcountries",0
"BE","Belgium",2005,"in","official","oofs-interest",0
"BE","Belgium",2005,"out","official","dfis-out",0
"BE","Belgium",2005,"out","private","pda-out",0
"BE","Belgium",2005,"in","official","oda-capital-repay",41411436.1744806
"BE","Belgium",2005,"out","official","oofs-out",480472571.608713
"BE","Belgium",2005,"out","official","oda-out",2097298264.64161
"BE","Belgium",2006,"out","commercial","fdi-devcountries",0
"BE","Belgium",2006,"in","official","oofs-capital-repay",466891242.016586
"BE","Belgium",2006,"in","official","oda-interest",3142759.97301406
"BE","Belgium",2006,"in","official","oofs-interest",0
"BE","Belgium",2006,"out","private","pda-out",0
"BE","Belgium",2006,"out","private","remittances-devcountries",0
"BE","Belgium",2006,"in","official","oda-capital-repay",38216767.1077415
"BE","Belgium",2006,"out","official","dfis-out",28424358.2248166
"BE","Belgium",2006,"out","official","oofs-out",29735344.3600561
"BE","Belgium",2006,"out","official","oda-out",2061136821.91702
"BE","Belgium",2007,"out","private","remittances-devcountries",0
"BE","Belgium",2007,"out","commercial","fdi-devcountries",0
"BE","Belgium",2007,"in","official","oofs-capital-repay",174074977.475359
"BE","Belgium",2007,"in","official","oofs-interest",0
"BE","Belgium",2007,"out","official","oofs-out",27998643.0229478
"BE","Belgium",2007,"in","official","oda-interest",2634207.92747424
"BE","Belgium",2007,"in","official","oda-capital-repay",52901412.8115445
"BE","Belgium",2007,"out","official","oda-out",1837744750.50235
"BE","Belgium",2007,"out","private","pda-out",0
"BE","Belgium",2007,"out","official","dfis-out",29494720.3444833
"BE","Belgium",2008,"out","private","remittances-devcountries",0
"BE","Belgium",2008,"out","commercial","fdi-devcountries",0
"BE","Belgium",2008,"in","official","oofs-interest",0
"BE","Belgium",2008,"out","official","dfis-out",50272455.5155348
"BE","Belgium",2008,"out","official","oofs-out",43946648.4281369
"BE","Belgium",2008,"in","official","oofs-capital-repay",159983658.605937
"BE","Belgium",2008,"in","official","oda-capital-repay",38210081.8995647
"BE","Belgium",2008,"out","official","oda-out",2100897452.80318
"BE","Belgium",2008,"in","official","oda-interest",2181748.50352453
"BE","Belgium",2008,"out","private","pda-out",0
"BE","Belgium",2009,"out","commercial","fdi-devcountries",0
"BE","Belgium",2009,"out","private","remittances-devcountries",0
"BE","Belgium",2009,"in","official","oofs-capital-repay",33459890.7869164
"BE","Belgium",2009,"out","official","oofs-out",111498331.721619
"BE","Belgium",2009,"in","official","oofs-interest",0
"BE","Belgium",2009,"out","official","dfis-out",57802124.4902764
"BE","Belgium",2009,"in","official","oda-capital-repay",38127303.0887145
"BE","Belgium",2009,"out","official","oda-out",2327869720.67381
"BE","Belgium",2009,"in","official","oda-interest",2104232.26222067
"BE","Belgium",2009,"out","private","pda-out",0
"BE","Belgium",2010,"out","commercial","fdi-devcountries",0
"BE","Belgium",2010,"out","official","oofs-out",17130602.5453624
"BE","Belgium",2010,"out","private","remittances-devcountries",920099971.914863
"BE","Belgium",2010,"out","official","dfis-out",99013987.9937923
"BE","Belgium",2010,"in","official","oofs-capital-repay",30608224.6730745
"BE","Belgium",2010,"in","official","oda-capital-repay",39253909.377929
"BE","Belgium",2010,"in","official","oofs-interest",0
"BE","Belgium",2010,"out","official","oda-out",2725641418.13
"BE","Belgium",2010,"in","official","oda-interest",0
"BE","Belgium",2010,"out","private","pda-out",0
"BE","Belgium",2011,"out","commercial","fdi-devcountries",0
"BE","Belgium",2011,"out","official","oofs-out",8841266.72333127
"BE","Belgium",2011,"in","official","oofs-interest",0
"BE","Belgium",2011,"out","private","pda-out",0
"BE","Belgium",2011,"out","private","remittances-devcountries",947666187.244202
"BE","Belgium",2011,"in","official","oofs-capital-repay",21260744.2243126
"BE","Belgium",2011,"out","official","dfis-out",101625773.747273
"BE","Belgium",2011,"in","official","oda-capital-repay",31127931.5202569
"BE","Belgium",2011,"in","official","oda-interest",2535608.5697101
"BE","Belgium",2011,"out","official","oda-out",2517600744.37456
"BE","Belgium",2012,"out","private","remittances-devcountries",1005743291.39692
"BE","Belgium",2012,"out","commercial","fdi-devcountries",0
"BE","Belgium",2012,"out","private","pda-out",0
"BE","Belgium",2012,"in","official","oofs-capital-repay",81159218.1199402
"BE","Belgium",2012,"in","official","oda-capital-repay",34201613.6484096
"BE","Belgium",2012,"in","official","oofs-interest",0
"BE","Belgium",2012,"out","official","oofs-out",129734526.209372
"BE","Belgium",2012,"out","official","dfis-out",330715725.320667
"BE","Belgium",2012,"in","official","oda-interest",17679.8209606666
"BE","Belgium",2012,"out","official","oda-out",2085494000.69928
"BE","Belgium",2013,"out","private","remittances-devcountries",1053289635.11203
"BE","Belgium",2013,"out","official","dfis-out",0
"BE","Belgium",2013,"out","private","pda-out",0
"BE","Belgium",2013,"in","official","oofs-capital-repay",101269506.569878
"BE","Belgium",2013,"out","commercial","fdi-devcountries",2396250896.91911
"BE","Belgium",2013,"in","official","oda-capital-repay",43653416.4611837
"BE","Belgium",2013,"out","official","oofs-out",165786688.251481
"BE","Belgium",2013,"in","official","oda-interest",16893.7370205819
"BE","Belgium",2013,"in","official","oofs-interest",0
"BE","Belgium",2013,"out","official","oda-out",1990791757.97942
"BE","Belgium",2014,"in","official","oofs-capital-repay",181875120.6264
"BE","Belgium",2014,"out","private","pda-out",388133997.2718
"BE","Belgium",2014,"out","private","remittances-devcountries",1066362466.39562
"BE","Belgium",2014,"out","official","dfis-out",0
"BE","Belgium",2014,"out","commercial","fdi-devcountries",16436634009.3139
"BE","Belgium",2014,"out","official","oofs-out",144867210.0282
"BE","Belgium",2014,"in","official","oda-interest",16787.4396
"BE","Belgium",2014,"in","official","oofs-interest",0
"BE","Belgium",2014,"in","official","oda-capital-repay",37830495.1386
"BE","Belgium",2014,"out","official","oda-out",2094258271.2594
"BE","Belgium",2015,"out","private","pda-out",0
"BE","Belgium",2015,"out","commercial","fdi-devcountries",3588463671.65835
"BE","Belgium",2015,"out","official","oofs-out",97770000
"BE","Belgium",2015,"in","official","oda-interest",20000
"BE","Belgium",2015,"in","official","oda-capital-repay",70180000
"BE","Belgium",2015,"in","official","oofs-interest",0
"BE","Belgium",2015,"out","official","oda-out",1976630000
"BE","Belgium",2015,"out","official","dfis-out",0
"BE","Belgium",2015,"out","private","remittances-devcountries",1292051650.304
"BE","Belgium",2015,"in","official","oofs-capital-repay",125490000
"BG","Bulgaria",2000,"out","official","oda-out",0
"BG","Bulgaria",2000,"out","official","dfis-out",0
"BG","Bulgaria",2000,"out","private","pda-out",0
"BG","Bulgaria",2000,"out","private","remittances-devcountries",0
"BG","Bulgaria",2000,"in","official","oda-interest",0
"BG","Bulgaria",2000,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2000,"in","official","oofs-interest",0
"BG","Bulgaria",2000,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2000,"out","official","oofs-out",0
"BG","Bulgaria",2000,"in","official","oda-capital-repay",0
"BG","Bulgaria",2001,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2001,"out","official","oda-out",0
"BG","Bulgaria",2001,"out","official","oofs-out",0
"BG","Bulgaria",2001,"out","official","dfis-out",0
"BG","Bulgaria",2001,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2001,"in","official","oofs-interest",0
"BG","Bulgaria",2001,"out","private","pda-out",0
"BG","Bulgaria",2001,"in","official","oda-interest",0
"BG","Bulgaria",2001,"out","private","remittances-devcountries",0
"BG","Bulgaria",2001,"in","official","oda-capital-repay",0
"BG","Bulgaria",2002,"out","private","remittances-devcountries",0
"BG","Bulgaria",2002,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2002,"out","official","oofs-out",0
"BG","Bulgaria",2002,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2002,"in","official","oda-capital-repay",0
"BG","Bulgaria",2002,"in","official","oofs-interest",0
"BG","Bulgaria",2002,"out","official","oda-out",0
"BG","Bulgaria",2002,"out","official","dfis-out",0
"BG","Bulgaria",2002,"out","private","pda-out",0
"BG","Bulgaria",2002,"in","official","oda-interest",0
"BG","Bulgaria",2003,"out","private","pda-out",0
"BG","Bulgaria",2003,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2003,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2003,"out","private","remittances-devcountries",0
"BG","Bulgaria",2003,"in","official","oda-interest",0
"BG","Bulgaria",2003,"out","official","oofs-out",0
"BG","Bulgaria",2003,"out","official","oda-out",0
"BG","Bulgaria",2003,"in","official","oda-capital-repay",0
"BG","Bulgaria",2003,"in","official","oofs-interest",0
"BG","Bulgaria",2003,"out","official","dfis-out",0
"BG","Bulgaria",2004,"out","private","pda-out",0
"BG","Bulgaria",2004,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2004,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2004,"in","official","oda-interest",0
"BG","Bulgaria",2004,"in","official","oda-capital-repay",0
"BG","Bulgaria",2004,"out","private","remittances-devcountries",0
"BG","Bulgaria",2004,"out","official","oofs-out",0
"BG","Bulgaria",2004,"in","official","oofs-interest",0
"BG","Bulgaria",2004,"out","official","dfis-out",0
"BG","Bulgaria",2004,"out","official","oda-out",0
"BG","Bulgaria",2005,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2005,"out","private","pda-out",0
"BG","Bulgaria",2005,"out","private","remittances-devcountries",0
"BG","Bulgaria",2005,"out","official","dfis-out",0
"BG","Bulgaria",2005,"in","official","oda-interest",0
"BG","Bulgaria",2005,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2005,"in","official","oofs-interest",0
"BG","Bulgaria",2005,"out","official","oda-out",0
"BG","Bulgaria",2005,"in","official","oda-capital-repay",0
"BG","Bulgaria",2005,"out","official","oofs-out",0
"BG","Bulgaria",2006,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2006,"out","private","remittances-devcountries",0
"BG","Bulgaria",2006,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2006,"out","private","pda-out",0
"BG","Bulgaria",2006,"in","official","oofs-interest",0
"BG","Bulgaria",2006,"out","official","dfis-out",0
"BG","Bulgaria",2006,"in","official","oda-interest",0
"BG","Bulgaria",2006,"out","official","oda-out",0
"BG","Bulgaria",2006,"in","official","oda-capital-repay",0
"BG","Bulgaria",2006,"out","official","oofs-out",0
"BG","Bulgaria",2007,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2007,"out","private","remittances-devcountries",0
"BG","Bulgaria",2007,"out","official","oofs-out",0
"BG","Bulgaria",2007,"in","official","oda-capital-repay",0
"BG","Bulgaria",2007,"in","official","oofs-interest",0
"BG","Bulgaria",2007,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2007,"out","private","pda-out",0
"BG","Bulgaria",2007,"in","official","oda-interest",0
"BG","Bulgaria",2007,"out","official","dfis-out",0
"BG","Bulgaria",2007,"out","official","oda-out",0
"BG","Bulgaria",2008,"out","official","dfis-out",0
"BG","Bulgaria",2008,"out","official","oofs-out",0
"BG","Bulgaria",2008,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2008,"out","private","remittances-devcountries",0
"BG","Bulgaria",2008,"in","official","oda-capital-repay",0
"BG","Bulgaria",2008,"in","official","oda-interest",0
"BG","Bulgaria",2008,"in","official","oofs-interest",0
"BG","Bulgaria",2008,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2008,"out","private","pda-out",0
"BG","Bulgaria",2008,"out","official","oda-out",0
"BG","Bulgaria",2009,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2009,"out","official","oofs-out",0
"BG","Bulgaria",2009,"out","commercial","fdi-devcountries",0
"BG","Bulgaria",2009,"out","official","dfis-out",0
"BG","Bulgaria",2009,"out","official","oda-out",0
"BG","Bulgaria",2009,"out","private","remittances-devcountries",0
"BG","Bulgaria",2009,"in","official","oda-capital-repay",0
"BG","Bulgaria",2009,"in","official","oofs-interest",0
"BG","Bulgaria",2009,"in","official","oda-interest",0
"BG","Bulgaria",2009,"out","private","pda-out",0
"BG","Bulgaria",2010,"out","official","dfis-out",0
"BG","Bulgaria",2010,"in","official","oofs-capital-repay",0
"BG","Bulgaria",2010,"out","official","oofs-out",0
"BG","Bulgaria",2010,"out","private","remittances-devcountries",19338736.5096185
