"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"ST",76709304.53,76553443.39,84617970.67,101315399.6,110723361.8,123258507.1,135181861.9,144259256.6,183464986.4,196473838.9,201037916.6,248286778.2,263328450.3,310684635.7
"SV",13134100000,13812700000,14306700000,15046700000,15798300000,17093800000,18550700000,20104900000,2.1431e+10,2.0661e+10,21418300000,2.3139e+10,23813600000,24259100000
"SX",,,,,,,,,,,,,,
"SY",19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,
"SZ",1524490159,1349326983,1224220675,1854020496,2420610579,2584077931,2947922183,3053823329,3019770680,3144680749,3891563478,4145772237,4049589166,3791304348
"TC",,,,,,,,,,,,,,
"TD",1385058212,1709347777,1987622269,2736666451,4414929142,6646663021,7422102520,8638711757,10351933632,9253484290,10657705072,12156380062,12887072082,13513552425
"TG",1294250280,1332328986,1474630199,1673690390,1937074538,2115154090,2202809211,2523462649,3163416556,3163000591,3172945506,3756023048,3915754216,4338575824
"TH",1.23e+11,1.16e+11,1.27e+11,1.43e+11,1.61e+11,1.76e+11,2.07e+11,2.47e+11,2.73e+11,2.64e+11,3.19e+11,3.46e+11,3.66e+11,3.87e+11
"TJ",860550294.3,1080774006,1221113795,1554125543,2076148710,2312319579,2830236054,3719497371,5161336170,4979481980,5642178580,6522732203,7633049792,8508103456
"TL",3.68e+08,4.52e+08,4.44e+08,4.53e+08,4.66e+08,4.91e+08,4.63e+08,5.59e+08,6.94e+08,8.18e+08,9.34e+08,1.123e+09,1.27e+09,
"TM",2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526,41850877193
"TN",21473188882,22066101341,23141757278,27453084983,31183139301,32282960678,34378437265,38920218579,44856586316,43454935940,44426016487,45950845291,45238619630,46993598818
"TO",188623258.5,167042880.1,181801947,208098551.9,240794581.2,264812953.8,295998379.1,301064027.1,346850175.9,318522296.1,369212477.5,423038016.9,471575497.3,466259084.1
"TR",2.67e+11,1.96e+11,2.33e+11,3.03e+11,3.92e+11,4.83e+11,5.31e+11,6.47e+11,7.3e+11,6.15e+11,7.31e+11,7.75e+11,7.89e+11,8.22e+11
"TT",8154315702,8824873156,9008273516,11235960528,12884712296,16088526686,18460889363,21830397705,28165793618,19332270662,20758191858,23676348287,23436342520,24640839008
"TV",13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22903319.5,27030996.03,30290770.26,27101312.79,31824701.28,39313508.69,39875708.12,38322359.53
"TZ",10185786171,10383560998,10805600069,11659129815,12825801917,14141916592,14331231239,16825547176,20715086119,21368165683,22915004589,23874165024,28248632096,33225037490
"UA",31261527363,38009344577,42392896031,50132953288,64883060726,86142018069,1.08e+11,1.43e+11,1.8e+11,1.17e+11,1.36e+11,1.63e+11,1.77e+11,1.77e+11
"UG",6193246632,5840503703,6178563467,6336696289,7940362663,9013834490,9942597753,12292813800,14239026768,14824492062,16030996179,15493320082,20040545045,21493615478
"US",1.03e+13,1.06e+13,1.1e+13,1.15e+13,1.23e+13,1.31e+13,1.39e+13,1.45e+13,1.47e+13,1.44e+13,1.5e+13,1.55e+13,1.62e+13,1.68e+13
"UY",22823255806,20898788420,13606494599,12045627411,13686333822,17362872704,19579479148,23410536927,30366148181,30461322498,38881102100,47236710628,50004354647,55707944622
"UZ",13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17030896203,22311393928,27934030937,32816828373,39332770929,45324319955,51183443225,56795656325
"VC",396261363.4,430039288.7,461883436.3,481806287.8,521975101.9,550728656.9,610778285.5,684049037,695428851.9,674922481.5,681225963,676406963,693304481.5,709358185.2
"VE",1.17e+11,1.23e+11,92889586976,83622191419,1.12e+11,1.46e+11,1.83e+11,2.3e+11,3.16e+11,3.29e+11,3.94e+11,3.16e+11,3.81e+11,4.38e+11
"VI",,,,,,,,,,,,,,
"VN",33640085728,35291349277,37947904054,42717072778,49424107710,57633255739,66371664817,77414425532,99130304099,1.06e+11,1.16e+11,1.36e+11,1.56e+11,1.71e+11
"VU",272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,437072933.9,526425740.4,607983815.3,610075806.7,700804286.2,792149700.7,781702874.1,828237181.1
"WS",269019710.3,273088357.2,288075318.9,338836026.4,420318071.9,462644663.1,508505414.4,550967295.3,644145158.4,562357861.8,643059403,737053938.9,801803524.5,801916057.6
"XK",1849196082,2535333632,2702427047,3355083117,3639935348,3743116980,3918184455,4694507127,5687488209,5653860934,5830320265,6692502502,6499938584,7071959241
"YE",9636342275,9854042165,10693278292,11777768087,13873500888,16753787028,19081726103,25633674564,30397203369,27838718233,31743751169,29207296703,31992801303,35954502304
"ZA",1.33e+11,1.18e+11,1.11e+11,1.68e+11,2.19e+11,2.47e+11,2.61e+11,2.86e+11,2.73e+11,2.84e+11,3.65e+11,4.04e+11,3.82e+11,3.51e+11
"ZM",3600631919,4094441301,4193850445,4901869716,6221109716,8331863990,12756957884,14056878376,17911046609,15328314220,20265396326,23731894786,24939543374,26820870559
"ZW",6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,8157077400,9456808200,10956226600,12472416700,1.349e+10
