"id-from","entity-from-name","id-to","entity-to-name","year","value"
"DK","Denmark","MY","Malaysia",2008,280000
"FR","France","MY","Malaysia",2008,10610000
"GB","United Kingdom","MY","Malaysia",2008,2480000
"islamic-dev-bank","Islamic Dev Bank","MY","Malaysia",2008,1370000
"JP","Japan","MY","Malaysia",2008,126100000
"CA","Canada","MY","Malaysia",2009,70000
"FR","France","MY","Malaysia",2009,6100000
"GB","United Kingdom","MY","Malaysia",2009,440000
"islamic-dev-bank","Islamic Dev Bank","MY","Malaysia",2009,380000
"JP","Japan","MY","Malaysia",2009,165640000
"CA","Canada","MY","Malaysia",2010,60000
"FR","France","MY","Malaysia",2010,5980000
"GB","United Kingdom","MY","Malaysia",2010,5320000
"islamic-dev-bank","Islamic Dev Bank","MY","Malaysia",2010,580000
"JP","Japan","MY","Malaysia",2010,210720000
"CA","Canada","MY","Malaysia",2011,60000
"FR","France","MY","Malaysia",2011,5400000
"JP","Japan","MY","Malaysia",2011,211610000
"CA","Canada","MY","Malaysia",2012,60000
"DK","Denmark","MY","Malaysia",2012,19580000
"FR","France","MY","Malaysia",2012,6120000
"GB","United Kingdom","MY","Malaysia",2012,60000
"islamic-dev-bank","Islamic Dev Bank","MY","Malaysia",2012,560000
"JP","Japan","MY","Malaysia",2012,213630000
"CA","Canada","MY","Malaysia",2013,60000
"ES","Spain","MY","Malaysia",2013,260000
"FR","France","MY","Malaysia",2013,5410000
"GB","United Kingdom","MY","Malaysia",2013,190000
"JP","Japan","MY","Malaysia",2013,374880000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2000,440000
"ida","IDA","MV","Maldives",2000,550000
"ifad","IFAD","MV","Maldives",2000,2e+05
"KW","Kuwait","MV","Maldives",2000,2230000
"ofid","OFID","MV","Maldives",2000,1260000
"US","USA","MV","Maldives",2000,120000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2001,410000
"DK","Denmark","MV","Maldives",2001,9150000
"ida","IDA","MV","Maldives",2001,680000
"ifad","IFAD","MV","Maldives",2001,210000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2001,1030000
"KW","Kuwait","MV","Maldives",2001,1710000
"ofid","OFID","MV","Maldives",2001,1720000
"US","USA","MV","Maldives",2001,110000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2002,640000
"ida","IDA","MV","Maldives",2002,910000
"ifad","IFAD","MV","Maldives",2002,2e+05
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2002,550000
"KW","Kuwait","MV","Maldives",2002,2050000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2002,150000
"ofid","OFID","MV","Maldives",2002,1720000
"US","USA","MV","Maldives",2002,110000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2003,810000
"ida","IDA","MV","Maldives",2003,940000
"ifad","IFAD","MV","Maldives",2003,190000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2003,430000
"KW","Kuwait","MV","Maldives",2003,1480000
"ofid","OFID","MV","Maldives",2003,1500000
"US","USA","MV","Maldives",2003,110000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2004,910000
"ida","IDA","MV","Maldives",2004,1e+06
"ifad","IFAD","MV","Maldives",2004,180000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2004,580000
"KW","Kuwait","MV","Maldives",2004,1950000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2004,120000
"ofid","OFID","MV","Maldives",2004,1530000
"US","USA","MV","Maldives",2004,110000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2005,9e+05
"ida","IDA","MV","Maldives",2005,1140000
"ifad","IFAD","MV","Maldives",2005,230000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2005,6e+05
"KW","Kuwait","MV","Maldives",2005,1990000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2005,190000
"ofid","OFID","MV","Maldives",2005,1270000
"US","USA","MV","Maldives",2005,1e+05
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2006,870000
"ida","IDA","MV","Maldives",2006,1250000
"ifad","IFAD","MV","Maldives",2006,270000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2006,970000
"KW","Kuwait","MV","Maldives",2006,2180000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2006,150000
"ofid","OFID","MV","Maldives",2006,1020000
"US","USA","MV","Maldives",2006,1e+05
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2007,830000
"ida","IDA","MV","Maldives",2007,1200000
"ifad","IFAD","MV","Maldives",2007,260000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2007,1700000
"KW","Kuwait","MV","Maldives",2007,2410000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2007,140000
"ofid","OFID","MV","Maldives",2007,940000
"US","USA","MV","Maldives",2007,1e+05
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2008,1470000
"ida","IDA","MV","Maldives",2008,1190000
"ifad","IFAD","MV","Maldives",2008,240000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2008,1890000
"KW","Kuwait","MV","Maldives",2008,2200000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2008,250000
"ofid","OFID","MV","Maldives",2008,890000
"US","USA","MV","Maldives",2008,1e+05
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2009,1760000
"DK","Denmark","MV","Maldives",2009,10380000
"ida","IDA","MV","Maldives",2009,1380000
"ifad","IFAD","MV","Maldives",2009,250000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2009,1290000
"KW","Kuwait","MV","Maldives",2009,2180000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2009,330000
"ofid","OFID","MV","Maldives",2009,810000
"US","USA","MV","Maldives",2009,90000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2010,2640000
"FR","France","MV","Maldives",2010,450000
"ida","IDA","MV","Maldives",2010,1640000
"ifad","IFAD","MV","Maldives",2010,250000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2010,2150000
"KW","Kuwait","MV","Maldives",2010,2160000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2010,3e+05
"ofid","OFID","MV","Maldives",2010,690000
"US","USA","MV","Maldives",2010,90000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2011,2540000
"FR","France","MV","Maldives",2011,8e+05
"ida","IDA","MV","Maldives",2011,1860000
"ifad","IFAD","MV","Maldives",2011,240000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2011,2140000
"KW","Kuwait","MV","Maldives",2011,2150000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2011,3e+05
"ofid","OFID","MV","Maldives",2011,520000
"US","USA","MV","Maldives",2011,90000
"AE","UAE","MV","Maldives",2012,630000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2012,2920000
"FR","France","MV","Maldives",2012,1250000
"ida","IDA","MV","Maldives",2012,2050000
"ifad","IFAD","MV","Maldives",2012,240000
"islamic-dev-bank","Islamic Dev Bank","MV","Maldives",2012,2050000
"KW","Kuwait","MV","Maldives",2012,1870000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2012,390000
"ofid","OFID","MV","Maldives",2012,350000
"US","USA","MV","Maldives",2012,90000
"AE","UAE","MV","Maldives",2013,1250000
"asdb-special-funds","AsDB Special Funds","MV","Maldives",2013,3410000
"FR","France","MV","Maldives",2013,780000
"GB","United Kingdom","MV","Maldives",2013,190000
"ida","IDA","MV","Maldives",2013,2040000
"ifad","IFAD","MV","Maldives",2013,2e+05
"KW","Kuwait","MV","Maldives",2013,1970000
"nordic-dev-fund","Nordic Dev.Fund","MV","Maldives",2013,410000
"ofid","OFID","MV","Maldives",2013,620000
"US","USA","MV","Maldives",2013,90000
"AE","UAE","ML","Mali",2000,4320000
"afdf","AfDF","ML","Mali",2000,5980000
"badea","BADEA","ML","Mali",2000,2880000
"EU","European Union","ML","Mali",2000,21360000
"FR","France","ML","Mali",2000,1360000
"ida","IDA","ML","Mali",2000,122640000
"ifad","IFAD","ML","Mali",2000,1490000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2000,24860000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2000,420000
"JP","Japan","ML","Mali",2000,2510000
"KW","Kuwait","ML","Mali",2000,3690000
"ofid","OFID","ML","Mali",2000,6230000
"AE","UAE","ML","Mali",2001,3440000
"afdf","AfDF","ML","Mali",2001,3380000
"badea","BADEA","ML","Mali",2001,2160000
"EU","European Union","ML","Mali",2001,20870000
"FR","France","ML","Mali",2001,1570000
"ida","IDA","ML","Mali",2001,4150000
"ifad","IFAD","ML","Mali",2001,1850000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2001,23310000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2001,6460000
"JP","Japan","ML","Mali",2001,2540000
"KW","Kuwait","ML","Mali",2001,4230000
"ofid","OFID","ML","Mali",2001,6510000
"AE","UAE","ML","Mali",2002,3780000
"afdf","AfDF","ML","Mali",2002,11230000
"EU","European Union","ML","Mali",2002,13010000
"FR","France","ML","Mali",2002,1550000
"ida","IDA","ML","Mali",2002,5240000
"ifad","IFAD","ML","Mali",2002,1660000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2002,27860000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2002,6030000
"JP","Japan","ML","Mali",2002,2570000
"KW","Kuwait","ML","Mali",2002,4270000
"ofid","OFID","ML","Mali",2002,5180000
"AE","UAE","ML","Mali",2003,2380000
"afdf","AfDF","ML","Mali",2003,7400000
"EU","European Union","ML","Mali",2003,270000
"FR","France","ML","Mali",2003,1810000
"ida","IDA","ML","Mali",2003,6760000
"ifad","IFAD","ML","Mali",2003,1970000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2003,24280000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2003,3330000
"JP","Japan","ML","Mali",2003,1090000
"KW","Kuwait","ML","Mali",2003,1120000
"ofid","OFID","ML","Mali",2003,3860000
"AE","UAE","ML","Mali",2004,1980000
"afdf","AfDF","ML","Mali",2004,9910000
"badea","BADEA","ML","Mali",2004,2040000
"EU","European Union","ML","Mali",2004,280000
"FR","France","ML","Mali",2004,2320000
"ida","IDA","ML","Mali",2004,9090000
"ifad","IFAD","ML","Mali",2004,1610000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2004,22020000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2004,5790000
"KW","Kuwait","ML","Mali",2004,1120000
"ofid","OFID","ML","Mali",2004,3350000
"afdf","AfDF","ML","Mali",2005,9720000
"badea","BADEA","ML","Mali",2005,760000
"EU","European Union","ML","Mali",2005,290000
"FR","France","ML","Mali",2005,3280000
"ida","IDA","ML","Mali",2005,10550000
"ifad","IFAD","ML","Mali",2005,2210000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2005,17130000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2005,1530000
"KW","Kuwait","ML","Mali",2005,1710000
"ofid","OFID","ML","Mali",2005,4320000
"afdf","AfDF","ML","Mali",2006,6800000
"badea","BADEA","ML","Mali",2006,360000
"EU","European Union","ML","Mali",2006,3090000
"FR","France","ML","Mali",2006,4160000
"ida","IDA","ML","Mali",2006,5370000
"ifad","IFAD","ML","Mali",2006,2650000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2006,3760000
"KW","Kuwait","ML","Mali",2006,1590000
"ofid","OFID","ML","Mali",2006,3680000
"AE","UAE","ML","Mali",2007,2560000
"afdf","AfDF","ML","Mali",2007,10000
"badea","BADEA","ML","Mali",2007,2970000
"EU","European Union","ML","Mali",2007,270000
"FR","France","ML","Mali",2007,4390000
"ida","IDA","ML","Mali",2007,440000
"ifad","IFAD","ML","Mali",2007,1400000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2007,3600000
"KW","Kuwait","ML","Mali",2007,1680000
"ofid","OFID","ML","Mali",2007,2960000
"AE","UAE","ML","Mali",2008,1800000
"afdf","AfDF","ML","Mali",2008,2670000
"badea","BADEA","ML","Mali",2008,2210000
"FR","France","ML","Mali",2008,4680000
"ida","IDA","ML","Mali",2008,450000
"ifad","IFAD","ML","Mali",2008,2350000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2008,4950000
"KW","Kuwait","ML","Mali",2008,1480000
"ofid","OFID","ML","Mali",2008,3480000
"afdf","AfDF","ML","Mali",2009,810000
"badea","BADEA","ML","Mali",2009,2970000
"FR","France","ML","Mali",2009,4260000
"ida","IDA","ML","Mali",2009,930000
"ifad","IFAD","ML","Mali",2009,4610000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2009,7050000
"KW","Kuwait","ML","Mali",2009,3010000
"ofid","OFID","ML","Mali",2009,3820000
"afdf","AfDF","ML","Mali",2010,920000
"badea","BADEA","ML","Mali",2010,2920000
"FR","France","ML","Mali",2010,4180000
"ida","IDA","ML","Mali",2010,2080000
"ifad","IFAD","ML","Mali",2010,2970000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2010,210000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2010,7410000
"KW","Kuwait","ML","Mali",2010,2190000
"ofid","OFID","ML","Mali",2010,3490000
"afdf","AfDF","ML","Mali",2011,1080000
"badea","BADEA","ML","Mali",2011,2650000
"DE","Germany","ML","Mali",2011,2680000
"EU","European Union","ML","Mali",2011,720000
"FR","France","ML","Mali",2011,4830000
"ida","IDA","ML","Mali",2011,3860000
"ifad","IFAD","ML","Mali",2011,3110000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2011,820000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2011,8410000
"KW","Kuwait","ML","Mali",2011,3260000
"ofid","OFID","ML","Mali",2011,4200000
"afdf","AfDF","ML","Mali",2012,1400000
"badea","BADEA","ML","Mali",2012,2730000
"FR","France","ML","Mali",2012,4560000
"ida","IDA","ML","Mali",2012,4650000
"ifad","IFAD","ML","Mali",2012,1650000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2012,1840000
"islamic-dev-bank","Islamic Dev Bank","ML","Mali",2012,9870000
"KW","Kuwait","ML","Mali",2012,2420000
"ofid","OFID","ML","Mali",2012,2940000
"afdf","AfDF","ML","Mali",2013,4260000
"badea","BADEA","ML","Mali",2013,3080000
"BE","Belgium","ML","Mali",2013,1180000
"FR","France","ML","Mali",2013,5860000
"ida","IDA","ML","Mali",2013,4580000
"ifad","IFAD","ML","Mali",2013,3100000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","ML","Mali",2013,4400000
"KW","Kuwait","ML","Mali",2013,3340000
"ofid","OFID","ML","Mali",2013,4490000
"CA","Canada","MT","Malta",2000,40000
"DE","Germany","MT","Malta",2000,1190000
"EU","European Union","MT","Malta",2000,1430000
"IT","Italy","MT","Malta",2000,2e+05
"KW","Kuwait","MT","Malta",2000,1410000
"US","USA","MT","Malta",2000,210000
"CA","Canada","MT","Malta",2001,40000
"DE","Germany","MT","Malta",2001,1180000
"EU","European Union","MT","Malta",2001,1400000
"IT","Italy","MT","Malta",2001,220000
"KW","Kuwait","MT","Malta",2001,2290000
"US","USA","MT","Malta",2001,2e+05
"CA","Canada","MT","Malta",2002,40000
"DE","Germany","MT","Malta",2002,1160000
"EU","European Union","MT","Malta",2002,1030000
"IT","Italy","MT","Malta",2002,2e+05
"KW","Kuwait","MT","Malta",2002,740000
"US","USA","MT","Malta",2002,210000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2002,120000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2003,70000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2004,340000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2005,380000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2006,370000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2007,1270000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2008,910000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2009,2360000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2010,2370000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2011,2150000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2012,2250000
"asdb-special-funds","AsDB Special Funds","MH","Marshall Islands",2013,2460000
"afdf","AfDF","MR","Mauritania",2000,2970000
"ES","Spain","MR","Mauritania",2000,850000
"EU","European Union","MR","Mauritania",2000,8780000
"FR","France","MR","Mauritania",2000,9010000
"ida","IDA","MR","Mauritania",2000,1030000
"ifad","IFAD","MR","Mauritania",2000,1120000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2000,9160000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2000,680000
"IT","Italy","MR","Mauritania",2000,90000
"JP","Japan","MR","Mauritania",2000,2350000
"KW","Kuwait","MR","Mauritania",2000,3970000
"ofid","OFID","MR","Mauritania",2000,4430000
"afdf","AfDF","MR","Mauritania",2001,2860000
"ES","Spain","MR","Mauritania",2001,370000
"EU","European Union","MR","Mauritania",2001,10880000
"FR","France","MR","Mauritania",2001,4080000
"ida","IDA","MR","Mauritania",2001,710000
"ifad","IFAD","MR","Mauritania",2001,1140000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2001,8390000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2001,5130000
"IT","Italy","MR","Mauritania",2001,50000
"JP","Japan","MR","Mauritania",2001,2380000
"KW","Kuwait","MR","Mauritania",2001,3870000
"ofid","OFID","MR","Mauritania",2001,2680000
"afdf","AfDF","MR","Mauritania",2002,4960000
"ES","Spain","MR","Mauritania",2002,8e+05
"EU","European Union","MR","Mauritania",2002,10860000
"FR","France","MR","Mauritania",2002,8180000
"ida","IDA","MR","Mauritania",2002,910000
"ifad","IFAD","MR","Mauritania",2002,1500000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2002,8710000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2002,3370000
"JP","Japan","MR","Mauritania",2002,2410000
"KW","Kuwait","MR","Mauritania",2002,5490000
"ofid","OFID","MR","Mauritania",2002,5640000
"afdf","AfDF","MR","Mauritania",2003,3900000
"ES","Spain","MR","Mauritania",2003,3e+05
"EU","European Union","MR","Mauritania",2003,4050000
"FR","France","MR","Mauritania",2003,7440000
"ida","IDA","MR","Mauritania",2003,1690000
"ifad","IFAD","MR","Mauritania",2003,1290000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2003,10750000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2003,370000
"JP","Japan","MR","Mauritania",2003,30000
"KW","Kuwait","MR","Mauritania",2003,4910000
"ofid","OFID","MR","Mauritania",2003,2170000
"afdf","AfDF","MR","Mauritania",2004,3770000
"ES","Spain","MR","Mauritania",2004,620000
"EU","European Union","MR","Mauritania",2004,4440000
"FR","France","MR","Mauritania",2004,12970000
"ida","IDA","MR","Mauritania",2004,1970000
"ifad","IFAD","MR","Mauritania",2004,1390000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2004,11380000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2004,1750000
"ofid","OFID","MR","Mauritania",2004,2410000
"afdf","AfDF","MR","Mauritania",2005,3410000
"ES","Spain","MR","Mauritania",2005,540000
"EU","European Union","MR","Mauritania",2005,6380000
"FR","France","MR","Mauritania",2005,6930000
"ida","IDA","MR","Mauritania",2005,2730000
"ifad","IFAD","MR","Mauritania",2005,1660000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2005,11150000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2005,1730000
"ofid","OFID","MR","Mauritania",2005,2290000
"afdf","AfDF","MR","Mauritania",2006,10420000
"EU","European Union","MR","Mauritania",2006,10410000
"FR","France","MR","Mauritania",2006,5980000
"ida","IDA","MR","Mauritania",2006,1590000
"ifad","IFAD","MR","Mauritania",2006,1610000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","MR","Mauritania",2006,23140000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2006,1710000
"ofid","OFID","MR","Mauritania",2006,2980000
"afdf","AfDF","MR","Mauritania",2007,40000
"ES","Spain","MR","Mauritania",2007,2e+05
"EU","European Union","MR","Mauritania",2007,1930000
"FR","France","MR","Mauritania",2007,4840000
"ifad","IFAD","MR","Mauritania",2007,1550000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2007,1400000
"ofid","OFID","MR","Mauritania",2007,3190000
"afdf","AfDF","MR","Mauritania",2008,710000
"arab-fund-afesd","Arab Fund","MR","Mauritania",2008,5920000
"FR","France","MR","Mauritania",2008,4610000
"ida","IDA","MR","Mauritania",2008,120000
"ifad","IFAD","MR","Mauritania",2008,1460000
"islamic-dev-bank","Islamic Dev Bank","MR","Mauritania",2008,730000
