country-id,year,sector-id,aid-bundle-id,value
IRQ,2009,C,A,0
IRQ,2009,C,B,47.93026
IRQ,2009,C,E,59.60164179
IRQ,2009,C,G,7.440820964
IRQ,2009,D,B,274.0668064
IRQ,2009,D,E,731.9953839
IRQ,2009,D,G,296.0561147
IRQ,2009,E,B,84.95278244
IRQ,2009,E,E,4.01449371
IRQ,2009,E,G,3.592706064
IRQ,2009,F,A,46.57505571
IRQ,2009,F,B,63.97682301
IRQ,2009,F,E,116.305215
IRQ,2009,F,G,5.177809758
IRQ,2009,G,B,2.531797
IRQ,2009,G,E,19.782764
IRQ,2009,G,G,1.42966415
IRQ,2009,H,B,26.993875
IRQ,2009,H,C,2.676635
IRQ,2009,H,E,29.314782
IRQ,2009,H,G,9.152414093
IRQ,2009,I,A,2.007342612
IRQ,2009,I,B,2.701632162
IRQ,2009,I,E,25.219261
IRQ,2009,I,G,0.969178872
IRQ,2009,J,B,1.111228826
IRQ,2009,J,E,0.0371
IRQ,2009,J,G,0.721671216
IRQ,2009,K,B,48.20514188
IRQ,2009,K,D,2.274729143
IRQ,2009,K,E,150.3547364
IRQ,2009,K,F,3.409196397
IRQ,2009,K,G,27.59687791
IRQ,2009,M,F,0
IRQ,2009,N,B,277.6094912
IRQ,2009,N,C,4.487491495
IRQ,2009,N,E,156.741599
IRQ,2009,N,F,0.021385
IRQ,2009,N,G,23.5295188
IRQ,2010,A,A,0.975889892
IRQ,2010,A,B,46.62476711
IRQ,2010,A,D,2.244184487
IRQ,2010,A,E,0.05855
IRQ,2010,A,F,20.94152861
IRQ,2010,A,G,31.7182092
IRQ,2010,B,B,42.92447823
IRQ,2010,B,E,21.27720402
IRQ,2010,B,F,0.151358
IRQ,2010,B,G,14.71869425
IRQ,2010,C,A,29.03192847
IRQ,2010,C,B,18.5770011
IRQ,2010,C,E,11.55682107
IRQ,2010,C,F,2.903477
IRQ,2010,C,G,96.8738952
IRQ,2010,D,B,161.6323524
IRQ,2010,D,D,0.1323
IRQ,2010,D,E,318.8896836
IRQ,2010,D,F,1.5825565
IRQ,2010,D,G,462.6571069
IRQ,2010,E,B,99.0118649
IRQ,2010,E,D,0.0147
IRQ,2010,E,E,16.72191732
IRQ,2010,E,F,0.1575
IRQ,2010,E,G,2.559406315
IRQ,2010,F,A,142.5744082
IRQ,2010,F,B,102.520044
IRQ,2010,F,E,32.9034648
IRQ,2010,F,F,0.1672
IRQ,2010,F,G,33.85985715
IRQ,2010,G,B,3.011115012
IRQ,2010,G,E,30.368871
IRQ,2010,G,F,0.350916526
IRQ,2010,G,G,1.169126071
IRQ,2010,H,A,0.0106
IRQ,2010,H,B,20.67365833
IRQ,2010,H,C,1.655388
IRQ,2010,H,D,1.834525775
IRQ,2010,H,E,51.26476431
IRQ,2010,H,F,-0.062
IRQ,2010,H,G,14.11674712
IRQ,2010,I,A,15.3102873
IRQ,2010,I,B,1.674348896
IRQ,2010,I,E,10.833726
IRQ,2010,I,F,1.317550428
IRQ,2010,I,G,1.820651099
IRQ,2010,J,B,0.198203
IRQ,2010,J,E,2.0041
IRQ,2010,J,G,1.638259568
IRQ,2010,K,A,0
IRQ,2010,K,B,10.50501659
IRQ,2010,K,E,12.1487578
IRQ,2010,K,F,1.059783365
IRQ,2010,K,G,43.92366586
IRQ,2010,L,B,0
IRQ,2010,M,F,25.98060123
IRQ,2010,N,B,65.36277181
IRQ,2010,N,C,2.745006621
IRQ,2010,N,D,4.127682995
IRQ,2010,N,E,88.59755605
IRQ,2010,N,F,0.981983247
IRQ,2010,N,G,13.41519397
IRQ,2011,A,A,6.972441894
IRQ,2011,A,B,4.515686815
IRQ,2011,A,D,3.064362232
IRQ,2011,A,E,1.035270609
IRQ,2011,A,F,17.56236382
IRQ,2011,A,G,18.76067612
IRQ,2011,B,B,7.755351366
IRQ,2011,B,E,11.73642689
IRQ,2011,B,F,1.089805
IRQ,2011,B,G,10.15880694
IRQ,2011,C,A,25.42465336
IRQ,2011,C,B,18.45187757
IRQ,2011,C,E,3.547851354
IRQ,2011,C,G,11.68278262
IRQ,2011,D,B,111.3827747
IRQ,2011,D,E,647.8518152
IRQ,2011,D,F,0.954865476
IRQ,2011,D,G,39.399097
IRQ,2011,E,B,6.372559
IRQ,2011,E,D,0.0883
IRQ,2011,E,E,3.15489859
IRQ,2011,E,G,4.745445683
IRQ,2011,F,A,286.7188372
IRQ,2011,F,B,5.709134
IRQ,2011,F,E,0.6251958
IRQ,2011,F,F,0.19905231
IRQ,2011,F,G,26.20668376
IRQ,2011,G,B,1.442770119
IRQ,2011,G,D,0.0971
IRQ,2011,G,E,45.292573
IRQ,2011,G,F,0.654110676
IRQ,2011,G,G,0.655872273
IRQ,2011,H,A,7.450556289
IRQ,2011,H,B,2.204149
IRQ,2011,H,C,0.34325
IRQ,2011,H,D,6.187090425
IRQ,2011,H,E,25.43497782
IRQ,2011,H,F,1.031778787
IRQ,2011,H,G,4.794510799
IRQ,2011,I,A,76.45884667
IRQ,2011,I,E,4.509764388
IRQ,2011,I,F,2.187979103
IRQ,2011,I,G,5.478727979
IRQ,2011,J,B,0.99
IRQ,2011,J,E,0.010040839
IRQ,2011,J,G,0.295578237
IRQ,2011,K,A,0
IRQ,2011,K,B,6.112985507
IRQ,2011,K,D,0.12962128
IRQ,2011,K,E,98.62536659
IRQ,2011,K,F,4.250322277
IRQ,2011,K,G,17.50216942
IRQ,2011,N,B,232.3127097
IRQ,2011,N,C,1.516655179
IRQ,2011,N,E,54.96755548
IRQ,2011,N,F,0.377962597
IRQ,2011,N,G,7.170240729
IRQ,2012,A,A,14.51655469
IRQ,2012,A,B,9.579450431
IRQ,2012,A,D,0.018875234
IRQ,2012,A,E,21.09318672
IRQ,2012,A,F,20.55982551
IRQ,2012,A,G,7.325937758
IRQ,2012,B,A,
IRQ,2012,B,B,1.927482324
IRQ,2012,B,D,0.049293059
IRQ,2012,B,E,21.98989981
IRQ,2012,B,F,1.916604812
IRQ,2012,B,G,0.794858523
IRQ,2012,C,A,80.12400395
IRQ,2012,C,B,0.147862457
IRQ,2012,C,E,2.976711381
IRQ,2012,C,F,0.177277
IRQ,2012,C,G,0.9687363
IRQ,2012,D,B,58.91567705
IRQ,2012,D,D,0.411467241
IRQ,2012,D,E,409.3653478
IRQ,2012,D,F,1.2512518
IRQ,2012,D,G,63.50715331
IRQ,2012,E,B,5.427493925
IRQ,2012,E,E,1.451411536
IRQ,2012,E,F,0.004
IRQ,2012,E,G,4.009238388
IRQ,2012,F,A,219.1133398
IRQ,2012,F,B,0
IRQ,2012,F,E,0.12481722
IRQ,2012,F,F,0.075822622
IRQ,2012,F,G,5.162963193
IRQ,2012,G,B,0.475360482
IRQ,2012,G,E,69.142156
IRQ,2012,G,F,0.328801135
IRQ,2012,G,G,1.448481046
IRQ,2012,H,A,4.377073581
IRQ,2012,H,D,0.571928021
IRQ,2012,H,E,24.4350367
IRQ,2012,H,F,8.878770631
IRQ,2012,H,G,4.551396595
IRQ,2012,I,A,93.19940461
IRQ,2012,I,E,0.39934444
IRQ,2012,I,F,1.166169649
IRQ,2012,I,G,9.221057509
IRQ,2012,J,D,0.385861183
IRQ,2012,J,F,4.122429305
IRQ,2012,J,G,0.080904181
IRQ,2012,K,A,0
IRQ,2012,K,B,8.005289738
IRQ,2012,K,E,3.061279745
IRQ,2012,K,F,8.428390027
IRQ,2012,K,G,6.441850398
IRQ,2012,N,B,47.5060615
IRQ,2012,N,C,0.280046183
IRQ,2012,N,E,41.34500983
IRQ,2012,N,F,2.358157446
IRQ,2012,N,G,1.685420267
JAM,2006,A,E,0.20854
JAM,2006,A,F,0.181617761
JAM,2006,A,G,5.170625532
JAM,2006,B,B,0.250982104
JAM,2006,B,E,6.646561736
JAM,2006,B,G,3.649256354
JAM,2006,C,E,6.008848204
JAM,2006,C,F,0.373867202
JAM,2006,C,G,0.54099353
JAM,2006,D,B,0.425904434
JAM,2006,D,E,3.850836346
JAM,2006,D,G,4.251857675
JAM,2006,E,B,0.165307324
JAM,2006,E,E,1.477949514
JAM,2006,E,G,2.463161362
JAM,2006,F,A,0
JAM,2006,F,B,0.0254
JAM,2006,F,E,11.75756554
JAM,2006,F,F,2.77071274
JAM,2006,F,G,0.812235739
JAM,2006,G,G,0.0418
JAM,2006,H,C,5.357
JAM,2006,H,E,0.918596461
JAM,2006,H,G,0.148929107
JAM,2006,I,E,2.45149352
JAM,2006,I,G,3.391955965
JAM,2006,J,B,0.15656335
JAM,2006,J,G,2.776891553
JAM,2006,K,A,6.814358529
JAM,2006,K,B,0.236192698
JAM,2006,K,C,2.2944
JAM,2006,K,D,0.0247
JAM,2006,K,E,2.138563992
JAM,2006,K,F,0.113666876
JAM,2006,K,G,2.978975507
JAM,2006,L,B,17.8735509
JAM,2006,M,F,6.938
JAM,2006,N,C,0.00486
JAM,2006,N,E,8.78793
JAM,2006,N,G,0.358851675
JAM,2007,A,B,0.000899
JAM,2007,A,E,2.982702
JAM,2007,A,F,0.187019014
JAM,2007,A,G,1.16117435
JAM,2007,B,B,0.233134852
JAM,2007,B,E,10.06818706
JAM,2007,B,G,0.869679211
JAM,2007,C,E,1.479656947
JAM,2007,C,F,0.36690731
JAM,2007,C,G,0.866917327
JAM,2007,D,B,0.567162376
JAM,2007,D,E,5.194281927
JAM,2007,D,G,1.659076082
JAM,2007,E,E,-0.495957291
JAM,2007,E,G,1.029547689
JAM,2007,F,A,0
JAM,2007,F,B,0
JAM,2007,F,E,18.91173491
JAM,2007,F,F,3.902923901
JAM,2007,F,G,0.191289813
JAM,2007,G,A,0
JAM,2007,G,B,0.000287
JAM,2007,G,E,0.21385
JAM,2007,G,G,0.530876506
JAM,2007,H,B,0
JAM,2007,H,C,
JAM,2007,H,E,9.469361301
JAM,2007,H,G,0.53185851
JAM,2007,I,E,5.95101036
JAM,2007,I,G,0.794106013
JAM,2007,J,B,0.19410487
JAM,2007,J,E,2.620644
JAM,2007,J,G,0.217678
JAM,2007,K,A,11.51468091
JAM,2007,K,B,2.738099038
JAM,2007,K,E,4.566429677
JAM,2007,K,F,0.973595317
JAM,2007,K,G,0.371600034
JAM,2007,L,B,1.790335106
JAM,2007,M,F,6.089120329
JAM,2007,N,E,1.477365348
JAM,2007,N,G,0.0356
JAM,2008,A,E,6.18647
JAM,2008,A,F,0.295961532
JAM,2008,A,G,0.946513456
JAM,2008,B,B,0.136246561
JAM,2008,B,E,12.40670587
JAM,2008,B,F,0.075233
JAM,2008,B,G,1.315065174
JAM,2008,C,A,16.87333333
JAM,2008,C,E,0.304730636
JAM,2008,C,F,0.343377037
JAM,2008,C,G,1.170981268
JAM,2008,D,B,1.154337389
JAM,2008,D,E,2.416969881
JAM,2008,D,F,
JAM,2008,D,G,3.63235819
JAM,2008,E,B,0.0273
JAM,2008,E,E,2.667322925
JAM,2008,E,G,1.082558731
JAM,2008,F,A,0
JAM,2008,F,B,8.928313861
JAM,2008,F,E,44.97631152
JAM,2008,F,F,3.715331242
JAM,2008,F,G,0.308508213
JAM,2008,G,F,
JAM,2008,G,G,0.315112341
JAM,2008,H,A,
JAM,2008,H,B,2.470177441
JAM,2008,H,C,
JAM,2008,H,E,4.96068559
JAM,2008,H,G,1.089167534
JAM,2008,I,B,0.30924206
JAM,2008,I,E,8.444287003
JAM,2008,I,F,
JAM,2008,I,G,0.340856319
JAM,2008,J,B,0.12561
JAM,2008,J,E,4.50610286
JAM,2008,J,F,
JAM,2008,J,G,1.636774796
JAM,2008,K,A,0
JAM,2008,K,B,3.168580048
JAM,2008,K,C,
JAM,2008,K,E,0.95049534
JAM,2008,K,F,1.108203501
JAM,2008,K,G,0.27292715
JAM,2008,L,B,10.95570307
JAM,2008,M,F,0.578383
JAM,2008,N,E,0.89255412
JAM,2008,N,G,0.0274
JAM,2009,A,A,0
JAM,2009,A,E,3.704826457
JAM,2009,A,F,0.21165215
JAM,2009,A,G,1.206085114
JAM,2009,B,B,9.43497
JAM,2009,B,E,1.567826
JAM,2009,B,F,0.04381
JAM,2009,B,G,0.982581811
JAM,2009,C,A,10.32023555
JAM,2009,C,B,0.0602
JAM,2009,C,E,0.442734359
JAM,2009,C,F,0.287923618
JAM,2009,C,G,1.972020515
JAM,2009,D,B,20.20960503
JAM,2009,D,E,8.295224771
JAM,2009,D,F,0.061557
JAM,2009,D,G,5.482492454
JAM,2009,E,A,0
JAM,2009,E,B,0.00454
JAM,2009,E,E,1.805833523
JAM,2009,E,G,2.87201435
JAM,2009,F,A,3.91263457
JAM,2009,F,B,8.871601673
JAM,2009,F,E,28.18704215
JAM,2009,F,F,9.173022356
JAM,2009,F,G,1.726929786
JAM,2009,G,E,0.243725832
JAM,2009,G,F,0.017182
JAM,2009,G,G,0.806067658
JAM,2009,H,A,0
JAM,2009,H,B,3.312845982
JAM,2009,H,C,0.000885
JAM,2009,H,E,2.518982601
JAM,2009,H,G,1.485742207
JAM,2009,I,A,0
JAM,2009,I,B,0
JAM,2009,I,E,7.640148451
JAM,2009,I,F,0.04849
JAM,2009,I,G,0.558343936
JAM,2009,J,B,0.093287
JAM,2009,J,E,3.935776
JAM,2009,J,F,0.008573
JAM,2009,J,G,0.363287808
JAM,2009,K,A,2.01784945
JAM,2009,K,B,4.007136604
JAM,2009,K,C,0
JAM,2009,K,E,0.83428858
JAM,2009,K,F,1.198087195
JAM,2009,K,G,0.655213867
JAM,2009,L,B,38.2955482
JAM,2009,M,F,0.498665
JAM,2009,N,B,0.0761
JAM,2009,N,E,0.522931919
JAM,2009,N,G,0.06985476
JAM,2010,A,A,0
JAM,2010,A,B,0.043407
JAM,2010,A,E,3.763611
JAM,2010,A,F,0.2333903
JAM,2010,A,G,0.675990092
JAM,2010,B,A,
JAM,2010,B,B,11.87243509
JAM,2010,B,E,2.4537818
JAM,2010,B,F,0.132450331
JAM,2010,B,G,0.402864416
JAM,2010,C,A,14.91147508
JAM,2010,C,B,0.602002132
JAM,2010,C,E,0.0441
JAM,2010,C,F,0.241569656
JAM,2010,C,G,1.955391169
JAM,2010,D,B,8.024977543
JAM,2010,D,E,7.132103923
JAM,2010,D,F,0.077384
JAM,2010,D,G,4.128375082
JAM,2010,E,A,
JAM,2010,E,B,0.218111941
JAM,2010,E,E,0.513132687
JAM,2010,E,F,0.013738
JAM,2010,E,G,0.768724409
JAM,2010,F,A,12.14133045
JAM,2010,F,B,3.68713192
JAM,2010,F,E,6.855094722
JAM,2010,F,F,4.603839153
JAM,2010,F,G,0.776041389
JAM,2010,G,B,
JAM,2010,G,E,0.320591
JAM,2010,G,F,0.091987
JAM,2010,G,G,0.39042788
JAM,2010,H,A,0
JAM,2010,H,B,14.20175561
JAM,2010,H,E,3.423920921
JAM,2010,H,G,2.07020113
JAM,2010,I,B,0.17786
JAM,2010,I,E,3.684743245
JAM,2010,I,F,0.03955
JAM,2010,I,G,0.284614106
JAM,2010,J,B,3.004325834
JAM,2010,J,E,1.876986228
JAM,2010,J,F,0.281576371
JAM,2010,J,G,0.437503561
JAM,2010,K,A,0
JAM,2010,K,B,3.673608179
JAM,2010,K,C,
JAM,2010,K,E,0.96335328
JAM,2010,K,F,0.527844116
JAM,2010,K,G,3.351041576
JAM,2010,L,B,40.46357616
JAM,2010,M,F,22.93708429
JAM,2010,N,E,0.54982398
JAM,2010,N,F,0.02292
JAM,2010,N,G,1.418489272
JAM,2011,A,A,
JAM,2011,A,B,5.81679656
JAM,2011,A,E,2.853306333
JAM,2011,A,F,0.55893893
JAM,2011,A,G,0.990233223
JAM,2011,B,A,
JAM,2011,B,B,8.918717
JAM,2011,B,E,8.00028268
JAM,2011,B,G,0.313126
JAM,2011,C,A,
JAM,2011,C,B,1.757600973
JAM,2011,C,E,
JAM,2011,C,F,0.201769244
JAM,2011,C,G,0.56488955
JAM,2011,D,B,5.979019065
JAM,2011,D,E,7.06175426
JAM,2011,D,F,0
JAM,2011,D,G,3.509759114
JAM,2011,E,A,
JAM,2011,E,B,0.0667
JAM,2011,E,E,0.23053035
JAM,2011,E,G,1.026067398
JAM,2011,F,A,3.27793154
JAM,2011,F,B,0.330974444
JAM,2011,F,E,1.621516238
JAM,2011,F,F,4.131190531
JAM,2011,F,G,0.901611142
JAM,2011,G,B,0.221095454
JAM,2011,G,E,0.485092
JAM,2011,G,G,0.416260006
JAM,2011,H,A,0
JAM,2011,H,B,2.110903525
JAM,2011,H,C,
JAM,2011,H,E,3.115289467
JAM,2011,H,G,2.572507088
JAM,2011,I,B,10.08548796
JAM,2011,I,E,2.073141748
JAM,2011,I,G,0.751668
JAM,2011,J,B,0.492030766
JAM,2011,J,E,1.868459222
JAM,2011,J,G,0.77634001
JAM,2011,K,A,0
JAM,2011,K,B,3.397725004
JAM,2011,K,C,
JAM,2011,K,E,1.26278471
JAM,2011,K,F,0.498363841
JAM,2011,K,G,4.019202918
JAM,2011,L,B,0.14282541
JAM,2011,M,F,0.339224
JAM,2011,N,E,0.401323684
JAM,2011,N,G,1.477622503
JAM,2012,A,A,
JAM,2012,A,B,4.085270586
JAM,2012,A,E,3.393844993
JAM,2012,A,F,0.76686453
JAM,2012,A,G,2.322648173
JAM,2012,B,B,3.44267423
JAM,2012,B,E,4.8534271
JAM,2012,B,G,0.65758959
JAM,2012,C,A,0
JAM,2012,C,B,0.631963111
JAM,2012,C,E,
JAM,2012,C,F,0.14762982
JAM,2012,C,G,0.366705338
JAM,2012,D,B,3.65005123
JAM,2012,D,D,0.38257455
JAM,2012,D,E,11.82279328
JAM,2012,D,F,0.607307168
JAM,2012,D,G,5.531965551
JAM,2012,E,A,
JAM,2012,E,B,2.55758727
JAM,2012,E,E,2.01265766
JAM,2012,E,G,0.879005574
JAM,2012,F,A,0.658
JAM,2012,F,B,0.090634177
JAM,2012,F,E,1.31351721
JAM,2012,F,F,4.217746787
JAM,2012,F,G,0.629604044
JAM,2012,G,A,0
JAM,2012,G,B,0.57391
JAM,2012,G,E,0.750183384
JAM,2012,G,G,0.13866284
JAM,2012,H,A,
JAM,2012,H,B,0.834236261
JAM,2012,H,E,1.650580552
JAM,2012,H,G,0.670788469
JAM,2012,I,A,
JAM,2012,I,B,0.457856152
JAM,2012,I,E,2.373191031
JAM,2012,I,G,0.473032378
JAM,2012,J,B,2.223103874
JAM,2012,J,D,0.010040839
JAM,2012,J,E,1.93277028
JAM,2012,J,G,1.176100527
JAM,2012,K,A,0
JAM,2012,K,B,1.892439112
JAM,2012,K,E,1.556242639
JAM,2012,K,F,2.893025685
JAM,2012,K,G,1.481740855
JAM,2012,L,B,0.087384293
JAM,2012,M,F,1.030545248
JAM,2012,N,B,
JAM,2012,N,E,0.578357141
JAM,2012,N,F,0.064267352
JAM,2012,N,G,0.022276905
JOR,2006,A,A,3.66872
JOR,2006,A,B,12.91986125
JOR,2006,A,E,0.8923215
JOR,2006,A,F,13.70307683
JOR,2006,A,G,8.044229593
JOR,2006,B,A,0.01261315
JOR,2006,B,B,0.3816552
JOR,2006,B,E,11.49195826
JOR,2006,B,G,2.604870119
JOR,2006,C,A,8.44520331
JOR,2006,C,B,0.253845173
JOR,2006,C,E,86.98060603
JOR,2006,C,G,9.018516529
JOR,2006,D,A,0.563574746
JOR,2006,D,B,11.5638124
JOR,2006,D,E,20.71300531
JOR,2006,D,G,9.731993014
JOR,2006,E,B,0.192794402
JOR,2006,E,E,0.703408467
JOR,2006,E,G,34.16616677
JOR,2006,F,A,0
JOR,2006,F,B,0.0671
JOR,2006,F,E,0.159594
JOR,2006,F,F,0.109263211
JOR,2006,F,G,1.239095189
JOR,2006,G,A,0
JOR,2006,G,B,16.89182837
JOR,2006,G,E,0.11011256
JOR,2006,G,G,0.690841649
JOR,2006,H,A,0.0219
JOR,2006,H,C,19.844
JOR,2006,H,G,0.877238286
JOR,2006,I,B,3.593368646
JOR,2006,I,E,12.99723223
JOR,2006,I,G,1.805997638
JOR,2006,J,B,0.134605247
JOR,2006,J,E,0.67096433
JOR,2006,J,G,0.672149691
JOR,2006,K,A,8.284536082
JOR,2006,K,B,0.763038454
JOR,2006,K,D,0.1147
JOR,2006,K,E,0.98467383
JOR,2006,K,F,1.882369986
JOR,2006,K,G,31.29705438
JOR,2006,L,B,166.597
JOR,2006,M,F,23.67688729
JOR,2006,N,B,0.019
JOR,2006,N,C,0.011
JOR,2006,N,E,2.051736766
JOR,2006,N,G,0.0343
JOR,2007,A,A,2.9100709
JOR,2007,A,B,15.2298308
JOR,2007,A,E,2.684178
JOR,2007,A,F,15.58724756
JOR,2007,A,G,11.57264333
JOR,2007,B,A,0
JOR,2007,B,B,0.391448824
JOR,2007,B,E,9.095905304
JOR,2007,B,G,1.902125651
JOR,2007,C,A,15.64354729
JOR,2007,C,B,1.030204791
JOR,2007,C,E,81.79048394
JOR,2007,C,G,9.091849648
JOR,2007,D,A,0
JOR,2007,D,B,1.074591983
JOR,2007,D,E,133.8536284
JOR,2007,D,G,6.458411821
JOR,2007,E,B,10.83780609
JOR,2007,E,E,42.05162236
JOR,2007,E,G,6.251569823
JOR,2007,F,A,0
JOR,2007,F,B,0.0534
JOR,2007,F,E,0.465771476
JOR,2007,F,F,0.106275702
JOR,2007,F,G,0.942397822
JOR,2007,G,A,0
JOR,2007,G,B,25.85011872
JOR,2007,G,E,0.175161412
JOR,2007,G,G,1.067670512
JOR,2007,H,A,0.0463
JOR,2007,H,C,
JOR,2007,H,E,0
JOR,2007,H,G,0.324793684
JOR,2007,I,A,0.36550308
JOR,2007,I,B,2.67992553
JOR,2007,I,E,7.146531214
JOR,2007,I,G,1.800402712
JOR,2007,J,B,4.739031367
JOR,2007,J,E,1.259407947
JOR,2007,J,G,0.635083195
JOR,2007,K,A,6.201528013
JOR,2007,K,B,17.81815995
JOR,2007,K,D,0.0192
JOR,2007,K,E,21.33948458
JOR,2007,K,F,1.254188783
JOR,2007,K,G,3.463472724
JOR,2007,L,B,0.136835
JOR,2007,M,F,77.32377865
JOR,2007,N,B,0.6326
JOR,2007,N,C,0.622938056
JOR,2007,N,E,4.661485694
JOR,2007,N,G,0.399577149
JOR,2008,A,A,2.117455
JOR,2008,A,B,7.724746296
JOR,2008,A,E,4.651206018
JOR,2008,A,F,14.72960636
JOR,2008,A,G,18.20851584
JOR,2008,B,A,0
JOR,2008,B,B,0.404509832
JOR,2008,B,E,22.53901548
JOR,2008,B,G,2.027145762
JOR,2008,C,A,27.00854077
JOR,2008,C,B,0.585782003
JOR,2008,C,E,40.28582396
JOR,2008,C,G,9.727574971
JOR,2008,D,B,56.1571237
JOR,2008,D,E,32.22439345
JOR,2008,D,G,8.714837123
JOR,2008,E,B,19.83978336
JOR,2008,E,E,31.10405487
JOR,2008,E,G,6.532027859
JOR,2008,F,A,0
JOR,2008,F,E,1.988298
JOR,2008,F,F,0.0987
JOR,2008,F,G,1.585593796
JOR,2008,G,A,7.933073705
JOR,2008,G,B,9.683049658
JOR,2008,G,E,11.85093826
JOR,2008,G,G,1.181642769
JOR,2008,H,A,0.22593281
JOR,2008,H,C,0.0636
JOR,2008,H,E,5.898503864
JOR,2008,H,G,0.888040884
JOR,2008,I,A,3.514975845
JOR,2008,I,B,0.237992211
JOR,2008,I,E,16.85452347
JOR,2008,I,G,2.076997645
JOR,2008,J,B,
JOR,2008,J,E,8.019794992
JOR,2008,J,G,1.173022156
JOR,2008,K,A,4.088190596
JOR,2008,K,B,11.62920667
JOR,2008,K,C,
JOR,2008,K,D,0.266508657
JOR,2008,K,E,6.440175783
JOR,2008,K,F,2.357828177
JOR,2008,K,G,2.939302846
JOR,2008,L,B,246.134585
JOR,2008,M,F,12.21663274
JOR,2008,N,B,1.19881183
JOR,2008,N,C,4.400819355
JOR,2008,N,E,10.15791042
JOR,2008,N,G,0.203381908
JOR,2009,A,A,6.56819319
JOR,2009,A,B,34.78611819
JOR,2009,A,E,19.22005164
JOR,2009,A,F,14.7902425
JOR,2009,A,G,13.35331785
JOR,2009,B,A,10.09506837
JOR,2009,B,B,1.008963181
JOR,2009,B,E,24.97654382
JOR,2009,B,G,5.167982019
JOR,2009,C,A,74.55649422
JOR,2009,C,E,50.48453202
JOR,2009,C,G,8.34925013
JOR,2009,D,A,0
JOR,2009,D,B,23.91071769
JOR,2009,D,E,38.37979316
JOR,2009,D,F,0.095774962
JOR,2009,D,G,10.86914035
JOR,2009,E,A,
JOR,2009,E,B,6.370441243
JOR,2009,E,E,17.479647
JOR,2009,E,G,6.31740004
JOR,2009,F,A,0.100264587
JOR,2009,F,E,2.036889556
JOR,2009,F,F,0.082330845
JOR,2009,F,G,2.312061861
JOR,2009,G,A,4.442278234
JOR,2009,G,B,3.05306071
JOR,2009,G,E,17.312028
JOR,2009,G,G,3.497907393
JOR,2009,H,A,0
JOR,2009,H,C,1.445521452
JOR,2009,H,E,2.202505731
JOR,2009,H,G,0.831135056
JOR,2009,I,A,4.051284796
JOR,2009,I,B,7.454227002
JOR,2009,I,E,20.21367895
JOR,2009,I,G,2.964083174
JOR,2009,J,B,0.00177
JOR,2009,J,E,10.32853224
JOR,2009,J,G,0.788964398
JOR,2009,K,A,9.452074446
JOR,2009,K,B,2.632048573
JOR,2009,K,C,19.27194861
JOR,2009,K,D,0.258341424
JOR,2009,K,E,4.460197337
JOR,2009,K,F,1.305608803
JOR,2009,K,G,4.538672998
JOR,2009,L,B,230.241402
JOR,2009,M,F,15.25652138
JOR,2009,N,B,5.188333984
JOR,2009,N,E,8.311721661
JOR,2009,N,G,2.09894553
JOR,2010,A,A,8.04993493
JOR,2010,A,B,29.8696849
JOR,2010,A,D,0.894075541
JOR,2010,A,E,118.8436
JOR,2010,A,F,18.66529139
JOR,2010,A,G,9.786216217
JOR,2010,B,A,17.11612966
JOR,2010,B,B,1.931121313
JOR,2010,B,E,51.39544297
JOR,2010,B,F,2.248052
JOR,2010,B,G,3.041223254
JOR,2010,C,A,39.41666233
JOR,2010,C,B,4.200299384
JOR,2010,C,E,18.63705186
JOR,2010,C,F,0.014585
JOR,2010,C,G,40.14429064
JOR,2010,D,A,0
JOR,2010,D,B,231.5968115
JOR,2010,D,D,0.0402
JOR,2010,D,E,23.42484463
JOR,2010,D,F,1.73456348
JOR,2010,D,G,9.337091417
JOR,2010,E,A,0
JOR,2010,E,B,3.542538805
JOR,2010,E,E,12.98649204
JOR,2010,E,G,3.808909409
JOR,2010,F,A,243.9398775
JOR,2010,F,B,0.187495762
JOR,2010,F,E,17.60657398
JOR,2010,F,F,1.063343543
JOR,2010,F,G,2.463016412
JOR,2010,G,A,9.187601324
JOR,2010,G,B,8.449136503
JOR,2010,G,E,18.891936
JOR,2010,G,F,0.772927
JOR,2010,G,G,3.371229254
JOR,2010,H,A,8.500462654
JOR,2010,H,B,0.00348
JOR,2010,H,C,0.196025
JOR,2010,H,E,1.19541159
JOR,2010,H,F,0.03361757
JOR,2010,H,G,0.58261368
JOR,2010,I,A,7.021779832
JOR,2010,I,B,21.81689873
JOR,2010,I,E,13.623819
JOR,2010,I,F,0.030521
JOR,2010,I,G,7.655654534
JOR,2010,J,A,1.2692
JOR,2010,J,B,1.058137
JOR,2010,J,E,5.816610907
JOR,2010,J,F,0.080031033
JOR,2010,J,G,1.281453835
JOR,2010,K,A,1.296575086
JOR,2010,K,B,3.57290946
JOR,2010,K,C,17.09195243
JOR,2010,K,E,1.848188497
JOR,2010,K,F,28.82777143
JOR,2010,K,G,6.388953691
JOR,2010,L,B,0.16078
JOR,2010,M,F,
JOR,2010,N,B,7.731529656
JOR,2010,N,C,0.993377483
JOR,2010,N,E,13.58158032
JOR,2010,N,F,1.935537642
JOR,2010,N,G,2.296169729
JOR,2011,A,A,22.81706897
JOR,2011,A,B,15.27777157
JOR,2011,A,D,1.267414085
JOR,2011,A,E,129.8364487
JOR,2011,A,F,16.6248029
JOR,2011,A,G,10.44657635
