"id","entity-name","aid-type","year","value"
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1973,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1974,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1975,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1976,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1977,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1978,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1979,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1980,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1981,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1982,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1983,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1984,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1985,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1986,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1987,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1988,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1989,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1990,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1991,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1992,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1993,0
"other-donor-countries","Other donor countries","out-oda-net-excl-debt-relief",1994,0
"PL","Poland","out-oda-net-excl-debt-relief",1975,103203554
"PL","Poland","out-oda-net-excl-debt-relief",1976,96739549
"PL","Poland","out-oda-net-excl-debt-relief",1977,60190979
"PL","Poland","out-oda-net-excl-debt-relief",1978,67935233
"PL","Poland","out-oda-net-excl-debt-relief",1979,67203857
"PL","Poland","out-oda-net-excl-debt-relief",1980,83392612
"PL","Poland","out-oda-net-excl-debt-relief",1981,12955052
"PL","Poland","out-oda-net-excl-debt-relief",1982,6446306
"PL","Poland","out-oda-net-excl-debt-relief",1983,4083531
"PL","Poland","out-oda-net-excl-debt-relief",1984,9001798
"PL","Poland","out-oda-net-excl-debt-relief",1985,41036895
"PL","Poland","out-oda-net-excl-debt-relief",1986,30020511
"PL","Poland","out-oda-net-excl-debt-relief",1987,18201206
"PL","Poland","out-oda-net-excl-debt-relief",1988,15651811
"PL","Poland","out-oda-net-excl-debt-relief",1989,9199955
"PL","Poland","out-oda-net-excl-debt-relief",1990,3277942
"PL","Poland","out-oda-net-excl-debt-relief",1991,1265785
"PL","Poland","out-oda-net-excl-debt-relief",1998,28014668
"PL","Poland","out-oda-net-excl-debt-relief",1999,32568945
"PL","Poland","out-oda-net-excl-debt-relief",2000,47161980
"PL","Poland","out-oda-net-excl-debt-relief",2001,52912853
"PL","Poland","out-oda-net-excl-debt-relief",2002,20713036
"PL","Poland","out-oda-net-excl-debt-relief",2003,37274624
"PL","Poland","out-oda-net-excl-debt-relief",2004,145196507
"PL","Poland","out-oda-net-excl-debt-relief",2005,218659494
"PL","Poland","out-oda-net-excl-debt-relief",2006,301462937
"PL","Poland","out-oda-net-excl-debt-relief",2007,313065012
"PL","Poland","out-oda-net-excl-debt-relief",2008,274111269
"PL","Poland","out-oda-net-excl-debt-relief",2009,337959623
"PL","Poland","out-oda-net-excl-debt-relief",2010,322571971
"PL","Poland","out-oda-net-excl-debt-relief",2011,339431509
"PL","Poland","out-oda-net-excl-debt-relief",2012,366943916
"PL","Poland","out-oda-net-excl-debt-relief",2013,410922145
"PL","Poland","out-oda-net-excl-debt-relief",2014,378736648
"PL","Poland","out-oda-net-excl-debt-relief",2015,440890000
"PT","Portugal","out-oda-net-excl-debt-relief",1980,12810275
"PT","Portugal","out-oda-net-excl-debt-relief",1981,20079755
"PT","Portugal","out-oda-net-excl-debt-relief",1982,14303697
"PT","Portugal","out-oda-net-excl-debt-relief",1983,47903826
"PT","Portugal","out-oda-net-excl-debt-relief",1984,33926270
"PT","Portugal","out-oda-net-excl-debt-relief",1985,40483121
"PT","Portugal","out-oda-net-excl-debt-relief",1986,64363251
"PT","Portugal","out-oda-net-excl-debt-relief",1987,101149741
"PT","Portugal","out-oda-net-excl-debt-relief",1988,195503354
"PT","Portugal","out-oda-net-excl-debt-relief",1989,253675233
"PT","Portugal","out-oda-net-excl-debt-relief",1990,261799326
"PT","Portugal","out-oda-net-excl-debt-relief",1991,201859315
"PT","Portugal","out-debt-relief",1991,145923825.63
"PT","Portugal","out-oda-net-excl-debt-relief",1992,208377756
"PT","Portugal","out-debt-relief",1992,207582150.12
"PT","Portugal","out-oda-net-excl-debt-relief",1993,225651245
"PT","Portugal","out-debt-relief",1993,144920869.6
"PT","Portugal","out-debt-relief",1994,140387328.85
"PT","Portugal","out-oda-net-excl-debt-relief",1994,319550324
"PT","Portugal","out-debt-relief",1995,132262742.46
"PT","Portugal","out-oda-net-excl-debt-relief",1995,209172944
"PT","Portugal","out-debt-relief",1996,93434927.43
"PT","Portugal","out-oda-net-excl-debt-relief",1996,196625952
"PT","Portugal","out-debt-relief",1997,137102686.63
"PT","Portugal","out-oda-net-excl-debt-relief",1997,227379174
"PT","Portugal","out-oda-net-excl-debt-relief",1998,273360307
"PT","Portugal","out-debt-relief",1998,99592588.8
"PT","Portugal","out-oda-net-excl-debt-relief",1999,331189062
"PT","Portugal","out-debt-relief",1999,70682013.21
"PT","Portugal","out-oda-net-excl-debt-relief",2000,397753488
"PT","Portugal","out-debt-relief",2000,42474105.63
"PT","Portugal","out-debt-relief",2001,31628397.19
"PT","Portugal","out-oda-net-excl-debt-relief",2001,402010174
"PT","Portugal","out-debt-relief",2002,17123518.63
"PT","Portugal","out-oda-net-excl-debt-relief",2002,457829589
"PT","Portugal","out-debt-relief",2003,7702500.86
"PT","Portugal","out-oda-net-excl-debt-relief",2003,371607095
"PT","Portugal","out-debt-relief",2004,742356041.05
"PT","Portugal","out-oda-net-excl-debt-relief",2004,345208533
"PT","Portugal","out-oda-net-excl-debt-relief",2005,381115629
"PT","Portugal","out-debt-relief",2005,3446703.12
"PT","Portugal","out-oda-net-excl-debt-relief",2006,387429493
"PT","Portugal","out-debt-relief",2006,440371.99
"PT","Portugal","out-debt-relief",2007,470535.28
"PT","Portugal","out-oda-net-excl-debt-relief",2007,409539965
"PT","Portugal","out-debt-relief",2008,406777.54
"PT","Portugal","out-oda-net-excl-debt-relief",2008,504119399
"PT","Portugal","out-debt-relief",2009,-23042134.7
"PT","Portugal","out-oda-net-excl-debt-relief",2009,450300813
"PT","Portugal","out-debt-relief",2010,43502.88
"PT","Portugal","out-oda-net-excl-debt-relief",2010,564589078
"PT","Portugal","out-debt-relief",2011,58190.18
"PT","Portugal","out-oda-net-excl-debt-relief",2011,588344288
"PT","Portugal","out-oda-net-excl-debt-relief",2012,524365245
"PT","Portugal","out-oda-net-excl-debt-relief",2013,417198390
"PT","Portugal","out-oda-net-excl-debt-relief",2014,364592790
"PT","Portugal","out-oda-net-excl-debt-relief",2015,308030000
"RO","Romania","out-oda-net-excl-debt-relief",2008,112884262
"RO","Romania","out-oda-net-excl-debt-relief",2009,144830607
"RO","Romania","out-oda-net-excl-debt-relief",2010,107393905
"RO","Romania","out-oda-net-excl-debt-relief",2011,145027973
"RO","Romania","out-oda-net-excl-debt-relief",2012,128969574
"RO","Romania","out-oda-net-excl-debt-relief",2013,120563585
"RO","Romania","out-oda-net-excl-debt-relief",2014,191651156
"RO","Romania","out-oda-net-excl-debt-relief",2015,158090000
"RU","Russian Federation","out-oda-net-excl-debt-relief",2010,351856290
"RU","Russian Federation","out-oda-net-excl-debt-relief",2011,326545172
"RU","Russian Federation","out-oda-net-excl-debt-relief",2012,284596400
"RU","Russian Federation","out-oda-net-excl-debt-relief",2013,426452145
"RU","Russian Federation","out-debt-relief",2014,162161382.21
"RU","Russian Federation","out-oda-net-excl-debt-relief",2014,429478402
"RU","Russian Federation","out-oda-net-excl-debt-relief",2015,745360000
"RU","Russian Federation","out-debt-relief",2015,416040000
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1966,1725624183
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1970,905152400
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1971,1061827047
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1972,1543411208
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1973,4382485776
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1974,7099897103
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1975,8134827661
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1976,7705313857
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1977,6432737937
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1978,12354113409
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1979,8375628177
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1980,11024490225
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1981,11199573383
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1982,7508418796
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1983,6336654483
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1984,6543859331
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1985,5270736715
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1986,6052685804
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1987,4390079307
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1988,2533326952
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1989,1673669850
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1990,4556608227
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1991,2130792239
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1992,930094449
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1993,583869898
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1994,377501520
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1995,321381842
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1996,408919267
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1997,270056805
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1998,306724642
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",1999,220197488
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2000,339309994
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2001,266065408
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2002,3101959999
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2003,2634585835
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2004,1752876685
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2005,1006651402
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2006,1942294047
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2007,1381055868
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2008,4222531781
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2009,2746485658
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2010,3019001883
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2011,4162727093
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2012,1085816827
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2013,4723609196
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2014,11290141609
"SA","Saudi Arabia","out-oda-net-excl-debt-relief",2015,6758220000
"SK","Slovak Republic","out-oda-net-excl-debt-relief",1999,16781496
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2000,13666194
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2001,19186388
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2002,13968255
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2003,24272408
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2004,37645575
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2005,71302242
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2006,64211420
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2007,64462411
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2008,75188234
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2009,62354498
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2010,63768758
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2011,69773418
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2012,69031632
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2013,71747200
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2014,69567806
"SK","Slovak Republic","out-oda-net-excl-debt-relief",2015,84910000
"SI","Slovenia","out-oda-net-excl-debt-relief",2005,36396761
"SI","Slovenia","out-oda-net-excl-debt-relief",2006,44750643
"SI","Slovenia","out-oda-net-excl-debt-relief",2007,48468709
"SI","Slovenia","out-oda-net-excl-debt-relief",2008,54967745
"SI","Slovenia","out-oda-net-excl-debt-relief",2009,58039285
"SI","Slovenia","out-oda-net-excl-debt-relief",2010,50696638
"SI","Slovenia","out-oda-net-excl-debt-relief",2011,51166445
"SI","Slovenia","out-oda-net-excl-debt-relief",2012,51387886
"SI","Slovenia","out-oda-net-excl-debt-relief",2013,51978299
"SI","Slovenia","out-oda-net-excl-debt-relief",2014,51550387
"SI","Slovenia","out-oda-net-excl-debt-relief",2015,63290000
"ES","Spain","out-oda-net-excl-debt-relief",1980,385015404
"ES","Spain","out-oda-net-excl-debt-relief",1981,647851347
"ES","Spain","out-oda-net-excl-debt-relief",1982,673020526
"ES","Spain","out-oda-net-excl-debt-relief",1983,230505132
"ES","Spain","out-oda-net-excl-debt-relief",1984,454912808
"ES","Spain","out-oda-net-excl-debt-relief",1985,554874835
"ES","Spain","out-oda-net-excl-debt-relief",1986,495644027
"ES","Spain","out-oda-net-excl-debt-relief",1987,470009592
"ES","Spain","out-oda-net-excl-debt-relief",1988,449115276
"ES","Spain","out-oda-net-excl-debt-relief",1989,931127727
"ES","Spain","out-oda-net-excl-debt-relief",1990,1331481157
"ES","Spain","out-oda-net-excl-debt-relief",1991,1658063357
"ES","Spain","out-oda-net-excl-debt-relief",1992,1844408676
"ES","Spain","out-debt-relief",1993,4604453.25
"ES","Spain","out-oda-net-excl-debt-relief",1993,1877000317
"ES","Spain","out-debt-relief",1994,97968192.16
"ES","Spain","out-oda-net-excl-debt-relief",1994,1810356227
"ES","Spain","out-debt-relief",1995,79103032.95
"ES","Spain","out-oda-net-excl-debt-relief",1995,1668578791
"ES","Spain","out-debt-relief",1996,153438718.36
"ES","Spain","out-oda-net-excl-debt-relief",1996,1440731604
"ES","Spain","out-debt-relief",1997,134790780.74
"ES","Spain","out-oda-net-excl-debt-relief",1997,1639990443
"ES","Spain","out-debt-relief",1998,169993117.16
"ES","Spain","out-oda-net-excl-debt-relief",1998,1799155851
"ES","Spain","out-debt-relief",1999,88540676.91
"ES","Spain","out-oda-net-excl-debt-relief",1999,1897731069
"ES","Spain","out-debt-relief",2000,27370934.47
"ES","Spain","out-oda-net-excl-debt-relief",2000,1920415839
"ES","Spain","out-oda-net-excl-debt-relief",2001,2173123239
"ES","Spain","out-debt-relief",2001,628068529.23
"ES","Spain","out-oda-net-excl-debt-relief",2002,2346006583
"ES","Spain","out-debt-relief",2002,173788621.58
"ES","Spain","out-debt-relief",2003,125130913.9
"ES","Spain","out-oda-net-excl-debt-relief",2003,2193378828
"ES","Spain","out-debt-relief",2004,225106441.71
"ES","Spain","out-oda-net-excl-debt-relief",2004,2295487876
"ES","Spain","out-debt-relief",2005,619144588.35
"ES","Spain","out-oda-net-excl-debt-relief",2005,2374374419
"ES","Spain","out-debt-relief",2006,486412675.52
"ES","Spain","out-oda-net-excl-debt-relief",2006,3115982610
"ES","Spain","out-debt-relief",2007,203463043.29
"ES","Spain","out-oda-net-excl-debt-relief",2007,4106636078
"ES","Spain","out-oda-net-excl-debt-relief",2008,5083799834
"ES","Spain","out-debt-relief",2008,266074610.93
"ES","Spain","out-oda-net-excl-debt-relief",2009,5224810910
"ES","Spain","out-debt-relief",2009,77642927.36
"ES","Spain","out-debt-relief",2010,286532944.2
"ES","Spain","out-oda-net-excl-debt-relief",2010,4740942254
"ES","Spain","out-debt-relief",2011,24470829.81
"ES","Spain","out-oda-net-excl-debt-relief",2011,3334722084
"ES","Spain","out-debt-relief",2012,65921268.64
"ES","Spain","out-oda-net-excl-debt-relief",2012,1706358729
"ES","Spain","out-oda-net-excl-debt-relief",2013,1763461807
"ES","Spain","out-debt-relief",2013,204209279.44
"ES","Spain","out-oda-net-excl-debt-relief",2014,1580087599
"ES","Spain","out-oda-net-excl-debt-relief",2015,1275060000
"ES","Spain","out-debt-relief",2015,121680000
"SE","Sweden","out-oda-net-excl-debt-relief",1960,52429435
"SE","Sweden","out-oda-net-excl-debt-relief",1961,64116785
"SE","Sweden","out-oda-net-excl-debt-relief",1962,135917274
"SE","Sweden","out-oda-net-excl-debt-relief",1963,163551295
"SE","Sweden","out-oda-net-excl-debt-relief",1964,224896932
"SE","Sweden","out-oda-net-excl-debt-relief",1965,245535098
"SE","Sweden","out-oda-net-excl-debt-relief",1966,347250718
"SE","Sweden","out-oda-net-excl-debt-relief",1967,346498242
"SE","Sweden","out-oda-net-excl-debt-relief",1968,402556752
"SE","Sweden","out-oda-net-excl-debt-relief",1969,656396900
"SE","Sweden","out-oda-net-excl-debt-relief",1970,607516701
"SE","Sweden","out-oda-net-excl-debt-relief",1971,761887975
"SE","Sweden","out-oda-net-excl-debt-relief",1972,826687597
"SE","Sweden","out-debt-relief",1973,10725990.71
"SE","Sweden","out-oda-net-excl-debt-relief",1973,969864748
"SE","Sweden","out-oda-net-excl-debt-relief",1974,1331620887
"SE","Sweden","out-debt-relief",1975,4216545.31
"SE","Sweden","out-oda-net-excl-debt-relief",1975,1525524470
"SE","Sweden","out-debt-relief",1976,7610967.03
"SE","Sweden","out-oda-net-excl-debt-relief",1976,1533863556
"SE","Sweden","out-debt-relief",1977,8589218.31
"SE","Sweden","out-oda-net-excl-debt-relief",1977,1830470968
"SE","Sweden","out-debt-relief",1978,571270537.23
"SE","Sweden","out-oda-net-excl-debt-relief",1978,1134585267
"SE","Sweden","out-oda-net-excl-debt-relief",1979,1892170706
"SE","Sweden","out-oda-net-excl-debt-relief",1980,1626965564
"SE","Sweden","out-oda-net-excl-debt-relief",1981,1707582740
"SE","Sweden","out-oda-net-excl-debt-relief",1982,2109556393
"SE","Sweden","out-oda-net-excl-debt-relief",1983,1785715543
"SE","Sweden","out-oda-net-excl-debt-relief",1984,1760051877
"SE","Sweden","out-oda-net-excl-debt-relief",1985,1948827060
"SE","Sweden","out-debt-relief",1986,87713726.72
"SE","Sweden","out-oda-net-excl-debt-relief",1986,1883574951
"SE","Sweden","out-debt-relief",1987,3010440.88
"SE","Sweden","out-oda-net-excl-debt-relief",1987,2108905995
"SE","Sweden","out-debt-relief",1988,26741373.03
"SE","Sweden","out-oda-net-excl-debt-relief",1988,2109170087
"SE","Sweden","out-debt-relief",1989,461688.52
"SE","Sweden","out-oda-net-excl-debt-relief",1989,2442834709
"SE","Sweden","out-debt-relief",1990,34065425.26
"SE","Sweden","out-oda-net-excl-debt-relief",1990,2253287129
"SE","Sweden","out-debt-relief",1991,7580685.17
"SE","Sweden","out-oda-net-excl-debt-relief",1991,2268162507
"SE","Sweden","out-debt-relief",1992,11656094.23
"SE","Sweden","out-oda-net-excl-debt-relief",1992,2509761095
"SE","Sweden","out-debt-relief",1993,32622963.32
"SE","Sweden","out-oda-net-excl-debt-relief",1993,2339678151
"SE","Sweden","out-debt-relief",1994,22600425.07
"SE","Sweden","out-oda-net-excl-debt-relief",1994,2332180061
"SE","Sweden","out-debt-relief",1995,55419699.28
"SE","Sweden","out-oda-net-excl-debt-relief",1995,1910295346
"SE","Sweden","out-debt-relief",1996,30875428.82
"SE","Sweden","out-oda-net-excl-debt-relief",1996,2114414186
"SE","Sweden","out-debt-relief",1997,12980100.58
"SE","Sweden","out-oda-net-excl-debt-relief",1997,2070807679
"SE","Sweden","out-debt-relief",1998,0
"SE","Sweden","out-oda-net-excl-debt-relief",1998,1955930214
"SE","Sweden","out-debt-relief",1999,41029096.67
"SE","Sweden","out-oda-net-excl-debt-relief",1999,2044825678
"SE","Sweden","out-debt-relief",2000,53396733.4
"SE","Sweden","out-oda-net-excl-debt-relief",2000,2460553896
"SE","Sweden","out-debt-relief",2001,67602474.9
"SE","Sweden","out-oda-net-excl-debt-relief",2001,2497872171
"SE","Sweden","out-oda-net-excl-debt-relief",2002,2867464930
"SE","Sweden","out-debt-relief",2002,0
"SE","Sweden","out-debt-relief",2003,192151074.42
"SE","Sweden","out-oda-net-excl-debt-relief",2003,2603579498
"SE","Sweden","out-debt-relief",2004,27641254.74
"SE","Sweden","out-oda-net-excl-debt-relief",2004,2838635767
"SE","Sweden","out-oda-net-excl-debt-relief",2005,3515052581
"SE","Sweden","out-debt-relief",2005,56122286.54
"SE","Sweden","out-oda-net-excl-debt-relief",2006,3772813542
"SE","Sweden","out-debt-relief",2006,301168707.22
"SE","Sweden","out-oda-net-excl-debt-relief",2007,3917845981
"SE","Sweden","out-debt-relief",2007,68052416.79
"SE","Sweden","out-oda-net-excl-debt-relief",2008,4156744677
"SE","Sweden","out-oda-net-excl-debt-relief",2009,4438747871
"SE","Sweden","out-debt-relief",2009,20018338.12
"SE","Sweden","out-oda-net-excl-debt-relief",2010,4149914686
"SE","Sweden","out-oda-net-excl-debt-relief",2011,4416655884
"SE","Sweden","out-debt-relief",2011,151893049
"SE","Sweden","out-oda-net-excl-debt-relief",2012,4410697312
"SE","Sweden","out-oda-net-excl-debt-relief",2013,4671971451
"SE","Sweden","out-oda-net-excl-debt-relief",2014,5183989880
"SE","Sweden","out-oda-net-excl-debt-relief",2015,7089300000
"CH","Switzerland","out-oda-net-excl-debt-relief",1960,70873322
"CH","Switzerland","out-oda-net-excl-debt-relief",1961,153739433
"CH","Switzerland","out-oda-net-excl-debt-relief",1962,90208998
"CH","Switzerland","out-oda-net-excl-debt-relief",1963,108796530
"CH","Switzerland","out-oda-net-excl-debt-relief",1964,153213602
"CH","Switzerland","out-oda-net-excl-debt-relief",1965,189692217
"CH","Switzerland","out-oda-net-excl-debt-relief",1966,198799466
"CH","Switzerland","out-oda-net-excl-debt-relief",1967,190325407
"CH","Switzerland","out-oda-net-excl-debt-relief",1968,343091257
"CH","Switzerland","out-oda-net-excl-debt-relief",1969,412688600
"CH","Switzerland","out-oda-net-excl-debt-relief",1970,397749475
"CH","Switzerland","out-oda-net-excl-debt-relief",1971,327528709
"CH","Switzerland","out-oda-net-excl-debt-relief",1972,632116975
"CH","Switzerland","out-oda-net-excl-debt-relief",1973,488962712
"CH","Switzerland","out-oda-net-excl-debt-relief",1974,446126922
"CH","Switzerland","out-debt-relief",1975,56212085.8
"CH","Switzerland","out-oda-net-excl-debt-relief",1975,495518861
"CH","Switzerland","out-debt-relief",1976,30800952.18
"CH","Switzerland","out-oda-net-excl-debt-relief",1976,532746111
"CH","Switzerland","out-debt-relief",1977,346919985.05
"CH","Switzerland","out-oda-net-excl-debt-relief",1977,226128666
"CH","Switzerland","out-debt-relief",1978,9738158.73
"CH","Switzerland","out-oda-net-excl-debt-relief",1978,588951408
"CH","Switzerland","out-oda-net-excl-debt-relief",1979,670229113
"CH","Switzerland","out-oda-net-excl-debt-relief",1980,780730089
"CH","Switzerland","out-oda-net-excl-debt-relief",1981,813567615
"CH","Switzerland","out-oda-net-excl-debt-relief",1982,832513785
"CH","Switzerland","out-oda-net-excl-debt-relief",1983,1067010394
"CH","Switzerland","out-oda-net-excl-debt-relief",1984,1027426923
"CH","Switzerland","out-oda-net-excl-debt-relief",1985,1113459030
"CH","Switzerland","out-oda-net-excl-debt-relief",1986,1101545626
"CH","Switzerland","out-oda-net-excl-debt-relief",1987,1157831940
"CH","Switzerland","out-oda-net-excl-debt-relief",1988,1247735625
"CH","Switzerland","out-oda-net-excl-debt-relief",1989,1219466069
"CH","Switzerland","out-oda-net-excl-debt-relief",1990,1331306075
"CH","Switzerland","out-debt-relief",1991,230730241.56
"CH","Switzerland","out-oda-net-excl-debt-relief",1991,1268243232
"CH","Switzerland","out-debt-relief",1992,69948512.18
"CH","Switzerland","out-oda-net-excl-debt-relief",1992,1832186811
"CH","Switzerland","out-debt-relief",1993,56714309.6
"CH","Switzerland","out-oda-net-excl-debt-relief",1993,1303691680
"CH","Switzerland","out-debt-relief",1994,47506337.3
"CH","Switzerland","out-oda-net-excl-debt-relief",1994,1492068886
"CH","Switzerland","out-debt-relief",1995,77876812.65
"CH","Switzerland","out-oda-net-excl-debt-relief",1995,1380809063
"CH","Switzerland","out-debt-relief",1996,45226483
"CH","Switzerland","out-oda-net-excl-debt-relief",1996,1396430867
"CH","Switzerland","out-debt-relief",1997,0
"CH","Switzerland","out-oda-net-excl-debt-relief",1997,1503516085
"CH","Switzerland","out-debt-relief",1998,16395506.45
"CH","Switzerland","out-oda-net-excl-debt-relief",1998,1467166439
"CH","Switzerland","out-debt-relief",1999,32153464.65
"CH","Switzerland","out-oda-net-excl-debt-relief",1999,1649450515
"CH","Switzerland","out-debt-relief",2000,11141038.58
"CH","Switzerland","out-oda-net-excl-debt-relief",2000,1675873676
"CH","Switzerland","out-oda-net-excl-debt-relief",2001,1702954876
"CH","Switzerland","out-debt-relief",2002,833338.83
"CH","Switzerland","out-oda-net-excl-debt-relief",2002,1629160044
"CH","Switzerland","out-debt-relief",2003,55046409.71
"CH","Switzerland","out-oda-net-excl-debt-relief",2003,1875127874
"CH","Switzerland","out-debt-relief",2004,11259544.73
"CH","Switzerland","out-oda-net-excl-debt-relief",2004,2100506329
"CH","Switzerland","out-debt-relief",2005,304876425.28
"CH","Switzerland","out-oda-net-excl-debt-relief",2005,2106571143
"CH","Switzerland","out-debt-relief",2006,131723240.89
"CH","Switzerland","out-oda-net-excl-debt-relief",2006,2079926899
"CH","Switzerland","out-oda-net-excl-debt-relief",2007,2039543982
"CH","Switzerland","out-debt-relief",2007,80570569.07
"CH","Switzerland","out-oda-net-excl-debt-relief",2008,2187098356
"CH","Switzerland","out-debt-relief",2008,111522534.14
"CH","Switzerland","out-oda-net-excl-debt-relief",2009,2384589519
"CH","Switzerland","out-debt-relief",2009,180852638.83
"CH","Switzerland","out-oda-net-excl-debt-relief",2010,2417428517
"CH","Switzerland","out-debt-relief",2010,32316028.39
"CH","Switzerland","out-oda-net-excl-debt-relief",2011,2689132505
"CH","Switzerland","out-debt-relief",2011,70377244.32
"CH","Switzerland","out-oda-net-excl-debt-relief",2012,2908423668
"CH","Switzerland","out-debt-relief",2012,14499071.23
"CH","Switzerland","out-oda-net-excl-debt-relief",2013,3029669965
"CH","Switzerland","out-oda-net-excl-debt-relief",2014,3315101500
"CH","Switzerland","out-oda-net-excl-debt-relief",2015,3561500000
"TW","Taiwan","out-oda-net-excl-debt-relief",1988,24114194
"TW","Taiwan","out-oda-net-excl-debt-relief",1989,32232998
"TW","Taiwan","out-oda-net-excl-debt-relief",1990,34395022
"TW","Taiwan","out-oda-net-excl-debt-relief",1991,169041576
"TW","Taiwan","out-oda-net-excl-debt-relief",1992,136476648
"TW","Taiwan","out-oda-net-excl-debt-relief",1993,80281965
"TW","Taiwan","out-oda-net-excl-debt-relief",1994,100152850
"TW","Taiwan","out-oda-net-excl-debt-relief",1995,105365032
"TW","Taiwan","out-oda-net-excl-debt-relief",1996,105634164
"TW","Taiwan","out-oda-net-excl-debt-relief",1997,84417621
"TW","Taiwan","out-oda-net-excl-debt-relief",1998,34924314
