id-from,id-to,year,rank,total-oda,bundle,bundle-value
JP,KE,2015,10,223549218.06,cash-loan-equity,141693577.90
JP,KE,2015,10,223549218.06,commodities-food,4766080.00
JP,KE,2015,10,223549218.06,non-transfer,1077739.73
JP,KE,2015,10,223549218.06,technical-ooperation,39697116.43
JP,MM,2015,6,351131834.56,cash-grant,21785313.40
JP,MM,2015,6,351131834.56,cash-loan-equity,95706740.00
JP,MM,2015,6,351131834.56,commodities-food,8196970.00
JP,MM,2015,6,351131834.56,mixed-project-aid,169480672.00
JP,MM,2015,6,351131834.56,non-transfer,4145003.20
JP,MM,2015,6,351131834.56,technical-ooperation,51817135.96
JP,other,2015,11,6049364967.99,cash-grant,1012507230.64
JP,other,2015,11,6049364967.99,cash-loan-equity,2153050715.60
JP,other,2015,11,6049364967.99,commodities-food,366617015.66
JP,other,2015,11,6049364967.99,gpgs-nngos,271964.00
JP,other,2015,11,6049364967.99,mixed-project-aid,485402271.50
JP,other,2015,11,6049364967.99,non-transfer,670656234.80
JP,other,2015,11,6049364967.99,technical-ooperation,1360859535.79
JP,PH,2015,3,541954634.00,cash-grant,2615374.43
JP,PH,2015,3,541954634.00,cash-loan-equity,446099702.30
JP,PH,2015,3,541954634.00,commodities-food,7851090.00
JP,PH,2015,3,541954634.00,mixed-project-aid,34181515.00
JP,PH,2015,3,541954634.00,non-transfer,1911180.19
JP,PH,2015,3,541954634.00,technical-ooperation,49295772.08
JP,VN,2015,2,1418878475.51,cash-grant,4679367.20
JP,VN,2015,2,1418878475.51,cash-loan-equity,1327417207.02
JP,VN,2015,2,1418878475.51,commodities-food,5785010.00
JP,VN,2015,2,1418878475.51,mixed-project-aid,0.00
JP,VN,2015,2,1418878475.51,non-transfer,3332682.39
JP,VN,2015,2,1418878475.51,technical-ooperation,77664208.90
KR,AF,2015,6,54599066.00,cash-grant,50199996.00
KR,AF,2015,6,54599066.00,mixed-project-aid,26981.00
KR,AF,2015,6,54599066.00,non-transfer,317070.00
KR,AF,2015,6,54599066.00,technical-ooperation,4055019.00
KR,BD,2015,5,57734298.00,cash-grant,1167995.00
KR,BD,2015,5,57734298.00,cash-loan-equity,39217343.00
KR,BD,2015,5,57734298.00,mixed-project-aid,9601151.00
KR,BD,2015,5,57734298.00,non-transfer,567160.00
KR,BD,2015,5,57734298.00,technical-ooperation,7180649.00
KR,ET,2015,9,46015721.00,cash-grant,2487608.00
KR,ET,2015,9,46015721.00,cash-loan-equity,22501600.00
KR,ET,2015,9,46015721.00,mixed-project-aid,5542723.00
KR,ET,2015,9,46015721.00,non-transfer,991575.00
KR,ET,2015,9,46015721.00,technical-ooperation,14492215.00
KR,ID,2015,7,46583334.00,cash-grant,824594.00
KR,ID,2015,7,46583334.00,cash-loan-equity,27637299.00
KR,ID,2015,7,46583334.00,gpgs-nngos,292601.00
KR,ID,2015,7,46583334.00,mixed-project-aid,5041348.00
KR,ID,2015,7,46583334.00,non-transfer,655935.00
KR,ID,2015,7,46583334.00,technical-ooperation,12131557.00
KR,KH,2015,4,69495522.00,cash-grant,5718172.00
KR,KH,2015,4,69495522.00,cash-loan-equity,32024340.00
KR,KH,2015,4,69495522.00,gpgs-nngos,1538775.00
KR,KH,2015,4,69495522.00,mixed-project-aid,6152608.00
KR,KH,2015,4,69495522.00,non-transfer,1344725.00
KR,KH,2015,4,69495522.00,technical-ooperation,22716902.00
KR,LA,2015,2,88233144.00,cash-grant,1877333.00
KR,LA,2015,2,88233144.00,cash-loan-equity,65780305.00
KR,LA,2015,2,88233144.00,gpgs-nngos,860743.00
KR,LA,2015,2,88233144.00,mixed-project-aid,4116834.00
KR,LA,2015,2,88233144.00,non-transfer,1326784.00
KR,LA,2015,2,88233144.00,technical-ooperation,14271145.00
KR,MZ,2015,10,42289485.00,cash-grant,0.00
KR,MZ,2015,10,42289485.00,cash-loan-equity,33355057.00
KR,MZ,2015,10,42289485.00,mixed-project-aid,792655.00
KR,MZ,2015,10,42289485.00,non-transfer,125337.00
KR,MZ,2015,10,42289485.00,technical-ooperation,8016436.00
KR,other,2015,11,862547649.60,cash-grant,160292286.00
KR,other,2015,11,862547649.60,cash-loan-equity,181946993.00
KR,other,2015,11,862547649.60,commodities-food,1989448.00
KR,other,2015,11,862547649.60,gpgs-nngos,5005936.00
KR,other,2015,11,862547649.60,mixed-project-aid,125897275.00
KR,other,2015,11,862547649.60,non-transfer,147276786.60
KR,other,2015,11,862547649.60,technical-ooperation,240138925.00
KR,PH,2015,8,46527023.00,cash-grant,149959.00
KR,PH,2015,8,46527023.00,cash-loan-equity,13495788.00
KR,PH,2015,8,46527023.00,gpgs-nngos,462675.00
KR,PH,2015,8,46527023.00,mixed-project-aid,9289054.00
KR,PH,2015,8,46527023.00,non-transfer,731191.00
KR,PH,2015,8,46527023.00,technical-ooperation,22398356.00
KR,TZ,2015,3,71293807.00,cash-grant,4067910.00
KR,TZ,2015,3,71293807.00,cash-loan-equity,51779420.00
KR,TZ,2015,3,71293807.00,mixed-project-aid,6362414.00
KR,TZ,2015,3,71293807.00,non-transfer,1558782.00
KR,TZ,2015,3,71293807.00,technical-ooperation,7525281.00
KR,VN,2015,1,225931659.00,cash-grant,2117762.00
KR,VN,2015,1,225931659.00,cash-loan-equity,174743922.00
KR,VN,2015,1,225931659.00,gpgs-nngos,2381143.00
KR,VN,2015,1,225931659.00,mixed-project-aid,12211733.00
KR,VN,2015,1,225931659.00,non-transfer,829519.00
KR,VN,2015,1,225931659.00,technical-ooperation,33647580.00
LU,BF,2015,2,21504070.81,cash-grant,663923.00
LU,BF,2015,2,21504070.81,mixed-project-aid,3491853.28
LU,BF,2015,2,21504070.81,non-transfer,2673171.00
LU,BF,2015,2,21504070.81,technical-ooperation,14675123.53
LU,CV,2015,5,15180046.25,cash-grant,2119797.00
LU,CV,2015,5,15180046.25,mixed-project-aid,5506143.39
LU,CV,2015,5,15180046.25,non-transfer,1817510.00
LU,CV,2015,5,15180046.25,technical-ooperation,5736595.86
LU,LA,2015,4,16173194.12,cash-grant,510926.00
LU,LA,2015,4,16173194.12,commodities-food,169199.00
LU,LA,2015,4,16173194.12,gpgs-nngos,388242.00
LU,LA,2015,4,16173194.12,mixed-project-aid,6103891.10
LU,LA,2015,4,16173194.12,non-transfer,1102380.00
LU,LA,2015,4,16173194.12,technical-ooperation,7898556.02
LU,ML,2015,6,14104399.73,cash-grant,1614155.80
LU,ML,2015,6,14104399.73,commodities-food,204714.00
LU,ML,2015,6,14104399.73,mixed-project-aid,5050590.83
LU,ML,2015,6,14104399.73,non-transfer,690077.00
LU,ML,2015,6,14104399.73,technical-ooperation,6544862.10
LU,NE,2015,1,23635712.59,cash-grant,554631.00
LU,NE,2015,1,23635712.59,commodities-food,443705.00
LU,NE,2015,1,23635712.59,mixed-project-aid,9189428.90
LU,NE,2015,1,23635712.59,non-transfer,2298570.00
LU,NE,2015,1,23635712.59,technical-ooperation,11149377.69
LU,NI,2015,9,7821165.16,cash-grant,1497499.00
LU,NI,2015,9,7821165.16,mixed-project-aid,794857.56
LU,NI,2015,9,7821165.16,non-transfer,1144250.00
LU,NI,2015,9,7821165.16,technical-ooperation,4384558.60
LU,other,2015,11,118391023.85,cash-grant,51325624.34
LU,other,2015,11,118391023.85,commodities-food,1467484.10
LU,other,2015,11,118391023.85,gpgs-nngos,920688.31
LU,other,2015,11,118391023.85,mixed-project-aid,21189379.45
LU,other,2015,11,118391023.85,non-transfer,8382416.02
LU,other,2015,11,118391023.85,technical-ooperation,35105431.64
LU,PS,2015,8,8327689.77,cash-grant,5546308.00
LU,PS,2015,8,8327689.77,mixed-project-aid,2238912.28
LU,PS,2015,8,8327689.77,non-transfer,45.59
LU,PS,2015,8,8327689.77,technical-ooperation,542423.90
LU,SN,2015,3,20249009.22,commodities-food,110926.00
LU,SN,2015,3,20249009.22,mixed-project-aid,3163380.70
LU,SN,2015,3,20249009.22,non-transfer,2469820.00
LU,SN,2015,3,20249009.22,technical-ooperation,14504882.52
LU,SY,2015,10,5949130.60,cash-grant,2052133.00
LU,SY,2015,10,5949130.60,mixed-project-aid,3758295.90
LU,SY,2015,10,5949130.60,technical-ooperation,138701.70
LU,VN,2015,7,11342604.07,cash-grant,274995.00
LU,VN,2015,7,11342604.07,mixed-project-aid,2889925.18
LU,VN,2015,7,11342604.07,non-transfer,1631320.00
LU,VN,2015,7,11342604.07,technical-ooperation,6546363.89
NL,AF,2015,2,55441480.50,cash-grant,37733036.00
NL,AF,2015,2,55441480.50,commodities-food,1641710.00
NL,AF,2015,2,55441480.50,gpgs-nngos,134421.00
NL,AF,2015,2,55441480.50,mixed-project-aid,12973879.50
NL,AF,2015,2,55441480.50,technical-ooperation,2958434.00
NL,BD,2015,3,46602248.54,cash-grant,24272280.98
NL,BD,2015,3,46602248.54,commodities-food,140292.00
NL,BD,2015,3,46602248.54,gpgs-nngos,1237891.40
NL,BD,2015,3,46602248.54,mixed-project-aid,5046288.60
NL,BD,2015,3,46602248.54,technical-ooperation,15905495.56
NL,ET,2015,1,80479848.18,cash-grant,31951765.56
NL,ET,2015,1,80479848.18,commodities-food,35195400.00
NL,ET,2015,1,80479848.18,gpgs-nngos,1950881.42
NL,ET,2015,1,80479848.18,mixed-project-aid,8804942.90
NL,ET,2015,1,80479848.18,technical-ooperation,2576858.30
NL,IQ,2015,7,40310920.29,cash-grant,24640105.10
NL,IQ,2015,7,40310920.29,mixed-project-aid,15670815.19
NL,LB,2015,8,37849380.00,cash-grant,32168620.00
NL,LB,2015,8,37849380.00,gpgs-nngos,209097.80
NL,LB,2015,8,37849380.00,mixed-project-aid,5471662.20
NL,ML,2015,9,37465604.30,cash-grant,9901468.70
NL,ML,2015,9,37465604.30,mixed-project-aid,24296536.60
NL,ML,2015,9,37465604.30,technical-ooperation,3267599.00
NL,MZ,2015,10,35083451.99,cash-grant,22376967.99
NL,MZ,2015,10,35083451.99,commodities-food,688482.00
NL,MZ,2015,10,35083451.99,gpgs-nngos,1835680.00
NL,MZ,2015,10,35083451.99,mixed-project-aid,5275768.00
NL,MZ,2015,10,35083451.99,technical-ooperation,4906554.00
NL,other,2015,11,3794092589.47,cash-grant,1243082980.40
NL,other,2015,11,3794092589.47,cash-loan-equity,0.00
NL,other,2015,11,3794092589.47,commodities-food,38877743.60
NL,other,2015,11,3794092589.47,gpgs-nngos,40457785.75
NL,other,2015,11,3794092589.47,mixed-project-aid,441305100.60
NL,other,2015,11,3794092589.47,non-transfer,1749967552.97
NL,other,2015,11,3794092589.47,technical-ooperation,280401426.15
NL,RW,2015,6,40830398.20,cash-grant,29759873.00
NL,RW,2015,6,40830398.20,commodities-food,914417.00
NL,RW,2015,6,40830398.20,mixed-project-aid,4405188.20
NL,RW,2015,6,40830398.20,technical-ooperation,5750920.00
NL,SS,2015,5,42079570.90,cash-grant,18212602.00
NL,SS,2015,5,42079570.90,mixed-project-aid,22290660.40
NL,SS,2015,5,42079570.90,technical-ooperation,1576308.50
NL,SY,2015,4,45768728.20,cash-grant,6670071.90
NL,SY,2015,4,45768728.20,mixed-project-aid,35860526.30
NL,SY,2015,4,45768728.20,technical-ooperation,3238130.00
NO,AF,2015,2,85898335.10,cash-grant,55284789.70
NO,AF,2015,2,85898335.10,gpgs-nngos,1128441.60
NO,AF,2015,2,85898335.10,mixed-project-aid,26079911.80
NO,AF,2015,2,85898335.10,non-transfer,1023656.30
NO,AF,2015,2,85898335.10,technical-ooperation,2381535.70
NO,BR,2015,1,157200662.52,cash-grant,149180711.56
NO,BR,2015,1,157200662.52,gpgs-nngos,2000914.84
NO,BR,2015,1,157200662.52,mixed-project-aid,4701427.34
NO,BR,2015,1,157200662.52,non-transfer,11493.50
NO,BR,2015,1,157200662.52,technical-ooperation,1306115.28
NO,ET,2015,8,48671655.65,cash-grant,22076333.97
NO,ET,2015,8,48671655.65,commodities-food,3100080.00
NO,ET,2015,8,48671655.65,gpgs-nngos,123383.00
NO,ET,2015,8,48671655.65,mixed-project-aid,16298556.90
NO,ET,2015,8,48671655.65,non-transfer,251829.00
NO,ET,2015,8,48671655.65,technical-ooperation,6821472.78
NO,MW,2015,4,73391185.29,cash-grant,25710823.22
NO,MW,2015,4,73391185.29,commodities-food,6049598.00
NO,MW,2015,4,73391185.29,mixed-project-aid,32694656.18
NO,MW,2015,4,73391185.29,non-transfer,0.00
NO,MW,2015,4,73391185.29,technical-ooperation,8936107.89
NO,NP,2015,7,61197322.78,cash-grant,17176788.50
NO,NP,2015,7,61197322.78,commodities-food,4959838.00
NO,NP,2015,7,61197322.78,gpgs-nngos,134039.50
NO,NP,2015,7,61197322.78,mixed-project-aid,35042958.50
NO,NP,2015,7,61197322.78,non-transfer,314902.00
NO,NP,2015,7,61197322.78,technical-ooperation,3568796.28
NO,other,2015,11,2607471027.76,cash-grant,1039663532.07
NO,other,2015,11,2607471027.76,commodities-food,44311064.20
NO,other,2015,11,2607471027.76,gpgs-nngos,69723837.27
NO,other,2015,11,2607471027.76,mixed-project-aid,546094594.43
NO,other,2015,11,2607471027.76,non-transfer,737837685.58
NO,other,2015,11,2607471027.76,technical-ooperation,169840314.21
NO,PS,2015,3,78430809.69,cash-grant,48918658.49
NO,PS,2015,3,78430809.69,gpgs-nngos,868023.00
NO,PS,2015,3,78430809.69,mixed-project-aid,23706252.20
NO,PS,2015,3,78430809.69,technical-ooperation,4937876.00
NO,SS,2015,6,62242920.54,cash-grant,26788509.30
NO,SS,2015,6,62242920.54,commodities-food,11656310.00
NO,SS,2015,6,62242920.54,gpgs-nngos,194853.69
NO,SS,2015,6,62242920.54,mixed-project-aid,19017298.70
NO,SS,2015,6,62242920.54,technical-ooperation,4585948.85
NO,SY,2015,5,64084779.47,cash-grant,20336580.00
NO,SY,2015,5,64084779.47,commodities-food,3720100.00
NO,SY,2015,5,64084779.47,gpgs-nngos,253116.00
NO,SY,2015,5,64084779.47,mixed-project-aid,39363743.60
NO,SY,2015,5,64084779.47,technical-ooperation,411239.87
NO,TZ,2015,9,48460185.33,cash-grant,21032407.75
NO,TZ,2015,9,48460185.33,gpgs-nngos,1016830.00
NO,TZ,2015,9,48460185.33,mixed-project-aid,14608558.90
NO,TZ,2015,9,48460185.33,non-transfer,264839.00
NO,TZ,2015,9,48460185.33,technical-ooperation,11537549.68
NO,UG,2015,10,46544518.20,cash-grant,19482087.34
NO,UG,2015,10,46544518.20,gpgs-nngos,18600.50
NO,UG,2015,10,46544518.20,mixed-project-aid,15293657.90
NO,UG,2015,10,46544518.20,non-transfer,67465.70
NO,UG,2015,10,46544518.20,technical-ooperation,11682706.76
NZ,CK,2015,4,17313925.66,cash-grant,10714818.90
NZ,CK,2015,4,17313925.66,mixed-project-aid,6197395.96
NZ,CK,2015,4,17313925.66,non-transfer,77049.80
NZ,CK,2015,4,17313925.66,technical-ooperation,324661.00
NZ,KI,2015,10,13609319.29,cash-grant,4319670.00
NZ,KI,2015,10,13609319.29,mixed-project-aid,2378307.60
NZ,KI,2015,10,13609319.29,non-transfer,1533040.00
NZ,KI,2015,10,13609319.29,technical-ooperation,5378301.69
NZ,NU,2015,5,16717542.40,cash-grant,7928303.40
NZ,NU,2015,5,16717542.40,mixed-project-aid,8680793.00
NZ,NU,2015,5,16717542.40,non-transfer,83098.10
NZ,NU,2015,5,16717542.40,technical-ooperation,25347.90
NZ,other,2015,11,187892317.46,cash-grant,39698997.79
NZ,other,2015,11,187892317.46,commodities-food,139451.00
NZ,other,2015,11,187892317.46,gpgs-nngos,1260111.50
NZ,other,2015,11,187892317.46,mixed-project-aid,37377112.30
NZ,other,2015,11,187892317.46,non-transfer,79460195.79
NZ,other,2015,11,187892317.46,technical-ooperation,29956449.09
NZ,PG,2015,3,19639411.80,cash-grant,7727819.00
NZ,PG,2015,3,19639411.80,mixed-project-aid,4861903.80
NZ,PG,2015,3,19639411.80,non-transfer,3774698.00
NZ,PG,2015,3,19639411.80,technical-ooperation,3274991.00
NZ,SB,2015,2,20276884.43,cash-grant,10928937.50
NZ,SB,2015,2,20276884.43,mixed-project-aid,1084479.60
NZ,SB,2015,2,20276884.43,non-transfer,2199388.00
NZ,SB,2015,2,20276884.43,technical-ooperation,6064079.33
NZ,TL,2015,6,14908504.03,cash-grant,3863172.00
NZ,TL,2015,6,14908504.03,mixed-project-aid,5903033.80
NZ,TL,2015,6,14908504.03,non-transfer,2143986.23
NZ,TL,2015,6,14908504.03,technical-ooperation,2998312.00
NZ,TO,2015,8,14111310.50,cash-grant,6292943.00
NZ,TO,2015,8,14111310.50,mixed-project-aid,3788882.50
NZ,TO,2015,8,14111310.50,non-transfer,2162467.20
NZ,TO,2015,8,14111310.50,technical-ooperation,1867017.80
NZ,TV,2015,7,14216180.01,cash-grant,5482162.90
NZ,TV,2015,7,14216180.01,mixed-project-aid,7019435.70
NZ,TV,2015,7,14216180.01,non-transfer,833095.01
NZ,TV,2015,7,14216180.01,technical-ooperation,881486.40
NZ,VU,2015,1,26884351.24,cash-grant,12543858.42
NZ,VU,2015,1,26884351.24,mixed-project-aid,9045930.32
NZ,VU,2015,1,26884351.24,non-transfer,1641345.50
NZ,VU,2015,1,26884351.24,technical-ooperation,3653217.00
NZ,WS,2015,9,13795126.00,cash-grant,6849143.30
NZ,WS,2015,9,13795126.00,mixed-project-aid,1235700.00
NZ,WS,2015,9,13795126.00,non-transfer,3290593.20
NZ,WS,2015,9,13795126.00,technical-ooperation,2419689.50
PL,AO,2015,4,14802190.00,cash-loan-equity,14606800.00
PL,AO,2015,4,14802190.00,mixed-project-aid,45000.00
PL,AO,2015,4,14802190.00,non-transfer,150390.00
PL,BY,2015,3,18771860.01,cash-grant,921602.70
PL,BY,2015,3,18771860.01,mixed-project-aid,326283.30
PL,BY,2015,3,18771860.01,non-transfer,9380147.56
PL,BY,2015,3,18771860.01,technical-ooperation,8143826.45
PL,ET,2015,2,27286962.68,cash-grant,332709.14
PL,ET,2015,2,27286962.68,cash-loan-equity,26771500.00
PL,ET,2015,2,27286962.68,non-transfer,40689.23
PL,ET,2015,2,27286962.68,technical-ooperation,142064.31
PL,GE,2015,7,1985864.59,cash-grant,308836.66
PL,GE,2015,7,1985864.59,mixed-project-aid,105273.40
PL,GE,2015,7,1985864.59,non-transfer,350477.52
PL,GE,2015,7,1985864.59,technical-ooperation,1221277.01
PL,KH,2015,10,991922.55,mixed-project-aid,9381.30
PL,KH,2015,10,991922.55,technical-ooperation,982541.25
PL,KZ,2015,8,1081558.66,non-transfer,1068675.04
PL,KZ,2015,8,1081558.66,technical-ooperation,12883.62
PL,MD,2015,6,2459797.76,cash-grant,292377.05
PL,MD,2015,6,2459797.76,mixed-project-aid,187056.21
PL,MD,2015,6,2459797.76,non-transfer,321622.47
PL,MD,2015,6,2459797.76,technical-ooperation,1658742.03
PL,other,2015,11,24655622.27,cash-grant,4955691.79
PL,other,2015,11,24655622.27,cash-loan-equity,0.00
PL,other,2015,11,24655622.27,mixed-project-aid,1873145.99
PL,other,2015,11,24655622.27,non-transfer,14145721.60
PL,other,2015,11,24655622.27,technical-ooperation,3681062.91
PL,PS,2015,9,1031513.89,cash-grant,421377.00
PL,PS,2015,9,1031513.89,mixed-project-aid,117362.00
PL,PS,2015,9,1031513.89,non-transfer,80192.60
PL,PS,2015,9,1031513.89,technical-ooperation,412582.29
PL,SY,2015,5,2965499.39,cash-grant,1591404.00
PL,SY,2015,5,2965499.39,commodities-food,1060950.00
PL,SY,2015,5,2965499.39,mixed-project-aid,264139.00
PL,SY,2015,5,2965499.39,non-transfer,48737.46
PL,SY,2015,5,2965499.39,technical-ooperation,268.92
PL,UA,2015,1,28851990.14,cash-grant,4196663.21
PL,UA,2015,1,28851990.14,commodities-food,370446.60
PL,UA,2015,1,28851990.14,mixed-project-aid,3550393.90
PL,UA,2015,1,28851990.14,non-transfer,17913367.74
PL,UA,2015,1,28851990.14,technical-ooperation,2821118.69
PT,AO,2015,7,8528603.07,cash-loan-equity,3576830.00
PT,AO,2015,7,8528603.07,mixed-project-aid,1340251.47
PT,AO,2015,7,8528603.07,non-transfer,431949.97
PT,AO,2015,7,8528603.07,technical-ooperation,3179571.63
PT,BR,2015,9,3075441.46,mixed-project-aid,325970.81
PT,BR,2015,9,3075441.46,non-transfer,1981214.71
PT,BR,2015,9,3075441.46,technical-ooperation,768255.94
PT,CN,2015,8,4021585.72,cash-loan-equity,3713830.00
PT,CN,2015,8,4021585.72,mixed-project-aid,103299.00
PT,CN,2015,8,4021585.72,technical-ooperation,204456.72
PT,CV,2015,1,51966542.27,cash-grant,566289.30
PT,CV,2015,1,51966542.27,cash-loan-equity,31932305.70
PT,CV,2015,1,51966542.27,mixed-project-aid,9456859.87
PT,CV,2015,1,51966542.27,non-transfer,7798564.65
PT,CV,2015,1,51966542.27,technical-ooperation,2212522.75
PT,GW,2015,4,13857917.47,mixed-project-aid,7690611.05
PT,GW,2015,4,13857917.47,non-transfer,1889740.79
PT,GW,2015,4,13857917.47,technical-ooperation,4277565.63
PT,MA,2015,6,11878092.50,cash-loan-equity,11530800.00
PT,MA,2015,6,11878092.50,non-transfer,68416.00
PT,MA,2015,6,11878092.50,technical-ooperation,278876.50
PT,MZ,2015,2,32978585.34,cash-grant,945986.70
PT,MZ,2015,2,32978585.34,cash-loan-equity,5527966.00
PT,MZ,2015,2,32978585.34,mixed-project-aid,412100.75
PT,MZ,2015,2,32978585.34,non-transfer,16249588.10
PT,MZ,2015,2,32978585.34,technical-ooperation,9842943.79
PT,other,2015,11,25923466.51,cash-grant,8218470.00
PT,other,2015,11,25923466.51,cash-loan-equity,0.00
PT,other,2015,11,25923466.51,commodities-food,3519.69
PT,other,2015,11,25923466.51,mixed-project-aid,2145641.03
PT,other,2015,11,25923466.51,non-transfer,8693787.99
PT,other,2015,11,25923466.51,technical-ooperation,6862047.80
PT,ST,2015,3,25162915.26,cash-loan-equity,15616475.90
PT,ST,2015,3,25162915.26,commodities-food,46169.70
PT,ST,2015,3,25162915.26,mixed-project-aid,3884542.74
PT,ST,2015,3,25162915.26,non-transfer,2482650.00
PT,ST,2015,3,25162915.26,technical-ooperation,3133076.92
PT,TL,2015,5,12966372.52,cash-grant,39803.60
PT,TL,2015,5,12966372.52,mixed-project-aid,580176.60
PT,TL,2015,5,12966372.52,non-transfer,1686714.40
PT,TL,2015,5,12966372.52,technical-ooperation,10659677.92
PT,ZA,2015,10,1258931.20,technical-ooperation,1258931.20
SE,AF,2015,2,103687063.19,cash-grant,68124922.99
SE,AF,2015,2,103687063.19,commodities-food,944634.00
SE,AF,2015,2,103687063.19,mixed-project-aid,29511218.64
SE,AF,2015,2,103687063.19,non-transfer,147710.90
SE,AF,2015,2,103687063.19,technical-ooperation,4958576.67
SE,CD,2015,7,53556872.46,cash-grant,32289629.69
SE,CD,2015,7,53556872.46,commodities-food,1062710.00
SE,CD,2015,7,53556872.46,mixed-project-aid,16966814.00
SE,CD,2015,7,53556872.46,non-transfer,35898.61
SE,CD,2015,7,53556872.46,technical-ooperation,3201820.16
SE,KE,2015,4,64685890.68,cash-grant,23379789.28
SE,KE,2015,4,64685890.68,commodities-food,236158.00
SE,KE,2015,4,64685890.68,mixed-project-aid,10336177.10
SE,KE,2015,4,64685890.68,non-transfer,1190953.79
SE,KE,2015,4,64685890.68,technical-ooperation,29542812.51
SE,MZ,2015,3,94604545.74,cash-grant,71614991.90
SE,MZ,2015,3,94604545.74,mixed-project-aid,3069621.73
SE,MZ,2015,3,94604545.74,non-transfer,388383.80
SE,MZ,2015,3,94604545.74,technical-ooperation,19531548.31
SE,other,2015,11,4233677754.93,cash-grant,956209776.74
SE,other,2015,11,4233677754.93,cash-loan-equity,0.00
SE,other,2015,11,4233677754.93,commodities-food,18666235.40
SE,other,2015,11,4233677754.93,gpgs-nngos,8148970.42
SE,other,2015,11,4233677754.93,mixed-project-aid,284109295.51
SE,other,2015,11,4233677754.93,non-transfer,2656246517.18
SE,other,2015,11,4233677754.93,technical-ooperation,310296959.68
SE,PS,2015,6,54904679.90,cash-grant,33461180.38
SE,PS,2015,6,54904679.90,commodities-food,0.00
SE,PS,2015,6,54904679.90,mixed-project-aid,14673993.00
SE,PS,2015,6,54904679.90,non-transfer,97420.78
SE,PS,2015,6,54904679.90,technical-ooperation,6672085.74
SE,SO,2015,5,61169339.82,cash-grant,50521626.57
SE,SO,2015,5,61169339.82,commodities-food,183679.00
SE,SO,2015,5,61169339.82,gpgs-nngos,59316.90
SE,SO,2015,5,61169339.82,mixed-project-aid,6969588.80
SE,SO,2015,5,61169339.82,non-transfer,53354.80
SE,SO,2015,5,61169339.82,technical-ooperation,3381773.75
SE,SS,2015,10,39574804.83,cash-grant,30118909.03
SE,SS,2015,10,39574804.83,mixed-project-aid,6065204.80
SE,SS,2015,10,39574804.83,non-transfer,0.00
SE,SS,2015,10,39574804.83,technical-ooperation,3390691.00
SE,TZ,2015,1,109244412.86,cash-grant,54487186.75
SE,TZ,2015,1,109244412.86,mixed-project-aid,26137076.60
SE,TZ,2015,1,109244412.86,non-transfer,1122459.30
SE,TZ,2015,1,109244412.86,technical-ooperation,27497690.22
SE,UG,2015,9,41779217.62,cash-grant,23802240.31
SE,UG,2015,9,41779217.62,commodities-food,419837.00
SE,UG,2015,9,41779217.62,mixed-project-aid,9883338.10
SE,UG,2015,9,41779217.62,non-transfer,2142089.62
SE,UG,2015,9,41779217.62,technical-ooperation,5531712.59
SE,ZM,2015,8,51223631.08,cash-grant,37537346.31
SE,ZM,2015,8,51223631.08,mixed-project-aid,3880759.70
SE,ZM,2015,8,51223631.08,non-transfer,945452.51
SE,ZM,2015,8,51223631.08,technical-ooperation,8860072.56
SI,AF,2015,10,121805.10,non-transfer,18635.60
SI,AF,2015,10,121805.10,technical-ooperation,103169.50
SI,BA,2015,1,3664799.27,cash-grant,468103.10
SI,BA,2015,1,3664799.27,mixed-project-aid,1029228.30
SI,BA,2015,1,3664799.27,non-transfer,1920790.41
SI,BA,2015,1,3664799.27,technical-ooperation,246677.46
SI,MD,2015,9,146708.80,mixed-project-aid,67951.20
SI,MD,2015,9,146708.80,technical-ooperation,78757.60
SI,ME,2015,3,1727004.45,mixed-project-aid,1214392.90
SI,ME,2015,3,1727004.45,non-transfer,288356.60
SI,ME,2015,3,1727004.45,technical-ooperation,224254.95
SI,MK,2015,2,2531349.61,mixed-project-aid,113132.40
SI,MK,2015,2,2531349.61,non-transfer,2241639.10
SI,MK,2015,2,2531349.61,technical-ooperation,176578.11
SI,other,2015,11,13557165.78,cash-grant,1295495.38
SI,other,2015,11,13557165.78,commodities-food,33277.90
SI,other,2015,11,13557165.78,mixed-project-aid,822874.09
SI,other,2015,11,13557165.78,non-transfer,10580276.06
SI,other,2015,11,13557165.78,technical-ooperation,825242.35
SI,PS,2015,7,241685.20,cash-grant,55463.10
SI,PS,2015,7,241685.20,mixed-project-aid,72102.10
SI,PS,2015,7,241685.20,non-transfer,0.00
SI,PS,2015,7,241685.20,technical-ooperation,114120.00
SI,RS,2015,4,1579019.18,cash-grant,59345.50
SI,RS,2015,4,1579019.18,mixed-project-aid,294672.90
SI,RS,2015,4,1579019.18,non-transfer,1069786.80
SI,RS,2015,4,1579019.18,technical-ooperation,155213.98
SI,SY,2015,8,155296.70,cash-grant,155296.70
SI,UA,2015,6,310563.02,cash-grant,114046.00
SI,UA,2015,6,310563.02,mixed-project-aid,155296.82
SI,UA,2015,6,310563.02,non-transfer,41220.20
SI,XK,2015,5,1065951.04,mixed-project-aid,30034.00
SI,XK,2015,5,1065951.04,non-transfer,27620.60
SI,XK,2015,5,1065951.04,technical-ooperation,1008296.44
SK,AF,2015,8,291625.21,non-transfer,30759.80
SK,AF,2015,8,291625.21,technical-ooperation,260865.41
SK,AL,2015,7,348241.69,cash-grant,4925.12
