id,region,aid-type,year,value
wfp,far-east-asia,bilateral,2014,9876030.46
wfp,middle-east,bilateral,2014,55274072.17
wfp,north-central-america,bilateral,2014,10539715.55
wfp,north-of-sahara,bilateral,2014,5240140.53
wfp,south-america,bilateral,2014,3645315.15
wfp,south-central-asia,bilateral,2014,18900166.61
wfp,south-of-sahara,bilateral,2014,173261433.02
wfp,unspecified,bilateral,2014,26448346.36
who,europe,bilateral,2014,31193199.51
who,far-east-asia,bilateral,2014,37225799.86
who,middle-east,bilateral,2014,33937091.62
who,north-of-sahara,bilateral,2014,6169836.73
who,oceania,bilateral,2014,9202439.61
who,south-central-asia,bilateral,2014,49825910.93
who,south-of-sahara,bilateral,2014,101337243.05
who,unspecified,bilateral,2014,165604290.05
