"from_di_id","entity_from_name","to_di_id","entity_to_name","year","sector","bundle","channel","value"
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"other","oof-loan","other",142625000
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"other","oof-loan","public-sector-recipient",61537900
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"banking-and-business","oof-loan","other",513548100
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"infrastructure","oof-loan","other",121104000
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"banking-and-business","oof-loan","private-sector-institution",22002840
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"industry-and-trade","oof-loan","other",120017285
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2011,"water-and-sanitation","oof-loan","other",3076900
"EU","European Union","TR","Turkey",2011,"other","oof-loan","unspecified",76612500
"EU","European Union","TR","Turkey",2011,"industry-and-trade","oof-loan","unspecified",21336200
"EU","European Union","TR","Turkey",2011,"banking-and-business","oof-loan","unspecified",69835300
"FR","France","TR","Turkey",2011,"environment","oof-loan","unspecified",70251900
"FR","France","TR","Turkey",2011,"other","oof-loan","unspecified",34517800
"FR","France","TR","Turkey",2011,"banking-and-business","oof-loan","unspecified",3649020
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"banking-and-business","oof-loan","unspecified",194492537
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"water-and-sanitation","oof-loan","unspecified",29969496
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"other-social-services","oof-loan","unspecified",143225229
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"health","oof-loan","unspecified",95599620
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"governance-security-and-civil-society","oof-loan","unspecified",253224876
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"other","oof-loan","unspecified",34366727
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"education","oof-loan","unspecified",117167100
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"humanitarian","oof-loan","unspecified",2808490
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"infrastructure","oof-loan","unspecified",282655440
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"industry-and-trade","oof-loan","unspecified",363087562
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2011,"agriculture-and-food-security","oof-loan","unspecified",4821526
"KR","South Korea","TR","Turkey",2011,"industry-and-trade","oof-loan","unspecified",52510900
"KR","South Korea","TR","Turkey",2011,"infrastructure","oof-loan","unspecified",407852
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2011,"water-and-sanitation","oof-loan","unspecified",4031440
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2011,"infrastructure","oof-loan","unspecified",27019100
"AU","Australia","TR","Turkey",2012,"other","oof-grant","unspecified",3164160
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2012,"industry-and-trade","oof-loan","public-sector-recipient",29125700
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2012,"industry-and-trade","oof-loan","other",65819380
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2012,"agriculture-and-food-security","oof-loan","public-sector-recipient",2769930
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2012,"infrastructure","oof-loan","public-sector-recipient",36567380
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"banking-and-business","oof-loan","other",481029600
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"other","oof-loan","other",233006000
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"industry-and-trade","oof-loan","other",73660305
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"other","oof-loan","public-sector-recipient",24479300
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"industry-and-trade","oof-loan","private-sector-institution",24434780
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"banking-and-business","oof-loan","private-sector-institution",22779360
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"infrastructure","oof-loan","private-sector-institution",1304130
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"infrastructure","oof-loan","other",26850934
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"other","oof-loan","private-sector-institution",2827040
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2012,"water-and-sanitation","oof-loan","public-sector-recipient",135543
"EU","European Union","TR","Turkey",2012,"infrastructure","oof-loan","unspecified",43285100
"EU","European Union","TR","Turkey",2012,"banking-and-business","oof-loan","unspecified",84668900
"FR","France","TR","Turkey",2012,"infrastructure","oof-loan","unspecified",15395900
"FR","France","TR","Turkey",2012,"banking-and-business","oof-loan","unspecified",60280700
"FR","France","TR","Turkey",2012,"environment","oof-loan","unspecified",51796800
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"education","oof-loan","public-sector-recipient",40332960
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"environment","oof-loan","public-sector-recipient",327956400
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"health","oof-loan","public-sector-recipient",15764572
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"other-social-services","oof-loan","public-sector-recipient",440721
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"water-and-sanitation","oof-loan","public-sector-recipient",17663645
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"other","oof-loan","public-sector-recipient",29478010
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"banking-and-business","oof-loan","public-sector-recipient",136568070
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"agriculture-and-food-security","oof-loan","public-sector-recipient",472486
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"governance-security-and-civil-society","oof-loan","public-sector-recipient",26617633
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"infrastructure","oof-loan","public-sector-recipient",429052761
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2012,"industry-and-trade","oof-loan","public-sector-recipient",347645845
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2012,"other","oof-loan","unspecified",19155162
"KR","South Korea","TR","Turkey",2012,"infrastructure","oof-loan","unspecified",718253
"KR","South Korea","TR","Turkey",2012,"industry-and-trade","oof-loan","unspecified",25138800
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2012,"water-and-sanitation","oof-loan","unspecified",777283
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2012,"other","oof-loan","unspecified",22659800
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2012,"infrastructure","oof-loan","unspecified",2777790
"AU","Australia","TR","Turkey",2013,"other","oof-grant","unspecified",2910950
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2013,"industry-and-trade","oof-loan","other",148507100
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2013,"infrastructure","oof-loan","public-sector-recipient",55404110
"DE","Germany","TR","Turkey",2013,"banking-and-business","oof-loan","unspecified",13776500
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"industry-and-trade","oof-loan","other",185247808
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"banking-and-business","oof-loan","other",516686040
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"agriculture-and-food-security","oof-loan","other",5559070
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"other","oof-loan","public-sector-recipient",10754800
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"water-and-sanitation","oof-loan","public-sector-recipient",3700470
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"banking-and-business","oof-loan","private-sector-institution",25587090
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"industry-and-trade","oof-loan","private-sector-institution",11965500
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"banking-and-business","oof-loan","public-sector-unknown",59827300
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"infrastructure","oof-loan","other",208642570
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2013,"other","oof-loan","private-sector-institution",3142836
"EU","European Union","TR","Turkey",2013,"banking-and-business","oof-loan","unspecified",197026000
"EU","European Union","TR","Turkey",2013,"infrastructure","oof-loan","unspecified",81465300
"FR","France","TR","Turkey",2013,"other","oof-loan","unspecified",69853300
"FR","France","TR","Turkey",2013,"banking-and-business","oof-loan","unspecified",42761260
"FR","France","TR","Turkey",2013,"environment","oof-loan","unspecified",1838150
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"other-social-services","oof-loan","public-sector-recipient",875952
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",-112140
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"education","oof-loan","public-sector-recipient",5341514
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"other","oof-loan","public-sector-recipient",27869966
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"banking-and-business","oof-loan","public-sector-recipient",587434820
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"industry-and-trade","oof-loan","public-sector-recipient",295267673
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"health","oof-loan","public-sector-recipient",19064714
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"water-and-sanitation","oof-loan","public-sector-recipient",22436101
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"infrastructure","oof-loan","public-sector-recipient",95473428
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2013,"governance-security-and-civil-society","oof-loan","public-sector-recipient",76219295
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2013,"other","oof-loan","unspecified",117777000
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2013,"other","oof-loan","private-sector-institution",85609400
"KR","South Korea","TR","Turkey",2013,"industry-and-trade","oof-loan","unspecified",75794000
"KR","South Korea","TR","Turkey",2013,"infrastructure","oof-loan","unspecified",99493893
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2013,"industry-and-trade","oof-loan","unspecified",22531000
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2014,"infrastructure","oof-loan","public-sector-recipient",42874250
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2014,"industry-and-trade","oof-loan","other",124912800
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2014,"industry-and-trade","oof-loan","public-sector-unknown",37515000
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"other","oof-loan","other",37045100
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"banking-and-business","oof-loan","other",417547550
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"other","oof-loan","public-sector-recipient",2922600
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"industry-and-trade","oof-loan","other",293429715
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"banking-and-business","oof-loan","private-sector-institution",24856020
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"infrastructure","oof-loan","private-sector-institution",1155390
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"infrastructure","oof-loan","other",153486100
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"other","oof-loan","private-sector-institution",15234700
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2014,"industry-and-trade","oof-loan","private-sector-institution",191551500
"EU","European Union","TR","Turkey",2014,"infrastructure","oof-loan","unspecified",22398900
"EU","European Union","TR","Turkey",2014,"industry-and-trade","oof-loan","unspecified",62155600
"FI","Finland","TR","Turkey",2014,"infrastructure","oof-loan","unspecified",268702
"FR","France","TR","Turkey",2014,"infrastructure","oof-loan","unspecified",11770400
"FR","France","TR","Turkey",2014,"environment","oof-loan","unspecified",2801590
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"health","oof-loan","public-sector-recipient",17459070
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"infrastructure","oof-loan","public-sector-recipient",329149117
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"other","oof-loan","public-sector-recipient",26331980
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"education","oof-loan","public-sector-recipient",7708680
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"other-social-services","oof-loan","public-sector-recipient",42134166
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"water-and-sanitation","oof-loan","public-sector-recipient",34067400
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"banking-and-business","oof-loan","public-sector-recipient",256542754
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"governance-security-and-civil-society","oof-loan","public-sector-recipient",23871756
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2014,"industry-and-trade","oof-loan","public-sector-recipient",34191768
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2014,"other","oof-loan","private-sector-institution",155908000
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2014,"other","oof-loan","unspecified",30080430
"KR","South Korea","TR","Turkey",2014,"infrastructure","oof-loan","unspecified",1076960
"KR","South Korea","TR","Turkey",2014,"other","oof-loan","unspecified",41263200
"KR","South Korea","TR","Turkey",2014,"industry-and-trade","oof-loan","unspecified",195064000
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2014,"water-and-sanitation","oof-loan","unspecified",604009
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2014,"agriculture-and-food-security","oof-loan","unspecified",29358100
"AT","Austria","TR","Turkey",2015,"other","oof-loan","unspecified",50892700
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2015,"industry-and-trade","oof-loan","public-sector-recipient",93876500
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2015,"industry-and-trade","oof-loan","other",77310000
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2015,"infrastructure","oof-loan","public-sector-recipient",24297500
"DE","Germany","TR","Turkey",2015,"other","oof-loan","unspecified",18435500
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"other","oof-loan","public-sector-recipient",11994790
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"infrastructure","oof-loan","other",450326470
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"industry-and-trade","oof-loan","private-sector-institution",2208860
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"agriculture-and-food-security","oof-loan","other",46386100
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"banking-and-business","oof-loan","private-sector-institution",211079000
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"banking-and-business","oof-loan","other",688335900
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"industry-and-trade","oof-loan","other",329781400
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"infrastructure","oof-loan","private-sector-institution",103424158
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2015,"other","oof-loan","other",72184700
"EU","European Union","TR","Turkey",2015,"infrastructure","oof-loan","unspecified",33914600
"EU","European Union","TR","Turkey",2015,"banking-and-business","oof-loan","unspecified",55725000
"EU","European Union","TR","Turkey",2015,"other-social-services","oof-loan","unspecified",145308000
"FR","France","TR","Turkey",2015,"infrastructure","oof-loan","unspecified",32002540
"FR","France","TR","Turkey",2015,"industry-and-trade","oof-loan","unspecified",22201700
"FR","France","TR","Turkey",2015,"banking-and-business","oof-loan","unspecified",33302500
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"governance-security-and-civil-society","oof-loan","public-sector-recipient",30188457
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"infrastructure","oof-loan","public-sector-recipient",183916180
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"education","oof-loan","public-sector-recipient",9940370
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"other","oof-loan","public-sector-recipient",15499670
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"water-and-sanitation","oof-loan","public-sector-recipient",55519800
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"banking-and-business","oof-loan","public-sector-recipient",4940620
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"other-social-services","oof-loan","public-sector-recipient",321266
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"health","oof-loan","public-sector-recipient",14973543
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2015,"industry-and-trade","oof-loan","public-sector-recipient",171960700
"ifad","International Fund for Agricultural Development (IFAD)","TR","Turkey",2015,"other","oof-loan","unspecified",5890780
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2015,"other","oof-loan","unspecified",248669200
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2015,"other","oof-loan","private-sector-institution",408868000
"KR","South Korea","TR","Turkey",2015,"industry-and-trade","oof-loan","unspecified",126103000
"KR","South Korea","TR","Turkey",2015,"infrastructure","oof-loan","unspecified",3108000
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2015,"agriculture-and-food-security","oof-loan","unspecified",1203040
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2015,"banking-and-business","oof-loan","unspecified",53657790
"AU","Australia","TR","Turkey",2016,"other-social-services","oof-grant","unspecified",28120
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2016,"industry-and-trade","oof-loan","other",55291400
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2016,"infrastructure","oof-loan","public-sector-recipient",66349800
"ceb","Council of Europe Development Bank (CEB)","TR","Turkey",2016,"industry-and-trade","oof-loan","public-sector-recipient",70220100
"DE","Germany","TR","Turkey",2016,"other","oof-loan","unspecified",17776100
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"banking-and-business","oof-loan","other",527979010
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"infrastructure","oof-loan","other",517124152
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"agriculture-and-food-security","oof-loan","other",11103000
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"industry-and-trade","oof-loan","public-sector-recipient",6456370
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"industry-and-trade","oof-loan","other",652280770
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"other","oof-loan","other",127645441
"ebrd","European Bank for Reconstruction and Development (EBRD)","TR","Turkey",2016,"other","oof-loan","public-sector-recipient",20705510
"EU","European Union","TR","Turkey",2016,"infrastructure","oof-loan","unspecified",86510000
"EU","European Union","TR","Turkey",2016,"industry-and-trade","oof-loan","unspecified",149287000
"EU","European Union","TR","Turkey",2016,"banking-and-business","oof-loan","unspecified",220578000
"FR","France","TR","Turkey",2016,"industry-and-trade","oof-loan","unspecified",13892500
"FR","France","TR","Turkey",2016,"other","oof-loan","unspecified",35906220
"FR","France","TR","Turkey",2016,"banking-and-business","oof-loan","unspecified",137123000
"FR","France","TR","Turkey",2016,"infrastructure","oof-loan","unspecified",1415460
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"infrastructure","oof-loan","public-sector-recipient",244703402
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"banking-and-business","oof-loan","public-sector-recipient",29890870
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"other","oof-loan","public-sector-recipient",9365910
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"water-and-sanitation","oof-loan","public-sector-recipient",57538600
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"industry-and-trade","oof-loan","public-sector-recipient",187255400
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"governance-security-and-civil-society","oof-loan","public-sector-recipient",173610
"ibrd","International Bank for Reconstruction and Development (IBRD)","TR","Turkey",2016,"health","oof-loan","public-sector-recipient",8866677
"ifad","International Fund for Agricultural Development (IFAD)","TR","Turkey",2016,"other","oof-loan","unspecified",9792620
"islamic-dev-bank","Islamic Development Bank (IsDB)","TR","Turkey",2016,"other","oof-loan","unspecified",416493500
"KR","South Korea","TR","Turkey",2016,"other","oof-loan","unspecified",51648344
"KR","South Korea","TR","Turkey",2016,"infrastructure","oof-loan","unspecified",16024200
"KR","South Korea","TR","Turkey",2016,"industry-and-trade","oof-loan","unspecified",29633300
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2016,"agriculture-and-food-security","oof-loan","unspecified",8633370
"ofid","OPEC Fund for International Development (OFID)","TR","Turkey",2016,"banking-and-business","oof-loan","unspecified",2.5e+07
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2000,"governance-security-and-civil-society","oof-loan","unspecified",8321060
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2000,"infrastructure","oof-loan","unspecified",16929300
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2000,"industry-and-trade","oof-loan","unspecified",55813
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2000,"water-and-sanitation","oof-loan","unspecified",1077426
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2000,"health","oof-loan","unspecified",89786
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2000,"banking-and-business","oof-loan","unspecified",235655
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2001,"governance-security-and-civil-society","oof-loan","unspecified",554600
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2001,"industry-and-trade","oof-loan","unspecified",73283
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2001,"infrastructure","oof-loan","unspecified",129217
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2001,"water-and-sanitation","oof-loan","unspecified",2613992
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2001,"banking-and-business","oof-loan","unspecified",309417
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2001,"health","oof-loan","unspecified",217832
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2002,"water-and-sanitation","oof-loan","unspecified",2507105
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2002,"industry-and-trade","oof-loan","unspecified",48098
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2002,"banking-and-business","oof-loan","unspecified",203079
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2002,"health","oof-loan","unspecified",208925
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2002,"governance-security-and-civil-society","oof-loan","unspecified",342935
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2003,"health","oof-loan","unspecified",-17447
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2003,"industry-and-trade","oof-loan","unspecified",53888
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2003,"governance-security-and-civil-society","oof-loan","unspecified",312356
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2003,"banking-and-business","oof-loan","unspecified",227528
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2003,"water-and-sanitation","oof-loan","unspecified",-209368
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2004,"governance-security-and-civil-society","oof-loan","unspecified",1931155
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2004,"banking-and-business","oof-loan","unspecified",1384601
"ibrd","International Bank for Reconstruction and Development (IBRD)","TM","Turkmenistan",2004,"industry-and-trade","oof-loan","unspecified",327933
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2009,"other","oof-loan","other",12136700
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2009,"banking-and-business","oof-loan","private-sector-institution",176568
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2010,"industry-and-trade","oof-loan","private-sector-institution",907946
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2010,"industry-and-trade","oof-loan","other",7043040
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2010,"banking-and-business","oof-loan","private-sector-institution",19797
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2011,"banking-and-business","oof-loan","other",1901670
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2011,"industry-and-trade","oof-loan","other",25635401
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2011,"banking-and-business","oof-loan","private-sector-institution",39264
"asdb","Asian Development Bank (ADB)","TM","Turkmenistan",2012,"infrastructure","oof-loan","public-sector-recipient",31857400
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2012,"banking-and-business","oof-loan","private-sector-institution",51351
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2012,"industry-and-trade","oof-loan","other",6982031
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2012,"infrastructure","oof-loan","other",848333
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2012,"banking-and-business","oof-loan","other",494929
"islamic-dev-bank","Islamic Development Bank (IsDB)","TM","Turkmenistan",2012,"other","oof-loan","unspecified",44519600
"asdb","Asian Development Bank (ADB)","TM","Turkmenistan",2013,"infrastructure","oof-loan","public-sector-recipient",33072800
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2013,"industry-and-trade","oof-loan","other",8338604
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2013,"banking-and-business","oof-loan","public-sector-recipient",61671
"islamic-dev-bank","Islamic Development Bank (IsDB)","TM","Turkmenistan",2013,"other","oof-loan","unspecified",40849900
"asdb","Asian Development Bank (ADB)","TM","Turkmenistan",2014,"infrastructure","oof-loan","public-sector-recipient",14985300
"ebrd","European Bank for Reconstruction and Development (EBRD)","TM","Turkmenistan",2014,"banking-and-business","oof-loan","public-sector-recipient",910500
