country,bundle,year,in-oda-gross-bundle
MX,G,2011,92987588
MY,A,2011,167015637
MY,B,2011,11628895
MY,D,2011,517229
MY,E,2011,22150493
MY,F,2011,23475015
MY,G,2011,22852744
MZ,A,2011,164750455
MZ,B,2011,845751723
MZ,C,2011,261073260
MZ,D,2011,19664931
MZ,E,2011,449884735
MZ,F,2011,26034921
MZ,G,2011,266143232
NA,A,2011,66573599
NA,B,2011,42214365
NA,C,2011,548502
NA,D,2011,3130152
NA,E,2011,132399542
NA,F,2011,7177037
NA,G,2011,48771849
NE,A,2011,43973434
NE,B,2011,234247678
NE,C,2011,117533985
NE,D,2011,6361386
NE,E,2011,165849970
NE,F,2011,20872152
NE,G,2011,56778262
NG,A,2011,542539638
NG,B,2011,473890839
NG,C,2011,48887976
NG,D,2011,2530630
NG,E,2011,470720108
NG,F,2011,15835513
NG,G,2011,331554544
NI,A,2011,190630072
NI,B,2011,162235109
NI,C,2011,18648806
NI,D,2011,14753568
NI,E,2011,121029680
NI,F,2011,16614313
NI,G,2011,85226042
NP,A,2011,141614561
NP,B,2011,436481407
NP,C,2011,55520629
NP,D,2011,15651176
NP,E,2011,195995791
NP,F,2011,34488140
NP,G,2011,131721268
NR,A,2011,4139775
NR,B,2011,106120095
NR,C,2011,1242072
NR,D,2011,886516
NR,E,2011,26986056
NR,F,2011,605297
NR,G,2011,34323415
NU,B,2011,7447245
NU,D,2011,457261
NU,E,2011,9462123
NU,F,2011,532860
NU,G,2011,3224049
PA,A,2011,70351039
PA,B,2011,11795646
PA,C,2011,182300
PA,E,2011,10847879
PA,F,2011,2266069
PA,G,2011,21062848
PE,A,2011,137392360
PE,B,2011,250891581
PE,C,2011,5869271
PE,D,2011,12109116
PE,E,2011,130650918
PE,F,2011,71441262
PE,G,2011,178628097
PG,A,2011,26282381
PG,B,2011,181304018
PG,C,2011,621996
PG,D,2011,8744890
PG,E,2011,119060623
PG,F,2011,30148494
PG,G,2011,287925123
PH,A,2011,346292510
PH,B,2011,122327018
PH,C,2011,12435504
PH,D,2011,7544734
PH,E,2011,223055260
PH,F,2011,32355399
PH,G,2011,186932328
PK,A,2011,1125698449
PK,B,2011,679214474
PK,C,2011,432617900
PK,D,2011,5988870
PK,E,2011,1496700924
PK,F,2011,146189382
PK,G,2011,214765779
PS,A,2011,1508991
PS,B,2011,1017917413
PS,C,2011,124413411
PS,D,2011,13293933
PS,E,2011,837569372
PS,F,2011,83320559
PS,G,2011,241880641
PW,A,2011,3389812
PW,B,2011,19701939
PW,D,2011,415448
PW,E,2011,748624
PW,F,2011,161830
PW,G,2011,3993460
PY,A,2011,27706052
PY,B,2011,36519782
PY,C,2011,2265825
PY,D,2011,1625477
PY,E,2011,34357282
PY,F,2011,4296849
PY,G,2011,47942223
RS,A,2011,84765265
RS,B,2011,137973444
RS,C,2011,2083550
RS,D,2011,408794
RS,E,2011,216889374
RS,F,2011,28124967
RS,G,2011,123930620
RW,A,2011,69525652
RW,B,2011,713721136
RW,C,2011,39343063
RW,D,2011,14046212
RW,E,2011,238815152
RW,F,2011,17797441
RW,G,2011,149883483
SB,B,2011,80531489
SB,C,2011,-4987
SB,D,2011,2139577
SB,E,2011,26581106
SB,F,2011,8563950
SB,G,2011,218730700
SC,A,2011,2853009
SC,B,2011,6078340
SC,D,2011,439010
SC,E,2011,2914574
SC,F,2011,8659298
SC,G,2011,2940700
SD,A,2011,194682659
SD,B,2011,363882328
SD,C,2011,156805731
SD,D,2011,17680927
SD,E,2011,286153358
SD,F,2011,10552467
SD,G,2011,96953407
SH,B,2011,37804540
SH,E,2011,33113509
SH,F,2011,32824
SH,G,2011,13082677
SL,A,2011,51841285
SL,B,2011,176522213
SL,C,2011,35285389
SL,D,2011,9263612
SL,E,2011,80376645
SL,F,2011,2865172
SL,G,2011,47107909
SN,A,2011,278438578
SN,B,2011,255894964
SN,C,2011,38840282
SN,D,2011,4814804
SN,E,2011,226423321
SN,F,2011,88056759
SN,G,2011,150968648
SO,B,2011,318064344
SO,C,2011,252415547
SO,D,2011,7084816
SO,E,2011,350804596
SO,F,2011,2023293
SO,G,2011,44111222
SR,A,2011,25075517
SR,B,2011,26736081
SR,C,2011,103059
SR,D,2011,980733
SR,E,2011,25450754
SR,F,2011,2076887
SR,G,2011,7313079
SS,A,2011,426148
SS,B,2011,183319055
SS,C,2011,277840508
SS,D,2011,8349802
SS,E,2011,512892988
SS,F,2011,2890324
SS,G,2011,102151056
ST,A,2011,2382403
ST,B,2011,24544608
ST,C,2011,20263055
ST,D,2011,351817
ST,E,2011,8912340
ST,F,2011,6064488
ST,G,2011,5747394
SV,A,2011,5742002
SV,B,2011,75786141
SV,C,2011,1316310
SV,D,2011,4226982
SV,E,2011,189049756
SV,F,2011,19483707
SV,G,2011,52094679
SY,A,2011,117428542
SY,B,2011,37671880
SY,C,2011,18275842
SY,D,2011,512752
SY,E,2011,85338959
SY,F,2011,65980031
SY,G,2011,40489659
SZ,A,2011,9678173
SZ,B,2011,28449173
SZ,C,2011,326058
SZ,D,2011,1199254
SZ,E,2011,78079030
SZ,F,2011,1179354
SZ,G,2011,14212158
TD,A,2011,28289836
TD,B,2011,122438517
TD,C,2011,140979948
TD,D,2011,1439735
TD,E,2011,161466666
TD,F,2011,13540239
TD,G,2011,24968736
TG,A,2011,11747821
TG,B,2011,171696683
TG,C,2011,7461888
TG,D,2011,2675549
TG,E,2011,40493507
TG,F,2011,946634512
TG,G,2011,20706162
TH,A,2011,239646200
TH,B,2011,98095629
TH,C,2011,5634727
TH,D,2011,1772728
TH,E,2011,67881423
TH,F,2011,27634706
TH,G,2011,86671937
TJ,A,2011,32954978
TJ,B,2011,145138910
TJ,C,2011,4305388
TJ,D,2011,1175063
TJ,E,2011,97914306
TJ,F,2011,4373539
TJ,G,2011,44289980
TK,B,2011,14796579
TK,D,2011,84881
TK,E,2011,3599906
TK,G,2011,1848189
TL,B,2011,36199291
TL,C,2011,13952234
TL,D,2011,1747142
TL,E,2011,62526110
TL,F,2011,14810077
TL,G,2011,144140438
TM,B,2011,6563267
TM,C,2011,63526
TM,E,2011,12376996
TM,F,2011,1592161
TM,G,2011,7406089
TN,A,2011,511858064
TN,B,2011,172567844
TN,C,2011,1647039
TN,D,2011,432695
TN,E,2011,48600181
TN,F,2011,105849570
TN,G,2011,74634024
TO,B,2011,43307235
TO,D,2011,972201
TO,E,2011,20292651
TO,F,2011,3050657
TO,G,2011,27544935
TR,A,2011,557021432
TR,B,2011,52141185
TR,C,2011,3780388
TR,E,2011,384979433
TR,F,2011,94382998
TR,G,2011,92576737
TV,B,2011,22233562
TV,C,2011,1242072
TV,D,2011,301674
TV,E,2011,5556843
TV,F,2011,1074995
TV,G,2011,5149764
TZ,A,2011,452093025
TZ,B,2011,945279071
TZ,C,2011,116462667
TZ,D,2011,20524982
TZ,E,2011,660782809
TZ,F,2011,31218928
TZ,G,2011,219335844
UA,A,2011,108777950
UA,B,2011,219683682
UA,C,2011,148624
UA,D,2011,323437
UA,E,2011,156042401
UA,F,2011,64461438
UA,G,2011,136040125
UG,A,2011,271069318
UG,B,2011,474598964
UG,C,2011,99749071
UG,D,2011,37174228
UG,E,2011,513837771
UG,F,2011,11233408
UG,G,2011,150751674
UY,A,2011,1503671
UY,B,2011,5675752
UY,D,2011,45264
UY,E,2011,13738970
UY,F,2011,1272739
UY,G,2011,19699655
UZ,A,2011,132282339
UZ,B,2011,23457564
UZ,C,2011,1066714
UZ,D,2011,745727
UZ,E,2011,29726071
UZ,F,2011,15395516
UZ,G,2011,35329910
VC,A,2011,805757
VC,B,2011,10320309
VC,D,2011,41141
VC,E,2011,6799123
VC,F,2011,116540
VC,G,2011,2817717
VE,B,2011,4846987
VE,D,2011,157091
VE,E,2011,19390540
VE,F,2011,9345052
VE,G,2011,12155077
VN,A,2011,2464280414
VN,B,2011,855371061
VN,C,2011,5704175
VN,D,2011,10209462
VN,E,2011,219575876
VN,F,2011,133270662
VN,G,2011,337219351
VU,B,2011,33248081
VU,C,2011,1259412
VU,D,2011,2240130
VU,E,2011,7197285
VU,F,2011,4525097
VU,G,2011,44801851
WF,B,2011,53531229
WF,E,2011,7079179
WF,F,2011,1598572
WF,G,2011,60518661
WS,A,2011,25108030
WS,B,2011,41312346
WS,D,2011,816209
WS,E,2011,5757113
WS,F,2011,7589081
WS,G,2011,23868978
XK,A,2011,70369
XK,B,2011,61097412
XK,D,2011,1273908
XK,E,2011,201644743
XK,F,2011,10154416
XK,G,2011,319764513
YE,A,2011,73496846
YE,B,2011,157388963
YE,C,2011,92278582
YE,D,2011,1237380
YE,E,2011,133843688
YE,F,2011,86714729
YE,G,2011,38456901
ZA,A,2011,107325948
ZA,B,2011,209607511
ZA,C,2011,5126729
ZA,D,2011,12924127
ZA,E,2011,650073393
ZA,F,2011,16461789
ZA,G,2011,184018200
ZM,A,2011,66087131
ZM,B,2011,393142395
ZM,C,2011,37333562
ZM,D,2011,21712734
ZM,E,2011,427698171
ZM,F,2011,10317057
ZM,G,2011,92667819
ZW,A,2011,3176235
ZW,B,2011,245424650
ZW,C,2011,82850742
ZW,D,2011,18385554
ZW,E,2011,259980009
ZW,F,2011,3364709
ZW,G,2011,93230887
51,A,2012,393522352
51,B,2012,755679723
51,C,2012,21627077
51,D,2012,9782455
51,E,2012,214262816
51,F,2012,205181989
51,G,2012,336765534
52,A,2012,60786572
52,B,2012,185786192
52,C,2012,3727051
52,D,2012,2710111
52,E,2012,110775317
52,F,2012,656662638
52,G,2012,119727002
53,A,2012,116054098
53,B,2012,306016808
53,C,2012,13334165
53,D,2012,3478167
53,E,2012,90594734
53,F,2012,157083395
53,G,2012,188579634
54,B,2012,30403546
54,D,2012,2405228
54,E,2012,46941709
54,F,2012,12297027
54,G,2012,90645079
55,A,2012,315417053
55,B,2012,1777794287
55,C,2012,416900724
55,D,2012,4740696308
55,E,2012,4228732454
55,F,2012,12560066867
55,G,2012,3474570677
56,A,2012,33173098
56,B,2012,157700873
56,C,2012,1482303
56,D,2012,8905253
56,E,2012,191860466
56,F,2012,216115267
56,G,2012,179770377
57,A,2012,1300018
57,B,2012,78352637
57,C,2012,6426325
57,D,2012,232884
57,E,2012,52821148
57,F,2012,41213601
57,G,2012,63398072
58,B,2012,147180098
58,C,2012,10951025
58,D,2012,43024833
58,E,2012,59120830
58,F,2012,27433748
58,G,2012,66289579
59,A,2012,80389075
59,B,2012,161295688
59,C,2012,2410570
59,D,2012,5100133
59,E,2012,152308715
59,F,2012,32328221
59,G,2012,107766439
60,A,2012,2706075
60,B,2012,16683130
60,C,2012,83777
60,D,2012,27384457
60,E,2012,35302454
60,F,2012,68434611
60,G,2012,68733557
61,A,2012,1487520
61,B,2012,89465537
61,D,2012,2578428
61,E,2012,30534924
61,F,2012,23395005
61,G,2012,103195619
62,B,2012,72740442
62,C,2012,514393
62,D,2012,627249
62,E,2012,25743495
62,F,2012,141883811
62,G,2012,30239060
63,A,2012,1050177
63,B,2012,180515642
63,C,2012,5455307
63,D,2012,65640
63,E,2012,49937032
63,F,2012,24039588
63,G,2012,127335214
64,A,2012,2631376
64,B,2012,88307737
64,C,2012,455794
64,D,2012,229496
64,E,2012,14187467
64,F,2012,1149230
64,G,2012,24405044
65,A,2012,106539233
65,B,2012,1414794861
65,C,2012,94572280
65,D,2012,11313730
65,E,2012,565267214
65,F,2012,279162625
65,G,2012,534994995
66,E,2012,724764
66,F,2012,134352
66,G,2012,1853851
67,A,2012,1122228
67,B,2012,139343677
67,D,2012,24840
67,E,2012,63146803
67,F,2012,5157073
67,G,2012,25371876
AF,A,2012,74539187
AF,B,2012,3145516001
AF,C,2012,202785136
AF,D,2012,3827408
AF,E,2012,1921667717
AF,F,2012,190889847
AF,G,2012,1008960406
AG,B,2012,193886
AG,E,2012,506911
AG,F,2012,507907
AG,G,2012,1160336
AI,B,2012,4845037
AI,E,2012,57940
AI,F,2012,273782
AI,G,2012,31419
AL,A,2012,143898055
AL,B,2012,33094153
AL,C,2012,472902
AL,D,2012,1580003
AL,E,2012,90543185
AL,F,2012,65837353
AL,G,2012,47581231
AM,A,2012,179301179
AM,B,2012,38044626
AM,C,2012,241999
AM,D,2012,557547
AM,E,2012,60848165
AM,F,2012,16902166
AM,G,2012,18248686
AO,A,2012,82647645
AO,B,2012,37486454
AO,C,2012,41554660
AO,D,2012,154142
AO,E,2012,82748797
AO,F,2012,6139357
AO,G,2012,40629575
AR,A,2012,98353736
AR,B,2012,4363061
AR,C,2012,413994
AR,D,2012,1639628
AR,E,2012,29303425
AR,F,2012,17568685
AR,G,2012,41474482
AZ,A,2012,274700635
AZ,B,2012,33491676
AZ,C,2012,2000
AZ,D,2012,1455731
AZ,E,2012,34727233
AZ,F,2012,16980073
AZ,G,2012,18429653
BA,A,2012,294940187
BA,B,2012,60093806
BA,C,2012,1656370
BA,D,2012,4888041
BA,E,2012,139462554
BA,F,2012,37415890
BA,G,2012,70817638
BD,A,2012,1649958072
BD,B,2012,523695316
BD,C,2012,124263656
BD,D,2012,3113880
BD,E,2012,419050147
BD,F,2012,46845664
BD,G,2012,193245869
BF,A,2012,213713507
BF,B,2012,453422526
BF,C,2012,94872771
BF,D,2012,183528
BF,E,2012,309719440
BF,F,2012,49061337
BF,G,2012,98723191
BI,A,2012,35029012
BI,B,2012,222598446
BI,C,2012,41526454
BI,D,2012,2635593
BI,E,2012,131365947
BI,F,2012,23006581
BI,G,2012,73019972
BJ,A,2012,91597309
BJ,B,2012,195910522
BJ,C,2012,38252250
BJ,D,2012,720769
BJ,E,2012,97163979
BJ,F,2012,30023916
BJ,G,2012,85058224
BO,A,2012,260305612
BO,B,2012,148239401
BO,C,2012,1213838
BO,D,2012,1764301
BO,E,2012,137445829
BO,F,2012,15695889
BO,G,2012,121191531
BR,A,2012,1171493523
BR,B,2012,104194669
BR,D,2012,3593508
BR,E,2012,114544819
BR,F,2012,82066058
BR,G,2012,178267580
BT,A,2012,65220149
BT,B,2012,41625044
BT,C,2012,2505838
BT,D,2012,82815
BT,E,2012,31019142
BT,F,2012,12875895
BT,G,2012,15445776
BW,A,2012,6979269
BW,B,2012,5709629
BW,D,2012,498959
BW,E,2012,53964319
BW,F,2012,4448056
BW,G,2012,17732201
BY,B,2012,24336194
BY,D,2012,708810
BY,E,2012,29209033
BY,F,2012,20220131
BY,G,2012,12306213
BZ,A,2012,4196921
BZ,B,2012,13776328
BZ,E,2012,4376870
BZ,F,2012,488542
BZ,G,2012,5116565
CD,A,2012,150168347
CD,B,2012,852878982
CD,C,2012,195477282
CD,D,2012,2863124
CD,E,2012,743286527
CD,F,2012,719133807
CD,G,2012,201011493
CF,A,2012,15360767
CF,B,2012,94896579
CF,C,2012,24468195
CF,D,2012,236798
CF,E,2012,72973211
CF,F,2012,13163547
CF,G,2012,12435259
CG,A,2012,42304448
CG,B,2012,48642339
CG,C,2012,16939037
CG,E,2012,16523886
CG,F,2012,51255981
CG,G,2012,10725518
CI,A,2012,240943688
CI,B,2012,255321989
CI,C,2012,41954337
CI,D,2012,12853
CI,E,2012,224085501
CI,F,2012,3765214011
CI,G,2012,32568908
CK,A,2012,2060097
CK,B,2012,10542774
CK,E,2012,9433209
CK,F,2012,560124
CK,G,2012,4838317
CL,A,2012,58491952
CL,B,2012,4483800
CL,C,2012,533497
CL,D,2012,830340
CL,E,2012,9751930
CL,F,2012,18449878
CL,G,2012,49786412
CM,A,2012,201120824
CM,B,2012,161711363
CM,C,2012,25523562
CM,D,2012,662516
CM,E,2012,117189029
CM,F,2012,96722515
CM,G,2012,82381932
CN,A,2012,1197504007
CN,B,2012,174453503
CN,C,2012,17424
CN,D,2012,12204511
CN,E,2012,183135461
CN,F,2012,495257450
CN,G,2012,240228743
CO,A,2012,103498035
CO,B,2012,161150986
CO,C,2012,11752411
CO,D,2012,2695930
CO,E,2012,323304961
CO,F,2012,53983537
CO,G,2012,147158524
CR,A,2012,9750145
CR,B,2012,5384523
CR,D,2012,25146
CR,E,2012,10799840
CR,F,2012,10478512
CR,G,2012,27525987
CU,A,2012,7677398
CU,B,2012,20697222
CU,C,2012,1872812
CU,D,2012,213653
CU,E,2012,30198636
CU,F,2012,6987043
CU,G,2012,15679780
CV,A,2012,183541689
CV,B,2012,14422794
CV,C,2012,4366261
CV,E,2012,21208432
CV,F,2012,36474812
CV,G,2012,5437426
DJ,A,2012,35190963
DJ,B,2012,50913448
DJ,C,2012,13005775
DJ,D,2012,320042
DJ,E,2012,43725610
DJ,F,2012,9438926
DJ,G,2012,12324925
DM,A,2012,14948298
DM,B,2012,4511869
DM,E,2012,4364623
DM,F,2012,334283
DM,G,2012,1284173
DO,A,2012,145129269
DO,B,2012,85732248
DO,C,2012,15141929
DO,D,2012,103910
DO,E,2012,62478075
DO,F,2012,1999853
DO,G,2012,35510375
DZ,A,2012,5046963
DZ,B,2012,17935882
DZ,C,2012,17592417
DZ,D,2012,351294
DZ,E,2012,31733904
DZ,F,2012,132162759
DZ,G,2012,46221760
EC,A,2012,16628458
EC,B,2012,62424300
EC,C,2012,5675506
EC,D,2012,15061
EC,E,2012,54294737
EC,F,2012,18919789
EC,G,2012,69948699
EG,A,2012,1376251225
EG,B,2012,103821259
EG,C,2012,12927684
EG,D,2012,1426794
EG,E,2012,318641982
EG,F,2012,132691810
EG,G,2012,173454716
ER,A,2012,58028356
ER,B,2012,46882420
ER,C,2012,933963
ER,D,2012,16842
ER,E,2012,19021727
ER,F,2012,1566912
ER,G,2012,5443415
ET,A,2012,716928694
ET,B,2012,1091240746
ET,C,2012,604897934
ET,D,2012,10317468
ET,E,2012,587550201
ET,F,2012,37855665
ET,G,2012,200494188
FJ,B,2012,18785255
FJ,C,2012,115457
FJ,E,2012,30560117
FJ,F,2012,7633108
FJ,G,2012,51677691
GA,A,2012,33622499
GA,B,2012,4783495
GA,E,2012,14729767
GA,F,2012,31070042
GA,G,2012,15001980
GD,A,2012,2699870
GD,B,2012,1582658
GD,E,2012,229715
GD,F,2012,473919
GD,G,2012,1339425
GE,A,2012,335916291
GE,B,2012,91539707
GE,C,2012,668409
GE,D,2012,1333176
GE,E,2012,186756567
GE,F,2012,28188575
GE,G,2012,67824946
GH,A,2012,695689385
GH,B,2012,589391245
GH,C,2012,53196131
GH,D,2012,853505
GH,E,2012,367443922
GH,F,2012,33392430
GH,G,2012,160956171
GM,A,2012,34089812
GM,B,2012,66394549
GM,C,2012,6387157
GM,E,2012,19667426
GM,F,2012,1333093
GM,G,2012,20473360
GN,A,2012,99360252
GN,B,2012,100245870
GN,C,2012,22380670
GN,D,2012,35401
GN,E,2012,89854995
GN,F,2012,1208698422
GN,G,2012,22851672
GQ,A,2012,968740
GQ,B,2012,1534230
GQ,E,2012,3588256
GQ,F,2012,4729774
GQ,G,2012,9272452
GT,A,2012,35019757
GT,B,2012,98579709
GT,C,2012,25729580
GT,D,2012,173332
GT,E,2012,90917370
GT,F,2012,7344420
GT,G,2012,87814892
GW,A,2012,1567255
GW,B,2012,17345255
GW,C,2012,14507468
GW,D,2012,436994
GW,E,2012,28172912
GW,F,2012,8257075
GW,G,2012,10798284
GY,A,2012,52486824
GY,B,2012,30542626
GY,C,2012,285000
GY,E,2012,24702563
GY,F,2012,1287385
GY,G,2012,13490125
HN,A,2012,316945094
HN,B,2012,110993034
HN,C,2012,8703417
HN,D,2012,232512
HN,E,2012,85721195
HN,F,2012,8858364
HN,G,2012,65508554
HT,A,2012,24951903
HT,B,2012,477944123
HT,C,2012,61957065
HT,D,2012,636558
HT,E,2012,555267768
HT,F,2012,26517247
HT,G,2012,120746326
ID,A,2012,875939148
ID,B,2012,364884481
ID,C,2012,12747733
ID,D,2012,4127845
ID,E,2012,245414836
ID,F,2012,180357229
ID,G,2012,624166264
IN,A,2012,2620159600
IN,B,2012,460292418
IN,C,2012,24543612
IN,D,2012,8779217
IN,E,2012,278841348
IN,F,2012,117545783
IN,G,2012,272766254
IQ,A,2012,411330376
IQ,B,2012,131984677
IQ,C,2012,280046
IQ,D,2012,1437424
IQ,E,2012,595384201
IQ,F,2012,49267499
IQ,G,2012,105197997
IR,B,2012,20201846
IR,C,2012,1292869
IR,D,2012,166302
IR,E,2012,23387308
IR,F,2012,75098334
IR,G,2012,17573566
JM,A,2012,658000
JM,B,2012,20527110
JM,D,2012,392615
JM,E,2012,32237565
JM,F,2012,9727386
JM,G,2012,14350120
JO,A,2012,357136093
JO,B,2012,676849880
JO,C,2012,26424005
JO,D,2012,562239
JO,E,2012,420375681
JO,F,2012,67284946
JO,G,2012,92418054
KE,A,2012,1067472606
KE,B,2012,514731510
KE,C,2012,250612211
KE,D,2012,9780235
KE,E,2012,851998158
KE,F,2012,242207128
KE,G,2012,225665991
KG,A,2012,93545265
KG,B,2012,125874661
KG,C,2012,813448
KG,D,2012,977391
KG,E,2012,109419164
KG,F,2012,12783330
KG,G,2012,42304374
KH,A,2012,177739582
KH,B,2012,197879927
KH,C,2012,24002276
KH,D,2012,3032872
KH,E,2012,223187716
KH,F,2012,42697039
KH,G,2012,184243492
KI,A,2012,145944
KI,B,2012,17731615
KI,C,2012,14000
KI,E,2012,26781782
KI,F,2012,5700308
KI,G,2012,14987588
KM,A,2012,5221081
KM,B,2012,11400850
KM,C,2012,6609063
KM,E,2012,19036218
KM,F,2012,64424845
KM,G,2012,5300443
KN,B,2012,19996574
KN,E,2012,265949
KN,F,2012,3974735
KN,G,2012,272354
KP,A,2012,6327262
KP,B,2012,20607505
KP,C,2012,31834523
KP,D,2012,692521
KP,E,2012,17287740
KP,F,2012,3205938
KP,G,2012,3117278
KZ,A,2012,29980670
KZ,B,2012,18344450
KZ,C,2012,89627
KZ,D,2012,1496753
KZ,E,2012,43002999
KZ,F,2012,13551704
KZ,G,2012,22140974
LA,A,2012,19961452
LA,B,2012,178560801
LA,C,2012,12652010
LA,D,2012,1261507
LA,E,2012,101367480
LA,F,2012,35112141
LA,G,2012,116239487
LB,A,2012,204442214
LB,B,2012,291659223
LB,C,2012,5997780
LB,D,2012,1114198
LB,E,2012,219567583
LB,F,2012,71095100
LB,G,2012,70214722
LC,A,2012,6026536
LC,B,2012,8678082
LC,E,2012,9000769
LC,F,2012,952571
LC,G,2012,6421223
LK,A,2012,683496351
LK,B,2012,95657042
LK,C,2012,12161951
LK,D,2012,1001107
LK,E,2012,106991167
LK,F,2012,28136840
LK,G,2012,65262043
LR,A,2012,39540739
LR,B,2012,175038481
LR,C,2012,64971333
LR,D,2012,123576
LR,E,2012,242838832
LR,F,2012,4647174
LR,G,2012,44086918
LS,A,2012,61952471
LS,B,2012,59470207
LS,C,2012,4294164
LS,E,2012,161312893
LS,F,2012,4362046
LS,G,2012,16051134
LY,A,2012,213545
LY,B,2012,20932941
LY,C,2012,3476533
LY,D,2012,1431749
LY,E,2012,60983100
LY,F,2012,10734778
LY,G,2012,46179140
MA,A,2012,1292160140
MA,B,2012,126207060
MA,C,2012,14726277
MA,D,2012,1086725
MA,E,2012,273951050
MA,F,2012,184995587
MA,G,2012,126187816
MD,A,2012,194076142
MD,B,2012,121762409
MD,C,2012,210928
MD,D,2012,898577
MD,E,2012,73361266
MD,F,2012,20427209
MD,G,2012,53254721
ME,A,2012,36108460
ME,B,2012,4057095
ME,C,2012,297619
ME,D,2012,1094085
ME,E,2012,44872933
ME,F,2012,12938252
ME,G,2012,11977375
MG,A,2012,84918383
MG,B,2012,70830357
MG,C,2012,40696087
MG,D,2012,40768
MG,E,2012,124537927
MG,F,2012,26833135
MG,G,2012,58541511
MH,B,2012,63362094
MH,C,2012,3132298
MH,E,2012,5284170
MH,F,2012,633907
MH,G,2012,5828319
MK,A,2012,67795623
MK,B,2012,8406953
MK,C,2012,483290
MK,D,2012,538193
MK,E,2012,44418613
MK,F,2012,12138594
MK,G,2012,57236613
ML,A,2012,124187138
ML,B,2012,298070527
ML,C,2012,143133804
ML,D,2012,751662
ML,E,2012,340479917
ML,F,2012,58534791
ML,G,2012,81424742
MM,B,2012,216600057
MM,C,2012,69643104
MM,D,2012,3810259
MM,E,2012,134329135
MM,F,2012,23464526
MM,G,2012,67977082
MN,A,2012,130720330
MN,B,2012,51728915
MN,C,2012,3965757
MN,D,2012,1688011
MN,E,2012,170555514
MN,F,2012,54948627
MN,G,2012,81995039
MR,A,2012,201692687
MR,B,2012,89606182
MR,C,2012,66980924
MR,E,2012,60004208
MR,F,2012,13412901
MR,G,2012,28632026
MS,B,2012,31051473
MS,E,2012,8084373
MS,F,2012,745579
MS,G,2012,409191
MU,A,2012,95935914
MU,B,2012,74976424
MU,D,2012,5334
MU,E,2012,5608722
MU,F,2012,10890914
MU,G,2012,12232643
MV,A,2012,36255105
MV,B,2012,8447127
MV,C,2012,3175859
MV,E,2012,6135157
MV,F,2012,5286105
MV,G,2012,9153175
MW,A,2012,123969496
MW,B,2012,514354349
MW,C,2012,128632979
MW,D,2012,2294279
MW,E,2012,324173056
MW,F,2012,8063946
MW,G,2012,88679545
MX,A,2012,119934061
MX,B,2012,50992854
MX,D,2012,2205213
MX,E,2012,226966143
MX,F,2012,43891927
MX,G,2012,84169248
MY,A,2012,190896685
MY,B,2012,6580796
MY,D,2012,327229
MY,E,2012,9828860
MY,F,2012,22387049
MY,G,2012,24293749
MZ,A,2012,454021551
MZ,B,2012,861827502
MZ,C,2012,83945546
MZ,D,2012,1051234
MZ,E,2012,471287421
MZ,F,2012,30313031
MZ,G,2012,259400768
NA,A,2012,6639731
NA,B,2012,43878387
NA,C,2012,195941
NA,D,2012,415276
NA,E,2012,188718484
NA,F,2012,4529233
NA,G,2012,56516391
NE,A,2012,183433222
NE,B,2012,268861919
NE,C,2012,196112912
NE,D,2012,1284470
NE,E,2012,171132198
NE,F,2012,31859145
NE,G,2012,61357115
NG,A,2012,580523734
NG,B,2012,437881049
NG,C,2012,60957142
NG,D,2012,2424143
NG,E,2012,546508537
NG,F,2012,23150707
NG,G,2012,351163608
NI,A,2012,215771978
NI,B,2012,116786543
NI,C,2012,16863228
NI,D,2012,676193
NI,E,2012,107387120
NI,F,2012,13592571
NI,G,2012,78080837
NP,A,2012,133872597
NP,B,2012,364674385
NP,C,2012,23407432
NP,D,2012,3767030
NP,E,2012,231433144
NP,F,2012,40321813
NP,G,2012,128087941
NR,A,2012,1592696
NR,B,2012,111592723
NR,C,2012,4385217
NR,E,2012,4991734
NR,F,2012,840927
NR,G,2012,24115317
NU,B,2012,9716509
NU,E,2012,3448489
NU,F,2012,2444433
NU,G,2012,4536238
PA,A,2012,23455091
PA,B,2012,7299731
PA,C,2012,140857
PA,E,2012,14577605
PA,F,2012,2321858
PA,G,2012,17899464
PE,A,2012,129431152
PE,B,2012,84788724
PE,C,2012,1247377
PE,D,2012,1182949
PE,E,2012,130993753
PE,F,2012,44031630
PE,G,2012,177088142
PG,A,2012,86737514
PG,B,2012,154978236
PG,C,2012,35752038
PG,E,2012,59605761
PG,F,2012,37569962
PG,G,2012,335932360
PH,A,2012,313055550
PH,B,2012,145306987
PH,C,2012,29635229
PH,D,2012,1665225
PH,E,2012,214155664
PH,F,2012,52115377
PH,G,2012,252910222
PK,A,2012,901820183
PK,B,2012,615629994
PK,C,2012,182981504
PK,D,2012,2312520
PK,E,2012,767355039
PK,F,2012,197164181
PK,G,2012,222650846
PS,A,2012,2590963
PS,B,2012,658967235
PS,C,2012,127914015
PS,D,2012,4779770
PS,E,2012,841684901
PS,F,2012,125526669
PS,G,2012,179498520
PW,B,2012,6686351
PW,E,2012,1636700
PW,F,2012,404766
PW,G,2012,6256481
PY,A,2012,52466144
PY,B,2012,27342767
PY,C,2012,431967
PY,E,2012,36461921
PY,F,2012,4666259
PY,G,2012,47060101
RS,A,2012,756323141
RS,B,2012,44208528
RS,C,2012,3715361
RS,D,2012,4111684
RS,E,2012,236781663
