country,sector,bundle,year,out-oda-gross-sector-bundle
IE,G,G,2011,52599
IE,H,B,2011,21511986
IE,H,C,2011,20425608
IE,H,D,2011,34067618
IE,H,F,2011,73563
IE,H,G,2011,908355
IE,I,B,2011,64695
IE,I,D,2011,1054267
IE,I,G,2011,11296
IE,J,B,2011,492877
IE,J,D,2011,2297377
IE,K,B,2011,9269043
IE,K,D,2011,14234285
IE,K,F,2011,46321997
IE,K,G,2011,1356099
IE,L,B,2011,27172041
IE,L,F,2011,11062
IE,L,G,2011,2278
IE,N,B,2011,50023604
IE,N,C,2011,6301195
IE,N,D,2011,24071261
IE,N,G,2011,2389467
IS,A,B,2011,19470
IS,A,E,2011,629535
IS,A,G,2011,612791
IS,B,B,2011,481309
IS,B,D,2011,65772
IS,B,E,2011,956643
IS,B,G,2011,119154
IS,C,G,2011,374049
IS,D,B,2011,554039
IS,D,D,2011,449058
IS,D,E,2011,210012
IS,D,G,2011,1314384
IS,E,B,2011,1928895
IS,F,B,2011,357799
IS,F,C,2011,653466
IS,F,D,2011,1544185
IS,F,G,2011,69135
IS,G,B,2011,131940
IS,H,B,2011,1615772
IS,H,D,2011,1726760
IS,H,G,2011,1313612
IS,J,B,2011,167026
IS,J,D,2011,25145
IS,K,D,2011,217114
IS,K,F,2011,2126698
IS,K,G,2011,43377
IS,M,F,2011,157167
IS,N,B,2011,144074
IS,N,C,2011,274197
IS,N,D,2011,821868
IS,N,G,2011,24540
IT,A,B,2011,6930397
IT,A,E,2011,44976073
IT,A,F,2011,12202604
IT,A,G,2011,32361381
IT,B,A,2011,471828
IT,B,B,2011,7289264
IT,B,C,2011,105486
IT,B,D,2011,249576
IT,B,E,2011,66359757
IT,B,F,2011,2455624
IT,B,G,2011,28267919
IT,C,A,2011,7663611
IT,C,B,2011,3056834
IT,C,D,2011,1115493
IT,C,E,2011,8403399
IT,C,F,2011,433975
IT,C,G,2011,5563935
IT,D,B,2011,23451986
IT,D,D,2011,2902
IT,D,E,2011,26444969
IT,D,F,2011,2493525
IT,D,G,2011,16345994
IT,E,B,2011,3144144
IT,E,D,2011,116096
IT,E,E,2011,27385730
IT,E,F,2011,323762
IT,E,G,2011,10305594
IT,F,A,2011,40238675
IT,F,B,2011,3025840
IT,F,E,2011,12064306
IT,F,F,2011,8285438
IT,F,G,2011,8486267
IT,G,B,2011,401801
IT,G,E,2011,1977657
IT,G,F,2011,246230
IT,G,G,2011,776284
IT,H,A,2011,1378727
IT,H,B,2011,7692161
IT,H,C,2011,11949397
IT,H,D,2011,333461
IT,H,E,2011,25241129
IT,H,F,2011,626182
IT,H,G,2011,19620644
IT,I,A,2011,38259186
IT,I,B,2011,73148
IT,I,E,2011,3713841
IT,I,F,2011,175739
IT,I,G,2011,2305082
IT,J,A,2011,327812
IT,J,C,2011,134744
IT,J,D,2011,274589
IT,J,E,2011,10278870
IT,J,F,2011,273971
IT,J,G,2011,3388992
IT,K,B,2011,12099694
IT,K,C,2011,145844
IT,K,D,2011,1218641
IT,K,E,2011,24377166
IT,K,F,2011,550067080
IT,K,G,2011,8071910
IT,L,B,2011,727461
IT,L,F,2011,34869
IT,L,G,2011,5419400
IT,M,F,2011,749530431
IT,M,G,2011,313900
IT,N,B,2011,20616796
IT,N,C,2011,9908760
IT,N,D,2011,907505
IT,N,E,2011,40705145
IT,N,F,2011,540597
IT,N,G,2011,3791964
JP,A,A,2011,127268600
JP,A,B,2011,102020732
JP,A,D,2011,11894129
JP,A,E,2011,135439190
JP,A,F,2011,331557847
JP,A,G,2011,222884619
JP,B,A,2011,29020282
JP,B,B,2011,77884653
JP,B,C,2011,10942659
JP,B,D,2011,21761172
JP,B,E,2011,134671864
JP,B,F,2011,3722653
JP,B,G,2011,153780529
JP,C,A,2011,1440082498
JP,C,B,2011,62680810
JP,C,D,2011,379668
JP,C,E,2011,123507517
JP,C,F,2011,53520
JP,C,G,2011,153327086
JP,D,A,2011,13878919
JP,D,B,2011,413752253
JP,D,D,2011,11724571
JP,D,E,2011,45229926
JP,D,G,2011,138657265
JP,E,A,2011,17222827
JP,E,B,2011,32355976
JP,E,D,2011,1259797
JP,E,E,2011,27633108
JP,E,F,2011,406505
JP,E,G,2011,137446478
JP,F,A,2011,4004651121
JP,F,B,2011,113977521
JP,F,D,2011,760181
JP,F,E,2011,282246869
JP,F,F,2011,2583
JP,F,G,2011,250086048
JP,G,A,2011,15533112
JP,G,B,2011,613736
JP,G,D,2011,1895980
JP,G,G,2011,35270441
JP,H,A,2011,463350480
JP,H,B,2011,41197795
JP,H,C,2011,234229515
JP,H,D,2011,26970036
JP,H,E,2011,91862391
JP,H,G,2011,248893720
JP,I,A,2011,474681411
JP,I,B,2011,13038952
JP,I,D,2011,12986794
JP,I,E,2011,3812013
JP,I,F,2011,39076412
JP,I,G,2011,168224306
JP,J,A,2011,300660451
JP,J,B,2011,125218071
JP,J,D,2011,1946845
JP,J,E,2011,4088021
JP,J,F,2011,634239
JP,J,G,2011,73448686
JP,K,A,2011,167309048
JP,K,B,2011,18257895
JP,K,C,2011,204507260
JP,K,D,2011,124945400
JP,K,E,2011,17438699
JP,K,F,2011,779743334
JP,K,G,2011,799890972
JP,L,B,2011,66326679
JP,M,F,2011,1431629802
JP,N,A,2011,55123929
JP,N,B,2011,90196036
JP,N,C,2011,211710023
JP,N,D,2011,42048081
JP,N,E,2011,570996784
JP,N,G,2011,3771962
KR,A,A,2011,55543631
KR,A,B,2011,3685024
KR,A,D,2011,129010
KR,A,E,2011,3262381
KR,A,F,2011,53887290
KR,A,G,2011,65559629
KR,B,A,2011,44318095
KR,B,B,2011,3738262
KR,B,C,2011,2508471
KR,B,D,2011,227678
KR,B,E,2011,7557758
KR,B,F,2011,8382784
KR,B,G,2011,35592408
KR,C,A,2011,46507099
KR,C,D,2011,35865
KR,C,E,2011,1552627
KR,C,F,2011,22521579
KR,C,G,2011,6698211
KR,D,A,2011,9249299
KR,D,B,2011,1426192
KR,D,D,2011,99285
KR,D,E,2011,128114
KR,D,F,2011,10195262
KR,D,G,2011,32169959
KR,E,A,2011,4377753
KR,E,B,2011,207301
KR,E,D,2011,1794737
KR,E,E,2011,1636343
KR,E,F,2011,825587
KR,E,G,2011,9171337
KR,F,A,2011,283420748
KR,F,B,2011,1821337
KR,F,D,2011,301112
KR,F,E,2011,696713
KR,F,F,2011,7449423
KR,F,G,2011,31631002
KR,G,F,2011,278900
KR,G,G,2011,2998294
KR,H,A,2011,11953191
KR,H,B,2011,1883352
KR,H,C,2011,1890673
KR,H,E,2011,4128923
KR,H,F,2011,15287288
KR,H,G,2011,23432155
KR,I,A,2011,590082
KR,I,B,2011,230243
KR,I,D,2011,155315
KR,I,E,2011,311092
KR,I,F,2011,6145089
KR,I,G,2011,17742943
KR,J,B,2011,44678
KR,J,D,2011,1310946
KR,J,F,2011,4521599
KR,J,G,2011,11278895
KR,K,B,2011,25018538
KR,K,D,2011,4473184
KR,K,E,2011,2492578
KR,K,F,2011,86338689
KR,K,G,2011,25991147
KR,N,B,2011,9375337
KR,N,C,2011,942108
KR,N,D,2011,291410
KR,N,E,2011,4303270
KR,N,F,2011,8194063
KR,N,G,2011,838258
KW,A,A,2011,20095519
KW,A,E,2011,42567
KW,B,A,2011,26834138
KW,B,E,2011,1214397
KW,C,A,2011,25893474
KW,C,E,2011,1909453
KW,D,E,2011,61231
KW,E,A,2011,12771851
KW,E,E,2011,428665
KW,F,A,2011,321699096
KW,F,E,2011,2233638
KW,G,A,2011,10720496
KW,H,A,2011,19841853
KW,H,C,2011,6256886
KW,H,E,2011,815047
KW,I,E,2011,30603
KW,J,A,2011,10302466
KW,K,A,2011,1607729
KW,K,E,2011,20720704
LU,A,B,2011,730063
LU,A,E,2011,5573132
LU,A,F,2011,16572033
LU,A,G,2011,6778181
LU,B,B,2011,1608882
LU,B,D,2011,3534450
LU,B,E,2011,14329815
LU,B,F,2011,18275432
LU,B,G,2011,1213504
LU,C,E,2011,1915181
LU,C,F,2011,18594728
LU,D,B,2011,1061144
LU,D,D,2011,390583
LU,D,E,2011,3835008
LU,D,F,2011,3694763
LU,D,G,2011,2179770
LU,E,B,2011,71909
LU,E,E,2011,10277611
LU,E,F,2011,384420
LU,E,G,2011,111918
LU,F,E,2011,1295455
LU,F,F,2011,3214290
LU,G,B,2011,4324931
LU,G,D,2011,1408165
LU,G,E,2011,6407243
LU,G,F,2011,1733974
LU,G,G,2011,3094916
LU,H,B,2011,946255
LU,H,C,2011,3059875
LU,H,E,2011,5050919
LU,H,F,2011,7233726
LU,H,G,2011,304907
LU,I,E,2011,2711482
LU,I,F,2011,1271411
LU,J,E,2011,1386198
LU,J,F,2011,636246
LU,J,G,2011,8107
LU,K,B,2011,854174
LU,K,D,2011,7639779
LU,K,E,2011,16798034
LU,K,F,2011,30666092
LU,K,G,2011,5479043
LU,L,B,2011,662006
LU,N,B,2011,1919817
LU,N,C,2011,3036408
LU,N,D,2011,1059209
LU,N,E,2011,44210612
LU,N,G,2011,8548
NL,A,B,2011,98866297
NL,A,D,2011,81033650
NL,A,E,2011,119295512
NL,A,F,2011,62196761
NL,A,G,2011,23047094
NL,B,B,2011,133760268
NL,B,C,2011,2628818
NL,B,D,2011,75167088
NL,B,E,2011,67253281
NL,B,F,2011,505449
NL,B,G,2011,10349698
NL,C,B,2011,102594038
NL,C,D,2011,12000412
NL,C,E,2011,93197258
NL,C,F,2011,224142
NL,C,G,2011,20312678
NL,D,B,2011,132183626
NL,D,D,2011,107430860
NL,D,E,2011,160182653
NL,D,F,2011,64577135
NL,D,G,2011,29337011
NL,E,B,2011,19933545
NL,E,D,2011,52775
NL,E,E,2011,29025606
NL,E,F,2011,2498617
NL,E,G,2011,25762015
NL,F,B,2011,15344893
NL,F,D,2011,20735028
NL,F,E,2011,62652808
NL,F,F,2011,12506732
NL,F,G,2011,50993982
NL,G,B,2011,9386588
NL,G,D,2011,6506355
NL,G,E,2011,25020894
NL,G,F,2011,61062437
NL,G,G,2011,92264700
NL,H,B,2011,20750791
NL,H,C,2011,10710539
NL,H,D,2011,19241578
NL,H,E,2011,56361880
NL,H,F,2011,526341
NL,H,G,2011,21372131
NL,I,B,2011,4185003
NL,I,D,2011,34107737
NL,I,E,2011,4652712
NL,I,F,2011,65777
NL,I,G,2011,29173554
NL,J,B,2011,35262187
NL,J,D,2011,7426608
NL,J,E,2011,24181109
NL,J,F,2011,2864992
NL,J,G,2011,9885368
NL,K,A,2011,12424952
NL,K,B,2011,47000374
NL,K,C,2011,73380908
NL,K,D,2011,619823062
NL,K,E,2011,111161786
NL,K,F,2011,793992774
NL,K,G,2011,129265442
NL,L,B,2011,85298645
NL,M,F,2011,113293581
NL,N,B,2011,73110858
NL,N,C,2011,16350016
NL,N,D,2011,45466872
NL,N,E,2011,28713551
NL,N,F,2011,895404
NL,N,G,2011,1406086
NO,A,A,2011,98136
NO,A,B,2011,19845322
NO,A,D,2011,169186213
NO,A,E,2011,34264348
NO,A,F,2011,5988908
NO,A,G,2011,37698958
NO,B,A,2011,1755322
NO,B,B,2011,51409724
NO,B,C,2011,681687
NO,B,D,2011,85849207
NO,B,E,2011,31733403
NO,B,F,2011,2808110
NO,B,G,2011,40212977
NO,C,B,2011,3774485
NO,C,C,2011,-24854
NO,C,D,2011,10705200
NO,C,E,2011,5994494
NO,C,F,2011,256652
NO,C,G,2011,2067965
NO,D,B,2011,126334023
NO,D,D,2011,217557681
NO,D,E,2011,256668914
NO,D,F,2011,5645788
NO,D,G,2011,88453569
NO,E,B,2011,10097184
NO,E,D,2011,20071363
NO,E,E,2011,28343014
NO,E,F,2011,2368475
NO,E,G,2011,21288951
NO,F,A,2011,120043269
NO,F,B,2011,27649742
NO,F,D,2011,39334026
NO,F,E,2011,63498744
NO,F,F,2011,4057638
NO,F,G,2011,22685276
NO,G,A,2011,141352589
NO,G,B,2011,5426029
NO,G,D,2011,10680266
NO,G,E,2011,2478765
NO,G,F,2011,609946
NO,G,G,2011,7879718
NO,H,A,2011,6825004
NO,H,B,2011,245171355
NO,H,C,2011,528990
NO,H,D,2011,122020298
NO,H,E,2011,73285738
NO,H,F,2011,355640
NO,H,G,2011,20692986
NO,I,A,2011,12249966
NO,I,B,2011,5931252
NO,I,D,2011,13790968
NO,I,E,2011,15964480
NO,I,F,2011,4426209
NO,I,G,2011,37147487
NO,J,A,2011,73833
NO,J,B,2011,17530374
NO,J,D,2011,29327815
NO,J,E,2011,49237180
NO,J,F,2011,4352205
NO,J,G,2011,29056839
NO,K,B,2011,77378456
NO,K,D,2011,54550414
NO,K,E,2011,25963560
NO,K,F,2011,558299308
NO,K,G,2011,18298547
NO,L,B,2011,153828541
NO,M,F,2011,21512271
NO,N,B,2011,116469893
NO,N,C,2011,34853335
NO,N,D,2011,33172551
NO,N,E,2011,155304482
NO,N,F,2011,7790341
NO,N,G,2011,23882786
NZ,A,B,2011,16168559
NZ,A,D,2011,69703
NZ,A,E,2011,4164949
NZ,A,F,2011,25295928
NZ,A,G,2011,10867502
NZ,B,B,2011,14021463
NZ,B,D,2011,2072440
NZ,B,E,2011,10164869
NZ,B,G,2011,1197575
NZ,C,B,2011,409153
NZ,C,E,2011,4493972
NZ,C,G,2011,1020849
NZ,D,B,2011,16021979
NZ,D,D,2011,3210011
NZ,D,E,2011,4441656
NZ,D,F,2011,2210730
NZ,D,G,2011,14876068
NZ,E,B,2011,218951
NZ,E,D,2011,542445
NZ,E,E,2011,3940923
NZ,E,G,2011,124961
NZ,F,B,2011,9834582
NZ,F,E,2011,20423337
NZ,F,G,2011,2050429
NZ,G,B,2011,2872476
NZ,G,D,2011,939738
NZ,G,E,2011,884182
NZ,G,G,2011,1871785
NZ,H,B,2011,6815972
NZ,H,C,2011,401500
NZ,H,D,2011,193008
NZ,H,E,2011,9160895
NZ,H,F,2011,115495
NZ,H,G,2011,4896688
NZ,I,B,2011,7268227
NZ,I,D,2011,1586280
NZ,I,E,2011,10233422
NZ,I,G,2011,1878931
NZ,J,D,2011,401500
NZ,J,G,2011,549560
NZ,K,B,2011,3182044
NZ,K,D,2011,5990061
NZ,K,E,2011,5916892
NZ,K,F,2011,60274590
NZ,K,G,2011,2764361
NZ,L,B,2011,16386906
NZ,N,B,2011,8985827
NZ,N,C,2011,6622018
NZ,N,D,2011,866261
NZ,N,E,2011,8486346
NZ,N,G,2011,1513131
PT,A,B,2011,483111
PT,A,E,2011,242196
PT,A,F,2011,24281151
PT,A,G,2011,30981918
PT,B,B,2011,192219
PT,B,E,2011,4588917
PT,B,F,2011,10370876
PT,B,G,2011,853454
PT,C,E,2011,566406
PT,C,F,2011,12814
PT,D,B,2011,868831
PT,D,D,2011,866268
PT,D,E,2011,2428371
PT,D,F,2011,529244
PT,D,G,2011,16823039
PT,E,A,2011,8985615
PT,E,B,2011,320365
PT,E,E,2011,5806306
PT,E,F,2011,14096
PT,E,G,2011,9362365
PT,F,A,2011,42852106
PT,F,B,2011,2565487
PT,F,E,2011,144805
PT,F,G,2011,3490703
PT,G,F,2011,74324
PT,G,G,2011,732996
PT,H,B,2011,457482
PT,H,C,2011,92265
PT,H,E,2011,877801
PT,H,F,2011,44851
PT,H,G,2011,580502
PT,I,E,2011,82013
PT,I,G,2011,65354
PT,J,D,2011,137116
PT,J,E,2011,290891
PT,J,F,2011,2562
PT,J,G,2011,379312
PT,K,B,2011,102517
PT,K,C,2011,271846892
PT,K,D,2011,1225078
PT,K,E,2011,1127687
PT,K,F,2011,15126383
PT,K,G,2011,4222418
PT,L,B,2011,4485118
PT,M,F,2011,4706811
PT,N,E,2011,75606
PT,N,F,2011,430571
SE,A,B,2011,26660045
SE,A,D,2011,61548584
SE,A,E,2011,11538298
SE,A,F,2011,4948284
SE,A,G,2011,38374155
SE,B,B,2011,68314997
SE,B,D,2011,26814971
SE,B,E,2011,10402879
SE,B,F,2011,1638366
SE,B,G,2011,76097158
SE,C,B,2011,19111465
SE,C,D,2011,12986452
SE,C,E,2011,9426705
SE,C,F,2011,3174283
SE,C,G,2011,21608743
SE,D,B,2011,155421827
SE,D,D,2011,54782073
SE,D,E,2011,180408968
SE,D,F,2011,13993861
SE,D,G,2011,424026905
SE,E,B,2011,28021535
SE,E,D,2011,5131841
SE,E,E,2011,5614666
SE,E,F,2011,568802
SE,E,G,2011,25744277
SE,F,B,2011,39310114
SE,F,E,2011,7058217
SE,F,F,2011,7011803
SE,F,G,2011,42713708
SE,G,A,2011,44710555
SE,G,B,2011,9913880
SE,G,D,2011,2616593
SE,G,E,2011,12119828
SE,G,F,2011,2373026
SE,G,G,2011,34974088
SE,H,B,2011,43869477
SE,H,C,2011,110188
SE,H,D,2011,7090438
SE,H,E,2011,18326213
SE,H,F,2011,3153050
SE,H,G,2011,27841227
SE,I,B,2011,4323767
SE,I,D,2011,17003423
SE,I,E,2011,12617858
SE,I,F,2011,6325671
SE,I,G,2011,49297810
SE,J,B,2011,12909489
SE,J,D,2011,26333403
SE,J,E,2011,8422219
SE,J,F,2011,5615167
SE,J,G,2011,77960775
SE,K,B,2011,44483740
SE,K,D,2011,33461333
SE,K,E,2011,28158454
SE,K,F,2011,759996869
SE,K,G,2011,104028268
SE,L,B,2011,138453687
SE,M,F,2011,180163294
SE,N,B,2011,150533883
SE,N,C,2011,19077149
SE,N,D,2011,6683333
SE,N,E,2011,287019405
SE,N,F,2011,115852
SE,N,G,2011,10171995
US,A,B,2011,59732994
US,A,E,2011,579370479
US,A,G,2011,116321811
US,B,B,2011,141480380
US,B,C,2011,435151189
US,B,D,2011,350036537
US,B,E,2011,6008190517
US,B,G,2011,354849968
US,C,B,2011,43302925
US,C,E,2011,90751417
US,C,G,2011,263851056
US,D,B,2011,961838196
US,D,C,2011,305242
US,D,D,2011,16593459
US,D,E,2011,3484587425
US,D,G,2011,212330247
US,E,B,2011,404410371
US,E,D,2011,31515507
US,E,E,2011,257093508
US,E,G,2011,29675347
US,F,B,2011,166716654
US,F,D,2011,21450435
US,F,E,2011,1569599801
US,F,G,2011,69123110
US,G,B,2011,20065551
US,G,D,2011,2005887
US,G,E,2011,478773144
US,G,G,2011,19710981
US,H,B,2011,95703014
US,H,C,2011,775600024
US,H,D,2011,3666986
US,H,E,2011,1081019851
US,H,G,2011,257570413
US,I,B,2011,10382905
US,I,D,2011,26276325
US,I,E,2011,216307690
US,I,G,2011,8928439
US,J,B,2011,43656906
US,J,C,2011,45460
US,J,D,2011,249121590
US,J,E,2011,276992811
US,J,G,2011,16846518
US,K,B,2011,512189957
US,K,D,2011,98685298
US,K,E,2011,129241854
US,K,F,2011,2356267915
US,K,G,2011,320178288
US,L,B,2011,2544369
US,L,E,2011,68491
US,L,G,2011,41186
US,M,F,2011,1669175183
US,N,B,2011,1374098839
US,N,C,2011,1239244028
US,N,D,2011,224223297
US,N,E,2011,1484945548
US,N,G,2011,34138749
1,A,E,2012,62768
1,B,E,2012,200667
1,C,E,2012,1715814
1,D,B,2012,256190
1,D,E,2012,396465
1,E,E,2012,1808084
1,F,B,2012,476681
1,F,E,2012,1325420
1,G,B,2012,247228
1,H,E,2012,1375027
1,I,E,2012,124410
1,J,E,2012,58905
1,K,B,2012,139289
1,K,E,2012,579669
1,M,F,2012,105669246
2,A,A,2012,63224292
2,A,B,2012,36850979
2,A,E,2012,3370355
2,B,A,2012,48739301
2,B,B,2012,21271206
2,B,E,2012,966176
2,C,A,2012,112355229
2,C,B,2012,56775731
2,C,E,2012,3313630
2,D,A,2012,4275797
2,D,B,2012,44398548
2,D,E,2012,8452001
2,E,B,2012,13352203
2,F,A,2012,541100891
2,F,B,2012,246262694
2,F,E,2012,9260901
2,G,A,2012,2813587
2,G,B,2012,19999993
2,H,A,2012,151318730
2,H,B,2012,47820073
2,H,E,2012,8898424
2,J,A,2012,4789069
2,J,B,2012,9348683
2,J,E,2012,30855
2,K,A,2012,58985789
2,K,B,2012,27777337
2,K,E,2012,4365291
2,L,A,2012,190733824
2,L,B,2012,140710231
2,M,F,2012,551598498
2,N,E,2012,358165
4,A,A,2012,5841707
4,A,B,2012,1071428
4,A,E,2012,176139
4,A,G,2012,185993
4,B,A,2012,624164
4,B,B,2012,2571418
4,B,E,2012,1511037
4,C,A,2012,81917218
4,C,E,2012,183397
4,D,B,2012,2826204
4,D,E,2012,38078
4,E,A,2012,5433760
4,E,B,2012,89285
4,E,E,2012,370406
4,F,A,2012,595123697
4,F,B,2012,7140519
4,F,E,2012,3878471
4,H,A,2012,133218417
4,H,B,2012,155713
4,H,E,2012,393851
4,I,A,2012,1753138
4,I,E,2012,35313
4,J,A,2012,1441557
4,J,E,2012,885814
4,K,A,2012,947088
4,K,B,2012,1785714
4,K,E,2012,1725499
4,N,A,2012,217894
4,N,B,2012,2384537
4,N,E,2012,826587
6,A,A,2012,174662475
6,A,B,2012,47890866
6,A,E,2012,1135938
6,A,G,2012,155000
6,B,A,2012,51647486
6,B,B,2012,16087472
6,B,E,2012,2435692
6,B,G,2012,620194
6,C,A,2012,143712133
6,C,B,2012,12059997
6,C,E,2012,1589390
6,D,A,2012,61677271
6,D,B,2012,25464767
6,E,A,2012,5173388
6,E,B,2012,22994143
6,E,E,2012,292298
6,F,A,2012,403433835
6,F,B,2012,305921392
6,F,E,2012,5781719
6,F,G,2012,1600684
6,G,A,2012,79958979
6,G,B,2012,3822922
6,G,E,2012,506825
6,H,A,2012,117089318
6,H,B,2012,26002451
6,H,E,2012,1558734
6,H,G,2012,122539
6,I,A,2012,52316016
6,I,B,2012,6373964
6,I,E,2012,1246451
6,I,G,2012,845840
6,J,A,2012,20399278
6,J,B,2012,6699420
6,J,E,2012,25000
6,K,A,2012,179062214
6,K,B,2012,41456630
6,K,E,2012,1160547
6,N,A,2012,3563443
6,N,B,2012,7624285
6,N,C,2012,598634
7,A,A,2012,7410399
7,A,G,2012,202610
7,B,A,2012,2379010
7,C,A,2012,18434220
7,C,G,2012,575040
7,D,B,2012,112010
7,D,E,2012,200000
7,D,G,2012,1323260
7,E,A,2012,230419
7,E,E,2012,200000
7,E,G,2012,200000
7,F,A,2012,51160899
7,F,G,2012,576119
7,G,G,2012,46810
7,H,A,2012,11441580
7,H,G,2012,1891630
7,I,A,2012,2961260
7,J,A,2012,1954690
7,J,G,2012,36060
7,K,A,2012,19577510
7,K,G,2012,1098050
10,B,B,2012,506187000
10,B,C,2012,475302999
10,B,E,2012,13381317
10,K,F,2012,73389000
11,C,B,2012,330391
11,C,E,2012,10047891
11,C,G,2012,1659035
11,D,E,2012,1132604
11,D,G,2012,989964
11,F,E,2012,3457290
11,F,G,2012,1260540
11,H,E,2012,14537957
11,H,G,2012,41241
11,J,B,2012,9590783
11,J,E,2012,399648615
11,J,G,2012,7853612
11,K,B,2012,2604345
11,K,E,2012,85333802
11,N,B,2012,145308
11,N,E,2012,521524
12,B,B,2012,2359420000
12,B,C,2012,51274000
12,B,D,2012,5153999
12,B,E,2012,921135999
12,B,F,2012,1955000
12,B,G,2012,19906000
15,A,A,2012,817142080
15,A,B,2012,114838176
15,A,E,2012,17623489
15,A,G,2012,841985
15,B,A,2012,696719722
15,B,B,2012,176673919
15,B,E,2012,15003409
15,B,G,2012,1122341
15,C,A,2012,742567153
15,C,B,2012,101925491
15,C,E,2012,18885645
15,C,G,2012,360320
15,D,A,2012,735408205
15,D,B,2012,220615275
15,D,E,2012,16102278
15,D,G,2012,64731741
15,E,A,2012,526105729
15,E,B,2012,199262596
15,E,E,2012,3604044
15,E,G,2012,3042194
15,F,A,2012,2114210184
15,F,B,2012,460239597
15,F,E,2012,33266227
15,F,G,2012,10293755
15,G,A,2012,263571002
15,G,B,2012,68946740
15,G,E,2012,6510777
15,G,G,2012,14681412
15,H,A,2012,708748885
15,H,B,2012,188019584
15,H,C,2012,2000000
15,H,E,2012,34126545
15,H,G,2012,643175
15,I,A,2012,234051126
15,I,B,2012,95997607
15,I,E,2012,10671147
15,I,G,2012,29933634
15,J,A,2012,119575646
15,J,B,2012,14957082
15,J,E,2012,8048310
15,J,G,2012,352683
15,K,A,2012,709384092
15,K,B,2012,146907039
15,K,E,2012,3623933
15,K,G,2012,911231
15,L,A,2012,5750343
15,M,F,2012,2202502631
15,N,A,2012,135913176
15,N,B,2012,63416700
15,N,E,2012,3534379
17,A,A,2012,20615936
17,A,B,2012,9962737
17,A,G,2012,8829847
17,B,A,2012,21754986
17,B,B,2012,793681
17,B,E,2012,1368245
17,B,G,2012,4051624
17,C,A,2012,124948542
17,C,B,2012,16830902
17,C,G,2012,10729334
17,D,A,2012,47779883
17,D,B,2012,1825644
17,D,E,2012,679773
17,D,G,2012,28382936
17,E,A,2012,138238536
17,E,G,2012,11831551
17,F,A,2012,209724105
17,F,B,2012,76922654
17,F,E,2012,63248
17,F,G,2012,18233157
17,G,A,2012,53304207
17,G,B,2012,7429425
17,G,E,2012,89999
17,G,G,2012,22540363
17,H,A,2012,34730654
17,H,B,2012,23618655
17,H,E,2012,572048
17,H,G,2012,8092212
17,I,A,2012,25158189
17,I,B,2012,400000
17,I,E,2012,2761713
17,I,G,2012,33982050
17,J,A,2012,6130355
17,J,B,2012,647217
17,J,G,2012,7827461
17,K,A,2012,10479413
17,K,B,2012,2253947
17,K,F,2012,606000000
17,K,G,2012,6344539
17,N,A,2012,6205757
17,N,B,2012,4946457
17,N,G,2012,3373531
21,L,A,2012,1438186660
21,M,F,2012,68260369
22,K,A,2012,259449490
22,K,B,2012,20169010
24,F,B,2012,723007
24,F,E,2012,11474543
24,G,B,2012,1928020
24,G,E,2012,1928020
24,J,E,2012,15295629
24,K,A,2012,19447878
24,K,E,2012,3390413
24,M,F,2012,1775655
24,N,E,2012,117432
25,A,A,2012,10876615
25,A,B,2012,1076980
25,A,E,2012,879160
25,A,F,2012,968849
25,B,A,2012,24428603
25,B,B,2012,7640969
25,B,C,2012,500000
25,B,E,2012,3090100
25,B,G,2012,1281220
25,C,A,2012,33891410
25,C,B,2012,326910
25,C,E,2012,49959
25,C,G,2012,14990
25,D,B,2012,336680
25,E,B,2012,2410560
25,F,A,2012,122250817
25,F,B,2012,325000
25,F,E,2012,869379
25,F,F,2012,8389
25,F,G,2012,135000
25,H,A,2012,40187030
25,H,B,2012,855920
25,H,C,2012,50000
25,H,E,2012,2072070
25,H,G,2012,200000
25,J,G,2012,130000
25,K,A,2012,44375780
25,K,B,2012,1055825
25,K,E,2012,149999
25,K,F,2012,266586
25,K,G,2012,155000
25,M,F,2012,10000000
25,N,B,2012,349999
25,N,C,2012,1250000
25,N,E,2012,250000
26,D,E,2012,65908907
26,E,E,2012,3016966
26,J,E,2012,4870488
26,K,B,2012,11656889
26,K,E,2012,49357557
27,B,B,2012,263997
27,B,C,2012,2020550
27,B,E,2012,174974407
27,E,B,2012,779999
27,E,E,2012,63969999
28,B,B,2012,857472
28,B,E,2012,7810667
28,B,G,2012,468611
28,D,B,2012,17775287
28,D,E,2012,223611332
28,D,G,2012,8821798
28,E,B,2012,62245
28,E,E,2012,4795835
28,G,B,2012,2617080
28,G,E,2012,18982198
28,G,G,2012,116623
28,J,B,2012,3461479
28,J,E,2012,45876090
28,J,G,2012,915495
28,K,B,2012,6993891
28,K,E,2012,111780528
28,K,G,2012,1585640
28,N,B,2012,669904
28,N,E,2012,29740215
28,N,G,2012,269251
29,B,E,2012,348560
29,C,B,2012,50110
29,C,E,2012,2316469
29,C,G,2012,10199
29,D,E,2012,153660
29,E,B,2012,386350
29,E,E,2012,524809
29,E,G,2012,16090
29,F,B,2012,1037890
29,F,E,2012,1097860
29,G,E,2012,273180
29,H,E,2012,218190
29,I,E,2012,372140
29,J,B,2012,1528950
29,J,E,2012,4030209
31,B,B,2012,244034581
31,B,E,2012,104035028
31,B,G,2012,553069
32,K,F,2012,102083800
32,N,E,2012,321707800
33,A,B,2012,227718
