country,sector,bundle,year,in-oda-gross-sector-bundle
BR,N,G,2011,283685
BT,A,A,2011,6616
BT,A,B,2011,1926729
BT,A,D,2011,183390
BT,A,E,2011,1134169
BT,A,F,2011,2986690
BT,A,G,2011,1616548
BT,B,B,2011,1260729
BT,B,C,2011,-3769
BT,B,E,2011,3277981
BT,B,G,2011,894791
BT,C,A,2011,746945
BT,C,B,2011,390549
BT,C,E,2011,28860
BT,C,G,2011,190372
BT,D,A,2011,448606
BT,D,B,2011,15767667
BT,D,D,2011,186850
BT,D,E,2011,2768078
BT,D,F,2011,17009
BT,D,G,2011,2358618
BT,E,B,2011,5581332
BT,E,E,2011,857859
BT,E,F,2011,195906
BT,E,G,2011,1210668
BT,F,A,2011,16469974
BT,F,B,2011,15895748
BT,F,E,2011,15682330
BT,F,G,2011,4238086
BT,G,A,2011,115407
BT,G,B,2011,7715838
BT,G,E,2011,271
BT,G,G,2011,60943
BT,H,A,2011,136262
BT,H,B,2011,1770268
BT,H,E,2011,137880
BT,H,G,2011,1786820
BT,I,B,2011,3716104
BT,I,E,2011,576705
BT,I,F,2011,69181
BT,I,G,2011,576928
BT,J,B,2011,7359385
BT,J,E,2011,862444
BT,J,G,2011,470088
BT,K,A,2011,3896629
BT,K,B,2011,40230
BT,K,C,2011,1614694
BT,K,D,2011,869856
BT,K,E,2011,1075178
BT,K,F,2011,4325031
BT,K,G,2011,754105
BT,L,B,2011,2604538
BT,N,B,2011,2695774
BT,N,E,2011,2595959
BT,N,G,2011,215521
BW,A,A,2011,808771
BW,A,B,2011,16010132
BW,A,E,2011,310040
BW,A,F,2011,201998
BW,A,G,2011,2066019
BW,B,B,2011,334119
BW,B,D,2011,39049
BW,B,E,2011,76237044
BW,B,F,2011,78562
BW,B,G,2011,3313062
BW,C,E,2011,16556
BW,C,G,2011,506027
BW,D,B,2011,221453
BW,D,E,2011,351912
BW,D,G,2011,3067965
BW,E,B,2011,183923
BW,E,D,2011,209480
BW,E,E,2011,488955
BW,E,G,2011,1296531
BW,F,A,2011,8235444
BW,F,B,2011,107818
BW,F,G,2011,1475177
BW,G,A,2011,1106546
BW,G,B,2011,29975
BW,G,E,2011,514191
BW,G,G,2011,966907
BW,H,B,2011,119289
BW,H,E,2011,22603
BW,H,G,2011,502401
BW,I,B,2011,633615
BW,I,E,2011,267666
BW,I,G,2011,1567135
BW,J,B,2011,320260
BW,J,E,2011,1548640
BW,J,F,2011,17745
BW,J,G,2011,688750
BW,K,B,2011,536451
BW,K,E,2011,1837664
BW,K,F,2011,2264967
BW,K,G,2011,4292277
BW,M,F,2011,1464424
BW,N,E,2011,2891583
BW,N,G,2011,33956
BY,A,E,2011,1390602
BY,A,F,2011,11697918
BY,A,G,2011,4181624
BY,B,B,2011,12348064
BY,B,D,2011,359288
BY,B,E,2011,2015923
BY,B,F,2011,32344
BY,B,G,2011,55484
BY,C,E,2011,140788
BY,C,G,2011,17011
BY,D,B,2011,8227119
BY,D,E,2011,23183588
BY,D,F,2011,48943
BY,D,G,2011,4997589
BY,E,B,2011,795515
BY,E,E,2011,782161
BY,E,F,2011,11566
BY,E,G,2011,1613904
BY,F,E,2011,8988031
BY,F,G,2011,250456
BY,G,B,2011,195648
BY,G,E,2011,1280041
BY,G,F,2011,226
BY,G,G,2011,455203
BY,H,E,2011,1907949
BY,H,G,2011,89775
BY,I,G,2011,7220
BY,J,B,2011,2079427
BY,J,E,2011,2073459
BY,J,G,2011,2602244
BY,K,B,2011,611496
BY,K,E,2011,3160030
BY,K,F,2011,1344658
BY,K,G,2011,4418478
BY,N,E,2011,116773
BY,N,G,2011,16347
BZ,A,B,2011,1649106
BZ,A,E,2011,643870
BZ,A,F,2011,169934
BZ,A,G,2011,397429
BZ,B,B,2011,397566
BZ,B,E,2011,530640
BZ,B,G,2011,109398
BZ,C,A,2011,859965
BZ,C,E,2011,832
BZ,C,G,2011,182862
BZ,D,B,2011,720359
BZ,D,E,2011,227556
BZ,D,G,2011,458241
BZ,E,A,2011,367632
BZ,E,B,2011,275
BZ,E,E,2011,383575
BZ,E,G,2011,580029
BZ,F,A,2011,2495255
BZ,F,B,2011,2385134
BZ,F,E,2011,961486
BZ,G,B,2011,240727
BZ,G,E,2011,3096
BZ,G,G,2011,208877
BZ,H,B,2011,1493455
BZ,H,E,2011,671752
BZ,H,G,2011,51342
BZ,I,G,2011,259040
BZ,J,B,2011,479989
BZ,J,D,2011,41141
BZ,J,E,2011,420309
BZ,J,F,2011,456175
BZ,J,G,2011,253244
BZ,K,A,2011,435976
BZ,K,B,2011,160026
BZ,K,E,2011,1194917
BZ,K,F,2011,40385
BZ,K,G,2011,2868602
BZ,M,F,2011,45350
BZ,N,E,2011,508377
BZ,N,G,2011,39180
CD,A,B,2011,30782591
CD,A,D,2011,2890097
CD,A,E,2011,29705469
CD,A,F,2011,5190875
CD,A,G,2011,27354467
CD,B,A,2011,5095558
CD,B,B,2011,210193388
CD,B,C,2011,37979238
CD,B,D,2011,12869695
CD,B,E,2011,167374752
CD,B,F,2011,61134
CD,B,G,2011,43078314
CD,C,A,2011,2171512
CD,C,B,2011,25467816
CD,C,D,2011,1196220
CD,C,E,2011,32679755
CD,C,G,2011,7511614
CD,D,B,2011,197566624
CD,D,D,2011,4739689
CD,D,E,2011,111281350
CD,D,F,2011,95756
CD,D,G,2011,109747463
CD,E,B,2011,22477028
CD,E,D,2011,1068780
CD,E,E,2011,10871174
CD,E,G,2011,8825908
CD,F,A,2011,19649228
CD,F,B,2011,158848892
CD,F,E,2011,44946037
CD,F,G,2011,550982
CD,G,A,2011,7493890
CD,G,B,2011,18963898
CD,G,D,2011,293559
CD,G,E,2011,772954
CD,G,F,2011,115548
CD,G,G,2011,1521019
CD,H,A,2011,13556209
CD,H,B,2011,28051035
CD,H,C,2011,49002542
CD,H,D,2011,11062089
CD,H,E,2011,16169445
CD,H,F,2011,5510
CD,H,G,2011,13244164
CD,I,A,2011,17132293
CD,I,B,2011,17922098
CD,I,D,2011,232619
CD,I,E,2011,311653
CD,I,G,2011,3311349
CD,J,B,2011,14135347
CD,J,D,2011,170772
CD,J,E,2011,9625360
CD,J,F,2011,64038
CD,J,G,2011,10377379
CD,K,A,2011,449296
CD,K,B,2011,19521201
CD,K,C,2011,18631089
CD,K,D,2011,4304414
CD,K,E,2011,29741416
CD,K,F,2011,7181056
CD,K,G,2011,13228822
CD,L,B,2011,171415912
CD,M,F,2011,5005618912
CD,N,B,2011,117088684
CD,N,C,2011,90136033
CD,N,D,2011,870831
CD,N,E,2011,191192851
CD,N,G,2011,34255163
CF,A,B,2011,292813
CF,A,D,2011,52130
CF,A,E,2011,12786269
CF,A,F,2011,2636381
CF,A,G,2011,2919835
CF,B,A,2011,2215359
CF,B,B,2011,11298345
CF,B,C,2011,1112596
CF,B,E,2011,10728929
CF,B,G,2011,1077711
CF,C,A,2011,817120
CF,C,B,2011,3748301
CF,C,E,2011,3474265
CF,C,F,2011,6669
CF,D,A,2011,1093539
CF,D,B,2011,4252129
CF,D,E,2011,14182589
CF,D,F,2011,32486
CF,D,G,2011,3013677
CF,E,A,2011,461926
CF,E,B,2011,67157
CF,E,E,2011,2125179
CF,E,G,2011,525878
CF,F,A,2011,500815
CF,F,B,2011,38795794
CF,F,E,2011,36093160
CF,F,F,2011,3065
CF,F,G,2011,962043
CF,G,B,2011,1534276
CF,G,E,2011,641167
CF,H,B,2011,4217364
CF,H,C,2011,5548054
CF,H,E,2011,2423749
CF,H,F,2011,7829
CF,H,G,2011,77486
CF,I,B,2011,4460353
CF,I,E,2011,228248
CF,I,F,2011,3914
CF,I,G,2011,154459
CF,J,B,2011,422118
CF,J,E,2011,68145
CF,J,G,2011,47433
CF,K,B,2011,2112113
CF,K,E,2011,15869782
CF,K,F,2011,1108889
CF,K,G,2011,719671
CF,L,B,2011,136773
CF,M,F,2011,9292907
CF,N,B,2011,12764806
CF,N,C,2011,15769833
CF,N,E,2011,27610270
CF,N,F,2011,47300
CF,N,G,2011,5181452
CG,A,B,2011,3906914
CG,A,D,2011,140997
CG,A,E,2011,7415959
CG,A,F,2011,12203700
CG,A,G,2011,2086967
CG,B,A,2011,732056
CG,B,B,2011,26357480
CG,B,C,2011,1584002
CG,B,E,2011,5939932
CG,B,F,2011,23376
CG,B,G,2011,2652336
CG,C,A,2011,544992
CG,C,B,2011,3142511
CG,C,E,2011,314364
CG,C,F,2011,13049
CG,C,G,2011,17720
CG,D,B,2011,2047389
CG,D,D,2011,185922
CG,D,E,2011,2262746
CG,D,G,2011,2613078
CG,E,B,2011,70732
CG,E,E,2011,733931
CG,E,G,2011,1437010
CG,F,A,2011,18197986
CG,F,B,2011,4134269
CG,F,E,2011,864535
CG,F,G,2011,94662
CG,G,A,2011,283027
CG,G,B,2011,1115137
CG,G,E,2011,48150
CG,G,G,2011,825226
CG,H,B,2011,1350830
CG,H,C,2011,619747
CG,H,E,2011,2867612
CG,H,F,2011,11744
CG,H,G,2011,1084424
CG,I,A,2011,293383
CG,I,B,2011,1524857
CG,I,E,2011,7147
CG,I,F,2011,8901
CG,I,G,2011,366619
CG,J,B,2011,383415
CG,J,E,2011,2856833
CG,J,F,2011,16739
CG,J,G,2011,1284633
CG,K,A,2011,1009838
CG,K,B,2011,42383098
CG,K,E,2011,1935127
CG,K,F,2011,1731431
CG,K,G,2011,600262
CG,L,B,2011,5587536
CG,M,F,2011,146283692
CG,N,B,2011,1426509
CG,N,C,2011,3605339
CG,N,E,2011,2968769
CG,N,G,2011,120149
CI,A,A,2011,6688472
CI,A,B,2011,66063
CI,A,D,2011,135267
CI,A,E,2011,4031671
CI,A,F,2011,15943806
CI,A,G,2011,4214267
CI,B,B,2011,10701839
CI,B,C,2011,1573485
CI,B,D,2011,99836
CI,B,E,2011,99368808
CI,B,F,2011,2178
CI,B,G,2011,4162585
CI,C,A,2011,877497
CI,C,B,2011,11379549
CI,C,E,2011,16169313
CI,C,G,2011,89334
CI,D,A,2011,1031889
CI,D,B,2011,78835158
CI,D,E,2011,17426791
CI,D,F,2011,13937
CI,D,G,2011,8929792
CI,E,A,2011,668320
CI,E,B,2011,30246767
CI,E,D,2011,139285
CI,E,E,2011,865755
CI,E,G,2011,1473215
CI,F,A,2011,1152730
CI,F,B,2011,33704185
CI,F,E,2011,5149148
CI,F,G,2011,381899
CI,G,B,2011,14449731
CI,G,G,2011,310706
CI,H,A,2011,3420738
CI,H,B,2011,40072734
CI,H,C,2011,3320943
CI,H,D,2011,99679
CI,H,E,2011,3744199
CI,H,G,2011,627949
CI,I,A,2011,134611
CI,I,B,2011,17367219
CI,I,E,2011,859492
CI,I,F,2011,13049
CI,I,G,2011,71003
CI,J,B,2011,300641
CI,J,E,2011,1037247
CI,J,G,2011,1989003
CI,K,B,2011,1366920
CI,K,D,2011,13038
CI,K,E,2011,5326988
CI,K,F,2011,1491650
CI,K,G,2011,981179
CI,L,B,2011,742937611
CI,M,F,2011,84815741
CI,N,B,2011,105195013
CI,N,C,2011,25318174
CI,N,D,2011,309062
CI,N,E,2011,72667319
CI,N,F,2011,972227
CI,N,G,2011,5105953
CK,A,B,2011,2558592
CK,A,D,2011,47201
CK,A,F,2011,332348
CK,A,G,2011,656352
CK,B,E,2011,186478
CK,B,G,2011,238238
CK,C,B,2011,409153
CK,C,E,2011,843443
CK,C,G,2011,148516
CK,D,B,2011,208361
CK,D,D,2011,186747
CK,D,F,2011,240073
CK,D,G,2011,494642
CK,E,B,2011,218951
CK,E,G,2011,232683
CK,F,A,2011,3475236
CK,F,B,2011,51358
CK,F,E,2011,1770903
CK,F,G,2011,15734
CK,G,E,2011,240551
CK,H,E,2011,1044359
CK,H,G,2011,172774
CK,I,B,2011,2014552
CK,I,G,2011,37745
CK,J,E,2011,380175
CK,J,G,2011,1212584
CK,K,B,2011,4264639
CK,K,E,2011,20615
CK,K,F,2011,84172
CK,K,G,2011,58956
CK,N,B,2011,1161141
CK,N,D,2011,63261
CK,N,E,2011,2538899
CK,N,G,2011,1090364
CL,A,B,2011,1397581
CL,A,E,2011,1632348
CL,A,F,2011,13321233
CL,A,G,2011,14520489
CL,B,B,2011,246590
CL,B,E,2011,556779
CL,B,G,2011,1431317
CL,C,E,2011,827555
CL,C,G,2011,388286
CL,D,B,2011,1321029
CL,D,D,2011,154317
CL,D,E,2011,2717016
CL,D,F,2011,100961
CL,D,G,2011,8154081
CL,E,B,2011,251255
CL,E,D,2011,7996
CL,E,E,2011,448290
CL,E,F,2011,60509
CL,E,G,2011,2662934
CL,F,A,2011,11701091
CL,F,B,2011,6051
CL,F,E,2011,1305665
CL,F,G,2011,4024401
CL,G,E,2011,103147
CL,G,G,2011,1652306
CL,H,B,2011,1836354
CL,H,E,2011,238685
CL,H,F,2011,32856
CL,H,G,2011,1637035
CL,I,A,2011,683285
CL,I,B,2011,146852
CL,I,E,2011,4045
CL,I,F,2011,6366
CL,I,G,2011,7784096
CL,J,B,2011,235227
CL,J,D,2011,3600
CL,J,E,2011,1829503
CL,J,G,2011,2606791
CL,K,B,2011,506178
CL,K,D,2011,63387
CL,K,E,2011,935429
CL,K,F,2011,1865644
CL,K,G,2011,3440061
CL,N,B,2011,217221
CL,N,C,2011,554286
CL,N,D,2011,1965
CL,N,E,2011,4939028
CL,N,F,2011,643472
CL,N,G,2011,326635
CM,A,A,2011,5000185
CM,A,B,2011,442609
CM,A,D,2011,704843
CM,A,E,2011,15540406
CM,A,F,2011,79300111
CM,A,G,2011,9557714
CM,B,A,2011,4059170
CM,B,B,2011,87843084
CM,B,C,2011,10823389
CM,B,D,2011,88636
CM,B,E,2011,14523571
CM,B,F,2011,262175
CM,B,G,2011,10570341
CM,C,A,2011,13606632
CM,C,B,2011,10915035
CM,C,E,2011,1908322
CM,C,F,2011,2821820
CM,C,G,2011,781203
CM,D,A,2011,3773821
CM,D,B,2011,8364742
CM,D,D,2011,330333
CM,D,E,2011,9336835
CM,D,F,2011,40454
CM,D,G,2011,18431370
CM,E,A,2011,456585
CM,E,B,2011,89962
CM,E,D,2011,101994
CM,E,E,2011,2041286
CM,E,F,2011,23949
CM,E,G,2011,3596847
CM,F,A,2011,48375143
CM,F,B,2011,14572610
CM,F,E,2011,27235991
CM,F,G,2011,1937769
CM,G,B,2011,495135
CM,G,E,2011,246566
CM,G,F,2011,6524
CM,G,G,2011,369200
CM,H,A,2011,8809732
CM,H,B,2011,8791712
CM,H,C,2011,3365565
CM,H,D,2011,198724
CM,H,E,2011,5272764
CM,H,F,2011,98672
CM,H,G,2011,12228159
CM,I,A,2011,8243320
CM,I,B,2011,1389771
CM,I,D,2011,107526
CM,I,E,2011,2769465
CM,I,F,2011,15659
CM,I,G,2011,1044652
CM,J,A,2011,1260081
CM,J,B,2011,2072889
CM,J,D,2011,23814
CM,J,E,2011,2970149
CM,J,F,2011,150073
CM,J,G,2011,3229944
CM,K,A,2011,14275352
CM,K,B,2011,128179656
CM,K,D,2011,1021144
CM,K,E,2011,5691833
CM,K,F,2011,2501141
CM,K,G,2011,13125708
CM,M,F,2011,3571080
CM,N,B,2011,3444090
CM,N,C,2011,11618522
CM,N,E,2011,3521434
CM,N,G,2011,132049
CN,A,A,2011,91930669
CN,A,B,2011,6183397
CN,A,D,2011,223107
CN,A,E,2011,11511969
CN,A,F,2011,584020848
CN,A,G,2011,44594376
CN,B,A,2011,45201080
CN,B,B,2011,80486340
CN,B,D,2011,601538
CN,B,E,2011,29096991
CN,B,F,2011,193615
CN,B,G,2011,25577919
CN,C,A,2011,224131797
CN,C,B,2011,4310822
CN,C,D,2011,346268
CN,C,E,2011,6810908
CN,C,F,2011,368809
CN,C,G,2011,13758498
CN,D,B,2011,11847747
CN,D,D,2011,1949044
CN,D,E,2011,12011510
CN,D,F,2011,955101
CN,D,G,2011,41797715
CN,E,B,2011,3645985
CN,E,D,2011,522722
CN,E,E,2011,8147960
CN,E,F,2011,446878
CN,E,G,2011,23863337
CN,F,A,2011,247792627
CN,F,B,2011,112322
CN,F,D,2011,87585
CN,F,E,2011,13463006
CN,F,F,2011,1263030
CN,F,G,2011,16996506
CN,G,A,2011,50242665
CN,G,B,2011,570694
CN,G,E,2011,910684
CN,G,F,2011,22145
CN,G,G,2011,6161968
CN,H,A,2011,84869397
CN,H,B,2011,393679
CN,H,C,2011,272640
CN,H,D,2011,547894
CN,H,E,2011,10378636
CN,H,F,2011,664967
CN,H,G,2011,18838354
CN,I,A,2011,18497813
CN,I,B,2011,77660
CN,I,E,2011,6099690
CN,I,F,2011,417590
CN,I,G,2011,4373994
CN,J,A,2011,319388150
CN,J,B,2011,36543264
CN,J,D,2011,98055
CN,J,E,2011,30394203
CN,J,F,2011,1497984
CN,J,G,2011,45010845
CN,K,A,2011,67149033
CN,K,B,2011,4667170
CN,K,C,2011,15930097
CN,K,D,2011,2167843
CN,K,E,2011,7602089
CN,K,F,2011,28941041
CN,K,G,2011,30963657
CN,N,B,2011,885462
CN,N,C,2011,191290
CN,N,E,2011,17186932
CN,N,F,2011,65531
CN,N,G,2011,880688
CO,A,B,2011,8544528
CO,A,D,2011,2843429
CO,A,E,2011,3073835
CO,A,F,2011,30243834
CO,A,G,2011,20027465
CO,B,B,2011,16699965
CO,B,E,2011,4449913
CO,B,F,2011,336586
CO,B,G,2011,7002824
CO,C,B,2011,122792
CO,C,E,2011,2335341
CO,C,F,2011,143117
CO,C,G,2011,469429
CO,D,B,2011,52333373
CO,D,D,2011,3480785
CO,D,E,2011,430922856
CO,D,F,2011,313049
CO,D,G,2011,36609987
CO,E,A,2011,152402
CO,E,B,2011,27144221
CO,E,D,2011,261451
CO,E,E,2011,10082979
CO,E,F,2011,36439
CO,E,G,2011,7362883
CO,F,A,2011,109467842
CO,F,B,2011,4164196
CO,F,D,2011,8773
CO,F,E,2011,191282
CO,F,G,2011,2309072
CO,G,B,2011,1810894
CO,G,D,2011,15526
CO,G,E,2011,233980
CO,G,G,2011,4298220
CO,H,A,2011,601473
CO,H,B,2011,2108561
CO,H,C,2011,260846
CO,H,D,2011,210906
CO,H,E,2011,13001153
CO,H,F,2011,15049
CO,H,G,2011,51743601
CO,I,A,2011,7561305
CO,I,B,2011,1578389
CO,I,E,2011,3996747
CO,I,G,2011,6358360
CO,J,B,2011,5960103
CO,J,E,2011,3225381
CO,J,G,2011,2712393
CO,K,B,2011,9908943
CO,K,D,2011,3859970
CO,K,E,2011,3419450
CO,K,F,2011,3910629
CO,K,G,2011,7370339
CO,M,F,2011,17587
CO,N,B,2011,20082769
CO,N,C,2011,19343894
CO,N,E,2011,38442207
CO,N,F,2011,825258
CO,N,G,2011,4047457
CR,A,B,2011,978664
CR,A,E,2011,81774
CR,A,F,2011,2917472
CR,A,G,2011,4722662
CR,B,B,2011,246218
CR,B,E,2011,871792
CR,B,F,2011,124582
CR,B,G,2011,409598
CR,C,A,2011,4590073
CR,C,B,2011,118795
CR,C,E,2011,89848
CR,C,G,2011,2062147
CR,D,B,2011,1690939
CR,D,E,2011,785462
CR,D,F,2011,32278
CR,D,G,2011,3887466
CR,E,A,2011,101665
CR,E,B,2011,432778
CR,E,E,2011,912214
CR,E,F,2011,56720
CR,E,G,2011,2057463
CR,F,A,2011,8637982
CR,F,B,2011,221044
CR,F,E,2011,627003
CR,F,G,2011,1679083
CR,G,A,2011,2372010
CR,G,B,2011,35168
CR,G,G,2011,169373
CR,H,B,2011,1545517
CR,H,E,2011,79668
CR,H,G,2011,2115934
CR,I,A,2011,119498
CR,I,B,2011,76527
CR,I,E,2011,646625
CR,I,G,2011,1452090
CR,J,B,2011,7772361
CR,J,E,2011,1254061
CR,J,G,2011,2980512
CR,K,B,2011,2483266
CR,K,D,2011,108053
CR,K,E,2011,553146
CR,K,F,2011,458810
CR,K,G,2011,5430549
CR,M,F,2011,5214564
CR,N,B,2011,125337
CR,N,E,2011,1063475
CR,N,G,2011,24060
CU,A,B,2011,2146809
CU,A,D,2011,7483
CU,A,E,2011,372038
CU,A,F,2011,2229066
CU,A,G,2011,4427890
CU,B,B,2011,9257816
CU,B,D,2011,952140
CU,B,E,2011,1471082
CU,B,F,2011,27017
CU,B,G,2011,1352470
CU,C,A,2011,1336399
CU,C,B,2011,124184
CU,C,E,2011,293761
CU,C,F,2011,35041
CU,C,G,2011,2823953
CU,D,B,2011,1980870
CU,D,D,2011,841323
CU,D,E,2011,11066805
CU,D,F,2011,16881
CU,D,G,2011,3216301
CU,E,B,2011,2336692
CU,E,D,2011,283786
CU,E,E,2011,1133243
CU,E,F,2011,341466
CU,E,G,2011,1255996
CU,F,A,2011,114530
CU,F,B,2011,614009
CU,F,D,2011,24393
CU,F,E,2011,196596
CU,F,F,2011,588
CU,F,G,2011,1821226
CU,G,E,2011,29208
CU,G,G,2011,215497
CU,H,A,2011,7279737
CU,H,B,2011,675355
CU,H,C,2011,3334
CU,H,E,2011,2656149
CU,H,F,2011,8371
CU,H,G,2011,2971421
CU,I,B,2011,41677
CU,I,E,2011,103831
CU,I,F,2011,636
CU,I,G,2011,958685
CU,J,B,2011,707491
CU,J,E,2011,4420453
CU,J,G,2011,728051
CU,K,B,2011,779113
CU,K,D,2011,257047
CU,K,E,2011,1611023
CU,K,F,2011,4530852
CU,K,G,2011,2835339
CU,L,G,2011,435503
CU,M,F,2011,159538
CU,N,B,2011,145624
CU,N,C,2011,336631
CU,N,E,2011,806633
CU,N,G,2011,222538
CV,A,B,2011,3158852
CV,A,E,2011,403213
CV,A,F,2011,15432323
CV,A,G,2011,1350571
CV,B,A,2011,263312
CV,B,B,2011,5328287
CV,B,E,2011,6179296
CV,B,F,2011,8147806
CV,B,G,2011,163112
CV,C,A,2011,2149542
CV,C,B,2011,2947835
CV,C,E,2011,3549232
CV,C,F,2011,1618204
CV,C,G,2011,1013805
CV,D,A,2011,237197
CV,D,B,2011,123089
CV,D,E,2011,1277343
CV,D,F,2011,88656
CV,D,G,2011,2187565
CV,E,A,2011,8985615
CV,E,B,2011,1212024
CV,E,E,2011,1317504
CV,E,F,2011,29307
CV,E,G,2011,1739643
CV,F,A,2011,71948602
CV,F,B,2011,77851
CV,F,E,2011,5934419
CV,F,F,2011,4005
CV,F,G,2011,48190
CV,G,B,2011,173754
CV,G,E,2011,303493
CV,G,F,2011,90234
CV,G,G,2011,598893
CV,H,A,2011,320858
CV,H,B,2011,735396
CV,H,C,2011,5509863
CV,H,D,2011,279950
CV,H,E,2011,746734
CV,H,G,2011,1076865
CV,I,A,2011,202057
CV,I,B,2011,198530
CV,I,E,2011,128515
CV,I,G,2011,58824
CV,J,B,2011,5949302
CV,J,E,2011,1615148
CV,J,G,2011,1611003
CV,K,A,2011,101924
CV,K,B,2011,5206775
CV,K,C,2011,64003926
CV,K,D,2011,239359
CV,K,E,2011,2448194
CV,K,F,2011,2555879
CV,K,G,2011,3453573
CV,L,B,2011,8927592
CV,M,F,2011,110044
CV,N,C,2011,1126566
CV,N,E,2011,211957
DJ,A,A,2011,6447020
DJ,A,B,2011,278553
DJ,A,E,2011,4593235
DJ,A,F,2011,4990158
DJ,A,G,2011,4188334
DJ,B,A,2011,1181853
DJ,B,B,2011,4818487
DJ,B,C,2011,247702
DJ,B,D,2011,551765
DJ,B,E,2011,3376421
DJ,B,G,2011,427510
DJ,C,A,2011,2219409
DJ,C,B,2011,4503872
DJ,C,E,2011,2840918
DJ,C,G,2011,2338800
DJ,D,B,2011,298341
DJ,D,E,2011,1891062
DJ,D,G,2011,1262388
DJ,E,A,2011,11059146
DJ,E,B,2011,22
DJ,E,E,2011,104205
DJ,E,G,2011,2248751
DJ,F,A,2011,8559752
DJ,F,B,2011,492761
DJ,F,E,2011,2503590
DJ,F,F,2011,357986
DJ,F,G,2011,390539
DJ,G,A,2011,110473
DJ,G,B,2011,1004109
DJ,G,G,2011,444386
DJ,H,B,2011,674351
DJ,H,C,2011,2986378
DJ,H,E,2011,177534
DJ,H,G,2011,530960
DJ,I,G,2011,314128
DJ,J,B,2011,103742
DJ,J,E,2011,385833
DJ,J,G,2011,7813
DJ,K,B,2011,754054
DJ,K,C,2011,3726217
DJ,K,E,2011,4358070
DJ,K,F,2011,736068
DJ,K,G,2011,1366701
DJ,L,B,2011,31221509
DJ,M,F,2011,104507
DJ,N,B,2011,1706793
DJ,N,C,2011,23634884
DJ,N,E,2011,4491150
DJ,N,F,2011,1360460
DJ,N,G,2011,26538
DM,A,E,2011,619907
DM,A,F,2011,165026
DM,A,G,2011,46043
DM,B,E,2011,365930
DM,B,G,2011,60700
DM,C,B,2011,840347
DM,D,A,2011,187379
DM,D,B,2011,231759
DM,D,E,2011,204709
DM,D,G,2011,236523
DM,E,G,2011,378059
DM,F,A,2011,3058713
DM,F,B,2011,2565996
DM,F,E,2011,319982
DM,F,G,2011,97276
DM,G,B,2011,220403
DM,G,E,2011,3096
DM,G,G,2011,38126
DM,H,E,2011,5006380
DM,H,G,2011,88087
DM,I,A,2011,159619
DM,I,E,2011,2681278
DM,J,B,2011,479989
DM,J,D,2011,41141
DM,J,E,2011,592942
DM,J,G,2011,20792
DM,K,B,2011,158450
DM,K,F,2011,51749
DM,K,G,2011,480298
DM,L,B,2011,5072375
DM,N,A,2011,358092
DM,N,E,2011,531540
DO,A,B,2011,3435482
DO,A,D,2011,296581
DO,A,E,2011,4275160
DO,A,F,2011,405053
DO,A,G,2011,5087541
DO,B,B,2011,17249986
DO,B,E,2011,21343028
DO,B,G,2011,2620711
DO,C,A,2011,16677815
DO,C,B,2011,336542
DO,C,E,2011,232408
DO,C,G,2011,3997567
DO,D,B,2011,12688782
DO,D,D,2011,14741
DO,D,E,2011,7625340
DO,D,F,2011,100298
DO,D,G,2011,5729216
DO,E,B,2011,864355
DO,E,D,2011,209531
DO,E,E,2011,932007
DO,E,F,2011,79398
DO,E,G,2011,3143499
DO,F,A,2011,72536362
DO,F,B,2011,2291204
DO,F,E,2011,3722059
DO,F,F,2011,300642
DO,F,G,2011,935377
DO,G,A,2011,13301402
DO,G,B,2011,12907876
DO,G,E,2011,1841807
DO,G,G,2011,2110278
DO,H,B,2011,2382569
DO,H,C,2011,347971
DO,H,E,2011,5225025
DO,H,G,2011,1437672
DO,I,A,2011,590082
DO,I,B,2011,1947268
DO,I,E,2011,6837569
DO,I,F,2011,12224
DO,I,G,2011,5947529
DO,J,B,2011,679159
DO,J,E,2011,5641238
DO,J,G,2011,3320359
DO,K,A,2011,178063
DO,K,B,2011,1818704
DO,K,D,2011,276132
DO,K,E,2011,744254
DO,K,F,2011,585029
DO,K,G,2011,7494696
DO,L,B,2011,1656796
DO,L,G,2011,16754
DO,N,B,2011,5382547
DO,N,E,2011,4869052
DO,N,F,2011,102950
DO,N,G,2011,395296
DZ,A,A,2011,803224
DZ,A,B,2011,822783
DZ,A,E,2011,5126311
DZ,A,F,2011,117349804
DZ,A,G,2011,12214453
DZ,B,B,2011,110223
DZ,B,E,2011,1425122
DZ,B,G,2011,4080276
DZ,C,B,2011,8438656
DZ,C,E,2011,280445
DZ,C,F,2011,537988
DZ,C,G,2011,8201292
DZ,D,B,2011,5394970
DZ,D,D,2011,71780
DZ,D,E,2011,4167794
DZ,D,G,2011,8659217
DZ,E,A,2011,3555816
DZ,E,B,2011,528378
DZ,E,E,2011,572352
DZ,E,G,2011,7360245
DZ,F,A,2011,5894998
DZ,F,B,2011,533455
DZ,F,E,2011,25310
DZ,F,F,2011,2673734
DZ,F,G,2011,8000657
DZ,G,E,2011,100750
DZ,G,F,2011,1132
DZ,G,G,2011,5347884
DZ,H,A,2011,803224
DZ,H,B,2011,174931
DZ,H,C,2011,557782
DZ,H,E,2011,1084285
DZ,H,F,2011,1699999
DZ,H,G,2011,1667196
DZ,I,A,2011,3373544
DZ,I,B,2011,11655467
DZ,I,E,2011,163538
DZ,I,G,2011,5330783
