country-from,country-to,bundle,year,oda-gross-bl-bundle
US,CR,E,2011,1421306
US,CR,F,2011,5214564
US,CR,G,2011,5333462
US,CU,B,2011,2508101
US,CU,E,2011,10085604
US,CU,G,2011,441678
US,CV,B,2011,1149288
US,CV,C,2011,80557
US,CV,E,2011,6629977
US,CV,G,2011,2228273
US,DJ,B,2011,1155513
US,DJ,C,2011,11864893
US,DJ,E,2011,3668252
US,DJ,G,2011,135763
US,DO,B,2011,4214849
US,DO,E,2011,40400984
US,DO,G,2011,8540449
US,DZ,B,2011,99712
US,DZ,C,2011,8014152
US,DZ,G,2011,1184243
US,EC,B,2011,8622164
US,EC,C,2011,1671510
US,EC,E,2011,15122857
US,EC,G,2011,14731970
US,EG,B,2011,14081265
US,EG,E,2011,100219859
US,EG,G,2011,24369962
US,ER,B,2011,57349
US,ER,E,2011,14594
US,ET,B,2011,39675517
US,ET,C,2011,320982840
US,ET,E,2011,337639158
US,ET,G,2011,20724718
US,FJ,B,2011,363875
US,FJ,G,2011,2045127
US,GA,B,2011,241935
US,GA,E,2011,428719
US,GD,E,2011,21824
US,GE,B,2011,13369363
US,GE,E,2011,149020555
US,GE,G,2011,14773473
US,GH,B,2011,8358243
US,GH,C,2011,25462300
US,GH,E,2011,259922102
US,GH,G,2011,19544669
US,GM,B,2011,406990
US,GM,E,2011,254432
US,GM,G,2011,2494102
US,GN,B,2011,3490682
US,GN,E,2011,11250075
US,GN,G,2011,2872872
US,GQ,B,2011,50019
US,GT,B,2011,14636501
US,GT,C,2011,47765466
US,GT,E,2011,42145665
US,GT,F,2011,436007
US,GT,G,2011,8265028
US,GW,C,2011,306921
US,GW,E,2011,1448608
US,GY,B,2011,1229226
US,GY,E,2011,15254781
US,GY,G,2011,2662442
US,HN,B,2011,5680343
US,HN,C,2011,11624727
US,HN,E,2011,24398849
US,HN,G,2011,6599817
US,HT,B,2011,34324821
US,HT,C,2011,49533209
US,HT,E,2011,540159942
US,HT,G,2011,6990858
US,ID,B,2011,23945578
US,ID,C,2011,11174
US,ID,E,2011,186834084
US,ID,F,2011,27272866
US,ID,G,2011,28276908
US,IN,B,2011,30815750
US,IN,C,2011,1390748
US,IN,E,2011,70621931
US,IN,G,2011,14944663
US,IQ,B,2011,355703396
US,IQ,C,2011,349248
US,IQ,E,2011,852845450
US,IQ,G,2011,77227663
US,IR,B,2011,1328417
US,JM,B,2011,1942844
US,JM,E,2011,18630520
US,JM,F,2011,345152
US,JM,G,2011,3718189
US,JO,B,2011,240444937
US,JO,C,2011,19332049
US,JO,E,2011,153279651
US,JO,G,2011,50589164
US,KE,B,2011,34332800
US,KE,C,2011,166632891
US,KE,E,2011,505715800
US,KE,G,2011,23027212
US,KG,B,2011,9794419
US,KG,C,2011,890668
US,KG,E,2011,49274999
US,KG,G,2011,6213600
US,KH,B,2011,6994768
US,KH,C,2011,1162628
US,KH,E,2011,64429486
US,KH,G,2011,4219875
US,KM,E,2011,365734
US,KM,G,2011,7079
US,KP,B,2011,1465863
US,KP,E,2011,607275
US,KZ,B,2011,3462486
US,KZ,E,2011,25739226
US,KZ,G,2011,7873947
US,LA,B,2011,289073
US,LA,C,2011,3176489
US,LA,E,2011,8220140
US,LA,G,2011,189045
US,LB,B,2011,15265418
US,LB,E,2011,56797556
US,LB,G,2011,16107863
US,LK,B,2011,7140606
US,LK,C,2011,11111960
US,LK,E,2011,22833929
US,LK,G,2011,13609659
US,LR,B,2011,18638455
US,LR,C,2011,51360496
US,LR,E,2011,77556864
US,LR,F,2011,30099496
US,LR,G,2011,7943282
US,LS,E,2011,93053384
US,LS,G,2011,5690661
US,LY,B,2011,277660047
US,LY,C,2011,5186890
US,LY,E,2011,11924986
US,LY,G,2011,544349
US,MA,B,2011,12893082
US,MA,E,2011,122209074
US,MA,G,2011,13867505
US,MD,B,2011,2615980
US,MD,E,2011,24840282
US,MD,G,2011,4346673
US,ME,B,2011,1443436
US,ME,E,2011,4257328
US,ME,G,2011,883564
US,MG,B,2011,1622012
US,MG,C,2011,40619752
US,MG,E,2011,16584159
US,MG,G,2011,8748089
US,MH,B,2011,76140581
US,MH,E,2011,239979
US,MH,G,2011,116880
US,MK,B,2011,5686247
US,MK,E,2011,9396530
US,MK,G,2011,5352847
US,ML,B,2011,12130569
US,ML,C,2011,32439119
US,ML,E,2011,210440568
US,ML,G,2011,14985621
US,MM,B,2011,5519262
US,MM,E,2011,22845423
US,MM,G,2011,1185991
US,MN,B,2011,1293258
US,MN,E,2011,53087858
US,MN,G,2011,5233181
US,MR,B,2011,2723336
US,MR,C,2011,5782216
US,MR,E,2011,2779698
US,MR,G,2011,530087
US,MU,E,2011,151004
US,MU,G,2011,5532
US,MV,B,2011,16308
US,MV,E,2011,25436
US,MV,G,2011,50433
US,MW,B,2011,6480033
US,MW,C,2011,55720480
US,MW,E,2011,88143581
US,MW,G,2011,6906397
US,MX,B,2011,23111835
US,MX,E,2011,348613296
US,MX,G,2011,9720899
US,MY,B,2011,8663627
US,MY,E,2011,1086955
US,MY,G,2011,818563
US,MZ,B,2011,14933474
US,MZ,C,2011,57100446
US,MZ,E,2011,270164996
US,MZ,G,2011,51578370
US,NA,B,2011,347932
US,NA,E,2011,107037984
US,NA,G,2011,7540315
US,NE,B,2011,5596886
US,NE,C,2011,52251409
US,NE,E,2011,33832855
US,NE,G,2011,2340692
US,NG,B,2011,29395695
US,NG,C,2011,14512507
US,NG,E,2011,297885273
US,NG,G,2011,74620191
US,NI,B,2011,7939722
US,NI,C,2011,12669533
US,NI,E,2011,35222894
US,NI,G,2011,4956933
US,NP,B,2011,8565054
US,NP,C,2011,13962827
US,NP,E,2011,42066928
US,NP,G,2011,2047090
US,NR,B,2011,97929310
US,NR,E,2011,366378
US,NR,G,2011,1841632
US,PA,B,2011,4595766
US,PA,E,2011,4649569
US,PA,F,2011,265274
US,PA,G,2011,6657494
US,PE,B,2011,8536935
US,PE,C,2011,2673258
US,PE,E,2011,59499958
US,PE,F,2011,4276661
US,PE,G,2011,34889984
US,PG,B,2011,269533
US,PG,E,2011,3267134
US,PG,G,2011,100003
US,PH,B,2011,16090205
US,PH,C,2011,6573710
US,PH,E,2011,122710599
US,PH,F,2011,825648
US,PH,G,2011,7588089
US,PK,B,2011,308173588
US,PK,C,2011,150051915
US,PK,E,2011,803098888
US,PK,G,2011,37239877
US,PS,B,2011,295827314
US,PS,C,2011,4767283
US,PS,E,2011,272264720
US,PS,G,2011,63109164
US,PW,B,2011,18664822
US,PY,B,2011,2797958
US,PY,E,2011,24030906
US,PY,F,2011,716395
US,PY,G,2011,6512070
US,RS,B,2011,12188478
US,RS,E,2011,28091597
US,RS,G,2011,2714324
US,RW,B,2011,7948266
US,RW,C,2011,29906631
US,RW,E,2011,137199817
US,RW,G,2011,7320876
US,SB,B,2011,254369
US,SC,B,2011,2197
US,SC,E,2011,10916
US,SC,G,2011,2889
US,SD,B,2011,941693
US,SD,E,2011,15794593
US,SL,B,2011,2962141
US,SL,C,2011,11416084
US,SL,E,2011,5712156
US,SL,G,2011,2864287
US,SN,B,2011,13195190
US,SN,C,2011,17661199
US,SN,E,2011,70528903
US,SN,G,2011,14637543
US,SO,B,2011,7657649
US,SO,C,2011,46648236
US,SO,E,2011,65798334
US,SO,G,2011,3474955
US,SR,E,2011,133875
US,SR,G,2011,2126525
US,SS,B,2011,57358735
US,SS,C,2011,271411768
US,SS,E,2011,374882059
US,SS,G,2011,16128117
US,ST,C,2011,504668
US,ST,E,2011,119553
US,SV,B,2011,11254238
US,SV,E,2011,156159787
US,SV,F,2011,996244
US,SV,G,2011,11269514
US,SY,B,2011,16341269
US,SZ,B,2011,839120
US,SZ,E,2011,43839354
US,SZ,G,2011,2869317
US,TD,B,2011,14561256
US,TD,C,2011,89807312
US,TD,E,2011,9990445
US,TD,G,2011,1491885
US,TG,B,2011,179681
US,TG,C,2011,361814
US,TG,E,2011,499663
US,TG,G,2011,3469594
US,TH,B,2011,29416694
US,TH,E,2011,20059412
US,TH,G,2011,9732367
US,TJ,B,2011,4611480
US,TJ,E,2011,25973670
US,TJ,G,2011,5108895
US,TL,B,2011,5503204
US,TL,C,2011,11190204
US,TL,E,2011,15764127
US,TL,G,2011,4819205
US,TM,B,2011,1792116
US,TM,E,2011,5867639
US,TM,G,2011,3231227
US,TN,B,2011,1684330
US,TN,E,2011,6005122
US,TN,G,2011,269646
US,TO,E,2011,76310
US,TO,G,2011,1424466
US,TR,B,2011,10568628
US,TR,E,2011,2509787
US,TR,G,2011,2382793
US,TV,E,2011,50873
US,TZ,B,2011,16363447
US,TZ,C,2011,55708873
US,TZ,E,2011,460306771
US,TZ,G,2011,12178657
US,UA,B,2011,22037324
US,UA,E,2011,102313463
US,UA,G,2011,16131849
US,UG,B,2011,27457039
US,UG,C,2011,64237680
US,UG,E,2011,300096023
US,UG,G,2011,13120165
US,UY,E,2011,892731
US,UY,G,2011,703855
US,UZ,B,2011,2029359
US,UZ,E,2011,6658915
US,UZ,G,2011,1037360
US,VC,E,2011,46915
US,VE,B,2011,2058083
US,VE,E,2011,4845111
US,VE,G,2011,478285
US,VN,B,2011,8382617
US,VN,E,2011,92935217
US,VN,G,2011,4834844
US,VU,E,2011,865528
US,VU,G,2011,2696312
US,WS,E,2011,232919
US,WS,G,2011,1210796
US,XK,B,2011,15760232
US,XK,E,2011,64382255
US,XK,G,2011,13746835
US,YE,B,2011,24099065
US,YE,C,2011,17810169
US,YE,E,2011,30822836
US,YE,G,2011,3061675
US,ZA,B,2011,4345060
US,ZA,C,2011,5032010
US,ZA,E,2011,552511426
US,ZA,G,2011,11994410
US,ZM,B,2011,9342260
US,ZM,C,2011,24453452
US,ZM,E,2011,234089302
US,ZM,G,2011,13660467
US,ZW,B,2011,14787519
US,ZW,C,2011,45621979
US,ZW,E,2011,120287418
US,ZW,G,2011,2542002
1,51,B,2012,177502
1,51,E,2012,747905
1,BW,E,2012,1513195
1,CD,B,2012,31097
1,CD,F,2012,101130398
1,CF,E,2012,53582
1,CV,E,2012,64586
1,DJ,E,2012,62629
1,DZ,E,2012,216835
1,EG,B,2012,139289
1,EG,E,2012,772293
1,ET,E,2012,94449
1,ET,F,2012,3266702
1,GA,E,2012,596591
1,GH,E,2012,203172
1,KE,E,2012,107766
1,LS,E,2012,3933
1,MA,E,2012,516281
1,MR,E,2012,7117
1,MU,B,2012,706261
1,MU,E,2012,227069
1,MW,E,2012,91676
1,MZ,E,2012,49844
1,NA,E,2012,310688
1,NG,B,2012,65239
1,SC,E,2012,416925
1,SN,E,2012,19006
1,SZ,E,2012,716074
1,TN,E,2012,680738
1,TZ,F,2012,766158
1,ZA,E,2012,10776
1,ZM,E,2012,19822
1,ZM,F,2012,505987
1,ZW,E,2012,144269
2,51,A,2012,9948781
2,51,B,2012,177577962
2,51,E,2012,9327528
2,AO,A,2012,1571058
2,AO,B,2012,1659285
2,BF,A,2012,28805021
2,BF,B,2012,41137061
2,BF,E,2012,805777
2,BI,A,2012,2143057
2,BI,B,2012,44028480
2,BI,E,2012,17349
2,BJ,A,2012,11646667
2,BJ,B,2012,7560152
2,BJ,E,2012,573890
2,CD,A,2012,15089587
2,CD,B,2012,57934114
2,CD,E,2012,3527205
2,CF,B,2012,12935568
2,CF,E,2012,591030
2,CG,B,2012,3822625
2,CG,E,2012,884168
2,CI,B,2012,1466779
2,CI,E,2012,1170044
2,CI,F,2012,248376295
2,CM,A,2012,72641664
2,CM,B,2012,3300617
2,CM,E,2012,97814
2,CV,A,2012,936298
2,DJ,A,2012,1403009
2,DJ,B,2012,2604829
2,ER,A,2012,3284658
2,ER,B,2012,8453627
2,ER,E,2012,338608
2,ET,A,2012,73608975
2,ET,B,2012,25353140
2,ET,E,2012,351424
2,GH,A,2012,152939606
2,GH,B,2012,52063122
2,GH,E,2012,931996
2,GM,A,2012,2007307
2,GM,B,2012,9267015
2,GN,A,2012,1276108
2,GN,B,2012,21980454
2,GN,E,2012,895692
2,GN,F,2012,272834817
2,GW,A,2012,1567255
2,GW,E,2012,860574
2,KE,A,2012,196410287
2,KE,B,2012,4992623
2,KE,E,2012,208394
2,KM,B,2012,1685865
2,KM,E,2012,899627
2,KM,F,2012,30001113
2,LR,B,2012,6970984
2,LR,E,2012,1801205
2,LS,A,2012,6968718
2,LS,B,2012,1146124
2,LS,E,2012,254236
2,MG,A,2012,8824783
2,MG,E,2012,970618
2,MG,F,2012,8431
2,ML,A,2012,26490822
2,ML,B,2012,2234643
2,ML,E,2012,956882
2,MR,A,2012,3365119
2,MW,A,2012,16968872
2,MW,B,2012,57136012
2,MW,E,2012,891189
2,MZ,A,2012,71109719
2,MZ,B,2012,2982718
2,MZ,E,2012,931757
2,NE,A,2012,19788517
2,NE,B,2012,6582158
2,NE,E,2012,293645
2,NG,A,2012,48816234
2,RW,A,2012,24346161
2,RW,B,2012,22899896
2,RW,E,2012,2414510
2,RW,F,2012,377842
2,SD,E,2012,606867
2,SL,A,2012,3433174
2,SL,B,2012,30137434
2,SL,E,2012,1815671
2,SN,A,2012,54049205
2,SN,E,2012,77633
2,ST,A,2012,765888
2,ST,B,2012,1293303
2,ST,E,2012,962934
2,TD,A,2012,1098855
2,TD,B,2012,23376709
2,TD,E,2012,1554590
2,TG,B,2012,28170776
2,TG,E,2012,1985709
2,TZ,A,2012,130460886
2,TZ,E,2012,1073492
2,UG,A,2012,144093064
2,UG,B,2012,3651870
2,ZM,A,2012,42477143
2,ZM,E,2012,935517
2,ZW,B,2012,161721
2,ZW,E,2012,8209
4,55,B,2012,6161522
4,55,E,2012,2492871
4,58,E,2012,529566
4,DJ,A,2012,3119476
4,DJ,B,2012,155713
4,DZ,G,2012,185993
4,EG,A,2012,246178748
4,EG,B,2012,1071428
4,EG,E,2012,1893211
4,JO,A,2012,26914208
4,JO,E,2012,137496
4,LB,A,2012,50905594
4,LB,B,2012,1785714
4,LB,E,2012,1797370
4,MA,A,2012,192528992
4,MA,E,2012,839178
4,MR,A,2012,49089338
4,MR,B,2012,1499990
4,MR,E,2012,149477
4,PS,B,2012,2384537
4,PS,E,2012,53571
4,SD,A,2012,115340915
4,SD,E,2012,1337486
4,SY,A,2012,16921728
4,SY,E,2012,290305
4,TN,A,2012,76628693
4,TN,B,2012,4965915
4,YE,A,2012,48890947
4,YE,E,2012,504061
6,53,E,2012,448497
6,AF,A,2012,35728605
6,AF,B,2012,197650671
6,AF,E,2012,919395
6,AM,A,2012,20757347
6,AZ,A,2012,2261198
6,BD,A,2012,355313910
6,BD,B,2012,1511794
6,BT,A,2012,13625676
6,BT,B,2012,17852319
6,BT,E,2012,1296656
6,BT,G,2012,756624
6,CK,A,2012,2060097
6,CK,E,2012,803178
6,CN,E,2012,432048
6,FJ,B,2012,2000000
6,GE,A,2012,56486944
6,ID,A,2012,62736610
6,KG,A,2012,28719475
6,KG,B,2012,50497137
6,KG,E,2012,2817418
6,KH,A,2012,55034107
6,KH,B,2012,18312186
6,KH,C,2012,598634
6,KH,E,2012,1244974
6,KI,A,2012,145944
6,LA,A,2012,7887535
6,LA,B,2012,56176383
6,LA,E,2012,1433713
6,LA,G,2012,968379
6,LK,A,2012,69202254
6,LK,B,2012,5047299
6,LK,E,2012,88537
6,MN,A,2012,18266989
6,MN,B,2012,35191182
6,MN,E,2012,1805229
6,MV,A,2012,20006052
6,NP,A,2012,39023328
6,NP,B,2012,47787116
6,NP,E,2012,3180620
6,NP,G,2012,120215
6,NR,A,2012,1592696
6,NR,B,2012,2000000
6,PG,A,2012,59571106
6,PG,G,2012,620194
6,PK,A,2012,44856323
6,PK,B,2012,2770911
6,SB,B,2012,10120714
6,SB,E,2012,55585
6,TH,B,2012,3000000
6,TJ,A,2012,5118715
6,TJ,B,2012,55086090
6,TL,B,2012,9373234
6,TL,E,2012,23445
6,TL,G,2012,155000
6,TO,B,2012,2858223
6,TO,E,2012,268219
6,TO,G,2012,723845
6,UZ,A,2012,58018808
6,VN,A,2012,318366258
6,VN,B,2012,1585005
6,VN,E,2012,115119
6,WS,A,2012,17915855
6,WS,B,2012,3578045
6,WS,E,2012,799954
7,51,B,2012,112010
7,51,E,2012,400000
7,51,G,2012,1961760
7,BF,A,2012,4604559
7,BF,G,2012,211920
7,BI,A,2012,4481499
7,BI,G,2012,227870
7,BJ,A,2012,700839
7,BJ,G,2012,77959
7,BW,A,2012,1545690
7,CD,A,2012,2567339
7,CD,G,2012,173070
7,CF,A,2012,26620
7,CG,A,2012,650139
7,CG,G,2012,40310
7,CI,A,2012,8158249
7,CM,A,2012,1698910
7,CM,G,2012,58869
7,CV,A,2012,2433869
7,CV,G,2012,147650
7,ER,A,2012,132389
7,ER,G,2012,378910
7,ET,A,2012,4581680
7,ET,G,2012,60839
7,GH,A,2012,7241219
7,GM,A,2012,1104450
7,GM,G,2012,65150
7,GN,A,2012,7732949
7,GN,G,2012,71220
7,GQ,A,2012,968740
7,KE,A,2012,336420
7,KE,G,2012,358490
7,LR,G,2012,159490
7,LS,A,2012,3773839
7,MG,A,2012,10670230
7,MG,G,2012,86849
7,ML,A,2012,4198559
7,ML,G,2012,80649
7,MU,A,2012,3432570
7,MU,G,2012,310
7,MW,A,2012,909730
7,MW,G,2012,109540
7,MZ,A,2012,3090759
7,MZ,G,2012,319079
7,NE,A,2012,4579219
7,NE,G,2012,303500
7,NG,A,2012,2127699
7,RW,A,2012,146340
7,RW,G,2012,147650
7,SC,A,2012,1874170
7,SL,A,2012,5727069
7,SL,G,2012,372690
7,SN,A,2012,12082910
7,SN,G,2012,77299
7,ST,A,2012,156199
7,ST,G,2012,160599
7,SZ,A,2012,2038280
7,TD,A,2012,6515720
7,TG,A,2012,241260
7,TG,G,2012,209020
7,TZ,A,2012,5019860
7,UG,G,2012,46810
7,ZM,G,2012,42070
10,55,B,2012,4008999
10,55,C,2012,25032999
10,55,E,2012,13382317
10,55,F,2012,73389000
10,AF,B,2012,5315000
10,AF,C,2012,10690000
10,AL,B,2012,4000
10,AL,C,2012,278000
10,AM,B,2012,431000
10,AM,C,2012,241999
10,AO,B,2012,10639000
10,AO,C,2012,5597000
10,AZ,B,2012,-36000
10,AZ,C,2012,2000
10,BD,B,2012,9350000
10,BD,C,2012,17045000
10,BF,B,2012,-76001
10,BF,C,2012,4948999
10,BI,B,2012,15654000
10,BI,C,2012,4960000
10,BJ,B,2012,7789999
10,BJ,C,2012,7188999
10,BO,B,2012,3717000
10,BT,B,2012,165000
10,CD,B,2012,3317000
10,CD,C,2012,7566000
10,CF,B,2012,1129000
10,CF,C,2012,699999
10,CG,B,2012,1630000
10,CG,C,2012,181000
10,CI,B,2012,1785999
10,CI,C,2012,5075000
10,CM,B,2012,17673000
10,CM,C,2012,5312000
10,DJ,B,2012,622000
10,DJ,C,2012,702999
10,ER,B,2012,655999
10,ER,C,2012,29000
10,ET,B,2012,54676000
10,ET,C,2012,39379000
10,GE,B,2012,110000
10,GE,C,2012,226000
10,GH,B,2012,16011000
10,GH,C,2012,21244000
10,GM,B,2012,1344000
10,GM,C,2012,707999
10,GN,B,2012,1736000
10,GN,C,2012,2730000
10,GW,B,2012,8999
10,GY,B,2012,501000
10,GY,C,2012,285000
10,HN,B,2012,5756000
10,HN,C,2012,3005000
10,HT,C,2012,2149999
10,ID,B,2012,6352999
10,IN,B,2012,11292000
10,IN,C,2012,23715000
10,KE,B,2012,25240000
10,KE,C,2012,19977000
10,KG,B,2012,1346000
10,KG,C,2012,62000
10,KH,B,2012,4894000
10,KH,C,2012,-1000
10,KI,B,2012,130000
10,KI,C,2012,14000
10,KM,B,2012,489999
10,KM,C,2012,105999
10,KP,B,2012,1403000
10,KP,C,2012,3153000
10,LA,B,2012,1741999
10,LA,C,2012,378000
10,LK,B,2012,488999
10,LK,C,2012,55000
10,LR,B,2012,795999
10,LR,C,2012,1103000
10,LS,B,2012,-17001
10,LS,C,2012,334000
10,MD,B,2012,282999
10,MD,C,2012,180999
10,MG,B,2012,8787000
10,MG,C,2012,9121000
10,ML,B,2012,6073000
10,ML,C,2012,6818000
10,MM,B,2012,7776999
10,MM,C,2012,13324999
10,MN,B,2012,602000
10,MN,C,2012,206999
10,MR,B,2012,630999
10,MR,C,2012,385000
10,MW,B,2012,11380000
10,MW,C,2012,18110000
10,MZ,B,2012,10015000
10,MZ,C,2012,9350999
10,NE,B,2012,5972000
10,NE,C,2012,-26001
10,NG,B,2012,27459000
10,NG,C,2012,16737000
10,NI,B,2012,1635000
10,NI,C,2012,5812000
10,NI,E,2012,-1000
10,NP,B,2012,6789999
10,NP,C,2012,1466000
10,PG,B,2012,1401999
10,PK,B,2012,91198999
10,PK,C,2012,62840000
10,RW,B,2012,12161000
10,RW,C,2012,6613999
10,SB,B,2012,-11000
10,SD,B,2012,4967000
10,SD,C,2012,35649000
10,SL,B,2012,4499000
10,SL,C,2012,3382000
10,SN,B,2012,3885999
10,SN,C,2012,6767999
10,SO,B,2012,2585999
10,SO,C,2012,1395000
10,SS,B,2012,2578999
10,ST,B,2012,278000
10,TD,B,2012,1014000
10,TD,C,2012,6622999
10,TG,B,2012,237000
10,TG,C,2012,-194000
10,TJ,B,2012,3477000
10,TJ,C,2012,3000
10,TL,B,2012,8000
10,TL,C,2012,154000
10,TZ,B,2012,19144000
10,TZ,C,2012,27715999
10,UG,B,2012,10131000
10,UG,C,2012,2085000
10,UZ,B,2012,113000
10,UZ,C,2012,1639999
10,VN,B,2012,12052000
10,VN,C,2012,4086000
10,YE,B,2012,18632000
10,YE,C,2012,8885999
10,ZM,B,2012,8257999
10,ZM,C,2012,5203999
10,ZW,B,2012,4095000
10,ZW,C,2012,6790999
11,51,E,2012,15202432
11,52,E,2012,3847043
11,52,G,2012,3000
11,53,B,2012,576330
11,53,E,2012,292875
11,55,B,2012,2088448
11,55,E,2012,89553756
11,55,G,2012,2396038
11,57,E,2012,729999
11,58,E,2012,680000
11,59,E,2012,4052768
11,59,G,2012,1837148
11,61,B,2012,422144
11,61,E,2012,724104
11,61,G,2012,12500
11,62,B,2012,20318
11,62,E,2012,1264052
11,63,B,2012,461691
11,63,E,2012,2329492
11,63,G,2012,1699759
11,64,E,2012,400720
11,64,G,2012,13589
11,65,E,2012,8887125
11,65,G,2012,84004
11,67,B,2012,385160
11,67,E,2012,229593
11,AF,E,2012,238249
11,AG,E,2012,332281
11,AL,E,2012,1595674
11,AM,E,2012,1439876
11,AO,B,2012,1781
11,AO,E,2012,15035
11,AO,G,2012,42059
11,AR,E,2012,6559085
11,AZ,B,2012,57682
11,AZ,E,2012,218928
11,BA,E,2012,3057858
11,BA,G,2012,98888
11,BD,E,2012,1702964
11,BF,E,2012,3954048
11,BI,B,2012,145308
11,BJ,E,2012,4161503
11,BO,E,2012,784042
11,BR,B,2012,659
11,BR,E,2012,17533107
11,BR,G,2012,410356
11,BT,E,2012,1663043
11,BW,B,2012,20710
11,BW,E,2012,1207902
11,BY,B,2012,143523
11,BY,E,2012,2763341
11,BZ,E,2012,386305
11,CD,E,2012,3032322
11,CF,E,2012,72967
11,CG,E,2012,3
11,CI,E,2012,440000
11,CK,E,2012,224242
11,CL,E,2012,2175821
11,CL,G,2012,567067
11,CM,E,2012,1609458
11,CN,B,2012,200000
11,CN,E,2012,57419556
11,CO,B,2012,50096
11,CO,E,2012,7358610
11,CO,G,2012,1094868
11,CR,E,2012,3107692
11,CR,G,2012,261992
11,CU,E,2012,4525668
11,CV,E,2012,1757632
11,DJ,E,2012,760849
11,DM,E,2012,59302
11,DO,E,2012,1812973
11,DZ,E,2012,157719
11,EC,E,2012,5376304
11,EG,E,2012,1714228
11,ER,E,2012,1029940
11,ER,G,2012,5595
11,ET,B,2012,8948
11,ET,E,2012,4438937
11,FJ,B,2012,188255
11,FJ,E,2012,2323178
11,GA,E,2012,4613903
11,GD,E,2012,77279
11,GE,E,2012,1993752
11,GH,E,2012,5404876
11,GM,E,2012,1626446
11,GN,E,2012,5932211
11,GQ,E,2012,216888
11,GT,B,2012,137249
11,GT,E,2012,965634
11,GT,G,2012,595999
11,GW,E,2012,1342332
11,GY,E,2012,256074
11,HN,E,2012,4347892
11,HN,G,2012,695522
11,HT,B,2012,266463
11,HT,E,2012,895786
11,HT,G,2012,200000
11,ID,B,2012,36496
11,ID,E,2012,4425783
11,ID,G,2012,271284
11,IN,B,2012,659309
11,IN,E,2012,13515802
11,IN,G,2012,243960
11,IQ,E,2012,180723
11,IR,B,2012,42999
11,IR,E,2012,1218520
11,JM,E,2012,555024
11,JM,G,2012,41241
11,JO,E,2012,4485770
11,KE,E,2012,3708457
11,KG,E,2012,1776320
11,KH,E,2012,2735373
11,KI,E,2012,75700
11,KM,E,2012,690251
11,KN,E,2012,175016
11,KP,E,2012,258052
11,KZ,B,2012,111353
11,KZ,E,2012,5386035
11,LA,E,2012,1804791
11,LB,E,2012,1367350
11,LC,E,2012,137915
11,LK,E,2012,569571
11,LK,G,2012,54039
11,LR,B,2012,365995
11,LR,E,2012,830750
11,LS,E,2012,718496
11,MA,E,2012,774603
11,MA,G,2012,935924
11,MD,B,2012,43318
11,MD,E,2012,456045
11,ME,E,2012,2011697
11,MG,E,2012,11704027
11,MH,B,2012,173527
11,MH,E,2012,75483
11,MK,E,2012,2480704
11,ML,E,2012,3512012
11,MM,E,2012,72551
11,MN,E,2012,1605329
11,MR,E,2012,2490072
11,MU,E,2012,2608606
11,MV,E,2012,1261935
11,MW,B,2012,26290
11,MW,E,2012,2308602
11,MX,B,2012,477092
11,MX,E,2012,28276131
11,MY,E,2012,1159968
11,MZ,B,2012,204823
11,MZ,E,2012,5015205
11,NA,B,2012,59372
11,NA,E,2012,4174548
11,NE,E,2012,3042355
11,NG,E,2012,6070864
11,NI,E,2012,2348426
11,NI,G,2012,89999
11,NP,E,2012,1042277
11,NR,E,2012,212664
11,NU,E,2012,15313
11,PA,E,2012,1350038
11,PE,B,2012,10584
11,PE,E,2012,4535821
11,PG,E,2012,386206
11,PH,E,2012,12372264
11,PK,E,2012,1803694
11,PW,E,2012,120555
11,PY,E,2012,40134
11,RS,B,2012,42723
11,RS,E,2012,1593089
11,RW,E,2012,1746151
11,SB,E,2012,307375
11,SC,B,2012,408659
11,SC,E,2012,1642976
11,SD,E,2012,698306
11,SL,E,2012,1667540
11,SN,E,2012,3613355
11,SO,E,2012,33808
11,SR,E,2012,522846
11,SS,E,2012,472093
11,ST,E,2012,373
11,SV,B,2012,156037
11,SV,E,2012,1824826
11,SY,E,2012,464428
11,SZ,B,2012,1442
11,SZ,E,2012,79333
11,TG,E,2012,143599
11,TH,E,2012,1483916
11,TJ,E,2012,1235496
11,TL,E,2012,271668
11,TM,E,2012,653141
11,TN,E,2012,1446437
11,TN,G,2012,149553
11,TO,B,2012,83972
11,TR,E,2012,3314498
11,TV,E,2012,675216
11,TZ,E,2012,5722477
11,UA,B,2012,149982
11,UA,E,2012,1068965
11,UG,B,2012,73665
11,UG,E,2012,2922035
11,UY,E,2012,3480111
11,UZ,E,2012,2300635
11,VC,E,2012,328324
11,VE,E,2012,1209531
11,VN,B,2012,42263
11,VN,E,2012,9364293
11,VU,E,2012,169013
11,WS,B,2012,4326147
11,WS,E,2012,1457829
11,YE,E,2012,180381
11,ZA,E,2012,9043494
11,ZM,E,2012,2343916
11,ZW,E,2012,376643
12,57,E,2012,1020000
12,57,G,2012,314000
12,58,B,2012,1155000
12,59,B,2012,808000
12,59,E,2012,1645000
12,61,B,2012,10151000
12,62,E,2012,2458000
12,65,B,2012,4489000
12,67,B,2012,8904999
12,AF,B,2012,13104000
12,AF,C,2012,1568000
12,AF,E,2012,1798999
12,AF,F,2012,1955000
12,AL,B,2012,231000
12,AM,B,2012,2544000
12,AM,E,2012,4147999
12,AO,B,2012,4636000
12,AO,E,2012,8214999
12,AO,G,2012,965999
12,AR,E,2012,1006999
