country,sector,channel,year,in-oda-gross-sector-channel
AL,F,J,2006,42975086
AL,G,A,2006,649045
AL,G,E,2006,41783
AL,G,H,2006,257821
AL,G,I,2006,10037485
AL,G,J,2006,1022255
AL,H,A,2006,3098048
AL,H,D,2006,810552
AL,H,E,2006,700432
AL,H,H,2006,1073533
AL,H,I,2006,272151
AL,H,J,2006,6745139
AL,I,A,2006,4960400
AL,I,E,2006,397024
AL,J,A,2006,9038483
AL,J,D,2006,464028
AL,J,F,2006,248540
AL,J,H,2006,1304542
AL,J,I,2006,6785
AL,J,J,2006,776859
AL,K,A,2006,21914876
AL,K,D,2006,242116
AL,K,E,2006,450948
AL,K,H,2006,568597
AL,K,I,2006,6993069
AL,K,J,2006,5407408
AL,L,A,2006,22325224
AL,N,A,2006,52763
AL,N,D,2006,762999
AL,N,E,2006,505418
AL,N,H,2006,451313
AL,N,J,2006,84959
AM,A,A,2006,4481682
AM,A,D,2006,852051
AM,A,E,2006,71345
AM,A,H,2006,809588
AM,A,I,2006,308740
AM,A,J,2006,18871232
AM,B,A,2006,3571380
AM,B,D,2006,2194342
AM,B,E,2006,37069
AM,B,H,2006,633197
AM,B,I,2006,6986594
AM,B,J,2006,14023941
AM,C,A,2006,3870406
AM,C,D,2006,169852
AM,C,I,2006,125136
AM,C,J,2006,7578000
AM,D,A,2006,5372931
AM,D,D,2006,1103612
AM,D,E,2006,1082725
AM,D,F,2006,195050
AM,D,H,2006,1151925
AM,D,I,2006,9213629
AM,D,J,2006,16860253
AM,E,A,2006,3708866
AM,E,D,2006,361833
AM,E,H,2006,1002876
AM,E,I,2006,19471966
AM,E,J,2006,8443848
AM,F,A,2006,9278988
AM,F,D,2006,302938
AM,F,I,2006,715902
AM,F,J,2006,8247501
AM,G,A,2006,571631
AM,G,D,2006,289
AM,G,E,2006,35054
AM,G,I,2006,2092988
AM,G,J,2006,5913906
AM,H,A,2006,16821966
AM,H,D,2006,469347
AM,H,E,2006,592152
AM,H,F,2006,124070
AM,H,H,2006,1108768
AM,H,I,2006,711907
AM,H,J,2006,26306201
AM,I,A,2006,1277605
AM,I,J,2006,4712813
AM,J,A,2006,234545
AM,J,H,2006,1505653
AM,J,I,2006,11256207
AM,J,J,2006,322717
AM,K,A,2006,8307645
AM,K,D,2006,2947131
AM,K,E,2006,705330
AM,K,H,2006,166110
AM,K,I,2006,3375063
AM,K,J,2006,2267242
AM,L,A,2006,11176584
AM,L,H,2006,6911615
AM,M,J,2006,4126157
AM,N,A,2006,2323
AM,N,D,2006,3182231
AM,N,F,2006,486129
AM,N,H,2006,1127910
AM,N,I,2006,1403077
AM,N,J,2006,2595408
AO,A,A,2006,15189459
AO,A,D,2006,5945765
AO,A,H,2006,3245588
AO,A,J,2006,17468113
AO,B,A,2006,9592740
AO,B,D,2006,4744739
AO,B,E,2006,4260172
AO,B,H,2006,20808953
AO,B,I,2006,5508562
AO,B,J,2006,25432447
AO,C,A,2006,5231118
AO,C,D,2006,378651
AO,C,J,2006,10399283
AO,D,A,2006,8236076
AO,D,D,2006,17679419
AO,D,E,2006,3333836
AO,D,F,2006,762701
AO,D,H,2006,15020942
AO,D,I,2006,3602453
AO,D,J,2006,24304937
AO,E,A,2006,6543334
AO,E,D,2006,506908
AO,E,E,2006,575461
AO,E,F,2006,17422
AO,E,H,2006,2933974
AO,E,I,2006,1362103
AO,E,J,2006,13116131
AO,F,A,2006,3571835
AO,F,I,2006,766401
AO,F,J,2006,3669682
AO,G,A,2006,508611
AO,G,D,2006,69556
AO,G,E,2006,7015
AO,G,I,2006,481839
AO,G,J,2006,1299446
AO,H,A,2006,16050124
AO,H,D,2006,602595
AO,H,E,2006,68808
AO,H,F,2006,1288
AO,H,H,2006,3663593
AO,H,I,2006,617419
AO,H,J,2006,7496280
AO,I,A,2006,1050689
AO,I,H,2006,324558
AO,I,I,2006,64262
AO,I,J,2006,75952
AO,J,A,2006,335148
AO,J,J,2006,609251
AO,K,A,2006,10450554
AO,K,D,2006,5172923
AO,K,E,2006,997487
AO,K,H,2006,94986
AO,K,I,2006,184452
AO,K,J,2006,8169022
AO,L,A,2006,110956
AO,N,A,2006,15051225
AO,N,D,2006,11140504
AO,N,E,2006,953216
AO,N,H,2006,11080919
AO,N,I,2006,522802
AO,N,J,2006,10522572
AR,A,A,2006,15873923
AR,A,D,2006,334824
AR,A,E,2006,10761
AR,A,H,2006,24470
AR,A,I,2006,143078
AR,A,J,2006,12020169
AR,B,A,2006,5741146
AR,B,D,2006,178977
AR,B,H,2006,404042
AR,B,I,2006,2102784
AR,B,J,2006,24433461
AR,C,A,2006,128428
AR,C,J,2006,108973
AR,D,A,2006,2389297
AR,D,D,2006,13269315
AR,D,H,2006,104866
AR,D,J,2006,4156623
AR,E,A,2006,6250425
AR,E,D,2006,707393
AR,E,E,2006,259045
AR,E,J,2006,3271980
AR,F,A,2006,1533284
AR,F,D,2006,70491
AR,F,I,2006,11074
AR,F,J,2006,564570
AR,G,A,2006,409512
AR,G,D,2006,34305
AR,H,A,2006,1750818
AR,H,D,2006,801377
AR,H,I,2006,16699
AR,H,J,2006,2735156
AR,I,A,2006,5918937
AR,I,D,2006,205248
AR,I,J,2006,17217579
AR,J,A,2006,2416846
AR,J,D,2006,652620
AR,J,H,2006,5455099
AR,J,J,2006,1482874
AR,K,A,2006,4760356
AR,K,D,2006,1019568
AR,K,E,2006,162357
AR,K,I,2006,10818
AR,K,J,2006,7209179
AR,M,A,2006,183828
AR,N,H,2006,193795
AR,N,J,2006,243038
AZ,A,A,2006,4571108
AZ,A,E,2006,141163
AZ,A,J,2006,10822904
AZ,B,A,2006,7819386
AZ,B,D,2006,642416
AZ,B,E,2006,7210
AZ,B,H,2006,1163289
AZ,B,I,2006,2749677
AZ,B,J,2006,2992429
AZ,C,A,2006,9595360
AZ,C,D,2006,475559
AZ,C,H,2006,502258
AZ,C,J,2006,6566161
AZ,D,A,2006,10832015
AZ,D,D,2006,471021
AZ,D,E,2006,1160243
AZ,D,H,2006,426083
AZ,D,I,2006,19883945
AZ,D,J,2006,14386767
AZ,E,A,2006,2985777
AZ,E,D,2006,2697300
AZ,E,I,2006,209298
AZ,E,J,2006,8290881
AZ,F,A,2006,6551847
AZ,F,D,2006,724848
AZ,F,H,2006,669240
AZ,F,I,2006,418597
AZ,F,J,2006,21665458
AZ,G,A,2006,3039388
AZ,G,D,2006,326073
AZ,G,E,2006,36452
AZ,G,I,2006,1615698
AZ,G,J,2006,7591743
AZ,H,A,2006,7116694
AZ,H,D,2006,345586
AZ,H,E,2006,399280
AZ,H,H,2006,263931
AZ,H,J,2006,13018527
AZ,I,A,2006,1214547
AZ,I,I,2006,16287658
AZ,I,J,2006,4037385
AZ,J,A,2006,374123
AZ,J,D,2006,10362
AZ,J,H,2006,810993
AZ,J,J,2006,7544
AZ,K,A,2006,4948970
AZ,K,D,2006,88939
AZ,K,E,2006,306739
AZ,K,I,2006,5128375
AZ,K,J,2006,3472417
AZ,N,A,2006,25672
AZ,N,D,2006,365971
AZ,N,H,2006,3410541
AZ,N,J,2006,369563
BA,A,A,2006,35567039
BA,A,D,2006,2185672
BA,A,E,2006,804085
BA,A,F,2006,71359
BA,A,H,2006,212703
BA,A,I,2006,758266
BA,A,J,2006,7068328
BA,B,A,2006,13410613
BA,B,D,2006,1530615
BA,B,E,2006,1215887
BA,B,F,2006,119558
BA,B,H,2006,2529926
BA,B,J,2006,9935699
BA,C,A,2006,4125692
BA,C,D,2006,668340
BA,C,G,2006,8653
BA,C,I,2006,3699054
BA,C,J,2006,9680163
BA,D,A,2006,99616152
BA,D,D,2006,20240725
BA,D,E,2006,5408181
BA,D,F,2006,5391526
BA,D,H,2006,8923549
BA,D,I,2006,33223827
BA,D,J,2006,52265836
BA,E,A,2006,8354558
BA,E,D,2006,19851047
BA,E,E,2006,3254687
BA,E,F,2006,997100
BA,E,I,2006,-44901
BA,E,J,2006,10113300
BA,F,A,2006,4683886
BA,F,D,2006,85542
BA,F,I,2006,792057
BA,F,J,2006,30060265
BA,G,A,2006,3675768
BA,G,D,2006,494154
BA,G,E,2006,821918
BA,G,F,2006,896663
BA,G,H,2006,1975838
BA,G,I,2006,13873336
BA,G,J,2006,1009515
BA,H,A,2006,1102624
BA,H,D,2006,3641767
BA,H,H,2006,855428
BA,H,I,2006,2958083
BA,H,J,2006,3446783
BA,I,A,2006,2369999
BA,I,D,2006,22811
BA,I,E,2006,378651
BA,I,F,2006,629314
BA,I,G,2006,14257
BA,I,I,2006,196877
BA,I,J,2006,4741021
BA,J,A,2006,1392852
BA,J,D,2006,262396
BA,J,E,2006,23520
BA,J,H,2006,945501
BA,J,I,2006,46646
BA,J,J,2006,214893
BA,K,A,2006,19483813
BA,K,D,2006,428994
BA,K,E,2006,2080209
BA,K,F,2006,73957
BA,K,H,2006,863773
BA,K,I,2006,3502123
BA,K,J,2006,8088012
BA,M,J,2006,5243502
BA,N,A,2006,3259738
BA,N,D,2006,3463159
BA,N,E,2006,4020967
BA,N,F,2006,1349008
BA,N,H,2006,5128652
BA,N,I,2006,249578
BA,N,J,2006,1439973
BB,A,A,2006,1287064
BB,A,J,2006,115142
BB,B,A,2006,1571219
BB,B,J,2006,197196
BB,C,A,2006,134478
BB,D,A,2006,494510
BB,E,A,2006,175212
BB,E,J,2006,1834994
BB,I,A,2006,31596
BB,J,I,2006,74195
BB,J,J,2006,27685
BB,K,A,2006,178232
BB,K,H,2006,7340
BB,K,J,2006,218088
BB,N,I,2006,121814
BB,N,J,2006,354328
BD,A,A,2006,18803612
BD,A,D,2006,13977207
BD,A,E,2006,176829
BD,A,F,2006,16338216
BD,A,H,2006,43675700
BD,A,I,2006,3748660
BD,A,J,2006,204011794
BD,B,A,2006,15079113
BD,B,D,2006,13096744
BD,B,E,2006,1082176
BD,B,F,2006,287404
BD,B,H,2006,87855763
BD,B,I,2006,22421317
BD,B,J,2006,186808353
BD,C,A,2006,2275416
BD,C,D,2006,897205
BD,C,F,2006,3619493
BD,C,H,2006,10022152
BD,C,I,2006,2319921
BD,C,J,2006,26174407
BD,D,A,2006,6610438
BD,D,D,2006,12479700
BD,D,E,2006,124070
BD,D,F,2006,1885868
BD,D,H,2006,9587288
BD,D,I,2006,5040760
BD,D,J,2006,114911700
BD,E,A,2006,12692590
BD,E,D,2006,1672384
BD,E,E,2006,371389
BD,E,F,2006,1085049
BD,E,H,2006,1449457
BD,E,I,2006,364693
BD,E,J,2006,31581685
BD,F,A,2006,37206457
BD,F,D,2006,168986
BD,F,H,2006,658854
BD,F,I,2006,5119598
BD,F,J,2006,136613294
BD,G,A,2006,3172606
BD,G,D,2006,1611983
BD,G,E,2006,178641
BD,G,F,2006,320124
BD,G,I,2006,990839
BD,G,J,2006,13898224
BD,H,A,2006,16726984
BD,H,D,2006,25764689
BD,H,E,2006,11354884
BD,H,H,2006,12463610
BD,H,I,2006,2450977
BD,H,J,2006,21214940
BD,I,A,2006,3663325
BD,I,E,2006,22154
BD,I,H,2006,605843
BD,I,I,2006,65336
BD,I,J,2006,18471093
BD,J,A,2006,2456012
BD,J,F,2006,-3384
BD,J,H,2006,1262432
BD,J,I,2006,2778469
BD,J,J,2006,2314162
BD,K,A,2006,11982739
BD,K,D,2006,4525662
BD,K,E,2006,5697117
BD,K,F,2006,2141589
BD,K,H,2006,371805
BD,K,I,2006,778149
BD,K,J,2006,81036845
BD,L,A,2006,171991996
BD,L,J,2006,733247
BD,M,J,2006,335004622
BD,N,A,2006,256641
BD,N,D,2006,633965
BD,N,E,2006,135349
BD,N,H,2006,16066565
BD,N,I,2006,15503
BD,N,J,2006,2052960
BF,A,A,2006,55028527
BF,A,D,2006,2795887
BF,A,E,2006,816876
BF,A,F,2006,5955367
BF,A,H,2006,64086
BF,A,I,2006,3010150
BF,A,J,2006,51116815
BF,B,A,2006,27309200
BF,B,D,2006,1238947
BF,B,E,2006,723792
BF,B,F,2006,291975
BF,B,H,2006,7571119
BF,B,J,2006,53277304
BF,C,A,2006,39671340
BF,C,D,2006,370442
BF,C,E,2006,496783
BF,C,I,2006,41208
BF,C,J,2006,48056500
BF,D,A,2006,26620013
BF,D,D,2006,2272994
BF,D,E,2006,190386
BF,D,F,2006,662611
BF,D,H,2006,825986
BF,D,J,2006,30195399
BF,E,A,2006,8544726
BF,E,D,2006,3490084
BF,E,E,2006,1172917
BF,E,F,2006,373338
BF,E,H,2006,77681
BF,E,J,2006,18916841
BF,F,A,2006,64335142
BF,F,E,2006,1170726
BF,F,J,2006,38877631
BF,G,A,2006,1958269
BF,G,D,2006,138
BF,G,E,2006,252059
BF,G,J,2006,7197395
BF,H,A,2006,34729804
BF,H,D,2006,23367462
BF,H,E,2006,2495825
BF,H,F,2006,1204608
BF,H,H,2006,925037
BF,H,I,2006,694070
BF,H,J,2006,33201342
BF,I,A,2006,149967
BF,I,E,2006,1519807
BF,I,I,2006,214078
BF,I,J,2006,15451905
BF,J,A,2006,3896331
BF,J,E,2006,691161
BF,J,H,2006,4026238
BF,J,I,2006,174621
BF,J,J,2006,8495586
BF,K,A,2006,29785199
BF,K,D,2006,1327540
BF,K,E,2006,5760132
BF,K,F,2006,1203480
BF,K,I,2006,1188088
BF,K,J,2006,20487066
BF,L,A,2006,137168238
BF,L,J,2006,17090777
BF,M,A,2006,105835883
BF,M,H,2006,957709575
BF,M,J,2006,356368545
BF,N,A,2006,68861
BF,N,E,2006,618866
BF,N,H,2006,1033158
BF,N,J,2006,2487649
BI,A,A,2006,6696797
BI,A,D,2006,3348040
BI,A,E,2006,39376
BI,A,I,2006,5021
BI,A,J,2006,23837834
BI,B,A,2006,18861015
BI,B,D,2006,826959
BI,B,E,2006,1311178
BI,B,F,2006,649317
BI,B,H,2006,729853
BI,B,I,2006,1872615
BI,B,J,2006,22857123
BI,C,A,2006,2881212
BI,C,D,2006,39611
BI,C,E,2006,109557
BI,C,J,2006,4378476
BI,D,A,2006,8622345
BI,D,D,2006,4302888
BI,D,E,2006,2038478
BI,D,F,2006,1352309
BI,D,H,2006,450890
BI,D,I,2006,11204763
BI,D,J,2006,20791261
BI,E,A,2006,1360047
BI,E,D,2006,749248
BI,E,E,2006,1022046
BI,E,H,2006,270205
BI,E,I,2006,1549254
BI,E,J,2006,22036150
BI,F,A,2006,3968057
BI,F,F,2006,100101
BI,F,J,2006,13601679
BI,G,A,2006,1220964
BI,G,D,2006,637247
BI,G,E,2006,127590
BI,G,F,2006,175127
BI,G,I,2006,44525
BI,G,J,2006,10325987
BI,H,A,2006,4359599
BI,H,D,2006,2952178
BI,H,E,2006,1531191
BI,H,H,2006,4521457
BI,H,I,2006,93021
BI,H,J,2006,34487760
BI,I,A,2006,73888
BI,I,J,2006,3302446
BI,J,H,2006,1598309
BI,J,J,2006,6260802
BI,K,A,2006,5730887
BI,K,D,2006,2509410
BI,K,E,2006,1768780
BI,K,G,2006,34558
BI,K,H,2006,2921029
BI,K,I,2006,161680
BI,K,J,2006,5599596
BI,L,A,2006,45366527
BI,L,H,2006,11473277
BI,M,A,2006,1045228
BI,M,H,2006,23949579
BI,M,J,2006,25440168
BI,N,A,2006,42060803
BI,N,D,2006,19205917
BI,N,E,2006,6665142
BI,N,F,2006,22558
BI,N,H,2006,46060958
BI,N,I,2006,4811658
BI,N,J,2006,15555394
BJ,A,A,2006,8048627
BJ,A,D,2006,1302187
BJ,A,E,2006,15270
BJ,A,F,2006,592152
BJ,A,H,2006,1255916
BJ,A,I,2006,6849847
BJ,A,J,2006,29404232
BJ,B,A,2006,15733888
BJ,B,D,2006,559303
BJ,B,E,2006,3798426
BJ,B,H,2006,6322963
BJ,B,I,2006,2523767
BJ,B,J,2006,27548384
BJ,C,A,2006,21410711
BJ,C,D,2006,398405
BJ,C,E,2006,1392052
BJ,C,I,2006,78500
BJ,C,J,2006,18463890
BJ,D,A,2006,24402468
BJ,D,D,2006,402854
BJ,D,E,2006,400615
BJ,D,F,2006,308681
BJ,D,H,2006,2346897
BJ,D,I,2006,851712
BJ,D,J,2006,12896226
BJ,E,A,2006,3442679
BJ,E,D,2006,782030
BJ,E,E,2006,326131
BJ,E,F,2006,140988
BJ,E,H,2006,260763
BJ,E,J,2006,4730846
BJ,F,A,2006,15948548
BJ,F,F,2006,473722
BJ,F,J,2006,14019708
BJ,G,A,2006,1205083
BJ,G,D,2006,181317
BJ,G,E,2006,39404
BJ,G,I,2006,141978
BJ,G,J,2006,2921460
BJ,H,A,2006,17487484
BJ,H,D,2006,2672674
BJ,H,E,2006,1064953
BJ,H,H,2006,660741
BJ,H,J,2006,19183837
BJ,I,A,2006,1863645
BJ,I,D,2006,259633
BJ,I,F,2006,1601632
BJ,I,I,2006,6644
BJ,I,J,2006,3803139
BJ,J,A,2006,1348425
BJ,J,D,2006,623650
BJ,J,H,2006,127401
BJ,J,I,2006,33248
BJ,J,J,2006,5387298
BJ,K,A,2006,23963729
BJ,K,D,2006,1248310
BJ,K,E,2006,3941270
BJ,K,F,2006,57322
BJ,K,H,2006,138425
BJ,K,I,2006,50940
BJ,K,J,2006,11176124
BJ,L,A,2006,35089965
BJ,L,J,2006,6746820
BJ,M,A,2006,61728545
BJ,M,H,2006,803447832
BJ,M,J,2006,312869488
BJ,N,A,2006,299338
BJ,N,E,2006,90232
BJ,N,H,2006,462385
BJ,N,J,2006,1111712
BO,A,A,2006,22683199
BO,A,D,2006,4230210
BO,A,E,2006,2424356
BO,A,F,2006,4541671
BO,A,G,2006,12831
BO,A,H,2006,-770494
BO,A,I,2006,821739
BO,A,J,2006,24205576
BO,B,A,2006,10188309
BO,B,D,2006,2791765
BO,B,E,2006,516059
BO,B,F,2006,2959
BO,B,H,2006,7352557
BO,B,I,2006,11464142
BO,B,J,2006,45745293
BO,C,A,2006,33999281
BO,C,D,2006,29723
BO,C,H,2006,3010952
BO,C,I,2006,77026
BO,C,J,2006,1149541
BO,D,A,2006,16568322
BO,D,D,2006,9013487
BO,D,E,2006,5242284
BO,D,F,2006,1411602
BO,D,G,2006,2667729
BO,D,H,2006,2859936
BO,D,I,2006,19574845
BO,D,J,2006,31770736
BO,E,A,2006,7694950
BO,E,D,2006,1793190
BO,E,E,2006,452502
BO,E,F,2006,67674
BO,E,H,2006,14271
BO,E,I,2006,10194736
BO,E,J,2006,91871106
BO,F,A,2006,7421870
BO,F,D,2006,367142
BO,F,E,2006,203351
BO,F,J,2006,15390969
BO,G,A,2006,508292
BO,G,D,2006,340581
BO,G,E,2006,833232
BO,G,I,2006,3906748
BO,G,J,2006,2404376
BO,H,A,2006,42283529
BO,H,D,2006,23862669
BO,H,E,2006,4971749
BO,H,F,2006,1039991
BO,H,H,2006,1278447
BO,H,I,2006,21112577
BO,H,J,2006,59261602
BO,I,A,2006,3764182
BO,I,D,2006,4248
BO,I,E,2006,1701394
BO,I,H,2006,1444853
BO,I,I,2006,4195620
BO,I,J,2006,11386759
BO,J,A,2006,7876355
BO,J,D,2006,269681
BO,J,E,2006,1825941
BO,J,F,2006,-2256
BO,J,H,2006,1389834
BO,J,I,2006,4012114
BO,J,J,2006,11307980
BO,K,A,2006,8766191
BO,K,D,2006,2215758
BO,K,E,2006,6160010
BO,K,F,2006,345828
BO,K,I,2006,380680
BO,K,J,2006,20415890
BO,L,A,2006,10875576
BO,M,A,2006,274191146
BO,M,H,2006,1758301907
BO,M,J,2006,98926304
BO,N,A,2006,1610983
BO,N,D,2006,-3469
BO,N,E,2006,183197
BO,N,F,2006,54139
BO,N,H,2006,1588588
BO,N,I,2006,335923
BO,N,J,2006,1944810
BR,A,A,2006,31570979
BR,A,D,2006,6223657
BR,A,E,2006,1283986
BR,A,H,2006,132834
BR,A,I,2006,1492826
BR,A,J,2006,29830734
BR,B,A,2006,4910341
BR,B,D,2006,1599759
BR,B,E,2006,97807
BR,B,G,2006,35642
BR,B,H,2006,1018250
BR,B,I,2006,3351260
BR,B,J,2006,14296282
BR,C,A,2006,7201566
BR,C,D,2006,141661
BR,C,E,2006,56027
BR,C,I,2006,618899
BR,C,J,2006,11848014
BR,D,A,2006,8272006
BR,D,D,2006,16529202
BR,D,E,2006,995660
BR,D,I,2006,50492
BR,D,J,2006,5938292
BR,E,A,2006,18645826
BR,E,D,2006,3536083
BR,E,E,2006,624961
BR,E,G,2006,40632
BR,E,H,2006,2896691
BR,E,I,2006,4484855
BR,E,J,2006,12735794
BR,F,A,2006,6143238
BR,F,D,2006,387417
BR,F,E,2006,58108
BR,F,H,2006,276850
BR,F,I,2006,453937
BR,F,J,2006,268350
BR,G,A,2006,2549872
BR,G,D,2006,1490298
BR,G,I,2006,22722
BR,G,J,2006,678914
BR,H,A,2006,12005381
BR,H,D,2006,4984308
BR,H,E,2006,656049
BR,H,I,2006,26248
BR,H,J,2006,4508506
BR,I,A,2006,5343581
BR,I,D,2006,402198
BR,I,E,2006,71006
BR,I,H,2006,34329
BR,I,I,2006,775784
BR,I,J,2006,3862550
BR,J,A,2006,34815344
BR,J,D,2006,1037870
BR,J,E,2006,964021
BR,J,F,2006,94744
BR,J,H,2006,9445702
BR,J,I,2006,1411655
BR,J,J,2006,16882975
BR,K,A,2006,14500849
BR,K,D,2006,4547398
BR,K,E,2006,8606884
BR,K,I,2006,569390
BR,K,J,2006,72959355
BR,L,J,2006,40710
BR,N,A,2006,1938215
BR,N,E,2006,1576818
BR,N,I,2006,27685
BR,N,J,2006,337257
BT,A,A,2006,2051163
BT,A,D,2006,265056
BT,A,E,2006,3770511
BT,A,I,2006,1209827
BT,A,J,2006,19724719
BT,B,A,2006,2827132
BT,B,H,2006,428620
BT,B,J,2006,7781254
BT,C,A,2006,1544537
BT,C,H,2006,36393
BT,C,J,2006,1155260
BT,D,A,2006,2306905
BT,D,D,2006,-1452
BT,D,E,2006,112791
BT,D,H,2006,43871
BT,D,I,2006,44021
BT,D,J,2006,7988981
BT,E,A,2006,3945961
BT,E,J,2006,770859
BT,F,A,2006,5850343
BT,F,E,2006,721862
BT,F,I,2006,15128
BT,F,J,2006,16459748
BT,G,A,2006,89288
BT,G,J,2006,3618110
BT,H,A,2006,2785502
BT,H,E,2006,2270483
BT,H,I,2006,145830
BT,H,J,2006,628359
BT,I,A,2006,816956
BT,I,E,2006,65236
BT,I,I,2006,139921
BT,I,J,2006,4680087
BT,J,A,2006,1586074
BT,J,H,2006,683335
BT,J,I,2006,150508
BT,J,J,2006,998357
BT,K,A,2006,835866
BT,K,E,2006,1365028
BT,K,J,2006,3849844
BT,N,H,2006,313274
BT,N,J,2006,40723
BW,A,A,2006,27151840
BW,A,I,2006,8534
BW,A,J,2006,423997
BW,B,A,2006,6290956
BW,B,D,2006,297510
BW,B,H,2006,640612
BW,B,J,2006,27222206
BW,C,A,2006,122516
BW,C,D,2006,72052
BW,D,A,2006,761710
BW,D,D,2006,744619
BW,D,I,2006,427162
BW,D,J,2006,243219
BW,E,A,2006,755320
BW,E,D,2006,1262565
BW,E,J,2006,204246
BW,F,A,2006,410882
BW,F,I,2006,219265
BW,F,J,2006,1175469
BW,G,A,2006,152605
BW,G,D,2006,64262
BW,G,E,2006,48930
BW,G,I,2006,5537
BW,H,A,2006,667918
BW,H,I,2006,28792
BW,H,J,2006,51727
BW,I,A,2006,7896766
BW,I,G,2006,25470
BW,I,I,2006,58539
BW,I,J,2006,438048
BW,J,A,2006,2612960
BW,J,J,2006,2351312
BW,K,A,2006,1899046
BW,K,D,2006,14396
BW,K,E,2006,627859
BW,K,I,2006,64229
BW,K,J,2006,1942161
BW,M,J,2006,6186987
BY,A,A,2006,14606203
BY,A,D,2006,32455
BY,A,H,2006,29579
BY,A,I,2006,473378
BY,A,J,2006,4588962
BY,B,A,2006,150478
BY,B,D,2006,1362664
BY,B,E,2006,35679
BY,B,H,2006,3790322
BY,B,I,2006,-58702
BY,B,J,2006,616795
BY,C,A,2006,75150
BY,D,A,2006,8010860
BY,D,D,2006,1663438
BY,D,E,2006,573538
BY,D,H,2006,9140975
BY,D,I,2006,8706237
BY,D,J,2006,584569
BY,E,A,2006,2508285
BY,E,D,2006,247472
BY,E,E,2006,42815
BY,E,J,2006,376722
BY,F,A,2006,279673
BY,F,J,2006,3740
BY,G,A,2006,384241
BY,G,D,2006,46
BY,G,H,2006,914497
BY,H,A,2006,405979
BY,H,J,2006,7997
BY,I,A,2006,6644
BY,I,I,2006,259393
BY,I,J,2006,0
BY,J,A,2006,8241
BY,J,H,2006,335876
BY,J,J,2006,44507
BY,K,A,2006,1607212
BY,K,D,2006,2869
BY,K,E,2006,111281
BY,K,H,2006,20553
BY,K,I,2006,871873
BY,K,J,2006,599820
BY,L,J,2006,984
BY,N,A,2006,9176
BY,N,D,2006,749132
BY,N,E,2006,135349
BY,N,H,2006,281977
BY,N,J,2006,3436713
BZ,A,A,2006,962854
BZ,A,I,2006,11177
BZ,A,J,2006,91254
BZ,B,A,2006,320795
BZ,B,D,2006,505274
BZ,B,J,2006,172715
BZ,D,A,2006,231605
BZ,D,D,2006,32824
BZ,D,J,2006,791973
BZ,E,A,2006,761737
BZ,E,J,2006,786721
BZ,F,A,2006,223720
BZ,G,A,2006,26238
BZ,H,A,2006,3018580
BZ,I,E,2006,16312
BZ,J,A,2006,83875
BZ,J,E,2006,38759
BZ,J,J,2006,122921
BZ,K,A,2006,1719316
BZ,K,H,2006,7340
BZ,K,J,2006,431809
BZ,N,A,2006,692859
BZ,N,I,2006,1107
CD,A,A,2006,15026207
CD,A,D,2006,6500014
CD,A,E,2006,1922019
CD,A,F,2006,399222
CD,A,H,2006,2142831
CD,A,I,2006,3930680
CD,A,J,2006,20568809
CD,B,A,2006,24118702
CD,B,D,2006,9841951
CD,B,E,2006,15953362
CD,B,H,2006,52056742
CD,B,I,2006,7994329
CD,B,J,2006,82474543
CD,C,A,2006,4915800
CD,C,D,2006,104002
CD,C,E,2006,650313
CD,C,J,2006,34413362
CD,D,A,2006,133382250
CD,D,D,2006,14295247
CD,D,E,2006,5117108
CD,D,F,2006,3458772
CD,D,H,2006,47685873
CD,D,I,2006,16561195
CD,D,J,2006,84820478
CD,E,A,2006,13073742
CD,E,D,2006,3367126
CD,E,E,2006,2574189
CD,E,F,2006,221438
CD,E,H,2006,2595957
CD,E,I,2006,7611169
CD,E,J,2006,67579707
CD,F,A,2006,24492671
CD,F,D,2006,41100
CD,F,F,2006,157904
CD,F,J,2006,129565994
CD,G,A,2006,4320774
CD,G,D,2006,97932
CD,G,E,2006,352896
CD,G,J,2006,7529836
CD,H,A,2006,18531816
CD,H,D,2006,8342920
CD,H,E,2006,2016712
CD,H,H,2006,6745934
CD,H,J,2006,2059835
CD,I,A,2006,409680
CD,I,D,2006,157711
CD,I,E,2006,213224
CD,I,H,2006,438041
CD,I,J,2006,6980828
CD,J,A,2006,3531388
CD,J,E,2006,98356
CD,J,F,2006,447872
CD,J,H,2006,982525
CD,J,J,2006,1795430
CD,K,A,2006,14093228
CD,K,D,2006,4273300
CD,K,E,2006,7420477
CD,K,H,2006,581411
CD,K,I,2006,18825
CD,K,J,2006,25371394
CD,L,A,2006,3840360
CD,L,J,2006,263320
CD,M,A,2006,919986828
CD,M,H,2006,42714188
CD,M,I,2006,4393629
CD,M,J,2006,194245834
CD,N,A,2006,94082367
CD,N,D,2006,39662631
CD,N,E,2006,13293759
CD,N,F,2006,118430
CD,N,H,2006,109470978
CD,N,I,2006,24393835
CD,N,J,2006,118889945
CF,A,A,2006,2513152
CF,A,G,2006,2851
CF,A,J,2006,4466766
CF,B,A,2006,1755219
CF,B,D,2006,1587127
CF,B,H,2006,17152538
CF,B,J,2006,1871861
CF,C,A,2006,813478
CF,C,J,2006,120521
CF,D,A,2006,5170373
CF,D,D,2006,309134
CF,D,H,2006,146522
CF,D,J,2006,62709094
CF,E,A,2006,1636744
CF,E,D,2006,297905
