country,channel,bundle,year,in-oda-gross-channel-bundle
BR,E,F,2011,226935
BR,E,G,2011,33678221
BR,F,B,2011,4324313
BR,F,E,2011,2085007
BR,F,G,2011,2316913
BR,G,B,2011,80198
BR,H,B,2011,23478
BR,H,E,2011,18678273
BR,H,G,2011,3121630
BR,I,A,2011,29536569
BR,I,B,2011,1811511
BR,I,E,2011,8327824
BR,I,F,2011,20113209
BR,I,G,2011,28864250
BR,J,B,2011,10019270
BR,J,E,2011,5833429
BT,A,B,2011,209655
BT,A,E,2011,593281
BT,A,F,2011,27735
BT,A,G,2011,295136
BT,B,B,2011,14275
BT,B,F,2011,3723418
BT,B,G,2011,708722
BT,C,A,2011,19444373
BT,C,B,2011,28454633
BT,C,C,2011,1614694
BT,C,E,2011,20615077
BT,C,G,2011,10185490
BT,D,E,2011,526072
BT,D,G,2011,5433
BT,E,B,2011,1620238
BT,E,D,2011,1240097
BT,E,E,2011,702300
BT,E,F,2011,195041
BT,E,G,2011,567717
BT,F,B,2011,93776
BT,F,G,2011,89311
BT,H,B,2011,3213422
BT,H,C,2011,-3769
BT,H,E,2011,558572
BT,H,G,2011,269336
BT,I,B,2011,19696
BT,I,E,2011,657656
BT,I,F,2011,3647624
BT,I,G,2011,1571565
BT,J,A,2011,2376067
BT,J,B,2011,33099200
BT,J,E,2011,5344759
BT,J,G,2011,680779
BW,A,B,2011,33430
BW,A,E,2011,61930320
BW,A,F,2011,1265472
BW,A,G,2011,7450441
BW,B,B,2011,42738
BW,B,F,2011,536002
BW,B,G,2011,502490
BW,C,A,2011,8235444
BW,C,B,2011,15938854
BW,C,E,2011,437215
BW,C,F,2011,78562
BW,C,G,2011,6064171
BW,D,B,2011,176095
BW,D,E,2011,2993611
BW,D,G,2011,75228
BW,E,B,2011,618982
BW,E,D,2011,248529
BW,E,E,2011,5710544
BW,E,F,2011,3348
BW,E,G,2011,2727312
BW,F,B,2011,272209
BW,F,E,2011,149035
BW,F,G,2011,58858
BW,G,B,2011,200711
BW,H,E,2011,1145957
BW,I,A,2011,1106546
BW,I,B,2011,886216
BW,I,E,2011,5986274
BW,I,F,2011,2144312
BW,I,G,2011,2897709
BW,J,A,2011,808771
BW,J,B,2011,327804
BW,J,E,2011,6133900
BY,A,B,2011,3028730
BY,A,E,2011,13326391
BY,A,F,2011,1952335
BY,A,G,2011,10957439
BY,B,F,2011,1326520
BY,B,G,2011,1037371
BY,C,E,2011,16953
BY,C,G,2011,8085
BY,D,E,2011,1385064
BY,D,F,2011,31097
BY,D,G,2011,138017
BY,E,B,2011,5194001
BY,E,D,2011,359288
BY,E,E,2011,11100302
BY,E,F,2011,37269
BY,E,G,2011,3449464
BY,F,B,2011,103181
BY,F,E,2011,190383
BY,F,G,2011,166521
BY,G,B,2011,89819
BY,H,B,2011,13625643
BY,H,E,2011,872499
BY,H,G,2011,2550340
BY,I,B,2011,40993
BY,I,E,2011,16041361
BY,I,F,2011,9788434
BY,I,G,2011,398101
BY,J,B,2011,2174902
BY,J,E,2011,2106394
BZ,A,B,2011,3866253
BZ,A,E,2011,2412564
BZ,A,F,2011,107048
BZ,A,G,2011,3397460
BZ,B,F,2011,538578
BZ,B,G,2011,355663
BZ,C,A,2011,1336938
BZ,C,E,2011,275857
BZ,C,G,2011,1076951
BZ,D,G,2011,4913
BZ,E,D,2011,41141
BZ,E,E,2011,349510
BZ,E,F,2011,128
BZ,F,B,2011,271391
BZ,G,G,2011,15193
BZ,H,B,2011,2134183
BZ,H,E,2011,72184
BZ,I,A,2011,367632
BZ,I,B,2011,1252480
BZ,I,E,2011,998051
BZ,I,F,2011,66091
BZ,I,G,2011,558067
BZ,J,A,2011,2454259
BZ,J,B,2011,2333
BZ,J,E,2011,1438246
CD,A,A,2011,454909
CD,A,B,2011,36141645
CD,A,C,2011,1704039
CD,A,E,2011,105031909
CD,A,F,2011,2431182490
CD,A,G,2011,82191009
CD,B,B,2011,133723
CD,B,F,2011,1217600889
CD,B,G,2011,9036845
CD,C,A,2011,18816582
CD,C,B,2011,78235232
CD,C,C,2011,29561328
CD,C,E,2011,25626211
CD,C,F,2011,1367938773
CD,C,G,2011,11187470
CD,D,B,2011,2737853
CD,D,C,2011,2019408
CD,D,D,2011,4764515
CD,D,E,2011,12498202
CD,D,F,2011,50079
CD,D,G,2011,13539947
CD,E,B,2011,60458390
CD,E,C,2011,56547617
CD,E,D,2011,33396864
CD,E,E,2011,247397125
CD,E,F,2011,37449
CD,E,G,2011,59100670
CD,F,B,2011,5506454
CD,F,E,2011,2808031
CD,F,G,2011,3968801
CD,G,B,2011,1221074
CD,G,G,2011,304729
CD,H,B,2011,325164775
CD,H,C,2011,101543043
CD,H,E,2011,81922047
CD,H,G,2011,49590549
CD,I,A,2011,2059283
CD,I,B,2011,39341815
CD,I,C,2011,1630920
CD,I,D,2011,1537390
CD,I,E,2011,51955523
CD,I,F,2011,1523150
CD,I,G,2011,41854506
CD,J,A,2011,44217213
CD,J,B,2011,483493555
CD,J,C,2011,2742545
CD,J,E,2011,117433171
CD,J,G,2011,2232118
CF,A,B,2011,1952592
CF,A,C,2011,78454
CF,A,E,2011,16109313
CF,A,F,2011,4065928
CF,A,G,2011,3971087
CF,B,B,2011,22315
CF,B,F,2011,8902698
CF,B,G,2011,2259436
CF,C,B,2011,4386999
CF,C,E,2011,12433901
CF,C,G,2011,107923
CF,D,B,2011,7028822
CF,D,C,2011,1533472
CF,D,E,2011,2677993
CF,D,G,2011,1007880
CF,E,B,2011,6469781
CF,E,C,2011,416742
CF,E,D,2011,52130
CF,E,E,2011,23719484
CF,E,G,2011,2647023
CF,F,B,2011,160578
CF,F,G,2011,106974
CF,H,B,2011,17338110
CF,H,C,2011,19134283
CF,H,E,2011,32744189
CF,H,G,2011,3864715
CF,I,B,2011,1245196
CF,I,E,2011,27715044
CF,I,F,2011,170819
CF,I,G,2011,651953
CF,J,A,2011,5088761
CF,J,B,2011,45497951
CF,J,C,2011,1267532
CF,J,E,2011,10831832
CF,J,G,2011,62654
CG,A,A,2011,18059529
CG,A,B,2011,44182588
CG,A,E,2011,3099952
CG,A,F,2011,147258901
CG,A,G,2011,3868724
CG,B,B,2011,128822
CG,B,F,2011,11979861
CG,B,G,2011,3747677
CG,C,B,2011,4665864
CG,C,E,2011,685506
CG,C,F,2011,12839
CG,C,G,2011,260400
CG,D,B,2011,2158976
CG,D,E,2011,1172644
CG,D,G,2011,506092
CG,E,B,2011,1840908
CG,E,C,2011,261914
CG,E,D,2011,326920
CG,E,E,2011,1650217
CG,E,G,2011,1037523
CG,F,B,2011,8087264
CG,F,E,2011,114839
CG,F,G,2011,230552
CG,H,B,2011,5368725
CG,H,C,2011,2203749
CG,H,E,2011,11406481
CG,H,F,2011,109851
CG,H,G,2011,199471
CG,I,B,2011,2991297
CG,I,E,2011,5872520
CG,I,F,2011,931182
CG,I,G,2011,324281
CG,J,A,2011,3001755
CG,J,B,2011,24006234
CG,J,C,2011,3343425
CG,J,E,2011,4212947
CG,J,G,2011,3008367
CI,A,A,2011,877497
CI,A,B,2011,1728613
CI,A,C,2011,1108599
CI,A,E,2011,78806680
CI,A,F,2011,19375672
CI,A,G,2011,11334472
CI,B,C,2011,15421
CI,B,F,2011,64727506
CI,B,G,2011,6394119
CI,C,A,2011,1737963
CI,C,B,2011,608849494
CI,C,E,2011,18478954
CI,C,F,2011,1542530
CI,C,G,2011,903399
CI,D,C,2011,56922
CI,D,D,2011,61092
CI,D,E,2011,5982753
CI,D,G,2011,548846
CI,E,B,2011,6327121
CI,E,C,2011,2905129
CI,E,D,2011,635241
CI,E,E,2011,51809042
CI,E,F,2011,6264
CI,E,G,2011,4031348
CI,F,B,2011,512977
CI,F,E,2011,3770155
CI,F,G,2011,565255
CI,G,B,2011,345243
CI,G,G,2011,22279
CI,H,B,2011,17693185
CI,H,C,2011,17566257
CI,H,E,2011,38930657
CI,H,F,2011,16188417
CI,H,G,2011,3245777
CI,I,A,2011,1596208
CI,I,B,2011,1544788
CI,I,D,2011,99836
CI,I,E,2011,13845130
CI,I,F,2011,1412199
CI,I,G,2011,1288521
CI,J,A,2011,9762590
CI,J,B,2011,449622013
CI,J,C,2011,8560273
CI,J,E,2011,15023362
CI,J,G,2011,2870
CK,A,B,2011,6055542
CK,A,E,2011,6112519
CK,A,F,2011,332348
CK,A,G,2011,2243323
CK,B,B,2011,2964357
CK,B,F,2011,97617
CK,B,G,2011,385865
CK,C,A,2011,3475236
CK,C,E,2011,58278
CK,C,G,2011,64749
CK,D,D,2011,297210
CK,D,E,2011,260003
CK,E,F,2011,128
CK,E,G,2011,11625
CK,G,B,2011,401123
CK,H,B,2011,304585
CK,H,E,2011,86249
CK,H,G,2011,1651557
CK,I,B,2011,1161141
CK,I,F,2011,226499
CK,I,G,2011,1473
CK,J,E,2011,508375
CL,A,A,2011,23717137
CL,A,B,2011,81777
CL,A,E,2011,2575029
CL,A,F,2011,3716194
CL,A,G,2011,25336017
CL,B,A,2011,-12016046
CL,B,B,2011,405985
CL,B,C,2011,7155
CL,B,F,2011,6361587
CL,B,G,2011,7291956
CL,C,E,2011,1586596
CL,C,G,2011,2980949
CL,D,E,2011,1940860
CL,D,F,2011,62457
CL,D,G,2011,775233
CL,E,B,2011,2232901
CL,E,C,2011,547131
CL,E,D,2011,216062
CL,E,E,2011,4416653
CL,E,F,2011,73499
CL,E,G,2011,2753579
CL,F,B,2011,545690
CL,F,E,2011,82792
CL,F,G,2011,614977
CL,G,B,2011,9328
CL,H,B,2011,1821365
CL,H,E,2011,1037035
CL,H,G,2011,37672
CL,I,A,2011,683285
CL,I,B,2011,730775
CL,I,D,2011,15204
CL,I,E,2011,674780
CL,I,F,2011,5817306
CL,I,G,2011,8836242
CL,J,B,2011,336520
CL,J,E,2011,3223746
CL,J,G,2011,1807
CM,A,A,2011,11325477
CM,A,B,2011,143760591
CM,A,E,2011,39582085
CM,A,F,2011,2964603
CM,A,G,2011,32356656
CM,B,A,2011,553985
CM,B,B,2011,6263
CM,B,F,2011,31232577
CM,B,G,2011,17470051
CM,C,A,2011,28162807
CM,C,B,2011,84130346
CM,C,E,2011,15857321
CM,C,G,2011,8039434
CM,D,B,2011,788375
CM,D,D,2011,258395
CM,D,E,2011,6393137
CM,D,F,2011,222286
CM,D,G,2011,2366515
CM,E,B,2011,12040236
CM,E,C,2011,1251531
CM,E,D,2011,2318621
CM,E,E,2011,5943763
CM,E,F,2011,59133
CM,E,G,2011,9045560
CM,F,B,2011,1438772
CM,F,E,2011,1180483
CM,F,G,2011,179465
CM,G,B,2011,729665
CM,H,B,2011,14186525
CM,H,C,2011,16536131
CM,H,E,2011,7736410
CM,H,G,2011,553730
CM,I,A,2011,1439526
CM,I,B,2011,1849573
CM,I,E,2011,4377407
CM,I,F,2011,54313062
CM,I,G,2011,4372027
CM,J,A,2011,66378227
CM,J,B,2011,7670950
CM,J,C,2011,8019813
CM,J,E,2011,9988017
CM,J,G,2011,621519
CN,A,A,2011,506179627
CN,A,B,2011,1382967
CN,A,E,2011,51083574
CN,A,F,2011,20197788
CN,A,G,2011,102537488
CN,B,A,2011,5131673
CN,B,B,2011,211147
CN,B,C,2011,4803678
CN,B,F,2011,165130828
CN,B,G,2011,31115851
CN,C,A,2011,556186458
CN,C,B,2011,81190602
CN,C,C,2011,2903
CN,C,E,2011,15617565
CN,C,F,2011,5137844
CN,C,G,2011,39348694
CN,D,B,2011,3059326
CN,D,C,2011,439767
CN,D,D,2011,57374
CN,D,E,2011,10077901
CN,D,F,2011,7845
CN,D,G,2011,1281122
CN,E,B,2011,8884740
CN,E,D,2011,6475384
CN,E,E,2011,16052035
CN,E,F,2011,447420
CN,E,G,2011,32034753
CN,F,B,2011,7058255
CN,F,E,2011,874734
CN,F,G,2011,735505
CN,G,B,2011,124739
CN,G,G,2011,151108
CN,H,B,2011,4128487
CN,H,E,2011,8192944
CN,H,F,2011,104605
CN,H,G,2011,4308844
CN,I,A,2011,62952958
CN,I,B,2011,5685074
CN,I,C,2011,11147679
CN,I,D,2011,11301
CN,I,E,2011,24259793
CN,I,F,2011,427831210
CN,I,G,2011,61194433
CN,J,A,2011,18752518
CN,J,B,2011,37999208
CN,J,E,2011,27456034
CN,J,G,2011,110059
CO,A,A,2011,105120612
CO,A,B,2011,4737919
CO,A,E,2011,360982639
CO,A,F,2011,4279529
CO,A,G,2011,34906369
CO,B,B,2011,4308375
CO,B,F,2011,17549019
CO,B,G,2011,18398233
CO,C,B,2011,14523078
CO,C,E,2011,1818195
CO,C,G,2011,8032673
CO,D,B,2011,4206677
CO,D,D,2011,128661
CO,D,E,2011,8734465
CO,D,G,2011,1204743
CO,E,B,2011,44648574
CO,E,C,2011,832501
CO,E,D,2011,10552182
CO,E,E,2011,55641471
CO,E,F,2011,783011
CO,E,G,2011,42752673
CO,F,B,2011,7329541
CO,F,C,2011,90032
CO,F,E,2011,14626452
CO,F,G,2011,957259
CO,G,B,2011,3442888
CO,G,G,2011,405752
CO,H,B,2011,48562906
CO,H,C,2011,14123694
CO,H,E,2011,47614058
CO,H,G,2011,4306524
CO,I,A,2011,7988581
CO,I,B,2011,16844141
CO,I,E,2011,21093906
CO,I,F,2011,13229990
CO,I,G,2011,39347805
CO,J,A,2011,4673829
CO,J,B,2011,1854637
CO,J,C,2011,4558512
CO,J,E,2011,2863940
CR,A,A,2011,1956992
CR,A,B,2011,226910
CR,A,E,2011,1337245
CR,A,F,2011,6546441
CR,A,G,2011,11609897
CR,B,B,2011,1882069
CR,B,F,2011,729629
CR,B,G,2011,3829982
CR,C,A,2011,11271064
CR,C,B,2011,112716
CR,C,E,2011,761941
CR,C,G,2011,5458022
CR,D,B,2011,180253
CR,D,E,2011,288946
CR,D,F,2011,5175
CR,D,G,2011,37307
CR,E,B,2011,1168114
CR,E,D,2011,108053
CR,E,E,2011,829943
CR,E,F,2011,12690
CR,E,G,2011,2479778
CR,F,B,2011,1755968
CR,F,E,2011,223285
CR,F,G,2011,104911
CR,G,B,2011,87141
CR,H,B,2011,1098447
CR,H,E,2011,630848
CR,H,G,2011,101708
CR,I,A,2011,2593174
CR,I,B,2011,1653456
CR,I,E,2011,910361
CR,I,F,2011,1510492
CR,I,G,2011,3368357
CR,J,B,2011,7561541
CR,J,E,2011,1982498
CR,J,G,2011,976
CU,A,B,2011,41475
CU,A,E,2011,1238327
CU,A,F,2011,901718
CU,A,G,2011,1567723
CU,B,B,2011,448726
CU,B,C,2011,336631
CU,B,F,2011,5392702
CU,B,G,2011,4872790
CU,C,A,2011,632080
CU,C,E,2011,2119697
CU,C,G,2011,4373336
CU,D,B,2011,1268649
CU,D,C,2011,3334
CU,D,D,2011,61592
CU,D,E,2011,2219702
CU,D,G,2011,29251
CU,E,B,2011,5832585
CU,E,D,2011,1479113
CU,E,E,2011,6778731
CU,E,F,2011,16924
CU,E,G,2011,4120718
CU,F,B,2011,481929
CU,F,E,2011,825582
CU,F,G,2011,210286
CU,H,B,2011,9505692
CU,H,E,2011,2576611
CU,H,G,2011,889
CU,I,B,2011,1230586
CU,I,D,2011,825469
CU,I,E,2011,4618722
CU,I,F,2011,1038116
CU,I,G,2011,8089340
CU,J,A,2011,8098587
CU,J,E,2011,3783453
CU,J,G,2011,542
CV,A,A,2011,1499499
CV,A,B,2011,328713
CV,A,E,2011,12416960
CV,A,F,2011,543288
CV,A,G,2011,3406064
CV,B,B,2011,407130
CV,B,C,2011,2332825
CV,B,F,2011,27304017
CV,B,G,2011,2903880
CV,C,A,2011,74588541
CV,C,B,2011,23733201
CV,C,C,2011,68226973
CV,C,E,2011,1335723
CV,C,G,2011,3227232
CV,D,B,2011,87658
CV,D,E,2011,769612
CV,D,G,2011,12435
CV,E,B,2011,4470127
CV,E,C,2011,80557
CV,E,D,2011,519310
CV,E,E,2011,807482
CV,E,G,2011,1081087
CV,F,B,2011,1243010
CV,F,E,2011,694552
CV,F,G,2011,241265
CV,H,B,2011,321289
CV,H,E,2011,3310726
CV,I,A,2011,2068946
CV,I,B,2011,3448161
CV,I,E,2011,577983
CV,I,F,2011,229155
CV,I,G,2011,2418057
CV,J,A,2011,6052123
CV,J,E,2011,4202013
CV,J,G,2011,12027
DJ,A,B,2011,317099
DJ,A,C,2011,4890877
DJ,A,E,2011,5265309
DJ,A,F,2011,630219
DJ,A,G,2011,2951118
DJ,B,A,2011,467730
DJ,B,C,2011,1285
DJ,B,F,2011,6728025
DJ,B,G,2011,3435761
DJ,C,A,2011,12073367
DJ,C,B,2011,28994604
DJ,C,C,2011,3823830
DJ,C,E,2011,2319037
DJ,C,F,2011,18473
DJ,C,G,2011,4578397
DJ,D,B,2011,2958254
DJ,D,E,2011,98392
DJ,D,G,2011,174585
DJ,E,C,2011,8161347
DJ,E,D,2011,551765
DJ,E,E,2011,243248
DJ,E,G,2011,1087092
DJ,F,B,2011,242308
DJ,F,E,2011,236021
DJ,G,G,2011,7813
DJ,H,B,2011,2263882
DJ,H,C,2011,12352283
DJ,H,E,2011,5220181
DJ,I,B,2011,1096739
DJ,I,E,2011,9042009
DJ,I,F,2011,172462
DJ,I,G,2011,1297257
DJ,J,A,2011,17036557
DJ,J,B,2011,9983711
DJ,J,C,2011,1365558
DJ,J,E,2011,2297823
DJ,J,G,2011,14825
DM,A,A,2011,3058713
DM,A,B,2011,3406344
DM,A,E,2011,1530249
DM,A,F,2011,7014
DM,A,G,2011,192923
DM,B,B,2011,24509
DM,B,F,2011,158437
DM,B,G,2011,226297
DM,C,B,2011,5304134
DM,C,E,2011,7567026
DM,C,G,2011,851530
DM,E,D,2011,41141
DM,E,E,2011,53847
DM,E,F,2011,257
DM,H,B,2011,700392
DM,H,E,2011,590298
DM,I,B,2011,133941
DM,I,E,2011,390832
DM,I,F,2011,51066
DM,I,G,2011,81655
DM,J,A,2011,705090
DM,J,E,2011,193512
DM,J,G,2011,93501
DO,A,A,2011,72714426
DO,A,B,2011,1656705
DO,A,E,2011,10871081
DO,A,F,2011,405223
DO,A,G,2011,12107864
DO,B,A,2011,590082
DO,B,B,2011,41677
DO,B,F,2011,613185
DO,B,G,2011,5913304
DO,C,B,2011,26653992
DO,C,E,2011,1445212
DO,C,G,2011,9855518
DO,D,B,2011,13338133
DO,D,E,2011,4336054
DO,D,G,2011,1220222
DO,E,B,2011,6685789
DO,E,C,2011,347971
DO,E,D,2011,796987
DO,E,E,2011,13946165
DO,E,F,2011,27096
DO,E,G,2011,7462668
DO,F,A,2011,449805
DO,F,B,2011,3002880
DO,F,E,2011,1780303
DO,F,G,2011,207087
DO,G,B,2011,92971
DO,H,B,2011,5545824
DO,H,E,2011,2462373
DO,H,F,2011,23132
DO,H,G,2011,390670
DO,I,A,2011,29529412
DO,I,B,2011,6557191
DO,I,E,2011,24749860
DO,I,F,2011,516959
DO,I,G,2011,5079166
DO,J,B,2011,66107
DO,J,E,2011,3697900
DZ,A,B,2011,1440020
DZ,A,C,2011,131933
DZ,A,E,2011,5410923
DZ,A,F,2011,3437380
DZ,A,G,2011,26909630
DZ,B,A,2011,3555816
DZ,B,B,2011,2345437
DZ,B,C,2011,42520
DZ,B,F,2011,120265081
DZ,B,G,2011,16174377
DZ,C,A,2011,5225473
DZ,C,B,2011,8622257
DZ,C,E,2011,785349
DZ,C,G,2011,1605511
DZ,D,B,2011,1472925
DZ,D,E,2011,1240640
DZ,D,G,2011,98745
DZ,E,B,2011,610435
DZ,E,C,2011,1175060
DZ,E,D,2011,255676
DZ,E,E,2011,8797712
DZ,E,F,2011,6316
DZ,E,G,2011,1539312
DZ,F,B,2011,122
DZ,F,E,2011,445056
DZ,F,F,2011,260997
DZ,F,G,2011,387096
DZ,G,B,2011,554257
DZ,H,A,2011,5783218
DZ,H,B,2011,385369
DZ,H,C,2011,15439280
DZ,H,E,2011,4739050
DZ,H,G,2011,327930
DZ,I,A,2011,669525
DZ,I,B,2011,12861132
DZ,I,E,2011,6966967
DZ,I,F,2011,4563390
DZ,I,G,2011,20302733
DZ,J,B,2011,4779
DZ,J,C,2011,383831
DZ,J,E,2011,1977243
EC,A,A,2011,5085353
EC,A,B,2011,3586122
EC,A,C,2011,648423
EC,A,E,2011,16903163
EC,A,F,2011,1083090
EC,A,G,2011,32667174
EC,B,A,2011,12477459
EC,B,B,2011,444142
EC,B,F,2011,3725475
EC,B,G,2011,14434176
EC,C,B,2011,20760012
EC,C,E,2011,7670117
EC,C,G,2011,5956381
EC,D,B,2011,5126209
EC,D,C,2011,374632
EC,D,D,2011,1345910
EC,D,E,2011,8052485
EC,D,F,2011,212238
EC,D,G,2011,1145554
EC,E,B,2011,18836993
EC,E,D,2011,8387840
EC,E,E,2011,11928937
EC,E,F,2011,10342
EC,E,G,2011,11148953
EC,F,B,2011,5766101
EC,F,E,2011,12037
EC,F,G,2011,528316
EC,G,B,2011,226594
EC,H,B,2011,1026750
EC,H,C,2011,1777431
EC,H,E,2011,4025163
EC,H,G,2011,6080027
EC,I,A,2011,1059247
EC,I,B,2011,2713587
EC,I,D,2011,530756
EC,I,E,2011,9463159
EC,I,F,2011,4427917
EC,I,G,2011,10324837
EC,J,B,2011,112443
EC,J,C,2011,118986
EC,J,E,2011,4131805
EG,A,A,2011,200642280
EG,A,B,2011,4375984
EG,A,E,2011,22247533
EG,A,F,2011,30699669
EG,A,G,2011,35791940
EG,B,A,2011,1113861
EG,B,B,2011,874207
EG,B,C,2011,145844
EG,B,F,2011,88564690
EG,B,G,2011,21993834
EG,C,A,2011,89608704
EG,C,B,2011,29079136
EG,C,E,2011,12542257
EG,C,F,2011,12378476
EG,C,G,2011,38471675
EG,D,B,2011,2614396
EG,D,D,2011,392
EG,D,E,2011,16043781
EG,D,G,2011,8763218
EG,E,B,2011,4676184
EG,E,C,2011,139807
EG,E,D,2011,701878
EG,E,E,2011,36403977
EG,E,F,2011,13171
EG,E,G,2011,17743240
EG,F,B,2011,2027520
EG,F,E,2011,5913946
EG,F,G,2011,2023815
EG,H,A,2011,3855479
EG,H,B,2011,16186555
EG,H,C,2011,2996542
EG,H,E,2011,9354149
EG,H,G,2011,10267783
EG,I,A,2011,15888162
EG,I,B,2011,13877593
EG,I,E,2011,50339741
EG,I,F,2011,19549937
EG,I,G,2011,25120698
EG,J,A,2011,260953087
EG,J,B,2011,198208
EG,J,C,2011,1304693
EG,J,E,2011,17978849
EG,J,G,2011,24211
ER,A,B,2011,523265
ER,A,E,2011,2850401
ER,A,F,2011,411858
ER,A,G,2011,1677919
ER,B,A,2011,1496206
ER,B,B,2011,13111
ER,B,C,2011,1285
ER,B,F,2011,186105
ER,B,G,2011,237122
ER,C,A,2011,6724210
ER,C,B,2011,17390816
ER,C,C,2011,5589326
ER,C,E,2011,7005532
ER,C,F,2011,41354
ER,C,G,2011,3550188
ER,D,B,2011,105530
ER,D,C,2011,290423
ER,D,E,2011,633385
ER,D,F,2011,83945
ER,D,G,2011,974565
ER,E,B,2011,554786
ER,E,C,2011,4632005
ER,E,D,2011,2423530
ER,E,E,2011,3635120
ER,E,F,2011,6264
ER,E,G,2011,1110111
ER,F,B,2011,104689
ER,F,E,2011,67917
ER,F,G,2011,164194
ER,H,B,2011,23918107
ER,H,C,2011,2785621
ER,H,E,2011,9640362
ER,H,G,2011,236923
ER,I,B,2011,1351792
ER,I,E,2011,2067443
ER,I,F,2011,670039
ER,I,G,2011,1135367
ER,J,A,2011,16451946
ER,J,B,2011,32301
ER,J,E,2011,3743064
ER,J,G,2011,33455
ET,A,B,2011,21551554
ET,A,C,2011,19817200
ET,A,E,2011,171842034
ET,A,F,2011,4303053
ET,A,G,2011,48854602
ET,B,B,2011,718180
ET,B,C,2011,109365
ET,B,F,2011,11372241
ET,B,G,2011,17335630
ET,C,A,2011,88353306
ET,C,B,2011,521158983
ET,C,C,2011,105792271
ET,C,E,2011,70341565
ET,C,F,2011,4369285
ET,C,G,2011,39929216
ET,D,B,2011,122229278
ET,D,C,2011,11370298
ET,D,D,2011,238369
ET,D,E,2011,14193208
ET,D,F,2011,585107
ET,D,G,2011,2414769
ET,E,B,2011,31575842
ET,E,C,2011,194136688
ET,E,D,2011,24003694
ET,E,E,2011,210924076
ET,E,F,2011,457611
ET,E,G,2011,52895873
ET,F,B,2011,32667622
ET,F,C,2011,1067293
ET,F,E,2011,7677911
ET,F,F,2011,10956
ET,F,G,2011,1625593
ET,G,B,2011,1181690
ET,G,G,2011,658248
ET,H,A,2011,2639154
ET,H,B,2011,312591033
ET,H,C,2011,363607153
ET,H,E,2011,64722254
ET,H,G,2011,11107095
ET,I,B,2011,19709800
ET,I,C,2011,18730530
ET,I,D,2011,476091
ET,I,E,2011,51278924
ET,I,F,2011,6958916
ET,I,G,2011,28592204
ET,J,A,2011,428269618
ET,J,B,2011,278572427
ET,J,C,2011,33089504
ET,J,E,2011,49388847
ET,J,G,2011,1859517
FJ,A,B,2011,1818081
FJ,A,E,2011,782276
FJ,A,F,2011,336826
FJ,A,G,2011,2750804
FJ,B,B,2011,138003
FJ,B,F,2011,83350
FJ,B,G,2011,3033356
FJ,C,B,2011,1779665
FJ,C,E,2011,1286640
FJ,C,G,2011,10228298
FJ,D,D,2011,739565
FJ,D,E,2011,2879775
FJ,D,G,2011,19531
FJ,E,B,2011,618108
FJ,E,D,2011,301662
FJ,E,E,2011,913233
FJ,E,F,2011,10817
FJ,E,G,2011,3419130
FJ,F,B,2011,4525203
FJ,F,E,2011,103936
FJ,F,G,2011,1175332
FJ,H,B,2011,3525274
FJ,H,E,2011,6615854
FJ,H,F,2011,2001104
FJ,H,G,2011,4172563
FJ,I,B,2011,4248745
FJ,I,E,2011,2965923
FJ,I,F,2011,5421962
FJ,I,G,2011,7724587
FJ,J,B,2011,294308
FJ,J,E,2011,4240587
FJ,J,G,2011,10177
GA,A,A,2011,22088499
GA,A,B,2011,2380385
GA,A,E,2011,3648450
GA,A,F,2011,871957
GA,A,G,2011,6236826
GA,B,B,2011,17401
GA,B,F,2011,28727043
GA,B,G,2011,5058898
GA,C,A,2011,2473836
GA,C,B,2011,931106
GA,C,E,2011,8622118
GA,C,G,2011,5354105
GA,D,E,2011,176395
GA,D,G,2011,124012
GA,E,B,2011,182306
GA,E,D,2011,478383
GA,E,E,2011,121612
GA,E,G,2011,136729
GA,F,B,2011,218351
GA,G,B,2011,13862
GA,H,B,2011,1197206
GA,H,E,2011,923066
GA,I,B,2011,3319705
GA,I,E,2011,1352923
GA,I,F,2011,2570615
GA,I,G,2011,1125083
GA,J,B,2011,2558631
GA,J,E,2011,3670779
GD,A,B,2011,150463
GD,A,E,2011,360228
GD,A,F,2011,4283
GD,A,G,2011,15306
GD,B,B,2011,10236
GD,B,F,2011,1375
GD,B,G,2011,232541
GD,C,B,2011,2743048
GD,C,E,2011,8377575
GD,C,G,2011,121288
GD,E,E,2011,21824
GD,E,F,2011,17681
GD,H,B,2011,700392
GD,H,E,2011,71998
GD,I,B,2011,3789
GD,I,E,2011,103279
GD,I,F,2011,50254
GD,I,G,2011,154293
GD,J,A,2011,919850
GD,J,E,2011,192289
GD,J,G,2011,862889
GE,A,A,2011,43018911
GE,A,B,2011,4918407
GE,A,E,2011,89572919
GE,A,F,2011,2319640
GE,A,G,2011,60484217
GE,B,B,2011,3313
GE,B,F,2011,6342952
GE,B,G,2011,3362343
GE,C,A,2011,47960595
GE,C,B,2011,60213472
GE,C,C,2011,46346
GE,C,E,2011,251731
GE,C,G,2011,747865
GE,D,B,2011,16375945
GE,D,E,2011,7999328
GE,D,G,2011,1644560
GE,E,B,2011,4975160
GE,E,E,2011,48422249
GE,E,F,2011,13508
GE,E,G,2011,6937690
GE,F,B,2011,2177496
GE,F,E,2011,1918851
GE,F,G,2011,994775
GE,G,B,2011,94571
GE,G,F,2011,7813
GE,H,B,2011,4785454
GE,H,C,2011,402431
