country,channel,bundle,year,out-oda-gross-channel-bundle
FI,E,B,2011,1536674
FI,E,C,2011,37827
FI,E,D,2011,4087142
FI,E,E,2011,45747404
FI,E,F,2011,17623035
FI,E,G,2011,102329738
FI,F,B,2011,5340
FI,F,E,2011,290969
FI,F,G,2011,646779
FI,G,D,2011,94801
FI,G,G,2011,2829018
FI,H,B,2011,35894903
FI,H,C,2011,19589792
FI,H,D,2011,26833849
FI,H,E,2011,55009731
FI,H,F,2011,14167
FI,H,G,2011,92847522
FI,I,B,2011,23615347
FI,I,D,2011,255037
FI,I,E,2011,34645797
FI,I,F,2011,10561745
FI,I,G,2011,86432316
FR,A,A,2011,2732504438
FR,A,B,2011,236271673
FR,A,C,2011,13352143
FR,A,D,2011,16198400
FR,A,E,2011,402579303
FR,A,F,2011,442742821
FR,A,G,2011,340159410
FR,B,B,2011,60125935
FR,B,C,2011,88132
FR,B,D,2011,3320343
FR,B,F,2011,2747837258
FR,B,G,2011,891537923
FR,C,B,2011,530560605
FR,D,B,2011,618365
FR,D,C,2011,11179581
FR,D,D,2011,17117
FR,D,E,2011,51674551
FR,D,F,2011,1160676
FR,D,G,2011,23053569
FR,E,B,2011,2897727
FR,E,C,2011,4567461
FR,E,D,2011,11243940
FR,E,E,2011,2862000
FR,E,F,2011,734578
FR,E,G,2011,8251496
FR,F,B,2011,3154946
FR,F,E,2011,1516788
FR,F,F,2011,291012
FR,F,G,2011,230552
FR,G,D,2011,481580
FR,G,G,2011,234897
FR,H,B,2011,39775652
FR,H,C,2011,56182825
FR,H,D,2011,24964746
FR,H,E,2011,28195260
FR,H,F,2011,59922
FR,H,G,2011,12353024
FR,I,B,2011,88678653
FR,I,D,2011,12502
FR,I,E,2011,2456649
FR,I,F,2011,65249
FR,J,C,2011,3392971
FR,J,D,2011,3193046
FR,J,F,2011,2870975
FR,J,G,2011,11961528
GB,A,B,2011,23868960
GB,A,E,2011,66960026
GB,A,F,2011,337884641
GB,A,G,2011,11021018
GB,B,B,2011,11762976
GB,B,D,2011,7430
GB,B,F,2011,393348518
GB,B,G,2011,33781015
GB,C,B,2011,1165690427
GB,C,C,2011,89068901
GB,C,E,2011,160409728
GB,C,F,2011,32824
GB,C,G,2011,6036164
GB,D,B,2011,32723375
GB,D,C,2011,206919
GB,D,D,2011,21033066
GB,D,E,2011,107332342
GB,D,F,2011,8507142
GB,D,G,2011,21047833
GB,E,B,2011,212362500
GB,E,C,2011,34690633
GB,E,D,2011,668626132
GB,E,E,2011,309355913
GB,E,F,2011,13615588
GB,E,G,2011,87030658
GB,F,B,2011,69902463
GB,F,C,2011,241468
GB,F,D,2011,166792
GB,F,E,2011,85777990
GB,F,G,2011,22868156
GB,G,B,2011,10903793
GB,G,D,2011,41507422
GB,G,G,2011,7741049
GB,H,A,2011,30568
GB,H,B,2011,1406148223
GB,H,C,2011,159877575
GB,H,D,2011,836317544
GB,H,E,2011,221296399
GB,H,F,2011,27558170
GB,H,G,2011,220298415
GB,I,A,2011,457214583
GB,I,B,2011,348941305
GB,I,C,2011,32585025
GB,I,D,2011,84749048
GB,I,E,2011,226054836
GB,I,F,2011,6722719
GB,I,G,2011,733569882
GR,B,B,2011,18929508
GR,B,F,2011,36793202
GR,B,G,2011,12800632
GR,C,B,2011,3929108
GR,E,G,2011,63750
GR,H,G,2011,21353
GR,I,E,2011,278296
GR,I,F,2011,68181775
GR,I,G,2011,124971
IE,A,B,2011,6260567
IE,A,F,2011,196616
IE,A,G,2011,108618
IE,B,B,2011,1216988
IE,B,C,2011,9037
IE,B,D,2011,3165119
IE,B,F,2011,38327995
IE,B,G,2011,7135317
IE,C,B,2011,145522176
IE,C,C,2011,11451074
IE,C,F,2011,776344
IE,C,G,2011,43944
IE,E,B,2011,35773799
IE,E,C,2011,2918595
IE,E,D,2011,141886718
IE,E,F,2011,6975863
IE,E,G,2011,654059
IE,F,B,2011,24527227
IE,F,C,2011,1715041
IE,F,D,2011,64695
IE,F,E,2011,90573
IE,F,F,2011,68426
IE,F,G,2011,73813
IE,G,B,2011,1940860
IE,G,D,2011,5693189
IE,G,G,2011,381702
IE,H,B,2011,65794587
IE,H,C,2011,10435189
IE,H,D,2011,30424327
IE,H,E,2011,258781
IE,H,F,2011,300849
IE,H,G,2011,34674
IE,I,B,2011,9017538
IE,I,C,2011,197864
IE,I,D,2011,5452559
IE,I,F,2011,3295786
IE,I,G,2011,1817674
IS,B,F,2011,1996612
IS,B,G,2011,43377
IS,C,B,2011,3659242
IS,C,C,2011,653466
IS,C,E,2011,1796190
IS,C,G,2011,2300452
IS,D,D,2011,17290
IS,E,C,2011,82200
IS,E,D,2011,968979
IS,E,F,2011,29592
IS,F,B,2011,43230
IS,H,B,2011,1644613
IS,H,C,2011,191997
IS,H,D,2011,3863636
IS,H,F,2011,249441
IS,H,G,2011,709041
IS,I,B,2011,53240
IS,I,F,2011,8220
IS,I,G,2011,818173
IT,A,B,2011,49483
IT,A,C,2011,4254627
IT,A,E,2011,88441197
IT,A,F,2011,538743278
IT,A,G,2011,21163937
IT,B,B,2011,3248662
IT,B,C,2011,1538345
IT,B,F,2011,549043875
IT,B,G,2011,13502515
IT,C,A,2011,88339842
IT,C,B,2011,6282286
IT,C,C,2011,1961353
IT,C,E,2011,54807148
IT,C,F,2011,222150747
IT,C,G,2011,33056195
IT,D,B,2011,6609802
IT,D,C,2011,7197176
IT,D,D,2011,1923431
IT,D,E,2011,126622153
IT,D,F,2011,7695836
IT,D,G,2011,54529965
IT,E,B,2011,3922706
IT,E,D,2011,907505
IT,E,E,2011,162138
IT,E,G,2011,76843
IT,G,B,2011,52302
IT,H,B,2011,67914615
IT,H,C,2011,7191628
IT,H,D,2011,1189887
IT,H,E,2011,8804373
IT,H,F,2011,2212435
IT,H,G,2011,12171115
IT,I,B,2011,429671
IT,I,C,2011,101102
IT,I,D,2011,197442
IT,I,E,2011,13091037
IT,I,F,2011,7843860
IT,I,G,2011,10518699
JP,B,F,2011,780442372
JP,B,G,2011,111560282
JP,C,A,2011,7004448582
JP,C,B,2011,476168019
JP,C,C,2011,364983046
JP,C,E,2011,831335536
JP,C,F,2011,1463525017
JP,C,G,2011,2104454055
JP,E,B,2011,4464752
JP,E,C,2011,1683027
JP,E,D,2011,106028710
JP,E,E,2011,49460704
JP,E,F,2011,36028962
JP,E,G,2011,40523118
JP,F,B,2011,126905007
JP,F,G,2011,133497
JP,G,D,2011,1281955
JP,H,A,2011,104334102
JP,H,B,2011,549983334
JP,H,C,2011,294723385
JP,H,D,2011,151261992
JP,H,E,2011,556130145
JP,H,G,2011,19804932
JP,I,F,2011,306830546
JP,I,G,2011,109206231
KR,A,G,2011,49667
KR,B,A,2011,455959901
KR,B,B,2011,2801603
KR,B,D,2011,717318
KR,B,F,2011,211600871
KR,B,G,2011,235612290
KR,C,E,2011,74464
KR,C,G,2011,6987740
KR,E,B,2011,271198
KR,E,C,2011,820240
KR,E,D,2011,675480
KR,E,E,2011,13108777
KR,E,G,2011,7727292
KR,G,B,2011,3823945
KR,G,D,2011,318088
KR,G,G,2011,129296
KR,H,B,2011,40533523
KR,H,C,2011,4521013
KR,H,D,2011,7027576
KR,H,E,2011,10628347
KR,H,F,2011,12172939
KR,H,G,2011,5467140
KR,I,D,2011,80082
KR,I,E,2011,2258214
KR,I,F,2011,253748
KR,I,G,2011,7130817
KW,C,A,2011,229368329
KW,C,E,2011,17223946
KW,H,E,2011,636601
KW,I,E,2011,176833
KW,J,A,2011,220398298
KW,J,C,2011,6256886
KW,J,E,2011,9418927
LU,A,B,2011,660018
LU,A,E,2011,3130621
LU,A,F,2011,150890
LU,A,G,2011,689237
LU,B,B,2011,4878695
LU,B,C,2011,1206258
LU,B,D,2011,662006
LU,B,F,2011,98329205
LU,B,G,2011,11058891
LU,C,B,2011,1324012
LU,C,C,2011,529604
LU,C,E,2011,264802
LU,C,G,2011,330775
LU,E,B,2011,1381495
LU,E,C,2011,1464833
LU,E,D,2011,6507749
LU,E,E,2011,60590787
LU,E,F,2011,2683610
LU,E,G,2011,1548737
LU,F,E,2011,2103644
LU,G,D,2011,99300
LU,H,B,2011,3934964
LU,H,C,2011,2775101
LU,H,D,2011,6347976
LU,H,E,2011,36724848
LU,H,F,2011,219504
LU,H,G,2011,4420353
LU,I,C,2011,120485
LU,I,D,2011,415156
LU,I,E,2011,10975991
LU,I,F,2011,893910
LU,I,G,2011,1130903
NL,A,B,2011,39659903
NL,A,D,2011,1999483
NL,A,E,2011,37998516
NL,A,G,2011,54293611
NL,B,A,2011,12424952
NL,B,B,2011,33540878
NL,B,C,2011,73245490
NL,B,D,2011,51357477
NL,B,F,2011,923866173
NL,B,G,2011,24975442
NL,C,B,2011,320456664
NL,C,E,2011,48707515
NL,C,G,2011,10416009
NL,E,B,2011,52228033
NL,E,C,2011,6690603
NL,E,D,2011,640546904
NL,E,E,2011,263469538
NL,E,F,2011,13293291
NL,E,G,2011,215661716
NL,F,B,2011,47457766
NL,F,D,2011,1200717
NL,F,E,2011,125305229
NL,F,F,2011,247431
NL,F,G,2011,20470525
NL,G,B,2011,26030813
NL,G,C,2011,828920
NL,G,D,2011,29159271
NL,G,G,2011,1198497
NL,H,B,2011,252829552
NL,H,C,2011,22305268
NL,H,D,2011,196571061
NL,H,E,2011,179333927
NL,H,F,2011,113812844
NL,H,G,2011,76023186
NL,I,B,2011,5473506
NL,I,D,2011,108157115
NL,I,E,2011,126884328
NL,I,F,2011,63990408
NL,I,G,2011,40130774
NO,A,A,2011,32682690
NO,A,B,2011,24717279
NO,A,D,2011,12826245
NO,A,E,2011,9182671
NO,A,F,2011,2666
NO,A,G,2011,1188056
NO,B,A,2011,78863127
NO,B,B,2011,5681373
NO,B,C,2011,261236
NO,B,D,2011,2362822
NO,B,F,2011,557482238
NO,B,G,2011,48693735
NO,C,B,2011,328360110
NO,C,C,2011,-581692
NO,C,E,2011,111868174
NO,C,F,2011,177897
NO,C,G,2011,42238293
NO,E,A,2011,-1779944
NO,E,B,2011,36356586
NO,E,C,2011,21395196
NO,E,D,2011,347279791
NO,E,E,2011,319365513
NO,E,F,2011,19923937
NO,E,G,2011,61792918
NO,F,A,2011,-70047
NO,F,B,2011,41797530
NO,F,C,2011,1563337
NO,F,D,2011,193963
NO,F,E,2011,80916105
NO,F,F,2011,137876
NO,F,G,2011,11509488
NO,G,B,2011,626005
NO,G,D,2011,14537957
NO,G,G,2011,-815
NO,H,B,2011,408386342
NO,H,C,2011,13401081
NO,H,D,2011,396871884
NO,H,E,2011,135233514
NO,H,F,2011,21537043
NO,H,G,2011,52231482
NO,I,A,2011,172702293
NO,I,B,2011,14921158
NO,I,D,2011,32173345
NO,I,E,2011,86171148
NO,I,F,2011,19209838
NO,I,G,2011,131712904
NZ,A,B,2011,61142885
NZ,A,C,2011,17339
NZ,A,D,2011,240900
NZ,A,E,2011,44575179
NZ,A,F,2011,87896745
NZ,A,G,2011,38305390
NZ,D,B,2011,2756950
NZ,D,C,2011,582175
NZ,D,D,2011,5190945
NZ,D,E,2011,32262352
NZ,D,G,2011,1196011
NZ,E,B,2011,3293127
NZ,E,C,2011,2409001
NZ,E,D,2011,9500094
NZ,E,E,2011,61367
NZ,F,D,2011,256960
NZ,F,E,2011,685332
NZ,G,B,2011,471942
NZ,G,D,2011,160600
NZ,H,B,2011,34106034
NZ,H,C,2011,4015002
NZ,H,D,2011,521950
NZ,H,E,2011,4596828
NZ,H,G,2011,40676
NZ,I,B,2011,415203
NZ,I,E,2011,130388
NZ,I,G,2011,4069768
PT,B,B,2011,457482
PT,B,C,2011,4782418
PT,B,F,2011,54412179
PT,B,G,2011,47993333
PT,C,A,2011,51837721
PT,C,B,2011,7691337
PT,C,C,2011,267064474
PT,C,E,2011,920090
PT,C,G,2011,4479992
PT,E,B,2011,134553
PT,E,C,2011,92265
PT,E,D,2011,353683
PT,E,E,2011,8216737
PT,E,F,2011,1168693
PT,E,G,2011,2412993
PT,F,B,2011,12814
PT,F,E,2011,5262966
PT,F,G,2011,1387823
PT,G,B,2011,53821
PT,G,D,2011,172997
PT,G,F,2011,12814
PT,H,B,2011,1125124
PT,H,D,2011,1701782
PT,H,E,2011,1831209
PT,H,G,2011,11183323
PT,I,G,2011,34599
SE,A,B,2011,263457606
SE,A,D,2011,24640800
SE,A,E,2011,87046230
SE,A,F,2011,228896720
SE,A,G,2011,223368764
SE,B,F,2011,547227597
SE,B,G,2011,15386093
SE,E,B,2011,97107875
SE,E,C,2011,13115096
SE,E,D,2011,96333051
SE,E,E,2011,286064179
SE,E,F,2011,14028103
SE,E,G,2011,331270996
SE,F,B,2011,56985799
SE,F,D,2011,372587
SE,F,E,2011,36901387
SE,F,F,2011,10956
SE,F,G,2011,35917877
SE,G,B,2011,12935216
SE,G,D,2011,5786544
SE,G,G,2011,7064128
SE,H,B,2011,289390394
SE,H,C,2011,5961407
SE,H,D,2011,123736314
SE,H,E,2011,119745203
SE,H,F,2011,9325701
SE,H,G,2011,265936312
SE,I,A,2011,44710555
SE,I,B,2011,21451023
SE,I,C,2011,110833
SE,I,D,2011,3583149
SE,I,E,2011,61356716
SE,I,F,2011,25156025
SE,I,G,2011,53894941
SE,J,F,2011,164433230
US,A,B,2011,1191568483
US,A,C,2011,28458163
US,A,D,2011,364790617
US,A,E,2011,6215353238
US,A,F,2011,3803564519
US,A,G,2011,650118075
US,D,B,2011,104216104
US,D,C,2011,107414242
US,D,D,2011,3272952
US,D,E,2011,381516978
US,D,G,2011,65275079
US,E,B,2011,711107132
US,E,C,2011,995756806
US,E,D,2011,149047768
US,E,E,2011,3609096183
US,E,F,2011,116315530
US,E,G,2011,344703479
US,G,B,2011,8754372
US,G,D,2011,39565471
US,H,B,2011,1164884534
US,H,C,2011,1250709598
US,H,D,2011,407506864
US,H,E,2011,1401751721
US,H,F,2011,105563047
US,H,G,2011,30055063
US,I,B,2011,655592438
US,I,C,2011,68007136
US,I,D,2011,59391652
US,I,E,2011,4049224416
US,I,G,2011,613414419
1,C,B,2012,1119389
1,C,E,2012,7588327
1,C,F,2012,105669246
1,I,E,2012,58905
2,C,A,2012,1178336514
2,C,B,2012,664567682
2,C,E,2012,39015803
2,C,F,2012,551598498
4,J,A,2012,826518644
4,J,B,2012,18024821
4,J,E,2012,10024597
4,J,G,2012,185993
6,C,A,2012,1292695843
6,C,B,2012,522398316
6,C,C,2012,598634
6,C,E,2012,15732596
6,C,G,2012,3344258
7,J,A,2012,115549990
7,J,B,2012,112010
7,J,E,2012,400000
7,J,G,2012,5949579
10,C,B,2012,55831999
10,C,C,2012,1374000
10,H,B,2012,450329000
10,H,C,2012,462231999
10,H,E,2012,54079000
10,H,F,2012,179999
10,I,B,2012,25999
10,I,C,2012,11697000
10,I,E,2012,949999
10,J,E,2012,-41647683
10,J,F,2012,73209000
11,C,B,2012,200000
11,C,E,2012,14098666
11,C,G,2012,5685419
11,I,G,2012,152500
11,J,B,2012,12470827
11,J,E,2012,500581019
11,J,G,2012,5966473
12,A,B,2012,53999
12,B,F,2012,1955000
12,C,B,2012,1275227000
12,C,C,2012,12201000
12,C,E,2012,358379000
12,C,G,2012,3192000
12,D,B,2012,325682999
12,D,E,2012,84681999
12,D,G,2012,3891999
12,E,B,2012,40980000
12,E,E,2012,139224000
12,F,B,2012,276386000
12,F,C,2012,39073000
12,F,E,2012,132583000
12,F,G,2012,12822000
12,G,B,2012,18746000
12,H,B,2012,422344000
12,H,E,2012,200635000
12,I,D,2012,5153999
12,I,E,2012,5632999
15,H,F,2012,2202502631
15,J,A,2012,7809147350
15,J,B,2012,1851799810
15,J,C,2012,2000000
15,J,E,2012,171000187
15,J,G,2012,126914476
17,C,A,2012,684663852
17,C,B,2012,145631321
17,C,E,2012,5535028
17,C,G,2012,96219218
17,I,A,2012,14406714
17,I,G,2012,67999391
17,J,F,2012,606000000
21,J,A,2012,1438186660
21,J,F,2012,68260369
22,J,A,2012,259449490
22,J,B,2012,20169010
24,A,E,2012,2550474
24,H,A,2012,19447878
24,H,B,2012,2651028
24,H,E,2012,29655566
24,H,F,2012,1775655
25,J,A,2012,276010255
25,J,B,2012,14378845
25,J,C,2012,1800000
25,J,E,2012,7360669
25,J,F,2012,11243826
25,J,G,2012,1916210
26,J,B,2012,11656889
26,J,E,2012,123153920
27,H,B,2012,924199
27,H,C,2012,2020550
27,H,E,2012,79305249
27,I,B,2012,119797
27,I,E,2012,159639157
28,J,B,2012,32437360
28,J,E,2012,442596870
28,J,G,2012,12177420
29,J,B,2012,3003300
29,J,E,2012,9335079
29,J,G,2012,26289
31,A,B,2012,1110707
31,A,E,2012,61061184
31,A,G,2012,181542
31,D,B,2012,82845
31,D,E,2012,37050079
31,D,G,2012,266633
31,H,B,2012,242841028
31,H,E,2012,5923764
31,H,G,2012,104894
32,J,E,2012,321707800
32,J,F,2012,102083800
33,J,B,2012,27691509
33,J,C,2012,1673920
33,J,E,2012,633349066
33,J,F,2012,485512000
33,J,G,2012,6743926
34,H,B,2012,636629
34,H,C,2012,406730
34,H,E,2012,65892630
34,H,G,2012,6679
35,J,E,2012,528884594
35,J,F,2012,138459669
37,J,C,2012,232824165
37,J,E,2012,113240448
37,J,F,2012,8562772
37,J,G,2012,235972
38,J,E,2012,397034016
AE,B,A,2012,168433385
AE,B,B,2012,1619929
AE,B,C,2012,25067378
AE,B,F,2012,189384332
AE,C,A,2012,50000000
AE,C,B,2012,354253927
AE,C,C,2012,174956
AE,C,E,2012,2562957
AE,D,B,2012,1003649
AE,D,C,2012,1080569
AE,D,E,2012,69492981
AE,D,F,2012,16592
AE,E,B,2012,52714190
AE,E,C,2012,10760052
AE,E,D,2012,531083
AE,E,E,2012,96614957
AE,E,F,2012,3282028
AE,E,G,2012,19227
AE,F,B,2012,908324
AE,F,C,2012,108902
AE,F,E,2012,2957035
AE,G,D,2012,5350667
AE,H,B,2012,10206210
AE,H,C,2012,631361
AE,H,D,2012,13016212
AE,H,E,2012,10119090
AE,H,G,2012,201551
AE,I,D,2012,30336725
AE,I,E,2012,21085
AT,A,B,2012,3920308
AT,A,D,2012,128534
AT,A,E,2012,53574
AT,A,G,2012,552971
AT,B,A,2012,756394
AT,B,F,2012,242963012
AT,B,G,2012,23083549
AT,C,B,2012,17149841
AT,C,E,2012,816723
AT,C,G,2012,2964473
AT,E,B,2012,5484858
AT,E,C,2012,592544
AT,E,D,2012,447043
AT,E,E,2012,7622623
AT,E,F,2012,10304693
AT,E,G,2012,21342780
AT,F,E,2012,511568
AT,F,G,2012,2260594
AT,G,B,2012,1100278
AT,G,D,2012,63231
AT,G,F,2012,141388
AT,G,G,2012,449871
AT,H,B,2012,35434863
AT,H,C,2012,2124678
AT,H,D,2012,20211151
AT,H,E,2012,2654627
AT,H,F,2012,25260
AT,H,G,2012,9675456
AT,I,B,2012,73185
AT,I,C,2012,6426
AT,I,D,2012,30848
AT,I,E,2012,2056667
AT,I,F,2012,116698279
AT,I,G,2012,11630384
AU,A,G,2012,4935
AU,B,B,2012,18021989
AU,B,C,2012,11137689
AU,B,D,2012,2218347
AU,B,F,2012,693974802
AU,B,G,2012,544799858
AU,C,A,2012,42746273
AU,C,B,2012,227615279
AU,C,E,2012,13875977
AU,C,G,2012,97525170
AU,E,B,2012,216218794
AU,E,C,2012,5175983
AU,E,D,2012,65870886
AU,E,E,2012,24740405
AU,E,F,2012,8234504
AU,E,G,2012,128275696
AU,F,B,2012,90892910
AU,F,D,2012,879917
AU,F,E,2012,9816516
AU,F,G,2012,68281684
AU,G,B,2012,1790890
AU,G,D,2012,1033795
AU,G,G,2012,362318
AU,H,B,2012,647171506
AU,H,C,2012,63057376
AU,H,D,2012,146372839
AU,H,E,2012,33734424
AU,H,F,2012,258799
AU,H,G,2012,288621149
AU,I,B,2012,153192815
AU,I,C,2012,35388182
AU,I,D,2012,9424392
AU,I,E,2012,79390838
AU,I,F,2012,261751910
AU,I,G,2012,680895688
BE,A,B,2012,9518868
BE,A,E,2012,2030848
BE,A,G,2012,4016709
BE,B,A,2012,3015796
BE,B,B,2012,23136246
BE,B,F,2012,629553047
BE,B,G,2012,131422967
BE,C,B,2012,3014138
BE,C,E,2012,3749460
BE,C,F,2012,43106
BE,C,G,2012,423388
BE,E,B,2012,146135449
BE,E,C,2012,1074124
BE,E,D,2012,46034048
BE,E,E,2012,35033033
BE,E,F,2012,30511350
BE,E,G,2012,31580546
BE,F,B,2012,1517100
BE,F,E,2012,4818620
BE,F,G,2012,2938258
BE,G,B,2012,1284061
BE,G,D,2012,271208
BE,G,G,2012,10551
BE,H,B,2012,31386266
BE,H,C,2012,16761919
BE,H,D,2012,28942861
BE,H,E,2012,35872997
BE,H,F,2012,7196946
BE,H,G,2012,24940236
BE,I,B,2012,8931955
BE,I,D,2012,34986807
BE,I,E,2012,123029
BE,I,F,2012,120234444
BE,I,G,2012,56456194
CA,A,B,2012,7425480
CA,A,E,2012,275220
CA,A,G,2012,10438540
CA,B,B,2012,81275020
CA,B,C,2012,3783
CA,B,F,2012,927330672
CA,B,G,2012,164046442
CA,C,B,2012,229946146
CA,C,E,2012,685768
CA,C,G,2012,52539501
CA,E,B,2012,170261078
CA,E,C,2012,39440152
CA,E,D,2012,2663891
CA,E,E,2012,68068815
CA,E,F,2012,15696417
CA,E,G,2012,415254313
CA,F,B,2012,3507886
CA,F,E,2012,3465712
CA,F,G,2012,48402562
CA,G,B,2012,6934547
CA,G,D,2012,419185
CA,G,G,2012,6749799
CA,H,B,2012,1323997407
CA,H,C,2012,248987670
CA,H,D,2012,37474989
CA,H,E,2012,6790402
CA,H,F,2012,111088
CA,H,G,2012,46719325
CA,I,B,2012,18919625
CA,I,D,2012,7884707
CA,I,E,2012,10749659
CA,I,F,2012,276000
CA,I,G,2012,148433236
CH,A,B,2012,4697863
CH,A,E,2012,10418736
CH,A,G,2012,7314654
CH,B,C,2012,2478390
CH,B,F,2012,973072815
CH,B,G,2012,43088701
CH,C,B,2012,54527351
CH,C,C,2012,1599999
CH,C,E,2012,53373865
CH,C,G,2012,11025707
CH,E,B,2012,128096380
CH,E,C,2012,9267786
CH,E,D,2012,106489027
CH,E,E,2012,252525861
CH,E,G,2012,35043492
CH,F,B,2012,21338384
CH,F,C,2012,896000
CH,F,D,2012,563199
CH,F,E,2012,80464169
CH,F,F,2012,1173333
CH,F,G,2012,13172944
CH,G,B,2012,2971206
CH,G,D,2012,11272739
CH,G,G,2012,533333
CH,H,B,2012,99226862
CH,H,C,2012,44686866
CH,H,D,2012,49002344
CH,H,E,2012,147628454
CH,H,F,2012,21333
CH,H,G,2012,104846867
CH,I,A,2012,31720000
CH,I,B,2012,27810307
CH,I,C,2012,213333
CH,I,D,2012,47711345
CH,I,E,2012,66626421
CH,I,F,2012,5457
CH,I,G,2012,50589149
CZ,A,E,2012,270496
CZ,A,G,2012,325002
CZ,B,F,2012,21386842
CZ,B,G,2012,9843741
CZ,C,E,2012,3284270
CZ,C,G,2012,62016
CZ,D,E,2012,78276
CZ,E,B,2012,733553
CZ,E,C,2012,372069
CZ,E,D,2012,666587
CZ,E,E,2012,8892151
CZ,E,F,2012,1244254
CZ,E,G,2012,1631508
CZ,F,B,2012,14438
CZ,F,E,2012,1037232
CZ,F,G,2012,84573
CZ,H,B,2012,965488
CZ,H,C,2012,409452
CZ,H,D,2012,168647
CZ,H,E,2012,497023
CZ,H,F,2012,130626
CZ,H,G,2012,1104097
CZ,I,D,2012,1360902
CZ,I,E,2012,10590778
CZ,I,F,2012,571419
CZ,I,G,2012,709815
DE,A,A,2012,1382796873
DE,A,B,2012,652161466
DE,A,C,2012,78054369
DE,A,E,2012,651805667
DE,A,F,2012,1573422318
DE,A,G,2012,2643135506
DE,C,A,2012,12317480
DE,C,B,2012,53418688
DE,D,B,2012,642673
DE,D,C,2012,2104798
DE,D,E,2012,41158480
DE,D,F,2012,3923615
DE,D,G,2012,83693050
DE,E,B,2012,3511568
DE,E,C,2012,38814740
DE,E,E,2012,51578888
DE,E,F,2012,56109518
DE,E,G,2012,728825592
DE,F,G,2012,1028268
DE,G,A,2012,4177377
DE,G,B,2012,57497
DE,G,G,2012,7764112
DE,H,B,2012,27982005
DE,H,C,2012,55706956
DE,H,D,2012,61302269
DE,H,E,2012,87349511
DE,H,F,2012,77757
DE,H,G,2012,280438069
DE,I,A,2012,460320693
DE,I,B,2012,8081283
DE,I,D,2012,166274
DE,I,E,2012,27847
DE,I,F,2012,901278134
DE,I,G,2012,260942391
DK,A,B,2012,10097238
DK,A,E,2012,5298191
DK,A,G,2012,1212801
DK,B,A,2012,49058014
DK,B,B,2012,5088688
DK,B,F,2012,358023454
DK,B,G,2012,20744399
DK,C,B,2012,428512754
DK,C,E,2012,172529750
DK,C,F,2012,147152
DK,C,G,2012,21410041
DK,E,B,2012,109720202
DK,E,C,2012,643016
DK,E,D,2012,45388348
DK,E,E,2012,205938271
DK,E,G,2012,8046771
DK,F,B,2012,51295877
DK,F,C,2012,7254
DK,F,D,2012,863572
DK,F,E,2012,56581806
DK,F,G,2012,1881552
DK,G,B,2012,7260401
DK,G,D,2012,5885593
DK,G,G,2012,426604
DK,H,B,2012,110382044
DK,H,C,2012,2590718
DK,H,D,2012,97137774
DK,H,E,2012,110328848
DK,H,G,2012,16500284
DK,I,B,2012,19528489
DK,I,C,2012,96720
DK,I,D,2012,45990086
DK,I,E,2012,44108188
DK,I,F,2012,7850049
DK,I,G,2012,12821637
DK,J,B,2012,1725591
DK,J,E,2012,4895075
DK,J,F,2012,1112627
DK,J,G,2012,158033
ES,A,B,2012,866838
ES,A,G,2012,128534
ES,B,B,2012,126197
ES,B,C,2012,13881
ES,B,D,2012,4129
ES,B,F,2012,221629390
ES,B,G,2012,70497621
ES,C,B,2012,17733305
ES,C,C,2012,1992287
ES,C,E,2012,9996007
ES,C,F,2012,76175495
ES,C,G,2012,29669273
ES,D,F,2012,1750
ES,E,B,2012,23888915
ES,E,C,2012,6787581
ES,E,D,2012,6507418
ES,E,E,2012,94381643
ES,E,F,2012,39892191
ES,E,G,2012,234860557
ES,F,A,2012,2570694
ES,F,B,2012,299485
ES,F,D,2012,147814
ES,F,E,2012,1426176
ES,F,F,2012,149165
ES,F,G,2012,10115727
ES,G,A,2012,9747919
ES,G,B,2012,1011835
ES,G,D,2012,1004972
ES,G,F,2012,6154422
ES,G,G,2012,1441874
ES,H,B,2012,81682897
ES,H,C,2012,21144308
ES,H,D,2012,20747994
ES,H,E,2012,908488
ES,H,F,2012,128534
ES,H,G,2012,1571976
ES,I,A,2012,49529731
ES,I,D,2012,1063057
ES,I,E,2012,208614
ES,I,F,2012,11064757
ES,I,G,2012,14095509
EU,A,B,2012,385498530
EU,A,C,2012,13182721
EU,A,E,2012,920349216
EU,A,F,2012,84735696
EU,A,G,2012,505333003
EU,B,A,2012,6153689954
EU,B,B,2012,36034703
EU,B,F,2012,92288992
EU,B,G,2012,20062292
EU,C,B,2012,2636031527
EU,C,C,2012,6822336
EU,C,E,2012,550600341
EU,C,F,2012,113637393
EU,C,G,2012,259083167
EU,D,B,2012,116759352
EU,D,C,2012,35842686
EU,D,E,2012,255818173
EU,D,F,2012,26985402
EU,D,G,2012,44766308
EU,E,B,2012,74922060
EU,E,C,2012,204195640
EU,E,D,2012,1703064
EU,E,E,2012,885439706
EU,E,F,2012,5376377
EU,E,G,2012,39818889
EU,F,B,2012,47070289
EU,F,C,2012,9564255
EU,F,E,2012,107653317
EU,F,F,2012,1132346
EU,F,G,2012,7996457
EU,G,A,2012,1928020
EU,G,B,2012,18671093
EU,G,F,2012,1164425
EU,G,G,2012,3907784
EU,H,B,2012,928741043
EU,H,C,2012,336529848
EU,H,D,2012,31180105
EU,H,E,2012,922761349
EU,H,F,2012,45028588
EU,H,G,2012,170439307
