country-from,country-to,channel,year,oda-gross-bl-channel
AU,MW,H,2006,4176994
AU,MX,A,2006,101517
AU,MX,I,2006,3909
AU,MY,A,2006,1063790
AU,MY,I,2006,3909
AU,MZ,A,2006,364029
AU,MZ,D,2006,271402
AU,MZ,H,2006,1890092
AU,MZ,I,2006,4022
AU,MZ,J,2006,312861
AU,NA,A,2006,164118
AU,NE,D,2006,133700
AU,NG,A,2006,283619
AU,NG,D,2006,220276
AU,NP,A,2006,3175786
AU,NP,D,2006,539835
AU,NP,H,2006,1176340
AU,NP,I,2006,-2596018
AU,NP,J,2006,1688249
AU,NR,A,2006,9293731
AU,NR,D,2006,232904
AU,NR,H,2006,1142826
AU,NR,I,2006,12733484
AU,NR,J,2006,7195909
AU,NU,A,2006,636868
AU,NU,D,2006,225760
AU,NU,J,2006,436737
AU,PE,A,2006,211191
AU,PE,D,2006,90987
AU,PE,I,2006,3909
AU,PG,A,2006,57110738
AU,PG,D,2006,9564650
AU,PG,H,2006,10377969
AU,PG,I,2006,183145897
AU,PG,J,2006,142764276
AU,PH,A,2006,10380548
AU,PH,D,2006,699011
AU,PH,H,2006,7867466
AU,PH,I,2006,41921432
AU,PH,J,2006,25960088
AU,PK,A,2006,1769605
AU,PK,D,2006,2015685
AU,PK,H,2006,27367258
AU,PK,I,2006,711667
AU,PK,J,2006,17059288
AU,PS,D,2006,-788832
AU,PS,H,2006,1315755
AU,PS,I,2006,572
AU,PS,J,2006,-45220
AU,PW,A,2006,590729
AU,PW,J,2006,269144
AU,RW,D,2006,121690
AU,SB,A,2006,115931399
AU,SB,D,2006,3446347
AU,SB,H,2006,6345663
AU,SB,I,2006,101902003
AU,SB,J,2006,12422228
AU,SC,A,2006,81231
AU,SC,I,2006,6849
AU,SD,A,2006,2060541
AU,SD,D,2006,189593
AU,SD,H,2006,13972057
AU,SH,A,2006,23361
AU,SL,A,2006,137145
AU,SL,H,2006,375929
AU,SO,D,2006,202286
AU,SO,E,2006,3132748
AU,SO,H,2006,626549
AU,SV,D,2006,19519
AU,SZ,A,2006,330185
AU,SZ,D,2006,131955
AU,SZ,H,2006,112778
AU,TD,D,2006,118889
AU,TH,A,2006,4154864
AU,TH,I,2006,1031288
AU,TH,J,2006,91038
AU,TK,A,2006,6283433
AU,TK,J,2006,304587
AU,TL,A,2006,32538685
AU,TL,D,2006,5630570
AU,TL,H,2006,9748486
AU,TL,I,2006,23739786
AU,TL,J,2006,5018561
AU,TO,A,2006,1762127
AU,TO,D,2006,445148
AU,TO,H,2006,-196
AU,TO,I,2006,6481113
AU,TO,J,2006,4033136
AU,TV,A,2006,2666196
AU,TV,D,2006,115241
AU,TV,H,2006,2260
AU,TV,I,2006,676879
AU,TV,J,2006,1529372
AU,TZ,A,2006,73918
AU,TZ,D,2006,397934
AU,TZ,H,2006,1670799
AU,TZ,J,2006,40144
AU,UG,A,2006,112515
AU,UG,D,2006,450346
AU,UG,H,2006,1503719
AU,UG,J,2006,2555841
AU,VC,A,2006,96151
AU,VN,A,2006,7457933
AU,VN,D,2006,3086427
AU,VN,H,2006,289023
AU,VN,I,2006,37182368
AU,VN,J,2006,32608546
AU,VU,A,2006,10736848
AU,VU,D,2006,1410939
AU,VU,H,2006,1911859
AU,VU,I,2006,2136035
AU,VU,J,2006,19595057
AU,WS,A,2006,2974673
AU,WS,D,2006,216659
AU,WS,H,2006,509252
AU,WS,I,2006,8945388
AU,WS,J,2006,9540874
AU,ZA,A,2006,1322520
AU,ZA,D,2006,410118
AU,ZA,I,2006,705558
AU,ZA,J,2006,2812563
AU,ZM,A,2006,355581
AU,ZM,D,2006,337121
AU,ZM,H,2006,125309
AU,ZW,A,2006,375929
AU,ZW,D,2006,884327
AU,ZW,H,2006,5638947
BE,51,A,2006,3400349
BE,51,D,2006,2649111
BE,51,E,2006,618394
BE,51,H,2006,1903647
BE,52,A,2006,8661
BE,53,A,2006,21654
BE,53,D,2006,54266
BE,53,E,2006,389463
BE,53,H,2006,1443633
BE,55,A,2006,284645154
BE,55,D,2006,8022748
BE,55,E,2006,38337033
BE,55,F,2006,259854
BE,55,H,2006,31880136
BE,56,A,2006,1443
BE,56,D,2006,26043
BE,56,H,2006,47639
BE,58,A,2006,12920
BE,59,A,2006,71358
BE,59,E,2006,56792
BE,60,A,2006,64718
BE,61,A,2006,64299
BE,62,A,2006,546083
BE,62,E,2006,6698
BE,63,A,2006,68832
BE,63,E,2006,1422917
BE,64,E,2006,21654
BE,65,A,2006,12256362
BE,65,D,2006,26043
BE,65,E,2006,7949498
BE,65,F,2006,600436
BE,65,H,2006,18665432
BE,AF,A,2006,781915
BE,AF,D,2006,43713
BE,AF,E,2006,10105
BE,AF,H,2006,7939984
BE,AL,A,2006,58163
BE,AM,A,2006,9758
BE,AM,E,2006,1082725
BE,AO,A,2006,821658
BE,AO,D,2006,577
BE,AO,E,2006,575461
BE,AR,D,2006,62826
BE,AR,E,2006,259045
BE,AZ,A,2006,150426
BE,AZ,E,2006,1082725
BE,BA,A,2006,163866
BE,BA,E,2006,162870
BE,BD,A,2006,765327
BE,BD,E,2006,1453565
BE,BF,A,2006,12895387
BE,BF,D,2006,1224879
BE,BF,E,2006,4505291
BE,BF,H,2006,728760
BE,BI,A,2006,23121380
BE,BI,D,2006,1529804
BE,BI,E,2006,4866950
BE,BI,F,2006,2276855
BE,BI,H,2006,7428981
BE,BJ,A,2006,9686824
BE,BJ,D,2006,1368593
BE,BJ,E,2006,3514843
BE,BJ,H,2006,2088331
BE,BO,A,2006,6375216
BE,BO,D,2006,790143
BE,BO,E,2006,4600311
BE,BO,F,2006,2959
BE,BO,H,2006,283471
BE,BR,A,2006,139007
BE,BR,E,2006,4904990
BE,BT,A,2006,5774
BE,BW,A,2006,18478
BE,BY,A,2006,14436
BE,CD,A,2006,193916534
BE,CD,D,2006,4319539
BE,CD,E,2006,31993259
BE,CD,F,2006,4685211
BE,CD,H,2006,28947467
BE,CF,A,2006,240682
BE,CF,E,2006,9744
BE,CG,A,2006,1935335
BE,CG,D,2006,203509
BE,CI,A,2006,3815725
BE,CI,D,2006,77306
BE,CI,E,2006,1180921
BE,CI,H,2006,691139
BE,CL,A,2006,840656
BE,CL,E,2006,109225
BE,CM,A,2006,77673509
BE,CM,D,2006,169164
BE,CM,E,2006,1916033
BE,CM,F,2006,33203
BE,CM,H,2006,238026
BE,CN,A,2006,934117
BE,CN,E,2006,2055719
BE,CO,A,2006,749505
BE,CO,D,2006,166884
BE,CO,E,2006,3665342
BE,CO,F,2006,162769
BE,CO,H,2006,530535
BE,CR,D,2006,59492
BE,CR,E,2006,880804
BE,CU,A,2006,2161480
BE,CU,D,2006,73625
BE,CU,E,2006,1204178
BE,CU,H,2006,105168
BE,CV,E,2006,191627
BE,DJ,D,2006,20701
BE,DO,A,2006,517513
BE,DO,E,2006,624876
BE,DZ,A,2006,18008203
BE,DZ,D,2006,160532
BE,DZ,E,2006,64963
BE,DZ,H,2006,178303
BE,EC,A,2006,18543690
BE,EC,D,2006,1687607
BE,EC,E,2006,4596168
BE,EC,H,2006,1080386
BE,EG,A,2006,79486
BE,EG,E,2006,7492
BE,ER,A,2006,195597
BE,ER,E,2006,139642
BE,ER,H,2006,760794
BE,ET,A,2006,3266091
BE,ET,E,2006,1937688
BE,ET,F,2006,230620
BE,ET,H,2006,2151014
BE,GA,A,2006,358021
BE,GA,D,2006,26057
BE,GA,E,2006,44117
BE,GE,A,2006,1260941
BE,GE,H,2006,498775
BE,GH,A,2006,20693953
BE,GH,E,2006,203970
BE,GH,H,2006,324817
BE,GM,A,2006,319634
BE,GM,E,2006,275835
BE,GN,A,2006,492206
BE,GN,D,2006,12819
BE,GN,E,2006,1252366
BE,GT,A,2006,412734
BE,GT,E,2006,3356520
BE,GT,F,2006,2959
BE,GT,H,2006,112819
BE,GW,A,2006,18478
BE,GW,E,2006,742619
BE,HN,A,2006,1268593
BE,HN,E,2006,904970
BE,HR,A,2006,9816
BE,HR,E,2006,952798
BE,HR,H,2006,1039416
BE,HT,A,2006,1634438
BE,HT,D,2006,64039
BE,HT,E,2006,2456126
BE,ID,A,2006,1384863
BE,ID,E,2006,2282341
BE,ID,H,2006,8228711
BE,IN,A,2006,1395344
BE,IN,D,2006,55392
BE,IN,E,2006,5161885
BE,IQ,A,2006,373381
BE,IQ,E,2006,34358
BE,IQ,H,2006,115490
BE,IR,A,2006,1443
BE,JM,A,2006,3619608
BE,JO,A,2006,248088
BE,JO,D,2006,21654
BE,JO,E,2006,27977
BE,KE,A,2006,3022911
BE,KE,D,2006,1371697
BE,KE,E,2006,1193538
BE,KE,H,2006,1381730
BE,KG,E,2006,129927
BE,KG,H,2006,86618
BE,KH,A,2006,10300701
BE,KH,D,2006,762368
BE,KH,E,2006,2689359
BE,KM,A,2006,225221
BE,KM,E,2006,162336
BE,LA,A,2006,6724835
BE,LA,D,2006,88379
BE,LA,E,2006,917674
BE,LB,A,2006,41562
BE,LB,D,2006,3609
BE,LB,E,2006,2087335
BE,LB,H,2006,830089
BE,LK,A,2006,702399
BE,LK,E,2006,186820
BE,LR,E,2006,259854
BE,LR,H,2006,1154906
BE,MA,A,2006,11147623
BE,MA,D,2006,804652
BE,MA,E,2006,504679
BE,MA,H,2006,611494
BE,MD,A,2006,127472
BE,MG,A,2006,422984
BE,MG,E,2006,965834
BE,MK,A,2006,80713
BE,MK,H,2006,43309
BE,ML,A,2006,10995016
BE,ML,D,2006,195237
BE,ML,E,2006,1998927
BE,ML,H,2006,2063212
BE,MM,A,2006,92392
BE,MN,A,2006,60112
BE,MR,A,2006,31759
BE,MR,D,2006,114667
BE,MR,E,2006,2387091
BE,MR,H,2006,391268
BE,MU,A,2006,109080
BE,MV,H,2006,1154906
BE,MW,A,2006,324196
BE,MW,D,2006,80829
BE,MW,E,2006,930537
BE,MW,H,2006,1587996
BE,MX,A,2006,67836
BE,MX,E,2006,264950
BE,MY,A,2006,5774
BE,MY,D,2006,69944
BE,MY,E,2006,33506
BE,MZ,A,2006,11531514
BE,MZ,D,2006,11837
BE,MZ,E,2006,2685346
BE,MZ,H,2006,512100
BE,NA,A,2006,20210
BE,NA,E,2006,562526
BE,NE,A,2006,14235093
BE,NE,D,2006,16789
BE,NE,E,2006,2668874
BE,NE,H,2006,5292707
BE,NG,A,2006,226313679
BE,NG,D,2006,1010
BE,NG,E,2006,686029
BE,NG,F,2006,2959
BE,NI,A,2006,4105535
BE,NI,E,2006,2373333
BE,NP,A,2006,636714
BE,NP,E,2006,687530
BE,PA,A,2006,101631
BE,PA,E,2006,83658
BE,PE,A,2006,14228395
BE,PE,D,2006,33752
BE,PE,E,2006,4866763
BE,PE,F,2006,192912
BE,PE,H,2006,1254892
BE,PG,A,2006,2887
BE,PH,A,2006,4925288
BE,PH,D,2006,4330
BE,PH,E,2006,4097927
BE,PK,A,2006,657647
BE,PK,D,2006,76945
BE,PK,E,2006,3562945
BE,PK,H,2006,1443633
BE,PS,A,2006,9698835
BE,PS,D,2006,904320
BE,PS,E,2006,2355533
BE,PS,F,2006,1140629
BE,PS,H,2006,4017358
BE,PY,A,2006,1443
BE,PY,E,2006,23069
BE,RS,A,2006,24513923
BE,RS,E,2006,227588
BE,RS,H,2006,116385
BE,RW,A,2006,28546122
BE,RW,D,2006,3084583
BE,RW,E,2006,4544746
BE,RW,F,2006,1362299
BE,RW,H,2006,4141467
BE,SC,A,2006,2320814
BE,SD,A,2006,176412
BE,SD,E,2006,751252
BE,SD,H,2006,1675769
BE,SL,A,2006,1784706
BE,SN,A,2006,17970741
BE,SN,D,2006,1186955
BE,SN,E,2006,4721302
BE,SN,F,2006,356967
BE,SN,H,2006,2345644
BE,SO,E,2006,866180
BE,SO,H,2006,721816
BE,SR,A,2006,274636
BE,SR,D,2006,1073240
BE,SR,E,2006,10451
