country,sector,year,in-oda-gross-sector
BW,C,2011,522583
BW,D,2011,3641331
BW,E,2011,2178890
BW,F,2011,9818439
BW,G,2011,2617620
BW,H,2011,644295
BW,I,2011,2468418
BW,J,2011,2575397
BW,K,2011,8931362
BW,M,2011,1464424
BW,N,2011,2925540
BY,A,2011,17270146
BY,B,2011,14811105
BY,C,2011,157799
BY,D,2011,36457240
BY,E,2011,3203147
BY,F,2011,9238488
BY,G,2011,1931120
BY,H,2011,1997725
BY,I,2011,7220
BY,J,2011,6755130
BY,K,2011,9534663
BY,N,2011,133120
BZ,A,2011,2860341
BZ,B,2011,1037605
BZ,C,2011,1043660
BZ,D,2011,1406157
BZ,E,2011,1331512
BZ,F,2011,5841877
BZ,G,2011,452701
BZ,H,2011,2216549
BZ,I,2011,259040
BZ,J,2011,1650861
BZ,K,2011,4699910
BZ,M,2011,45350
BZ,N,2011,547558
CD,A,2011,95923501
CD,B,2011,476652083
CD,C,2011,69026921
CD,D,2011,423430883
CD,E,2011,43242891
CD,F,2011,223995140
CD,G,2011,29160869
CD,H,2011,131090998
CD,I,2011,38910015
CD,J,2011,34372899
CD,K,2011,93057297
CD,L,2011,171415912
CD,M,2011,5005618912
CD,N,2011,433543564
CF,A,2011,18687432
CF,B,2011,26432943
CF,C,2011,8046357
CF,D,2011,22574422
CF,E,2011,3180141
CF,F,2011,76354879
CF,G,2011,2175443
CF,H,2011,12274483
CF,I,2011,4846976
CF,J,2011,537697
CF,K,2011,19810457
CF,L,2011,136773
CF,M,2011,9292907
CF,N,2011,61373664
CG,A,2011,25754539
CG,B,2011,37289184
CG,C,2011,4032638
CG,D,2011,7109137
CG,E,2011,2241674
CG,F,2011,23291453
CG,G,2011,2271541
CG,H,2011,5934359
CG,I,2011,2200908
CG,J,2011,4541621
CG,K,2011,47659758
CG,L,2011,5587536
CG,M,2011,146283692
CG,N,2011,8120768
CI,A,2011,31079549
CI,B,2011,115908733
CI,C,2011,28515693
CI,D,2011,106237568
CI,E,2011,33393344
CI,F,2011,40387964
CI,G,2011,14760437
CI,H,2011,51286244
CI,I,2011,18445377
CI,J,2011,3326892
CI,K,2011,9179777
CI,L,2011,742937611
CI,M,2011,84815741
CI,N,2011,209567751
CK,A,2011,3594494
CK,B,2011,424717
CK,C,2011,1401113
CK,D,2011,1129825
CK,E,2011,451634
CK,F,2011,5313232
CK,G,2011,240551
CK,H,2011,1217133
CK,I,2011,2052298
CK,J,2011,1592760
CK,K,2011,4428384
CK,N,2011,4853667
CL,A,2011,30871653
CL,B,2011,2234687
CL,C,2011,1215841
CL,D,2011,12447405
CL,E,2011,3430986
CL,F,2011,17037209
CL,G,2011,1755454
CL,H,2011,3744932
CL,I,2011,8624646
CL,J,2011,4675122
CL,K,2011,6810700
CL,N,2011,6682609
CM,A,2011,110545870
CM,B,2011,128170368
CM,C,2011,30033013
CM,D,2011,40277557
CM,E,2011,6310625
CM,F,2011,92121514
CM,G,2011,1117428
CM,H,2011,38765330
CM,I,2011,13570396
CM,J,2011,9706953
CM,K,2011,164794837
CM,M,2011,3571080
CM,N,2011,18716095
CN,A,2011,738464369
CN,B,2011,181157486
CN,C,2011,249727105
CN,D,2011,68561119
CN,E,2011,36626885
CN,F,2011,279715079
CN,G,2011,57908157
CN,H,2011,115965570
CN,I,2011,29466749
CN,J,2011,432932502
CN,K,2011,157420933
CN,N,2011,19209904
CO,A,2011,64733093
CO,B,2011,28489289
CO,C,2011,3070681
CO,D,2011,523660051
CO,E,2011,45040378
CO,F,2011,116141168
CO,G,2011,6358622
CO,H,2011,67941592
CO,I,2011,19494802
CO,J,2011,11897878
CO,K,2011,28469333
CO,M,2011,17587
CO,N,2011,82741588
CR,A,2011,8700574
CR,B,2011,1652191
CR,C,2011,6860864
CR,D,2011,6396147
CR,E,2011,3560842
CR,F,2011,11165113
CR,G,2011,2576553
CR,H,2011,3741119
CR,I,2011,2294741
CR,J,2011,12006935
CR,K,2011,9033826
CR,M,2011,5214564
CR,N,2011,1212873
CU,A,2011,9183289
CU,B,2011,13060527
CU,C,2011,4613341
CU,D,2011,17122182
CU,E,2011,5351186
CU,F,2011,2771345
CU,G,2011,244706
CU,H,2011,13594370
CU,I,2011,1104831
CU,J,2011,5855997
CU,K,2011,10013376
CU,L,2011,435503
CU,M,2011,159538
CU,N,2011,1511427
CV,A,2011,20344961
CV,B,2011,20081814
CV,C,2011,11278619
CV,D,2011,3913851
CV,E,2011,13284095
CV,F,2011,78013069
CV,G,2011,1166376
CV,H,2011,8669668
CV,I,2011,587928
CV,J,2011,9175454
CV,K,2011,78009633
CV,L,2011,8927592
CV,M,2011,110044
CV,N,2011,1338524
DJ,A,2011,20497302
DJ,B,2011,10603741
DJ,C,2011,11903000
DJ,D,2011,3451792
DJ,E,2011,13412125
DJ,F,2011,12304630
DJ,G,2011,1558968
DJ,H,2011,4369224
DJ,I,2011,314128
DJ,J,2011,497389
DJ,K,2011,10941112
DJ,L,2011,31221509
DJ,M,2011,104507
DJ,N,2011,31219827
DM,A,2011,830977
DM,B,2011,426630
DM,C,2011,840347
DM,D,2011,860371
DM,E,2011,378059
DM,F,2011,6041968
DM,G,2011,261625
DM,H,2011,5094468
DM,I,2011,2840897
DM,J,2011,1134866
DM,K,2011,690498
DM,L,2011,5072375
DM,N,2011,889632
DO,A,2011,13499819
DO,B,2011,41213726
DO,C,2011,21244333
DO,D,2011,26158379
DO,E,2011,5228792
DO,F,2011,79785646
DO,G,2011,30161365
DO,H,2011,9393239
DO,I,2011,15334674
DO,J,2011,9640757
DO,K,2011,11096881
DO,L,2011,1673550
DO,N,2011,10749847
DZ,A,2011,136316577
DZ,B,2011,5615622
DZ,C,2011,17458383
DZ,D,2011,18293762
DZ,E,2011,12016793
DZ,F,2011,17128156
DZ,G,2011,5449767
DZ,H,2011,5987420
DZ,I,2011,20523334
DZ,J,2011,2811759
DZ,K,2011,15731605
DZ,N,2011,29867338
EC,A,2011,32781575
EC,B,2011,16585924
EC,C,2011,19913325
EC,D,2011,28956814
EC,E,2011,9222877
EC,F,2011,11485178
EC,G,2011,5899275
EC,H,2011,27297951
EC,I,2011,21078080
EC,J,2011,32952503
EC,K,2011,26653405
EC,M,2011,305367
EC,N,2011,11204077
EG,A,2011,112450419
EG,B,2011,51553469
EG,C,2011,52450440
EG,D,2011,88248881
EG,E,2011,39868648
EG,F,2011,447764826
EG,G,2011,51793957
EG,H,2011,82720520
EG,I,2011,23987551
EG,J,2011,27726540
EG,K,2011,27721463
EG,M,2011,101241718
EG,N,2011,25962684
ER,A,2011,54415526
ER,B,2011,23063965
ER,C,2011,3008593
ER,D,2011,4908948
ER,E,2011,772026
ER,F,2011,3124569
ER,G,2011,12399
ER,H,2011,14967813
ER,I,2011,1510018
ER,J,2011,905111
ER,K,2011,5237465
ER,N,2011,12625165
ET,A,2011,290065917
ET,B,2011,812309334
ET,C,2011,146482986
ET,D,2011,114179351
ET,E,2011,158777891
ET,F,2011,425175357
ET,G,2011,33635138
ET,H,2011,423532799
ET,I,2011,21835086
ET,J,2011,27901894
ET,K,2011,345874262
ET,L,2011,111921432
ET,M,2011,4690785
ET,N,2011,590973464
FJ,A,2011,25598727
FJ,B,2011,11082349
FJ,C,2011,3082874
FJ,D,2011,5005768
FJ,E,2011,4624695
FJ,F,2011,2999556
FJ,G,2011,1007141
FJ,H,2011,5559141
FJ,I,2011,1520163
FJ,J,2011,5428857
FJ,K,2011,10441042
FJ,N,2011,1814374
GA,A,2011,31239412
GA,B,2011,9138190
GA,C,2011,13365877
GA,D,2011,2074328
GA,E,2011,2214944
GA,F,2011,9709719
GA,G,2011,29686
GA,H,2011,14051736
GA,I,2011,2247477
GA,J,2011,8232215
GA,K,2011,3988461
GA,M,2011,7985924
GA,N,2011,302322
GD,A,2011,413749
GD,B,2011,15950
GD,C,2011,648670
GD,D,2011,1062313
GD,E,2011,264195
GD,G,2011,310153
GD,H,2011,8599311
GD,I,2011,548321
GD,J,2011,703626
GD,K,2011,430798
GD,L,2011,2117803
GE,A,2011,42169785
GE,B,2011,42725570
GE,C,2011,49183124
GE,D,2011,151159518
GE,E,2011,18278262
GE,F,2011,118494078
GE,G,2011,17989624
GE,H,2011,15681243
GE,I,2011,25007505
GE,J,2011,4127587
GE,K,2011,30500068
GE,N,2011,59304574
GH,A,2011,109147529
GH,B,2011,221654269
GH,C,2011,47053038
GH,D,2011,179146238
GH,E,2011,65083031
GH,F,2011,359089725
GH,G,2011,48455658
GH,H,2011,245540219
GH,I,2011,56124307
GH,J,2011,27403085
GH,K,2011,61088350
GH,L,2011,398396610
GH,M,2011,587817
GH,N,2011,1900697
GM,A,2011,5524710
GM,B,2011,28132311
GM,C,2011,3691889
GM,D,2011,6709666
GM,E,2011,1653495
GM,F,2011,42824170
GM,G,2011,3663092
GM,H,2011,19449164
GM,I,2011,764387
GM,J,2011,872086
GM,K,2011,7281780
GM,L,2011,3594576
GM,M,2011,104239
GM,N,2011,287428
GN,A,2011,43154169
GN,B,2011,36753228
GN,C,2011,8720637
GN,D,2011,94873386
GN,E,2011,7911820
GN,F,2011,43113825
GN,G,2011,403946
GN,H,2011,20466440
GN,I,2011,13543801
GN,J,2011,4331890
GN,K,2011,19600746
GN,L,2011,23124262
GN,M,2011,14958844
GN,N,2011,7606447
GQ,A,2011,9440034
GQ,B,2011,9747530
GQ,C,2011,226381
GQ,D,2011,851365
GQ,E,2011,2202990
GQ,F,2011,16694
GQ,G,2011,2441
GQ,H,2011,1543550
GQ,I,2011,13811
GQ,J,2011,296622
GQ,K,2011,1653360
GQ,M,2011,1515485
GQ,N,2011,39015
GT,A,2011,36707259
GT,B,2011,58528383
GT,C,2011,8879572
GT,D,2011,103279770
GT,E,2011,7983165
GT,F,2011,17400420
GT,G,2011,5488609
GT,H,2011,68640980
GT,I,2011,7739698
GT,J,2011,48705615
GT,K,2011,32295342
GT,M,2011,436007
GT,N,2011,33258426
GW,A,2011,9347346
GW,B,2011,17653690
GW,C,2011,4487526
GW,D,2011,19838719
GW,E,2011,7462140
GW,F,2011,6287627
GW,G,2011,2262941
GW,H,2011,17305800
GW,I,2011,754348
GW,J,2011,3185937
GW,K,2011,6965579
GW,L,2011,7956885
GW,M,2011,237290790
GW,N,2011,1165399
GY,A,2011,1692907
GY,B,2011,20541868
GY,C,2011,4666042
GY,D,2011,20289207
GY,E,2011,7974373
GY,F,2011,18084691
GY,G,2011,1059303
GY,H,2011,47326419
GY,I,2011,21830708
GY,J,2011,13329584
GY,K,2011,4535130
GY,N,2011,290069
HN,A,2011,49115282
HN,B,2011,55975287
HN,C,2011,31735396
HN,D,2011,135733679
HN,E,2011,137605084
HN,F,2011,77239506
HN,G,2011,44215784
HN,H,2011,54678811
HN,I,2011,9718443
HN,J,2011,12968706
HN,K,2011,27526321
HN,L,2011,8929795
HN,N,2011,8153191
HT,A,2011,130143004
HT,B,2011,249647253
HT,C,2011,32501560
HT,D,2011,204656366
HT,E,2011,15835664
HT,F,2011,158880585
HT,G,2011,37157182
HT,H,2011,114496711
HT,I,2011,60393139
HT,J,2011,18960639
HT,K,2011,87100046
HT,L,2011,47067401
HT,M,2011,6882596
HT,N,2011,510258932
ID,A,2011,352438627
ID,B,2011,225967111
ID,C,2011,203012946
ID,D,2011,332662829
ID,E,2011,76088052
ID,F,2011,592040725
ID,G,2011,33731994
ID,H,2011,188303363
ID,I,2011,33888570
ID,J,2011,113219196
ID,K,2011,157956010
ID,M,2011,84164221
ID,N,2011,171194809
IN,A,2011,772600992
IN,B,2011,932232549
IN,C,2011,441583011
IN,D,2011,222765920
IN,E,2011,151636552
IN,F,2011,1389826896
IN,G,2011,190321166
IN,H,2011,387741912
IN,I,2011,224582350
IN,J,2011,149253679
IN,K,2011,367864352
IN,N,2011,28596981
IQ,A,2011,50542344
IQ,B,2011,30622415
IQ,C,2011,58810512
IQ,D,2011,810484444
IQ,E,2011,14298534
IQ,F,2011,316743039
IQ,G,2011,48885983
IQ,H,2011,47789104
IQ,I,2011,87519614
IQ,J,2011,1303511
IQ,K,2011,128489823
IQ,N,2011,298819348
IR,A,2011,68033741
IR,B,2011,14907528
IR,C,2011,1135613
IR,D,2011,3738269
IR,E,2011,1613772
IR,F,2011,1454793
IR,G,2011,49
IR,H,2011,3313174
IR,I,2011,268511
IR,J,2011,4483970
IR,K,2011,3747531
IR,N,2011,11972546
JM,A,2011,10259683
JM,B,2011,17125145
JM,C,2011,2398203
JM,D,2011,16353958
JM,E,2011,1289510
JM,F,2011,9854327
JM,G,2011,1120841
JM,H,2011,7574739
JM,I,2011,12264688
JM,J,2011,3126100
JM,K,2011,8992276
JM,L,2011,133712
JM,M,2011,345152
JM,N,2011,1786471
JO,A,2011,192878305
JO,B,2011,81138334
JO,C,2011,92238733
JO,D,2011,316384730
JO,E,2011,17327842
JO,F,2011,68124661
JO,G,2011,30237123
JO,H,2011,25799288
JO,I,2011,37324349
JO,J,2011,10899594
JO,K,2011,56143637
JO,L,2011,195334108
JO,N,2011,29100463
KE,A,2011,66261740
KE,B,2011,749406054
KE,C,2011,150689210
KE,D,2011,131676990
KE,E,2011,73950057
KE,F,2011,336128031
KE,G,2011,30983519
KE,H,2011,181007179
KE,I,2011,23371018
KE,J,2011,43292222
KE,K,2011,86565821
KE,L,2011,309505001
KE,M,2011,33485053
KE,N,2011,452867931
KG,A,2011,35044309
KG,B,2011,52463376
KG,C,2011,22700282
KG,D,2011,70839787
KG,E,2011,56736948
KG,F,2011,83730271
KG,G,2011,15928500
KG,H,2011,24119828
KG,I,2011,7168677
KG,J,2011,3942876
KG,K,2011,30291662
KG,L,2011,29323732
KG,M,2011,187612
KG,N,2011,33342547
KH,A,2011,75931732
KH,B,2011,177539596
KH,C,2011,46484851
KH,D,2011,172067467
KH,E,2011,20760387
KH,F,2011,126833502
KH,G,2011,34943855
KH,H,2011,68545619
KH,I,2011,31433459
KH,J,2011,22447567
KH,K,2011,51729350
KH,L,2011,150235
KH,N,2011,17492459
KI,A,2011,13096897
KI,B,2011,4824799
KI,C,2011,9809637
KI,D,2011,9895962
KI,E,2011,332377
KI,F,2011,11101706
KI,H,2011,1915191
KI,I,2011,171885
KI,J,2011,6498675
KI,K,2011,5419852
KI,N,2011,1321566
KM,A,2011,13079852
KM,B,2011,7691424
KM,C,2011,2386566
KM,D,2011,9458885
KM,E,2011,2742444
KM,F,2011,661091
KM,G,2011,1267612
KM,H,2011,4572052
KM,I,2011,441274
KM,J,2011,989195
KM,K,2011,4147685
KM,L,2011,2400237
KM,M,2011,6376380
KM,N,2011,56357
KN,A,2011,54759
KN,C,2011,21624
KN,D,2011,131500
KN,E,2011,3906
KN,F,2011,989504
KN,G,2011,228279
KN,H,2011,711027
KN,J,2011,809530
KN,K,2011,296361
KN,L,2011,14952924
KN,N,2011,205757
KP,A,2011,2548966
KP,B,2011,20612305
KP,C,2011,6735333
KP,D,2011,3038627
KP,E,2011,837162
KP,F,2011,11395
KP,G,2011,298070
KP,H,2011,7004768
KP,I,2011,28709
KP,J,2011,581919
KP,K,2011,2651840
KP,N,2011,51601683
KZ,A,2011,20283463
KZ,B,2011,28031569
KZ,C,2011,5646311
KZ,D,2011,22589071
KZ,E,2011,4363004
KZ,F,2011,27823544
KZ,G,2011,1836265
KZ,H,2011,1153147
KZ,I,2011,5956807
KZ,J,2011,7144808
KZ,K,2011,87361383
KZ,N,2011,1262572
LA,A,2011,53233236
LA,B,2011,57686447
LA,C,2011,23974433
LA,D,2011,53426473
LA,E,2011,12530230
LA,F,2011,76069897
LA,G,2011,10986168
LA,H,2011,48863232
LA,I,2011,23398830
LA,J,2011,13218682
LA,K,2011,41010064
LA,L,2011,4518814
LA,N,2011,15078849
LB,A,2011,116570715
LB,B,2011,24944845
LB,C,2011,55565698
LB,D,2011,92962912
LB,E,2011,8636448
LB,F,2011,60246988
LB,G,2011,4142093
LB,H,2011,15970641
LB,I,2011,12698230
LB,J,2011,7681503
LB,K,2011,38360900
LB,N,2011,60038447
LC,A,2011,2983265
LC,B,2011,14284597
LC,C,2011,154253
LC,D,2011,940467
LC,E,2011,1841675
LC,F,2011,6315138
LC,G,2011,293736
LC,H,2011,1304368
LC,I,2011,2381514
LC,J,2011,625477
LC,K,2011,949247
LC,L,2011,5902348
LC,N,2011,3993016
LK,A,2011,65157096
LK,B,2011,39873700
LK,C,2011,97842724
LK,D,2011,121460101
LK,E,2011,61368316
LK,F,2011,355554550
LK,G,2011,49191409
LK,H,2011,37550753
LK,I,2011,24550223
LK,J,2011,3667720
LK,K,2011,96888835
LK,M,2011,8532
LK,N,2011,133365125
LR,A,2011,36527346
LR,B,2011,87433303
LR,C,2011,4266014
LR,D,2011,118203077
LR,E,2011,15718270
LR,F,2011,97279633
LR,G,2011,5826650
LR,H,2011,63091174
LR,I,2011,1527365
LR,J,2011,4996527
LR,K,2011,34174819
LR,L,2011,40368165
LR,M,2011,375325705
LR,N,2011,93413758
LS,A,2011,19148462
LS,B,2011,95904763
LS,C,2011,52290216
LS,D,2011,22985270
LS,E,2011,18359541
LS,F,2011,29064045
LS,G,2011,5025595
LS,H,2011,5189082
LS,I,2011,109085
LS,J,2011,904438
LS,K,2011,7193933
LS,L,2011,19801742
LS,M,2011,227165
LS,N,2011,2613991
LY,A,2011,8788878
LY,B,2011,11892076
LY,C,2011,207934
LY,D,2011,31115783
LY,E,2011,614758
LY,G,2011,61334
LY,H,2011,488061
LY,I,2011,1058480
LY,K,2011,1359467
LY,L,2011,491380
LY,N,2011,519711330
MA,A,2011,291521109
MA,B,2011,53403630
MA,C,2011,157550021
MA,D,2011,48296921
MA,E,2011,48858256
MA,F,2011,611658490
MA,G,2011,22686570
MA,H,2011,167950188
MA,I,2011,125435649
MA,J,2011,10736931
MA,K,2011,30739446
MA,L,2011,16193507
MA,M,2011,14237202
MA,N,2011,4588304
MD,A,2011,15824252
MD,B,2011,37647725
MD,C,2011,9753929
MD,D,2011,47683304
MD,E,2011,30292353
MD,F,2011,68649115
MD,G,2011,14614168
MD,H,2011,11036389
MD,I,2011,15184954
MD,J,2011,1665210
MD,K,2011,37463301
MD,L,2011,118510234
MD,M,2011,608327
MD,N,2011,2192541
ME,A,2011,4752318
ME,B,2011,2977655
ME,C,2011,16711424
ME,D,2011,14630098
ME,E,2011,2986077
ME,F,2011,7184953
ME,G,2011,5896879
ME,H,2011,4671159
ME,I,2011,1879589
ME,J,2011,2354113
ME,K,2011,4983107
ME,N,2011,4116114
MG,A,2011,48595684
MG,B,2011,93222849
MG,C,2011,19185233
MG,D,2011,28432613
MG,E,2011,12217337
MG,F,2011,43402640
MG,G,2011,4343505
MG,H,2011,71402855
MG,I,2011,12315483
MG,J,2011,16599688
MG,K,2011,40904931
MG,L,2011,133710
MG,M,2011,3616418
MG,N,2011,17396049
MH,A,2011,2138382
MH,B,2011,459215
MH,C,2011,542997
MH,D,2011,539614
MH,E,2011,358798
MH,F,2011,995531
MH,H,2011,2633141
MH,I,2011,106304
MH,J,2011,519579
MH,K,2011,77347684
MH,N,2011,326282
MK,A,2011,15103697
MK,B,2011,7476739
MK,C,2011,10165035
MK,D,2011,40294358
MK,E,2011,10392916
MK,F,2011,4367719
MK,G,2011,18374932
MK,H,2011,14802568
MK,I,2011,2959948
MK,J,2011,9675225
MK,K,2011,34845402
MK,N,2011,911388
ML,A,2011,116925059
ML,B,2011,190260261
ML,C,2011,43323793
ML,D,2011,92826847
ML,E,2011,34904899
ML,F,2011,189159851
ML,G,2011,32461194
ML,H,2011,253973809
ML,I,2011,17162435
ML,J,2011,11494563
ML,K,2011,73911783
ML,L,2011,168661490
ML,M,2011,18039248
ML,N,2011,17914925
MM,A,2011,40088949
MM,B,2011,81267919
MM,C,2011,4294689
MM,D,2011,35144656
MM,E,2011,8644159
MM,F,2011,4384873
MM,G,2011,8702213
MM,H,2011,85885304
MM,I,2011,4611780
MM,J,2011,1697848
MM,K,2011,15251882
MM,M,2011,2734242
MM,N,2011,87054023
MN,A,2011,60023692
MN,B,2011,29201286
MN,C,2011,28585437
MN,D,2011,26552830
MN,E,2011,17404795
MN,F,2011,63321422
MN,G,2011,31975396
MN,H,2011,28396912
MN,I,2011,37868274
MN,J,2011,20656986
MN,K,2011,34668608
MN,N,2011,1517901
MR,A,2011,21953582
MR,B,2011,15435387
MR,C,2011,38273712
MR,D,2011,35473250
MR,E,2011,11795402
MR,F,2011,127803473
MR,G,2011,3274071
MR,H,2011,37339297
MR,I,2011,3899695
MR,J,2011,4005483
MR,K,2011,18237896
MR,L,2011,34027118
MR,M,2011,3692155
MR,N,2011,8503545
MS,A,2011,1209583
MS,B,2011,179407
MS,D,2011,11337221
MS,E,2011,22217152
MS,F,2011,6401346
MS,G,2011,722904
MS,I,2011,3559764
MS,J,2011,667006
MS,K,2011,383563
MS,L,2011,103189
MU,A,2011,13883608
MU,B,2011,2168828
MU,C,2011,1431603
MU,D,2011,1952530
MU,E,2011,1523099
MU,F,2011,12520407
MU,G,2011,10694
MU,H,2011,1017636
MU,I,2011,27704587
MU,J,2011,61768971
MU,K,2011,3111729
MU,L,2011,70914214
MU,N,2011,139791
MV,A,2011,4114416
MV,B,2011,5206113
MV,C,2011,3337248
MV,D,2011,3453361
MV,E,2011,6162229
MV,F,2011,4574038
MV,G,2011,2343655
MV,H,2011,803593
MV,I,2011,55540
MV,J,2011,11306517
MV,K,2011,4313300
MV,N,2011,2624540
MW,A,2011,69232600
MW,B,2011,330839176
MW,C,2011,25444659
MW,D,2011,52184597
MW,E,2011,13009923
MW,F,2011,45922578
MW,G,2011,19814475
MW,H,2011,167068622
MW,I,2011,2954377
MW,J,2011,11387335
MW,K,2011,33614519
MW,L,2011,19374
MW,M,2011,4557862
MW,N,2011,16917001
MX,A,2011,57535049
MX,B,2011,18418497
MX,C,2011,4055428
MX,D,2011,362746964
MX,E,2011,14078317
MX,F,2011,48601301
MX,G,2011,13049053
MX,H,2011,16024811
MX,I,2011,8289900
MX,J,2011,420322200
MX,K,2011,17261174
MX,N,2011,905569
MY,A,2011,38887337
MY,B,2011,2918438
MY,C,2011,154055137
MY,D,2011,9766486
MY,E,2011,5406046
MY,F,2011,2968421
MY,G,2011,411167
MY,H,2011,1855719
MY,I,2011,3558971
MY,J,2011,4879853
MY,K,2011,6318254
MY,N,2011,16614182
MZ,A,2011,158643036
MZ,B,2011,477239153
MZ,C,2011,94772288
MZ,D,2011,141211051
MZ,E,2011,31092709
MZ,F,2011,200705329
MZ,G,2011,22363193
MZ,H,2011,149337279
MZ,I,2011,24496459
MZ,J,2011,24475473
MZ,K,2011,250504628
MZ,L,2011,431625815
MZ,M,2011,4781012
MZ,N,2011,22055827
NA,A,2011,31684547
NA,B,2011,98402430
NA,C,2011,13777332
NA,D,2011,12146912
NA,E,2011,4501295
NA,F,2011,80772617
NA,G,2011,4997011
NA,H,2011,14321464
NA,I,2011,8927420
NA,J,2011,10069400
NA,K,2011,15055857
NA,L,2011,44297
NA,N,2011,6114462
NE,A,2011,21630481
NE,B,2011,86159832
NE,C,2011,31239675
NE,D,2011,49380555
NE,E,2011,10724061
NE,F,2011,24808280
NE,G,2011,28209805
NE,H,2011,85611587
NE,I,2011,2996808
NE,J,2011,5447045
NE,K,2011,40258080
NE,L,2011,91980829
NE,M,2011,8091795
NE,N,2011,159078029
NG,A,2011,137661569
NG,B,2011,803517912
NG,C,2011,109133421
NG,D,2011,341530070
NG,E,2011,29229553
NG,F,2011,104643677
NG,G,2011,114679572
NG,H,2011,79069708
NG,I,2011,48047254
NG,J,2011,9437819
NG,K,2011,88882112
NG,N,2011,20126578
NI,A,2011,36847893
NI,B,2011,96975467
NI,C,2011,38874915
NI,D,2011,71810225
NI,E,2011,23326709
NI,F,2011,128621182
NI,G,2011,19873012
NI,H,2011,72644528
NI,I,2011,20592556
NI,J,2011,38741896
NI,K,2011,31680222
NI,L,2011,17106024
NI,M,2011,595517
NI,N,2011,11447441
NP,A,2011,166400976
NP,B,2011,118465268
NP,C,2011,39245788
NP,D,2011,173762495
NP,E,2011,42709165
NP,F,2011,184619574
NP,G,2011,11583600
NP,H,2011,98776446
NP,I,2011,11985742
NP,J,2011,14942331
NP,K,2011,90474992
NP,M,2011,6184511
NP,N,2011,52322081
NR,A,2011,4603166
NR,B,2011,4788701
NR,C,2011,800522
NR,D,2011,19607400
NR,E,2011,2263821
NR,F,2011,25764759
NR,G,2011,68975
NR,H,2011,2337341
NR,I,2011,402506
NR,J,2011,1145700
NR,K,2011,111984832
NR,N,2011,535500
NU,A,2011,924593
NU,B,2011,84667
NU,C,2011,131555
NU,D,2011,2944383
NU,E,2011,298784
NU,F,2011,980183
NU,G,2011,476661
NU,H,2011,5759
NU,I,2011,8001851
NU,J,2011,1172269
NU,K,2011,379721
NU,L,2011,5666850
NU,N,2011,56257
PA,A,2011,4682056
PA,B,2011,1841138
PA,C,2011,64937470
PA,D,2011,7545767
PA,E,2011,1553585
PA,F,2011,10015360
PA,G,2011,1743476
PA,H,2011,5051791
PA,I,2011,2643963
PA,J,2011,4631908
PA,K,2011,8365122
PA,M,2011,265274
PA,N,2011,3228866
PE,A,2011,50995810
PE,B,2011,41593784
PE,C,2011,221374066
PE,D,2011,82956852
PE,E,2011,26783927
PE,F,2011,38812304
PE,G,2011,11547163
PE,H,2011,76803424
PE,I,2011,23616563
PE,J,2011,66336977
PE,K,2011,45634986
PE,L,2011,26084682
PE,M,2011,48102553
PE,N,2011,26339512
PG,A,2011,100276389
PG,B,2011,159401569
PG,C,2011,7335369
PG,D,2011,154314784
PG,E,2011,1471844
PG,F,2011,111456504
PG,G,2011,6143240
PG,H,2011,22658309
PG,I,2011,9255775
PG,J,2011,13590684
PG,K,2011,60047256
PG,N,2011,8135800
PH,A,2011,74690927
PH,B,2011,117759384
PH,C,2011,9734047
PH,D,2011,81275308
PH,E,2011,36048308
PH,F,2011,230282659
PH,G,2011,24790250
PH,H,2011,86202465
PH,I,2011,15486295
PH,J,2011,98366401
PH,K,2011,45187105
PH,M,2011,825648
PH,N,2011,110293951
PK,A,2011,542461951
PK,B,2011,234267090
PK,C,2011,77467090
PK,D,2011,213727525
PK,E,2011,372939559
PK,F,2011,408001540
PK,G,2011,58063416
PK,H,2011,159988134
PK,I,2011,27384841
PK,J,2011,42082119
PK,K,2011,180073159
PK,L,2011,2544369
PK,M,2011,55251419
PK,N,2011,1726923561
PS,A,2011,379021063
PS,B,2011,131524488
PS,C,2011,103752760
PS,D,2011,362958737
PS,E,2011,356351829
PS,F,2011,64860449
PS,G,2011,26485619
PS,H,2011,55914736
PS,I,2011,51798213
PS,J,2011,1774064
PS,K,2011,188935929
PS,L,2011,89656792
PS,N,2011,506869637
PW,A,2011,1072042
PW,B,2011,529363
PW,C,2011,3606890
PW,D,2011,499365
PW,E,2011,368138
PW,F,2011,877491
PW,H,2011,371404
PW,I,2011,130159
PW,J,2011,1467712
PW,K,2011,19432287
PW,N,2011,56257
PY,A,2011,36031234
PY,B,2011,12960691
PY,C,2011,2192853
PY,D,2011,37965609
PY,E,2011,5461850
PY,F,2011,7397550
PY,G,2011,2002391
PY,H,2011,9987429
PY,I,2011,7624853
PY,J,2011,1372469
PY,K,2011,29563122
PY,L,2011,61883
PY,M,2011,716395
PY,N,2011,1375158
RS,A,2011,51178877
RS,B,2011,39946156
RS,C,2011,18182177
RS,D,2011,156656826
RS,E,2011,25035743
RS,F,2011,90678307
RS,G,2011,66655756
RS,H,2011,18160881
RS,I,2011,41056966
RS,J,2011,23698250
RS,K,2011,38290294
RS,M,2011,4125741
RS,N,2011,20510036
RW,A,2011,108130789
RW,B,2011,318686909
RW,C,2011,31730934
RW,D,2011,159863854
RW,E,2011,37217338
RW,F,2011,122170425
RW,G,2011,26233971
RW,H,2011,113188483
RW,I,2011,40635572
