country,year,sector,aid-bundle,value
UA,2008,I,G,11152
UA,2008,J,B,1023
UA,2008,J,E,2369
UA,2008,J,G,334
UA,2008,K,A,3052
UA,2008,K,B,12176
UA,2008,K,D,19
UA,2008,K,E,12309
UA,2008,K,F,3092
UA,2008,K,G,6736
UA,2008,N,B,28
UA,2008,N,C,174
UA,2008,N,E,739
UA,2009,A,B,114
UA,2009,A,E,1385
UA,2009,A,F,57263
UA,2009,A,G,20003
UA,2009,B,B,32834
UA,2009,B,C,23
UA,2009,B,E,17772
UA,2009,B,G,7344
UA,2009,C,E,509
UA,2009,C,G,789
UA,2009,D,B,12076
UA,2009,D,E,63353
UA,2009,D,F,2808
UA,2009,D,G,58157
UA,2009,E,B,13411
UA,2009,E,E,4511
UA,2009,E,G,9587
UA,2009,F,A,57143
UA,2009,F,B,35004
UA,2009,F,E,53637
UA,2009,F,F,57
UA,2009,F,G,25310
UA,2009,G,A,0
UA,2009,G,B,273
UA,2009,G,E,53506
UA,2009,G,F,155
UA,2009,G,G,13061
UA,2009,H,B,1327
UA,2009,H,C,0
UA,2009,H,E,4431
UA,2009,H,F,80
UA,2009,H,G,4644
UA,2009,I,B,672
UA,2009,I,E,4713
UA,2009,I,F,88
UA,2009,I,G,7926
UA,2009,J,B,887
UA,2009,J,E,15474
UA,2009,J,G,1152
UA,2009,K,A,0
UA,2009,K,B,7071
UA,2009,K,E,3753
UA,2009,K,F,3390
UA,2009,K,G,20303
UA,2009,N,B,94
UA,2009,N,C,4
UA,2009,N,E,564
UA,2010,A,B,212
UA,2010,A,E,570
UA,2010,A,F,60383
UA,2010,A,G,13974
UA,2010,B,B,33035
UA,2010,B,E,14676
UA,2010,B,F,109
UA,2010,B,G,5433
UA,2010,C,E,480
UA,2010,C,F,26
UA,2010,C,G,465
UA,2010,D,B,28359
UA,2010,D,D,88
UA,2010,D,E,39644
UA,2010,D,F,1932
UA,2010,D,G,42425
UA,2010,E,B,4547
UA,2010,E,E,1689
UA,2010,E,F,16
UA,2010,E,G,9287
UA,2010,F,A,48732
UA,2010,F,B,35457
UA,2010,F,E,65930
UA,2010,F,F,249
UA,2010,F,G,41200
UA,2010,G,A,4795
UA,2010,G,B,5225
UA,2010,G,D,803
UA,2010,G,E,13032
UA,2010,G,F,48
UA,2010,G,G,13173
UA,2010,H,A,0
UA,2010,H,B,3167
UA,2010,H,E,4114
UA,2010,H,F,42
UA,2010,H,G,7479
UA,2010,I,B,15894
UA,2010,I,E,673
UA,2010,I,F,67
UA,2010,I,G,14088
UA,2010,J,B,5841
UA,2010,J,E,7182
UA,2010,J,G,1087
UA,2010,K,A,423
UA,2010,K,B,4729
UA,2010,K,E,14885
UA,2010,K,F,2506
UA,2010,K,G,23341
UA,2010,L,B,0
UA,2010,N,B,4
UA,2010,N,C,144
UA,2010,N,E,83
UA,2010,N,F,50
UA,2010,N,G,9
UA,2011,A,E,883
UA,2011,A,F,63057
UA,2011,A,G,13089
UA,2011,B,B,51219
UA,2011,B,E,19991
UA,2011,B,F,91
UA,2011,B,G,3423
UA,2011,C,E,8949
UA,2011,C,G,778
UA,2011,D,B,26759
UA,2011,D,D,308
UA,2011,D,E,36492
UA,2011,D,F,77
UA,2011,D,G,37736
UA,2011,E,B,2377
UA,2011,E,D,27
UA,2011,E,E,2326
UA,2011,E,F,42
UA,2011,E,G,8007
UA,2011,F,A,107077
UA,2011,F,B,123342
UA,2011,F,E,58969
UA,2011,F,F,285
UA,2011,F,G,15777
UA,2011,G,A,2780
UA,2011,G,B,3993
UA,2011,G,E,9832
UA,2011,G,G,11240
UA,2011,H,B,5301
UA,2011,H,C,0
UA,2011,H,E,4086
UA,2011,H,G,12055
UA,2011,I,B,2249
UA,2011,I,E,3206
UA,2011,I,F,32
UA,2011,I,G,7112
UA,2011,J,B,8002
UA,2011,J,E,3806
UA,2011,J,G,9487
UA,2011,K,A,170
UA,2011,K,B,5880
UA,2011,K,E,4149
UA,2011,K,F,5169
UA,2011,K,G,22127
UA,2011,N,B,196
UA,2011,N,C,156
UA,2011,N,E,4083
UA,2011,N,G,335
UA,2012,A,B,223
UA,2012,A,E,3801
UA,2012,A,F,60224
UA,2012,A,G,14199
UA,2012,B,B,22164
UA,2012,B,D,3413
UA,2012,B,E,63554
UA,2012,B,F,310
UA,2012,B,G,3300
UA,2012,C,E,388
UA,2012,C,F,0
UA,2012,C,G,116
UA,2012,D,B,46242
UA,2012,D,D,315
UA,2012,D,E,61353
UA,2012,D,F,253
UA,2012,D,G,59007
UA,2012,E,B,3137
UA,2012,E,E,1915
UA,2012,E,F,593
UA,2012,E,G,6691
UA,2012,F,A,138795
UA,2012,F,B,97437
UA,2012,F,E,17805
UA,2012,F,F,132
UA,2012,F,G,18314
UA,2012,G,A,2570
UA,2012,G,B,2382
UA,2012,G,E,11200
UA,2012,G,F,32
UA,2012,G,G,9143
UA,2012,H,A,2589
UA,2012,H,B,2009
UA,2012,H,E,1794
UA,2012,H,F,727
UA,2012,H,G,7192
UA,2012,I,B,2094
UA,2012,I,D,74
UA,2012,I,E,5698
UA,2012,I,F,44
UA,2012,I,G,2611
UA,2012,J,B,20387
UA,2012,J,E,2277
UA,2012,J,F,31
UA,2012,J,G,4128
UA,2012,K,A,97
UA,2012,K,B,8762
UA,2012,K,D,94
UA,2012,K,E,2914
UA,2012,K,F,7002
UA,2012,K,G,15047
UA,2012,N,B,0
UA,2012,N,C,145
UA,2012,N,E,3023
UA,2012,N,F,1318
UA,2012,N,G,537
UG,2006,A,A,14187
UG,2006,A,B,23477
UG,2006,A,E,13973
UG,2006,A,F,1826
UG,2006,A,G,40961
UG,2006,B,A,26528
UG,2006,B,B,44607
UG,2006,B,C,1
UG,2006,B,E,87103
UG,2006,B,G,140265
UG,2006,C,A,11384
UG,2006,C,B,30978
UG,2006,C,E,32933
UG,2006,C,G,4381
UG,2006,D,A,6591
UG,2006,D,B,97346
UG,2006,D,E,33683
UG,2006,D,G,41984
UG,2006,E,A,18663
UG,2006,E,B,3287
UG,2006,E,E,21545
UG,2006,E,G,7493
UG,2006,F,A,48684
UG,2006,F,B,1763
UG,2006,F,E,28158
UG,2006,F,G,4739
UG,2006,G,A,5115
UG,2006,G,B,1824
UG,2006,G,E,7445
UG,2006,G,G,6546
UG,2006,H,A,27895
UG,2006,H,B,24609
UG,2006,H,C,22779
UG,2006,H,E,18265
UG,2006,H,G,29684
UG,2006,I,A,4568
UG,2006,I,B,2487
UG,2006,I,E,5406
UG,2006,I,G,3536
UG,2006,J,A,0
UG,2006,J,B,686
UG,2006,J,E,3526
UG,2006,J,G,1413
UG,2006,K,A,37946
UG,2006,K,B,1802
UG,2006,K,C,3450
UG,2006,K,D,1302
UG,2006,K,E,12644
UG,2006,K,F,4733
UG,2006,K,G,6305
UG,2006,L,B,226747
UG,2006,M,F,3459573
UG,2006,N,B,4319
UG,2006,N,C,102598
UG,2006,N,E,80627
UG,2006,N,G,7553
UG,2007,A,A,13388
UG,2007,A,B,36619
UG,2007,A,E,20784
UG,2007,A,F,1635
UG,2007,A,G,18333
UG,2007,B,A,8627
UG,2007,B,B,65863
UG,2007,B,C,17368
UG,2007,B,E,282330
UG,2007,B,G,11295
UG,2007,C,A,14787
UG,2007,C,B,52791
UG,2007,C,E,20911
UG,2007,C,G,4154
UG,2007,D,A,9323
UG,2007,D,B,93810
UG,2007,D,E,61474
UG,2007,D,G,32301
UG,2007,E,A,15334
UG,2007,E,B,2133
UG,2007,E,E,16823
UG,2007,E,G,5528
UG,2007,F,A,173916
UG,2007,F,B,7415
UG,2007,F,E,40432
UG,2007,F,G,8600
UG,2007,G,A,21933
UG,2007,G,B,1789
UG,2007,G,E,7690
UG,2007,G,G,7879
UG,2007,H,A,49618
UG,2007,H,B,22898
UG,2007,H,C,39128
UG,2007,H,E,31451
UG,2007,H,G,14903
UG,2007,I,A,6014
UG,2007,I,B,3216
UG,2007,I,E,16865
UG,2007,I,F,0
UG,2007,I,G,2917
UG,2007,J,A,0
UG,2007,J,B,911
UG,2007,J,E,4585
UG,2007,J,G,928
UG,2007,K,A,0
UG,2007,K,B,18548
UG,2007,K,D,812
UG,2007,K,E,12449
UG,2007,K,F,2352
UG,2007,K,G,6324
UG,2007,L,B,115198
UG,2007,M,F,5262
UG,2007,N,B,6399
UG,2007,N,C,75839
UG,2007,N,E,120344
UG,2007,N,G,536
UG,2008,A,A,4488
UG,2008,A,B,75386
UG,2008,A,E,28071
UG,2008,A,F,2050
UG,2008,A,G,15331
UG,2008,B,A,6610
UG,2008,B,B,33189
UG,2008,B,C,29760
UG,2008,B,E,258598
UG,2008,B,F,631
UG,2008,B,G,16097
UG,2008,C,A,5966
UG,2008,C,B,41512
UG,2008,C,E,10556
UG,2008,C,F,139
UG,2008,C,G,6012
UG,2008,D,A,4416
UG,2008,D,B,54432
UG,2008,D,E,71244
UG,2008,D,F,12
UG,2008,D,G,22643
UG,2008,E,A,16779
UG,2008,E,B,2260
UG,2008,E,E,21890
UG,2008,E,G,5606
UG,2008,F,A,136650
UG,2008,F,B,11986
UG,2008,F,E,118172
UG,2008,F,G,15854
UG,2008,G,A,-880
UG,2008,G,B,1203
UG,2008,G,E,8105
UG,2008,G,F,0
UG,2008,G,G,4572
UG,2008,H,A,66583
UG,2008,H,B,25534
UG,2008,H,C,53353
UG,2008,H,E,12533
UG,2008,H,F,0
UG,2008,H,G,19696
UG,2008,I,A,8300
UG,2008,I,B,1792
UG,2008,I,E,4827
UG,2008,I,F,17
UG,2008,I,G,2586
UG,2008,J,A,12556
UG,2008,J,B,1151
UG,2008,J,E,6783
UG,2008,J,F,0
UG,2008,J,G,1508
UG,2008,K,A,-609
UG,2008,K,B,18474
UG,2008,K,C,7
UG,2008,K,D,1012
UG,2008,K,E,16617
UG,2008,K,F,2441
UG,2008,K,G,7567
UG,2008,L,B,69604
UG,2008,L,G,21
UG,2008,M,F,26232
UG,2008,N,B,2062
UG,2008,N,C,102992
UG,2008,N,E,133021
UG,2008,N,F,102
UG,2008,N,G,1445
UG,2009,A,A,7464
UG,2009,A,B,50259
UG,2009,A,E,18952
UG,2009,A,F,2275
UG,2009,A,G,22383
UG,2009,B,A,9595
UG,2009,B,B,76468
UG,2009,B,C,54336
UG,2009,B,E,269376
UG,2009,B,F,451
UG,2009,B,G,17927
UG,2009,C,A,13324
UG,2009,C,B,56172
UG,2009,C,E,9173
UG,2009,C,G,7759
UG,2009,D,A,14979
UG,2009,D,B,169884
UG,2009,D,E,56660
UG,2009,D,F,555
UG,2009,D,G,22253
UG,2009,E,A,3180
UG,2009,E,B,4251
UG,2009,E,E,13831
UG,2009,E,G,6936
UG,2009,F,A,138908
UG,2009,F,B,11716
UG,2009,F,E,35648
UG,2009,F,G,41427
UG,2009,G,A,16541
UG,2009,G,B,28648
UG,2009,G,E,7640
UG,2009,G,F,28
UG,2009,G,G,3567
UG,2009,H,A,70471
UG,2009,H,B,39713
UG,2009,H,C,53946
UG,2009,H,E,6963
UG,2009,H,F,291
UG,2009,H,G,13737
UG,2009,I,A,11030
UG,2009,I,B,18828
UG,2009,I,E,4798
UG,2009,I,F,81
UG,2009,I,G,6458
UG,2009,J,A,270
UG,2009,J,B,1267
UG,2009,J,E,7116
UG,2009,J,F,310
UG,2009,J,G,1496
UG,2009,K,A,3062
UG,2009,K,B,20603
UG,2009,K,D,198
UG,2009,K,E,15722
UG,2009,K,F,5374
UG,2009,K,G,15474
UG,2009,L,B,125643
UG,2009,M,F,4244
UG,2009,N,B,5668
UG,2009,N,C,67354
UG,2009,N,E,67123
UG,2009,N,F,148
UG,2009,N,G,1854
UG,2010,A,A,52677
UG,2010,A,B,69698
UG,2010,A,D,2092
UG,2010,A,E,15687
UG,2010,A,F,4463
UG,2010,A,G,16157
UG,2010,B,A,7815
UG,2010,B,B,131314
UG,2010,B,C,19051
UG,2010,B,D,7406
UG,2010,B,E,273076
UG,2010,B,F,20
UG,2010,B,G,19024
UG,2010,C,A,993
UG,2010,C,B,46421
UG,2010,C,D,2012
UG,2010,C,E,4439
UG,2010,C,F,2
UG,2010,C,G,7273
UG,2010,D,A,21018
UG,2010,D,B,102245
UG,2010,D,D,12555
UG,2010,D,E,49900
UG,2010,D,F,1556
UG,2010,D,G,21554
UG,2010,E,A,19487
UG,2010,E,B,35634
UG,2010,E,D,2647
UG,2010,E,E,4887
UG,2010,E,F,135
UG,2010,E,G,5064
UG,2010,F,A,178212
UG,2010,F,B,28351
UG,2010,F,D,17
UG,2010,F,E,77338
UG,2010,F,F,27
UG,2010,F,G,7157
UG,2010,G,A,9150
UG,2010,G,B,2991
UG,2010,G,D,2202
UG,2010,G,E,6539
UG,2010,G,F,200
UG,2010,G,G,4871
UG,2010,H,A,15616
UG,2010,H,B,14533
UG,2010,H,C,36988
UG,2010,H,D,5921
UG,2010,H,E,14975
UG,2010,H,F,432
UG,2010,H,G,20820
UG,2010,I,A,8403
UG,2010,I,B,8394
UG,2010,I,D,170
UG,2010,I,E,10041
UG,2010,I,F,117
UG,2010,I,G,6483
UG,2010,J,A,2761
UG,2010,J,B,881
UG,2010,J,D,1295
UG,2010,J,E,7960
UG,2010,J,F,219
UG,2010,J,G,812
UG,2010,K,A,17319
UG,2010,K,B,29150
UG,2010,K,D,144
UG,2010,K,E,11718
UG,2010,K,F,5080
UG,2010,K,G,9815
UG,2010,L,B,137183
UG,2010,M,F,962
UG,2010,N,A,890
UG,2010,N,B,7564
UG,2010,N,C,28305
UG,2010,N,D,362
UG,2010,N,E,40702
UG,2010,N,F,97
UG,2010,N,G,4390
UG,2011,A,A,8679
UG,2011,A,B,23564
UG,2011,A,D,3398
UG,2011,A,E,17425
UG,2011,A,F,3560
UG,2011,A,G,14197
UG,2011,B,A,14822
UG,2011,B,B,107960
UG,2011,B,C,33511
UG,2011,B,D,4355
UG,2011,B,E,271610
UG,2011,B,F,89
UG,2011,B,G,28238
UG,2011,C,A,8183
UG,2011,C,B,33010
UG,2011,C,D,1850
UG,2011,C,E,6483
UG,2011,C,G,9939
UG,2011,D,A,13826
UG,2011,D,B,65669
UG,2011,D,D,14427
UG,2011,D,E,38772
UG,2011,D,F,877
UG,2011,D,G,24801
UG,2011,E,A,26121
UG,2011,E,B,53701
UG,2011,E,D,2864
UG,2011,E,E,9140
UG,2011,E,G,9491
UG,2011,F,A,115603
UG,2011,F,B,33142
UG,2011,F,D,346
UG,2011,F,E,93508
UG,2011,F,F,25
UG,2011,F,G,15364
UG,2011,G,A,12315
UG,2011,G,B,29974
UG,2011,G,D,1173
UG,2011,G,E,843
UG,2011,G,G,5777
UG,2011,H,A,33789
UG,2011,H,B,22845
UG,2011,H,C,41140
UG,2011,H,D,7684
UG,2011,H,E,24353
UG,2011,H,F,0
UG,2011,H,G,15342
UG,2011,I,A,8764
UG,2011,I,B,14018
UG,2011,I,D,238
UG,2011,I,E,13515
UG,2011,I,F,58
UG,2011,I,G,12351
UG,2011,J,A,6913
UG,2011,J,B,1821
UG,2011,J,D,889
UG,2011,J,E,6634
UG,2011,J,F,59
UG,2011,J,G,1316
UG,2011,K,A,27459
UG,2011,K,B,27055
UG,2011,K,D,1246
UG,2011,K,E,12065
UG,2011,K,F,6765
UG,2011,K,G,16918
UG,2011,L,A,0
UG,2011,L,B,68791
UG,2011,M,F,109
UG,2011,N,A,1062
UG,2011,N,B,8437
UG,2011,N,C,25106
UG,2011,N,D,481
UG,2011,N,E,23073
UG,2011,N,F,125
UG,2011,N,G,1156
UG,2012,A,A,63060
UG,2012,A,B,15118
UG,2012,A,D,893
UG,2012,A,E,15496
UG,2012,A,F,6281
UG,2012,A,G,14897
UG,2012,B,A,13747
UG,2012,B,B,203677
UG,2012,B,C,28816
UG,2012,B,D,8
UG,2012,B,E,369804
UG,2012,B,F,926
UG,2012,B,G,26691
UG,2012,C,A,19967
UG,2012,C,B,30985
UG,2012,C,E,20031
UG,2012,C,F,53
UG,2012,C,G,12998
UG,2012,D,A,22623
UG,2012,D,B,76786
UG,2012,D,D,1039
UG,2012,D,E,42212
UG,2012,D,F,2517
UG,2012,D,G,17637
UG,2012,E,A,25369
UG,2012,E,B,12013
UG,2012,E,C,287
UG,2012,E,D,14
UG,2012,E,E,7944
UG,2012,E,F,657
UG,2012,E,G,11353
UG,2012,F,A,110226
UG,2012,F,B,14167
UG,2012,F,E,58511
UG,2012,F,F,508
UG,2012,F,G,16386
UG,2012,G,A,3275
UG,2012,G,B,2412
UG,2012,G,D,199
UG,2012,G,E,3803
UG,2012,G,F,16
UG,2012,G,G,6564
UG,2012,H,A,53413
UG,2012,H,B,38952
UG,2012,H,C,33987
UG,2012,H,E,30060
UG,2012,H,F,503
UG,2012,H,G,11975
UG,2012,I,A,10096
UG,2012,I,B,6567
UG,2012,I,E,6522
UG,2012,I,F,40
UG,2012,I,G,7604
UG,2012,J,A,11749
UG,2012,J,B,1557
UG,2012,J,E,6197
UG,2012,J,F,113
UG,2012,J,G,3265
UG,2012,K,A,21798
UG,2012,K,B,11645
UG,2012,K,D,265
UG,2012,K,E,9338
UG,2012,K,F,5875
UG,2012,K,G,11842
UG,2012,L,A,0
UG,2012,L,B,53311
UG,2012,M,F,98
UG,2012,N,A,1037
UG,2012,N,B,9419
UG,2012,N,C,24249
UG,2012,N,E,29815
UG,2012,N,F,308
UG,2012,N,G,437
UY,2006,A,B,2
UY,2006,A,E,1447
UY,2006,A,F,1078
UY,2006,A,G,2406
UY,2006,B,B,71
UY,2006,B,E,795
UY,2006,B,G,405
UY,2006,C,E,100
UY,2006,C,G,516
UY,2006,D,B,443
UY,2006,D,E,750
UY,2006,D,G,914
UY,2006,E,B,0
UY,2006,E,E,1682
UY,2006,E,G,1873
UY,2006,F,E,0
UY,2006,F,G,280
UY,2006,G,E,75
UY,2006,G,G,442
UY,2006,H,E,362
UY,2006,H,G,560
UY,2006,I,A,203
UY,2006,I,B,28
UY,2006,I,E,2803
UY,2006,I,F,11
UY,2006,I,G,817
UY,2006,J,E,577
UY,2006,J,G,507
UY,2006,K,A,0
UY,2006,K,B,856
UY,2006,K,D,194
UY,2006,K,E,2454
UY,2006,K,F,352
UY,2006,K,G,1226
UY,2007,A,A,0
UY,2007,A,B,24
UY,2007,A,E,522
UY,2007,A,F,1067
UY,2007,A,G,4734
UY,2007,B,A,0
UY,2007,B,E,1284
UY,2007,B,G,2335
UY,2007,C,E,240
UY,2007,C,G,383
UY,2007,D,A,0
UY,2007,D,B,958
UY,2007,D,E,2719
UY,2007,D,G,523
UY,2007,E,B,4559
UY,2007,E,E,995
UY,2007,E,G,1461
UY,2007,F,E,60
UY,2007,F,G,249
UY,2007,G,B,26
UY,2007,G,E,585
UY,2007,G,G,290
UY,2007,H,B,247
UY,2007,H,E,11
UY,2007,H,G,741
UY,2007,I,A,464
UY,2007,I,E,5436
UY,2007,I,F,2
UY,2007,I,G,839
UY,2007,J,E,1091
UY,2007,J,G,3373
UY,2007,K,A,0
UY,2007,K,B,3304
UY,2007,K,D,22
UY,2007,K,E,3713
UY,2007,K,F,362
UY,2007,K,G,964
UY,2007,N,E,335
UY,2008,A,A,0
UY,2008,A,E,2315
UY,2008,A,F,1031
UY,2008,A,G,4348
UY,2008,B,A,0
UY,2008,B,E,891
UY,2008,B,G,647
UY,2008,C,E,10
UY,2008,C,G,462
UY,2008,D,A,0
UY,2008,D,B,230
UY,2008,D,E,856
UY,2008,D,G,2062
UY,2008,E,B,1686
UY,2008,E,E,1274
UY,2008,E,G,8390
UY,2008,F,E,287
UY,2008,F,G,567
UY,2008,G,B,198
UY,2008,G,E,303
UY,2008,G,G,337
UY,2008,H,B,0
UY,2008,H,E,171
UY,2008,H,G,508
UY,2008,I,E,693
UY,2008,I,G,473
UY,2008,J,E,1396
UY,2008,J,G,317
UY,2008,K,A,69
UY,2008,K,B,6437
UY,2008,K,D,24
UY,2008,K,E,2604
UY,2008,K,F,514
UY,2008,K,G,2444
UY,2008,L,G,14
UY,2008,N,E,2
UY,2009,A,A,0
UY,2009,A,E,2025
UY,2009,A,F,719
UY,2009,A,G,4623
UY,2009,B,A,0
UY,2009,B,B,6
UY,2009,B,E,1478
UY,2009,B,G,663
UY,2009,C,A,0
UY,2009,C,E,15
UY,2009,C,G,1373
UY,2009,D,A,0
UY,2009,D,B,498
UY,2009,D,E,4351
UY,2009,D,G,3543
UY,2009,E,A,0
UY,2009,E,B,1392
UY,2009,E,E,1684
UY,2009,E,G,7820
UY,2009,F,A,0
UY,2009,F,E,1569
UY,2009,F,G,769
UY,2009,G,A,183
UY,2009,G,B,211
UY,2009,G,E,1103
UY,2009,G,G,788
UY,2009,H,A,0
UY,2009,H,B,0
UY,2009,H,C,319
UY,2009,H,E,719
UY,2009,H,G,1041
UY,2009,I,A,1159
UY,2009,I,E,4234
UY,2009,I,G,800
UY,2009,J,E,5976
UY,2009,J,G,574
UY,2009,K,A,12487
UY,2009,K,B,1274
UY,2009,K,C,520
UY,2009,K,E,4708
UY,2009,K,F,435
UY,2009,K,G,1559
UY,2009,M,F,0
UY,2009,N,E,416
UY,2010,A,A,0
UY,2010,A,B,86
UY,2010,A,E,341
UY,2010,A,F,1096
UY,2010,A,G,6480
UY,2010,B,A,2274
UY,2010,B,B,333
UY,2010,B,E,3695
UY,2010,B,G,1107
UY,2010,C,A,0
UY,2010,C,E,0
UY,2010,C,F,21
UY,2010,C,G,873
UY,2010,D,A,0
UY,2010,D,B,153
UY,2010,D,E,3735
UY,2010,D,F,62
UY,2010,D,G,4046
UY,2010,E,B,2021
UY,2010,E,E,598
UY,2010,E,F,18
UY,2010,E,G,2441
UY,2010,F,A,0
UY,2010,F,E,9317
UY,2010,F,F,12
UY,2010,F,G,541
UY,2010,G,A,200
UY,2010,G,B,92
UY,2010,G,E,597
UY,2010,G,F,27
UY,2010,G,G,542
UY,2010,H,A,0
UY,2010,H,B,96
UY,2010,H,C,427
UY,2010,H,E,141
UY,2010,H,F,3
UY,2010,H,G,2062
UY,2010,I,A,7489
UY,2010,I,B,71
UY,2010,I,E,1374
UY,2010,I,F,388
UY,2010,I,G,955
UY,2010,J,E,4236
UY,2010,J,F,444
UY,2010,J,G,930
UY,2010,K,A,0
UY,2010,K,B,103
UY,2010,K,E,2523
UY,2010,K,F,468
UY,2010,K,G,1884
UY,2010,N,E,682
UY,2010,N,F,27
UY,2011,A,A,0
UY,2011,A,B,916
UY,2011,A,E,226
UY,2011,A,F,1035
UY,2011,A,G,4284
UY,2011,B,A,27
UY,2011,B,B,148
UY,2011,B,E,981
UY,2011,B,G,842
UY,2011,C,G,820
UY,2011,D,A,0
UY,2011,D,B,109
UY,2011,D,D,46
UY,2011,D,E,2967
UY,2011,D,G,3515
UY,2011,E,B,1066
UY,2011,E,E,3639
UY,2011,E,F,33
UY,2011,E,G,2176
UY,2011,F,A,0
UY,2011,F,E,642
UY,2011,F,G,1064
UY,2011,G,A,1390
UY,2011,G,B,114
UY,2011,G,E,17
UY,2011,G,G,1085
UY,2011,H,A,0
UY,2011,H,B,117
UY,2011,H,E,299
UY,2011,H,G,929
UY,2011,I,A,197
UY,2011,I,E,393
UY,2011,I,F,10
UY,2011,I,G,1375
UY,2011,J,B,2708
UY,2011,J,E,2137
UY,2011,J,G,743
UY,2011,K,A,0
UY,2011,K,B,679
UY,2011,K,D,1
UY,2011,K,E,2943
UY,2011,K,F,270
UY,2011,K,G,3907
UY,2011,N,E,171
UY,2012,A,A,0
UY,2012,A,B,408
UY,2012,A,E,358
UY,2012,A,F,1388
UY,2012,A,G,3632
UY,2012,B,A,234
UY,2012,B,B,785
UY,2012,B,E,2821
UY,2012,B,F,32
UY,2012,B,G,665
UY,2012,C,D,16
UY,2012,C,G,305
UY,2012,D,A,0
UY,2012,D,B,75
UY,2012,D,E,1899
UY,2012,D,F,1026
UY,2012,D,G,1552
UY,2012,E,A,0
UY,2012,E,B,31
UY,2012,E,E,432
UY,2012,E,F,0
UY,2012,E,G,1583
UY,2012,F,A,0
UY,2012,F,E,130
UY,2012,F,F,3
UY,2012,F,G,760
UY,2012,G,A,0
UY,2012,G,B,26
UY,2012,G,E,82
UY,2012,G,G,954
UY,2012,H,A,0
UY,2012,H,B,144
UY,2012,H,E,222
UY,2012,H,G,433
UY,2012,I,A,34
UY,2012,I,B,0
UY,2012,I,E,165
UY,2012,I,F,1
UY,2012,I,G,539
UY,2012,J,D,7
UY,2012,J,E,3848
UY,2012,J,G,510
UY,2012,K,A,0
UY,2012,K,B,363
UY,2012,K,E,525
UY,2012,K,F,534
UY,2012,K,G,1116
UY,2012,N,E,11
UY,2012,N,G,11
UZ,2006,A,A,2808
UZ,2006,A,E,1339
UZ,2006,A,F,5571
UZ,2006,A,G,8785
UZ,2006,B,A,4860
UZ,2006,B,B,2637
UZ,2006,B,E,7042
UZ,2006,B,G,9422
UZ,2006,C,A,4457
UZ,2006,C,E,2040
UZ,2006,C,G,216
UZ,2006,D,A,0
UZ,2006,D,B,385
UZ,2006,D,E,6162
UZ,2006,D,G,10674
UZ,2006,E,E,5170
UZ,2006,E,G,3253
UZ,2006,F,A,2710
UZ,2006,F,E,7282
UZ,2006,F,G,23284
UZ,2006,G,A,1748
UZ,2006,G,E,104
UZ,2006,G,G,6132
UZ,2006,H,A,4071
UZ,2006,H,C,303
UZ,2006,H,G,631
UZ,2006,I,E,0
UZ,2006,I,G,831
UZ,2006,J,E,270
UZ,2006,J,G,4300
UZ,2006,K,A,9243
UZ,2006,K,B,1193
UZ,2006,K,D,158
UZ,2006,K,E,4544
UZ,2006,K,F,734
UZ,2006,K,G,7070
UZ,2006,N,B,1
UZ,2006,N,E,404
UZ,2007,A,A,2766
UZ,2007,A,B,64
UZ,2007,A,E,1302
UZ,2007,A,F,6256
UZ,2007,A,G,10785
UZ,2007,B,A,5667
UZ,2007,B,B,3127
UZ,2007,B,E,16726
UZ,2007,B,F,195
UZ,2007,B,G,3227
UZ,2007,C,A,4516
UZ,2007,C,E,2167
UZ,2007,C,G,400
UZ,2007,D,A,10
UZ,2007,D,B,713
UZ,2007,D,E,9864
UZ,2007,D,G,1822
UZ,2007,E,E,1667
UZ,2007,E,G,4095
UZ,2007,F,A,846
UZ,2007,F,E,6000
UZ,2007,F,G,1765
UZ,2007,G,A,1685
UZ,2007,G,B,893
UZ,2007,G,E,2228
UZ,2007,G,G,3902
UZ,2007,H,A,5481
UZ,2007,H,B,1
UZ,2007,H,C,110
UZ,2007,H,E,127
UZ,2007,H,G,843
UZ,2007,I,E,6
UZ,2007,I,G,1056
UZ,2007,J,E,1144
UZ,2007,J,G,202
UZ,2007,K,A,0
UZ,2007,K,B,2861
UZ,2007,K,D,64
UZ,2007,K,E,3767
UZ,2007,K,F,784
UZ,2007,K,G,1812
UZ,2007,N,B,2
UZ,2007,N,C,665
UZ,2007,N,E,173
UZ,2008,A,A,6289
UZ,2008,A,E,1990
UZ,2008,A,F,6755
UZ,2008,A,G,12532
UZ,2008,B,A,4781
UZ,2008,B,B,7570
UZ,2008,B,C,0
UZ,2008,B,E,16467
UZ,2008,B,F,115
UZ,2008,B,G,5928
UZ,2008,C,A,3589
UZ,2008,C,B,3204
UZ,2008,C,E,100
UZ,2008,C,G,3123
UZ,2008,D,A,37
UZ,2008,D,B,1540
UZ,2008,D,E,6503
UZ,2008,D,F,40
UZ,2008,D,G,7317
UZ,2008,E,E,433
UZ,2008,E,G,3191
UZ,2008,F,A,54473
UZ,2008,F,E,4843
UZ,2008,F,G,1371
UZ,2008,G,A,555
UZ,2008,G,B,383
UZ,2008,G,E,1177
UZ,2008,G,G,4181
UZ,2008,H,A,3547
UZ,2008,H,B,174
UZ,2008,H,C,0
UZ,2008,H,E,1956
UZ,2008,H,F,20
UZ,2008,H,G,1370
UZ,2008,I,A,0
UZ,2008,I,E,69
