currency,month,year,value
Mexican Peso,04,2011,11.7104
Mexican Peso,05,2011,11.655247619
Mexican Peso,06,2011,11.8015142857
Mexican Peso,07,2011,11.6770764706
Mexican Peso,08,2011,12.2244142857
Mexican Peso,09,2011,13.0930105263
Mexican Peso,10,2011,13.443
Mexican Peso,11,2011,13.6388470588
Mexican Peso,12,2011,13.7552947368
Mexican Peso,01,2012,13.38584
Mexican Peso,02,2012,12.7876722222
Mexican Peso,03,2012,12.75436
Mexican Peso,04,2012,13.0809947368
Mexican Peso,05,2012,13.660175
Mexican Peso,06,2012,13.9317941176
Mexican Peso,07,2012,13.367065
Mexican Peso,08,2012,13.1845217391
Mexican Peso,09,2012,12.9285411765
Mexican Peso,10,2012,12.8641842105
Mexican Peso,11,2012,13.09235625
Mexican Peso,12,2012,12.8675733333
Mexican Peso,01,2013,12.70407
Mexican Peso,02,2013,12.72302
Mexican Peso,03,2013,12.52183125
Mexican Peso,04,2013,12.2039047619
Mexican Peso,05,2013,12.302595
Mexican Peso,06,2013,12.9559789474
Mexican Peso,07,2013,12.7460857143
Mexican Peso,08,2013,12.8978666667
Mexican Peso,09,2013,13.0637421053
Mexican Peso,10,2013,12.9969454545
Mexican Peso,11,2013,13.0776333333
Mexican Peso,12,2013,13.0116277778
Mexican Peso,01,2014,13.218305
Mexican Peso,02,2014,13.2864411765
Mexican Peso,03,2014,13.1849294118
Mexican Peso,04,2014,13.0747842105
Mexican Peso,05,2014,12.92789
Mexican Peso,06,2014,12.9916
Mexican Peso,07,2014,12.995085
Mexican Peso,08,2014,13.1406380952
Mexican Peso,09,2014,13.2428
Mexican Peso,10,2014,13.4751238095
Mexican Peso,11,2014,13.5969
Mexican Peso,12,2014,14.4912578947
Mexican Peso,01,2015,14.6875210526
Mexican Peso,02,2015,14.91952
Nepalese Rupee,07,1998,67.977173913
Nepalese Rupee,08,1998,68.234047619
Nepalese Rupee,09,1998,68.325
Nepalese Rupee,10,1998,68.0886363636
Nepalese Rupee,11,1998,67.6316666667
Nepalese Rupee,12,1998,67.675
Nepalese Rupee,01,1999,67.675
Nepalese Rupee,02,1999,67.675
Nepalese Rupee,03,1999,67.675
Nepalese Rupee,04,1999,67.9727272727
Nepalese Rupee,05,1999,68.0983333333
Nepalese Rupee,06,1999,67.9672727273
Nepalese Rupee,07,1999,68.475
Nepalese Rupee,08,1999,68.6654761905
Nepalese Rupee,09,1999,68.725
Nepalese Rupee,10,1999,68.725
Nepalese Rupee,11,1999,68.7136363636
Nepalese Rupee,12,1999,68.725
Nepalese Rupee,01,2000,68.784
Nepalese Rupee,02,2000,69.02
Nepalese Rupee,03,2000,69.02
Nepalese Rupee,04,2000,69.02
Nepalese Rupee,05,2000,69.3293478261
Nepalese Rupee,06,2000,70.6954545455
Nepalese Rupee,07,2000,70.7619047619
Nepalese Rupee,08,2000,72.1565217391
Nepalese Rupee,09,2000,72.7976190476
Nepalese Rupee,10,2000,73.44375
Nepalese Rupee,11,2000,74.3
Nepalese Rupee,12,2000,74.3
Nepalese Rupee,01,2001,74.1285714286
Nepalese Rupee,02,2001,74
Nepalese Rupee,03,2001,74.0568181818
Nepalese Rupee,04,2001,74.484375
Nepalese Rupee,05,2001,74.75
Nepalese Rupee,06,2001,74.75
Nepalese Rupee,07,2001,75.0119047619
Nepalese Rupee,08,2001,75.025
Nepalese Rupee,09,2001,75.625
Nepalese Rupee,10,2001,76.3916666667
Nepalese Rupee,11,2001,76.475
Nepalese Rupee,12,2001,76.475
Nepalese Rupee,01,2002,76.675
Nepalese Rupee,02,2002,77.371875
Nepalese Rupee,03,2002,77.6694444444
Nepalese Rupee,04,2002,77.85
Nepalese Rupee,05,2002,78.1586956522
Nepalese Rupee,06,2002,78.3
Nepalese Rupee,07,2002,78.3
Nepalese Rupee,08,2002,78.2723684211
Nepalese Rupee,09,2002,78.2961764706
Nepalese Rupee,10,2002,78.295
Nepalese Rupee,11,2002,78.495
Nepalese Rupee,12,2002,78.215952381
Nepalese Rupee,01,2003,78.0473684211
Nepalese Rupee,02,2003,78.045
Nepalese Rupee,03,2003,78.045
Nepalese Rupee,04,2003,77.6297368421
Nepalese Rupee,05,2003,77.1295
Nepalese Rupee,06,2003,76.3285
Nepalese Rupee,07,2003,75.1854545455
Nepalese Rupee,08,2003,74.8778125
Nepalese Rupee,09,2003,74.4811363636
Nepalese Rupee,10,2003,74.0086111111
Nepalese Rupee,11,2003,73.8727777778
Nepalese Rupee,12,2003,74.0776923077
Nepalese Rupee,01,2004,73.9123333333
Nepalese Rupee,02,2004,73.594375
Nepalese Rupee,03,2004,73.3719444444
Nepalese Rupee,04,2004,71.375
Nepalese Rupee,05,2004,73.3458333333
Nepalese Rupee,06,2004,73.9002380952
Nepalese Rupee,07,2004,74.65625
Nepalese Rupee,08,2004,74.9597368421
Nepalese Rupee,09,2004,74.7234210526
Nepalese Rupee,10,2004,74.5957692308
Nepalese Rupee,11,2004,73.4857894737
Nepalese Rupee,12,2004,71.4921428571
Nepalese Rupee,01,2005,70.9647368421
Nepalese Rupee,02,2005,70.9107692308
Nepalese Rupee,03,2005,70.90425
Nepalese Rupee,04,2005,70.945
Nepalese Rupee,05,2005,70.50075
Nepalese Rupee,06,2005,70.7039473684
Nepalese Rupee,07,2005,70.6252941176
Nepalese Rupee,08,2005,70.6583333333
Nepalese Rupee,09,2005,71.2086842105
Nepalese Rupee,10,2005,72.7683333333
Nepalese Rupee,11,2005,73.8825
Nepalese Rupee,12,2005,73.6541176471
Nepalese Rupee,01,2006,71.7769444444
Nepalese Rupee,02,2006,71.4164705882
Nepalese Rupee,03,2006,71.621
Nepalese Rupee,04,2006,72.2505555556
Nepalese Rupee,05,2006,72.9145
Nepalese Rupee,06,2006,73.8114285714
Nepalese Rupee,07,2006,74.539375
Nepalese Rupee,08,2006,74.6017647059
Nepalese Rupee,09,2006,73.9288235294
Nepalese Rupee,10,2006,72.98
Nepalese Rupee,11,2006,71.7633333333
Nepalese Rupee,12,2006,71.4630769231
Nepalese Rupee,01,2007,71.012
Nepalese Rupee,02,2007,70.705
Nepalese Rupee,03,2007,70.5441666667
Nepalese Rupee,04,2007,67.4775
Nepalese Rupee,05,2007,65.324
Nepalese Rupee,06,2007,65.324047619
Nepalese Rupee,07,2007,65.0609090909
Nepalese Rupee,08,2007,65.6295238095
Nepalese Rupee,09,2007,64.9133333333
Nepalese Rupee,10,2007,63.7266666667
Nepalese Rupee,11,2007,63.4923809524
Nepalese Rupee,12,2007,63.6295
Nepalese Rupee,01,2008,63.3719047619
Nepalese Rupee,02,2008,63.7263157895
Nepalese Rupee,03,2008,64.733
Nepalese Rupee,04,2008,64.1613636364
Nepalese Rupee,05,2008,67.4576190476
Nepalese Rupee,06,2008,68.6019047619
Nepalese Rupee,07,2008,68.6956521739
Nepalese Rupee,08,2008,68.78
Nepalese Rupee,09,2008,72.8331818182
Nepalese Rupee,10,2008,78.2022222222
Nepalese Rupee,11,2008,78.5065
Nepalese Rupee,12,2008,78.0695454545
Nepalese Rupee,01,2009,78.2323529412
Nepalese Rupee,02,2009,78.765
Nepalese Rupee,03,2009,82.1475
Nepalese Rupee,04,2009,80.175
Nepalese Rupee,05,2009,77.8985
Nepalese Rupee,06,2009,76.42
Nepalese Rupee,07,2009,77.5304347826
Nepalese Rupee,08,2009,77.2465
Nepalese Rupee,09,2009,77.4931818182
Nepalese Rupee,10,2009,74.8831818182
Nepalese Rupee,11,2009,74.5852380952
Nepalese Rupee,12,2009,74.5431818182
Nepalese Rupee,01,2010,73.48
Nepalese Rupee,02,2010,74.1075
Nepalese Rupee,03,2010,72.9095454545
Nepalese Rupee,04,2010,71.2459090909
Nepalese Rupee,05,2010,73.14
Nepalese Rupee,06,2010,74.5254545455
Nepalese Rupee,07,2010,74.9831578947
Nepalese Rupee,08,2010,74.4714285714
Nepalese Rupee,09,2010,73.7738095238
Nepalese Rupee,10,2010,71.1457894737
Nepalese Rupee,11,2010,71.6742105263
Nepalese Rupee,12,2010,72.3755
Nepalese Rupee,01,2011,72.5575
Nepalese Rupee,02,2011,72.7831578947
Nepalese Rupee,03,2011,71.9847619048
Nepalese Rupee,04,2011,71.02
Nepalese Rupee,05,2011,71.790952381
Nepalese Rupee,06,2011,71.7704761905
Nepalese Rupee,07,2011,71.0725
Nepalese Rupee,08,2011,72.4165217391
Nepalese Rupee,09,2011,76.1066666667
Nepalese Rupee,10,2011,78.734
Nepalese Rupee,11,2011,80.631
Nepalese Rupee,12,2011,84.0152380952
Nepalese Rupee,01,2012,82.0965
Nepalese Rupee,02,2012,78.6615
Nepalese Rupee,03,2012,80.3531818182
Nepalese Rupee,04,2012,82.5542857143
Nepalese Rupee,05,2012,86.7442857143
Nepalese Rupee,06,2012,89.6223809524
Nepalese Rupee,07,2012,88.7504761905
Nepalese Rupee,08,2012,88.7991304348
Nepalese Rupee,09,2012,87.3431578947
Nepalese Rupee,10,2012,84.75
Nepalese Rupee,11,2012,87.682
Nepalese Rupee,12,2012,87.3144444444
Nepalese Rupee,01,2013,86.930952381
Nepalese Rupee,02,2013,85.9657894737
Nepalese Rupee,03,2013,87.0395
Nepalese Rupee,04,2013,86.9718181818
Nepalese Rupee,05,2013,87.6622727273
Nepalese Rupee,06,2013,93.134
Nepalese Rupee,07,2013,95.4523809524
Nepalese Rupee,08,2013,100.1654545455
Nepalese Rupee,09,2013,102.225
Nepalese Rupee,10,2013,98.7218181818
Nepalese Rupee,11,2013,100.0389473684
Nepalese Rupee,12,2013,99.0663157895
Nepalese Rupee,01,2014,99.4110526316
Nepalese Rupee,02,2014,99.5923529412
Nepalese Rupee,03,2014,97.6231578947
Nepalese Rupee,04,2014,96.54
Nepalese Rupee,05,2014,95.155
Nepalese Rupee,06,2014,95.5333333333
Nepalese Rupee,07,2014,96.0757142857
Nepalese Rupee,08,2014,97.3385714286
Nepalese Rupee,09,2014,97.3271428571
Nepalese Rupee,10,2014,98.275
Nepalese Rupee,11,2014,98.6172222222
Nepalese Rupee,12,2014,100.2366666667
Nepalese Rupee,01,2015,99.2353333333
Nepalese Rupee,02,2015,99.305
New Zealand Dollar,07,1998,1.9289769074
New Zealand Dollar,08,1998,1.9895783989
New Zealand Dollar,09,1998,1.9817677368
New Zealand Dollar,10,1998,1.9148004962
New Zealand Dollar,11,1998,1.8724930768
New Zealand Dollar,12,1998,1.9120052687
New Zealand Dollar,01,1999,1.8558255524
New Zealand Dollar,02,1999,1.8349746161
New Zealand Dollar,03,1999,1.8810982343
New Zealand Dollar,04,1999,1.8415301887
New Zealand Dollar,05,1999,1.8094307531
New Zealand Dollar,06,1999,1.8787154955
New Zealand Dollar,07,1999,1.8990647106
New Zealand Dollar,08,1999,1.8992614465
New Zealand Dollar,09,1999,1.9141023773
New Zealand Dollar,10,1999,1.9443053726
New Zealand Dollar,11,1999,1.9511832533
New Zealand Dollar,12,1999,1.9688721316
New Zealand Dollar,01,2000,1.9471901534
New Zealand Dollar,02,2000,2.0357220754
New Zealand Dollar,03,2000,2.0382165605
New Zealand Dollar,04,2000,2.0141583485
New Zealand Dollar,05,2000,2.1228992529
New Zealand Dollar,06,2000,2.1331437204
New Zealand Dollar,07,2000,2.1681559832
New Zealand Dollar,08,2000,2.2414557234
New Zealand Dollar,09,2000,2.3942264937
New Zealand Dollar,10,2000,2.4953657496
New Zealand Dollar,11,2000,2.5046137622
New Zealand Dollar,12,2000,2.3313060116
New Zealand Dollar,01,2001,2.2504022594
New Zealand Dollar,02,2001,2.2995878897
New Zealand Dollar,03,2001,2.383519049
New Zealand Dollar,04,2001,2.4584958102
New Zealand Dollar,05,2001,2.3702176994
New Zealand Dollar,06,2001,2.4107422675
New Zealand Dollar,07,2001,2.4471499044
New Zealand Dollar,08,2001,2.3203962831
New Zealand Dollar,09,2001,2.3854677306
New Zealand Dollar,10,2001,2.4163761265
New Zealand Dollar,11,2001,2.40288346
New Zealand Dollar,12,2001,2.4040161213
New Zealand Dollar,01,2002,2.3574809698
New Zealand Dollar,02,2002,2.3882548141
New Zealand Dollar,03,2002,2.3165441794
New Zealand Dollar,04,2002,2.2580893486
New Zealand Dollar,05,2002,2.1715526602
New Zealand Dollar,06,2002,2.0405155704
New Zealand Dollar,07,2002,2.0807914576
New Zealand Dollar,08,2002,2.1549291437
New Zealand Dollar,09,2002,2.127174656
New Zealand Dollar,10,2002,2.0811260784
New Zealand Dollar,11,2002,2.0158780038
New Zealand Dollar,12,2002,1.9608515978
New Zealand Dollar,01,2003,1.8484886295
New Zealand Dollar,02,2003,1.8067935436
New Zealand Dollar,03,2003,1.8039842281
New Zealand Dollar,04,2003,1.8152114721
New Zealand Dollar,05,2003,1.7365907566
New Zealand Dollar,06,2003,1.7203288545
New Zealand Dollar,07,2003,1.7073206941
New Zealand Dollar,08,2003,1.7188107468
New Zealand Dollar,09,2003,1.7101673522
New Zealand Dollar,10,2003,1.6650961782
New Zealand Dollar,11,2003,1.5929147153
New Zealand Dollar,12,2003,1.5487825753
New Zealand Dollar,01,2004,1.4846392857
New Zealand Dollar,02,2004,1.4459224986
New Zealand Dollar,03,2004,1.5120338169
New Zealand Dollar,04,2004,1.5595245913
New Zealand Dollar,05,2004,1.6264526255
New Zealand Dollar,06,2004,1.5887907033
New Zealand Dollar,07,2004,1.546616425
New Zealand Dollar,08,2004,1.5283933806
New Zealand Dollar,09,2004,1.5179323002
New Zealand Dollar,10,2004,1.4652980783
New Zealand Dollar,11,2004,1.4290001286
New Zealand Dollar,12,2004,1.4002146995
New Zealand Dollar,01,2005,1.4215090107
New Zealand Dollar,02,2005,1.4000132632
New Zealand Dollar,03,2005,1.3686577379
New Zealand Dollar,04,2005,1.3917109695
New Zealand Dollar,05,2005,1.3901944949
New Zealand Dollar,06,2005,1.411852127
New Zealand Dollar,07,2005,1.4719694951
New Zealand Dollar,08,2005,1.4388849267
New Zealand Dollar,09,2005,1.4296204358
New Zealand Dollar,10,2005,1.4329213684
New Zealand Dollar,11,2005,1.4495236338
New Zealand Dollar,12,2005,1.4365132949
New Zealand Dollar,01,2006,1.453032632
New Zealand Dollar,02,2006,1.4856749657
New Zealand Dollar,03,2006,1.5712636375
New Zealand Dollar,04,2006,1.6119397325
New Zealand Dollar,05,2006,1.5836621153
New Zealand Dollar,06,2006,1.6154840298
New Zealand Dollar,07,2006,1.6211459187
New Zealand Dollar,08,2006,1.579952464
New Zealand Dollar,09,2006,1.5273727008
New Zealand Dollar,10,2006,1.5144287196
New Zealand Dollar,11,2006,1.4951370667
New Zealand Dollar,12,2006,1.4455924647
New Zealand Dollar,01,2007,1.4382798173
New Zealand Dollar,02,2007,1.4410751938
New Zealand Dollar,03,2007,1.4322263959
New Zealand Dollar,04,2007,1.3610483096
New Zealand Dollar,05,2007,1.3645187901
New Zealand Dollar,06,2007,1.3226592412
New Zealand Dollar,07,2007,1.272536918
New Zealand Dollar,08,2007,1.3727655258
New Zealand Dollar,09,2007,1.3944278662
New Zealand Dollar,10,2007,1.3156658208
New Zealand Dollar,11,2007,1.3119834065
New Zealand Dollar,12,2007,1.3011114231
New Zealand Dollar,01,2008,1.297235591
New Zealand Dollar,02,2008,1.2550752104
New Zealand Dollar,03,2008,1.2457791037
New Zealand Dollar,04,2008,1.2657846358
New Zealand Dollar,05,2008,1.2871895387
New Zealand Dollar,06,2008,1.3145959589
New Zealand Dollar,07,2008,1.3239086389
New Zealand Dollar,08,2008,1.4080446283
New Zealand Dollar,09,2008,1.4818906229
New Zealand Dollar,10,2008,1.6294606485
New Zealand Dollar,11,2008,1.7695356738
New Zealand Dollar,12,2008,1.7955931016
New Zealand Dollar,01,2009,1.8094471234
New Zealand Dollar,02,2009,1.9413904444
New Zealand Dollar,03,2009,1.8837390508
New Zealand Dollar,04,2009,1.7514515154
New Zealand Dollar,05,2009,1.6695419889
New Zealand Dollar,06,2009,1.5689204333
New Zealand Dollar,07,2009,1.5535502
New Zealand Dollar,08,2009,1.480499704
New Zealand Dollar,09,2009,1.4235980795
New Zealand Dollar,10,2009,1.3545153737
New Zealand Dollar,11,2009,1.3682207917
New Zealand Dollar,12,2009,1.3959702992
New Zealand Dollar,01,2010,1.3741827228
New Zealand Dollar,02,2010,1.4338562129
New Zealand Dollar,03,2010,1.422953534
New Zealand Dollar,04,2010,1.4037747503
New Zealand Dollar,05,2010,1.4279696414
New Zealand Dollar,06,2010,1.4434080927
New Zealand Dollar,07,2010,1.4051851331
New Zealand Dollar,08,2010,1.3977483545
New Zealand Dollar,09,2010,1.3768956903
New Zealand Dollar,10,2010,1.3337451563
New Zealand Dollar,11,2010,1.2894643972
New Zealand Dollar,12,2010,1.336697355
New Zealand Dollar,01,2011,1.3062253162
New Zealand Dollar,02,2011,1.3126039146
New Zealand Dollar,03,2011,1.3499395463
New Zealand Dollar,04,2011,1.2724179959
New Zealand Dollar,05,2011,1.2579708929
New Zealand Dollar,06,2011,1.2269150098
New Zealand Dollar,07,2011,1.1805128396
New Zealand Dollar,08,2011,1.1927419062
New Zealand Dollar,09,2011,1.2301275818
New Zealand Dollar,10,2011,1.2675708672
New Zealand Dollar,11,2011,1.2886431876
New Zealand Dollar,12,2011,1.2996544448
New Zealand Dollar,01,2012,1.2487945664
New Zealand Dollar,02,2012,1.1990029344
New Zealand Dollar,03,2012,1.2183775641
New Zealand Dollar,04,2012,1.2209680921
New Zealand Dollar,05,2012,1.2870464623
New Zealand Dollar,06,2012,1.2819033701
New Zealand Dollar,07,2012,1.2532824063
New Zealand Dollar,08,2012,1.2348131406
New Zealand Dollar,09,2012,1.2221243094
New Zealand Dollar,10,2012,1.2198253723
New Zealand Dollar,11,2012,1.2201445871
New Zealand Dollar,12,2012,1.2005649717
New Zealand Dollar,01,2013,1.1939585696
New Zealand Dollar,02,2013,1.192424132
New Zealand Dollar,03,2013,1.2082747744
New Zealand Dollar,04,2013,1.1802334502
New Zealand Dollar,05,2013,1.20851896
New Zealand Dollar,06,2013,1.264550652
New Zealand Dollar,07,2013,1.2669530383
New Zealand Dollar,08,2013,1.2622061067
New Zealand Dollar,09,2013,1.2279958494
New Zealand Dollar,10,2013,1.1974818667
New Zealand Dollar,11,2013,1.2078907049
New Zealand Dollar,12,2013,1.2156412508
New Zealand Dollar,01,2014,1.2074915317
New Zealand Dollar,02,2014,1.2072515577
New Zealand Dollar,03,2014,1.1731581417
New Zealand Dollar,04,2014,1.1600503096
New Zealand Dollar,05,2014,1.1610934182
New Zealand Dollar,06,2014,1.1599178778
New Zealand Dollar,07,2014,1.1502065144
New Zealand Dollar,08,2014,1.1855431481
New Zealand Dollar,09,2014,1.2258836579
New Zealand Dollar,10,2014,1.2702406803
New Zealand Dollar,11,2014,1.277519908
New Zealand Dollar,12,2014,1.2879326841
New Zealand Dollar,01,2015,1.3101821842
New Zealand Dollar,02,2015,1.3469585676
Norwegian Krone,07,1998,7.6228478261
Norwegian Krone,08,1998,7.68125
Norwegian Krone,09,1998,7.5784636364
Norwegian Krone,10,1998,7.4280954545
Norwegian Krone,11,1998,7.45285
Norwegian Krone,12,1998,7.5771684211
Norwegian Krone,01,1999,7.452365
Norwegian Krone,02,1999,7.718845
Norwegian Krone,03,1999,7.8169173913
Norwegian Krone,04,1999,7.7743947368
Norwegian Krone,05,1999,7.7444882353
Norwegian Krone,06,1999,7.8705590909
Norwegian Krone,07,1999,7.8997047619
Norwegian Krone,08,1999,7.7907545455
Norwegian Krone,09,1999,7.8350954545
Norwegian Krone,10,1999,7.7421047619
Norwegian Krone,11,1999,7.9234818182
Norwegian Krone,12,1999,8.0097363636
Norwegian Krone,01,2000,8.0129142857
Norwegian Krone,02,2000,8.232365
Norwegian Krone,03,2000,8.4111217391
Norwegian Krone,04,2000,8.6080588235
Norwegian Krone,05,2000,9.0470666667
Norwegian Krone,06,2000,8.67879
Norwegian Krone,07,2000,8.7024285714
Norwegian Krone,08,2000,8.955573913
Norwegian Krone,09,2000,9.205647619
Norwegian Krone,10,2000,9.3613454545
Norwegian Krone,11,2000,9.3289285714
Norwegian Krone,12,2000,9.0782944444
Norwegian Krone,01,2001,8.7783545455
Norwegian Krone,02,2001,8.916565
Norwegian Krone,03,2001,8.9741590909
Norwegian Krone,04,2001,9.0942222222
Norwegian Krone,05,2001,9.143815
Norwegian Krone,06,2001,9.298695
Norwegian Krone,07,2001,9.2635590909
Norwegian Krone,08,2001,8.9469130435
Norwegian Krone,09,2001,8.78046
Norwegian Krone,10,2001,8.8286304348
Norwegian Krone,11,2001,8.918447619
Norwegian Krone,12,2001,8.9580777778
Norwegian Krone,01,2002,8.9684454545
Norwegian Krone,02,2002,8.9512631579
Norwegian Krone,03,2002,8.8120333333
Norwegian Krone,04,2002,8.6181894737
Norwegian Krone,05,2002,8.1879555556
Norwegian Krone,06,2002,7.75329
Norwegian Krone,07,2002,7.4621272727
Norwegian Krone,08,2002,7.6019714286
Norwegian Krone,09,2002,7.5056263158
Norwegian Krone,10,2002,7.4662055556
Norwegian Krone,11,2002,7.30142
Norwegian Krone,12,2002,7.1530421053
Norwegian Krone,01,2003,6.9079722222
Norwegian Krone,02,2003,7.00297
Norwegian Krone,03,2003,7.261147619
Norwegian Krone,04,2003,7.2235157895
Norwegian Krone,05,2003,6.802955
Norwegian Krone,06,2003,7.001535
Norwegian Krone,07,2003,7.2901869565
Norwegian Krone,08,2003,7.4145428571
Norwegian Krone,09,2003,7.307
Norwegian Krone,10,2003,7.03445
Norwegian Krone,11,2003,7.00682
Norwegian Krone,12,2003,6.7084857143
Norwegian Krone,01,2004,6.81314
Norwegian Krone,02,2004,6.9423368421
Norwegian Krone,03,2004,6.9655391304
Norwegian Krone,04,2004,6.92325
Norwegian Krone,05,2004,6.8342944444
Norwegian Krone,06,2004,6.8267136364
Norwegian Krone,07,2004,6.9101409091
Norwegian Krone,08,2004,6.8435227273
Norwegian Krone,09,2004,6.8431409091
Norwegian Krone,10,2004,6.58786
Norwegian Krone,11,2004,6.2653333333
Norwegian Krone,12,2004,6.1321454545
Norwegian Krone,01,2005,6.259505
Norwegian Krone,02,2005,6.4156375
Norwegian Krone,03,2005,6.21188125
Norwegian Krone,04,2005,6.32008
Norwegian Krone,05,2005,6.3628705882
Norwegian Krone,06,2005,6.4849619048
Norwegian Krone,07,2005,6.5725736842
Norwegian Krone,08,2005,6.440426087
Norwegian Krone,09,2005,6.3723090909
Norwegian Krone,10,2005,6.5212380952
Norwegian Krone,11,2005,6.6569
Norwegian Krone,12,2005,6.7257142857
Norwegian Krone,01,2006,6.64041
Norwegian Krone,02,2006,6.75799375
Norwegian Krone,03,2006,6.6359409091
Norwegian Krone,04,2006,6.3847235294
Norwegian Krone,05,2006,6.10819
Norwegian Krone,06,2006,6.2215857143
Norwegian Krone,07,2006,6.26096
Norwegian Krone,08,2006,6.229305
Norwegian Krone,09,2006,6.485835
Norwegian Krone,10,2006,6.6620190476
Norwegian Krone,11,2006,6.40664
Norwegian Krone,12,2006,6.1741473684
Norwegian Krone,01,2007,6.373665
Norwegian Krone,02,2007,6.186255
Norwegian Krone,03,2007,6.1417571429
Norwegian Krone,04,2007,6.0040388889
Norwegian Krone,05,2007,6.0235
Norwegian Krone,06,2007,6.005655
Norwegian Krone,07,2007,5.7855571429
Norwegian Krone,08,2007,5.8537
Norwegian Krone,09,2007,5.6366
Norwegian Krone,10,2007,5.4096913043
Norwegian Krone,11,2007,5.4154227273
Norwegian Krone,12,2007,5.4965777778
Norwegian Krone,01,2008,5.4041095238
Norwegian Krone,02,2008,5.3894857143
Norwegian Krone,03,2008,5.1264777778
Norwegian Krone,04,2008,5.05615
Norwegian Krone,05,2008,5.05455
Norwegian Krone,06,2008,5.1411
Norwegian Krone,07,2008,5.1041
Norwegian Krone,08,2008,5.32145
Norwegian Krone,09,2008,5.6774909091
Norwegian Krone,10,2008,6.4626869565
Norwegian Krone,11,2008,6.91983
Norwegian Krone,12,2008,7.00575
Norwegian Krone,01,2009,6.961952381
Norwegian Krone,02,2009,6.8743210526
Norwegian Krone,03,2009,6.7813
Norwegian Krone,04,2009,6.6658842105
Norwegian Krone,05,2009,6.4448842105
Norwegian Krone,06,2009,6.3866904762
Norwegian Krone,07,2009,6.3534434783
Norwegian Krone,08,2009,6.0700238095
Norwegian Krone,09,2009,5.8981095238
Norwegian Krone,10,2009,5.6409761905
Norwegian Krone,11,2009,5.642047619
Norwegian Krone,12,2009,5.751145
Norwegian Krone,01,2010,5.73362
Norwegian Krone,02,2010,5.9151894737
Norwegian Krone,03,2010,5.9151428571
Norwegian Krone,04,2010,5.9153736842
Norwegian Krone,05,2010,6.2682705882
Norwegian Krone,06,2010,6.4768045455
Norwegian Krone,07,2010,6.284145
Norwegian Krone,08,2010,6.1541909091
Norwegian Krone,09,2010,6.0577
Norwegian Krone,10,2010,5.836855
Norwegian Krone,11,2010,5.93895
Norwegian Krone,12,2010,5.9843428571
Norwegian Krone,01,2011,5.854935
Norwegian Krone,02,2011,5.7327947368
Norwegian Krone,03,2011,5.5930043478
Norwegian Krone,04,2011,5.4095125
Norwegian Krone,05,2011,5.4533166667
Norwegian Krone,06,2011,5.4457157895
Norwegian Krone,07,2011,5.4675473684
Norwegian Krone,08,2011,5.430126087
Norwegian Krone,09,2011,5.620952381
Norwegian Krone,10,2011,5.65093
Norwegian Krone,11,2011,5.73097
Norwegian Krone,12,2011,5.8783142857
Norwegian Krone,01,2012,5.94072
