country-from,country to,sector,bundle,channel,oda
7,GM,F,E,J,0
7,GM,F,G,J,65150
7,GM,H,A,J,1072230
7,GM,K,A,J,0
7,GN,C,A,J,281159
7,GN,D,E,J,0
7,GN,F,A,J,5300459
7,GN,H,A,J,718870
7,GN,K,A,J,1432459
7,GN,K,G,J,71220
7,GQ,H,A,J,968740
7,GQ,K,A,J,0
7,GW,D,B,J,0
7,GW,K,A,J,0
7,KE,B,A,J,0
7,KE,C,A,J,336380
7,KE,C,G,J,238700
7,KE,F,A,J,40
7,KE,H,A,J,0
7,KE,H,G,J,119790
7,KE,K,A,J,0
7,KM,K,A,J,0
7,LR,D,G,J,159490
7,LR,F,A,J,0
7,LR,K,A,J,0
7,LS,C,A,J,3677389
7,LS,F,A,J,0
7,LS,I,A,J,96450
7,LS,K,A,J,0
7,MG,A,A,J,929360
7,MG,C,A,J,2483760
7,MG,D,G,J,86849
7,MG,F,A,J,4568050
7,MG,I,A,J,2689060
7,MG,K,A,J,0
7,ML,C,A,J,0
7,ML,D,G,J,33419
7,ML,F,A,J,2195619
7,ML,G,G,J,0
7,ML,H,A,J,9100
7,ML,H,G,J,47229
7,ML,I,A,J,0
7,ML,K,A,J,1993840
7,MU,B,A,J,0
7,MU,C,A,J,270700
7,MU,D,G,J,310
7,MU,F,A,J,3161870
7,MU,G,A,J,0
7,MU,K,A,J,0
7,MW,C,G,J,109540
7,MW,F,A,J,0
7,MW,H,A,J,0
7,MW,K,A,J,909730
7,MZ,A,A,J,479689
7,MZ,B,A,J,273480
7,MZ,B,E,J,0
7,MZ,C,A,J,79780
7,MZ,C,G,J,98699
7,MZ,D,G,J,163099
7,MZ,F,A,J,0
7,MZ,F,G,J,38450
7,MZ,G,A,J,0
7,MZ,H,A,J,2257809
7,MZ,K,A,J,0
7,MZ,K,G,J,18830
7,NA,F,A,J,0
7,NA,K,A,J,0
7,NE,A,A,J,0
7,NE,A,E,J,0
7,NE,A,G,J,68080
7,NE,C,A,J,40
7,NE,D,A,J,0
7,NE,F,A,J,0
7,NE,F,E,J,0
7,NE,H,A,J,0
7,NE,H,G,J,47420
7,NE,K,A,J,4579178
7,NE,K,G,J,188000
7,NG,C,A,J,2127699
7,NG,K,A,J,0
7,RW,C,G,J,78860
7,RW,F,A,J,146339
7,RW,F,B,J,0
7,RW,G,A,J,0
7,RW,K,A,J,0
7,RW,K,G,J,68790
7,SC,E,A,J,230419
7,SC,F,A,J,0
7,SC,I,A,J,175749
7,SC,K,A,J,1468000
7,SL,A,A,J,1782960
7,SL,A,G,J,134530
7,SL,C,A,J,258290
7,SL,D,G,J,85080
7,SL,F,A,J,3685818
7,SL,F,G,J,71099
7,SL,H,A,J,0
7,SL,H,E,J,0
7,SL,K,A,J,0
7,SL,K,G,J,81979
7,SN,B,A,J,667850
7,SN,C,A,J,5651578
7,SN,D,G,J,6980
7,SN,F,A,J,2345679
7,SN,G,A,J,0
7,SN,H,A,J,0
7,SN,H,G,J,70319
7,SN,J,A,J,23629
7,SN,K,A,J,3394169
7,ST,C,A,J,156199
7,ST,C,E,J,0
7,ST,F,G,J,160599
7,ST,K,A,J,0
7,SZ,F,A,J,2038279
7,SZ,H,A,J,0
7,SZ,K,A,J,0
7,TD,F,A,J,0
7,TD,H,A,J,4143820
7,TD,J,A,J,1931060
7,TD,K,A,J,440839
7,TG,C,A,J,162360
7,TG,C,E,J,0
7,TG,C,G,J,46500
7,TG,D,E,J,0
7,TG,F,A,J,0
7,TG,H,A,J,50520
7,TG,H,G,J,162520
7,TG,K,A,J,28379
7,TZ,A,A,J,1979179
7,TZ,B,A,J,190270
7,TZ,C,A,J,1176060
7,TZ,F,A,J,1674349
7,UG,C,A,J,0
7,UG,F,A,J,0
7,UG,G,A,J,0
7,UG,G,G,J,46810
7,UG,H,A,J,0
7,UG,I,A,J,0
7,UG,K,A,J,0
7,ZM,A,A,J,0
7,ZM,F,A,J,0
7,ZM,F,G,J,42070
7,ZM,K,A,J,0
7,ZW,F,A,J,0
7,ZW,H,A,J,0
7,ZW,K,A,J,0
10,55,B,B,H,4008998
10,55,B,C,H,13335999
10,55,B,C,I,11696999
10,55,B,E,H,54079999
10,55,B,E,I,949999
10,55,B,E,J,-41647683
10,55,K,F,H,179999
10,55,K,F,J,73208999
10,AF,B,B,C,4150000
10,AF,B,B,H,1165000
10,AF,B,C,H,10690000
10,AL,B,B,H,4000
10,AL,B,C,H,278000
10,AM,B,B,C,207000
10,AM,B,B,H,224000
10,AM,B,C,H,241999
10,AO,B,B,H,10638999
10,AO,B,C,H,5597000
10,AZ,B,B,C,581999
10,AZ,B,B,H,-618000
10,AZ,B,C,H,2000
10,BD,B,B,C,1196000
10,BD,B,B,H,8154000
10,BD,B,C,C,1374000
10,BD,B,C,H,15671000
10,BF,B,B,H,-76001
10,BF,B,C,H,4948999
10,BI,B,B,C,10683000
10,BI,B,B,H,4971000
10,BI,B,C,H,4959999
10,BJ,B,B,H,7789997
10,BJ,B,C,H,7188998
10,BO,B,B,C,697999
10,BO,B,B,H,3019000
10,BT,B,B,C,76999
10,BT,B,B,H,87999
10,BT,B,C,H,0
10,CD,B,B,H,3316999
10,CD,B,C,H,7566000
10,CF,B,B,H,1128999
10,CF,B,C,H,699999
10,CG,B,B,C,187998
10,CG,B,B,H,1441999
10,CG,B,C,H,180999
10,CI,B,B,H,1785999
10,CI,B,C,H,5075000
10,CM,B,B,H,17673000
10,CM,B,C,H,5311998
10,DJ,B,B,C,57000
10,DJ,B,B,H,565000
10,DJ,B,C,H,702999
10,ER,B,B,C,100000
10,ER,B,B,H,555999
10,ER,B,C,H,29000
10,ET,B,B,C,1337000
10,ET,B,B,H,53339000
10,ET,B,C,H,39379000
10,GE,B,B,C,100000
10,GE,B,B,H,10000
10,GE,B,C,H,226000
10,GH,B,B,H,16011000
10,GH,B,C,H,21243998
10,GM,B,B,H,1343998
10,GM,B,C,H,707998
10,GN,B,B,C,1633000
10,GN,B,B,H,103000
10,GN,B,C,H,2730000
10,GW,B,B,H,8999
10,GY,B,B,H,500999
10,GY,B,C,H,285000
10,HN,B,B,H,5755999
10,HN,B,C,H,3005000
10,HT,B,C,H,2149999
10,ID,B,B,C,6352998
10,IN,B,B,H,11292000
10,IN,B,C,H,23715000
10,KE,B,B,H,25240000
10,KE,B,C,H,19977000
10,KG,B,B,C,281000
10,KG,B,B,H,1064999
10,KG,B,C,H,62000
10,KH,B,B,C,1121000
10,KH,B,B,H,3772999
10,KH,B,C,H,-1000
10,KI,B,B,C,100000
10,KI,B,B,H,29999
10,KI,B,C,H,14000
10,KM,B,B,C,596999
10,KM,B,B,H,-107000
10,KM,B,C,H,105999
10,KP,B,B,H,1402999
10,KP,B,C,H,3152999
10,LA,B,B,C,301999
10,LA,B,B,H,1439999
10,LA,B,C,H,378000
10,LK,B,B,H,488999
10,LK,B,C,H,55000
10,LR,B,B,H,795999
10,LR,B,C,H,1103000
10,LS,B,B,H,-17001
10,LS,B,C,H,334000
10,MD,B,B,H,282999
10,MD,B,C,H,180999
10,MG,B,B,C,648000
10,MG,B,B,H,8138999
10,MG,B,C,H,9121000
10,ML,B,B,H,6073000
10,ML,B,C,H,6818000
10,MM,B,B,H,7776998
10,MM,B,C,H,13324998
10,MN,B,B,C,168000
10,MN,B,B,H,434000
10,MN,B,C,H,206999
10,MR,B,B,C,28000
10,MR,B,B,H,602999
10,MR,B,C,H,385000
10,MW,B,B,C,611999
10,MW,B,B,H,10767998
10,MW,B,C,H,18109999
10,MZ,B,B,C,741999
10,MZ,B,B,H,9273000
10,MZ,B,C,H,9350998
10,NE,B,B,C,3986000
10,NE,B,B,H,1986000
10,NE,B,C,H,-26001
10,NG,B,B,H,27459000
10,NG,B,C,H,16737000
10,NI,B,B,C,3000
10,NI,B,B,H,1632000
10,NI,B,C,H,5812000
10,NI,B,E,H,-1000
10,NP,B,B,C,4169999
10,NP,B,B,H,2620000
10,NP,B,C,H,1466000
10,PG,B,B,H,1401999
10,PK,B,B,H,91198995
10,PK,B,C,H,62840000
10,RW,B,B,C,127000
10,RW,B,B,H,12033997
10,RW,B,C,H,6613999
10,SB,B,B,H,-11000
10,SB,B,C,H,0
10,SD,B,B,C,4966999
10,SD,B,C,H,35648998
10,SL,B,B,C,690999
10,SL,B,B,H,3807998
10,SL,B,C,H,3382000
10,SN,B,B,C,1778999
10,SN,B,B,H,2107000
10,SN,B,C,H,6767999
10,SO,B,B,H,2585999
10,SO,B,C,H,1395000
10,SS,B,B,H,2578999
10,ST,B,B,C,100000
10,ST,B,B,H,178000
10,ST,B,C,H,0
10,TD,B,B,H,1014000
10,TD,B,C,H,6622998
10,TG,B,B,C,257000
10,TG,B,B,H,-20000
10,TG,B,C,H,-194001
10,TJ,B,B,C,1520998
10,TJ,B,B,H,1956000
10,TJ,B,C,H,3000
10,TL,B,B,H,8000
10,TL,B,C,H,154000
10,TZ,B,B,H,19143999
10,TZ,B,C,H,27715997
10,UG,B,B,C,1372000
10,UG,B,B,H,8732998
10,UG,B,B,I,25999
10,UG,B,C,H,2085000
10,UZ,B,B,H,113000
10,UZ,B,C,H,1639999
10,VN,B,B,C,3689999
10,VN,B,B,H,8362000
10,VN,B,C,H,4086000
10,YE,B,B,C,1209000
10,YE,B,B,H,17422999
10,YE,B,C,H,8885998
10,ZM,B,B,H,8257999
10,ZM,B,C,H,5203998
10,ZW,B,B,H,4095000
10,ZW,B,C,H,6790999
11,51,H,E,J,219427
11,51,I,B,H,0
11,51,J,E,H,0
11,51,J,E,J,14983002
11,52,F,E,J,29149
11,52,F,G,C,3000
11,52,J,E,J,3817893
11,53,J,B,J,576330
11,53,J,E,H,0
11,53,J,E,J,292875
11,55,C,E,H,0
11,55,C,E,J,227881
11,55,F,E,J,984270
11,55,H,E,H,0
11,55,H,E,J,3068751
11,55,J,B,H,0
11,55,J,B,J,1927047
11,55,J,E,H,0
11,55,J,E,J,36737197
11,55,J,G,J,2396036
11,55,K,B,J,161400
11,55,K,E,J,48535615
11,56,C,E,H,0
11,57,J,E,J,729999
11,58,J,E,J,680000
11,59,C,E,J,759245
11,59,F,G,I,152500
11,59,J,E,J,3293522
11,59,J,G,C,1684645
11,61,C,B,J,330391
11,61,H,E,H,0
11,61,J,B,J,91753
11,61,J,E,J,724103
11,61,J,G,J,12500
11,62,H,E,J,338596
11,62,J,B,J,20318
11,62,J,E,J,925455
11,63,C,E,J,226389
11,63,C,G,J,1659035
11,63,H,E,J,329884
11,63,J,B,J,461691
11,63,J,E,H,0
11,63,J,E,J,1773216
11,63,J,G,C,40723
11,64,J,E,H,0
11,64,J,E,J,400719
11,64,J,G,J,13589
11,65,C,E,J,997750
11,65,F,E,J,253861
11,65,H,E,J,1432616
11,65,J,E,H,0
11,65,J,E,J,6202892
11,65,J,G,J,84004
11,67,C,E,H,0
11,67,J,B,J,385160
11,67,J,E,J,229593
11,AF,J,E,H,0
11,AF,J,E,J,238249
11,AF,K,E,J,0
11,AG,C,E,H,0
11,AG,K,E,J,332281
11,AL,J,E,H,0
11,AL,J,E,J,958885
11,AL,K,E,J,636786
11,AM,E,E,H,0
11,AM,H,E,H,0
11,AM,J,E,H,0
11,AM,J,E,J,1421216
11,AM,K,E,J,18654
11,AO,H,E,H,0
11,AO,J,E,J,15035
11,AO,J,G,J,42059
11,AO,K,B,J,1781
11,AR,D,E,J,3498
11,AR,F,E,H,0
11,AR,H,E,H,0
11,AR,J,E,H,0
11,AR,J,E,J,6208175
11,AR,J,G,C,0
11,AR,K,E,J,347407
11,AZ,H,E,H,0
11,AZ,I,E,H,0
11,AZ,J,E,H,0
11,AZ,J,E,J,141580
11,AZ,K,B,J,57682
11,AZ,K,E,J,77347
11,BA,H,E,H,0
11,BA,J,E,H,0
11,BA,J,E,J,3057857
11,BA,J,G,J,98888
11,BD,H,E,H,0
11,BD,J,E,J,1640477
11,BD,K,E,J,62484
11,BF,H,E,H,0
11,BF,H,E,J,247330
11,BF,J,E,H,0
11,BF,J,E,J,3706715
11,BF,K,E,J,0
11,BI,K,E,J,0
11,BI,N,B,J,145308
11,BI,N,E,H,0
11,BJ,J,E,H,0
11,BJ,J,E,J,4161501
11,BO,J,E,J,81895
11,BO,K,E,J,702146
11,BR,D,E,J,553495
11,BR,E,E,H,0
11,BR,F,G,C,276409
11,BR,H,E,H,0
11,BR,H,E,J,1025790
11,BR,J,E,H,0
11,BR,J,E,J,15953818
11,BR,J,G,C,133947
11,BR,K,B,J,659
11,BR,K,E,J,0
11,BT,J,E,J,1247842
11,BT,K,E,J,47744
11,BT,N,E,H,0
11,BT,N,E,J,367452
11,BW,H,E,H,0
11,BW,J,B,J,0
11,BW,J,E,J,1198252
11,BW,K,B,J,20710
11,BW,K,E,J,9647
11,BY,F,E,H,0
11,BY,H,E,H,0
11,BY,J,B,J,112124
11,BY,J,E,J,2761602
11,BY,K,B,J,31398
11,BY,K,E,J,1738
11,BZ,J,E,H,0
11,BZ,K,E,J,386303
11,CD,J,B,H,0
11,CD,J,E,J,3032321
11,CF,D,E,J,145
11,CF,K,E,J,72821
11,CG,J,E,H,0
11,CG,J,E,J,0
11,CG,K,E,J,3
11,CI,J,E,H,0
11,CI,J,E,J,440000
11,CI,K,E,J,0
11,CK,K,E,J,224241
11,CL,F,G,C,567067
11,CL,J,B,H,0
11,CL,J,E,H,0
11,CL,J,E,J,2070884
11,CL,K,E,J,104934
11,CM,F,E,H,0
11,CM,H,E,H,0
11,CM,J,E,H,0
11,CM,J,E,J,1609456
11,CN,C,E,C,7503689
11,CN,D,E,J,0
11,CN,F,E,C,948944
11,CN,F,E,H,0
11,CN,H,E,C,1488291
11,CN,H,E,H,0
11,CN,H,E,J,400000
11,CN,J,B,C,200000
11,CN,J,E,H,0
11,CN,J,E,J,46381853
11,CN,K,E,J,696762
11,CO,F,E,H,0
11,CO,F,G,C,171563
11,CO,H,E,H,0
11,CO,J,E,H,0
11,CO,J,E,J,7319317
11,CO,J,G,C,923302
11,CO,K,B,J,50096
11,CO,K,E,J,39288
11,CR,J,E,H,0
11,CR,J,E,J,1102669
11,CR,J,G,C,261992
11,CR,K,E,J,2005020
11,CU,C,E,H,0
11,CU,F,E,J,1038798
11,CU,H,E,H,0
11,CU,J,E,H,0
11,CU,J,E,J,3472567
11,CU,K,E,J,14298
11,CV,J,E,J,752996
11,CV,K,E,J,1004635
11,DJ,F,E,H,0
11,DJ,J,E,H,0
11,DJ,J,E,J,646594
11,DJ,K,E,J,114254
11,DM,K,E,J,59302
11,DO,C,E,H,0
11,DO,F,E,H,0
11,DO,J,E,J,1812971
11,DO,K,E,J,0
11,DZ,J,E,H,0
11,DZ,J,E,J,157718
11,EC,H,E,H,0
11,EC,H,E,J,500000
11,EC,I,E,H,0
11,EC,J,E,H,0
11,EC,J,E,J,3512101
11,EC,K,E,J,1364201
11,EG,J,E,H,0
11,EG,J,E,J,1714222
11,ER,H,E,J,981990
11,ER,J,G,J,5595
11,ER,K,E,J,47950
11,ET,H,E,J,201360
11,ET,J,E,H,0
11,ET,J,E,J,4143858
11,ET,K,B,J,8948
11,ET,K,E,J,93717
11,FJ,J,B,J,188255
11,FJ,J,E,H,0
11,FJ,J,E,J,2299976
11,FJ,K,E,J,23201
11,FM,K,E,J,99720
11,GA,J,E,J,4613901
11,GA,K,E,J,0
11,GD,J,E,H,0
11,GD,K,E,J,77279
11,GE,H,E,H,0
11,GE,J,E,H,0
11,GE,J,E,J,1825281
11,GE,K,E,J,168467
11,GH,J,E,H,0
11,GH,J,E,J,4440978
11,GH,K,E,J,963894
11,GM,H,E,C,531224
11,GM,J,E,H,0
11,GM,J,E,J,996094
11,GM,K,E,J,99126
11,GN,J,E,H,0
11,GN,J,E,J,5192725
11,GN,K,E,J,739485
11,GQ,J,E,H,0
11,GQ,J,E,J,216888
11,GQ,K,E,J,0
11,GT,J,B,J,33878
11,GT,J,E,H,0
11,GT,J,E,J,965633
11,GT,J,G,C,595999
11,GT,K,B,J,103370
11,GT,K,E,J,0
11,GW,J,B,J,0
11,GW,J,E,J,1342330
11,GW,K,E,J,0
11,GY,F,E,H,0
11,GY,J,E,J,256074
11,HN,H,E,H,0
11,HN,J,E,H,0
11,HN,J,E,J,2506282
11,HN,J,G,C,695522
11,HN,K,E,H,0
11,HN,K,E,J,1841606
11,HT,J,B,J,266463
11,HT,J,E,J,895785
11,HT,J,G,C,200000
11,ID,C,E,C,332935
11,ID,J,E,H,0
11,ID,J,E,J,3862138
11,ID,J,G,J,271284
11,ID,K,B,J,36496
11,ID,K,E,J,230704
11,IN,E,E,H,0
11,IN,F,E,H,0
11,IN,J,B,J,496763
11,IN,J,E,H,0
11,IN,J,E,J,13370841
11,IN,J,G,J,243960
11,IN,K,B,J,162545
11,IN,K,E,J,144952
11,IQ,F,E,H,0
11,IQ,K,E,J,180723
11,IR,J,B,J,42999
11,IR,J,E,J,1149650
11,IR,K,E,J,68866
11,JM,C,E,H,0
11,JM,H,G,C,41241
11,JM,J,E,H,0
11,JM,J,E,J,4779
11,JM,K,E,J,550241
11,JO,J,E,J,4417826
11,JO,K,B,J,0
11,JO,K,E,J,67937
11,KE,J,E,H,0
11,KE,J,E,J,3088466
11,KE,K,E,J,619986
11,KG,C,E,H,0
11,KG,J,E,H,0
11,KG,J,E,J,1760862
11,KG,K,E,J,15455
11,KH,H,E,H,0
11,KH,J,E,H,0
11,KH,J,E,J,2735373
11,KI,J,E,J,269
11,KI,K,E,J,75430
11,KM,H,E,H,0
11,KM,H,E,J,224479
11,KM,J,E,H,0
11,KM,J,E,J,432953
11,KM,K,E,J,32817
11,KN,C,E,H,0
11,KN,J,E,H,0
11,KN,K,E,J,175016
11,KP,K,E,J,258052
11,KZ,J,E,H,0
11,KZ,J,E,J,4069468
11,KZ,K,B,J,111353
11,KZ,K,E,J,1316559
11,LA,J,E,H,0
11,LA,J,E,J,1804789
11,LB,F,E,H,0
11,LB,H,E,H,0
11,LB,J,E,H,0
11,LB,J,E,J,1317847
11,LB,K,E,J,49500
11,LC,C,E,H,0
11,LC,J,E,H,0
11,LC,K,E,J,137915
11,LK,D,E,J,6600
11,LK,D,G,J,54039
11,LK,H,E,J,500000
11,LK,J,E,H,0
11,LK,J,E,J,30079
11,LK,K,E,J,32892
11,LR,J,B,J,365995
11,LR,J,E,H,0
11,LR,J,E,J,737206
11,LR,K,E,J,93544
11,LS,H,E,H,0
11,LS,J,E,J,718495
11,LS,K,E,J,0
11,LY,J,E,J,0
11,MA,D,E,J,568864
11,MA,D,G,J,935924
11,MA,H,E,H,0
11,MA,J,E,H,0
11,MA,J,E,J,158110
11,MA,K,E,J,47628
11,MD,H,E,H,0
11,MD,J,B,J,43318
11,MD,J,E,J,392487
11,MD,K,E,J,63558
11,ME,J,E,H,0
11,ME,J,E,J,1796209
11,ME,K,E,J,215484
11,MG,H,E,H,0
11,MG,J,E,H,0
11,MG,J,E,J,11704027
11,MG,K,E,J,0
11,MH,K,B,J,173527
11,MH,K,E,J,75482
11,MK,F,E,H,0
11,MK,J,E,H,0
11,MK,J,E,J,2120000
11,MK,K,E,J,360702
11,ML,D,E,J,0
11,ML,H,E,J,866999
11,ML,J,E,H,0
11,ML,J,E,J,2221087
11,ML,K,E,J,423922
11,MM,J,E,J,72551
11,MN,H,E,H,0
11,MN,J,E,H,0
11,MN,J,E,J,552346
11,MN,K,E,J,1052980
11,MR,H,E,J,431139
11,MR,J,E,J,2058931
11,MU,J,E,H,0
11,MU,J,E,J,2540557
11,MU,K,E,J,68043
11,MV,F,E,H,0
11,MV,J,E,J,616641
11,MV,K,E,J,645292
11,MW,J,B,J,26290
11,MW,J,E,C,616952
11,MW,J,E,H,0
11,MW,J,E,J,1691649
11,MW,K,E,J,0
11,MX,C,E,H,0
11,MX,F,E,H,0
11,MX,F,G,C,0
11,MX,J,B,J,477092
11,MX,J,E,H,0
11,MX,J,E,J,27326973
11,MX,K,E,J,949154
11,MY,F,E,H,0
11,MY,H,E,H,0
11,MY,I,E,H,0
11,MY,J,E,H,0
11,MY,J,E,J,1124193
11,MY,K,E,J,35771
11,MZ,J,E,H,0
11,MZ,J,E,J,4799999
11,MZ,K,B,J,204822
11,MZ,K,E,J,215205
11,NA,H,E,H,0
11,NA,J,B,J,15063
11,NA,J,E,H,0
11,NA,J,E,J,1553603
11,NA,K,B,J,44308
11,NA,K,E,J,2620937
11,NE,B,E,H,0
11,NE,H,E,H,0
11,NE,H,E,J,528710
11,NE,J,E,J,2439864
11,NE,K,E,J,73776
11,NG,H,E,H,0
11,NG,J,E,H,0
11,NG,J,E,J,6070862
11,NG,K,E,J,0
11,NI,F,G,C,89999
11,NI,J,E,H,0
11,NI,J,E,J,2095952
11,NI,K,E,J,252472
11,NP,F,E,H,0
11,NP,J,E,J,31594
11,NP,K,B,J,0
11,NP,K,E,J,1010680
11,NR,K,E,J,112942
11,NU,K,E,J,15313
11,PA,H,E,H,0
11,PA,J,B,J,0
11,PA,J,E,J,1326137
11,PA,K,E,J,23899
11,PE,F,E,H,0
11,PE,I,E,H,0
11,PE,J,E,H,0
11,PE,J,E,J,4460235
11,PE,K,B,J,10584
11,PE,K,E,J,75582
11,PG,J,B,J,0
11,PG,J,E,J,255535
11,PG,K,E,J,130670
11,PH,H,E,H,0
11,PH,I,E,H,0
11,PH,J,E,C,1797529
11,PH,J,E,H,0
11,PH,J,E,J,10540515
11,PH,K,E,J,34215
11,PK,F,E,H,0
11,PK,H,E,H,0
11,PK,J,E,H,0
11,PK,J,E,J,125101
11,PK,K,E,J,1678587
11,PS,K,E,J,0
11,PW,K,E,J,120555
11,PY,J,E,H,0
11,PY,J,E,J,11453
11,PY,K,E,J,28678
11,RS,F,E,H,0
11,RS,J,E,H,0
11,RS,J,E,J,1584116
11,RS,K,B,J,42723
11,RS,K,E,J,8971
11,RW,J,E,H,0
11,RW,J,E,J,1348224
11,RW,K,E,J,397924
11,SB,C,E,H,0
11,SB,K,E,J,307373
11,SC,J,E,H,0
11,SC,K,B,J,408658
11,SC,K,E,J,1642973
11,SD,F,E,H,0
11,SD,J,B,H,0
11,SD,J,E,H,0
11,SD,J,E,J,698306
11,SD,K,E,J,0
11,SL,C,E,H,0
11,SL,F,E,H,0
11,SL,H,E,J,330600
11,SL,J,E,H,0
11,SL,J,E,J,1305136
11,SL,K,E,J,31804
11,SN,J,E,J,3605376
11,SN,K,E,J,7977
11,SO,J,E,H,0
11,SO,K,E,J,33808
11,SR,J,E,J,522846
11,SS,J,E,J,472093
11,ST,J,E,H,0
11,ST,J,E,J,373
11,SV,H,E,H,0
11,SV,J,B,J,156037
11,SV,J,E,H,0
11,SV,J,E,J,1667520
11,SV,K,E,J,3232
11,SV,N,E,J,154072
11,SY,J,E,J,456454
11,SY,K,E,J,7973
11,SZ,J,E,H,0
11,SZ,J,E,J,60886
11,SZ,K,B,J,1442
11,SZ,K,E,J,18446
11,TD,J,E,J,0
11,TG,H,E,H,0
11,TG,J,E,H,0
11,TG,J,E,J,50000
11,TG,K,E,J,93599
11,TH,H,E,H,0
11,TH,J,E,H,0
11,TH,J,E,J,1220163
11,TH,K,E,J,263749
11,TJ,J,E,H,0
11,TJ,J,E,J,835854
11,TJ,K,E,C,394888
11,TJ,K,E,J,4749
11,TL,F,E,H,0
11,TL,J,E,H,0
11,TL,J,E,J,173213
11,TL,K,E,J,98453
11,TM,J,E,H,0
11,TM,J,E,J,653141
11,TN,H,E,H,0
11,TN,J,E,H,0
11,TN,J,E,J,1434106
11,TN,J,G,J,149553
11,TN,K,E,J,12330
11,TO,K,B,J,83972
11,TO,K,E,J,0
11,TR,F,E,H,0
11,TR,H,E,H,0
11,TR,J,E,H,0
11,TR,J,E,J,3211426
11,TR,K,E,H,0
11,TR,K,E,J,103068
11,TV,K,E,J,675214
11,TZ,F,E,H,0
11,TZ,H,E,H,0
11,TZ,J,B,J,0
11,TZ,J,E,H,0
11,TZ,J,E,J,5005848
11,TZ,K,E,J,716624
11,UA,F,E,H,0
11,UA,H,E,H,0
11,UA,I,E,H,0
11,UA,J,B,J,149982
11,UA,J,E,H,0
11,UA,J,E,J,1030000
11,UA,K,E,J,38963
11,UG,H,E,H,0
11,UG,J,E,H,0
11,UG,J,E,J,1909999
11,UG,K,B,J,73665
11,UG,K,E,J,1012032
11,UY,H,E,H,0
11,UY,J,E,H,0
11,UY,J,E,J,3480107
11,UY,K,E,J,0
11,UZ,H,E,C,484209
11,UZ,H,E,H,0
11,UZ,J,E,H,0
11,UZ,J,E,J,1815033
11,UZ,K,E,J,1389
11,VC,C,E,H,0
11,VC,K,E,J,328323
11,VE,K,E,J,1209530
11,VN,H,E,J,406550
11,VN,I,E,H,0
11,VN,J,E,H,0
11,VN,J,E,J,8864604
11,VN,K,B,J,42263
11,VN,K,E,J,93137
11,VU,J,E,H,0
11,VU,K,E,J,169012
11,WS,J,B,J,3554215
11,WS,J,E,J,1314070
11,WS,K,B,J,771930
11,WS,K,E,J,143756
11,YE,J,E,H,0
11,YE,J,E,J,180380
11,YE,K,E,J,0
11,ZA,H,E,H,0
11,ZA,J,B,J,0
11,ZA,J,E,H,0
11,ZA,J,E,J,6953891
11,ZA,K,E,J,2089598
11,ZM,F,E,J,202264
11,ZM,J,E,H,0
11,ZM,J,E,J,2118926
11,ZM,K,E,J,22723
11,ZW,J,E,H,0
11,ZW,J,E,J,369062
11,ZW,K,E,J,7579
12,57,B,E,D,1020000
12,57,B,G,D,314000
12,58,B,B,D,1155000
12,59,B,B,D,808000
12,59,B,E,H,1645000
12,61,B,B,H,10150999
12,62,B,E,E,2458000
12,63,B,B,F,0
12,65,B,B,D,0
12,65,B,B,H,4489000
12,67,B,B,C,5908999
12,67,B,B,H,2996000
12,AF,B,B,D,8752000
12,AF,B,B,F,4351998
12,AF,B,C,F,1568000
12,AF,B,E,D,1018999
12,AF,B,E,F,780000
12,AF,B,F,B,1955000
12,AL,B,B,C,230999
12,AM,B,B,C,2544000
12,AM,B,E,C,1518999
12,AM,B,E,D,2629000
12,AO,B,B,C,1363000
12,AO,B,B,H,3273000
12,AO,B,E,C,8214999
12,AO,B,G,C,965999
12,AR,B,E,I,1006999
12,AZ,B,B,C,4582999
12,BA,B,B,H,6537998
12,BD,B,B,C,354998
12,BD,B,B,F,7342000
12,BD,B,B,H,1885999
12,BD,B,E,C,8192999
12,BD,B,E,F,10994999
12,BF,B,B,C,0
12,BF,B,B,E,831999
12,BF,B,E,C,8478999
12,BF,B,E,E,39861999
12,BF,B,E,I,4044999
12,BI,B,B,C,1609000
12,BI,B,B,F,14226999
12,BI,B,E,C,0
12,BJ,B,B,C,3736000
12,BJ,B,B,D,2242000
12,BJ,B,B,F,3293000
12,BJ,B,B,H,0
12,BJ,B,B,I,0
12,BO,B,B,D,1042999
12,BO,B,B,H,1312999
12,BO,B,E,H,3423999
12,BR,B,B,D,0
12,BR,B,B,G,50000
12,BR,B,E,D,0
12,BT,B,B,C,1056999
12,BW,B,B,C,650000
12,BY,B,B,H,12648998
12,BZ,B,B,H,1544000
12,CD,B,B,C,21526998
12,CD,B,B,D,7663999
12,CD,B,B,E,5548000
12,CD,B,B,F,12989000
12,CD,B,B,H,26371999
12,CD,B,E,C,10141999
12,CD,B,E,D,74323998
12,CD,B,E,E,32155000
12,CD,B,E,F,22488000
12,CF,B,B,C,1671000
12,CF,B,B,D,2702000
12,CF,B,B,H,0
12,CF,B,G,D,3577999
12,CG,B,B,C,797000
12,CG,B,B,D,365999
12,CG,B,B,E,462000
12,CG,B,B,F,2520000
12,CI,B,B,F,0
12,CI,B,B,H,0
12,CI,B,E,C,11104999
12,CI,B,E,F,10939000
12,CI,B,G,C,2226000
12,CI,B,G,F,793000
12,CM,B,B,C,5001999
12,CM,B,B,E,0
12,CM,B,B,F,0
