id,year,currency,budget-type,sectoral,sectoral-type,l1,l2,l3,l4,l5,value
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,private-schools-department,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,secondary-education,central-government,private-schools-department,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,secondary-education,central-government,development-of-secondary-education,,8829418000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,secondary-education,central-government,development-of-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,secondary-education,central-government,development-of-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,secondary-education,central-government,development-of-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,secondary-education,central-government,development-of-secondary-education,,8829418000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,development-of-secondary-education,,2060000000
UG,2014,ugandan shillings,budget,TRUE,government-development,education,secondary-education,central-government,development-of-secondary-education,,6769418000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,development-of-secondary-education,japan,2060000000
UG,2014,ugandan shillings,budget,TRUE,total,education,secondary-education,central-government,support-to-ugandan-secondary-education,,886000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,secondary-education,central-government,support-to-ugandan-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,secondary-education,central-government,support-to-ugandan-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,secondary-education,central-government,support-to-ugandan-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,secondary-education,central-government,support-to-ugandan-secondary-education,,886000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,support-to-ugandan-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,secondary-education,central-government,support-to-ugandan-secondary-education,,886000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,support-to-ugandan-secondary-education,international-development-association,0
UG,2014,ugandan shillings,budget,TRUE,total,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,81468582000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,81468582000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,75270000000
UG,2014,ugandan shillings,budget,TRUE,government-development,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,,6198582000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,secondary-education,central-government,african-development-bank-iv-support-to-secondary-education,african-development-bank,75270000000
UG,2014,ugandan shillings,budget,TRUE,total,education,other,special-needs-education-guidance-and-counselling,,,1110927000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,special-needs-education-guidance-and-counselling,,,1110927000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,special-needs-education-guidance-and-counselling,,,93803000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,special-needs-education-guidance-and-counselling,,,1017124000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,special-needs-education-guidance-and-counselling,,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,special-needs-education-guidance-and-counselling,,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,special-needs-education-guidance-and-counselling,,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,952092000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,952092000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,94390000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,857702000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,2060667000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,2060667000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,2060667000
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,higher-education,higher-education,,20944502000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,higher-education,higher-education,,20944502000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,higher-education,higher-education,,146002000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,higher-education,higher-education,,20798500000
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,higher-education,higher-education,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,higher-education,higher-education,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,higher-education,higher-education,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,10000000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,10000000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,10000000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,united-kingdom,0
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,24737500000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,24737500000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,24020000000
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,717500000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,african-development-bank,24020000000
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,17825995000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,17825995000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,2289081000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,15536914000
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,9585344000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,9585344000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,9585344000
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,2700760000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,2700760000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,615919000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,2084841000
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,84665386000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,84665386000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,75972216000
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,8693170000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,arab-bank-for-economic-development-in-africa,4190000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,islamic-development-bank,16932220000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,organisation-of-petroleum-exporting-countries,18620000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,japan,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,south-korea,21100000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,saudi-arabia,15130000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,other,0
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,2000000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,2000000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,2000000000
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,402000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,402000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,402000000
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,2848000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,2848000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,2848000000
UG,2014,ugandan shillings,budget,TRUE,total,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,630000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,630000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,630000000
UG,2014,ugandan shillings,budget,TRUE,government-development,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,international-development-association,630000000
UG,2014,ugandan shillings,budget,TRUE,total,education,other,quality-and-standards,teacher-education,,16542076000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,quality-and-standards,teacher-education,,16542076000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,quality-and-standards,teacher-education,,3266568000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,quality-and-standards,teacher-education,,13275508000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,quality-and-standards,teacher-education,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,quality-and-standards,teacher-education,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,quality-and-standards,teacher-education,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,quality-and-standards,education-standards-agency,,3917170000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,quality-and-standards,education-standards-agency,,3917170000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,quality-and-standards,education-standards-agency,,827678000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,quality-and-standards,education-standards-agency,,3089492000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,quality-and-standards,education-standards-agency,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,quality-and-standards,education-standards-agency,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,quality-and-standards,education-standards-agency,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,quality-and-standards,development-of-primary-teachers-colleges,,5477824000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,quality-and-standards,development-of-primary-teachers-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,quality-and-standards,development-of-primary-teachers-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,quality-and-standards,development-of-primary-teachers-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,other,quality-and-standards,development-of-primary-teachers-colleges,,5477824000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,quality-and-standards,development-of-primary-teachers-colleges,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,quality-and-standards,development-of-primary-teachers-colleges,,5477824000
UG,2014,ugandan shillings,budget,TRUE,total,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,692062000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,692062000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,692062000
UG,2014,ugandan shillings,budget,TRUE,total,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,17473000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,17473000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,17270000000
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,203000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,belgium,17270000000
UG,2014,ugandan shillings,budget,TRUE,total,education,other,physical-education-and-sports,sports-and-physical-education,,3194637000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,physical-education-and-sports,sports-and-physical-education,,3194637000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,physical-education-and-sports,sports-and-physical-education,,77637000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,physical-education-and-sports,sports-and-physical-education,,3117000000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,physical-education-and-sports,sports-and-physical-education,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,physical-education-and-sports,sports-and-physical-education,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,physical-education-and-sports,sports-and-physical-education,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,3779800000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,3779800000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,3779800000
UG,2014,ugandan shillings,budget,TRUE,total,education,other,policy-planning-and-support-services,headquarter,,9099798000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,policy-planning-and-support-services,headquarter,,9099798000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,policy-planning-and-support-services,headquarter,,1569210000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,policy-planning-and-support-services,headquarter,,7530588000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,policy-planning-and-support-services,headquarter,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,policy-planning-and-support-services,headquarter,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,policy-planning-and-support-services,headquarter,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,policy-planning-and-support-services,planning,,4311909000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,policy-planning-and-support-services,planning,,4311909000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,policy-planning-and-support-services,planning,,522462000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,policy-planning-and-support-services,planning,,3789447000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,policy-planning-and-support-services,planning,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,policy-planning-and-support-services,planning,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,policy-planning-and-support-services,planning,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,policy-planning-and-support-services,internal-audit,,425949000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,policy-planning-and-support-services,internal-audit,,425949000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,policy-planning-and-support-services,internal-audit,,58982000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,policy-planning-and-support-services,internal-audit,,366967000
UG,2014,ugandan shillings,budget,TRUE,development,education,other,policy-planning-and-support-services,internal-audit,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,policy-planning-and-support-services,internal-audit,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,policy-planning-and-support-services,internal-audit,,0
UG,2014,ugandan shillings,budget,TRUE,total,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,200000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,0
UG,2014,ugandan shillings,budget,TRUE,development,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,200000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,200000000
UG,2013,ugandan shillings,budget,TRUE,total,wash,,,,,326212436000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,wash,,,,,9815419000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,wash,,,,,2852528000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,wash,,,,,6962891000
UG,2013,ugandan shillings,budget,TRUE,development,wash,,,,,316397017000
UG,2013,ugandan shillings,budget,TRUE,donor-development,wash,,,,,134929539000
UG,2013,ugandan shillings,budget,TRUE,government-development,wash,,,,,181467478000
UG,2013,ugandan shillings,budget,TRUE,total,wash,rural-water-supply-and-sanitation---central-government,,,,30612510000
