country,sector,channel,year,out-oda-gross-sector-channel
FR,A,F,2011,322410
FR,A,G,2011,234897
FR,A,H,2011,20662323
FR,A,I,2011,239787
FR,B,A,2011,95374838
FR,B,B,2011,49865186
FR,B,C,2011,2030382
FR,B,D,2011,5207953
FR,B,E,2011,3504962
FR,B,F,2011,2558756
FR,B,H,2011,34072032
FR,B,I,2011,261370
FR,B,J,2011,5482910
FR,C,A,2011,282126847
FR,C,B,2011,11626321
FR,C,D,2011,20738294
FR,C,E,2011,913492
FR,C,F,2011,327943
FR,C,I,2011,45050
FR,D,A,2011,196302567
FR,D,B,2011,8218894
FR,D,D,2011,2599325
FR,D,E,2011,161772
FR,D,H,2011,4080833
FR,D,I,2011,310928
FR,D,J,2011,9671664
FR,E,A,2011,258877189
FR,E,B,2011,101409004
FR,E,D,2011,910711
FR,E,H,2011,4194951
FR,E,I,2011,22169
FR,F,A,2011,708197679
FR,F,B,2011,5808747
FR,F,D,2011,243184
FR,F,E,2011,1017891
FR,F,H,2011,20083778
FR,F,I,2011,373443
FR,G,A,2011,155630083
FR,G,B,2011,6091006
FR,G,D,2011,1927792
FR,G,E,2011,4070640
FR,G,F,2011,43064
FR,G,H,2011,3425775
FR,H,A,2011,167139960
FR,H,B,2011,204371546
FR,H,D,2011,15176883
FR,H,E,2011,2087982
FR,H,F,2011,31200
FR,H,H,2011,22899378
FR,H,I,2011,2352
FR,H,J,2011,3392971
FR,I,A,2011,178857823
FR,I,B,2011,3710640
FR,I,D,2011,462883
FR,I,H,2011,1304988
FR,J,A,2011,1018399543
FR,J,B,2011,38777057
FR,J,D,2011,879703
FR,J,F,2011,53837
FR,J,H,2011,187709
FR,J,I,2011,511762
FR,K,A,2011,895987899
FR,K,B,2011,771625615
FR,K,C,2011,391496
FR,K,D,2011,37063035
FR,K,E,2011,2224323
FR,K,F,2011,1529838
FR,K,G,2011,481580
FR,K,H,2011,12641429
FR,K,I,2011,767537
FR,K,J,2011,2870975
FR,L,C,2011,528138725
FR,L,H,2011,11744899
FR,L,I,2011,88678653
FR,M,B,2011,1283517329
FR,N,A,2011,30875853
FR,N,B,2011,8920038
FR,N,D,2011,1170055
FR,N,E,2011,12788890
FR,N,F,2011,326247
FR,N,H,2011,26233331
GB,A,A,2011,14163948
GB,A,B,2011,15598304
GB,A,C,2011,430156899
GB,A,D,2011,15128322
GB,A,E,2011,50802717
GB,A,F,2011,16159450
GB,A,G,2011,1601097
GB,A,H,2011,317802919
GB,A,I,2011,188021892
GB,B,A,2011,29775786
GB,B,B,2011,500561
GB,B,C,2011,324140988
GB,B,D,2011,51784863
GB,B,E,2011,265046719
GB,B,F,2011,25683236
GB,B,G,2011,17224325
GB,B,H,2011,557591306
GB,B,I,2011,256066537
GB,C,A,2011,3222167
GB,C,B,2011,161597
GB,C,C,2011,52487
GB,C,D,2011,388822
GB,C,E,2011,15339694
GB,C,F,2011,1895647
GB,C,H,2011,139640911
GB,C,I,2011,16002766
GB,D,A,2011,46815656
GB,D,B,2011,73797712
GB,D,C,2011,43274047
GB,D,D,2011,70846812
GB,D,E,2011,157829338
GB,D,F,2011,24626911
GB,D,G,2011,856300
GB,D,H,2011,373941317
GB,D,I,2011,377034057
GB,E,A,2011,2853637
GB,E,B,2011,14020354
GB,E,C,2011,25543159
GB,E,D,2011,6789872
GB,E,E,2011,8951070
GB,E,F,2011,142383
GB,E,G,2011,16943
GB,E,H,2011,169402582
GB,E,I,2011,160934237
GB,F,B,2011,6487842
GB,F,C,2011,4344798
GB,F,D,2011,1335502
GB,F,E,2011,28318042
GB,F,F,2011,357608
GB,F,G,2011,1321088
GB,F,H,2011,279617107
GB,F,I,2011,175666248
GB,G,A,2011,3743784
GB,G,B,2011,777985
GB,G,C,2011,767572
GB,G,D,2011,10812579
GB,G,E,2011,15036701
GB,G,F,2011,8455432
GB,G,H,2011,176840856
GB,G,I,2011,211261946
GB,H,A,2011,333600
GB,H,B,2011,1755129
GB,H,C,2011,104115469
GB,H,D,2011,11966979
GB,H,E,2011,63920227
GB,H,F,2011,5550243
GB,H,G,2011,1062110
GB,H,H,2011,65699503
GB,H,I,2011,126047337
GB,I,A,2011,1108367
GB,I,B,2011,909609
GB,I,C,2011,7624120
GB,I,D,2011,818803
GB,I,E,2011,24782223
GB,I,F,2011,21549520
GB,I,G,2011,4603526
GB,I,H,2011,25759415
GB,I,I,2011,162765707
GB,J,A,2011,4147095
GB,J,B,2011,2773088
GB,J,C,2011,1427269
GB,J,D,2011,5958500
GB,J,E,2011,16990845
GB,J,F,2011,1713538
GB,J,G,2011,10606595
GB,J,H,2011,107069431
GB,J,I,2011,48386588
GB,K,A,2011,333570602
GB,K,B,2011,149202724
GB,K,C,2011,30350439
GB,K,D,2011,11577641
GB,K,E,2011,498302623
GB,K,F,2011,71481905
GB,K,G,2011,22389392
GB,K,H,2011,178698393
GB,K,I,2011,140840814
GB,L,C,2011,449437158
GB,M,B,2011,172846501
GB,M,H,2011,8708488
GB,M,I,2011,949667
GB,N,B,2011,68526
GB,N,C,2011,3635
GB,N,D,2011,3441981
GB,N,E,2011,180361222
GB,N,F,2011,1340993
GB,N,G,2011,470884
GB,N,H,2011,470754664
GB,N,I,2011,25859600
GR,A,B,2011,6954550
GR,A,C,2011,1964554
GR,A,H,2011,21353
GR,A,I,2011,60420423
GR,B,B,2011,446349
GR,B,C,2011,1964554
GR,B,E,2011,63750
GR,D,B,2011,636972
GR,E,B,2011,5140003
GR,F,B,2011,19026101
GR,G,I,2011,73421
GR,H,I,2011,325979
GR,K,B,2011,35025321
GR,K,I,2011,7765218
GR,N,B,2011,1294044
IE,A,B,2011,3164359
IE,A,C,2011,26115452
IE,A,E,2011,18409705
IE,A,F,2011,1529651
IE,A,H,2011,10055470
IE,A,I,2011,2195121
IE,B,A,2011,28465
IE,B,B,2011,885950
IE,B,C,2011,35905709
IE,B,E,2011,21570406
IE,B,F,2011,6735826
IE,B,G,2011,7498189
IE,B,H,2011,8992651
IE,B,I,2011,7944694
IE,C,C,2011,2665447
IE,C,E,2011,7784649
IE,C,F,2011,150301
IE,D,A,2011,4049858
IE,D,B,2011,3410146
IE,D,C,2011,16575382
IE,D,E,2011,39366820
IE,D,F,2011,8574382
IE,D,H,2011,9831270
IE,D,I,2011,2069710
IE,E,A,2011,1035125
IE,E,B,2011,331906
IE,E,C,2011,15144285
IE,E,E,2011,9443932
IE,E,F,2011,4910462
IE,E,H,2011,18179268
IE,F,A,2011,646953
IE,F,B,2011,2207
IE,F,C,2011,852042
IE,F,E,2011,271854
IE,G,B,2011,19886
IE,G,E,2011,2129213
IE,G,F,2011,784530
IE,G,H,2011,2199641
IE,G,I,2011,487277
IE,H,A,2011,258781
IE,H,B,2011,650651
IE,H,C,2011,23297925
IE,H,E,2011,32806059
IE,H,F,2011,2635655
IE,H,G,2011,517562
IE,H,H,2011,15139507
IE,H,I,2011,1680987
IE,I,E,2011,484948
IE,I,H,2011,634014
IE,I,I,2011,11296
IE,J,B,2011,43992
IE,J,C,2011,323476
IE,J,E,2011,349703
IE,J,F,2011,190103
IE,J,H,2011,783157
IE,J,I,2011,1099820
IE,K,A,2011,261959
IE,K,B,2011,38908744
IE,K,C,2011,7800915
IE,K,E,2011,18570538
IE,K,F,2011,740870
IE,K,H,2011,1290937
IE,K,I,2011,3607458
IE,L,B,2011,13341
IE,L,C,2011,27172041
IE,N,A,2011,284659
IE,N,B,2011,2423271
IE,N,C,2011,1940860
IE,N,E,2011,37021200
IE,N,F,2011,287990
IE,N,H,2011,40142490
IE,N,I,2011,685056
IS,A,C,2011,1261796
IS,B,C,2011,956643
IS,B,H,2011,666236
IS,C,C,2011,374049
IS,D,C,2011,278886
IS,D,E,2011,82200
IS,D,F,2011,43230
IS,D,H,2011,1251761
IS,D,I,2011,871414
IS,E,C,2011,1928895
IS,F,C,2011,653466
IS,F,H,2011,1971120
IS,G,H,2011,131940
IS,H,C,2011,2929385
IS,H,H,2011,1726760
IS,J,C,2011,26229
IS,J,H,2011,165942
IS,K,B,2011,2039990
IS,K,E,2011,111792
IS,K,H,2011,227187
IS,K,I,2011,8220
IS,M,H,2011,157167
IS,N,D,2011,17290
IS,N,E,2011,886778
IS,N,H,2011,360613
IT,A,A,2011,30231538
IT,A,B,2011,5907000
IT,A,C,2011,11198804
IT,A,D,2011,30257143
IT,A,H,2011,9745114
IT,A,I,2011,9130857
IT,B,A,2011,18141043
IT,B,B,2011,6794036
IT,B,C,2011,24479231
IT,B,D,2011,41673929
IT,B,E,2011,9152
IT,B,H,2011,5687924
IT,B,I,2011,8414139
IT,C,A,2011,1608016
IT,C,B,2011,916488
IT,C,C,2011,9578830
IT,C,D,2011,10724556
IT,C,H,2011,2876651
IT,C,I,2011,532707
IT,D,A,2011,7911153
IT,D,B,2011,2622139
IT,D,C,2011,8009012
IT,D,D,2011,21209961
IT,D,E,2011,35304
IT,D,H,2011,26243140
IT,D,I,2011,2708667
IT,E,A,2011,12936368
IT,E,B,2011,1202839
IT,E,C,2011,3351667
IT,E,D,2011,20967475
IT,E,H,2011,1754677
IT,E,I,2011,1062300
IT,F,A,2011,5516867
IT,F,B,2011,8674641
IT,F,C,2011,48128994
IT,F,D,2011,939513
IT,F,E,2011,117681
IT,F,H,2011,8574314
IT,F,I,2011,148513
IT,G,A,2011,84412
IT,G,B,2011,511901
IT,G,C,2011,56820
IT,G,D,2011,1849954
IT,G,H,2011,142825
IT,G,I,2011,756058
IT,H,A,2011,5574574
IT,H,B,2011,1368182
IT,H,C,2011,9887710
IT,H,D,2011,35091527
IT,H,E,2011,76843
IT,H,H,2011,13211600
IT,H,I,2011,1631266
IT,I,A,2011,546515
IT,I,B,2011,439729
IT,I,C,2011,39452835
IT,I,D,2011,3968250
IT,I,I,2011,119667
IT,J,A,2011,2804077
IT,J,B,2011,661061
IT,J,C,2011,3452881
IT,J,D,2011,6973613
IT,J,H,2011,274589
IT,J,I,2011,512756
IT,K,A,2011,11610226
IT,K,B,2011,530842689
IT,K,C,2011,12966234
IT,K,D,2011,24445000
IT,K,G,2011,52302
IT,K,H,2011,10478950
IT,K,I,2011,5584933
IT,L,B,2011,223995
IT,L,C,2011,5957736
IT,M,A,2011,529005148
IT,M,B,2011,471067
IT,M,C,2011,220368115
IT,N,A,2011,26682579
IT,N,B,2011,6697626
IT,N,C,2011,9708697
IT,N,D,2011,6477439
IT,N,E,2011,4830211
IT,N,H,2011,20494267
IT,N,I,2011,1579945
JP,A,B,2011,37114136
JP,A,C,2011,458843278
JP,A,E,2011,24198100
JP,A,F,2011,54576187
JP,A,H,2011,57429318
JP,A,I,2011,298904098
JP,B,C,2011,291354028
JP,B,E,2011,25019598
JP,B,F,2011,26951384
JP,B,H,2011,84096780
JP,B,I,2011,4362022
JP,C,B,2011,46105
JP,C,C,2011,1756646703
JP,C,E,2011,3502735
JP,C,F,2011,14041461
JP,C,H,2011,4377910
JP,C,I,2011,1416186
JP,D,B,2011,33166854
JP,D,C,2011,239750314
JP,D,E,2011,8147361
JP,D,F,2011,10050739
JP,D,H,2011,329868461
JP,D,I,2011,2259205
JP,E,B,2011,1597839
JP,E,C,2011,157171835
JP,E,E,2011,7320987
JP,E,F,2011,4371376
JP,E,H,2011,33888951
JP,E,I,2011,11973704
JP,F,C,2011,4581810987
JP,F,E,2011,1308482
JP,F,F,2011,5790608
JP,F,H,2011,52124361
JP,F,I,2011,10689885
JP,G,C,2011,50225194
JP,G,E,2011,234304
JP,G,F,2011,235064
JP,G,H,2011,2308946
JP,G,I,2011,309760
JP,H,B,2011,386359
JP,H,C,2011,940446856
JP,H,E,2011,28437513
JP,H,F,2011,6681557
JP,H,H,2011,129419515
JP,H,I,2011,1132136
JP,I,B,2011,40832902
JP,I,C,2011,471860784
JP,I,E,2011,43231965
JP,I,F,2011,1288327
JP,I,H,2011,116954853
JP,I,I,2011,37651059
JP,J,B,2011,59681
JP,J,C,2011,494887847
JP,J,E,2011,4061763
JP,J,F,2011,1010806
JP,J,G,2011,1185988
JP,J,I,2011,4790227
JP,K,B,2011,778798775
JP,K,C,2011,1111421509
JP,K,E,2011,4266647
JP,K,F,2011,552409
JP,K,G,2011,95966
JP,K,H,2011,174408812
JP,K,I,2011,42548490
JP,L,C,2011,66326679
JP,M,C,2011,1431629802
JP,N,C,2011,192538435
JP,N,E,2011,88459816
JP,N,F,2011,1488581
JP,N,H,2011,691359983
KR,A,B,2011,173592104
KR,A,E,2011,3822829
KR,A,G,2011,1525783
KR,A,H,2011,2872500
KR,A,I,2011,253748
KR,B,B,2011,86978080
KR,B,E,2011,7808217
KR,B,G,2011,549975
KR,B,H,2011,6975558
KR,B,I,2011,13628
KR,C,B,2011,75711000
KR,C,E,2011,873358
KR,C,H,2011,731025
KR,D,B,2011,50602014
KR,D,E,2011,1550837
KR,D,G,2011,129296
KR,D,H,2011,644829
KR,D,I,2011,341136
KR,E,B,2011,13442894
KR,E,E,2011,1931164
KR,E,G,2011,158284
KR,E,H,2011,2480719
KR,F,B,2011,322117851
KR,F,C,2011,74464
KR,F,E,2011,390276
KR,F,G,2011,629907
KR,F,H,2011,1903746
KR,F,I,2011,204093
KR,G,B,2011,2697273
KR,G,E,2011,17066
KR,G,I,2011,562854
KR,H,A,2011,49667
KR,H,B,2011,41425167
KR,H,C,2011,6987740
KR,H,E,2011,1766463
KR,H,G,2011,506245
KR,H,H,2011,3013406
KR,H,I,2011,4826893
KR,I,B,2011,23905334
KR,I,E,2011,157177
KR,I,G,2011,126627
KR,I,H,2011,444494
KR,I,I,2011,541133
KR,J,B,2011,13721068
KR,J,G,2011,318088
KR,J,H,2011,3116963
KR,K,B,2011,93466874
KR,K,E,2011,2370088
KR,K,G,2011,327121
KR,K,H,2011,45170681
KR,K,I,2011,2979373
KR,N,B,2011,9032322
KR,N,E,2011,1915510
KR,N,H,2011,12996616
KW,A,C,2011,12694788
KW,A,J,2011,7443297
KW,B,C,2011,8804695
KW,B,J,2011,19243840
KW,C,C,2011,23388935
KW,C,J,2011,4413992
KW,D,J,2011,61231
KW,E,C,2011,3280145
KW,E,J,2011,9920371
KW,F,C,2011,169815519
KW,F,J,2011,154117214
KW,G,C,2011,110473
KW,G,J,2011,10610023
KW,H,C,2011,15584251
KW,H,J,2011,11329536
KW,I,C,2011,30603
KW,J,J,2011,10302466
KW,K,C,2011,12882862
KW,K,H,2011,636601
KW,K,I,2011,176833
KW,K,J,2011,8632136
LU,A,B,2011,22306632
LU,A,C,2011,926808
LU,A,E,2011,6191449
LU,A,I,2011,228521
LU,B,B,2011,19394511
LU,B,E,2011,6238267
LU,B,F,2011,302989
LU,B,H,2011,12284123
LU,B,I,2011,742192
LU,C,B,2011,18594728
LU,C,E,2011,1915181
LU,D,A,2011,1017501
LU,D,B,2011,4175802
LU,D,E,2011,3599698
LU,D,F,2011,195801
LU,D,H,2011,1475200
LU,D,I,2011,697266
LU,E,B,2011,496339
LU,E,E,2011,8757413
LU,E,F,2011,6620
LU,E,H,2011,1572246
LU,E,I,2011,13240
LU,F,B,2011,3214290
LU,F,E,2011,266423
LU,F,H,2011,1029031
LU,G,A,2011,331003
LU,G,B,2011,9193384
LU,G,E,2011,5326243
LU,G,F,2011,342925
LU,G,H,2011,761403
LU,G,I,2011,1014271
LU,H,B,2011,8439985
LU,H,C,2011,529604
LU,H,E,2011,3347527
LU,H,F,2011,595805
LU,H,H,2011,3682762
LU,I,B,2011,1271411
LU,I,E,2011,229144
LU,I,F,2011,421179
LU,I,H,2011,2061158
LU,J,B,2011,636246
LU,J,E,2011,164569
LU,J,H,2011,1229736
LU,K,A,2011,3282262
LU,K,B,2011,28408944
LU,K,C,2011,330775
LU,K,E,2011,17638561
LU,K,F,2011,39720
LU,K,G,2011,99300
LU,K,H,2011,10730409
LU,K,I,2011,907150
LU,L,C,2011,662006
LU,N,B,2011,2780
LU,N,E,2011,20502733
LU,N,F,2011,198601
LU,N,H,2011,19596677
LU,N,I,2011,9933803
NL,A,A,2011,20680921
NL,A,B,2011,2859136
NL,A,C,2011,48630177
NL,A,E,2011,14861753
NL,A,F,2011,37805648
NL,A,G,2011,69562
NL,A,H,2011,129476229
NL,A,I,2011,130055885
NL,B,A,2011,14981032
NL,B,B,2011,10810472
NL,B,C,2011,78097077
NL,B,E,2011,68170226
NL,B,F,2011,30138156
NL,B,G,2011,26182521
NL,B,H,2011,57449478
NL,B,I,2011,3835640
NL,C,A,2011,9767020
NL,C,B,2011,4796899
NL,C,C,2011,48620769
NL,C,E,2011,25483008
NL,C,F,2011,19148865
NL,C,G,2011,5279247
NL,C,H,2011,107608713
NL,C,I,2011,7624006
NL,D,A,2011,11948885
NL,D,B,2011,68579234
NL,D,C,2011,43679101
NL,D,E,2011,80011348
NL,D,F,2011,44580961
NL,D,G,2011,980373
NL,D,H,2011,144260937
NL,D,I,2011,99670444
NL,E,A,2011,1562723
NL,E,B,2011,2890890
NL,E,C,2011,17890848
NL,E,E,2011,42263416
NL,E,F,2011,6536556
NL,E,H,2011,3639965
NL,E,I,2011,2488160
NL,F,A,2011,45461144
NL,F,B,2011,32224506
NL,F,C,2011,6912445
NL,F,E,2011,27638814
NL,F,F,2011,893044
NL,F,H,2011,33382862
NL,F,I,2011,15720627
NL,G,A,2011,520907
NL,G,B,2011,68244118
NL,G,C,2011,5131514
NL,G,E,2011,47773760
NL,G,F,2011,3441503
NL,G,H,2011,43431070
NL,G,I,2011,25698101
NL,H,A,2011,2747204
NL,H,B,2011,5068429
NL,H,C,2011,7794872
NL,H,E,2011,26915634
NL,H,F,2011,28324412
NL,H,G,2011,2019914
NL,H,H,2011,45297618
NL,H,I,2011,10795175
NL,I,A,2011,4925162
NL,I,B,2011,32656371
NL,I,C,2011,555310
NL,I,E,2011,24973074
NL,I,F,2011,2935684
NL,I,G,2011,1692950
NL,I,H,2011,4173330
NL,I,I,2011,272901
NL,J,A,2011,1999483
NL,J,B,2011,4174798
NL,J,C,2011,34147025
NL,J,E,2011,13849465
NL,J,F,2011,6748996
NL,J,G,2011,9020909
NL,J,H,2011,6804455
NL,J,I,2011,2875131
NL,K,A,2011,19357029
NL,K,B,2011,860866465
NL,K,C,2011,22356442
NL,K,E,2011,754653702
NL,K,F,2011,13890558
NL,K,G,2011,11972023
NL,K,H,2011,58586976
NL,K,I,2011,45366102
NL,L,B,2011,19534040
NL,L,C,2011,65764604
NL,M,B,2011,5625803
NL,M,H,2011,107667777
NL,N,B,2011,1079245
NL,N,E,2011,65295882
NL,N,F,2011,237280
NL,N,H,2011,99096425
NL,N,I,2011,233954
NO,A,B,2011,4816371
NO,A,C,2011,13090649
NO,A,E,2011,53122837
NO,A,F,2011,2848861
NO,A,H,2011,155522490
NO,A,I,2011,37680676
NO,B,A,2011,19043641
NO,B,B,2011,3930220
NO,B,C,2011,8607562
NO,B,E,2011,91835197
NO,B,F,2011,8844233
NO,B,G,2011,3702930
NO,B,H,2011,50137264
NO,B,I,2011,28349382
NO,C,A,2011,1322475
NO,C,B,2011,233433
NO,C,C,2011,537806
NO,C,E,2011,8286932
NO,C,F,2011,199092
NO,C,G,2011,705320
NO,C,H,2011,8455700
NO,C,I,2011,3033184
NO,D,A,2011,6676174
NO,D,B,2011,37937014
NO,D,C,2011,35659777
NO,D,E,2011,278452003
NO,D,F,2011,67225646
NO,D,G,2011,1066450
NO,D,H,2011,184820486
NO,D,I,2011,82822424
NO,E,A,2011,5310211
NO,E,B,2011,11246707
NO,E,C,2011,7526621
NO,E,E,2011,27141936
NO,E,F,2011,7510332
NO,E,H,2011,16696950
NO,E,I,2011,6736230
NO,F,A,2011,11734151
NO,F,B,2011,81443289
NO,F,C,2011,72896299
NO,F,E,2011,8122815
NO,F,F,2011,1027222
NO,F,G,2011,3526600
NO,F,H,2011,38452700
NO,F,I,2011,60065618
NO,G,A,2011,33501605
NO,G,B,2011,609946
NO,G,C,2011,-5240
NO,G,E,2011,5566057
NO,G,F,2011,108346
NO,G,H,2011,14115556
NO,G,I,2011,114531043
NO,H,A,2011,-827577
NO,H,B,2011,393825
NO,H,C,2011,212987625
NO,H,E,2011,40904068
NO,H,F,2011,27862434
NO,H,G,2011,-43797
NO,H,H,2011,159482612
NO,H,I,2011,28120821
NO,I,A,2011,407711
NO,I,B,2011,8386467
NO,I,C,2011,18026131
NO,I,E,2011,5841494
NO,I,F,2011,254404
NO,I,H,2011,22755174
NO,I,I,2011,33838980
NO,J,A,2011,1933660
NO,J,B,2011,5803136
NO,J,C,2011,17015600
NO,J,E,2011,37339246
NO,J,F,2011,13774203
NO,J,G,2011,4442342
NO,J,H,2011,26151601
NO,J,I,2011,23118459
NO,K,A,2011,1131210
NO,K,B,2011,530492542
NO,K,C,2011,5366782
NO,K,E,2011,58226572
NO,K,F,2011,810950
NO,K,G,2011,1763300
NO,K,H,2011,101383470
NO,K,I,2011,35315459
NO,L,C,2011,89928307
NO,L,H,2011,63900234
NO,M,H,2011,21512271
NO,N,A,2011,366343
NO,N,B,2011,8051577
NO,N,C,2011,424858
NO,N,E,2011,189494838
NO,N,F,2011,5582527
NO,N,H,2011,164274835
NO,N,I,2011,3278408
NZ,A,A,2011,51762320
NZ,A,D,2011,4771676
NZ,A,H,2011,32646
NZ,B,A,2011,6325571
NZ,B,D,2011,8749069
NZ,B,E,2011,2497880
NZ,B,F,2011,685332
NZ,B,H,2011,9178420
NZ,B,I,2011,20075
NZ,C,A,2011,2014658
NZ,C,D,2011,3508193
NZ,C,G,2011,401123
NZ,D,A,2011,29573277
NZ,D,D,2011,3663254
NZ,D,E,2011,437357
NZ,D,F,2011,256960
NZ,D,H,2011,6195069
NZ,D,I,2011,634528
NZ,E,A,2011,720724
NZ,E,D,2011,4097164
NZ,E,I,2011,9392
NZ,F,A,2011,27156573
NZ,F,D,2011,171899
NZ,F,H,2011,4849486
NZ,F,I,2011,130388
NZ,G,A,2011,1026591
NZ,G,D,2011,2144581
NZ,G,H,2011,1730465
NZ,G,I,2011,1666544
NZ,H,A,2011,9089791
NZ,H,D,2011,7969457
NZ,H,H,2011,4505625
NZ,H,I,2011,18685
NZ,I,A,2011,16110409
NZ,I,D,2011,1820247
NZ,I,E,2011,744469
NZ,I,G,2011,70819
NZ,I,H,2011,2192188
NZ,I,I,2011,28725
NZ,J,A,2011,790461
NZ,J,G,2011,160600
NZ,K,A,2011,63876251
NZ,K,D,2011,1909528
NZ,K,E,2011,5975728
NZ,K,H,2011,4259422
NZ,K,I,2011,2107019
NZ,L,A,2011,16386906
NZ,N,A,2011,7344903
NZ,N,D,2011,3183360
NZ,N,E,2011,5608155
NZ,N,H,2011,10337166
PT,A,B,2011,52040192
PT,A,C,2011,611257
PT,A,E,2011,2564206
PT,A,F,2011,424164
PT,A,G,2011,28192
PT,A,H,2011,320365
PT,B,B,2011,11203826
PT,B,C,2011,653545
PT,B,E,2011,3949467
PT,B,H,2011,192219
PT,B,I,2011,6407
PT,C,B,2011,12814
PT,C,C,2011,10251
PT,C,E,2011,556154
PT,D,B,2011,9585339
PT,D,C,2011,435697
PT,D,E,2011,744529
PT,D,H,2011,10750188
PT,E,B,2011,4372350
PT,E,C,2011,10788632
PT,E,E,2011,512585
PT,E,F,2011,6226626
PT,E,H,2011,2588554
PT,F,B,2011,1184071
PT,F,C,2011,47551229
PT,F,E,2011,144805
PT,F,H,2011,172997
PT,G,B,2011,807321
PT,H,B,2011,971348
PT,H,C,2011,8970
PT,H,E,2011,1044391
PT,H,I,2011,28192
PT,I,B,2011,65354
PT,I,E,2011,82013
PT,J,B,2011,374187
PT,J,C,2011,256292
PT,J,E,2011,7688
PT,J,H,2011,171715
PT,K,B,2011,21891223
PT,K,C,2011,267192620
PT,K,E,2011,2697478
PT,K,F,2011,12814
PT,K,G,2011,211441
PT,K,H,2011,1645397
PT,L,C,2011,4485118
PT,M,B,2011,4706811
PT,N,B,2011,430571
PT,N,E,2011,75606
SE,A,A,2011,17317570
SE,A,B,2011,913225
SE,A,E,2011,20671908
SE,A,F,2011,4470071
SE,A,G,2011,745175
SE,A,H,2011,87156380
SE,A,I,2011,11795035
SE,B,A,2011,29771866
SE,B,B,2011,298070
SE,B,E,2011,68346609
SE,B,F,2011,16690420
SE,B,H,2011,63914328
SE,B,I,2011,4247076
SE,C,A,2011,24035473
SE,C,B,2011,298070
SE,C,E,2011,2401566
SE,C,F,2011,852156
SE,C,G,2011,3053257
SE,C,H,2011,27061456
SE,C,I,2011,8605669
SE,D,A,2011,124886699
SE,D,B,2011,17630579
SE,D,E,2011,355017922
SE,D,F,2011,68392802
SE,D,G,2011,149035
SE,D,H,2011,210255501
SE,D,I,2011,52301095
SE,E,A,2011,30860028
SE,E,E,2011,17956101
SE,E,F,2011,5629016
SE,E,H,2011,9340430
SE,E,I,2011,1295546
SE,F,A,2011,45015825
SE,F,E,2011,111329
SE,F,F,2011,417298
SE,F,H,2011,30344332
SE,F,I,2011,20205058
SE,G,A,2011,5252259
SE,G,B,2011,123354
SE,G,E,2011,13212156
SE,G,F,2011,4365926
SE,G,H,2011,27079718
SE,G,I,2011,56674557
SE,H,A,2011,31258812
SE,H,E,2011,11658292
SE,H,F,2011,14852155
SE,H,G,2011,13467405
SE,H,H,2011,11489774
SE,H,I,2011,17664155
SE,I,A,2011,35820975
SE,I,B,2011,454877
SE,I,E,2011,11586463
SE,I,F,2011,1548754
SE,I,G,2011,372587
SE,I,H,2011,24016643
SE,I,I,2011,15768229
SE,J,A,2011,40183355
SE,J,B,2011,189109
SE,J,E,2011,18961778
SE,J,F,2011,5149535
SE,J,G,2011,7364450
SE,J,H,2011,54800886
SE,J,I,2011,4591940
SE,K,A,2011,101757674
SE,K,B,2011,542677849
SE,K,E,2011,74969556
SE,K,F,2011,7820469
SE,K,G,2011,633976
SE,K,H,2011,61391284
SE,K,I,2011,16444626
SE,K,J,2011,164433230
SE,L,A,2011,138453687
SE,M,A,2011,178389901
SE,M,H,2011,1773392
SE,N,A,2011,24405989
SE,N,B,2011,28554
SE,N,E,2011,243025617
SE,N,H,2011,205471204
SE,N,I,2011,670255
US,A,A,2011,122150307
US,A,D,2011,87226520
US,A,E,2011,197301424
US,A,G,2011,45827
US,A,H,2011,35890501
US,A,I,2011,312810703
US,B,A,2011,3174376046
US,B,D,2011,361376885
US,B,E,2011,2064853050
US,B,G,2011,29397219
US,B,H,2011,228090027
US,B,I,2011,1431615363
US,C,A,2011,144927413
US,C,D,2011,13084254
US,C,E,2011,49683770
US,C,H,2011,5579127
US,C,I,2011,184630831
US,D,A,2011,2070393275
US,D,D,2011,114130170
US,D,E,2011,875473688
US,D,G,2011,1307532
US,D,H,2011,485445694
US,D,I,2011,1128904210
US,E,A,2011,345581617
US,E,D,2011,5409228
US,E,E,2011,203565078
US,E,G,2011,26000
US,E,H,2011,113651100
US,E,I,2011,54461709
US,F,A,2011,1135955947
US,F,D,2011,597508
US,F,E,2011,120688083
US,F,H,2011,24302656
US,F,I,2011,545345805
US,G,A,2011,67009999
US,G,D,2011,2085812
US,G,E,2011,57448408
US,G,G,2011,2324067
US,G,H,2011,16368974
US,G,I,2011,375318302
US,H,A,2011,494647029
US,H,D,2011,50966525
US,H,E,2011,907056502
US,H,G,2011,101747
US,H,H,2011,272234334
US,H,I,2011,488554150
US,I,A,2011,17955932
US,I,D,2011,3097964
US,I,E,2011,52109343
US,I,G,2011,4003824
US,I,H,2011,32072899
US,I,I,2011,152655396
US,J,A,2011,69573029
US,J,D,2011,11584467
US,J,E,2011,77857805
US,J,G,2011,10025198
US,J,H,2011,289934679
US,J,I,2011,127688106
US,K,A,2011,2720961071
US,K,D,2011,1973281
US,K,E,2011,134105703
US,K,G,2011,22495
US,K,H,2011,108627375
US,K,I,2011,450873385
US,L,A,2011,2606337
US,L,I,2011,47709
US,M,A,2011,1669175183
