id,year,value-1,value-2,value-3
TD,2014,,,4589350
TD,2015,,,4589350
TG,1984,1530436,1530436,1530436
TG,1985,,1601747,1601747
TG,1986,,1673058,1673058
TG,1987,1744369,1744369,1744369
TG,1988,,1788389,1788389
TG,1989,,1832409,1832409
TG,1990,1876429,1876429,1876429
TG,1991,,2119448.667,2119448.667
TG,1992,,2362468.333,2362468.333
TG,1993,2605488,2605488,2605488
TG,1994,,2512997.667,2512997.667
TG,1995,,2420507.333,2420507.333
TG,1996,2328017,2328017,2328017
TG,1997,,2337978,2337978
TG,1998,,2347939,2347939
TG,1999,2357900,2357900,2357900
TG,2000,,2535512,2535512
TG,2001,,2713124,2713124
TG,2002,2890736,2890736,2890736
TG,2003,,2973221.333,2973221.333
TG,2004,,3055706.667,3055706.667
TG,2005,3138192,3138192,3138192
TG,2006,,4353618,4353618
TG,2007,,5569044,5569044
TG,2008,6784470,6784470,6784470
TG,2009,,5163862.5,5163862.5
TG,2010,3543255,3543255,3543255
TG,2011,3559626,3559626,3559626
TG,2012,3572775,3572775,3572775
TG,2013,3596670,3596670,3596670
TG,2014,,,3596670
TG,2015,,,3596670
TH,1984,8944250,8944250,8944250
TH,1985,,8732007.333,8732007.333
TH,1986,,8519764.667,8519764.667
TH,1987,8307522,8307522,8307522
TH,1988,,7305530,7305530
TH,1989,,6303538,6303538
TH,1990,5301546,5301546,5301546
TH,1991,,4485617.333,4485617.333
TH,1992,,3669688.667,3669688.667
TH,1993,2853760,2853760,2853760
TH,1994,,2351606.667,2351606.667
TH,1995,,1849453.333,1849453.333
TH,1996,1347300,1347300,1347300
TH,1997,,1422879.333,1422879.333
TH,1998,,1498458.667,1498458.667
TH,1999,1574038,1574038,1574038
TH,2000,,1293090.667,1293090.667
TH,2001,,1012143.333,1012143.333
TH,2002,731196,731196,731196
TH,2003,,627965.3333,627965.3333
TH,2004,,524734.6667,524734.6667
TH,2005,421504,421504,421504
TH,2006,,347452.6667,347452.6667
TH,2007,,273401.3333,273401.3333
TH,2008,199350,199350,199350
TH,2009,,146358,146358
TH,2010,93366,93366,93366
TH,2011,26760,26760,26760
TH,2012,40296,40296,40296
TH,2013,26980,26980,26980
TH,2014,,,26980
TH,2015,,,26980
TJ,1984,92840,92840,92840
TJ,1985,,98915,98915
TJ,1986,,104990,104990
TJ,1987,111065,111065,111065
TJ,1988,,116266.6667,116266.6667
TJ,1989,,121468.3333,121468.3333
TJ,1990,126670,126670,126670
TJ,1991,,410968.6667,410968.6667
TJ,1992,,695267.3333,695267.3333
TJ,1993,979566,979566,979566
TJ,1994,,1815668,1815668
TJ,1995,,2651770,2651770
TJ,1996,3487872,3487872,3487872
TJ,1997,,3428959,3428959
TJ,1998,,3370046,3370046
TJ,1999,3311133,3311133,3311133
TJ,2000,,2978117.667,2978117.667
TJ,2001,,2645102.333,2645102.333
TJ,2002,2312087,2312087,2312087
TJ,2003,,1844209.333,1844209.333
TJ,2004,,1376331.667,1376331.667
TJ,2005,908454,908454,908454
TJ,2006,,773594.3333,773594.3333
TJ,2007,,638734.6667,638734.6667
TJ,2008,503875,503875,503875
TJ,2009,,751080.5,751080.5
TJ,2010,998286,998286,998286
TJ,2011,1542250,1542250,1542250
TJ,2012,1940471,1940471,1940471
TJ,2013,1829616,1829616,1829616
TJ,2014,,,1829616
TJ,2015,,,1829616
TL,1984,637312,637312,637312
TL,1985,,652229.6667,652229.6667
TL,1986,,667147.3333,667147.3333
TL,1987,682065,682065,682065
TL,1988,,693384.6667,693384.6667
TL,1989,,704704.3333,704704.3333
TL,1990,716024,716024,716024
TL,1991,,729882,729882
TL,1992,,743740,743740
TL,1993,757598,757598,757598
TL,1994,,736749.3333,736749.3333
TL,1995,,715900.6667,715900.6667
TL,1996,695052,695052,695052
TL,1997,,630220,630220
TL,1998,,565388,565388
TL,1999,500556,500556,500556
TL,2000,,464534,464534
TL,2001,,428512,428512
TL,2002,392490,392490,392490
TL,2003,,413952,413952
TL,2004,,435414,435414
TL,2005,456876,456876,456876
TL,2006,,630338.6667,630338.6667
TL,2007,,803801.3333,803801.3333
TL,2008,977264,977264,977264
TL,2009,,675507.5,675507.5
TL,2010,373751,373751,373751
TL,2011,367920,367920,367920
TL,2012,258980,258980,258980
TL,2013,256768,256768,256768
TL,2014,,,256768
TL,2015,,,256768
TM,1984,1490895,1490895,1490895
TM,1985,,1513052,1513052
TM,1986,,1535209,1535209
TM,1987,1557366,1557366,1557366
TM,1988,,1323892.333,1323892.333
TM,1989,,1090418.667,1090418.667
TM,1990,856945,856945,856945
TM,1991,,895816.6667,895816.6667
TM,1992,,934688.3333,934688.3333
TM,1993,973560,973560,973560
TM,1994,,1186633,1186633
TM,1995,,1399706,1399706
TM,1996,1612779,1612779,1612779
TM,1997,,1589457.667,1589457.667
TM,1998,,1566136.333,1566136.333
TM,1999,1542815,1542815,1542815
TM,2000,,1509090,1509090
TM,2001,,1475365,1475365
TM,2002,1441640,1441640,1441640
TM,2003,,1327001.667,1327001.667
TM,2004,,1212363.333,1212363.333
TM,2005,1097725,1097725,1097725
TM,2006,,1099832.667,1099832.667
TM,2007,,1101940.333,1101940.333
TM,2008,1104048,1104048,1104048
TM,2009,,938592,938592
TM,2010,773136,773136,773136
TM,2011,490560,490560,490560
TM,2012,163889,163889,163889
TM,2013,107944,107944,107944
TM,2014,,,107944
TM,2015,,,107944
TN,1984,959552,959552,959552
TN,1985,,974549.3333,974549.3333
TN,1986,,989546.6667,989546.6667
TN,1987,1004544,1004544,1004544
TN,1988,,936472.6667,936472.6667
TN,1989,,868401.3333,868401.3333
TN,1990,800330,800330,800330
TN,1991,,829504,829504
TN,1992,,858678,858678
TN,1993,887852,887852,887852
TN,1994,,888538.3333,888538.3333
TN,1995,,889224.6667,889224.6667
TN,1996,889911,889911,889911
TN,1997,,790357.3333,790357.3333
TN,1998,,690803.6667,690803.6667
TN,1999,591250,591250,591250
TN,2000,,536841.6667,536841.6667
TN,2001,,482433.3333,482433.3333
TN,2002,428025,428025,428025
TN,2003,,392671,392671
TN,2004,,357317,357317
TN,2005,321963,321963,321963
TN,2006,,386120,386120
TN,2007,,450277,450277
TN,2008,514434,514434,514434
TN,2009,,480877,480877
TN,2010,447320,447320,447320
TN,2011,371316,371316,371316
TN,2012,142296,142296,142296
TN,2013,109989,109989,109989
TN,2014,,,109989
TN,2015,,,109989
TO,1984,5346,5346,5346
TO,1985,,4905,4905
TO,1986,,4464,4464
TO,1987,4023,4023,4023
TO,1988,,4282,4282
TO,1989,,4541,4541
TO,1990,4800,4800,4800
TO,1991,,4450,4450
TO,1992,,4100,4100
TO,1993,3750,3750,3750
TO,1994,,3636.666667,3636.666667
TO,1995,,3523.333333,3523.333333
TO,1996,3410,3410,3410
TO,1997,,3250,3250
TO,1998,,3090,3090
TO,1999,2930,2930,2930
TO,2000,,2800,2800
TO,2001,,2670,2670
TO,2002,2540,2540,2540
TO,2003,,2260,2260
TO,2004,,1980,1980
TO,2005,1700,1700,1700
TO,2006,,2006.666667,2006.666667
TO,2007,,2313.333333,2313.333333
TO,2008,2620,2620,2620
TO,2009,,2290,2290
TO,2010,1960,1960,1960
TO,2011,1960,1960,1960
TO,2012,980,980,980
TO,2013,1078,1078,1078
TO,2014,,,1078
TO,2015,,,1078
TR,1984,1347920,1347920,1347920
TR,1985,,1173225.667,1173225.667
TR,1986,,998531.3333,998531.3333
TR,1987,823837,823837,823837
TR,1988,,883962.6667,883962.6667
TR,1989,,944088.3333,944088.3333
TR,1990,1004214,1004214,1004214
TR,1991,,1013516.667,1013516.667
TR,1992,,1022819.333,1022819.333
TR,1993,1032122,1032122,1032122
TR,1994,,1086396.333,1086396.333
TR,1995,,1140670.667,1140670.667
TR,1996,1194945,1194945,1194945
TR,1997,,1122666.667,1122666.667
TR,1998,,1050388.333,1050388.333
TR,1999,978110,978110,978110
TR,2000,,1023314.333,1023314.333
TR,2001,,1068518.667,1068518.667
TR,2002,1113723,1113723,1113723
TR,2003,,1330602,1330602
TR,2004,,1547481,1547481
TR,2005,1764360,1764360,1764360
TR,2006,,1466978.667,1466978.667
TR,2007,,1169597.333,1169597.333
TR,2008,872216,872216,872216
TR,2009,,1000126,1000126
TR,2010,1128036,1128036,1128036
TR,2011,411712,411712,411712
TR,2012,194610,194610,194610
TR,2013,251526,251526,251526
TR,2014,,,251526
TR,2015,,,251526
TT,1984,0,0,0
TT,1985,,0,0
TT,1986,,0,0
TT,1987,0,0,0
TT,1988,,13867.33333,13867.33333
TT,1989,,27734.66667,27734.66667
TT,1990,41602,41602,41602
TT,1991,,41085.33333,41085.33333
TT,1992,,40568.66667,40568.66667
TT,1993,40052,40052,40052
TT,1994,,43963.33333,43963.33333
TT,1995,,47874.66667,47874.66667
TT,1996,51786,51786,51786
TT,1997,,42378,42378
TT,1998,,32970,32970
TT,1999,23562,23562,23562
TT,2000,,21681.33333,21681.33333
TT,2001,,19800.66667,19800.66667
TT,2002,17920,17920,17920
TT,2003,,14070,14070
TT,2004,,10220,10220
TT,2005,6370,6370,6370
TT,2006,,8910.666667,8910.666667
TT,2007,,11451.33333,11451.33333
TT,2008,13992,13992,13992
TT,2009,,15109,15109
TT,2010,16226,16226,16226
TT,2011,11438,11438,11438
TT,2012,3752,3752,3752
TT,2013,3645,3645,3645
TT,2014,,,3645
TT,2015,,,3645
TV,1984,1608,1608,1608
TV,1985,,1477.333333,1477.333333
TV,1986,,1346.666667,1346.666667
TV,1987,1216,1216,1216
TV,1988,,1130,1130
TV,1989,,1044,1044
TV,1990,958,958,958
TV,1991,,857.3333333,857.3333333
TV,1992,,756.6666667,756.6666667
TV,1993,656,656,656
TV,1994,,674.3333333,674.3333333
TV,1995,,692.6666667,692.6666667
TV,1996,711,711,711
TV,1997,,584,584
TV,1998,,457,457
TV,1999,330,330,330
TV,2000,,298.3333333,298.3333333
TV,2001,,266.6666667,266.6666667
TV,2002,235,235,235
TV,2003,,272.6666667,272.6666667
TV,2004,,310.3333333,310.3333333
TV,2005,348,348,348
TV,2006,,374,374
TV,2007,,400,400
TV,2008,426,426,426
TV,2009,,479,479
TV,2010,532,532,532
TV,2011,426,426,426
TV,2012,213,213,213
TV,2013,180,180,180
TV,2014,,,180
TV,2015,,,180
TZ,1984,15211476,15211476,15211476
TZ,1985,,15623144,15623144
TZ,1986,,16034812,16034812
TZ,1987,16446480,16446480,16446480
TZ,1988,,16787022,16787022
TZ,1989,,17127564,17127564
TZ,1990,17468106,17468106,17468106
TZ,1991,,18532929.33,18532929.33
TZ,1992,,19597752.67,19597752.67
TZ,1993,20662576,20662576,20662576
TZ,1994,,21859089.33,21859089.33
TZ,1995,,23055602.67,23055602.67
TZ,1996,24252116,24252116,24252116
TZ,1997,,25358904,25358904
TZ,1998,,26465692,26465692
TZ,1999,27572480,27572480,27572480
TZ,2000,,27640705.33,27640705.33
TZ,2001,,27708930.67,27708930.67
TZ,2002,27777156,27777156,27777156
TZ,2003,,26450616.33,26450616.33
TZ,2004,,25124076.67,25124076.67
TZ,2005,23797537,23797537,23797537
TZ,2006,,23247784.67,23247784.67
TZ,2007,,22698032.33,22698032.33
TZ,2008,22148280,22148280,22148280
TZ,2009,,22377080,22377080
TZ,2010,22605880,22605880,22605880
TZ,2011,22400848,22400848,22400848
TZ,2012,22631980,22631980,22631980
TZ,2013,22012064,22012064,22012064
TZ,2014,,,22012064
TZ,2015,,,22012064
UA,1984,517650,517650,517650
UA,1985,,480163.6667,480163.6667
UA,1986,,442677.3333,442677.3333
UA,1987,405191,405191,405191
UA,1988,,475957.6667,475957.6667
UA,1989,,546724.3333,546724.3333
UA,1990,617491,617491,617491
UA,1991,,641252.6667,641252.6667
UA,1992,,665014.3333,665014.3333
UA,1993,688776,688776,688776
UA,1994,,1373158,1373158
UA,1995,,2057540,2057540
UA,1996,2741922,2741922,2741922
UA,1997,,3195528.667,3195528.667
UA,1998,,3649135.333,3649135.333
UA,1999,4102742,4102742,4102742
UA,2000,,3003474.667,3003474.667
UA,2001,,1904207.333,1904207.333
UA,2002,804940,804940,804940
UA,2003,,577455.3333,577455.3333
UA,2004,,349970.6667,349970.6667
UA,2005,122486,122486,122486
UA,2006,,84741.33333,84741.33333
UA,2007,,46996.66667,46996.66667
UA,2008,9252,9252,9252
UA,2009,,4626,4626
UA,2010,0,0,0
UA,2011,0,0,0
UA,2012,0,0,0
UA,2013,0,0,0
UA,2014,,,0
UA,2015,,,0
UG,1984,12261144,12261144,12261144
UG,1985,,12811893.67,12811893.67
UG,1986,,13362643.33,13362643.33
UG,1987,13913393,13913393,13913393
UG,1988,,13830314,13830314
UG,1989,,13747235,13747235
UG,1990,13664156,13664156,13664156
UG,1991,,13366118.67,13366118.67
UG,1992,,13068081.33,13068081.33
UG,1993,12770044,12770044,12770044
UG,1994,,12708037.33,12708037.33
UG,1995,,12646030.67,12646030.67
UG,1996,12584024,12584024,12584024
UG,1997,,13194942.67,13194942.67
UG,1998,,13805861.33,13805861.33
UG,1999,14416780,14416780,14416780
UG,2000,,14892829.33,14892829.33
UG,2001,,15368878.67,15368878.67
UG,2002,15844928,15844928,15844928
UG,2003,,15708625.33,15708625.33
UG,2004,,15572322.67,15572322.67
UG,2005,15436020,15436020,15436020
UG,2006,,19370408,19370408
UG,2007,,23304796,23304796
UG,2008,27239184,27239184,27239184
UG,2009,,26998932,26998932
UG,2010,26758680,26758680,26758680
UG,2011,25345548,25345548,25345548
UG,2012,12326280,12326280,12326280
UG,2013,12667848,12667848,12667848
UG,2014,,,12667848
UG,2015,,,12667848
UY,1984,43056,43056,43056
UY,1985,,32160.66667,32160.66667
UY,1986,,21265.33333,21265.33333
UY,1987,10370,10370,10370
UY,1988,,14688.33333,14688.33333
UY,1989,,19006.66667,19006.66667
UY,1990,23325,23325,23325
UY,1991,,22334,22334
UY,1992,,21343,21343
UY,1993,20352,20352,20352
UY,1994,,20284.66667,20284.66667
UY,1995,,20217.33333,20217.33333
UY,1996,20150,20150,20150
UY,1997,,19943,19943
UY,1998,,19736,19736
UY,1999,19529,19529,19529
UY,2000,,29891.33333,29891.33333
UY,2001,,40253.66667,40253.66667
UY,2002,50616,50616,50616
UY,2003,,45510,45510
UY,2004,,40404,40404
UY,2005,35298,35298,35298
UY,2006,,30902,30902
UY,2007,,26506,26506
UY,2008,22110,22110,22110
UY,2009,,18806,18806
UY,2010,15502,15502,15502
UY,2011,21696,21696,21696
UY,2012,27200,27200,27200
UY,2013,11594,11594,11594
UY,2014,,,11594
UY,2015,,,11594
UZ,1984,0,0,0
UZ,1985,,0,0
UZ,1986,,0,0
UZ,1987,0,0,0
UZ,1988,,0,0
UZ,1989,,0,0
UZ,1990,0,0,0
UZ,1991,,3160822.667,3160822.667
UZ,1992,,6321645.333,6321645.333
UZ,1993,9482468,9482468,9482468
UZ,1994,,10087228.33,10087228.33
UZ,1995,,10691988.67,10691988.67
UZ,1996,11296749,11296749,11296749
UZ,1997,,12114411.33,12114411.33
UZ,1998,,12932073.67,12932073.67
UZ,1999,13749736,13749736,13749736
UZ,2000,,14689670.33,14689670.33
UZ,2001,,15629604.67,15629604.67
UZ,2002,16569539,16569539,16569539
UZ,2003,,16208828,16208828
UZ,2004,,15848117,15848117
UZ,2005,15487406,15487406,15487406
UZ,2006,,18303817.33,18303817.33
UZ,2007,,21120228.67,21120228.67
UZ,2008,23936640,23936640,23936640
UZ,2009,,21995736,21995736
UZ,2010,20054832,20054832,20054832
UZ,2011,18325764,18325764,18325764
UZ,2012,15998398,15998398,15998398
UZ,2013,7006608,7006608,7006608
UZ,2014,,,7006608
UZ,2015,,,7006608
VE,1984,300256,300256,300256
VE,1985,,250573.3333,250573.3333
VE,1986,,200890.6667,200890.6667
VE,1987,151208,151208,151208
VE,1988,,551627.3333,551627.3333
VE,1989,,952046.6667,952046.6667
VE,1990,1352466,1352466,1352466
VE,1991,,1264481.333,1264481.333
VE,1992,,1176496.667,1176496.667
VE,1993,1088512,1088512,1088512
VE,1994,,1501059.667,1501059.667
VE,1995,,1913607.333,1913607.333
VE,1996,2326155,2326155,2326155
VE,1997,,2364247.333,2364247.333
VE,1998,,2402339.667,2402339.667
VE,1999,2440432,2440432,2440432
VE,2000,,2984161.333,2984161.333
VE,2001,,3527890.667,3527890.667
VE,2002,4071620,4071620,4071620
VE,2003,,4232272.333,4232272.333
VE,2004,,4392924.667,4392924.667
VE,2005,4553577,4553577,4553577
VE,2006,,4574819.333,4574819.333
VE,2007,,4596061.667,4596061.667
VE,2008,4617304,4617304,4617304
VE,2009,,4820052,4820052
VE,2010,5022800,5022800,5022800
VE,2011,5014872,5014872,5014872
VE,2012,4913310,4913310,4913310
VE,2013,2437540,2437540,2437540
VE,2014,,,2437540
VE,2015,,,2437540
VN,1984,43804017,43804017,43804017
VN,1985,,43376361.33,43376361.33
VN,1986,,42948705.67,42948705.67
VN,1987,42521050,42521050,42521050
VN,1988,,41445734.67,41445734.67
VN,1989,,40370419.33,40370419.33
VN,1990,39295104,39295104,39295104
VN,1991,,37503950.67,37503950.67
VN,1992,,35712797.33,35712797.33
VN,1993,33921644,33921644,33921644
VN,1994,,32227653.33,32227653.33
VN,1995,,30533662.67,30533662.67
VN,1996,28839672,28839672,28839672
VN,1997,,28257588,28257588
VN,1998,,27675504,27675504
VN,1999,27093420,27093420,27093420
VN,2000,,28344150.67,28344150.67
VN,2001,,29594881.33,29594881.33
VN,2002,30845612,30845612,30845612
VN,2003,,27262048.33,27262048.33
VN,2004,,23678484.67,23678484.67
VN,2005,20094921,20094921,20094921
VN,2006,,22572550,22572550
VN,2007,,25050179,25050179
VN,2008,27527808,27527808,27527808
VN,2009,,17919158,17919158
VN,2010,8310508,8310508,8310508
VN,2011,7011228,7011228,7011228
VN,2012,5737126,5737126,5737126
VN,2013,2854368,2854368,2854368
VN,2014,,,2854368
VN,2015,,,2854368
VU,1984,19006,19006,19006
VU,1985,,19493.33333,19493.33333
VU,1986,,19980.66667,19980.66667
VU,1987,20468,20468,20468
VU,1988,,20955.33333,20955.33333
VU,1989,,21442.66667,21442.66667
VU,1990,21930,21930,21930
VU,1991,,22417.33333,22417.33333
VU,1992,,22904.66667,22904.66667
VU,1993,23392,23392,23392
VU,1994,,23879.33333,23879.33333
VU,1995,,24366.66667,24366.66667
VU,1996,24854,24854,24854
VU,1997,,25383.33333,25383.33333
VU,1998,,25912.66667,25912.66667
VU,1999,26442,26442,26442
VU,2000,,26931.66667,26931.66667
VU,2001,,27421.33333,27421.33333
VU,2002,27911,27911,27911
VU,2003,,28911.33333,28911.33333
VU,2004,,29911.66667,29911.66667
VU,2005,30912,30912,30912
VU,2006,,44466.66667,44466.66667
VU,2007,,58021.33333,58021.33333
VU,2008,71576,71576,71576
VU,2009,,72652,72652
VU,2010,73728,73728,73728
VU,2011,72144,72144,72144
VU,2012,73600,73600,73600
VU,2013,35775,35775,35775
VU,2014,,,35775
VU,2015,,,35775
WS,1984,13920,13920,13920
WS,1985,,12906.66667,12906.66667
WS,1986,,11893.33333,11893.33333
WS,1987,10880,10880,10880
WS,1988,,11178.66667,11178.66667
WS,1989,,11477.33333,11477.33333
WS,1990,11776,11776,11776
WS,1991,,12180,12180
WS,1992,,12584,12584
WS,1993,12988,12988,12988
WS,1994,,11996.33333,11996.33333
WS,1995,,11004.66667,11004.66667
WS,1996,10013,10013,10013
WS,1997,,9463.333333,9463.333333
WS,1998,,8913.666667,8913.666667
WS,1999,8364,8364,8364
WS,2000,,7034,7034
WS,2001,,5704,5704
WS,2002,4374,4374,4374
WS,2003,,3648,3648
WS,2004,,2922,2922
WS,2005,2196,2196,2196
WS,2006,,1962,1962
WS,2007,,1728,1728
WS,2008,1494,1494,1494
WS,2009,,1906,1906
WS,2010,2318,2318,2318
WS,2011,1577,1577,1577
WS,2012,1577,1577,1577
WS,2013,2128,2128,2128
WS,2014,,,2128
WS,2015,,,2128
XK,1984,32175,32175,32175
XK,1985,,31250,31250
XK,1986,,30325,30325
XK,1987,29400,29400,29400
XK,1988,,29706,29706
XK,1989,,30012,30012
XK,1990,30318,30318,30318
XK,1991,,38204.66667,38204.66667
XK,1992,,46091.33333,46091.33333
XK,1993,53978,53978,53978
XK,1994,,56516.66667,56516.66667
XK,1995,,59055.33333,59055.33333
XK,1996,61594,61594,61594
XK,1997,,54028,54028
XK,1998,,46462,46462
XK,1999,38896,38896,38896
XK,2000,,36980.66667,36980.66667
XK,2001,,35065.33333,35065.33333
XK,2002,33150,33150,33150
XK,2003,,39029,39029
XK,2004,,44908,44908
XK,2005,50787,50787,50787
XK,2006,,48908,48908
XK,2007,,47029,47029
XK,2008,45150,45150,45150
XK,2009,,41888,41888
XK,2010,38626,38626,38626
XK,2011,25239,25239,25239
XK,2012,10136,10136,10136
XK,2013,14196,14196,14196
XK,2014,,,14196
XK,2015,,,14196
ZA,1984,7252227,7252227,7252227
ZA,1985,,7707411.667,7707411.667
ZA,1986,,8162596.333,8162596.333
ZA,1987,8617781,8617781,8617781
ZA,1988,,8836920.667,8836920.667
ZA,1989,,9056060.333,9056060.333
ZA,1990,9275200,9275200,9275200
ZA,1991,,9841787.667,9841787.667
ZA,1992,,10408375.33,10408375.33
ZA,1993,10974963,10974963,10974963
ZA,1994,,11824642,11824642
ZA,1995,,12674321,12674321
ZA,1996,13524000,13524000,13524000
ZA,1997,,13843069.33,13843069.33
ZA,1998,,14162138.67,14162138.67
ZA,1999,14481208,14481208,14481208
ZA,2000,,14546073.67,14546073.67
ZA,2001,,14610939.33,14610939.33
ZA,2002,14675805,14675805,14675805
ZA,2003,,14227250,14227250
ZA,2004,,13778695,13778695
ZA,2005,13330140,13330140,13330140
ZA,2006,,11836543.33,11836543.33
ZA,2007,,10342946.67,10342946.67
ZA,2008,8849350,8849350,8849350
ZA,2009,,8788356.5,8788356.5
ZA,2010,8727363,8727363,8727363
ZA,2011,8536680,8536680,8536680
ZA,2012,8492792,8492792,8492792
ZA,2013,8521038,8521038,8521038
ZA,2014,,,8521038
ZA,2015,,,8521038
ZM,1984,3462221,3462221,3462221
ZM,1985,,3605686.333,3605686.333
ZM,1986,,3749151.667,3749151.667
ZM,1987,3892617,3892617,3892617
ZM,1988,,4043998,4043998
ZM,1989,,4195379,4195379
ZM,1990,4346760,4346760,4346760
ZM,1991,,4495862,4495862
ZM,1992,,4644964,4644964
ZM,1993,4794066,4794066,4794066
ZM,1994,,4517494,4517494
ZM,1995,,4240922,4240922
ZM,1996,3964350,3964350,3964350
ZM,1997,,4156064.333,4156064.333
ZM,1998,,4347778.667,4347778.667
ZM,1999,4539493,4539493,4539493
ZM,2000,,4862943.333,4862943.333
ZM,2001,,5186393.667,5186393.667
ZM,2002,5509844,5509844,5509844
ZM,2003,,8287760,8287760
ZM,2004,,11065676,11065676
ZM,2005,13843592,13843592,13843592
ZM,2006,,14704671.33,14704671.33
ZM,2007,,15565750.67,15565750.67
ZM,2008,16426830,16426830,16426830
ZM,2009,,17180679,17180679
ZM,2010,17934528,17934528,17934528
ZM,2011,18108552,18108552,18108552
ZM,2012,18289314,18289314,18289314
ZM,2013,9226250,9226250,9226250
ZM,2014,,,9226250
ZM,2015,,,9226250
ZW,1984,558715,558715,558715
ZW,1985,,591896.6667,591896.6667
ZW,1986,,625078.3333,625078.3333
ZW,1987,658260,658260,658260
ZW,1988,,590450.6667,590450.6667
ZW,1989,,522641.3333,522641.3333
ZW,1990,454832,454832,454832
ZW,1991,,567456,567456
ZW,1992,,680080,680080
ZW,1993,792704,792704,792704
ZW,1994,,669445.3333,669445.3333
ZW,1995,,546186.6667,546186.6667
ZW,1996,422928,422928,422928
ZW,1997,,423382.3333,423382.3333
ZW,1998,,423836.6667,423836.6667
ZW,1999,424291,424291,424291
ZW,2000,,574307.6667,574307.6667
ZW,2001,,724324.3333,724324.3333
ZW,2002,874341,874341,874341
ZW,2003,,2156935.333,2156935.333
ZW,2004,,3439529.667,3439529.667
ZW,2005,4722124,4722124,4722124
ZW,2006,,6003782.667,6003782.667
ZW,2007,,7285441.333,7285441.333
ZW,2008,8567100,8567100,8567100
ZW,2009,,7845900,7845900
ZW,2010,7124700,7124700,7124700
ZW,2011,6103280,6103280,6103280
ZW,2012,5335534,5335534,5335534
ZW,2013,2603030,2603030,2603030
ZW,2014,,,2603030
ZW,2015,,,2603030
