year,id-from,id-to,sector,bundle,channel,oof
2011,ebrd,UA,other,oof-grant,other,1186222
2011,ebrd,UZ,banking-and-business,oof-grant,other,59718
2011,EU,africa,other,oof-grant,unspecified,121294762
2011,EU,america,other,oof-grant,unspecified,49996570
2011,EU,asia,other,oof-grant,unspecified,25500212
2011,EU,bilateral-unspecified,other,oof-grant,unspecified,15926007
2011,EU,CM,other,oof-grant,unspecified,2339228
2011,EU,europe,other,oof-grant,unspecified,100290236
2011,EU,ZA,other,oof-grant,unspecified,342732694
2011,EU,south-of-sahara,other,oof-grant,unspecified,74490280
2011,EU,TR,banking-and-business,oof-grant,unspecified,77806394
2011,EU,TR,industry-and-trade,oof-grant,unspecified,23771572
2011,EU,TR,other,oof-grant,unspecified,85357139
2011,FI,africa,other,oof-grant,unspecified,8787284
2011,FI,america,other,oof-grant,unspecified,1416493
2011,FI,asia,other,oof-grant,unspecified,2248402
2011,FI,bilateral-unspecified,other,oof-loan,unspecified,1050020000
2011,FI,CN,industry-and-trade,oof-grant,unspecified,1322589
2011,FI,IN,industry-and-trade,oof-grant,unspecified,1983884
2011,FI,NG,industry-and-trade,oof-grant,unspecified,2549952
2011,FR,africa,other,oof-grant,unspecified,15646338
2011,FR,america,other,oof-grant,unspecified,34664503
2011,FR,asia,other,oof-grant,unspecified,15994862
2011,FR,bilateral-unspecified,banking-and-business,oof-grant,unspecified,52922126
2011,FR,BR,banking-and-business,oof-grant,unspecified,51314030
2011,FR,BR,environment,oof-grant,unspecified,26099777
2011,FR,KH,banking-and-business,oof-grant,unspecified,12211245
2011,FR,DO,banking-and-business,oof-grant,unspecified,11064826
2011,FR,DO,other,oof-grant,unspecified,32250606
2011,FR,GH,banking-and-business,oof-grant,unspecified,16255917
2011,FR,IN,banking-and-business,oof-grant,unspecified,91274658
2011,FR,IN,other,oof-grant,unspecified,62173406
2011,FR,ID,banking-and-business,oof-grant,unspecified,32739239
2011,FR,IQ,other,oof-grant,unspecified,65864176
2011,FR,JM,infrastructure,oof-grant,unspecified,51851290
2011,FR,JO,infrastructure,oof-grant,unspecified,14014724
2011,FR,KE,banking-and-business,oof-grant,unspecified,15525010
2011,FR,KE,other,oof-grant,unspecified,3602282
2011,FR,LA,banking-and-business,oof-grant,unspecified,5750138
2011,FR,LA,other,oof-grant,unspecified,3450083
2011,FR,LB,other,oof-grant,unspecified,2432499
2011,FR,MR,other,oof-grant,unspecified,11331957
2011,FR,NG,banking-and-business,oof-grant,unspecified,50725708
2011,FR,PK,banking-and-business,oof-grant,unspecified,1761058
2011,FR,SN,banking-and-business,oof-grant,unspecified,21206069
2011,FR,SN,other,oof-grant,unspecified,-3123929
2011,FR,ZA,banking-and-business,oof-grant,unspecified,64499414
2011,FR,ZA,other,oof-grant,unspecified,258167203
2011,FR,TZ,banking-and-business,oof-grant,unspecified,7152645
2011,FR,TR,banking-and-business,oof-grant,unspecified,4138679
2011,FR,TR,environment,oof-grant,unspecified,79678892
2011,FR,TR,other,oof-grant,unspecified,39149666
2011,FR,UG,banking-and-business,oof-grant,unspecified,1985081
2011,FR,UG,other,oof-grant,unspecified,12200784
2011,FR,VN,banking-and-business,oof-grant,unspecified,18204338
2011,FR,ZM,banking-and-business,oof-grant,unspecified,15128552
2011,DE,africa,infrastructure,oof-grant,unspecified,98633563
2011,DE,africa,other,oof-grant,unspecified,34644074
2011,DE,america,industry-and-trade,oof-grant,unspecified,64607673
2011,DE,america,infrastructure,oof-grant,unspecified,164091473
2011,DE,america,other,oof-grant,unspecified,122260125
2011,DE,asia,industry-and-trade,oof-grant,unspecified,102324260
2011,DE,asia,infrastructure,oof-grant,unspecified,95522287
2011,DE,asia,other,oof-grant,unspecified,95230064
2011,DE,bilateral-unspecified,other,oof-loan,unspecified,135030000
2011,DE,bilateral-unspecified,other,oof-grant,unspecified,13042341
2011,DE,CN,other,oof-grant,unspecified,88394294
2011,DE,CN,other-social-services,oof-grant,unspecified,6843141
2011,DE,europe,other,oof-grant,unspecified,201269084
2011,DE,PE,other,oof-grant,unspecified,38911487
2011,DE,RS,banking-and-business,oof-grant,unspecified,35866438
2011,DE,ZA,other,oof-grant,unspecified,45386767
2011,DE,VN,other,oof-grant,unspecified,47803804
2011,ibrd,AL,governance-and-security,oof-grant,unspecified,1204683
2011,ibrd,AL,humanitarian,oof-grant,unspecified,253461
2011,ibrd,AL,infrastructure,oof-grant,unspecified,-297028
2011,ibrd,AL,other,oof-grant,unspecified,2824595
2011,ibrd,AL,other-social-services,oof-grant,unspecified,24576061
2011,ibrd,AR,agriculture-and-food-security,oof-grant,unspecified,20233948
2011,ibrd,AR,banking-and-business,oof-grant,unspecified,2166999
2011,ibrd,AR,education,oof-grant,unspecified,60454245
2011,ibrd,AR,environment,oof-grant,unspecified,23573533
2011,ibrd,AR,governance-and-security,oof-grant,unspecified,42674275
2011,ibrd,AR,health,oof-grant,unspecified,255821864
2011,ibrd,AR,industry-and-trade,oof-grant,unspecified,17039448
2011,ibrd,AR,infrastructure,oof-grant,unspecified,243497097
2011,ibrd,AR,other,oof-grant,unspecified,17794723
2011,ibrd,AR,other-social-services,oof-grant,unspecified,44768373
2011,ibrd,AR,water-and-sanitation,oof-grant,unspecified,92459957
2011,ibrd,AM,agriculture-and-food-security,oof-grant,unspecified,7629563
2011,ibrd,AM,banking-and-business,oof-grant,unspecified,7134028
2011,ibrd,AM,education,oof-grant,unspecified,1263823
2011,ibrd,AM,governance-and-security,oof-grant,unspecified,3373388
2011,ibrd,AM,health,oof-grant,unspecified,3846029
2011,ibrd,AM,industry-and-trade,oof-grant,unspecified,5330458
2011,ibrd,AM,infrastructure,oof-grant,unspecified,14653054
2011,ibrd,AM,other-social-services,oof-grant,unspecified,1015462
2011,ibrd,AM,water-and-sanitation,oof-grant,unspecified,754572
2011,ibrd,AZ,agriculture-and-food-security,oof-grant,unspecified,7809
2011,ibrd,AZ,banking-and-business,oof-grant,unspecified,29284
2011,ibrd,AZ,infrastructure,oof-grant,unspecified,113902619
2011,ibrd,AZ,other,oof-grant,unspecified,1548954
2011,ibrd,AZ,water-and-sanitation,oof-grant,unspecified,48698580
2011,ibrd,BY,environment,oof-grant,unspecified,11633
2011,ibrd,BY,infrastructure,oof-grant,unspecified,23040345
2011,ibrd,BY,water-and-sanitation,oof-grant,unspecified,6382433
2011,ibrd,BZ,governance-and-security,oof-grant,unspecified,1339893
2011,ibrd,BA,banking-and-business,oof-grant,unspecified,395422
2011,ibrd,BA,industry-and-trade,oof-grant,unspecified,39146784
2011,ibrd,BA,water-and-sanitation,oof-grant,unspecified,779198
2011,ibrd,BW,health,oof-grant,unspecified,9477859
2011,ibrd,BW,infrastructure,oof-grant,unspecified,22383637
2011,ibrd,BW,water-and-sanitation,oof-grant,unspecified,19849640
2011,ibrd,BR,agriculture-and-food-security,oof-grant,unspecified,14619993
2011,ibrd,BR,banking-and-business,oof-grant,unspecified,157999746
2011,ibrd,BR,education,oof-grant,unspecified,152570524
2011,ibrd,BR,environment,oof-grant,unspecified,64815516
2011,ibrd,BR,governance-and-security,oof-grant,unspecified,218540016
2011,ibrd,BR,health,oof-grant,unspecified,172202444
2011,ibrd,BR,humanitarian,oof-grant,unspecified,56810309
2011,ibrd,BR,industry-and-trade,oof-grant,unspecified,1835154
2011,ibrd,BR,infrastructure,oof-grant,unspecified,589688581
2011,ibrd,BR,other,oof-grant,unspecified,270241725
2011,ibrd,BR,other-social-services,oof-grant,unspecified,113017251
2011,ibrd,BR,water-and-sanitation,oof-grant,unspecified,156992256
2011,ibrd,CL,governance-and-security,oof-grant,unspecified,4704703
2011,ibrd,CL,infrastructure,oof-grant,unspecified,4833419
2011,ibrd,CL,other,oof-grant,unspecified,1138861
2011,ibrd,CL,other-social-services,oof-grant,unspecified,976122
2011,ibrd,CL,water-and-sanitation,oof-grant,unspecified,2046178
2011,ibrd,CN,agriculture-and-food-security,oof-grant,unspecified,106350836
2011,ibrd,CN,banking-and-business,oof-grant,unspecified,2579272
2011,ibrd,CN,education,oof-grant,unspecified,38427103
2011,ibrd,CN,environment,oof-grant,unspecified,53064497
2011,ibrd,CN,governance-and-security,oof-grant,unspecified,10467141
2011,ibrd,CN,health,oof-grant,unspecified,24737106
2011,ibrd,CN,humanitarian,oof-grant,unspecified,1196022
2011,ibrd,CN,industry-and-trade,oof-grant,unspecified,4894636
2011,ibrd,CN,infrastructure,oof-grant,unspecified,623842295
2011,ibrd,CN,other,oof-grant,unspecified,1006228
2011,ibrd,CN,other-social-services,oof-grant,unspecified,14032455
2011,ibrd,CN,water-and-sanitation,oof-grant,unspecified,350057304
2011,ibrd,CO,agriculture-and-food-security,oof-grant,unspecified,13269028
2011,ibrd,CO,banking-and-business,oof-grant,unspecified,97602461
2011,ibrd,CO,education,oof-grant,unspecified,16716234
2011,ibrd,CO,environment,oof-grant,unspecified,1139910
2011,ibrd,CO,governance-and-security,oof-grant,unspecified,106674448
2011,ibrd,CO,health,oof-grant,unspecified,103787638
2011,ibrd,CO,industry-and-trade,oof-grant,unspecified,5947952
2011,ibrd,CO,infrastructure,oof-grant,unspecified,11840965
2011,ibrd,CO,other,oof-grant,unspecified,9583956
2011,ibrd,CO,other-social-services,oof-grant,unspecified,3362755
2011,ibrd,CO,water-and-sanitation,oof-grant,unspecified,1273082
2011,ibrd,CR,agriculture-and-food-security,oof-grant,unspecified,4048595
2011,ibrd,CR,education,oof-grant,unspecified,9050937
2011,ibrd,CR,humanitarian,oof-grant,unspecified,8458098
2011,ibrd,CR,water-and-sanitation,oof-grant,unspecified,1735112
2011,ibrd,DO,banking-and-business,oof-grant,unspecified,3245250
2011,ibrd,DO,education,oof-grant,unspecified,8685757
2011,ibrd,DO,governance-and-security,oof-grant,unspecified,487962
2011,ibrd,DO,health,oof-grant,unspecified,2635573
2011,ibrd,DO,humanitarian,oof-grant,unspecified,10486393
2011,ibrd,DO,infrastructure,oof-grant,unspecified,18735967
2011,ibrd,DO,other-social-services,oof-grant,unspecified,7531253
2011,ibrd,EC,agriculture-and-food-security,oof-grant,unspecified,2717466
2011,ibrd,EC,infrastructure,oof-grant,unspecified,1399907
2011,ibrd,EG,agriculture-and-food-security,oof-grant,unspecified,9623754
2011,ibrd,EG,banking-and-business,oof-grant,unspecified,43944279
2011,ibrd,EG,education,oof-grant,unspecified,1741173
2011,ibrd,EG,governance-and-security,oof-grant,unspecified,375242
2011,ibrd,EG,industry-and-trade,oof-grant,unspecified,46145765
2011,ibrd,EG,infrastructure,oof-grant,unspecified,128899559
2011,ibrd,EG,other-social-services,oof-grant,unspecified,101002962
2011,ibrd,EG,water-and-sanitation,oof-grant,unspecified,2978425
2011,ibrd,SV,education,oof-grant,unspecified,817511
2011,ibrd,SV,governance-and-security,oof-grant,unspecified,90113708
2011,ibrd,SV,health,oof-grant,unspecified,753025
2011,ibrd,SV,humanitarian,oof-grant,unspecified,48806107
2011,ibrd,SV,infrastructure,oof-grant,unspecified,6764
2011,ibrd,SV,other-social-services,oof-grant,unspecified,16357389
2011,ibrd,MK,agriculture-and-food-security,oof-grant,unspecified,3033435
2011,ibrd,MK,education,oof-grant,unspecified,1334082
2011,ibrd,MK,governance-and-security,oof-grant,unspecified,11801781
2011,ibrd,MK,health,oof-grant,unspecified,500278
2011,ibrd,MK,industry-and-trade,oof-grant,unspecified,811339
2011,ibrd,MK,infrastructure,oof-grant,unspecified,30556072
2011,ibrd,MK,other-social-services,oof-grant,unspecified,3154743
2011,ibrd,GA,agriculture-and-food-security,oof-grant,unspecified,7636687
2011,ibrd,GA,governance-and-security,oof-grant,unspecified,3058388
2011,ibrd,GA,industry-and-trade,oof-grant,unspecified,2901189
2011,ibrd,GA,infrastructure,oof-grant,unspecified,1849258
2011,ibrd,GA,water-and-sanitation,oof-grant,unspecified,1849258
2011,ibrd,GE,governance-and-security,oof-grant,unspecified,1217445
2011,ibrd,GE,humanitarian,oof-grant,unspecified,3804517
2011,ibrd,GE,infrastructure,oof-grant,unspecified,85296951
2011,ibrd,GE,other,oof-grant,unspecified,10196106
2011,ibrd,GD,education,oof-grant,unspecified,-187633
2011,ibrd,GD,governance-and-security,oof-grant,unspecified,2055
2011,ibrd,GD,infrastructure,oof-grant,unspecified,32900
2011,ibrd,GT,agriculture-and-food-security,oof-grant,unspecified,934096
2011,ibrd,GT,education,oof-grant,unspecified,41619916
2011,ibrd,GT,governance-and-security,oof-grant,unspecified,17242715
2011,ibrd,GT,health,oof-grant,unspecified,21416354
2011,ibrd,GT,infrastructure,oof-grant,unspecified,14557563
2011,ibrd,GT,other-social-services,oof-grant,unspecified,2859983
2011,ibrd,IN,agriculture-and-food-security,oof-grant,unspecified,138705312
2011,ibrd,IN,banking-and-business,oof-grant,unspecified,27104147
2011,ibrd,IN,environment,oof-grant,unspecified,605952
2011,ibrd,IN,governance-and-security,oof-grant,unspecified,168143930
2011,ibrd,IN,industry-and-trade,oof-grant,unspecified,59818321
2011,ibrd,IN,infrastructure,oof-grant,unspecified,519042456
2011,ibrd,IN,other,oof-grant,unspecified,4833122
2011,ibrd,IN,other-social-services,oof-grant,unspecified,4255147
2011,ibrd,IN,water-and-sanitation,oof-grant,unspecified,37501066
2011,ibrd,ID,agriculture-and-food-security,oof-grant,unspecified,77519188
2011,ibrd,ID,banking-and-business,oof-grant,unspecified,15988125
2011,ibrd,ID,education,oof-grant,unspecified,273191861
2011,ibrd,ID,governance-and-security,oof-grant,unspecified,266047389
2011,ibrd,ID,health,oof-grant,unspecified,43942323
2011,ibrd,ID,industry-and-trade,oof-grant,unspecified,129180890
2011,ibrd,ID,infrastructure,oof-grant,unspecified,97521144
2011,ibrd,ID,other,oof-grant,unspecified,288011930
2011,ibrd,ID,other-social-services,oof-grant,unspecified,37047370
2011,ibrd,ID,water-and-sanitation,oof-grant,unspecified,62300644
2011,ibrd,IR,agriculture-and-food-security,oof-grant,unspecified,8740535
2011,ibrd,IR,water-and-sanitation,oof-grant,unspecified,28154743
2011,ibrd,JM,agriculture-and-food-security,oof-grant,unspecified,8168834
2011,ibrd,JM,banking-and-business,oof-grant,unspecified,8063680
2011,ibrd,JM,education,oof-grant,unspecified,12591967
2011,ibrd,JM,governance-and-security,oof-grant,unspecified,67755486
2011,ibrd,JM,health,oof-grant,unspecified,11768926
2011,ibrd,JM,humanitarian,oof-grant,unspecified,169296
2011,ibrd,JM,industry-and-trade,oof-grant,unspecified,359857
2011,ibrd,JM,infrastructure,oof-grant,unspecified,3381037
2011,ibrd,JM,other-social-services,oof-grant,unspecified,9696775
2011,ibrd,JM,water-and-sanitation,oof-grant,unspecified,1402102
2011,ibrd,JO,banking-and-business,oof-grant,unspecified,205866
2011,ibrd,JO,education,oof-grant,unspecified,1144672
2011,ibrd,JO,environment,oof-grant,unspecified,11381719
2011,ibrd,JO,governance-and-security,oof-grant,unspecified,663347
2011,ibrd,JO,industry-and-trade,oof-grant,unspecified,1728323
2011,ibrd,JO,infrastructure,oof-grant,unspecified,7101084
2011,ibrd,JO,other-social-services,oof-grant,unspecified,107173
2011,ibrd,JO,water-and-sanitation,oof-grant,unspecified,1685217
2011,ibrd,KZ,agriculture-and-food-security,oof-grant,unspecified,13773025
2011,ibrd,KZ,banking-and-business,oof-grant,unspecified,72373
2011,ibrd,KZ,education,oof-grant,unspecified,1220153
2011,ibrd,KZ,environment,oof-grant,unspecified,243547
2011,ibrd,KZ,governance-and-security,oof-grant,unspecified,213771
2011,ibrd,KZ,health,oof-grant,unspecified,7277053
2011,ibrd,KZ,industry-and-trade,oof-grant,unspecified,2026894
2011,ibrd,KZ,infrastructure,oof-grant,unspecified,487773473
2011,ibrd,KZ,water-and-sanitation,oof-grant,unspecified,337510
2011,ibrd,LB,governance-and-security,oof-grant,unspecified,2064126
2011,ibrd,LB,industry-and-trade,oof-grant,unspecified,1548094
2011,ibrd,LB,infrastructure,oof-grant,unspecified,22402805
2011,ibrd,LB,water-and-sanitation,oof-grant,unspecified,5394669
2011,ibrd,MU,banking-and-business,oof-grant,unspecified,13695800
2011,ibrd,MU,governance-and-security,oof-grant,unspecified,6627890
2011,ibrd,MU,industry-and-trade,oof-grant,unspecified,13468859
2011,ibrd,MU,infrastructure,oof-grant,unspecified,2785558
2011,ibrd,MU,other-social-services,oof-grant,unspecified,13631546
2011,ibrd,MU,water-and-sanitation,oof-grant,unspecified,453463
2011,ibrd,MX,agriculture-and-food-security,oof-grant,unspecified,112821672
2011,ibrd,MX,banking-and-business,oof-grant,unspecified,453650882
2011,ibrd,MX,education,oof-grant,unspecified,111237677
2011,ibrd,MX,governance-and-security,oof-grant,unspecified,148338109
2011,ibrd,MX,health,oof-grant,unspecified,470470255
2011,ibrd,MX,industry-and-trade,oof-grant,unspecified,435364
2011,ibrd,MX,infrastructure,oof-grant,unspecified,626160316
2011,ibrd,MX,other,oof-grant,unspecified,3300513
2011,ibrd,MX,other-social-services,oof-grant,unspecified,96263267
2011,ibrd,MX,water-and-sanitation,oof-grant,unspecified,244031
2011,ibrd,ME,agriculture-and-food-security,oof-grant,unspecified,430281
2011,ibrd,ME,health,oof-grant,unspecified,1879269
2011,ibrd,ME,infrastructure,oof-grant,unspecified,1034048
2011,ibrd,ME,other,oof-grant,unspecified,1795069
2011,ibrd,ME,water-and-sanitation,oof-grant,unspecified,15641
2011,ibrd,MA,agriculture-and-food-security,oof-grant,unspecified,165418711
2011,ibrd,MA,banking-and-business,oof-grant,unspecified,53356836
2011,ibrd,MA,education,oof-grant,unspecified,59547780
2011,ibrd,MA,environment,oof-grant,unspecified,31687189
2011,ibrd,MA,governance-and-security,oof-grant,unspecified,5128124
2011,ibrd,MA,health,oof-grant,unspecified,19922579
2011,ibrd,MA,industry-and-trade,oof-grant,unspecified,25851116
2011,ibrd,MA,infrastructure,oof-grant,unspecified,180487259
2011,ibrd,MA,other-social-services,oof-grant,unspecified,23464019
2011,ibrd,MA,water-and-sanitation,oof-grant,unspecified,129191480
2011,ibrd,NA,education,oof-grant,unspecified,7397445
2011,ibrd,PK,agriculture-and-food-security,oof-grant,unspecified,-346112
2011,ibrd,PK,governance-and-security,oof-grant,unspecified,878530
2011,ibrd,PK,infrastructure,oof-grant,unspecified,48398199
2011,ibrd,PK,water-and-sanitation,oof-grant,unspecified,10842856
2011,ibrd,PA,agriculture-and-food-security,oof-grant,unspecified,-111917
2011,ibrd,PA,education,oof-grant,unspecified,-1046503
2011,ibrd,PA,environment,oof-grant,unspecified,6864327
2011,ibrd,PA,governance-and-security,oof-grant,unspecified,-566581
2011,ibrd,PA,health,oof-grant,unspecified,6652501
2011,ibrd,PA,other-social-services,oof-grant,unspecified,661625
2011,ibrd,PA,water-and-sanitation,oof-grant,unspecified,7208874
2011,ibrd,PY,agriculture-and-food-security,oof-grant,unspecified,2838501
2011,ibrd,PY,environment,oof-grant,unspecified,55639
2011,ibrd,PY,governance-and-security,oof-grant,unspecified,1594433
2011,ibrd,PY,infrastructure,oof-grant,unspecified,15944328
2011,ibrd,PY,other-social-services,oof-grant,unspecified,177159
2011,ibrd,PY,water-and-sanitation,oof-grant,unspecified,1798993
2011,ibrd,PE,agriculture-and-food-security,oof-grant,unspecified,6464206
2011,ibrd,PE,environment,oof-grant,unspecified,72613
2011,ibrd,PE,governance-and-security,oof-grant,unspecified,7138614
2011,ibrd,PE,health,oof-grant,unspecified,5234809
2011,ibrd,PE,industry-and-trade,oof-grant,unspecified,-106826
2011,ibrd,PE,infrastructure,oof-grant,unspecified,18562816
2011,ibrd,PE,other-social-services,oof-grant,unspecified,709540
2011,ibrd,PE,water-and-sanitation,oof-grant,unspecified,7477843
2011,ibrd,PH,agriculture-and-food-security,oof-grant,unspecified,9356939
2011,ibrd,PH,banking-and-business,oof-grant,unspecified,26863989
2011,ibrd,PH,education,oof-grant,unspecified,104746624
2011,ibrd,PH,environment,oof-grant,unspecified,9067269
2011,ibrd,PH,governance-and-security,oof-grant,unspecified,151902513
2011,ibrd,PH,health,oof-grant,unspecified,59913518
2011,ibrd,PH,humanitarian,oof-grant,unspecified,587595
2011,ibrd,PH,infrastructure,oof-grant,unspecified,25468521
2011,ibrd,PH,other,oof-grant,unspecified,18404674
2011,ibrd,PH,other-social-services,oof-grant,unspecified,34073432
2011,ibrd,PH,water-and-sanitation,oof-grant,unspecified,504183055
2011,ibrd,RS,agriculture-and-food-security,oof-grant,unspecified,7254029
2011,ibrd,RS,environment,oof-grant,unspecified,8046128
2011,ibrd,RS,governance-and-security,oof-grant,unspecified,65017333
2011,ibrd,RS,health,oof-grant,unspecified,4233324
2011,ibrd,RS,industry-and-trade,oof-grant,unspecified,2960179
2011,ibrd,RS,infrastructure,oof-grant,unspecified,30849478
2011,ibrd,RS,other-social-services,oof-grant,unspecified,45041584
2011,ibrd,RS,water-and-sanitation,oof-grant,unspecified,9272797
2011,ibrd,ZA,infrastructure,oof-grant,unspecified,202567519
2011,ibrd,KN,governance-and-security,oof-grant,unspecified,3767
2011,ibrd,KN,infrastructure,oof-grant,unspecified,60302
2011,ibrd,LC,governance-and-security,oof-grant,unspecified,-19302
2011,ibrd,LC,health,oof-grant,unspecified,-95832
2011,ibrd,LC,infrastructure,oof-grant,unspecified,52120
2011,ibrd,LC,other-social-services,oof-grant,unspecified,-14305
2011,ibrd,VC,education,oof-grant,unspecified,1235927
2011,ibrd,VC,governance-and-security,oof-grant,unspecified,416918
2011,ibrd,VC,health,oof-grant,unspecified,443731
2011,ibrd,VC,infrastructure,oof-grant,unspecified,46003
2011,ibrd,VC,other-social-services,oof-grant,unspecified,69279
2011,ibrd,TH,infrastructure,oof-grant,unspecified,1244261
2011,ibrd,TN,agriculture-and-food-security,oof-grant,unspecified,5600251
2011,ibrd,TN,banking-and-business,oof-grant,unspecified,105457621
2011,ibrd,TN,education,oof-grant,unspecified,62363328
2011,ibrd,TN,environment,oof-grant,unspecified,355310
2011,ibrd,TN,governance-and-security,oof-grant,unspecified,161600818
2011,ibrd,TN,health,oof-grant,unspecified,346858
2011,ibrd,TN,industry-and-trade,oof-grant,unspecified,4414851
2011,ibrd,TN,infrastructure,oof-grant,unspecified,2171481
2011,ibrd,TN,other,oof-grant,unspecified,119414
2011,ibrd,TN,other-social-services,oof-grant,unspecified,214443245
2011,ibrd,TN,water-and-sanitation,oof-grant,unspecified,24363211
2011,ibrd,TR,agriculture-and-food-security,oof-grant,unspecified,5316998
2011,ibrd,TR,banking-and-business,oof-grant,unspecified,214479141
2011,ibrd,TR,education,oof-grant,unspecified,129207456
2011,ibrd,TR,governance-and-security,oof-grant,unspecified,279246721
2011,ibrd,TR,health,oof-grant,unspecified,105423627
2011,ibrd,TR,humanitarian,oof-grant,unspecified,3097099
2011,ibrd,TR,industry-and-trade,oof-grant,unspecified,400398471
2011,ibrd,TR,infrastructure,oof-grant,unspecified,311701442
2011,ibrd,TR,other,oof-grant,unspecified,37898360
2011,ibrd,TR,other-social-services,oof-grant,unspecified,157943338
2011,ibrd,TR,water-and-sanitation,oof-grant,unspecified,33049232
2011,ibrd,UA,agriculture-and-food-security,oof-grant,unspecified,16998213
2011,ibrd,UA,banking-and-business,oof-grant,unspecified,20635573
2011,ibrd,UA,education,oof-grant,unspecified,3112046
2011,ibrd,UA,governance-and-security,oof-grant,unspecified,21711758
2011,ibrd,UA,infrastructure,oof-grant,unspecified,134945025
2011,ibrd,UA,other-social-services,oof-grant,unspecified,33288953
2011,ibrd,UA,water-and-sanitation,oof-grant,unspecified,7547017
2011,ibrd,UY,agriculture-and-food-security,oof-grant,unspecified,2342892
2011,ibrd,UY,banking-and-business,oof-grant,unspecified,30801494
2011,ibrd,UY,education,oof-grant,unspecified,29487384
2011,ibrd,UY,governance-and-security,oof-grant,unspecified,18788725
2011,ibrd,UY,health,oof-grant,unspecified,7318507
2011,ibrd,UY,industry-and-trade,oof-grant,unspecified,13809405
2011,ibrd,UY,infrastructure,oof-grant,unspecified,9333462
2011,ibrd,UY,other-social-services,oof-grant,unspecified,33896102
2011,ibrd,UY,water-and-sanitation,oof-grant,unspecified,8929024
2011,ibrd,UZ,agriculture-and-food-security,oof-grant,unspecified,6027939
2011,ibrd,UZ,infrastructure,oof-grant,unspecified,5040824
2011,ibrd,UZ,water-and-sanitation,oof-grant,unspecified,237695
2011,ibrd,VN,governance-and-security,oof-grant,unspecified,85215464
2011,ibrd,VN,infrastructure,oof-grant,unspecified,6326272
2011,ibrd,VN,other,oof-grant,unspecified,489326
2011,idb,AR,agriculture-and-food-security,oof-grant,other,1220153
2011,idb,AR,agriculture-and-food-security,oof-grant,public-sector-recipient,82160963
2011,idb,AR,banking-and-business,oof-grant,public-sector-recipient,1460147
2011,idb,AR,education,oof-grant,public-sector-recipient,210472555
2011,idb,AR,environment,oof-grant,public-sector-recipient,1745382
2011,idb,AR,governance-and-security,oof-grant,public-sector-recipient,11120399
2011,idb,AR,health,oof-grant,public-sector-recipient,50526753
2011,idb,AR,industry-and-trade,oof-grant,public-sector-recipient,85819273
2011,idb,AR,infrastructure,oof-grant,other,190822
2011,idb,AR,infrastructure,oof-grant,public-sector-recipient,445058339
2011,idb,AR,other,oof-grant,public-sector-recipient,91124156
2011,idb,AR,other-social-services,oof-grant,public-sector-recipient,78728617
2011,idb,AR,water-and-sanitation,oof-grant,public-sector-recipient,178767591
2011,idb,BZ,agriculture-and-food-security,oof-grant,public-sector-recipient,504273
2011,idb,BZ,industry-and-trade,oof-grant,public-sector-recipient,1554020
2011,idb,BZ,other-social-services,oof-grant,public-sector-recipient,7320916
2011,idb,BZ,water-and-sanitation,oof-grant,public-sector-recipient,588900
2011,idb,BR,agriculture-and-food-security,oof-grant,public-sector-recipient,7985102
2011,idb,BR,banking-and-business,oof-grant,other,6832855
2011,idb,BR,environment,oof-grant,public-sector-recipient,23483917
2011,idb,BR,governance-and-security,oof-grant,public-sector-recipient,82082733
2011,idb,BR,health,oof-grant,public-sector-recipient,31566333
2011,idb,BR,industry-and-trade,oof-grant,public-sector-recipient,56272259
2011,idb,BR,infrastructure,oof-grant,other,48651245
2011,idb,BR,infrastructure,oof-grant,public-sector-recipient,223954102
2011,idb,BR,other,oof-grant,public-sector-recipient,55451395
2011,idb,BR,other-social-services,oof-grant,public-sector-recipient,14695477
2011,idb,BR,water-and-sanitation,oof-grant,public-sector-recipient,188761618
2011,idb,CL,governance-and-security,oof-grant,public-sector-recipient,398072
2011,idb,CL,industry-and-trade,oof-grant,other,21474687
2011,idb,CL,industry-and-trade,oof-grant,public-sector-recipient,4643222
2011,idb,CL,other-social-services,oof-grant,public-sector-recipient,23886463
2011,idb,CO,banking-and-business,oof-grant,public-sector-recipient,61660171
2011,idb,CO,education,oof-grant,public-sector-recipient,22648828
2011,idb,CO,environment,oof-grant,public-sector-recipient,1641139
2011,idb,CO,governance-and-security,oof-grant,public-sector-recipient,1947614
2011,idb,CO,health,oof-grant,public-sector-recipient,3416428
2011,idb,CO,humanitarian,oof-grant,public-sector-recipient,117134658
2011,idb,CO,industry-and-trade,oof-grant,public-sector-recipient,1325574
2011,idb,CO,infrastructure,oof-grant,public-sector-recipient,316043907
2011,idb,CO,other-social-services,oof-grant,public-sector-recipient,106760921
2011,idb,CO,water-and-sanitation,oof-grant,public-sector-recipient,43249774
2011,idb,CR,banking-and-business,oof-grant,other,4880611
2011,idb,CR,governance-and-security,oof-grant,public-sector-recipient,9642516
2011,idb,CR,industry-and-trade,oof-grant,other,3172397
2011,idb,CR,infrastructure,oof-grant,other,43925497
2011,idb,CR,infrastructure,oof-grant,public-sector-recipient,108037903
2011,idb,CR,other,oof-grant,public-sector-recipient,405091
2011,idb,DO,agriculture-and-food-security,oof-grant,public-sector-recipient,2670797
2011,idb,DO,banking-and-business,oof-grant,other,39044886
2011,idb,DO,banking-and-business,oof-grant,public-sector-recipient,1034522
