di-id,year,value
BO,1996,7717445
BO,1997,7870860
BO,1998,8026257
BO,1999,8182710
BO,2000,8339512
BO,2001,8496378
BO,2002,8653343
BO,2003,8810420
BO,2004,8967740
BO,2005,9125405
BO,2006,9283345
BO,2007,9441482
BO,2008,9599916
BO,2009,9758799
BO,2010,9918245
BO,2011,10078238
BO,2012,10238762
BO,2013,10399931
BO,2014,10561887
BO,2015,
BR,1960,72493585
BR,1961,74706888
BR,1962,77007549
BR,1963,79368453
BR,1964,81751802
BR,1965,84130061
BR,1966,86494987
BR,1967,88853679
BR,1968,91213009
BR,1969,93585746
BR,1970,5800
BR,1971,98402200
BR,1972,100844391
BR,1973,103320787
BR,1974,105846274
BR,1975,108431284
BR,1976,111076063
BR,1977,113776467
BR,1978,116532153
BR,1979,119341444
BR,1980,122199721
BR,1981,125107382
BR,1982,128054757
BR,1983,131014337
BR,1984,133950551
BR,1985,136836428
BR,1986,139664639
BR,1987,142437479
BR,1988,145150468
BR,1989,147801816
BR,1990,150393143
BR,1991,152916852
BR,1992,155379009
BR,1993,157812220
BR,1994,160260508
BR,1995,162755054
BR,1996,165303155
BR,1997,167893835
BR,1998,170516482
BR,1999,173153066
BR,2000,175786441
BR,2001,178419396
BR,2002,181045592
BR,2003,183627339
BR,2004,186116363
BR,2005,188479240
BR,2006,190698241
BR,2007,192784521
BR,2008,194769696
BR,2009,196701298
BR,2010,198614208
BR,2011,200517584
BR,2012,202401584
BR,2013,204259377
BR,2014,206077898
BR,2015,
BB,1960,230934
BB,1961,231674
BB,1962,232584
BB,1963,233587
BB,1964,234547
BB,1965,235373
BB,1966,236043
BB,1967,236620
BB,1968,237199
BB,1969,237911
BB,1970,5800
BB,1971,240038
BB,1972,241441
BB,1973,242980
BB,1974,244539
BB,1975,246033
BB,1976,247444
BB,1977,248785
BB,1978,250035
BB,1979,251176
BB,1980,252197
BB,1981,253080
BB,1982,253836
BB,1983,254515
BB,1984,255195
BB,1985,255929
BB,1986,256738
BB,1987,257609
BB,1988,258524
BB,1989,259454
BB,1990,260374
BB,1991,261281
BB,1992,262184
BB,1993,263091
BB,1994,264015
BB,1995,264962
BB,1996,265940
BB,1997,266944
BB,1998,267949
BB,1999,268920
BB,2000,269838
BB,2001,270686
BB,2002,271479
BB,2003,272261
BB,2004,273091
BB,2005,274013
BB,2006,275040
BB,2007,276154
BB,2008,277315
BB,2009,278466
BB,2010,279566
BB,2011,280602
BB,2012,281580
BB,2013,282503
BB,2014,283380
BB,2015,
BN,1960,81825
BN,1961,85687
BN,1962,89603
BN,1963,93650
BN,1964,97933
BN,1965,102525
BN,1966,107450
BN,1967,112680
BN,1968,118176
BN,1969,123875
BN,1970,5800
BN,1971,135716
BN,1972,141836
BN,1973,148067
BN,1974,154395
BN,1975,160799
BN,1976,167283
BN,1977,173826
BN,1978,180357
BN,1979,186786
BN,1980,193057
BN,1981,199136
BN,1982,205061
BN,1983,210933
BN,1984,216893
BN,1985,223049
BN,1986,229418
BN,1987,235980
BN,1988,242750
BN,1989,249738
BN,1990,256939
BN,1991,264365
BN,1992,271989
BN,1993,279717
BN,1994,287423
BN,1995,295010
BN,1996,302449
BN,1997,309746
BN,1998,316873
BN,1999,323812
BN,2000,330554
BN,2001,337074
BN,2002,343383
BN,2003,349557
BN,2004,355700
BN,2005,361889
BN,2006,368150
BN,2007,374459
BN,2008,380786
BN,2009,387080
BN,2010,393302
BN,2011,399443
BN,2012,405512
BN,2013,411499
BN,2014,417394
BN,2015,
BT,1960,224108
BT,1961,229297
BT,1962,234703
BT,1963,240364
BT,1964,246324
BT,1965,252629
BT,1966,259270
BT,1967,266293
BT,1968,273868
BT,1969,282210
BT,1970,5800
BT,1971,301653
BT,1972,312712
BT,1973,324465
BT,1974,336677
BT,1975,349146
BT,1976,361862
BT,1977,374801
BT,1978,387731
BT,1979,400378
BT,1980,412561
BT,1981,423887
BT,1982,434385
BT,1983,444789
BT,1984,456135
BT,1985,469010
BT,1986,484151
BT,1987,500952
BT,1988,517068
BT,1989,529284
BT,1990,535505
BT,1991,534678
BT,1992,528085
BT,1993,518847
BT,1994,511382
BT,1995,508897
BT,1996,512377
BT,1997,520917
BT,1998,533506
BT,1999,548387
BT,2000,564187
BT,2001,580784
BT,2002,598421
BT,2003,616474
BT,2004,634235
BT,2005,651163
BT,2006,666920
BT,2007,681471
BT,2008,694990
BT,2009,707830
BT,2010,720246
BT,2011,732246
BT,2012,743711
BT,2013,754637
BT,2014,765008
BT,2015,
BW,1960,524029
BW,1961,536576
BW,1962,549990
BW,1963,564316
BW,1964,579560
BW,1965,595741
BW,1966,612950
BW,1967,631276
BW,1968,650730
BW,1969,671305
BW,1970,5800
BW,1971,715811
BW,1972,739754
BW,1973,765177
BW,1974,792513
BW,1975,822029
BW,1976,853860
BW,1977,887793
BW,1978,923305
BW,1979,959666
BW,1980,996331
BW,1981,1033073
BW,1982,1069962
BW,1983,1107103
BW,1984,1144716
BW,1985,1182942
BW,1986,1221668
BW,1987,1260720
BW,1988,1300097
BW,1989,1339813
BW,1990,1379814
BW,1991,1420098
BW,1992,1460453
BW,1993,1500356
BW,1994,1539135
BW,1995,1576291
BW,1996,1611827
BW,1997,1645846
BW,1998,1678111
BW,1999,1708368
BW,2000,1736579
BW,2001,1762531
BW,2002,1786672
BW,2003,1810438
BW,2004,1835750
BW,2005,1864003
BW,2006,1895671
BW,2007,1930431
BW,2008,1967866
BW,2009,2007212
BW,2010,2047831
BW,2011,2089706
BW,2012,2132822
BW,2013,2176510
BW,2014,2219937
BW,2015,
CF,1960,1503501
CF,1961,1529229
CF,1962,1556656
CF,1963,1585765
CF,1964,1616515
CF,1965,1648830
CF,1966,1682874
CF,1967,1718558
CF,1968,1755260
CF,1969,1792150
CF,1970,5800
CF,1971,1864757
CF,1972,1900702
CF,1973,1937383
CF,1974,1975968
CF,1975,2017379
CF,1976,2061552
CF,1977,2108417
CF,1978,2158844
CF,1979,2213888
CF,1980,2274095
CF,1981,2340259
CF,1982,2411693
CF,1983,2485666
CF,1984,2558432
CF,1985,2627424
CF,1986,2691312
CF,1987,2751163
CF,1988,2809720
CF,1989,2871005
CF,1990,2937832
CF,1991,3010950
CF,1992,3089141
CF,1993,3170848
CF,1994,3253698
CF,1995,3335840
CF,1996,3417163
CF,1997,3497910
CF,1998,3577028
CF,1999,3653310
CF,2000,3726048
CF,2001,3794677
CF,2002,3859784
CF,2003,3923294
CF,2004,3987896
CF,2005,4055608
CF,2006,4127112
CF,2007,4202104
CF,2008,4280405
CF,2009,4361492
CF,2010,4444973
CF,2011,4530903
CF,2012,4619500
CF,2013,4710678
CF,2014,4804316
CF,2015,
CA,1960,17909009
CA,1961,18271000
CA,1962,18614000
CA,1963,18964000
CA,1964,19325000
CA,1965,19678000
CA,1966,20048000
CA,1967,20412000
CA,1968,20744000
CA,1969,21028000
CA,1970,5800
CA,1971,21645535
CA,1972,21993631
CA,1973,22369408
CA,1974,22774087
CA,1975,23209000
CA,1976,23518000
CA,1977,23796000
CA,1978,24036000
CA,1979,24277000
CA,1980,24593000
CA,1981,24900000
CA,1982,25202000
CA,1983,25456000
CA,1984,25702000
CA,1985,25942000
CA,1986,26204000
CA,1987,26550000
CA,1988,26895000
CA,1989,27379000
CA,1990,27791000
CA,1991,28171682
CA,1992,28519597
CA,1993,28833410
CA,1994,29111906
CA,1995,29354000
CA,1996,29671900
CA,1997,29987200
CA,1998,30247900
CA,1999,30499200
CA,2000,30769700
CA,2001,31081900
CA,2002,31362000
CA,2003,31676000
CA,2004,31995000
CA,2005,32312000
CA,2006,32570505
CA,2007,32887928
CA,2008,33245773
CA,2009,33628571
CA,2010,34005274
CA,2011,34342780
CA,2012,34754312
CA,2013,35158304
CA,2014,35540419
CA,2015,
CH,1960,5327827
CH,1961,5434294
CH,1962,5573815
CH,1963,5694247
CH,1964,5789228
CH,1965,5856472
CH,1966,5918002
CH,1967,5991785
CH,1968,6067714
CH,1969,6136387
CH,1970,5800
CH,1971,6213399
CH,1972,6260956
CH,1973,6307347
CH,1974,6341405
CH,1975,6338632
CH,1976,6302504
CH,1977,6281174
CH,1978,6281738
CH,1979,6294365
CH,1980,6319408
CH,1981,6354074
CH,1982,6391309
CH,1983,6418773
CH,1984,6441865
CH,1985,6470365
CH,1986,6504124
CH,1987,6545106
CH,1988,6593386
CH,1989,6646912
CH,1990,6715519
CH,1991,6799978
CH,1992,6875364
CH,1993,6938265
CH,1994,6993795
CH,1995,7040687
CH,1996,7071850
CH,1997,7088906
CH,1998,7110001
CH,1999,7143991
CH,2000,7184250
CH,2001,7229854
CH,2002,7284753
CH,2003,7339001
CH,2004,7389625
CH,2005,7437115
CH,2006,7483934
CH,2007,7551117
CH,2008,7647675
CH,2009,7743831
CH,2010,7824909
CH,2011,7912398
CH,2012,7996861
CH,2013,8089346
CH,2014,8190229
CH,2015,
CL,1960,7695692
CL,1961,7873504
CL,1962,8054166
CL,1963,8237555
CL,1964,8423614
CL,1965,8612074
CL,1966,8802926
CL,1967,8995410
CL,1968,9187592
CL,1969,9377005
CL,1970,5800
CL,1971,9741579
CL,1972,9916558
CL,1973,10087377
CL,1974,10255074
CL,1975,10420590
CL,1976,10584237
CL,1977,10746328
CL,1978,10907901
CL,1979,11070198
CL,1980,11234340
CL,1981,11400489
CL,1982,11569135
CL,1983,11742057
CL,1984,11921407
CL,1985,12108576
CL,1986,12304203
CL,1987,12507488
CL,1988,12716508
CL,1989,12928491
CL,1990,13141202
CL,1991,13354054
CL,1992,13566942
CL,1993,13778676
CL,1994,13987999
CL,1995,14193986
CL,1996,14396020
CL,1997,14594070
CL,1998,14788609
CL,1999,14980484
CL,2000,15170387
CL,2001,15358418
CL,2002,15544554
CL,2003,15729268
CL,2004,15913119
CL,2005,16096571
CL,2006,16279728
CL,2007,16462701
CL,2008,16645940
CL,2009,16829957
CL,2010,17015048
CL,2011,17201305
CL,2012,17388437
CL,2013,17575833
CL,2014,17762647
CL,2015,
CN,1960,667070000
CN,1961,660330000
CN,1962,665770000
CN,1963,682335000
CN,1964,698355000
CN,1965,715185000
CN,1966,735400000
CN,1967,754550000
CN,1968,774510000
CN,1969,796025000
CN,1970,5800
CN,1971,841105000
CN,1972,862030000
CN,1973,881940000
CN,1974,900350000
CN,1975,916395000
CN,1976,930685000
CN,1977,943455000
CN,1978,956165000
CN,1979,969005000
CN,1980,981235000
CN,1981,993885000
CN,1982,1008630000
CN,1983,1023310000
CN,1984,1036825000
CN,1985,1051040000
CN,1986,1066790000
CN,1987,1084035000
CN,1988,1101630000
CN,1989,1118650000
CN,1990,1135185000
CN,1991,1150780000
CN,1992,1164970000
CN,1993,1178440000
CN,1994,1191835000
CN,1995,1204855000
CN,1996,1217550000
CN,1997,1230075000
CN,1998,1241935000
CN,1999,1252735000
CN,2000,1262645000
CN,2001,1271850000
CN,2002,1280400000
CN,2003,1288400000
CN,2004,1296075000
CN,2005,1303720000
CN,2006,1311020000
CN,2007,1317885000
CN,2008,1324655000
CN,2009,1331260000
CN,2010,1337705000
CN,2011,1344130000
CN,2012,1350695000
CN,2013,1357380000
CN,2014,1364270000
CN,2015,
CI,1960,3474724
CI,1961,3602075
CI,1962,3740503
CI,1963,3889859
CI,1964,4049675
CI,1965,4219739
CI,1966,4400054
CI,1967,4591238
CI,1968,4794399
CI,1969,5010962
CI,1970,5800
CI,1971,5487594
CI,1972,5747633
CI,1973,6021405
CI,1974,6307936
CI,1975,6606395
CI,1976,6916302
CI,1977,7237451
CI,1978,7569558
CI,1979,7912390
CI,1980,8265549
CI,1981,8629121
CI,1982,9002400
CI,1983,9383289
CI,1984,9769105
CI,1985,10158033
CI,1986,10548148
CI,1987,10939987
CI,1988,11337122
CI,1989,11744698
CI,1990,12165909
CI,1991,12600967
CI,1992,13046907
CI,1993,13499696
CI,1994,13953779
CI,1995,14404340
CI,1996,14852193
CI,1997,15296390
CI,1998,15728482
CI,1999,16137824
CI,2000,16517948
CI,2001,16865376
CI,2002,17185421
CI,2003,17491539
CI,2004,17802516
CI,2005,18132702
CI,2006,18486392
CI,2007,18862172
CI,2008,19261647
CI,2009,19684909
CI,2010,20131707
CI,2011,20604172
CI,2012,21102641
CI,2013,21622490
CI,2014,22157107
CI,2015,
CM,1960,5361367
CM,1961,5474509
CM,1962,5593768
CM,1963,5719135
CM,1964,5850454
CM,1965,5987671
CM,1966,6130990
CM,1967,6280743
CM,1968,6437157
CM,1969,6600479
CM,1970,5800
CM,1971,6948847
CM,1972,7134374
CM,1973,7327874
CM,1974,7529704
CM,1975,7740196
CM,1976,7959500
CM,1977,8187840
CM,1978,8425707
CM,1979,8673666
CM,1980,8932121
CM,1981,9201146
CM,1982,9480638
CM,1983,9770555
CM,1984,10070779
CM,1985,10381098
CM,1986,10701458
CM,1987,11031515
CM,1988,11370394
CM,1989,11716975
CM,1990,12070359
CM,1991,12430311
CM,1992,12796739
CM,1993,13169100
CM,1994,13546823
CM,1995,13929575
CM,1996,14317191
CM,1997,14709961
CM,1998,15108630
CM,1999,15514249
CM,2000,15927713
CM,2001,16349364
CM,2002,16779434
CM,2003,17218591
CM,2004,17667576
CM,2005,18126999
CM,2006,18597109
CM,2007,19078100
CM,2008,19570418
CM,2009,20074522
CM,2010,20590666
CM,2011,21119065
CM,2012,21659488
CM,2013,22211166
CM,2014,22773014
CM,2015,
CG,1960,1013581
CG,1961,1039966
CG,1962,1067611
CG,1963,1096502
CG,1964,1126602
CG,1965,1157905
CG,1966,1190361
CG,1967,1224041
CG,1968,1259190
CG,1969,1296137
CG,1970,5800
CG,1971,1376189
CG,1972,1419305
CG,1973,1464052
CG,1974,1509880
CG,1975,1556406
CG,1976,1603446
CG,1977,1651134
CG,1978,1699781
CG,1979,1749859
CG,1980,1801688
CG,1981,1855391
CG,1982,1910800
CG,1983,1967596
CG,1984,2025320
CG,1985,2083648
CG,1986,2142529
CG,1987,2202106
CG,1988,2262496
CG,1989,2323890
CG,1990,2386467
CG,1991,2450125
CG,1992,2514907
CG,1993,2581306
CG,1994,2649964
CG,1995,2721277
CG,1996,2795903
CG,1997,2873638
CG,1998,2953011
CG,1999,3031969
CG,2000,3109269
CG,2001,3183883
CG,2002,3256867
CG,2003,3331564
CG,2004,3412592
CG,2005,3503086
CG,2006,3604595
CG,2007,3715665
CG,2008,3832771
CG,2009,3950786
CG,2010,4066078
CG,2011,4177435
CG,2012,4286188
CG,2013,4394334
CG,2014,4504962
CG,2015,
CO,1960,16480384
CO,1961,16982313
CO,1962,17500166
CO,1963,18033548
CO,1964,18581972
CO,1965,19144220
CO,1966,19721464
CO,1967,20311369
CO,1968,20905061
CO,1969,21490948
CO,1970,5800
CO,1971,22611988
CO,1972,23146803
CO,1973,23674505
CO,1974,24208022
CO,1975,24756969
CO,1976,25323412
CO,1977,25905124
CO,1978,26502172
CO,1979,27113510
CO,1980,27737905
CO,1981,28375995
CO,1982,29027158
CO,1983,29687096
CO,1984,30350082
CO,1985,31011686
CO,1986,31669780
CO,1987,32324326
CO,1988,32975533
CO,1989,33624442
CO,1990,34271563
CO,1991,34916770
CO,1992,35558683
CO,1993,36195170
CO,1994,36823539
CO,1995,37441980
CO,1996,38049040
CO,1997,38645409
CO,1998,39234059
CO,1999,39819279
CO,2000,40403959
CO,2001,40988909
CO,2002,41572493
CO,2003,42152147
CO,2004,42724157
CO,2005,43285636
CO,2006,43835744
CO,2007,44374647
CO,2008,44901660
CO,2009,45416276
CO,2010,45918101
CO,2011,46406446
CO,2012,46881018
CO,2013,47342363
CO,2014,47791393
CO,2015,
KM,1960,188732
KM,1961,191828
KM,1962,194960
KM,1963,198205
KM,1964,201665
KM,1965,205412
KM,1966,209536
KM,1967,214038
KM,1968,218794
KM,1969,223629
KM,1970,5800
KM,1971,233125
KM,1972,237797
KM,1973,242875
KM,1974,248921
KM,1975,256309
KM,1976,265234
KM,1977,275496
KM,1978,286583
KM,1979,297765
KM,1980,308518
KM,1981,318659
KM,1982,328355
KM,1983,337853
KM,1984,347548
KM,1985,357729
KM,1986,368443
KM,1987,379589
KM,1988,391133
KM,1989,403003
KM,1990,415144
KM,1991,427556
KM,1992,440252
KM,1993,453188
KM,1994,466309
KM,1995,479574
KM,1996,492979
KM,1997,506525
KM,1998,520180
KM,1999,533909
KM,2000,547696
KM,2001,561525
KM,2002,575428
KM,2003,589500
KM,2004,603869
KM,2005,618632
KM,2006,633814
KM,2007,649404
KM,2008,665414
KM,2009,681845
KM,2010,698695
KM,2011,715972
KM,2012,733661
KM,2013,751697
KM,2014,769991
KM,2015,
CV,1960,202316
CV,1961,205958
CV,1962,210866
CV,1963,216913
CV,1964,223854
CV,1965,231427
CV,1966,239765
CV,1967,248733
CV,1968,257478
CV,1969,264885
CV,1970,5800
CV,1971,273053
CV,1972,273788
CV,1973,273211
CV,1974,272509
CV,1975,272575
CV,1976,273625
CV,1977,275479
CV,1978,278152
CV,1979,281555
CV,1980,285599
CV,1981,290428
CV,1982,296071
CV,1983,302174
CV,1984,308251
CV,1985,313976
CV,1986,319161
CV,1987,323972
CV,1988,328861
CV,1989,334473
CV,1990,341256
CV,1991,349326
CV,1992,358473
CV,1993,368423
CV,1994,378763
CV,1995,389156
CV,1996,399508
CV,1997,409805
CV,1998,419884
CV,1999,429576
CV,2000,438737
CV,2001,447357
CV,2002,455396
CV,2003,462675
CV,2004,468985
CV,2005,474224
CV,2006,478265
CV,2007,481278
CV,2008,483824
CV,2009,486673
CV,2010,490379
CV,2011,495159
CV,2012,500870
CV,2013,507258
CV,2014,513906
CV,2015,
CR,1960,1333042
CR,1961,1381920
CR,1962,1432583
CR,1963,1484512
CR,1964,1537035
CR,1965,1589625
CR,1966,1642189
CR,1967,1694711
CR,1968,1746870
CR,1969,1798315
CR,1970,5800
CR,1971,1898366
CR,1972,1947048
CR,1973,1995744
CR,1974,2045580
CR,1975,2097410
CR,1976,2151492
CR,1977,2207727
CR,1978,2266153
CR,1979,2326708
CR,1980,2389309
CR,1981,2454127
CR,1982,2521163
CR,1983,2589932
CR,1984,2659772
CR,1985,2730231
CR,1986,2800986
CR,1987,2872214
CR,1988,2944560
CR,1989,3018953
CR,1990,3095994
CR,1991,3175654
CR,1992,3257463
CR,1993,3341005
CR,1994,3425692
CR,1995,3510925
CR,1996,3596733
CR,1997,3682725
CR,1998,3767369
CR,1999,3848725
CR,2000,3925450
CR,2001,3996800
CR,2002,4063208
CR,2003,4125970
CR,2004,4187039
CR,2005,4247843
CR,2006,4308790
CR,2007,4369465
CR,2008,4429506
CR,2009,4488261
CR,2010,4545273
CR,2011,4600487
CR,2012,4654148
CR,2013,4706433
CR,2014,4757606
CR,2015,
CU,1960,7141129
CU,1961,7289828
CU,1962,7450404
CU,1963,7618359
CU,1964,7787149
CU,1965,7951928
CU,1966,8110428
CU,1967,8263547
CU,1968,8413329
CU,1969,8563191
CU,1970,5800
CU,1971,8869961
CU,1972,9025299
CU,1973,9176051
CU,1974,9315371
CU,1975,9438445
CU,1976,9544268
CU,1977,9634677
CU,1978,9711393
CU,1979,9777287
CU,1980,9835177
CU,1981,9884219
CU,1982,9925618
CU,1983,9966733
CU,1984,10017061
CU,1985,10082990
CU,1986,10167998
CU,1987,10269276
CU,1988,10379080
CU,1989,10486110
CU,1990,10582082
CU,1991,10664577
CU,1992,10735775
CU,1993,10797556
CU,1994,10853435
CU,1995,10906048
CU,1996,10955372
CU,1997,11000431
CU,1998,11041893
CU,1999,11080506
CU,2000,11116787
CU,2001,11151472
CU,2002,11184540
CU,2003,11214837
CU,2004,11240680
CU,2005,11261052
CU,2006,11275199
CU,2007,11284043
CU,2008,11290239
CU,2009,11297442
CU,2010,11308133
CU,2011,11323570
CU,2012,11342631
CU,2013,11362505
CU,2014,11379111
CU,2015,
CW,1960,124826
CW,1961,126125
CW,1962,128414
CW,1963,130860
CW,1964,133148
CW,1965,135266
CW,1966,136682
CW,1967,138140
CW,1968,140298
CW,1969,142581
CW,1970,5800
CW,1971,147389
CW,1972,147710
CW,1973,146912
CW,1974,148351
CW,1975,149129
CW,1976,149399
CW,1977,149459
CW,1978,148341
CW,1979,147851
CW,1980,148041
CW,1981,148629
CW,1982,150101
CW,1983,151159
CW,1984,151940
CW,1985,152711
CW,1986,152662
CW,1987,151456
CW,1988,149254
CW,1989,146937
CW,1990,145400
CW,1991,144403
CW,1992,143912
CW,1993,144299
CW,1994,144630
CW,1995,145139
CW,1996,146306
CW,1997,146956
CW,1998,144472
CW,1999,139428
CW,2000,133860
CW,2001,129047
CW,2002,129205
CW,2003,131897
CW,2004,134192
CW,2005,137658
CW,2006,141239
CW,2007,144056
CW,2008,145880
CW,2009,146833
CW,2010,148703
CW,2011,150831
CW,2012,152088
CW,2013,153821
CW,2014,155872
CW,2015,
KY,1960,7867
KY,1961,8026
KY,1962,8142
KY,1963,8228
KY,1964,8299
KY,1965,8371
KY,1966,8442
KY,1967,8518
KY,1968,8632
KY,1969,8831
KY,1970,5800
KY,1971,9583
KY,1972,10137
KY,1973,10785
KY,1974,11494
KY,1975,12238
KY,1976,13020
KY,1977,13840
KY,1978,14663
KY,1979,15447
KY,1980,16164
KY,1981,16795
KY,1982,17357
KY,1983,17911
KY,1984,18543
KY,1985,19315
KY,1986,20254
KY,1987,21343
KY,1988,22539
KY,1989,23776
KY,1990,25009
KY,1991,26211
KY,1992,27402
KY,1993,28652
KY,1994,30055
KY,1995,31672
KY,1996,33535
KY,1997,35596
KY,1998,37742
KY,1999,39810
KY,2000,41685
KY,2001,43317
KY,2002,44742
KY,2003,46032
KY,2004,47299
KY,2005,48623
KY,2006,50028
KY,2007,51480
KY,2008,52925
KY,2009,54285
KY,2010,55509
KY,2011,56580
KY,2012,57522
KY,2013,58369
KY,2014,59172
KY,2015,
CY,1960,572929
CY,1961,576395
CY,1962,577691
CY,1963,577912
CY,1964,578629
CY,1965,580971
CY,1966,585311
CY,1967,591304
CY,1968,598491
CY,1969,606117
CY,1970,5800
CY,1971,620860
CY,1972,628000
CY,1973,635109
CY,1974,642335
CY,1975,649755
CY,1976,657526
CY,1977,665528
CY,1978,673252
CY,1979,680013
CY,1980,685406
CY,1981,689173
CY,1982,691711
CY,1983,694074
CY,1984,697717
CY,1985,703693
CY,1986,712340
CY,1987,723380
CY,1988,736477
CY,1989,751047
CY,1990,766611
CY,1991,783138
CY,1992,800660
CY,1993,818814
CY,1994,837166
CY,1995,855389
CY,1996,873246
CY,1997,890733
CY,1998,908040
CY,1999,925491
CY,2000,943287
CY,2001,961482
CY,2002,979883
CY,2003,998150
CY,2004,1015827
CY,2005,1032586
CY,2006,1048293
CY,2007,1063040
CY,2008,1077010
CY,2009,1090486
CY,2010,1103685
CY,2011,1116644
CY,2012,1129303
CY,2013,1141652
CY,2014,1153658
CY,2015,
CZ,1960,9602006
CZ,1961,9586651
CZ,1962,9624660
CZ,1963,9670685
CZ,1964,9727804
CZ,1965,9779358
CZ,1966,9821040
CZ,1967,9852899
CZ,1968,9876346
CZ,1969,9896580
CZ,1970,5800
CZ,1971,9826815
CZ,1972,9867632
CZ,1973,9922266
CZ,1974,9988459
CZ,1975,10058620
CZ,1976,10125939
CZ,1977,10186755
CZ,1978,10242098
CZ,1979,10292341
CZ,1980,10304193
CZ,1981,10300591
CZ,1982,10314826
CZ,1983,10323856
CZ,1984,10330213
CZ,1985,10337118
CZ,1986,10342227
CZ,1987,10347318
CZ,1988,10355276
CZ,1989,10361068
CZ,1990,10333355
CZ,1991,10308578
CZ,1992,10319123
CZ,1993,10329855
CZ,1994,10333587
CZ,1995,10327253
CZ,1996,10315241
CZ,1997,10304131
CZ,1998,10294373
CZ,1999,10283860
CZ,2000,10255063
CZ,2001,10216605
CZ,2002,10196916
CZ,2003,10193998
CZ,2004,10197101
CZ,2005,10211216
CZ,2006,10238905
CZ,2007,10298828
CZ,2008,10384603
CZ,2009,10443936
CZ,2010,10474410
CZ,2011,10496088
CZ,2012,10510785
CZ,2013,10514272
CZ,2014,10510566
CZ,2015,
DE,1960,72814900
DE,1961,73377632
DE,1962,74025784
DE,1963,74714353
DE,1964,75318337
DE,1965,75963695
DE,1966,76600311
DE,1967,76951336
DE,1968,77294314
DE,1969,77909682
DE,1970,5800
DE,1971,78312842
DE,1972,78688452
DE,1973,78936666
DE,1974,78967433
DE,1975,78673554
DE,1976,78336950
DE,1977,78159814
DE,1978,78091820
DE,1979,78126350
DE,1980,78288576
DE,1981,78407907
DE,1982,78333366
DE,1983,78128282
DE,1984,77858685
DE,1985,77684873
DE,1986,77720436
DE,1987,77839920
DE,1988,78144619
DE,1989,78751283
DE,1990,79433029
DE,1991,80013896
DE,1992,80624598
DE,1993,81156363
DE,1994,81438348
DE,1995,81678051
DE,1996,81914831
DE,1997,82034771
DE,1998,82047195
DE,1999,82100243
DE,2000,82211508
DE,2001,82349925
DE,2002,82488495
DE,2003,82534176
DE,2004,82516260
DE,2005,82469422
DE,2006,82376451
DE,2007,82266372
DE,2008,82110097
DE,2009,81902307
DE,2010,81776930
DE,2011,81797673
DE,2012,80425823
DE,2013,80645605
DE,2014,80889505
DE,2015,
DJ,1960,83636
DJ,1961,88499
DJ,1962,94200
DJ,1963,100622
DJ,1964,107584
DJ,1965,114963
DJ,1966,122868
DJ,1967,131403
DJ,1968,140461
DJ,1969,149891
DJ,1970,5800
DJ,1971,169370
DJ,1972,179212
DJ,1973,190536
DJ,1974,205157
DJ,1975,224182
DJ,1976,248619
DJ,1977,277622
DJ,1978,308213
DJ,1979,336254
DJ,1980,358960
DJ,1981,374683
DJ,1982,384743
DJ,1983,392908
DJ,1984,404589
DJ,1985,423470
DJ,1986,451068
DJ,1987,485565
DJ,1988,523266
DJ,1989,558810
DJ,1990,588356
DJ,1991,610679
DJ,1992,627063
DJ,1993,639215
DJ,1994,649878
DJ,1995,661076
DJ,1996,673202
DJ,1997,685644
DJ,1998,698256
DJ,1999,710652
DJ,2000,722562
DJ,2001,734088
DJ,2002,745459
DJ,2003,756656
DJ,2004,767644
DJ,2005,778406
DJ,2006,788941
DJ,2007,799309
DJ,2008,809639
DJ,2009,820097
DJ,2010,830802
DJ,2011,841802
DJ,2012,853069
DJ,2013,864554
DJ,2014,876174
DJ,2015,
DM,1960,60016
DM,1961,61035
DM,1962,61984
DM,1963,62920
DM,1964,63921
DM,1965,65038
DM,1966,66305
DM,1967,67682
DM,1968,69042
DM,1969,70212
DM,1970,5800
DM,1971,71566
DM,1972,71737
DM,1973,71745
DM,1974,71811
DM,1975,72091
DM,1976,72648
DM,1977,73411
DM,1978,74239
DM,1979,74923
DM,1980,75313
DM,1981,75376
DM,1982,75168
DM,1983,74750
DM,1984,74215
DM,1985,73640
DM,1986,73025
DM,1987,72368
DM,1988,71743
DM,1989,71242
DM,1990,70928
DM,1991,70849
DM,1992,70978
DM,1993,71205
DM,1994,71372
DM,1995,71367
DM,1996,71146
DM,1997,70756
DM,1998,70295
DM,1999,69902
DM,2000,69679
DM,2001,69660
DM,2002,69806
DM,2003,70058
DM,2004,70325
DM,2005,70542
DM,2006,70690
DM,2007,70795
DM,2008,70881
DM,2009,70995
DM,2010,71167
DM,2011,71402
DM,2012,71685
DM,2013,72005
DM,2014,72341
DM,2015,
DK,1960,4579603
DK,1961,4611687
DK,1962,4647727
DK,1963,4684483
DK,1964,4722072
DK,1965,4759012
DK,1966,4797381
DK,1967,4835354
DK,1968,4864883
DK,1969,4891860
DK,1970,5800
DK,1971,4963126
DK,1972,4991596
DK,1973,5021861
DK,1974,5045297
DK,1975,5059862
DK,1976,5072596
DK,1977,5088419
