counter-from,country-to,sector,year,oda-gross-bl-sector
FI,59,G,2011,181194
FI,59,H,2011,182072
FI,59,K,2011,3448686
FI,59,N,2011,182429
FI,60,B,2011,420214
FI,60,D,2011,264517
FI,60,G,2011,1763011
FI,61,K,2011,244552
FI,62,D,2011,135076
FI,62,K,2011,935836
FI,63,A,2011,784819
FI,63,D,2011,784859
FI,63,E,2011,358497
FI,63,F,2011,1400365
FI,63,G,2011,1925690
FI,63,H,2011,991942
FI,63,J,2011,2600354
FI,63,K,2011,2064781
FI,63,N,2011,196685
FI,64,C,2011,140330
FI,64,D,2011,562346
FI,64,E,2011,757830
FI,64,J,2011,652486
FI,64,K,2011,97541
FI,64,N,2011,1616473
FI,65,A,2011,1132825
FI,65,B,2011,284726
FI,65,C,2011,1058071
FI,65,D,2011,6056706
FI,65,E,2011,1315849
FI,65,F,2011,6846163
FI,65,G,2011,3029055
FI,65,I,2011,757811
FI,65,J,2011,2251119
FI,65,K,2011,4657634
FI,65,N,2011,10183938
FI,AF,A,2011,125578
FI,AF,B,2011,1581234
FI,AF,D,2011,10314842
FI,AF,E,2011,285027
FI,AF,F,2011,15871
FI,AF,I,2011,132258
FI,AF,K,2011,4999699
FI,AF,N,2011,12081853
FI,AG,J,2011,9258
FI,AL,D,2011,406089
FI,AL,K,2011,132258
FI,AM,A,2011,38751
FI,AM,D,2011,79963
FI,AM,E,2011,97223
FI,AM,K,2011,7935
FI,AO,A,2011,490036
FI,AO,B,2011,48299
FI,AO,D,2011,43788
FI,AO,H,2011,335182
FI,AO,K,2011,575302
FI,AR,A,2011,63866
FI,AR,D,2011,46652
FI,AR,F,2011,9721
FI,AR,K,2011,6823
FI,AR,N,2011,55314
FI,AZ,D,2011,598954
FI,AZ,J,2011,37355
FI,BA,A,2011,26023
FI,BA,D,2011,2030460
FI,BD,A,2011,319199
FI,BD,B,2011,118277
FI,BD,E,2011,339082
FI,BI,A,2011,85968
FI,BI,B,2011,197838
FI,BI,E,2011,129292
FI,BI,K,2011,124323
FI,BI,N,2011,56871
FI,BJ,A,2011,59516
FI,BJ,B,2011,292953
FI,BO,A,2011,553650
FI,BO,C,2011,63154
FI,BO,D,2011,248275
FI,BO,J,2011,59516
FI,BO,N,2011,82940
FI,BR,A,2011,112420
FI,BR,C,2011,23806
FI,BR,D,2011,205398
FI,BR,E,2011,496371
FI,BR,J,2011,72610
FI,BR,K,2011,526807
FI,BT,A,2011,47216
FI,BT,D,2011,37517
FI,BT,H,2011,159746
FI,BW,B,2011,37680
FI,BW,E,2011,408246
FI,BW,K,2011,64944
FI,BY,A,2011,205001
FI,BY,D,2011,22184
FI,BY,E,2011,66247
FI,BY,K,2011,96789
FI,BZ,J,2011,19838
FI,CD,A,2011,170614
FI,CD,B,2011,170386
FI,CD,D,2011,1013707
FI,CD,K,2011,183839
FI,CD,N,2011,6150040
FI,CF,B,2011,100928
FI,CF,N,2011,1719366
FI,CG,A,2011,22484
FI,CI,A,2011,29442
FI,CI,D,2011,156331
FI,CI,E,2011,132258
FI,CI,N,2011,1058071
FI,CL,A,2011,73862
FI,CL,C,2011,14941
FI,CL,D,2011,2924
FI,CL,I,2011,19526
FI,CL,J,2011,18370
FI,CL,K,2011,159076
FI,CM,D,2011,407801
FI,CM,E,2011,23145
FI,CN,A,2011,82000
FI,CN,B,2011,372910
FI,CN,C,2011,381596
FI,CN,D,2011,365379
FI,CN,E,2011,70277
FI,CN,F,2011,856757
FI,CN,G,2011,74157
FI,CN,H,2011,549472
FI,CN,I,2011,258130
FI,CN,K,2011,628117
FI,CN,N,2011,96713
FI,CO,A,2011,48605
FI,CO,D,2011,253540
FI,CO,E,2011,160141
FI,CO,H,2011,120289
FI,CO,J,2011,104730
FI,CO,K,2011,348229
FI,CO,N,2011,661294
FI,CR,B,2011,124582
FI,CR,D,2011,42521
FI,DM,J,2011,1322
FI,DO,E,2011,191772
FI,DO,N,2011,84389
FI,DZ,K,2011,158703
FI,EC,A,2011,124548
FI,EC,E,2011,174073
FI,EC,F,2011,618310
FI,EC,G,2011,53096
FI,EC,J,2011,22219
FI,EG,A,2011,54310
FI,EG,B,2011,269143
FI,EG,C,2011,35161
FI,EG,D,2011,605160
FI,EG,E,2011,303013
FI,EG,I,2011,6901
FI,EG,K,2011,584587
FI,ER,D,2011,92606
FI,ER,K,2011,330647
FI,ER,N,2011,90635
FI,ET,A,2011,6717419
FI,ET,B,2011,532457
FI,ET,C,2011,6909205
FI,ET,D,2011,286438
FI,ET,E,2011,1245307
FI,ET,G,2011,14989
FI,ET,H,2011,301016
FI,ET,I,2011,209202
FI,ET,J,2011,1250451
FI,ET,K,2011,2361259
FI,ET,N,2011,2669448
FI,GA,A,2011,23833
FI,GD,E,2011,25129
FI,GE,A,2011,370219
FI,GE,D,2011,3619523
FI,GH,D,2011,88214
FI,GH,E,2011,50336
FI,GH,F,2011,701369
FI,GH,H,2011,13153
FI,GM,A,2011,127365
FI,GM,D,2011,54226
FI,GN,J,2011,23703
FI,GT,A,2011,255761
FI,GT,B,2011,43152
FI,GT,D,2011,2311109
FI,GW,D,2011,793553
FI,GY,E,2011,124072
FI,HN,B,2011,198968
FI,HN,D,2011,136556
FI,HN,F,2011,9265665
FI,HT,A,2011,36195
FI,HT,C,2011,11625
FI,HT,D,2011,281703
FI,HT,H,2011,61347
FI,HT,K,2011,712875
FI,HT,N,2011,6732379
FI,ID,A,2011,227732
FI,ID,D,2011,74362
FI,ID,E,2011,160269
FI,ID,F,2011,533068
FI,ID,H,2011,130158
FI,ID,J,2011,425302
FI,ID,K,2011,1044443
FI,IN,A,2011,283936
FI,IN,B,2011,308155
FI,IN,D,2011,581223
FI,IN,E,2011,1081157
FI,IN,F,2011,170992
FI,IN,I,2011,61980
FI,IN,J,2011,167197
FI,IN,K,2011,1990127
FI,IQ,D,2011,593876
FI,IQ,N,2011,1322589
FI,IR,K,2011,28719
FI,JM,N,2011,76325
FI,JO,D,2011,29096
FI,JO,E,2011,262523
FI,KE,A,2011,543600
FI,KE,B,2011,87229
FI,KE,C,2011,493885
FI,KE,D,2011,3094673
FI,KE,E,2011,1152372
FI,KE,F,2011,296856
FI,KE,H,2011,8317779
FI,KE,I,2011,171739
FI,KE,J,2011,266179
FI,KE,K,2011,3170431
FI,KE,N,2011,3163746
FI,KG,B,2011,233820
FI,KG,D,2011,360003
FI,KG,E,2011,187017
FI,KG,H,2011,555487
FI,KG,N,2011,122420
FI,KH,A,2011,426406
FI,KH,B,2011,148130
FI,KH,C,2011,69446
FI,KH,D,2011,1204574
FI,KH,E,2011,343737
FI,KH,H,2011,37297
FI,KH,K,2011,564514
FI,KH,N,2011,132199
FI,KN,D,2011,529
FI,KP,B,2011,543295
FI,KP,H,2011,168180
FI,KP,N,2011,925812
FI,KZ,D,2011,336901
FI,KZ,E,2011,46951
FI,KZ,K,2011,1746
FI,LA,A,2011,386881
FI,LA,D,2011,3010950
FI,LA,E,2011,290940
FI,LA,F,2011,210743
FI,LA,H,2011,2654066
FI,LA,I,2011,589624
FI,LA,J,2011,1942767
FI,LA,K,2011,90041
FI,LB,A,2011,17854
FI,LB,B,2011,223386
FI,LB,D,2011,448398
FI,LK,B,2011,783754
FI,LK,D,2011,264626
FI,LK,F,2011,1056968
FI,LK,K,2011,343813
FI,LK,N,2011,332934
FI,LR,A,2011,337260
FI,LR,B,2011,214604
FI,LR,D,2011,541575
FI,LR,E,2011,8514
FI,LR,N,2011,793553
FI,LS,B,2011,52903
FI,LY,N,2011,2182272
FI,MA,A,2011,224639
FI,MA,C,2011,27395
FI,MA,D,2011,129996
FI,MA,J,2011,33320
FI,MA,K,2011,81220
FI,MD,A,2011,40145
FI,MD,B,2011,146978
FI,MD,C,2011,23720
FI,MD,D,2011,805744
FI,MD,E,2011,19796
FI,MD,J,2011,4087
FI,MD,K,2011,146242
FI,ME,A,2011,13225
FI,ME,D,2011,13225
FI,MG,A,2011,252938
FI,MG,J,2011,119033
FI,MK,D,2011,148394
FI,MK,K,2011,5931
FI,ML,K,2011,54704
FI,ML,N,2011,1058071
FI,MM,B,2011,122998
FI,MM,D,2011,41445
FI,MM,E,2011,46290
FI,MM,N,2011,264517
FI,MN,A,2011,74825
FI,MN,B,2011,236945
FI,MN,D,2011,83257
FI,MN,E,2011,86982
FI,MN,F,2011,26451
FI,MN,I,2011,2406620
FI,MR,K,2011,224840
FI,MV,D,2011,234964
FI,MV,F,2011,1194
FI,MW,A,2011,920826
FI,MW,B,2011,504163
FI,MW,D,2011,145484
FI,MW,E,2011,306643
FI,MX,A,2011,12531
FI,MX,C,2011,4761
FI,MX,D,2011,124391
FI,MX,G,2011,14806
FI,MX,H,2011,262326
FI,MX,J,2011,9919
FI,MX,K,2011,368901
FI,MY,A,2011,63087
FI,MY,B,2011,16532
FI,MY,D,2011,41165
FI,MY,J,2011,69435
FI,MY,K,2011,2318
FI,MZ,A,2011,9902885
FI,MZ,B,2011,212850
FI,MZ,C,2011,35342
FI,MZ,D,2011,261136
FI,MZ,E,2011,5132
FI,MZ,F,2011,1634543
FI,MZ,H,2011,1294871
FI,MZ,K,2011,11115303
FI,MZ,L,2011,9919420
FI,MZ,N,2011,358477
FI,NA,A,2011,287663
FI,NA,B,2011,963298
FI,NA,C,2011,134904
FI,NA,D,2011,597836
FI,NA,E,2011,752161
FI,NA,F,2011,161402
FI,NA,G,2011,37389
FI,NA,H,2011,35048
FI,NA,I,2011,299183
FI,NA,J,2011,112420
FI,NA,K,2011,997006
FI,NE,N,2011,1587107
FI,NG,B,2011,132154
FI,NG,D,2011,477454
FI,NG,K,2011,606342
FI,NI,B,2011,6189718
FI,NI,D,2011,3272455
FI,NI,H,2011,2930940
FI,NI,I,2011,1341230
FI,NI,J,2011,31197
FI,NI,K,2011,1189352
FI,NP,A,2011,4883990
FI,NP,B,2011,590474
FI,NP,C,2011,10085274
FI,NP,D,2011,1322184
FI,NP,E,2011,591388
FI,NP,G,2011,17089
FI,NP,H,2011,3011077
FI,NP,I,2011,92581
FI,NP,J,2011,1768340
FI,NP,K,2011,2031313
FI,NP,N,2011,425296
FI,PA,K,2011,24864
FI,PE,A,2011,28554
FI,PE,B,2011,662766
FI,PE,D,2011,99326
FI,PE,E,2011,41695
FI,PE,F,2011,4581
FI,PE,H,2011,233521
FI,PE,I,2011,15871
FI,PE,J,2011,720318
FI,PE,K,2011,1572458
FI,PG,I,2011,49250
FI,PG,K,2011,39677
FI,PH,C,2011,244595
FI,PH,E,2011,171896
FI,PH,G,2011,2849494
FI,PH,K,2011,166646
FI,PH,N,2011,66909
FI,PK,A,2011,59033
FI,PK,B,2011,176234
FI,PK,D,2011,184884
FI,PK,E,2011,116706
FI,PK,J,2011,504197
FI,PK,K,2011,573323
FI,PK,N,2011,8418787
FI,PS,A,2011,4391419
FI,PS,B,2011,115516
FI,PS,C,2011,3628738
FI,PS,D,2011,3396519
FI,PS,E,2011,2827458
FI,PS,K,2011,1034400
FI,PY,A,2011,941
FI,PY,D,2011,2735
FI,PY,N,2011,66513
FI,RS,A,2011,43645
FI,RS,D,2011,7546708
FI,RS,E,2011,290189
FI,RS,F,2011,48200
FI,RS,J,2011,73620
FI,RS,K,2011,3238
FI,RW,E,2011,104936
FI,RW,N,2011,39327
FI,SB,A,2011,71419
FI,SD,A,2011,92086
FI,SD,B,2011,172295
FI,SD,C,2011,980980
FI,SD,D,2011,1157228
FI,SD,J,2011,16261
FI,SD,K,2011,277214
FI,SD,N,2011,6480687
FI,SL,A,2011,678059
FI,SL,B,2011,143092
FI,SL,D,2011,259978
FI,SL,E,2011,74437
FI,SL,H,2011,2044723
FI,SL,J,2011,21582
FI,SL,K,2011,268088
FI,SN,A,2011,452438
FI,SN,E,2011,121863
FI,SN,I,2011,12439
FI,SN,J,2011,130124
FI,SN,K,2011,276853
FI,SO,A,2011,494652
FI,SO,B,2011,1234431
FI,SO,C,2011,976679
FI,SO,D,2011,1289659
FI,SO,E,2011,266007
FI,SO,H,2011,33064
FI,SO,I,2011,145016
FI,SO,K,2011,171936
FI,SO,N,2011,5290357
FI,SR,E,2011,18516
FI,SS,D,2011,264517
FI,SS,N,2011,1983884
FI,SV,A,2011,23856
FI,SV,N,2011,611898
FI,SY,D,2011,39881
FI,SY,K,2011,445628
FI,SY,N,2011,661294
FI,SZ,A,2011,61738
FI,SZ,C,2011,66129
FI,SZ,E,2011,221107
FI,TD,N,2011,4100027
FI,TG,D,2011,23674
FI,TG,E,2011,277209
FI,TH,C,2011,12631
FI,TH,D,2011,229260
FI,TH,E,2011,97253
FI,TH,F,2011,8988
FI,TH,K,2011,561499
FI,TJ,B,2011,443916
FI,TJ,D,2011,148865
FI,TJ,E,2011,59516
FI,TJ,N,2011,170490
FI,TL,A,2011,309713
FI,TL,B,2011,131565
FI,TL,D,2011,169115
FI,TL,H,2011,26451
FI,TN,D,2011,92052
FI,TN,E,2011,39677
FI,TN,H,2011,38670
FI,TN,K,2011,186786
FI,TN,N,2011,1587107
FI,TR,D,2011,106005
FI,TR,E,2011,48935
FI,TR,K,2011,131875
FI,TR,N,2011,661294
FI,TZ,A,2011,1049983
FI,TZ,B,2011,848628
FI,TZ,C,2011,72596
FI,TZ,D,2011,6262231
FI,TZ,E,2011,999027
FI,TZ,F,2011,1908293
FI,TZ,G,2011,87726
FI,TZ,H,2011,8320891
FI,TZ,I,2011,363914
FI,TZ,J,2011,861219
FI,TZ,K,2011,9938102
FI,TZ,L,2011,19838840
FI,TZ,N,2011,1322589
FI,UA,A,2011,94951
FI,UA,D,2011,580239
FI,UA,E,2011,50442
FI,UA,F,2011,167383
FI,UA,G,2011,396776
FI,UA,I,2011,215019
FI,UA,K,2011,86948
FI,UG,A,2011,781331
FI,UG,B,2011,550557
FI,UG,D,2011,1388718
FI,UG,E,2011,700344
FI,UG,F,2011,60045
FI,UG,G,2011,86453
FI,UG,H,2011,99616
FI,UG,I,2011,184098
FI,UG,K,2011,802622
FI,UY,A,2011,2063
FI,UY,D,2011,45232
FI,UZ,B,2011,3397
FI,UZ,E,2011,19256
FI,VC,J,2011,21690
FI,VE,A,2011,655
FI,VE,D,2011,1712
FI,VE,F,2011,4523
FI,VE,J,2011,6543
FI,VE,K,2011,462450
FI,VN,A,2011,89936
FI,VN,B,2011,437131
FI,VN,C,2011,2414433
FI,VN,D,2011,222338
FI,VN,E,2011,820759
FI,VN,F,2011,4962906
FI,VN,G,2011,1742161
FI,VN,H,2011,6251290
FI,VN,I,2011,568682
FI,VN,J,2011,294057
FI,VN,K,2011,3962630
FI,VN,N,2011,270263
FI,XK,A,2011,170169
FI,XK,D,2011,320680
FI,XK,H,2011,793553
FI,XK,K,2011,925812
FI,XK,N,2011,33064
FI,YE,A,2011,6612
FI,YE,D,2011,244679
FI,YE,K,2011,10070
FI,YE,N,2011,3850979
FI,ZA,B,2011,77311
FI,ZA,D,2011,705635
FI,ZA,E,2011,65657
FI,ZA,F,2011,1409375
FI,ZA,G,2011,110766
FI,ZA,H,2011,747262
FI,ZA,I,2011,449270
FI,ZA,K,2011,2025595
FI,ZM,A,2011,119580
FI,ZM,C,2011,172715
FI,ZM,D,2011,810503
FI,ZM,E,2011,424178
FI,ZM,F,2011,67825
FI,ZM,G,2011,1994678
FI,ZM,H,2011,3723929
FI,ZM,I,2011,325474
FI,ZM,J,2011,1142551
FI,ZM,K,2011,2495767
FI,ZM,L,2011,6612946
FI,ZW,A,2011,396776
FI,ZW,B,2011,87512
FI,ZW,D,2011,264517
FI,ZW,E,2011,326024
FI,ZW,F,2011,9832
FI,ZW,H,2011,37032
FI,ZW,N,2011,1587107
FR,51,A,2011,7699452
FR,51,B,2011,1648047
FR,51,C,2011,45141
FR,51,D,2011,443323
FR,51,E,2011,2438805
FR,51,F,2011,3433
FR,51,G,2011,2217555
FR,51,H,2011,1790137
FR,51,J,2011,879982
FR,51,K,2011,1660679
FR,51,L,2011,88678653
FR,51,N,2011,23489
FR,52,A,2011,313630
FR,53,A,2011,860659
FR,53,E,2011,461000
FR,55,A,2011,95733651
FR,55,B,2011,33249559
FR,55,C,2011,6646511
FR,55,D,2011,16694581
FR,55,E,2011,131234479
FR,55,F,2011,2744081
FR,55,G,2011,103192720
FR,55,H,2011,166600694
FR,55,I,2011,2789767
FR,55,J,2011,32636305
FR,55,K,2011,573079760
FR,55,M,2011,13900
FR,55,N,2011,11114769
FR,56,A,2011,2642247
FR,56,K,2011,123581377
FR,57,K,2011,31316997
FR,58,A,2011,521995
FR,58,D,2011,469795
FR,58,K,2011,6840895
FR,59,A,2011,483707
FR,59,D,2011,10961
FR,59,E,2011,631001
FR,59,K,2011,26809806
FR,60,H,2011,6524
FR,60,K,2011,22843462
FR,61,A,2011,131287
FR,61,B,2011,178188
FR,61,F,2011,497381
FR,61,H,2011,1374213
FR,61,I,2011,6231
FR,61,J,2011,6996772
FR,61,K,2011,6056747
FR,61,N,2011,329706
FR,62,I,2011,6524
FR,62,K,2011,113043430
FR,63,A,2011,96327
FR,63,B,2011,237102
FR,63,C,2011,11975
FR,63,D,2011,129050
FR,63,E,2011,301817
FR,63,F,2011,87936
FR,63,G,2011,2251285
FR,63,H,2011,512899
FR,63,J,2011,682958
FR,63,K,2011,7370000
FR,64,A,2011,113951
FR,64,E,2011,35182
FR,64,J,2011,8482
FR,64,K,2011,522556
FR,65,A,2011,89235
FR,65,B,2011,27084652
FR,65,D,2011,11218369
FR,65,E,2011,1593142
FR,65,H,2011,176173
FR,65,K,2011,183198774
FR,65,N,2011,32677575
FR,66,K,2011,15659
FR,67,A,2011,2764320
FR,AF,A,2011,4536195
FR,AF,B,2011,3405141
FR,AF,D,2011,31145935
FR,AF,E,2011,1033568
FR,AF,H,2011,5520035
FR,AF,I,2011,9147353
FR,AF,K,2011,3497499
FR,AF,N,2011,3593318
FR,AL,A,2011,2868080
FR,AL,C,2011,112229
FR,AL,D,2011,243447
FR,AL,E,2011,170420
FR,AL,K,2011,506280
FR,AL,N,2011,45674
FR,AM,A,2011,3028330
FR,AM,B,2011,312153
FR,AM,C,2011,300147
FR,AM,D,2011,115615
FR,AM,E,2011,83910
FR,AM,F,2011,3914
FR,AM,H,2011,459290
FR,AM,I,2011,96272
FR,AM,J,2011,32624
FR,AM,K,2011,950218
FR,AO,A,2011,3468283
FR,AO,E,2011,697738
FR,AO,K,2011,843774
FR,AR,A,2011,5790524
FR,AR,B,2011,287835
FR,AR,D,2011,557219
FR,AR,E,2011,1612852
FR,AR,F,2011,2609
FR,AR,H,2011,70588
FR,AR,I,2011,27558
FR,AR,J,2011,354760
FR,AR,K,2011,1572329
FR,AZ,A,2011,1498100
FR,AZ,D,2011,49450
FR,AZ,E,2011,548390
FR,AZ,K,2011,509915
FR,BA,A,2011,611074
FR,BA,D,2011,971589
FR,BA,E,2011,435050
FR,BA,H,2011,7438
FR,BA,J,2011,26877
FR,BA,K,2011,661526
FR,BA,N,2011,45474
FR,BD,A,2011,544499
FR,BD,C,2011,113534
FR,BD,D,2011,41064
FR,BD,E,2011,469289
FR,BD,K,2011,59737
FR,BD,M,2011,4472397
FR,BD,N,2011,3262
FR,BF,A,2011,18107751
FR,BF,B,2011,8308882
FR,BF,C,2011,20539852
FR,BF,D,2011,3892787
FR,BF,E,2011,1680618
FR,BF,F,2011,2432459
FR,BF,G,2011,311866
FR,BF,H,2011,5430996
FR,BF,I,2011,119171
FR,BF,J,2011,141258
FR,BF,K,2011,8985162
FR,BF,L,2011,8482427
FR,BF,M,2011,11772487
FR,BF,N,2011,223752
FR,BI,A,2011,7364207
FR,BI,B,2011,833555
FR,BI,C,2011,22184
FR,BI,D,2011,1003803
FR,BI,E,2011,893719
FR,BI,H,2011,523692
FR,BI,J,2011,36364
FR,BI,K,2011,3062201
FR,BI,M,2011,1169143
FR,BJ,A,2011,18365835
FR,BJ,B,2011,6773296
FR,BJ,C,2011,1547505
FR,BJ,D,2011,2830128
FR,BJ,E,2011,1180400
FR,BJ,F,2011,464424
FR,BJ,G,2011,3699
FR,BJ,H,2011,2600596
FR,BJ,I,2011,58843
FR,BJ,J,2011,1022505
FR,BJ,K,2011,5420497
FR,BJ,M,2011,6806646
FR,BJ,N,2011,1957
FR,BO,A,2011,2901288
FR,BO,B,2011,1819717
FR,BO,C,2011,309280
FR,BO,D,2011,180123
FR,BO,E,2011,653028
FR,BO,F,2011,237356
FR,BO,H,2011,249067
FR,BO,J,2011,822131
FR,BO,K,2011,2546180
FR,BO,N,2011,41777
FR,BR,A,2011,21758161
FR,BR,B,2011,1224177
FR,BR,C,2011,170769
FR,BR,D,2011,444860
FR,BR,E,2011,5945400
FR,BR,F,2011,375936
FR,BR,H,2011,3968687
FR,BR,I,2011,233593
FR,BR,J,2011,18378084
FR,BR,K,2011,8122814
FR,BR,N,2011,2662
FR,BT,A,2011,198522
FR,BT,K,2011,5433
FR,BW,A,2011,277285
FR,BW,B,2011,10296
FR,BW,E,2011,134960
FR,BW,J,2011,168763
FR,BW,K,2011,81095
FR,BW,M,2011,276754
FR,BY,A,2011,504355
FR,BY,E,2011,46418
FR,BY,K,2011,360362
FR,CD,A,2011,7262876
FR,CD,B,2011,303221
FR,CD,C,2011,3714034
FR,CD,D,2011,6635941
FR,CD,E,2011,3116561
FR,CD,G,2011,77719
FR,CD,H,2011,3005389
FR,CD,I,2011,79769
FR,CD,J,2011,1384614
FR,CD,K,2011,2779553
FR,CD,L,2011,-2119
FR,CD,M,2011,1062405405
FR,CF,A,2011,5262180
FR,CF,B,2011,2753730
FR,CF,C,2011,1636314
FR,CF,D,2011,2661965
FR,CF,E,2011,500492
FR,CF,F,2011,932790
FR,CF,H,2011,3659187
FR,CF,I,2011,3914
FR,CF,J,2011,98594
FR,CF,K,2011,1686588
FR,CF,M,2011,6192242
FR,CF,N,2011,243048
FR,CG,A,2011,13513626
FR,CG,B,2011,1242002
FR,CG,C,2011,86520
FR,CG,D,2011,1448353
FR,CG,E,2011,1270858
FR,CG,F,2011,18121009
FR,CG,G,2011,594140
FR,CG,H,2011,1809566
FR,CG,I,2011,8901
FR,CG,J,2011,56447
FR,CG,K,2011,44306491
FR,CG,N,2011,12820
FR,CI,A,2011,16900621
FR,CI,B,2011,2930915
FR,CI,C,2011,69734
FR,CI,D,2011,6579447
FR,CI,E,2011,742399
FR,CI,F,2011,31837
FR,CI,H,2011,1474679
FR,CI,I,2011,13049
FR,CI,J,2011,62642
FR,CI,K,2011,1626339
FR,CI,L,2011,456746105
FR,CI,M,2011,37670185
FR,CI,N,2011,2342495
FR,CL,A,2011,7926509
FR,CL,B,2011,287990
FR,CL,C,2011,668154
FR,CL,D,2011,21912
FR,CL,E,2011,773525
FR,CL,F,2011,181115
FR,CL,G,2011,18269
FR,CL,H,2011,538407
FR,CL,I,2011,51677
FR,CL,J,2011,48451
FR,CL,K,2011,2351258
FR,CL,N,2011,542209
FR,CM,A,2011,30714186
FR,CM,B,2011,3633999
FR,CM,C,2011,11758790
FR,CM,D,2011,4284247
FR,CM,E,2011,1478713
FR,CM,F,2011,659019
FR,CM,G,2011,606739
FR,CM,H,2011,2562554
FR,CM,I,2011,99179
FR,CM,J,2011,2341063
FR,CM,K,2011,129352663
FR,CM,M,2011,3571080
FR,CN,A,2011,144504291
FR,CN,B,2011,992691
FR,CN,C,2011,107644
FR,CN,D,2011,1741694
FR,CN,E,2011,5900756
FR,CN,F,2011,38576575
FR,CN,G,2011,62307
FR,CN,H,2011,13151741
FR,CN,I,2011,121363
FR,CN,J,2011,108340482
FR,CN,K,2011,8884042
FR,CO,A,2011,18190690
FR,CO,C,2011,579415
FR,CO,D,2011,497766
FR,CO,E,2011,1513131
FR,CO,F,2011,104534316
FR,CO,H,2011,1017886
FR,CO,I,2011,9134
FR,CO,J,2011,22184
FR,CO,K,2011,1429094
FR,CO,N,2011,652494
FR,CR,A,2011,1366342
FR,CR,D,2011,14265
FR,CR,E,2011,372091
FR,CR,H,2011,1280560
FR,CR,J,2011,580
FR,CR,K,2011,446787
FR,CU,A,2011,809363
FR,CU,C,2011,167762
FR,CU,D,2011,24022
FR,CU,E,2011,624026
FR,CU,F,2011,48891
FR,CU,H,2011,2202
FR,CU,K,2011,563901
FR,CV,A,2011,1215818
FR,CV,B,2011,15398
FR,CV,C,2011,1499499
FR,CV,D,2011,505207
FR,CV,E,2011,795503
FR,CV,G,2011,96017
FR,CV,I,2011,37185
FR,CV,K,2011,732798
FR,CV,M,2011,44690
FR,DJ,A,2011,10442209
FR,DJ,B,2011,941672
FR,DJ,D,2011,1031843
FR,DJ,E,2011,1352470
FR,DJ,H,2011,1565
FR,DJ,J,2011,221848
FR,DJ,K,2011,2480702
FR,DJ,L,2011,24397593
FR,DJ,M,2011,86034
FR,DJ,N,2011,1356033
FR,DM,A,2011,138580
FR,DM,E,2011,142382
FR,DM,F,2011,3058713
FR,DM,J,2011,399429
FR,DO,A,2011,742721
FR,DO,D,2011,393807
FR,DO,E,2011,340411
FR,DO,F,2011,72947434
FR,DO,G,2011,652494
FR,DO,J,2011,136861
FR,DO,K,2011,657979
FR,DZ,A,2011,122988455
FR,DZ,B,2011,121362
FR,DZ,D,2011,4476226
FR,DZ,E,2011,4053521
FR,DZ,H,2011,533508
FR,DZ,I,2011,149621
FR,DZ,J,2011,264569
FR,DZ,K,2011,5216238
FR,DZ,N,2011,17617
FR,EC,A,2011,3044326
FR,EC,C,2011,889731
FR,EC,D,2011,17852
FR,EC,E,2011,641036
FR,EC,F,2011,579153
FR,EC,H,2011,298502
FR,EC,J,2011,768562
FR,EC,K,2011,1006301
FR,EC,N,2011,712886
FR,EG,A,2011,12273571
FR,EG,B,2011,1156621
FR,EG,C,2011,4675250
FR,EG,D,2011,469874
FR,EG,E,2011,3613254
FR,EG,F,2011,83209534
FR,EG,H,2011,311891
FR,EG,J,2011,10447130
FR,EG,K,2011,2463409
FR,EG,M,2011,51157017
FR,EG,N,2011,33790
FR,ER,A,2011,197940
FR,ER,E,2011,103301
FR,ER,K,2011,417086
FR,ER,N,2011,26099
FR,ET,A,2011,5933170
FR,ET,B,2011,210212
FR,ET,C,2011,855298
FR,ET,D,2011,818249
FR,ET,E,2011,464371
FR,ET,H,2011,861305
FR,ET,I,2011,111489
FR,ET,J,2011,673966
FR,ET,K,2011,2416267
FR,ET,M,2011,453302
FR,FJ,A,2011,176330
FR,FJ,E,2011,196015
FR,FJ,K,2011,357958
FR,GA,A,2011,26989845
FR,GA,B,2011,3140333
FR,GA,C,2011,12872429
FR,GA,D,2011,1326206
FR,GA,E,2011,1066726
FR,GA,F,2011,4306392
FR,GA,H,2011,2846953
FR,GA,J,2011,2468979
FR,GA,K,2011,2265817
FR,GA,M,2011,7985924
FR,GA,N,2011,13049
FR,GE,A,2011,2545210
FR,GE,D,2011,1631619
FR,GE,E,2011,206226
FR,GE,F,2011,815618
FR,GE,I,2011,1063565
FR,GE,J,2011,13049
FR,GE,K,2011,522818
FR,GE,N,2011,29717
FR,GH,A,2011,2499156
FR,GH,C,2011,2648701
FR,GH,D,2011,567933
FR,GH,E,2011,631961
FR,GH,F,2011,8999019
FR,GH,G,2011,573099
FR,GH,H,2011,11863339
FR,GH,J,2011,1304988
FR,GH,K,2011,18343254
FR,GM,A,2011,373535
FR,GM,B,2011,19574
FR,GM,E,2011,140972
FR,GM,K,2011,1252
FR,GM,M,2011,104239
FR,GN,A,2011,33443571
FR,GN,B,2011,191702
FR,GN,C,2011,672944
FR,GN,D,2011,4346328
FR,GN,E,2011,1140023
FR,GN,F,2011,2888713
FR,GN,H,2011,2812890
FR,GN,I,2011,22184
FR,GN,K,2011,2557738
FR,GN,M,2011,4186276
FR,GN,N,2011,182173
FR,GQ,A,2011,1397303
FR,GQ,D,2011,503167
FR,GQ,E,2011,850985
FR,GQ,K,2011,508250
