id,year,value,value-ncu
RU,2004,205.293268999,2210
RU,2005,222.884194254,2812
RU,2006,259.6207117875,3625
RU,2007,327.5053407072,4896
RU,2008,327.3339094352,5608
RU,2009,276.135502476,6161
RU,2010,270.1844631116,6586
RU,2011,272.970901056,7460
RU,2012,286.2532038624,8828
RU,2013,266.3964829682,8983
RW,1995,12.1620915195,915
RW,1996,12.553399617,1254
RW,1997,13.229239383,1506
RW,1998,17.6067217131,2127
RW,1999,12.2697306958,1522
RW,2000,8.2411508835,1245
RW,2001,9.7920694804,1684
RW,2002,10.0652542328,1768
RW,2003,14.411328324,3480
RW,2004,12.196265944,3560
RW,2005,15.0605543517,4643
RW,2006,25.695703405,8585
RW,2007,28.2133071616,10252
RW,2008,32.2455347392,13276
RW,2009,31.703108937,14790
RW,2010,34.3850533045,17165
RW,2011,35.5849319782,19954
RW,2012,36.7691687956,22588
RW,2013,35.0979609414,23779
SA,1995,276.6571674198,443
SA,1996,296.3175780162,507
SA,1997,325.7290280616,568
SA,1998,366.0666020784,552
SA,1999,516.089537982,862
SA,2000,576.6172347033,1071
SA,2001,595.88399724,1070
SA,2002,542.3713387092,1001
SA,2003,523.555097628,1020
SA,2004,482.3802079698,1043
SA,2005,482.9642248795,1235
SA,2006,528.8561086133,1469
SA,2007,521.0431846256,1508
SA,2008,418.5391342561,1397
SA,2009,618.6539833542,1674
SA,2010,531.0151259488,1642
SA,2011,623.5579177853,2257
SA,2012,714.1335929208,2678
SA,2013,528.712905849,1945
SB,1995,152.6897378344,148
SB,1996,132.2289279856,152
SB,1997,127.9859641944,169
SB,1998,101.527395071,190
SB,1999,102.6293840816,206
SB,2000,104.9096977467,231
SB,2001,119.7554129156,308
SB,2002,84.0701423529,309
SB,2003,74.632797352,310
SB,2004,71.9054973516,318
SB,2005,104.3852628528,489
SB,2006,89.0473442634,449
SB,2007,91.0632585498,478
SB,2008,87.2797281851,517
SB,2009,105.6152572317,697
SB,2010,103.3734625854,723
SB,2011,81.7683547482,591
SB,2012,95.0432632563,699
SB,2013,88.8976570992,688
SC,1995,999.2886011875,1355
SC,1996,1096.5603411548,1457
SC,1997,1303.5376819857,1767
SC,1998,1097.235320812,1720
SC,1999,1103.3353461357,1791
SC,2000,948.499693673,1667
SC,2001,882.4325487138,1689
SC,2002,908.2190628027,1683
SC,2003,969.285743398,1876
SC,2004,834.35848227,2052
SC,2005,850.5748097814,2101
SC,2006,874.2350042634,2199
SC,2007,697.0075552012,2378
SC,2008,376.3537952257,2447
SC,2009,257.5215728267,3073
SC,2010,406.487858242,4118
SC,2011,420.1732023566,4598
SC,2012,466.6212182175,6393
SC,2013,484.866087426,6111
SD,1995,34.3589611256,2
SD,1996,15.7365466165,5
SD,1997,14.9878094262,6
SD,1998,15.6817309104,8
SD,1999,9.6311251428,6
SD,2000,15.0097802409,9
SD,2001,16.539335066,10
SD,2002,16.5365589763,11
SD,2003,19.451203401,14
SD,2004,26.1945934257,21
SD,2005,29.5322469,26
SD,2006,39.1955454808,34
SD,2007,56.62167938,50
SD,2008,65.7985951368,72
SD,2009,58.282974432,72
SD,2010,53.1384065899,79
SD,2011,43.624041795,90
SD,2012,22.6704670857,81
SD,2013,15.9007603523,103
SE,1995,2548.4463455526,14166
SE,1996,2838.4433884755,14955
SE,1997,2472.2872406165,15055
SE,1998,2500.0854934533,15937
SE,1999,2539.0710247111,16973
SE,2000,2361.2962717868,17753
SE,2001,2190.460781587,19006
SE,2002,2481.693941592,20610
SE,2003,3096.458769706,21733
SE,2004,3426.7144083432,21926
SE,2005,3443.1665164788,22602
SE,2006,3576.1031371759,23627
SE,2007,4001.4538023802,24886
SE,2008,4196.3569256936,26249
SE,2009,3666.5990758012,27181
SE,2010,3917.526314072,27580
SE,2011,4458.376422585,28650
SE,2012,4300.8012364216,29138
SE,2013,4586.2434823079,30149
SG,1995,403.8812206,500
SG,1996,406.4939354992,508
SG,1997,394.1020077368,524
SG,1998,416.687929812,616
SG,1999,378.0868657696,544
SG,2000,322.1015035068,489
SG,2001,216.5389704472,334
SG,2002,263.4316760881,401
SG,2003,324.2230967632,472
SG,2004,266.2345015064,392
SG,2005,265.1535695631,393
SG,2006,291.1142678545,419
SG,2007,322.4489145464,466
SG,2008,419.007854888,560
SG,2009,514.648037514,732
SG,2010,552.2524072992,736
SG,2011,612.322459881,759
SG,2012,704.9808475393,881
SG,2013,878.7844656903,1101
SI,1995,79.426607337,18
SI,1996,83.2437098616,24
SI,1997,76.0357348352,28
SI,1998,75.2786037112,31
SI,1999,81.3292434318,39
SI,2000,58.262208552,36
SI,2001,57.150099762,42
SI,2002,74.196552229,58
SI,2003,95.4229907884,68
SI,2004,105.2513848296,72
SI,2005,107.8431686625,75
SI,2006,126.2643893115,89
SI,2007,144.1940333608,97
SI,2008,177.1650975376,116
SI,2009,194.386508093,139
SI,2010,137.3505889734,102
SI,2011,138.1766694066,99
SI,2012,128.55635172,100
SI,2013,95.6212040694,73
SK,1995,15.0891066856,8
SK,1996,12.282195954,7
SK,1997,12.0601334792,8
SK,1998,12.3174619461,9
SK,1999,17.4100819456,16
SK,2000,14.3186660432,16
SK,2001,12.9354244512,16
SK,2002,9.990455514,12
SK,2003,24.33797782,25
SK,2004,63.91936667,61
SK,2005,62.8067753263,59
SK,2006,58.3514543844,54
SK,2007,77.129777934,60
SK,2008,94.1277116975,65
SK,2009,102.2709689149,71
SK,2010,94.2203831655,69
SK,2011,105.6631259925,75
SK,2012,95.132299991,74
SK,2013,100.4238505952,76
SL,1995,52.592162668,3880
SL,1996,29.3880625774,4643
SL,1997,26.3178487772,5179
SL,1998,13.236726456,5270
SL,1999,15.5162787781,8909
SL,2000,18.2468174928,12714
SL,2001,24.493894516,15610
SL,2002,27.5482907688,17768
SL,2003,22.9402141952,18752
SL,2004,19.4418936894,20674
SL,2005,18.3365794498,24182
SL,2006,13.567853601,20610
SL,2007,11.8450518416,19336
SL,2008,13.2273443182,23714
SL,2009,14.5628015325,32019
SL,2010,13.9280369904,42166
SL,2011,14.8165167507,57547
SL,2012,12.3474068875,53629
SL,2013,12.6508558435,59395
SM,1995,,15
SM,1996,,15
SM,1997,,16
SM,1998,,17
SM,1999,,19
SM,2000,,0
SM,2001,,0
SM,2002,,661
SM,2003,,181
SM,2004,432.965906967,330
SM,2005,429.0886993448,332
SM,2006,475.2718149576,372
SM,2007,496.0077007332,362
SM,2008,498.8477913798,339
SM,2009,389.95884774,280
SM,2010,399.4074303345,301
SM,2011,467.3991880992,336
SM,2012,897.7844396688,698
SM,2013,914.9432571084,689
SN,1995,9.82907712,3200
SN,1996,11.1587424868,3884
SN,1997,8.4521626344,3426
SN,1998,8.850011976,3705
SN,1999,11.9402351397,5257
SN,2000,11.443544995,5930
SN,2001,12.748280958,6993
SN,2002,11.9809577979,6439
SN,2003,15.9734587722,7206
SN,2004,18.2198537235,7515
SN,2005,27.7111226792,11692
SN,2006,29.3261897325,12765
SN,2007,24.1842410872,10156
SN,2008,28.437604305,11890
SN,2009,26.3558720868,11474
SN,2010,24.1800092421,11211
SN,2011,24.067166396,11089
SN,2012,21.185285579,10810
SN,2013,22.9709723784,11182
SO,1995,,11818
SO,1996,,15430
SO,1997,,20230
SO,1998,,25344
SO,1999,,29375
SO,2000,,29111
SO,2001,,28912
SO,2002,,
SO,2003,,
SO,2004,,
SO,2005,,
SO,2006,,
SO,2007,,
SO,2008,,
SO,2009,,
SO,2010,,
SO,2011,,
SO,2012,,
SO,2013,,
SR,1995,365.3148030624,8
SR,1996,589.2636715043,13
SR,1997,668.645643618,15
SR,1998,866.1554395236,23
SR,1999,294.3821169604,28
SR,2000,314.507193507,78
SR,2001,172.0030798155,95
SR,2002,146.033348376,114
SR,2003,128.4284049248,136
SR,2004,129.304075531,163
SR,2005,139.22353838,200
SR,2006,176.388796892,284
SR,2007,159.8149918738,274
SR,2008,172.7120697498,342
SR,2009,219.6125314397,463
SR,2010,210.8635176115,481
SR,2011,190.1208771913,583
SR,2012,175.755368608,580
SR,2013,182.7849370545,605
SS,1995,,
SS,1996,,
SS,1997,,
SS,1998,,
SS,1999,,
SS,2000,,
SS,2001,,
SS,2002,,
SS,2003,,
SS,2004,,
SS,2005,,
SS,2006,,
SS,2007,,
SS,2008,,21
SS,2009,,18
SS,2010,,24
SS,2011,8.9526051108,26
SS,2012,8.8132669976,26
SS,2013,8.7836534324,28
ST,1995,377.486523498,30135
ST,1996,169.5460717926,42102
ST,1997,122.9141458266,87242
ST,1998,80.2556088038,101482
ST,1999,105.4469420298,146889
ST,2000,92.4913393308,158562
ST,2001,84.1501164252,170814
ST,2002,84.2705352984,196116
ST,2003,134.6082352588,374588
ST,2004,112.419857124,364932
ST,2005,111.0720531978,451026
ST,2006,50.0783546626,275042
ST,2007,39.3247773692,267326
ST,2008,29.8286802936,278829
ST,2009,43.4892670815,509082
ST,2010,38.327534362,570891
ST,2011,41.020331742,653222
ST,2012,34.5579801411,659976
ST,2013,29.0511390959,585350
SV,1995,70.4433245593,41
SV,1996,49.8904517348,31
SV,1997,51.2911703205,33
SV,1998,56.8185729634,38
SV,1999,55.1361821672,37
SV,2000,59.2313646792,41
SV,2001,61.4750734752,44
SV,2002,57.9807897774,42
SV,2003,56.3973970182,42
SV,2004,61.2212031582,47
SV,2005,64.8311354132,52
SV,2006,71.62655826,60
SV,2007,73.2023770048,64
SV,2008,74.9812380279,69
SV,2009,86.257697689,79
SV,2010,91.816956795,86
SV,2011,92.933950236,92
SV,2012,90,90
SV,2013,105.797181826,106
SY,1995,,872
SY,1996,,915
SY,1997,,923
SY,1998,,994
SY,1999,,1032
SY,2000,,1099
SY,2001,,1257
SY,2002,,1361
SY,2003,,1533
SY,2004,,1540
SY,2005,,1721
SY,2006,,1683
SY,2007,,1922
SY,2008,,1886
SY,2009,,1955
SY,2010,,1954
SY,2011,,2106
SY,2012,,2187
SY,2013,,2166
SZ,1995,183.2398901497,181
SZ,1996,170.1231737424,214
SZ,1997,146.6765170754,221
SZ,1998,127.9889200248,244
SZ,1999,120.6683692121,271
SZ,2000,105.0352780764,294
SZ,2001,83.78724002,317
SZ,2002,72.3656049116,364
SZ,2003,124.5367929513,479
SZ,2004,149.7222412476,532
SZ,2005,190.0131487511,683
SZ,2006,181.0616725808,814
SZ,2007,187.0794715295,913
SZ,2008,190.5225393456,1232
SZ,2009,186.836552606,1310
SZ,2010,203.3575185784,1292
SZ,2011,203.4818692092,1362
SZ,2012,192.3524634298,1579
SZ,2013,178.4799456778,1846
TD,1995,10.2067691538,2073
TD,1996,10.0182371442,2326
TD,1997,8.5689717888,2356
TD,1998,7.4550745632,2211
TD,1999,8.2196964378,2349
TD,2000,9.1223984347,3169
TD,2001,8.5396291524,3483
TD,2002,9.7340872185,3837
TD,2003,14.0403173875,4625
TD,2004,16.8784415763,5549
TD,2005,13.5049608234,5454
TD,2006,9.6015377686,4231
TD,2007,11.605934736,4840
TD,2008,9.925273122,4188
TD,2009,11.7348995764,4732
TD,2010,11.8515060459,5337
TD,2011,17.3624986304,8096
TD,2012,14.1362920189,7213
TD,2013,13.597891429,6778
TG,1995,9.1479675342,2517
TG,1996,8.7773492664,2574
TG,1997,6.968873304,2610
TG,1998,8.219180192,3046
TG,1999,6.7824614655,2669
TG,2000,5.613604745,2525
TG,2001,4.2528616296,2127
TG,2002,3.0845069459,1553
TG,2003,6.285847329,2385
TG,2004,8.0925072064,2876
TG,2005,8.9685595473,3431
TG,2006,10.9540837028,4123
TG,2007,11.434818735,4047
TG,2008,14.023524339,5289
TG,2009,18.3377003115,7453
TG,2010,20.6081576448,8888
TG,2011,21.3091314626,9434
TG,2012,22.910916539,11690
TG,2013,26.0063837286,13101
TH,1995,71.6583715478,1094
TH,1996,80.6730112671,1303
TH,1997,76.339874772,1588
TH,1998,47.2223731885,1415
TH,1999,50.058220534,1316
TH,2000,48.2260222882,1363
TH,2001,42.0284397693,1343
TH,2002,58.8155189288,1832
TH,2003,62.170350835,1895
TH,2004,67.081556265,2045
TH,2005,68.153372063,2170
TH,2006,85.3577191812,2694
TH,2007,106.548230564,3170
TH,2008,124.4553362904,3714
TH,2009,119.3184686176,3736
TH,2010,129.2479936919,3877
TH,2011,152.7586726236,4596
TH,2012,178.1998666259,5539
TH,2013,189.3298036308,5914
TJ,1995,,
TJ,1996,133.9227873485,1
TJ,1997,34.5208891673,1
TJ,1998,32.5386387854,2
TJ,1999,16.1405805514,2
TJ,2000,13.245959112,3
TJ,2001,10.7397126736,4
TJ,2002,9.4726453595,5
TJ,2003,9.2665560736,7
TJ,2004,10.4874825807,9
TJ,2005,12.1626210636,12
TJ,2006,11.934927414,15
TJ,2007,12.5203957305,21
TJ,2008,15.468255165,33
TJ,2009,14.1101395532,41
TJ,2010,15.0556976544,52
TJ,2011,16.0170368226,66
TJ,2012,17.8457454185,85
TJ,2013,20.4960902832,102
TL,1995,,
TL,1996,,
TL,1997,,
TL,1998,,
TL,1999,,
TL,2000,28.7863751052,12
TL,2001,26.6734206804,12
TL,2002,25.1480353284,12
TL,2003,34.0881409557,17
TL,2004,42.574867058,20
TL,2005,50.7811746572,26
TL,2006,77.7648446718,39
TL,2007,60.4525396352,32
TL,2008,65.020628136,46
TL,2009,70.986441292,40
TL,2010,47.9293030335,35
TL,2011,38.0765379925,35
TL,2012,64,64
TL,2013,54.4678631442,54
TM,1995,6446.4344024201,1
TM,1996,137.4352384792,8
TM,1997,142.1026633813,17
TM,1998,125.9926150812,21
TM,1999,96.3166568448,21
TM,2000,146.1929432565,35
TM,2001,152.968450131,42
TM,2002,151.226822349,45
TM,2003,191.7900875584,64
TM,2004,196.377940506,71
TM,2005,183.4990890591,71
TM,2006,154.2512077373,67
TM,2007,151.701197688,72
TM,2008,53.1202919837,89
TM,2009,55.2910042566,126
TM,2010,62.5191827117,143
TM,2011,73.7317453808,194
TM,2012,76.1398950291,217
TM,2013,91.618875645,275
TN,1995,88.150908726,45
TN,1996,100.3588136045,55
TN,1997,81.2623814877,53
TN,1998,86.660221932,60
TN,1999,81.7973034366,61
TN,2000,72.7481527175,65
TN,2001,69.4475275339,67
TN,2002,66.906704007,65
TN,2003,73.5375757182,66
TN,2004,74.5280979838,67
TN,2005,71.0767722189,69
TN,2006,73.7814636092,76
TN,2007,76.7022334806,78
TN,2008,79.019812869,82
TN,2009,78.289510618,92
TN,2010,76.1616424503,99
TN,2011,81.5166230757,109
TN,2012,75.5498598882,118
TN,2013,75.72274359,130
TO,1995,137.2262600016,72
TO,1996,144.7005005029,79
TO,1997,158.2175292432,84
TO,1998,155.2527599043,93
TO,1999,157.328631144,120
TO,2000,126.5701086975,113
TO,2001,140.5073935804,154
TO,2002,121.0976261478,153
TO,2003,144.0410007519,189
TO,2004,143.6007018352,188
TO,2005,194.9041905493,283
TO,2006,169.661373308,280
TO,2007,155.5856864562,266
TO,2008,150.7655935983,269
TO,2009,129.0909579102,234
TO,2010,140.513054975,250
TO,2011,135.514099276,235
TO,2012,159.1083437034,273
TO,2013,169.07091614,296
TR,1995,2982.9201464952,2
TR,1996,1891.1419132204,4
TR,1997,1256.0123931255,9
TR,1998,647.4175973048,14
TR,1999,392.6513357361,21
TR,2000,293.194948858,35
TR,2001,156.5401248712,56
TR,2002,135.5476046498,82
TR,2003,134.76106009,100
TR,2004,150.1882891327,119
TR,2005,183.6898312242,147
TR,2006,193.008735486,180
TR,2007,249.50824983,225
TR,2008,254.1416635904,256
TR,2009,214.3990731423,271
TR,2010,177.735372562,230
TR,2011,186.3549169568,292
TR,2012,156.9642320076,282
TR,2013,159.6333107992,322
TT,1995,205.176595278,564
TT,1996,193.012395303,546
TT,1997,193.2056571544,548
TT,1998,157.569459359,442
TT,1999,219.0566660367,641
TT,2000,228.3135110328,744
TT,2001,290.5770200094,963
TT,2002,370.163068891,1166
TT,2003,408.452976516,1432
TT,2004,428.047445892,1635
TT,2005,464.0880561702,2009
TT,2006,438.7455609152,1936
TT,2007,489.6027213858,2442
TT,2008,462.2945766136,2837
TT,2009,603.4345482935,2695
TT,2010,595.1110380686,2894
TT,2011,512.7283171164,2947
TT,2012,489.4554773226,3147
TT,2013,461.809034764,3080
TV,1995,,137
TV,1996,,194
TV,1997,,157
TV,1998,,182
TV,1999,,203
TV,2000,218.9187335706,277
TV,2001,158.4065091768,248
TV,2002,145.2002158872,213
TV,2003,491.3065787272,632
TV,2004,437.5638168552,504
TV,2005,470.6832742556,527
TV,2006,497.1976334226,594
TV,2007,509.1577692312,552
TV,2008,443.7420498496,488
TV,2009,380.0637776751,453
TV,2010,552.9860593344,592
TV,2011,672.882706275,650
TV,2012,553.846153824,540
TV,2013,680.6050437645,729
TZ,1995,13.958853756,1545
TZ,1996,11.9075885803,1709
TZ,1997,10.111076212,1858
TZ,1998,11.2331474582,2537
TZ,1999,9.094255821,2562
TZ,2000,10.7773001281,3509
TZ,2001,10.4631070864,3928
TZ,2002,9.6158521472,4264
TZ,2003,11.5373277285,5961
TZ,2004,9.5647192668,5548
TZ,2005,11.4619307128,7333
TZ,2006,22.4269862544,16752
TZ,2007,22.2362625186,18026
TZ,2008,22.3774996256,19079
TZ,2009,22.4940874992,22831
TZ,2010,16.667004648,19320
TZ,2011,15.9239411924,22454
TZ,2012,15.8332977495,24885
TZ,2013,15.3969820818,27346
UA,1995,652.09971159,54
UA,1996,451.3796644588,77
UA,1997,379.8605737914,78
UA,1998,241.4279259917,73
UA,1999,120.0790441344,78
UA,2000,94.96582389,100
UA,2001,112.8602548872,129
UA,2002,138.4989908775,165
UA,2003,174.6322166475,225
UA,2004,189.221339244,280
UA,2005,200.5592599056,356
UA,2006,223.3416338351,449
UA,2007,244.7548475904,604
UA,2008,234.3256644,775
UA,2009,152.286195717,843
UA,2010,161.065795869,1034
UA,2011,156.7234663995,1155
UA,2012,159.6123432508,1276
UA,2013,160.7699511528,1353
UG,1995,14.8356368708,4379
UG,1996,14.589224006,4909
UG,1997,15.0503307129,5453
UG,1998,16.6239335455,7355
UG,1999,13.5405539217,7101
UG,2000,12.080293094,8308
UG,2001,12.8315499732,9612
UG,2002,13.795253623,10645
UG,2003,11.9909786183,10993
UG,2004,15.469314144,13632
UG,2005,17.4346185366,16083
UG,2006,18.3636558424,18359
UG,2007,20.3030102092,20467
UG,2008,20.347005096,22374
UG,2009,14.2581793721,21187
UG,2010,39.253740351,65595
UG,2011,27.5645425344,61718
UG,2012,24.6291964992,61686
UG,2013,24.9143519637,67941
US,1995,403.4965482342,289
US,1996,404.4898890585,295
US,1997,407.1185458704,302
US,1998,422.7497432265,317
US,1999,429.5116778592,327
US,2000,434.0873154592,338
US,2001,455.8076486931,363
US,2002,479.8317007468,388
US,2003,494.6991179856,408
US,2004,489.720489214,415
US,2005,491.606205221,430
US,2006,494.6952559818,446
US,2007,513.2051532125,475
US,2008,531.9441791184,502
US,2009,539.50158,513
US,2010,545.45602734,525
US,2011,533.4086786464,524
US,2012,528,528
US,2013,525.1747632183,533
UY,1995,991.1210897232,1392
UY,1996,646.3294774288,1441
UY,1997,464.2465833874,1462
UY,1998,468.2541220662,1842
UY,1999,824.4646317324,3702
UY,2000,748.1684303424,3706
UY,2001,660.0928413008,3758
UY,2002,370.717091712,3760
UY,2003,243.6910955108,3766
UY,2004,136.8399734808,2378
UY,2005,175.5397649856,2634
UY,2006,198.2175256196,3116
UY,2007,213.2533628568,3576
UY,2008,252.298537988,4088
UY,2009,344.7779217408,6354
UY,2010,408.6153776985,7005
UY,2011,363.6262345974,6541
UY,2012,352.4880388023,7159
UY,2013,345.7596189661,7621
UZ,1995,1843.014135715,475
UZ,1996,1402.502799156,885
UZ,1997,781.586639882,1355
UZ,1998,501.9745982475,1725
UZ,1999,372.90446633,2435
UZ,2000,180.4687919203,3299
UZ,2001,105.6772507212,5004
UZ,2002,56.812704831,7129
UZ,2003,45.781110648,9165
UZ,2004,44.0276075386,10759
UZ,2005,43.133546974,13934
UZ,2006,45.0695946216,19346
UZ,2007,44.048641449,24298
UZ,2008,48.728714853,34489
UZ,2009,48.674693844,45990
UZ,2010,52.0615171086,61813
UZ,2011,52.9686217096,79096
UZ,2012,56.0850801802,105983
UZ,2013,53.739788375,128219
VC,1995,135.2548623636,252
VC,1996,136.6661630765,265
VC,1997,145.4654146088,286
VC,1998,133.7302285509,269
VC,1999,141.775886819,287
VC,2000,149.080381872,304
VC,2001,145.7354308351,317
VC,2002,169.4913892229,373
VC,2003,180.0256845695,385
VC,2004,176.9870538296,392
VC,2005,178.584458643,405
VC,2006,203.145373742,482
VC,2007,211.1609580095,545
VC,2008,257.3851575428,679
VC,2009,276.5799243028,722
VC,2010,240.466781027,649
VC,2011,255.933340884,684
VC,2012,277.9701333083,751
VC,2013,280.2289280256,768
VE,1995,3479.8628324392,8
VE,1996,854.781047411,10
VE,1997,707.1512605911,13
VE,1998,782.0955531329,19
VE,1999,901.6671893367,31
VE,2000,1012.86707693,50
VE,2001,1002.0853870191,57
VE,2002,516.0078190018,61
VE,2003,330.7064680275,75
VE,2004,331.4850076405,119
VE,2005,345.684883356,180
VE,2006,364.832368173,234
VE,2007,421.848953127,315
VE,2008,390.9593356895,395
VE,2009,289.2568051416,408
VE,2010,157.5463264778,403
VE,2011,129.5424421746,518
VE,2012,107.825046417,591
VE,2013,39.9366529131,519
VN,1995,20.9418792635,49205
VN,1996,20.3523177025,52033
VN,1997,19.7803781785,57065
VN,1998,18.2847960519,65257
VN,1999,18.2049045213,72213
VN,2000,17.1862333669,71669
VN,2001,19.2445702032,85467
VN,2002,17.173353512,81788
VN,2003,18.669772296,96336
VN,2004,14.8888604744,91907
VN,2005,14.9883072729,101643
VN,2006,19.8369540432,147288
VN,2007,30.5280340334,249962
VN,2008,23.995902416,246448
VN,2009,28.3243120051,334454
VN,2010,31.8246621325,452719
VN,2011,28.1232490032,523624
VN,2012,27.4264253966,572174
VN,2013,27.8815953118,613800
VU,1995,52.082736534,3555
VU,1996,42.8271952536,2974
VU,1997,55.9461661772,4148
VU,1998,66.739980749,5707
VU,1999,56.5062703012,5036
VU,2000,57.0163699189,5537
VU,2001,51.9943518622,5522
VU,2002,52.426071672,5480
VU,2003,57.5080717915,5335
VU,2004,59.5243646652,5151
VU,2005,57.5809978293,4889
VU,2006,62.1485938787,5557
VU,2007,88.7515864,7750
VU,2008,93.836787837,8691
VU,2009,96.140157027,9598
VU,2010,129.301085607,12021
VU,2011,110.7345649905,9733
VU,2012,100.153820754,9276
VU,2013,106.2303636415,10171
WS,1995,87.851444307,110
WS,1996,88.2718307137,109
WS,1997,93.846333105,135
WS,1998,92.8372405066,167
WS,1999,102.670555018,190
WS,2000,97.24640366,200
WS,2001,91.2852983515,205
WS,2002,100.4459371386,222
WS,2003,109.2455016549,219
WS,2004,119.37540012,240
WS,2005,123.254996025,250
WS,2006,138.4183512048,303
WS,2007,167.253433404,366
WS,2008,142.522095934,340
WS,2009,145.0282055618,374
WS,2010,185.1259296978,434
WS,2011,214.3338918708,481
WS,2012,214.6666666944,492
WS,2013,241.30022588,560
YE,1995,105.3577258947,509
YE,1996,47.9416118415,893
YE,1997,44.8129531458,1071
YE,1998,60.031871564,1382
YE,1999,48.0171907597,1691
YE,2000,49.9100122089,2241
YE,2001,49.8999246516,2412
YE,2002,45.4034261196,2484
YE,2003,44.8647839799,2843
YE,2004,37.4389263248,2728
YE,2005,31.351161921,2809
YE,2006,31.619026891,3310
YE,2007,30.0720753918,3522
YE,2008,30.9420512215,4379
YE,2009,26.4560907741,3471
YE,2010,22.0657449818,3874
YE,2011,19.0734080205,3851
YE,2012,21.1476009008,4532
YE,2013,17.0103646928,3992
ZA,1995,342.4663062766,374
ZA,1996,288.2108030087,403
ZA,1997,304.1349149516,493
ZA,1998,266.1865827786,558
ZA,1999,255.1893875259,633
ZA,2000,222.7317344538,682
ZA,2001,184.1269624305,753
ZA,2002,148.6490961134,823
ZA,2003,216.2387619612,909
ZA,2004,244.1918904761,931
ZA,2005,267.32438443,1060
ZA,2006,264.4030440612,1188
ZA,2007,269.050455192,1362
ZA,2008,251.2662265781,1607
ZA,2009,263.0294142912,1864
ZA,2010,307.5139028572,2036
ZA,2011,324.6116817216,2254
ZA,2012,305.9713920272,2512
ZA,2013,264.0286842114,2697
ZM,1995,116.1366582747,7
ZM,1996,87.129330273,9
ZM,1997,77.6498575699,11
ZM,1998,50.0580617928,12
ZM,1999,67.009529405,25
ZM,2000,53.7936201388,34
ZM,2001,46.7530971384,43
ZM,2002,38.1348657711,51
ZM,2003,34.8583651438,59
ZM,2004,47.4126933701,97
ZM,2005,37.6861864596,84
ZM,2006,38.81742144,80
ZM,2007,34.0246552624,88
ZM,2008,44.063512564,118
ZM,2009,35.9739142235,137
ZM,2010,40.722143952,168
ZM,2011,44.1769896772,206
ZM,2012,45.4620238488,234
ZM,2013,51.1957305356,292
