country-from,country-to,year,oda-gross-bl
BE,MN,2006,60112
BE,MR,2006,2924787
BE,MU,2006,109080
BE,MV,2006,1154906
BE,MW,2006,2923560
BE,MX,2006,332786
BE,MY,2006,109225
BE,MZ,2006,14740798
BE,NA,2006,582737
BE,NE,2006,22213464
BE,NG,2006,227003679
BE,NI,2006,6478868
BE,NP,2006,1324245
BE,PA,2006,185290
BE,PE,2006,20576716
BE,PG,2006,2887
BE,PH,2006,9027546
BE,PK,2006,5741172
BE,PS,2006,18116678
BE,PY,2006,24512
BE,RS,2006,24857898
BE,RW,2006,41679218
BE,SC,2006,2320814
BE,SD,2006,2603434
BE,SL,2006,1784706
BE,SN,2006,26581611
BE,SO,2006,1587996
BE,SR,2006,1488256
BE,SV,2006,1943766
BE,TD,2006,52764
BE,TG,2006,2140879
BE,TH,2006,498890
BE,TJ,2006,6828
BE,TN,2006,3909894
BE,TR,2006,17659508
BE,TZ,2006,18730958
BE,UA,2006,1689152
BE,UG,2006,17074013
BE,UY,2006,120139
BE,UZ,2006,21178
BE,VE,2006,610411
BE,VN,2006,23723505
BE,YE,2006,85564
BE,ZA,2006,28488564
BE,ZM,2006,4948068
BE,ZW,2006,3321136
CA,51,2006,152825374
CA,52,2006,30224551
CA,53,2006,7934237
CA,55,2006,433970384
CA,56,2006,2518064
CA,58,2006,2313812
CA,59,2006,9363569
CA,60,2006,193845
CA,61,2006,6790
CA,62,2006,6703144
CA,63,2006,9547896
CA,65,2006,16362684
CA,67,2006,17675570
CA,AF,2006,154816549
CA,AO,2006,2809696
CA,AR,2006,3083936
CA,AZ,2006,664316
CA,BA,2006,10797686
CA,BB,2006,51985
CA,BD,2006,69545918
CA,BF,2006,16989370
CA,BI,2006,5083661
CA,BJ,2006,3850598
CA,BO,2006,10990045
CA,BR,2006,7581734
CA,BT,2006,1999802
CA,BW,2006,227107
CA,BY,2006,219552
CA,BZ,2006,174284
CA,CD,2006,36185676
CA,CF,2006,54322
CA,CG,2006,3200493
CA,CI,2006,3429913
CA,CL,2006,1685046
CA,CM,2006,263068379
CA,CN,2006,40810130
CA,CO,2006,9654980
CA,CR,2006,1957399
CA,CU,2006,5061963
CA,CV,2006,119961
CA,DJ,2006,771829
CA,DM,2006,177679
CA,DO,2006,2382258
CA,DZ,2006,2987592
CA,EC,2006,1554121
CA,EG,2006,18707042
CA,ET,2006,59152559
CA,FJ,2006,6960
CA,GA,2006,701662
CA,GD,2006,110908
CA,GE,2006,3528685
CA,GH,2006,65297970
CA,GM,2006,266088
CA,GN,2006,6263539
CA,GQ,2006,43005
CA,GT,2006,13749387
CA,GW,2006,30556
CA,GY,2006,15653873
CA,HN,2006,15824564
CA,HR,2006,413075
CA,HT,2006,112347550
CA,ID,2006,58368060
CA,IN,2006,22508932
CA,IQ,2006,21381628
CA,IR,2006,33592
CA,JM,2006,3550838
CA,JO,2006,6774294
CA,KE,2006,27543759
CA,KG,2006,15844
CA,KH,2006,8861335
CA,KP,2006,294245
CA,KZ,2006,596413
CA,LA,2006,2374861
CA,LB,2006,17062275
CA,LK,2006,21228622
CA,LR,2006,2888135
CA,LS,2006,118445
CA,MA,2006,8898857
CA,MG,2006,167493
CA,ML,2006,27294613
CA,MM,2006,39610
CA,MN,2006,1391111
CA,MR,2006,1088468
CA,MV,2006,2277009
CA,MW,2006,15977893
CA,MX,2006,2601575
CA,MY,2006,37862
CA,MZ,2006,60381189
CA,NA,2006,92862
CA,NE,2006,4852791
CA,NG,2006,19230326
CA,NI,2006,5448901
CA,NP,2006,10474068
CA,PA,2006,634381
CA,PE,2006,12514106
CA,PG,2006,6960
CA,PH,2006,21096612
CA,PK,2006,54335643
CA,PS,2006,39439774
CA,PY,2006,1140972
CA,RS,2006,53491930
CA,RW,2006,3179048
CA,SD,2006,96570788
CA,SL,2006,1129689
CA,SN,2006,14216587
CA,SO,2006,7032229
CA,SR,2006,147971
CA,ST,2006,71298
CA,SV,2006,1837033
CA,SY,2006,2829285
CA,SZ,2006,7537
CA,TD,2006,1315052
CA,TG,2006,370893
CA,TH,2006,4020218
CA,TJ,2006,9583357
CA,TL,2006,11254899
CA,TN,2006,2507014
CA,TR,2006,305562
CA,TT,2006,412863
CA,TZ,2006,44005822
CA,UA,2006,18505793
CA,UG,2006,21067979
CA,UY,2006,447132
CA,VE,2006,434012
CA,VN,2006,35836733
CA,YE,2006,667792
CA,ZA,2006,12905083
CA,ZM,2006,9469908
CA,ZW,2006,5989778
CH,51,2006,3666836
CH,52,2006,2676531
CH,53,2006,5704970
CH,54,2006,12826596
CH,55,2006,601626242
CH,56,2006,23646640
CH,57,2006,6015145
CH,58,2006,6185460
CH,59,2006,13887959
CH,60,2006,7360742
CH,61,2006,169186
CH,63,2006,3296881
CH,64,2006,1650132
CH,65,2006,45303646
CH,66,2006,235733
CH,AF,2006,24843352
CH,AL,2006,13139027
CH,AM,2006,3663452
CH,AO,2006,4957165
CH,AR,2006,438757
CH,AZ,2006,5143271
CH,BA,2006,26249857
CH,BD,2006,18983858
CH,BF,2006,29602006
CH,BI,2006,7579557
CH,BJ,2006,14114669
CH,BO,2006,19810617
CH,BR,2006,5630528
CH,BT,2006,8236001
CH,BY,2006,3891290
CH,CD,2006,10816660
CH,CF,2006,128581
CH,CG,2006,-11280
CH,CI,2006,2652845
CH,CL,2006,1649004
CH,CM,2006,3272067
CH,CN,2006,6196739
CH,CO,2006,13617261
CH,CR,2006,1844133
CH,CU,2006,5994843
CH,CV,2006,51883
CH,DJ,2006,195128
CH,DO,2006,407175
CH,DZ,2006,2227622
CH,EC,2006,13302574
CH,EG,2006,4031151
CH,ER,2006,1182050
CH,ET,2006,3900313
CH,GA,2006,1127
CH,GE,2006,6828369
CH,GH,2006,19700081
CH,GN,2006,1576818
CH,GQ,2006,45116
CH,GT,2006,6446007
CH,GW,2006,707199
CH,HN,2006,4352605
CH,HR,2006,179337
CH,HT,2006,6029808
CH,ID,2006,6195611
CH,IN,2006,28718852
CH,IQ,2006,3013776
CH,IR,2006,744420
CH,JM,2006,34965
CH,JO,2006,3296881
CH,KE,2006,3492010
CH,KG,2006,23386092
CH,KH,2006,4101081
CH,KP,2006,8531513
CH,KZ,2006,252651
CH,LA,2006,6359158
CH,LB,2006,18386066
CH,LK,2006,9462039
CH,LR,2006,8449176
CH,LS,2006,954212
CH,MA,2006,7569406
CH,MD,2006,8492036
CH,ME,2006,1921959
CH,MG,2006,10587694
CH,MK,2006,8524746
CH,ML,2006,14520717
CH,MM,2006,3341998
CH,MN,2006,5239143
CH,MR,2006,586513
CH,MV,2006,172570
CH,MW,2006,48500
CH,MX,2006,1115503
CH,MY,2006,72186
CH,MZ,2006,31707815
CH,NA,2006,750060
CH,NE,2006,16097536
CH,NG,2006,72250552
CH,NI,2006,17933774
CH,NP,2006,24479037
CH,PA,2006,16918
CH,PE,2006,19961757
CH,PG,2006,36093
CH,PH,2006,2362972
CH,PK,2006,25010283
CH,PS,2006,28185351
CH,PY,2006,742164
CH,RS,2006,139807869
CH,RW,2006,6659182
CH,SD,2006,17412679
CH,SL,2006,1460643
CH,SN,2006,5198538
CH,SO,2006,3547277
CH,SV,2006,3933023
CH,SY,2006,1417783
CH,TD,2006,16980690
CH,TG,2006,1533958
CH,TH,2006,606815
CH,TJ,2006,16836317
CH,TL,2006,1055724
CH,TM,2006,10151
CH,TN,2006,1831726
CH,TR,2006,3160404
CH,TZ,2006,37376692
CH,UA,2006,13014957
CH,UG,2006,5045142
CH,UY,2006,404919
CH,UZ,2006,4245454
CH,VE,2006,236861
CH,VN,2006,25852832
CH,ZA,2006,12769072
CH,ZM,2006,902328
CH,ZW,2006,1263259
DE,51,2006,17841369
DE,52,2006,69349555
DE,53,2006,119721482
DE,54,2006,32505602
DE,55,2006,956821816
DE,56,2006,244422128
DE,57,2006,57426558
DE,58,2006,18072293
DE,59,2006,17445874
DE,60,2006,8918163
DE,61,2006,1509663
DE,63,2006,38308860
DE,64,2006,30946261
DE,65,2006,136382169
DE,AF,2006,129942051
DE,AG,2006,2576
DE,AL,2006,33468280
DE,AM,2006,18332433
DE,AO,2006,12501257
DE,AR,2006,12126719
DE,AZ,2006,13228442
DE,BA,2006,29383704
DE,BB,2006,24095
DE,BD,2006,32091495
DE,BF,2006,32458336
DE,BI,2006,16015347
DE,BJ,2006,29147836
DE,BO,2006,51807618
DE,BR,2006,106809531
DE,BT,2006,525169
DE,BW,2006,2970144
DE,BY,2006,17633165
DE,BZ,2006,45658
DE,CD,2006,39315446
DE,CF,2006,5370033
DE,CG,2006,8109694
DE,CI,2006,14474727
DE,CL,2006,45911369
DE,CM,2006,277545582
DE,CN,2006,450729559
DE,CO,2006,32094469
DE,CR,2006,9798125
DE,CU,2006,4224215
DE,CV,2006,3908836
DE,DJ,2006,156489
DE,DO,2006,30047335
DE,DZ,2006,10799832
DE,EC,2006,22854176
DE,EG,2006,189603498
DE,ER,2006,5315620
DE,ET,2006,62503414
DE,FJ,2006,110456
DE,GA,2006,3270039
DE,GE,2006,51134076
DE,GH,2006,65977044
DE,GM,2006,1465899
DE,GN,2006,15391241
DE,GQ,2006,143
DE,GT,2006,22094912
DE,GW,2006,354660
DE,GY,2006,496062
DE,HN,2006,15127412
DE,HR,2006,17208981
DE,HT,2006,3631891
DE,ID,2006,248729588
DE,IN,2006,221326488
DE,IQ,2006,427478962
DE,IR,2006,42270470
DE,JM,2006,118176
DE,JO,2006,44925994
DE,KE,2006,51699188
DE,KG,2006,19687732
DE,KH,2006,30443646
DE,KI,2006,12774
DE,KM,2006,17675
DE,KP,2006,3195087
DE,KZ,2006,13340484
DE,LA,2006,20201988
DE,LB,2006,32901792
DE,LC,2006,9481
DE,LK,2006,106219212
DE,LR,2006,9871711
DE,LS,2006,7213411
DE,LY,2006,4255469
DE,MA,2006,161043987
DE,MD,2006,10370758
DE,MG,2006,12289143
DE,MK,2006,21075717
DE,ML,2006,44213402
DE,MM,2006,6009700
DE,MN,2006,34137869
DE,MR,2006,15172101
DE,MS,2006,15538
DE,MU,2006,496415
DE,MV,2006,5087
DE,MW,2006,26246213
DE,MX,2006,28363199
DE,MY,2006,9039896
DE,MZ,2006,71914039
DE,NA,2006,17478438
DE,NE,2006,23415279
DE,NG,2006,2046808050
DE,NI,2006,25086398
DE,NP,2006,36373813
DE,OM,2006,276823
DE,PA,2006,1207466
DE,PE,2006,65308633
DE,PG,2006,704289
DE,PH,2006,73606269
DE,PK,2006,79430793
DE,PS,2006,74536570
DE,PY,2006,9010536
DE,RS,2006,227702833
DE,RW,2006,21355041
DE,SA,2006,1189262
DE,SB,2006,22752
DE,SC,2006,72518
DE,SD,2006,55855621
DE,SL,2006,11853397
DE,SN,2006,191132334
DE,SO,2006,7731686
DE,SR,2006,78707
DE,ST,2006,2447100
DE,SV,2006,15140946
DE,SY,2006,44899652
DE,SZ,2006,212818
DE,TD,2006,29406225
DE,TG,2006,8831659
DE,TH,2006,57666182
DE,TJ,2006,9584238
DE,TL,2006,5923504
DE,TM,2006,829425
DE,TN,2006,75239130
DE,TO,2006,5935
DE,TR,2006,111533257
DE,TT,2006,325576
DE,TV,2006,319
DE,TZ,2006,54335562
DE,UA,2006,64643208
DE,UG,2006,60087402
DE,UY,2006,1414194
DE,UZ,2006,19156715
DE,VE,2006,6561729
DE,VN,2006,147137168
DE,VU,2006,12972
DE,WS,2006,341
DE,YE,2006,45588403
DE,ZA,2006,44631936
DE,ZM,2006,316653496
DE,ZW,2006,10941002
DK,51,2006,20553250
DK,52,2006,911518
DK,53,2006,5622160
DK,55,2006,164332274
DK,57,2006,5414602
DK,58,2006,12240117
DK,59,2006,9387050
DK,62,2006,1452391
DK,65,2006,19365846
DK,AF,2006,22718591
DK,AM,2006,1056381
DK,AO,2006,4976466
DK,BD,2006,25858496
DK,BF,2006,32624312
DK,BI,2006,199058
DK,BJ,2006,36242531
DK,BO,2006,23370830
DK,BT,2006,12293574
DK,BW,2006,3249621
DK,CD,2006,3344185
DK,CG,2006,986905
DK,CM,2006,14092151
DK,CN,2006,12257258
DK,CO,2006,290053
DK,DO,2006,3827113
DK,EC,2006,127500
DK,EG,2006,12660636
DK,ET,2006,1943210
DK,GH,2006,57897829
DK,GW,2006,232447
DK,HN,2006,497646
DK,ID,2006,19286674
DK,IN,2006,2296731
DK,IQ,2006,16591598
DK,JO,2006,1742292
DK,KE,2006,32081683
DK,KH,2006,27205813
DK,KP,2006,1791527
DK,LA,2006,4049753
DK,LB,2006,4876937
DK,LK,2006,40211363
DK,LR,2006,3961767
DK,LS,2006,298587
DK,MA,2006,2192985
DK,MM,2006,2482418
DK,MN,2006,597175
DK,MW,2006,2749116
DK,MY,2006,18685571
DK,MZ,2006,67050697
DK,NA,2006,2459865
DK,NE,2006,9320517
DK,NG,2006,101161613
DK,NI,2006,39016760
DK,NP,2006,12822716
DK,PE,2006,469380
DK,PH,2006,1625970
DK,PK,2006,398117
DK,PS,2006,9863835
DK,RW,2006,895763
DK,SD,2006,20706682
DK,SL,2006,159246
DK,SN,2006,287639
DK,SO,2006,3551206
DK,SV,2006,51755
DK,SZ,2006,415304
DK,TH,2006,24331525
DK,TJ,2006,199058
DK,TL,2006,318876
DK,TZ,2006,85903014
DK,UG,2006,43078083
DK,VN,2006,48346155
DK,YE,2006,2389189
DK,ZA,2006,35280266
DK,ZM,2006,45615231
DK,ZW,2006,2833888
ES,51,2006,7960438
ES,54,2006,21167
ES,55,2006,322184244
ES,56,2006,204153
ES,58,2006,9794440
ES,59,2006,32167150
ES,60,2006,113629760
ES,62,2006,1008049
ES,64,2006,1802983
ES,65,2006,10688733
ES,AF,2006,26899772
ES,AG,2006,11895
ES,AL,2006,1983508
ES,AM,2006,310839
ES,AO,2006,17531852
ES,AR,2006,17509729
ES,AZ,2006,119822
ES,BA,2006,22175829
ES,BB,2006,25335
ES,BD,2006,1513106
ES,BF,2006,3981754
ES,BI,2006,236430
ES,BJ,2006,2379720
ES,BO,2006,53168807
ES,BR,2006,18670183
ES,BT,2006,1820
ES,BW,2006,166194
ES,BZ,2006,25309
ES,CD,2006,20739581
ES,CF,2006,700605
ES,CG,2006,477727
ES,CI,2006,4647862
ES,CL,2006,4673083
ES,CM,2006,3239205
ES,CN,2006,62910782
ES,CO,2006,58698605
ES,CR,2006,4242441
ES,CU,2006,19048154
ES,CV,2006,6228158
ES,DO,2006,22759409
ES,DZ,2006,84751637
ES,EC,2006,44844885
ES,EG,2006,35957527
ES,ER,2006,1268904
ES,ET,2006,10540624
ES,GA,2006,192274
ES,GE,2006,190787
ES,GH,2006,2294392
ES,GM,2006,323215
ES,GN,2006,1271512
ES,GQ,2006,16297255
ES,GT,2006,243350964
ES,GW,2006,5560672
ES,HN,2006,46737130
ES,HR,2006,1277409
ES,HT,2006,13012975
ES,ID,2006,12696108
ES,IN,2006,9869673
ES,IQ,2006,212309028
ES,IR,2006,25880986
ES,JM,2006,80431
ES,JO,2006,8695733
ES,KE,2006,8880766
ES,KG,2006,58263
ES,KH,2006,2138048
ES,KP,2006,43160
ES,KZ,2006,597675
ES,LB,2006,16318327
ES,LC,2006,9799
ES,LK,2006,7747936
ES,LR,2006,1361792
ES,LY,2006,39475
ES,MA,2006,81901460
ES,MD,2006,10718
ES,ME,2006,60021
ES,MG,2006,174455
ES,MK,2006,4138295
ES,ML,2006,9377138
ES,MN,2006,967631
ES,MR,2006,14060015
ES,MV,2006,204153
ES,MW,2006,1542259
ES,MX,2006,12054976
ES,MY,2006,386679
ES,MZ,2006,37800421
ES,NA,2006,8143484
ES,NE,2006,3780804
ES,NG,2006,148056429
ES,NI,2006,40873707
ES,NP,2006,210316
ES,PA,2006,7308056
ES,PE,2006,70624380
ES,PH,2006,19751497
ES,PK,2006,1109549
ES,PS,2006,43349017
ES,PW,2006,326905
ES,PY,2006,10641832
ES,RS,2006,5971243
ES,RW,2006,2173244
ES,SD,2006,14374467
ES,SL,2006,1917183
ES,SN,2006,19648226
ES,SO,2006,2452388
ES,ST,2006,594773
ES,SV,2006,48419109
ES,SY,2006,2775562
ES,TD,2006,5325362
ES,TG,2006,1896238
ES,TH,2006,676233
ES,TJ,2006,51286
ES,TL,2006,855917
ES,TN,2006,22092920
ES,TR,2006,102983026
ES,TT,2006,79622
ES,TZ,2006,4195792
ES,UA,2006,392754
ES,UG,2006,2974724
ES,UY,2006,4395764
ES,UZ,2006,87571
ES,VE,2006,10854898
ES,VN,2006,17059940
ES,VU,2006,7825
ES,WS,2006,18373
ES,ZA,2006,1140445
ES,ZM,2006,375230
ES,ZW,2006,269823
EU,51,2006,574608
EU,52,2006,78185202
EU,53,2006,151247487
EU,54,2006,51603439
EU,55,2006,1126737711
EU,56,2006,97845733
EU,57,2006,20822872
EU,58,2006,101241910
EU,59,2006,41454654
EU,60,2006,101490414
EU,61,2006,14535206
EU,62,2006,2607132
EU,63,2006,14041843
EU,65,2006,147120020
EU,67,2006,1638262
EU,AF,2006,246098724
EU,AG,2006,1732873
EU,AI,2006,4894315
EU,AL,2006,79549613
EU,AM,2006,23449866
EU,AO,2006,54119097
EU,AR,2006,27382293
EU,AZ,2006,20796254
EU,BA,2006,102352326
EU,BB,2006,3087764
EU,BD,2006,112383477
EU,BF,2006,152165141
EU,BI,2006,52431870
EU,BJ,2006,39618018
EU,BO,2006,57944566
EU,BR,2006,9624965
EU,BT,2006,3167247
EU,BW,2006,35580287
EU,BY,2006,17232551
EU,BZ,2006,3962711
EU,CD,2006,247571264
EU,CF,2006,15502005
EU,CG,2006,62261284
EU,CI,2006,88181559
EU,CK,2006,1205376
EU,CL,2006,13702189
EU,CM,2006,56444642
EU,CN,2006,46872031
EU,CO,2006,77763711
EU,CR,2006,8157552
EU,CU,2006,3111802
EU,CV,2006,10508925
EU,DJ,2006,1816929
EU,DM,2006,14645499
EU,DO,2006,69091482
EU,DZ,2006,53497329
EU,EC,2006,31755333
EU,EG,2006,308658093
EU,ER,2006,17097834
EU,ET,2006,221039632
EU,FJ,2006,10005173
EU,GA,2006,14008814
EU,GD,2006,5324559
EU,GE,2006,61394193
EU,GH,2006,82287365
EU,GM,2006,1628409
EU,GN,2006,26259842
EU,GQ,2006,4524941
EU,GT,2006,35265170
EU,GW,2006,37045531
EU,GY,2006,20672136
EU,HN,2006,36022583
EU,HR,2006,135587447
EU,HT,2006,91993473
EU,ID,2006,152894512
EU,IN,2006,233668727
EU,IQ,2006,243210876
EU,IR,2006,22442710
EU,JM,2006,53032969
EU,JO,2006,68419770
EU,KE,2006,90752273
EU,KG,2006,13347021
EU,KH,2006,32057023
EU,KI,2006,5666372
EU,KM,2006,5461913
EU,KN,2006,2710731
EU,KP,2006,13441934
EU,KZ,2006,13758238
EU,LA,2006,9818614
EU,LB,2006,252299207
EU,LC,2006,1043475
EU,LK,2006,27324219
EU,LR,2006,49287135
EU,LS,2006,5532714
EU,LY,2006,902245
EU,MA,2006,382245824
EU,MD,2006,29208323
EU,ME,2006,20198452
EU,MG,2006,183240818
EU,MH,2006,41816
EU,MK,2006,71961644
EU,ML,2006,144192845
EU,MM,2006,12361069
EU,MN,2006,3462136
EU,MR,2006,39580500
EU,MS,2006,8155422
EU,MU,2006,23850169
EU,MV,2006,10908082
EU,MW,2006,90022369
EU,MX,2006,19285050
EU,MY,2006,1520232
EU,MZ,2006,199740545
EU,NA,2006,17256861
EU,NE,2006,97361792
EU,NG,2006,170310270
EU,NI,2006,96507620
EU,NP,2006,27147480
EU,NR,2006,102519
EU,NU,2006,169684
EU,PA,2006,14220518
EU,PE,2006,60214652
EU,PG,2006,22738798
EU,PH,2006,22828184
EU,PK,2006,64465402
EU,PS,2006,289158477
EU,PW,2006,26817
EU,PY,2006,2451363
EU,RS,2006,372655824
EU,RW,2006,75415146
EU,SB,2006,22498050
EU,SC,2006,5321559
EU,SD,2006,333569236
EU,SH,2006,5612521
EU,SL,2006,66037497
EU,SN,2006,51319468
EU,SO,2006,98642303
EU,SR,2006,2870467
EU,ST,2006,4163965
EU,SV,2006,18935701
EU,SY,2006,33604184
EU,SZ,2006,16419139
EU,TD,2006,66509251
EU,TG,2006,11556554
EU,TH,2006,34045293
EU,TJ,2006,37264018
EU,TL,2006,28512570
EU,TM,2006,1983198
EU,TN,2006,182134499
EU,TO,2006,1181985
EU,TR,2006,444689882
EU,TT,2006,22190955
EU,TV,2006,1463592
EU,TZ,2006,217346336
EU,UA,2006,148627317
EU,UG,2006,182624781
EU,UY,2006,7544717
EU,UZ,2006,14047761
EU,VC,2006,2727141
EU,VE,2006,17415021
EU,VN,2006,46584519
EU,VU,2006,8824397
EU,WF,2006,469917
EU,WS,2006,4470165
EU,YE,2006,25302733
EU,YT,2006,321263
EU,ZA,2006,152271751
EU,ZM,2006,117918384
EU,ZW,2006,71217792
FI,51,2006,21566552
FI,53,2006,8309311
FI,55,2006,133279659
FI,56,2006,100558
FI,58,2006,88059
FI,59,2006,3680857
FI,62,2006,709114
FI,63,2006,7674007
FI,65,2006,49296867
FI,AF,2006,17832415
FI,AL,2006,637551
FI,AM,2006,261052
FI,AO,2006,1775574
FI,AR,2006,307577
FI,AZ,2006,210917
FI,BA,2006,4749038
FI,BD,2006,516307
FI,BF,2006,1403812
FI,BI,2006,1467659
FI,BJ,2006,143830
FI,BO,2006,69273
FI,BR,2006,243704
FI,BZ,2006,10273
FI,CD,2006,7027080
FI,CF,2006,587063
FI,CG,2006,14676
FI,CI,2006,733829
FI,CL,2006,10332
FI,CN,2006,8482193
FI,CO,2006,916568
FI,CR,2006,2055193
FI,CU,2006,95529
FI,DZ,2006,539012
FI,EC,2006,518362
FI,EG,2006,5078247
FI,ER,2006,1051401
FI,ET,2006,11838336
FI,GE,2006,709026
FI,GH,2006,125000
FI,GM,2006,80471
FI,GT,2006,876500
FI,HN,2006,549660
FI,HR,2006,49827
FI,HT,2006,214234
FI,ID,2006,6296244
FI,IN,2006,1729519
FI,IQ,2006,2075329
FI,IR,2006,1731706
FI,JO,2006,88059
FI,KE,2006,9809293
FI,KG,2006,977153
FI,KH,2006,3635598
FI,KP,2006,807212
FI,KZ,2006,118205
FI,LA,2006,2321507
FI,LB,2006,6120228
FI,LK,2006,4164161
FI,LR,2006,1412270
FI,MA,2006,137813
FI,MD,2006,955798
FI,MG,2006,44029
FI,MK,2006,348026
FI,ML,2006,218285
FI,MM,2006,2988521
FI,MN,2006,124751
FI,MR,2006,58706
FI,MV,2006,67438
FI,MW,2006,1115744
FI,MX,2006,349361
FI,MY,2006,149305
FI,MZ,2006,31839347
FI,NA,2006,5430076
FI,NG,2006,156070
FI,NI,2006,18419420
FI,NP,2006,7822199
FI,PE,2006,1404051
FI,PG,2006,128082
FI,PH,2006,375500
FI,PK,2006,10722471
FI,PS,2006,10854992
FI,RS,2006,11143515
FI,RW,2006,12020
FI,SD,2006,15173192
FI,SL,2006,566061
FI,SN,2006,59997
FI,SO,2006,6788483
FI,ST,2006,88059
FI,SY,2006,170806
FI,TD,2006,1761191
FI,TH,2006,779299
FI,TJ,2006,632370
FI,TL,2006,2686022
FI,TM,2006,16936
FI,TN,2006,77785
FI,TR,2006,553489
FI,TZ,2006,32604893
FI,UA,2006,2872180
FI,UG,2006,4887130
FI,UY,2006,119071
FI,UZ,2006,621274
FI,VE,2006,77683
FI,VN,2006,22852428
FI,YE,2006,12592
FI,ZA,2006,17271888
FI,ZM,2006,9526181
FI,ZW,2006,286824
FR,51,2006,175714111
FR,52,2006,43208953
FR,53,2006,136192805
FR,55,2006,610952134
FR,56,2006,132922169
FR,57,2006,3316903
FR,58,2006,2780857
FR,59,2006,5116772
FR,60,2006,2647977
FR,61,2006,327763
FR,62,2006,13254093
FR,63,2006,1150906
FR,64,2006,7401
FR,65,2006,23226455
FR,AF,2006,12932561
FR,AL,2006,5010231
FR,AM,2006,14935675
FR,AO,2006,11426627
FR,AR,2006,17431741
FR,AZ,2006,12000155
FR,BA,2006,2999728
FR,BB,2006,230997
FR,BD,2006,7768937
FR,BF,2006,159048389
FR,BI,2006,20062664
FR,BJ,2006,89426857
FR,BO,2006,47342423
FR,BR,2006,59142616
FR,BT,2006,313396
FR,BW,2006,1968679
FR,BY,2006,5641223
FR,CD,2006,66671839
FR,CF,2006,35822501
FR,CG,2006,273843238
FR,CI,2006,156684215
FR,CL,2006,13901990
FR,CM,2006,446137519
FR,CN,2006,210748199
FR,CO,2006,29616026
FR,CR,2006,6457254
FR,CU,2006,3296756
FR,CV,2006,5305804
FR,DJ,2006,33244928
FR,DM,2006,1905491
FR,DO,2006,10676992
FR,DZ,2006,246923624
FR,EC,2006,10093075
FR,EG,2006,155822642
FR,ER,2006,939392
FR,ET,2006,19791923
FR,FJ,2006,1623566
FR,GA,2006,61823185
FR,GD,2006,28279
FR,GE,2006,4890966
FR,GH,2006,35620476
FR,GM,2006,1279964
FR,GN,2006,48881341
FR,GQ,2006,5997395
FR,GT,2006,4001574
FR,GW,2006,11214001
FR,GY,2006,254517
FR,HN,2006,39161046
FR,HR,2006,3683543
FR,HT,2006,30385254
FR,ID,2006,36516525
FR,IN,2006,31555439
FR,IQ,2006,890736154
FR,IR,2006,17328216
FR,JM,2006,662213
FR,JO,2006,5720521
FR,KE,2006,36159023
FR,KG,2006,7150445
FR,KH,2006,32073445
FR,KM,2006,22991371
FR,KN,2006,65692
FR,KP,2006,664280
FR,KZ,2006,3216147
FR,LA,2006,25039428
FR,LB,2006,83990666
FR,LC,2006,3434194
FR,LK,2006,5585539
FR,LR,2006,2304321
FR,LS,2006,566950
FR,LY,2006,2712008
FR,MA,2006,419017974
FR,MD,2006,7284849
FR,ME,2006,3928260
FR,MG,2006,123503076
FR,MK,2006,3673660
FR,ML,2006,109295263
FR,MM,2006,5246079
FR,MN,2006,1525968
FR,MR,2006,42552084
FR,MU,2006,24346526
FR,MV,2006,2791120
FR,MW,2006,2017321
FR,MX,2006,42216169
FR,MY,2006,5054203
FR,MZ,2006,21115934
FR,NA,2006,3289892
FR,NE,2006,108155321
FR,NG,2006,2303147414
FR,NI,2006,3656597
FR,NP,2006,1977544
FR,OM,2006,906935
FR,PA,2006,593088
FR,PE,2006,21754666
FR,PG,2006,212976
FR,PH,2006,2737165
FR,PK,2006,23426749
FR,PS,2006,41297216
FR,PY,2006,2204097
FR,RS,2006,123504116
FR,RW,2006,116326809
FR,SA,2006,5051297
FR,SB,2006,33275
FR,SC,2006,2828050
FR,SD,2006,19524914
FR,SL,2006,2169104
FR,SN,2006,344664448
FR,SO,2006,2927792
FR,SR,2006,1862794
FR,ST,2006,3788863
FR,SV,2006,3681722
FR,SY,2006,32817544
FR,SZ,2006,252874
FR,TD,2006,47862637
FR,TG,2006,41780817
FR,TH,2006,101426295
FR,TJ,2006,598473
FR,TL,2006,91233
FR,TM,2006,896632
FR,TN,2006,261332475
FR,TO,2006,14139
FR,TR,2006,55696070
FR,TT,2006,1315701
FR,TZ,2006,4200709
FR,UA,2006,15671522
FR,UG,2006,7356674
FR,UY,2006,3448183
FR,UZ,2006,2947337
FR,VC,2006,1305949
FR,VE,2006,6768401
FR,VN,2006,187175822
FR,VU,2006,6339028
FR,WF,2006,1060488
FR,YE,2006,8311250
FR,YT,2006,4031271
FR,ZA,2006,196867571
FR,ZM,2006,96171712
FR,ZW,2006,4019775
GB,51,2006,57783205
GB,52,2006,17074551
GB,53,2006,38111291
GB,55,2006,655316363
GB,56,2006,8958543
GB,58,2006,5963069
GB,61,2006,2851358
GB,65,2006,97738073
GB,66,2006,238819
GB,67,2006,9211991
GB,AF,2006,202621792
GB,AI,2006,272829
GB,AL,2006,3562807
GB,AM,2006,11338922
GB,AO,2006,13445355
GB,BA,2006,5416590
GB,BD,2006,180079391
GB,BF,2006,4913216
GB,BI,2006,26007918
GB,BJ,2006,4549040
GB,BO,2006,11266976
GB,BR,2006,1600962
