id,year,budget-type,l1,l2,l3,l4,l5,l6,value,value-ncu
SN,2015,budget,security,ministere-de-la-justice,capital,external-funded-loans,,,1148825.551,569000000
SN,2015,budget,security,ministere-de-la-justice,capital,government-funded,,,4038051.145,2000000000
SN,2015,budget,security,cour-supreme,,,,,3537489.52,1752077620
SN,2015,budget,security,cour-supreme,recurrent,,,,3386062.602,1677077620
SN,2015,budget,security,cour-supreme,recurrent,wage,,,1829266.687,906014620
SN,2015,budget,security,cour-supreme,recurrent,non-wage,,,1556795.915,771063000
SN,2015,budget,security,cour-supreme,capital,,,,151426.9179,75000000
SN,2015,budget,security,cour-supreme,capital,external-funded-grants,,,0,0
SN,2015,budget,security,cour-supreme,capital,external-funded-loans,,,0,0
SN,2015,budget,security,cour-supreme,capital,government-funded,,,151426.9179,75000000
SN,2013,budget,local-government-development,,,,,,110325222.7,53705024440
SN,2014,budget,local-government-development,,,,,,105584493.4,50733806840
SN,2015,budget,local-government-development,,,,,,114490151.5,56705647060
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,,,,,110325222.7,53705024440
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,,,,41936146.86,20414024440
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,wage,,,3466216.298,1687313440
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,non-wage,,,38469930.57,18726711000
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,,,,68389075.82,33300000000
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-grants,,,7586460.515,3690000000
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-loans,,,19885442.13,9680000000
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,government-funded,,,40917173.18,19900000000
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,,,,,105584493.4,50733806840
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,,,,42790227.51,20560889840
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,wage,,,3219344.188,1546908840
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,non-wage,,,39570883.32,19013981000
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,,,,62794265.87,30172917000
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-grants,,,10461924.33,5030000000
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-loans,,,7075898.692,3400000000
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,government-funded,,,45256442.84,21745917000
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,,,,,114490151.5,56705647060
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,,,,44833769.27,22205647060
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,wage,,,2690703.007,1332674060
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,non-wage,,,42143066.26,20872973000
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,,,,69656382.25,34500000000
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-grants,,,12114153.44,6000000000
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-loans,,,14133179.01,7000000000
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,government-funded,,,43409049.81,21500000000
SN,2013,budget,other,,,,,,1428335564,695000000000
SN,2014,budget,other,,,,,,1557047345,748000000000
SN,2015,budget,other,,,,,,1359700658,673000000000
