id-from,id-to,year,financing-type,value,,
NZ,UG,2000,,0,,
NZ,UY,2000,,0,,
NZ,UZ,2000,,0,,
NZ,VC,2000,,0,,
NZ,VE,2000,,0,,
NZ,VN,2000,,0,,
NZ,VU,2000,,0,,
NZ,WF,2000,,0,,
NZ,WS,2000,,0,,
NZ,XK,2000,,,,
NZ,YE,2000,,0,,
NZ,YT,2000,,,,
NZ,ZA,2000,,1086821.528,,
NZ,ZM,2000,,0,,
NZ,ZW,2000,,0,,
NZ,AF,2001,,0,,
NZ,AG,2001,,0,,
NZ,AI,2001,,0,,
NZ,AL,2001,,0,,
NZ,AM,2001,,0,,
NZ,AO,2001,,0,,
NZ,AR,2001,,,,
NZ,AZ,2001,,0,,
NZ,BA,2001,,0,,
NZ,BB,2001,,,,
NZ,BD,2001,,0,,
NZ,BF,2001,,0,,
NZ,BH,2001,,,,
NZ,BI,2001,,0,,
NZ,BJ,2001,,0,,
NZ,BO,2001,,,,
NZ,BR,2001,,,,
NZ,BT,2001,,0,,
NZ,BW,2001,,0,,
NZ,BY,2001,,0,,
NZ,BZ,2001,,0,,
NZ,CD,2001,,0,,
NZ,CF,2001,,0,,
NZ,CG,2001,,0,,
NZ,CI,2001,,0,,
NZ,CK,2001,,,,
NZ,CL,2001,,,,
NZ,CM,2001,,0,,
NZ,CN,2001,,,,
NZ,CO,2001,,0,,
NZ,CR,2001,,0,,
NZ,CU,2001,,0,,
NZ,CV,2001,,0,,
NZ,DJ,2001,,0,,
NZ,DM,2001,,0,,
NZ,DO,2001,,0,,
NZ,DZ,2001,,0,,
NZ,EC,2001,,0,,
NZ,EG,2001,,0,,
NZ,ER,2001,,0,,
NZ,ET,2001,,0,,
NZ,FJ,2001,,6764257.544,,
NZ,FM,2001,,0,,
NZ,GA,2001,,0,,
NZ,GD,2001,,0,,
NZ,GE,2001,,0,,
NZ,GH,2001,,0,,
NZ,GM,2001,,0,,
NZ,GN,2001,,0,,
NZ,GQ,2001,,0,,
NZ,GT,2001,,,,
NZ,GW,2001,,0,,
NZ,GY,2001,,0,,
NZ,HN,2001,,0,,
NZ,HR,2001,,0,,
NZ,HT,2001,,0,,
NZ,IN,2001,,,,
NZ,IQ,2001,,0,,
NZ,IR,2001,,0,,
NZ,JM,2001,,0,,
NZ,JO,2001,,0,,
NZ,KE,2001,,0,,
NZ,KG,2001,,0,,
NZ,KH,2001,,0,,
NZ,KI,2001,,0,,
NZ,KM,2001,,0,,
NZ,KN,2001,,0,,
NZ,KP,2001,,0,,
NZ,KZ,2001,,0,,
NZ,LA,2001,,0,,
NZ,LB,2001,,0,,
NZ,LC,2001,,0,,
NZ,LK,2001,,0,,
NZ,LR,2001,,0,,
NZ,LS,2001,,0,,
NZ,LY,2001,,0,,
NZ,MA,2001,,0,,
NZ,MD,2001,,0,,
NZ,ME,2001,,0,,
NZ,MG,2001,,0,,
NZ,MH,2001,,0,,
NZ,MK,2001,,0,,
NZ,ML,2001,,0,,
NZ,MM,2001,,0,,
NZ,MN,2001,,0,,
NZ,MR,2001,,0,,
NZ,MS,2001,,0,,
NZ,MT,2001,,0,,
NZ,MU,2001,,0,,
NZ,MV,2001,,0,,
NZ,MW,2001,,0,,
NZ,MX,2001,,0,,
NZ,MY,2001,,0,,
NZ,MZ,2001,,0,,
NZ,NA,2001,,,,
NZ,NE,2001,,0,,
NZ,NG,2001,,0,,
NZ,NI,2001,,0,,
NZ,NP,2001,,0,,
NZ,NR,2001,,0,,
NZ,NU,2001,,0,,
NZ,OM,2001,,0,,
NZ,PA,2001,,0,,
NZ,PE,2001,,,,
NZ,PG,2001,,0,,
NZ,PH,2001,,0,,
NZ,PK,2001,,0,,
NZ,PS,2001,,0,,
NZ,PW,2001,,0,,
NZ,PY,2001,,0,,
NZ,RS,2001,,0,,
NZ,RW,2001,,0,,
NZ,SA,2001,,,,
NZ,SB,2001,,,,
NZ,SC,2001,,0,,
NZ,SD,2001,,0,,
NZ,SH,2001,,0,,
NZ,SI,2001,,0,,
NZ,SL,2001,,0,,
NZ,SN,2001,,0,,
NZ,SO,2001,,0,,
NZ,SR,2001,,0,,
NZ,SS,2001,,,,
NZ,ST,2001,,0,,
NZ,SV,2001,,0,,
NZ,SY,2001,,0,,
NZ,SZ,2001,,0,,
NZ,TC,2001,,0,,
NZ,TD,2001,,0,,
NZ,TG,2001,,0,,
NZ,TH,2001,,,,
NZ,TJ,2001,,0,,
NZ,TK,2001,,0,,
NZ,TL,2001,,0,,
NZ,TM,2001,,0,,
NZ,TN,2001,,0,,
NZ,TO,2001,,0,,
NZ,TR,2001,,0,,
NZ,TT,2001,,0,,
NZ,TV,2001,,0,,
NZ,TZ,2001,,0,,
NZ,UA,2001,,0,,
NZ,UG,2001,,0,,
NZ,UY,2001,,,,
NZ,UZ,2001,,0,,
NZ,VC,2001,,0,,
NZ,VE,2001,,,,
NZ,VN,2001,,0,,
NZ,VU,2001,,,,
NZ,WF,2001,,0,,
NZ,WS,2001,,,,
NZ,XK,2001,,,,
NZ,YE,2001,,0,,
NZ,YT,2001,,,,
NZ,ZA,2001,,,,
NZ,ZM,2001,,0,,
NZ,ZW,2001,,0,,
NZ,AF,2002,,0,,
NZ,AG,2002,,0,,
NZ,AI,2002,,0,,
NZ,AL,2002,,0,,
NZ,AM,2002,,0,,
NZ,AO,2002,,0,,
NZ,AR,2002,,,,
NZ,AZ,2002,,0,,
NZ,BA,2002,,0,,
NZ,BB,2002,,0,,
NZ,BD,2002,,0,,
NZ,BF,2002,,0,,
NZ,BH,2002,,,,
NZ,BI,2002,,0,,
NZ,BJ,2002,,0,,
NZ,BO,2002,,,,
NZ,BR,2002,,,,
NZ,BT,2002,,0,,
NZ,BW,2002,,0,,
NZ,BY,2002,,0,,
NZ,BZ,2002,,0,,
NZ,CD,2002,,0,,
NZ,CF,2002,,0,,
NZ,CG,2002,,0,,
NZ,CI,2002,,0,,
NZ,CK,2002,,,,
NZ,CL,2002,,,,
NZ,CM,2002,,0,,
NZ,CN,2002,,,,
NZ,CO,2002,,0,,
NZ,CR,2002,,0,,
NZ,CU,2002,,0,,
NZ,CV,2002,,0,,
NZ,DJ,2002,,0,,
NZ,DM,2002,,0,,
NZ,DO,2002,,0,,
NZ,DZ,2002,,0,,
NZ,EC,2002,,0,,
NZ,EG,2002,,,,
NZ,ER,2002,,0,,
NZ,ET,2002,,0,,
NZ,FJ,2002,,0,,
NZ,FM,2002,,0,,
NZ,GA,2002,,0,,
NZ,GD,2002,,0,,
NZ,GE,2002,,0,,
NZ,GH,2002,,0,,
NZ,GM,2002,,0,,
NZ,GN,2002,,0,,
NZ,GQ,2002,,0,,
NZ,GT,2002,,,,
NZ,GW,2002,,0,,
NZ,GY,2002,,0,,
NZ,HN,2002,,0,,
NZ,HR,2002,,0,,
NZ,HT,2002,,0,,
NZ,IN,2002,,,,
NZ,IQ,2002,,0,,
NZ,IR,2002,,0,,
NZ,JM,2002,,0,,
NZ,JO,2002,,0,,
NZ,KE,2002,,0,,
NZ,KG,2002,,0,,
NZ,KH,2002,,0,,
NZ,KI,2002,,0,,
NZ,KM,2002,,0,,
NZ,KN,2002,,0,,
NZ,KP,2002,,0,,
NZ,KZ,2002,,0,,
NZ,LA,2002,,0,,
NZ,LB,2002,,0,,
NZ,LC,2002,,0,,
NZ,LK,2002,,0,,
NZ,LR,2002,,0,,
NZ,LS,2002,,0,,
NZ,LY,2002,,0,,
NZ,MA,2002,,0,,
NZ,MD,2002,,0,,
NZ,ME,2002,,0,,
NZ,MG,2002,,0,,
NZ,MH,2002,,0,,
NZ,MK,2002,,0,,
NZ,ML,2002,,0,,
NZ,MM,2002,,0,,
NZ,MN,2002,,0,,
NZ,MR,2002,,0,,
NZ,MS,2002,,0,,
NZ,MT,2002,,,,
NZ,MU,2002,,0,,
NZ,MV,2002,,0,,
NZ,MW,2002,,0,,
NZ,MX,2002,,,,
NZ,MY,2002,,,,
NZ,MZ,2002,,0,,
NZ,NA,2002,,,,
NZ,NE,2002,,0,,
NZ,NG,2002,,0,,
NZ,NI,2002,,0,,
NZ,NP,2002,,0,,
NZ,NR,2002,,0,,
NZ,NU,2002,,0,,
NZ,OM,2002,,0,,
NZ,PA,2002,,0,,
NZ,PE,2002,,,,
NZ,PG,2002,,,,
NZ,PH,2002,,0,,
NZ,PK,2002,,0,,
NZ,PS,2002,,0,,
NZ,PW,2002,,0,,
NZ,PY,2002,,0,,
NZ,RS,2002,,0,,
NZ,RW,2002,,0,,
NZ,SA,2002,,,,
NZ,SB,2002,,,,
NZ,SC,2002,,0,,
NZ,SD,2002,,0,,
NZ,SH,2002,,0,,
NZ,SI,2002,,0,,
NZ,SL,2002,,0,,
NZ,SN,2002,,0,,
NZ,SO,2002,,0,,
NZ,SR,2002,,0,,
NZ,SS,2002,,,,
NZ,ST,2002,,0,,
NZ,SV,2002,,0,,
NZ,SY,2002,,0,,
NZ,SZ,2002,,0,,
NZ,TC,2002,,0,,
NZ,TD,2002,,0,,
NZ,TG,2002,,0,,
NZ,TH,2002,,,,
NZ,TJ,2002,,0,,
NZ,TK,2002,,0,,
NZ,TL,2002,,0,,
NZ,TM,2002,,0,,
NZ,TN,2002,,0,,
NZ,TO,2002,,0,,
NZ,TR,2002,,0,,
NZ,TT,2002,,0,,
NZ,TV,2002,,0,,
NZ,TZ,2002,,0,,
NZ,UA,2002,,0,,
NZ,UG,2002,,0,,
NZ,UY,2002,,,,
NZ,UZ,2002,,0,,
NZ,VC,2002,,0,,
NZ,VE,2002,,,,
NZ,VN,2002,,0,,
NZ,VU,2002,,,,
NZ,WF,2002,,0,,
NZ,WS,2002,,,,
NZ,XK,2002,,,,
NZ,YE,2002,,0,,
NZ,YT,2002,,,,
NZ,ZA,2002,,,,
NZ,ZM,2002,,0,,
NZ,ZW,2002,,0,,
NZ,AF,2003,,0,,
NZ,AG,2003,,0,,
NZ,AI,2003,,0,,
NZ,AL,2003,,0,,
NZ,AM,2003,,0,,
NZ,AO,2003,,0,,
NZ,AR,2003,,,,
NZ,AZ,2003,,0,,
NZ,BA,2003,,0,,
NZ,BB,2003,,0,,
NZ,BD,2003,,0,,
NZ,BF,2003,,0,,
NZ,BH,2003,,,,
NZ,BI,2003,,0,,
NZ,BJ,2003,,0,,
NZ,BO,2003,,0,,
NZ,BR,2003,,0,,
NZ,BT,2003,,0,,
NZ,BW,2003,,0,,
NZ,BY,2003,,0,,
NZ,BZ,2003,,0,,
NZ,CD,2003,,0,,
NZ,CF,2003,,0,,
NZ,CG,2003,,0,,
NZ,CI,2003,,0,,
NZ,CK,2003,,,,
NZ,CL,2003,,,,
NZ,CM,2003,,0,,
NZ,CN,2003,,,,
NZ,CO,2003,,0,,
NZ,CR,2003,,0,,
NZ,CU,2003,,0,,
NZ,CV,2003,,0,,
NZ,DJ,2003,,0,,
NZ,DM,2003,,0,,
NZ,DO,2003,,0,,
NZ,DZ,2003,,0,,
NZ,EC,2003,,0,,
NZ,EG,2003,,0,,
NZ,ER,2003,,0,,
NZ,ET,2003,,0,,
NZ,FJ,2003,,1419873.777,,
NZ,FM,2003,,0,,
NZ,GA,2003,,0,,
NZ,GD,2003,,0,,
NZ,GE,2003,,0,,
NZ,GH,2003,,0,,
NZ,GM,2003,,0,,
NZ,GN,2003,,0,,
NZ,GQ,2003,,0,,
NZ,GT,2003,,0,,
NZ,GW,2003,,0,,
NZ,GY,2003,,0,,
NZ,HN,2003,,0,,
NZ,HR,2003,,0,,
NZ,HT,2003,,0,,
NZ,IN,2003,,0,,
NZ,IQ,2003,,0,,
NZ,IR,2003,,0,,
NZ,JM,2003,,0,,
NZ,JO,2003,,0,,
NZ,KE,2003,,0,,
NZ,KG,2003,,0,,
NZ,KH,2003,,0,,
NZ,KI,2003,,0,,
NZ,KM,2003,,0,,
NZ,KN,2003,,0,,
NZ,KP,2003,,0,,
NZ,KZ,2003,,0,,
NZ,LA,2003,,0,,
NZ,LB,2003,,0,,
NZ,LC,2003,,0,,
NZ,LK,2003,,0,,
NZ,LR,2003,,0,,
NZ,LS,2003,,0,,
NZ,LY,2003,,0,,
NZ,MA,2003,,0,,
NZ,MD,2003,,0,,
NZ,ME,2003,,0,,
NZ,MG,2003,,0,,
NZ,MH,2003,,0,,
NZ,MK,2003,,0,,
NZ,ML,2003,,0,,
NZ,MM,2003,,0,,
NZ,MN,2003,,0,,
NZ,MR,2003,,0,,
NZ,MS,2003,,0,,
NZ,MT,2003,,,,
NZ,MU,2003,,0,,
NZ,MV,2003,,0,,
NZ,MW,2003,,0,,
NZ,MX,2003,,0,,
NZ,MY,2003,,,,
NZ,MZ,2003,,0,,
NZ,NA,2003,,,,
NZ,NE,2003,,0,,
NZ,NG,2003,,0,,
NZ,NI,2003,,0,,
NZ,NP,2003,,0,,
NZ,NR,2003,,0,,
NZ,NU,2003,,0,,
NZ,OM,2003,,0,,
NZ,PA,2003,,0,,
NZ,PE,2003,,,,
NZ,PG,2003,,,,
NZ,PH,2003,,,,
NZ,PK,2003,,0,,
NZ,PS,2003,,0,,
NZ,PW,2003,,0,,
NZ,PY,2003,,0,,
NZ,RS,2003,,0,,
NZ,RW,2003,,0,,
NZ,SA,2003,,0,,
NZ,SB,2003,,,,
NZ,SC,2003,,0,,
NZ,SD,2003,,0,,
NZ,SH,2003,,0,,
NZ,SI,2003,,0,,
NZ,SL,2003,,0,,
NZ,SN,2003,,0,,
NZ,SO,2003,,0,,
NZ,SR,2003,,0,,
NZ,SS,2003,,,,
NZ,ST,2003,,0,,
NZ,SV,2003,,0,,
NZ,SY,2003,,0,,
NZ,SZ,2003,,0,,
NZ,TC,2003,,0,,
NZ,TD,2003,,0,,
NZ,TG,2003,,0,,
NZ,TH,2003,,,,
NZ,TJ,2003,,0,,
NZ,TK,2003,,0,,
NZ,TL,2003,,0,,
NZ,TM,2003,,0,,
NZ,TN,2003,,0,,
NZ,TO,2003,,0,,
NZ,TR,2003,,0,,
NZ,TT,2003,,0,,
NZ,TV,2003,,0,,
NZ,TZ,2003,,0,,
NZ,UA,2003,,0,,
NZ,UG,2003,,0,,
NZ,UY,2003,,,,
NZ,UZ,2003,,0,,
NZ,VC,2003,,0,,
NZ,VE,2003,,0,,
NZ,VN,2003,,0,,
NZ,VU,2003,,,,
NZ,WF,2003,,0,,
NZ,WS,2003,,0,,
NZ,XK,2003,,,,
NZ,YE,2003,,0,,
NZ,YT,2003,,,,
NZ,ZA,2003,,,,
NZ,ZM,2003,,0,,
NZ,ZW,2003,,0,,
NZ,AF,2004,,0,,
NZ,AG,2004,,0,,
NZ,AI,2004,,0,,
NZ,AL,2004,,0,,
NZ,AM,2004,,0,,
NZ,AO,2004,,0,,
NZ,AR,2004,,0,,
NZ,AZ,2004,,0,,
NZ,BA,2004,,0,,
NZ,BB,2004,,0,,
NZ,BD,2004,,0,,
NZ,BF,2004,,0,,
NZ,BH,2004,,54860147.72,,
NZ,BI,2004,,0,,
NZ,BJ,2004,,0,,
NZ,BO,2004,,0,,
NZ,BR,2004,,0,,
NZ,BT,2004,,0,,
NZ,BW,2004,,0,,
NZ,BY,2004,,0,,
NZ,BZ,2004,,0,,
NZ,CD,2004,,0,,
NZ,CF,2004,,0,,
NZ,CG,2004,,0,,
NZ,CI,2004,,0,,
NZ,CK,2004,,0,,
NZ,CL,2004,,0,,
NZ,CM,2004,,0,,
NZ,CN,2004,,0,,
NZ,CO,2004,,0,,
NZ,CR,2004,,0,,
NZ,CU,2004,,0,,
NZ,CV,2004,,0,,
NZ,DJ,2004,,0,,
NZ,DM,2004,,0,,
NZ,DO,2004,,0,,
NZ,DZ,2004,,0,,
NZ,EC,2004,,0,,
NZ,EG,2004,,0,,
NZ,ER,2004,,0,,
NZ,ET,2004,,0,,
NZ,FJ,2004,,1958710.24,,
NZ,FM,2004,,0,,
NZ,GA,2004,,0,,
NZ,GD,2004,,0,,
NZ,GE,2004,,0,,
NZ,GH,2004,,0,,
NZ,GM,2004,,0,,
NZ,GN,2004,,0,,
NZ,GQ,2004,,0,,
NZ,GT,2004,,0,,
NZ,GW,2004,,0,,
NZ,GY,2004,,0,,
NZ,HN,2004,,0,,
NZ,HR,2004,,0,,
NZ,HT,2004,,0,,
NZ,IN,2004,,0,,
NZ,IQ,2004,,0,,
NZ,IR,2004,,0,,
NZ,JM,2004,,0,,
NZ,JO,2004,,0,,
NZ,KE,2004,,0,,
NZ,KG,2004,,0,,
NZ,KH,2004,,0,,
NZ,KI,2004,,0,,
NZ,KM,2004,,0,,
NZ,KN,2004,,0,,
NZ,KP,2004,,0,,
NZ,KZ,2004,,0,,
NZ,LA,2004,,0,,
NZ,LB,2004,,0,,
NZ,LC,2004,,0,,
NZ,LK,2004,,0,,
NZ,LR,2004,,0,,
NZ,LS,2004,,0,,
NZ,LY,2004,,0,,
NZ,MA,2004,,0,,
NZ,MD,2004,,0,,
NZ,ME,2004,,0,,
NZ,MG,2004,,0,,
NZ,MH,2004,,0,,
NZ,MK,2004,,0,,
NZ,ML,2004,,0,,
NZ,MM,2004,,0,,
NZ,MN,2004,,0,,
NZ,MR,2004,,0,,
NZ,MS,2004,,0,,
NZ,MT,2004,,0,,
NZ,MU,2004,,0,,
NZ,MV,2004,,0,,
NZ,MW,2004,,0,,
NZ,MX,2004,,0,,
NZ,MY,2004,,1469402.248,,
NZ,MZ,2004,,0,,
NZ,NA,2004,,0,,
NZ,NE,2004,,0,,
NZ,NG,2004,,0,,
NZ,NI,2004,,0,,
NZ,NP,2004,,0,,
NZ,NR,2004,,0,,
NZ,NU,2004,,0,,
NZ,OM,2004,,0,,
NZ,PA,2004,,0,,
NZ,PE,2004,,0,,
NZ,PG,2004,,0,,
NZ,PH,2004,,0,,
NZ,PK,2004,,0,,
NZ,PS,2004,,0,,
NZ,PW,2004,,0,,
NZ,PY,2004,,0,,
NZ,RS,2004,,0,,
NZ,RW,2004,,0,,
NZ,SA,2004,,0,,
NZ,SB,2004,,0,,
NZ,SC,2004,,0,,
NZ,SD,2004,,0,,
NZ,SH,2004,,0,,
NZ,SI,2004,,0,,
NZ,SL,2004,,0,,
NZ,SN,2004,,0,,
NZ,SO,2004,,0,,
NZ,SR,2004,,0,,
NZ,SS,2004,,,,
NZ,ST,2004,,0,,
NZ,SV,2004,,0,,
NZ,SY,2004,,0,,
NZ,SZ,2004,,0,,
NZ,TC,2004,,0,,
NZ,TD,2004,,0,,
NZ,TG,2004,,0,,
NZ,TH,2004,,0,,
NZ,TJ,2004,,0,,
NZ,TK,2004,,0,,
NZ,TL,2004,,0,,
NZ,TM,2004,,0,,
NZ,TN,2004,,0,,
NZ,TO,2004,,0,,
NZ,TR,2004,,0,,
NZ,TT,2004,,0,,
NZ,TV,2004,,0,,
NZ,TZ,2004,,0,,
NZ,UA,2004,,0,,
NZ,UG,2004,,0,,
NZ,UY,2004,,0,,
NZ,UZ,2004,,0,,
NZ,VC,2004,,0,,
NZ,VE,2004,,0,,
NZ,VN,2004,,0,,
NZ,VU,2004,,0,,
NZ,WF,2004,,0,,
NZ,WS,2004,,0,,
NZ,XK,2004,,,,
NZ,YE,2004,,0,,
NZ,YT,2004,,,,
NZ,ZA,2004,,980094.256,,
NZ,ZM,2004,,0,,
NZ,ZW,2004,,0,,
NZ,AF,2005,,0,,
NZ,AG,2005,,0,,
NZ,AI,2005,,0,,
NZ,AL,2005,,0,,
NZ,AM,2005,,0,,
NZ,AO,2005,,0,,
NZ,AR,2005,,,,
NZ,AZ,2005,,0,,
NZ,BA,2005,,0,,
NZ,BB,2005,,0,,
NZ,BD,2005,,,,
NZ,BF,2005,,0,,
NZ,BH,2005,,,,
NZ,BI,2005,,0,,
NZ,BJ,2005,,0,,
NZ,BO,2005,,0,,
NZ,BR,2005,,,,
NZ,BT,2005,,0,,
NZ,BW,2005,,0,,
NZ,BY,2005,,0,,
NZ,BZ,2005,,0,,
NZ,CD,2005,,0,,
NZ,CF,2005,,0,,
NZ,CG,2005,,0,,
NZ,CI,2005,,0,,
NZ,CK,2005,,,,
NZ,CL,2005,,,,
NZ,CM,2005,,0,,
NZ,CN,2005,,,,
NZ,CO,2005,,,,
NZ,CR,2005,,0,,
NZ,CU,2005,,0,,
NZ,CV,2005,,0,,
NZ,DJ,2005,,0,,
NZ,DM,2005,,0,,
NZ,DO,2005,,0,,
NZ,DZ,2005,,,,
NZ,EC,2005,,0,,
NZ,EG,2005,,,,
NZ,ER,2005,,0,,
NZ,ET,2005,,0,,
NZ,FJ,2005,,957942.631,,
NZ,FM,2005,,0,,
NZ,GA,2005,,0,,
NZ,GD,2005,,0,,
NZ,GE,2005,,0,,
NZ,GH,2005,,0,,
NZ,GM,2005,,0,,
NZ,GN,2005,,0,,
NZ,GQ,2005,,0,,
NZ,GT,2005,,,,
NZ,GW,2005,,0,,
NZ,GY,2005,,0,,
NZ,HN,2005,,0,,
NZ,HR,2005,,0,,
NZ,HT,2005,,0,,
NZ,IN,2005,,,,
NZ,IQ,2005,,0,,
NZ,IR,2005,,0,,
NZ,JM,2005,,0,,
NZ,JO,2005,,,,
NZ,KE,2005,,0,,
NZ,KG,2005,,0,,
NZ,KH,2005,,0,,
NZ,KI,2005,,0,,
NZ,KM,2005,,0,,
NZ,KN,2005,,0,,
NZ,KP,2005,,0,,
NZ,KZ,2005,,0,,
NZ,LA,2005,,0,,
NZ,LB,2005,,0,,
NZ,LC,2005,,0,,
NZ,LK,2005,,,,
NZ,LR,2005,,0,,
NZ,LS,2005,,0,,
NZ,LY,2005,,0,,
NZ,MA,2005,,0,,
NZ,MD,2005,,0,,
NZ,ME,2005,,0,,
NZ,MG,2005,,0,,
NZ,MH,2005,,0,,
NZ,MK,2005,,0,,
NZ,ML,2005,,0,,
NZ,MM,2005,,0,,
NZ,MN,2005,,0,,
NZ,MR,2005,,0,,
NZ,MS,2005,,0,,
NZ,MT,2005,,,,
NZ,MU,2005,,,,
NZ,MV,2005,,0,,
NZ,MW,2005,,0,,
NZ,MX,2005,,,,
NZ,MY,2005,,,,
NZ,MZ,2005,,0,,
NZ,NA,2005,,0,,
NZ,NE,2005,,0,,
NZ,NG,2005,,0,,
NZ,NI,2005,,0,,
NZ,NP,2005,,0,,
NZ,NR,2005,,0,,
NZ,NU,2005,,0,,
NZ,OM,2005,,0,,
NZ,PA,2005,,,,
NZ,PE,2005,,,,
NZ,PG,2005,,1915885.262,,
NZ,PH,2005,,,,
NZ,PK,2005,,0,,
NZ,PS,2005,,0,,
NZ,PW,2005,,0,,
NZ,PY,2005,,0,,
NZ,RS,2005,,0,,
NZ,RW,2005,,0,,
NZ,SA,2005,,,,
NZ,SB,2005,,,,
NZ,SC,2005,,0,,
NZ,SD,2005,,0,,
NZ,SH,2005,,0,,
NZ,SI,2005,,0,,
NZ,SL,2005,,0,,
NZ,SN,2005,,0,,
NZ,SO,2005,,0,,
NZ,SR,2005,,0,,
NZ,SS,2005,,,,
NZ,ST,2005,,0,,
NZ,SV,2005,,0,,
NZ,SY,2005,,0,,
NZ,SZ,2005,,0,,
NZ,TC,2005,,0,,
NZ,TD,2005,,0,,
NZ,TG,2005,,0,,
NZ,TH,2005,,,,
NZ,TJ,2005,,0,,
NZ,TK,2005,,0,,
NZ,TL,2005,,0,,
NZ,TM,2005,,0,,
NZ,TN,2005,,0,,
NZ,TO,2005,,,,
NZ,TR,2005,,,,
NZ,TT,2005,,,,
NZ,TV,2005,,0,,
NZ,TZ,2005,,,,
NZ,UA,2005,,0,,
NZ,UG,2005,,0,,
NZ,UY,2005,,,,
NZ,UZ,2005,,0,,
NZ,VC,2005,,0,,
NZ,VE,2005,,,,
NZ,VN,2005,,0,,
NZ,VU,2005,,,,
NZ,WF,2005,,0,,
NZ,WS,2005,,0,,
NZ,XK,2005,,,,
NZ,YE,2005,,0,,
NZ,YT,2005,,,,
NZ,ZA,2005,,,,
NZ,ZM,2005,,0,,
NZ,ZW,2005,,0,,
NZ,AF,2006,,0,,
NZ,AG,2006,,0,,
NZ,AI,2006,,0,,
NZ,AL,2006,,0,,
NZ,AM,2006,,0,,
NZ,AO,2006,,0,,
NZ,AR,2006,,,,
NZ,AZ,2006,,0,,
NZ,BA,2006,,0,,
NZ,BB,2006,,0,,
NZ,BD,2006,,0,,
NZ,BF,2006,,0,,
NZ,BH,2006,,,,
NZ,BI,2006,,0,,
NZ,BJ,2006,,0,,
NZ,BO,2006,,0,,
NZ,BR,2006,,,,
NZ,BT,2006,,0,,
NZ,BW,2006,,0,,
NZ,BY,2006,,0,,
NZ,BZ,2006,,0,,
NZ,CD,2006,,0,,
NZ,CF,2006,,0,,
NZ,CG,2006,,0,,
NZ,CI,2006,,0,,
NZ,CK,2006,,,,
NZ,CL,2006,,,,
NZ,CM,2006,,0,,
NZ,CN,2006,,,,
NZ,CO,2006,,0,,
NZ,CR,2006,,0,,
NZ,CU,2006,,0,,
NZ,CV,2006,,0,,
NZ,DJ,2006,,0,,
NZ,DM,2006,,0,,
NZ,DO,2006,,0,,
NZ,DZ,2006,,0,,
NZ,EC,2006,,0,,
NZ,EG,2006,,,,
NZ,ER,2006,,0,,
NZ,ET,2006,,0,,
NZ,FJ,2006,,,,
NZ,FM,2006,,0,,
NZ,GA,2006,,0,,
NZ,GD,2006,,0,,
NZ,GE,2006,,0,,
NZ,GH,2006,,0,,
NZ,GM,2006,,0,,
NZ,GN,2006,,0,,
NZ,GQ,2006,,0,,
NZ,GT,2006,,,,
NZ,GW,2006,,0,,
NZ,GY,2006,,0,,
NZ,HN,2006,,0,,
NZ,HR,2006,,0,,
NZ,HT,2006,,0,,
NZ,IN,2006,,0,,
NZ,IQ,2006,,0,,
NZ,IR,2006,,0,,
NZ,JM,2006,,0,,
NZ,JO,2006,,0,,
NZ,KE,2006,,0,,
NZ,KG,2006,,0,,
NZ,KH,2006,,0,,
NZ,KI,2006,,0,,
NZ,KM,2006,,0,,
NZ,KN,2006,,0,,
NZ,KP,2006,,0,,
NZ,KZ,2006,,0,,
NZ,LA,2006,,0,,
NZ,LB,2006,,0,,
NZ,LC,2006,,0,,
NZ,LK,2006,,,,
NZ,LR,2006,,0,,
NZ,LS,2006,,0,,
NZ,LY,2006,,0,,
NZ,MA,2006,,0,,
NZ,MD,2006,,0,,
NZ,ME,2006,,0,,
NZ,MG,2006,,0,,
NZ,MH,2006,,0,,
NZ,MK,2006,,0,,
NZ,ML,2006,,0,,
NZ,MM,2006,,0,,
NZ,MN,2006,,0,,
NZ,MR,2006,,0,,
NZ,MS,2006,,0,,
NZ,MT,2006,,0,,
NZ,MU,2006,,,,
NZ,MV,2006,,0,,
NZ,MW,2006,,0,,
NZ,MX,2006,,,,
NZ,MY,2006,,,,
NZ,MZ,2006,,0,,
NZ,NA,2006,,0,,
NZ,NE,2006,,0,,
NZ,NG,2006,,0,,
NZ,NI,2006,,0,,
NZ,NP,2006,,0,,
NZ,NR,2006,,0,,
NZ,NU,2006,,0,,
NZ,OM,2006,,0,,
NZ,PA,2006,,,,
NZ,PE,2006,,,,
NZ,PG,2006,,0,,
NZ,PH,2006,,,,
NZ,PK,2006,,0,,
NZ,PS,2006,,0,,
NZ,PW,2006,,0,,
NZ,PY,2006,,0,,
NZ,RS,2006,,0,,
NZ,RW,2006,,0,,
NZ,SA,2006,,,,
NZ,SB,2006,,,,
NZ,SC,2006,,0,,
NZ,SD,2006,,0,,
NZ,SH,2006,,0,,
NZ,SI,2006,,0,,
NZ,SL,2006,,0,,
NZ,SN,2006,,0,,
NZ,SO,2006,,0,,
NZ,SR,2006,,0,,
NZ,SS,2006,,,,
NZ,ST,2006,,0,,
NZ,SV,2006,,0,,
NZ,SY,2006,,0,,
NZ,SZ,2006,,0,,
NZ,TC,2006,,0,,
NZ,TD,2006,,0,,
NZ,TG,2006,,0,,
NZ,TH,2006,,,,
