id,parent,purpose-code,purpose-name,sector,sector-web-id,year,value
undp,United Nations Development Programme,15220,"Civilian peace-building, conflict prevention and resolution",Governance & security,governance-and-security,2005,4482482.63
undp,United Nations Development Programme,15220,"Civilian peace-building, conflict prevention and resolution",Governance & security,governance-and-security,2006,2838857.43
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2004,985929.43
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2005,1854398.41
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2014,1580674.92
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2009,2463.72
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2007,529491.66
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2008,506396.33
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2006,320295.77
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2013,2143860.78
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2010,794.77
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2011,2402000.83
undp,United Nations Development Programme,15230,Participation in international peacekeeping operations,Governance & security,governance-and-security,2012,2637074.99
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2009,8211072.66
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2010,4013596.60
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2014,2131007.21
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2004,2150790.77
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2011,5312539.98
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2012,5148828.29
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2008,2881879.48
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2007,1205716.14
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2006,2996618.82
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2013,1593152.21
undp,United Nations Development Programme,15240,Reintegration and SALW control,Governance & security,governance-and-security,2005,1521945.84
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2006,-591843.65
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2005,1329559.93
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2013,3143976.26
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2007,241279.35
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2008,1367233.16
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2009,5003075.60
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2014,2939765.04
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2004,1130629.21
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2010,3545867.39
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2011,1983409.10
undp,United Nations Development Programme,15250,Removal of land mines and explosive remnants of war,Governance & security,governance-and-security,2012,2357669.65
undp,United Nations Development Programme,15261,Child soldiers (prevention and demobilisation),Governance & security,governance-and-security,2004,-135332.85
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2005,3055301.45
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2010,1901543.02
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2004,5202484.63
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2009,4260824.22
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2013,3840428.37
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2008,4110904.88
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2011,1876851.34
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2012,8283703.79
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2007,3442768.56
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2014,6053709.94
undp,United Nations Development Programme,16010,Social/welfare services,Other social services,other-social-services,2006,2391786.87
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2011,2724351.36
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2014,3665864.00
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2012,4023363.14
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2013,4047392.35
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2009,5323411.92
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2008,1406937.73
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2007,2030146.48
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2004,443811.13
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2010,5981694.95
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2005,1129693.79
undp,United Nations Development Programme,16020,Employment policy and administrative management,Other social services,other-social-services,2006,2578705.48
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2007,14893.35
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2014,92147.82
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2006,2001.10
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2004,98112.41
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2012,160000.80
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2011,58960.78
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2008,125874.89
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2005,234676.85
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2009,280759.50
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2010,80102.40
undp,United Nations Development Programme,16030,Housing policy and administrative management,Other social services,other-social-services,2013,0.00
undp,United Nations Development Programme,16040,Low-cost housing,Other social services,other-social-services,2004,181298.69
undp,United Nations Development Programme,16040,Low-cost housing,Other social services,other-social-services,2010,0.00
undp,United Nations Development Programme,16040,Low-cost housing,Other social services,other-social-services,2008,33331.37
undp,United Nations Development Programme,16040,Low-cost housing,Other social services,other-social-services,2009,337697.70
undp,United Nations Development Programme,16040,Low-cost housing,Other social services,other-social-services,2013,99865.99
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2004,416501.74
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2005,484555.66
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2007,601003.46
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2009,1072107.10
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2006,622192.08
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2014,175740.84
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2011,1669233.50
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2013,1257059.19
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2012,0.00
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2010,1249819.26
undp,United Nations Development Programme,16050,Multisector aid for basic social services,Other social services,other-social-services,2008,-1772.51
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2005,316732.78
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2014,27170.24
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2007,25683.37
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2011,87263.71
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2004,419962.66
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2008,334218.95
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2012,122706.44
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2009,147435.43
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2010,33495.90
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2013,101702.33
undp,United Nations Development Programme,16061,Culture and recreation,Other social services,other-social-services,2006,116127.69
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2012,2720925.55
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2005,1603739.30
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2006,1210295.03
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2004,618162.16
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2010,3560593.90
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2013,2912979.85
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2011,3137721.96
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2008,181443.30
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2007,879635.33
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2009,4393707.96
undp,United Nations Development Programme,16062,Statistical capacity building,Other social services,other-social-services,2014,2358935.97
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2007,185245.76
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2014,29828.39
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2010,22591.11
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2013,47722.83
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2008,55325.30
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2004,458826.16
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2006,247618.82
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2005,406034.22
undp,United Nations Development Programme,16063,Narcotics control,Other social services,other-social-services,2009,221284.20
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2007,2102161.67
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2010,4310078.67
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2012,2221656.30
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2011,3067348.93
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2013,1211390.43
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2014,592852.07
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2005,1088385.22
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2004,901690.57
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2006,1688780.04
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2008,1653465.11
undp,United Nations Development Programme,16064,Social mitigation of HIV/AIDS,Other social services,other-social-services,2009,5745043.91
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2006,82599.98
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2007,55810.36
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2008,32807.82
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2009,101662.62
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2005,99340.52
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2004,119746.37
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2010,36586.03
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2013,179857.42
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2012,157586.00
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2014,29351.13
undp,United Nations Development Programme,21010,Transport policy & administrative management,Infrastructure,infrastructure,2011,42515.88
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2006,227660.55
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2011,0.00
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2007,167745.11
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2009,0.00
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2005,264780.63
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2004,203368.68
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2008,3819.81
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2012,0.00
undp,United Nations Development Programme,21020,Road transport,Infrastructure,infrastructure,2010,0.00
undp,United Nations Development Programme,21040,Water transport,Infrastructure,infrastructure,2004,70378.50
undp,United Nations Development Programme,21040,Water transport,Infrastructure,infrastructure,2008,336126.69
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2007,1476993.31
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2009,-3900.02
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2013,27291.50
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2011,114986.65
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2004,160251.69
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2008,178869.20
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2010,103786.03
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2012,88868.80
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2014,1151.63
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2005,51280.55
undp,United Nations Development Programme,21050,Air transport,Infrastructure,infrastructure,2006,106460.75
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2010,497802.46
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2012,353132.25
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2011,370918.50
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2004,875432.61
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2005,1644536.70
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2006,1136403.09
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2007,1884746.52
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2008,409260.41
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2009,412227.92
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2014,809519.49
undp,United Nations Development Programme,22010,Communications policy & administrative management,Infrastructure,infrastructure,2013,236239.95
undp,United Nations Development Programme,22020,Telecommunications,Infrastructure,infrastructure,2005,2028.56
undp,United Nations Development Programme,22020,Telecommunications,Infrastructure,infrastructure,2009,11825.87
undp,United Nations Development Programme,22020,Telecommunications,Infrastructure,infrastructure,2011,11523.59
undp,United Nations Development Programme,22020,Telecommunications,Infrastructure,infrastructure,2012,2594.17
undp,United Nations Development Programme,22020,Telecommunications,Infrastructure,infrastructure,2010,10984.61
undp,United Nations Development Programme,22030,Radio/television/print media,Infrastructure,infrastructure,2012,37907.84
undp,United Nations Development Programme,22030,Radio/television/print media,Infrastructure,infrastructure,2014,0.00
undp,United Nations Development Programme,22030,Radio/television/print media,Infrastructure,infrastructure,2011,6468.52
undp,United Nations Development Programme,22030,Radio/television/print media,Infrastructure,infrastructure,2013,238.61
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2007,2434713.53
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2010,2188155.08
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2013,47223.73
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2012,500853.64
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2008,1749164.02
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2006,4228341.22
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2005,1760247.45
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2004,1894124.19
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2014,60500.54
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2009,2291985.11
undp,United Nations Development Programme,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2011,771799.68
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2012,5228365.49
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2006,518342.94
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2014,8766228.26
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2013,4138931.70
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2009,7470718.87
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2010,5808517.46
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2008,713745.37
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2007,496594.25
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2011,5524098.16
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2004,456235.79
undp,United Nations Development Programme,23110,Energy policy and administrative management,Infrastructure,infrastructure,2005,1093257.66
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2005,36989.73
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2011,830426.50
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2014,2411074.72
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2004,-1526.00
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2013,1089130.49
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2012,1023572.90
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2009,343537.24
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2010,145768.73
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2008,88709.02
undp,United Nations Development Programme,23210,"Energy generation, renewable sources - multiple technologies",Infrastructure,infrastructure,2006,2954.36
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2005,134720.11
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2008,33489.67
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2009,17183.15
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2012,496823.80
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2013,555033.45
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2011,63692.38
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2010,68492.87
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2014,481557.92
undp,United Nations Development Programme,23220,Hydro-electric power plants,Infrastructure,infrastructure,2004,388716.91
undp,United Nations Development Programme,23230,Solar energy,Infrastructure,infrastructure,2014,130696.55
undp,United Nations Development Programme,23230,Solar energy,Infrastructure,infrastructure,2012,4074.10
undp,United Nations Development Programme,23230,Solar energy,Infrastructure,infrastructure,2004,61453.89
undp,United Nations Development Programme,23230,Solar energy,Infrastructure,infrastructure,2006,0.01
undp,United Nations Development Programme,23230,Solar energy,Infrastructure,infrastructure,2007,-0.01
undp,United Nations Development Programme,23230,Solar energy,Infrastructure,infrastructure,2013,152119.51
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2010,45810.83
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2008,75327.11
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2009,34932.44
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2007,-0.01
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2006,87723.78
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2012,23742.60
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2013,23312.60
undp,United Nations Development Programme,23240,Wind energy,Infrastructure,infrastructure,2011,265864.65
undp,United Nations Development Programme,23260,Geothermal energy,Infrastructure,infrastructure,2013,13296.77
undp,United Nations Development Programme,23260,Geothermal energy,Infrastructure,infrastructure,2014,26486.58
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2012,197659.00
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2009,53635.76
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2011,33220.84
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2008,191159.33
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2010,26555.42
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2005,3520.35
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2014,206688.48
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2006,16.67
undp,United Nations Development Programme,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2013,1004458.26
undp,United Nations Development Programme,23330,Oil-fired electric power plants,Infrastructure,infrastructure,2010,371001.86
undp,United Nations Development Programme,23330,Oil-fired electric power plants,Infrastructure,infrastructure,2009,682629.30
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2013,2067.00
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2004,22158.38
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2009,35477.60
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2008,34550.74
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2007,3844.12
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2012,97182.40
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2010,0.00
undp,United Nations Development Programme,23630,Electric power transmission and distribution,Infrastructure,infrastructure,2011,155140.25
undp,United Nations Development Programme,23640,Gas distribution,Infrastructure,infrastructure,2007,46860.90
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2007,100617.46
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2005,72920.32
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2006,268358.58
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2008,246163.81
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2011,1537326.92
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2004,257422.43
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2014,521716.51
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2009,1908294.44
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2012,1731653.39
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2013,1332328.04
undp,United Nations Development Programme,24010,Financial policy & administrative management,Banking & business,banking-and-business,2010,1762533.46
undp,United Nations Development Programme,24020,Monetary institutions,Banking & business,banking-and-business,2008,96837.18
undp,United Nations Development Programme,24020,Monetary institutions,Banking & business,banking-and-business,2014,38236.98
undp,United Nations Development Programme,24020,Monetary institutions,Banking & business,banking-and-business,2004,18178.24
undp,United Nations Development Programme,24020,Monetary institutions,Banking & business,banking-and-business,2005,-20.46
undp,United Nations Development Programme,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2009,131017.61
undp,United Nations Development Programme,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2008,2790.91
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2009,6455046.74
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2007,3148908.59
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2010,3706116.99
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2008,5117353.25
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2011,2806348.39
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2004,946626.24
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2005,2272477.14
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2013,1215981.76
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2014,470941.34
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2012,1373486.33
undp,United Nations Development Programme,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2006,3139904.01
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2014,10522493.02
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2013,11786780.15
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2011,5991223.54
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2004,5266347.74
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2005,6780570.04
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2012,5980875.79
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2010,5369964.17
undp,United Nations Development Programme,25010,Business support services & institutions,Banking & business,banking-and-business,2008,9835112.68
