"id-from","entity-from-name","id-to","entity-to-name","year","sector","oof-bundle","channel","value"
"FR","France","BR","Brazil",2010,"other","oof-loan","unspecified",27606518
"ibrd","IBRD","BR","Brazil",2010,"environment","oof-loan","unspecified",2964251
"ibrd","IBRD","BR","Brazil",2010,"health","oof-loan","unspecified",665661428
"ibrd","IBRD","BR","Brazil",2010,"water-and-sanitation","oof-loan","unspecified",1455431862
"ibrd","IBRD","BR","Brazil",2010,"agriculture-and-food-security","oof-loan","unspecified",11683505
"ibrd","IBRD","BR","Brazil",2010,"education","oof-loan","unspecified",319939956
"ibrd","IBRD","BR","Brazil",2010,"infrastructure","oof-loan","unspecified",854770403
"ibrd","IBRD","BR","Brazil",2010,"other","oof-loan","unspecified",33829359
"ibrd","IBRD","BR","Brazil",2010,"industry-and-trade","oof-loan","unspecified",3527511
"ibrd","IBRD","BR","Brazil",2010,"governance-and-security","oof-loan","unspecified",849669512
"ibrd","IBRD","BR","Brazil",2010,"banking-and-business","oof-loan","unspecified",304638252
"ibrd","IBRD","BR","Brazil",2010,"other-social-services","oof-loan","unspecified",142610072
"idb","IDB","BR","Brazil",2010,"other","oof-loan","public-sector-recipient",1101265472
"idb","IDB","BR","Brazil",2010,"infrastructure","oof-loan","public-sector-recipient",462385177
"idb","IDB","BR","Brazil",2010,"banking-and-business","oof-loan","other",51929111
"idb","IDB","BR","Brazil",2010,"industry-and-trade","oof-loan","other",5192911
"idb","IDB","BR","Brazil",2010,"agriculture-and-food-security","oof-loan","public-sector-recipient",12198888
"idb","IDB","BR","Brazil",2010,"environment","oof-loan","public-sector-recipient",11712221
"idb","IDB","BR","Brazil",2010,"other-social-services","oof-loan","public-sector-recipient",34964573
"idb","IDB","BR","Brazil",2010,"health","oof-loan","public-sector-recipient",17973915
"idb","IDB","BR","Brazil",2010,"industry-and-trade","oof-loan","public-sector-recipient",58538308
"idb","IDB","BR","Brazil",2010,"infrastructure","oof-loan","other",82305367
"idb","IDB","BR","Brazil",2010,"governance-and-security","oof-loan","public-sector-recipient",89653702
"idb","IDB","BR","Brazil",2010,"water-and-sanitation","oof-loan","public-sector-recipient",157520441
"KR","South Korea","BR","Brazil",2010,"industry-and-trade","oof-loan","unspecified",535825080
"US","USA","BR","Brazil",2010,"other","oof-loan","unspecified",1244950
"AU","Australia","BR","Brazil",2011,"industry-and-trade","oof-grant","unspecified",1212767
"AU","Australia","BR","Brazil",2011,"other","oof-grant","unspecified",2590439
"FR","France","BR","Brazil",2011,"banking-and-business","oof-loan","unspecified",51314030
"FR","France","BR","Brazil",2011,"environment","oof-loan","unspecified",26099777
"ibrd","IBRD","BR","Brazil",2011,"infrastructure","oof-loan","unspecified",589688581
"ibrd","IBRD","BR","Brazil",2011,"other-social-services","oof-loan","unspecified",113017251
"ibrd","IBRD","BR","Brazil",2011,"other","oof-loan","unspecified",270241725
"ibrd","IBRD","BR","Brazil",2011,"industry-and-trade","oof-loan","unspecified",1835154
"ibrd","IBRD","BR","Brazil",2011,"water-and-sanitation","oof-loan","unspecified",156992256
"ibrd","IBRD","BR","Brazil",2011,"agriculture-and-food-security","oof-loan","unspecified",14619993
"ibrd","IBRD","BR","Brazil",2011,"environment","oof-loan","unspecified",64815516
"ibrd","IBRD","BR","Brazil",2011,"governance-and-security","oof-loan","unspecified",218540016
"ibrd","IBRD","BR","Brazil",2011,"humanitarian","oof-loan","unspecified",56810309
"ibrd","IBRD","BR","Brazil",2011,"health","oof-loan","unspecified",172202444
"ibrd","IBRD","BR","Brazil",2011,"banking-and-business","oof-loan","unspecified",157999746
"ibrd","IBRD","BR","Brazil",2011,"education","oof-loan","unspecified",152570524
"idb","IDB","BR","Brazil",2011,"health","oof-loan","public-sector-recipient",31566333
"idb","IDB","BR","Brazil",2011,"water-and-sanitation","oof-loan","public-sector-recipient",188761618
"idb","IDB","BR","Brazil",2011,"environment","oof-loan","public-sector-recipient",23483917
"idb","IDB","BR","Brazil",2011,"banking-and-business","oof-loan","other",6832855
"idb","IDB","BR","Brazil",2011,"other-social-services","oof-loan","public-sector-recipient",14695477
"idb","IDB","BR","Brazil",2011,"agriculture-and-food-security","oof-loan","public-sector-recipient",7985102
"idb","IDB","BR","Brazil",2011,"infrastructure","oof-loan","public-sector-recipient",223954102
"idb","IDB","BR","Brazil",2011,"other","oof-loan","public-sector-recipient",55451395
"idb","IDB","BR","Brazil",2011,"industry-and-trade","oof-loan","public-sector-recipient",56272259
"idb","IDB","BR","Brazil",2011,"governance-and-security","oof-loan","public-sector-recipient",82082733
"idb","IDB","BR","Brazil",2011,"infrastructure","oof-loan","other",48651245
"KR","South Korea","BR","Brazil",2011,"industry-and-trade","oof-loan","unspecified",123362708
"AU","Australia","BR","Brazil",2012,"other","oof-grant","unspecified",1662268
"AU","Australia","BR","Brazil",2012,"industry-and-trade","oof-grant","unspecified",1321974
"FR","France","BR","Brazil",2012,"banking-and-business","oof-loan","unspecified",38757914
"FR","France","BR","Brazil",2012,"other","oof-loan","unspecified",19510429
"ibrd","IBRD","BR","Brazil",2012,"environment","oof-loan","unspecified",134296980
"ibrd","IBRD","BR","Brazil",2012,"education","oof-loan","unspecified",481915078
"ibrd","IBRD","BR","Brazil",2012,"banking-and-business","oof-loan","unspecified",49115658
"ibrd","IBRD","BR","Brazil",2012,"industry-and-trade","oof-loan","unspecified",107115502
"ibrd","IBRD","BR","Brazil",2012,"agriculture-and-food-security","oof-loan","unspecified",53035068
"ibrd","IBRD","BR","Brazil",2012,"other","oof-loan","unspecified",142067069
"ibrd","IBRD","BR","Brazil",2012,"water-and-sanitation","oof-loan","unspecified",155468226
"ibrd","IBRD","BR","Brazil",2012,"other-social-services","oof-loan","unspecified",219373571
"ibrd","IBRD","BR","Brazil",2012,"health","oof-loan","unspecified",110876089
"ibrd","IBRD","BR","Brazil",2012,"infrastructure","oof-loan","unspecified",327480444
"ibrd","IBRD","BR","Brazil",2012,"governance-and-security","oof-loan","unspecified",869947418
"ibrd","IBRD","BR","Brazil",2012,"humanitarian","oof-loan","unspecified",74384500
"idb","IDB","BR","Brazil",2012,"infrastructure","oof-loan","other",57765194
"idb","IDB","BR","Brazil",2012,"banking-and-business","oof-loan","public-sector-recipient",787778
"idb","IDB","BR","Brazil",2012,"banking-and-business","oof-loan","other",64707750
"idb","IDB","BR","Brazil",2012,"governance-and-security","oof-loan","public-sector-recipient",691254100
"idb","IDB","BR","Brazil",2012,"infrastructure","oof-loan","public-sector-recipient",178395692
"idb","IDB","BR","Brazil",2012,"education","oof-loan","other",1e+06
"idb","IDB","BR","Brazil",2012,"agriculture-and-food-security","oof-loan","public-sector-recipient",1295620
"idb","IDB","BR","Brazil",2012,"water-and-sanitation","oof-loan","public-sector-recipient",190073660
"idb","IDB","BR","Brazil",2012,"industry-and-trade","oof-loan","other",12171351
"idb","IDB","BR","Brazil",2012,"environment","oof-loan","public-sector-recipient",15274893
"idb","IDB","BR","Brazil",2012,"other-social-services","oof-loan","public-sector-recipient",126662363
"idb","IDB","BR","Brazil",2012,"industry-and-trade","oof-loan","public-sector-recipient",40626459
"idb","IDB","BR","Brazil",2012,"health","oof-loan","public-sector-recipient",17299271
"KR","South Korea","BR","Brazil",2012,"industry-and-trade","oof-loan","unspecified",98649400
"AU","Australia","BR","Brazil",2013,"industry-and-trade","oof-grant","unspecified",2621052
"AU","Australia","BR","Brazil",2013,"other","oof-grant","unspecified",901921
"EU","European Union","BR","Brazil",2013,"infrastructure","oof-loan","multilateral",120846471
"FR","France","BR","Brazil",2013,"banking-and-business","oof-loan","unspecified",18370129
"FR","France","BR","Brazil",2013,"other","oof-loan","unspecified",8444748
"ibrd","IBRD","BR","Brazil",2013,"infrastructure","oof-loan","public-sector-recipient",490789518
"ibrd","IBRD","BR","Brazil",2013,"humanitarian","oof-loan","public-sector-recipient",51741903
"ibrd","IBRD","BR","Brazil",2013,"other","oof-loan","public-sector-recipient",33770916
"ibrd","IBRD","BR","Brazil",2013,"industry-and-trade","oof-loan","public-sector-recipient",81710409
"ibrd","IBRD","BR","Brazil",2013,"water-and-sanitation","oof-loan","public-sector-recipient",81831598
"ibrd","IBRD","BR","Brazil",2013,"governance-and-security","oof-loan","public-sector-recipient",748749958
"ibrd","IBRD","BR","Brazil",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",62980326
"ibrd","IBRD","BR","Brazil",2013,"banking-and-business","oof-loan","public-sector-recipient",49016652
"ibrd","IBRD","BR","Brazil",2013,"other-social-services","oof-loan","public-sector-recipient",440736266
"ibrd","IBRD","BR","Brazil",2013,"education","oof-loan","public-sector-recipient",240080586
"ibrd","IBRD","BR","Brazil",2013,"health","oof-loan","public-sector-recipient",268590057
"ibrd","IBRD","BR","Brazil",2013,"environment","oof-loan","public-sector-recipient",49743426
"idb","IDB","BR","Brazil",2013,"environment","oof-loan","other",16083374
"idb","IDB","BR","Brazil",2013,"governance-and-security","oof-loan","other",145578090
"idb","IDB","BR","Brazil",2013,"infrastructure","oof-loan","other",471392461
"idb","IDB","BR","Brazil",2013,"health","oof-loan","other",23292158
"idb","IDB","BR","Brazil",2013,"agriculture-and-food-security","oof-loan","other",12488279
"idb","IDB","BR","Brazil",2013,"banking-and-business","oof-loan","other",1078438
"idb","IDB","BR","Brazil",2013,"water-and-sanitation","oof-loan","other",157048215
"idb","IDB","BR","Brazil",2013,"industry-and-trade","oof-loan","other",109751857
"idb","IDB","BR","Brazil",2013,"other-social-services","oof-loan","other",62095707
"idb","IDB","BR","Brazil",2013,"governance-and-security","oof-loan","public-sector-recipient",727140136
"KR","South Korea","BR","Brazil",2013,"industry-and-trade","oof-loan","unspecified",24476764
"US","USA","BR","Brazil",2013,"banking-and-business","oof-loan","unspecified",13587877
"EU","European Union","BF","Burkina Faso",2007,"other","oof-loan","unspecified",243000
"EU","European Union","BF","Burkina Faso",2008,"other","oof-loan","unspecified",11460994
"EU","European Union","BF","Burkina Faso",2009,"other","oof-loan","unspecified",1601057
"EU","European Union","BF","Burkina Faso",2010,"other","oof-loan","unspecified",8457156
"islamic-dev-bank","Islamic Dev Bank","BF","Burkina Faso",2012,"other","oof-loan","unspecified",1188750
"BE","Belgium","BF","Burkina Faso",2013,"other","oof-loan","unspecified",2581441
"BE","Belgium","BI","Burundi",2013,"other","oof-loan","unspecified",181991
"AU","Australia","KH","Cambodia",2006,"other","oof-grant","unspecified",3539560
"KR","South Korea","KH","Cambodia",2006,"industry-and-trade","oof-loan","unspecified",1268210
"AU","Australia","KH","Cambodia",2007,"governance-and-security","oof-grant","unspecified",2914525
"AU","Australia","KH","Cambodia",2007,"other","oof-grant","unspecified",780772
"KR","South Korea","KH","Cambodia",2007,"industry-and-trade","oof-loan","unspecified",1213192
"AU","Australia","KH","Cambodia",2008,"other","oof-grant","unspecified",13277624
"FR","France","KH","Cambodia",2008,"banking-and-business","oof-loan","unspecified",10672657
"AU","Australia","KH","Cambodia",2009,"other","oof-grant","unspecified",4228696
"FR","France","KH","Cambodia",2009,"banking-and-business","oof-loan","unspecified",4745035
"KR","South Korea","KH","Cambodia",2009,"industry-and-trade","oof-loan","unspecified",6188794
"AU","Australia","KH","Cambodia",2010,"other","oof-grant","unspecified",3263707
"KR","South Korea","KH","Cambodia",2010,"industry-and-trade","oof-loan","unspecified",4365491
"AU","Australia","KH","Cambodia",2011,"other","oof-grant","unspecified",1725602
"FR","France","KH","Cambodia",2011,"banking-and-business","oof-loan","unspecified",12211245
"KR","South Korea","KH","Cambodia",2011,"infrastructure","oof-loan","unspecified",9432159
"KR","South Korea","KH","Cambodia",2011,"industry-and-trade","oof-loan","unspecified",6701797
"AU","Australia","KH","Cambodia",2012,"other","oof-grant","unspecified",2168640
"BE","Belgium","KH","Cambodia",2012,"banking-and-business","oof-loan","unspecified",473865
"FR","France","KH","Cambodia",2012,"banking-and-business","oof-loan","unspecified",13932068
"KR","South Korea","KH","Cambodia",2012,"industry-and-trade","oof-loan","unspecified",23650000
"ofid","OFID","KH","Cambodia",2012,"banking-and-business","oof-loan","unspecified",7e+06
"AU","Australia","KH","Cambodia",2013,"other","oof-grant","unspecified",1740143
"BE","Belgium","KH","Cambodia",2013,"other","oof-loan","unspecified",16286027
"FR","France","KH","Cambodia",2013,"banking-and-business","oof-loan","unspecified",9286066
"KR","South Korea","KH","Cambodia",2013,"industry-and-trade","oof-loan","unspecified",26543364
"ofid","OFID","KH","Cambodia",2013,"banking-and-business","oof-loan","unspecified",9990623
"US","USA","KH","Cambodia",2013,"banking-and-business","oof-loan","unspecified",4926332
"afdb","AfDB","CM","Cameroon",2006,"other","oof-loan","public-sector-unknown",12115086
"FR","France","CM","Cameroon",2006,"other","oof-loan","unspecified",14139850
"afdb","AfDB","CM","Cameroon",2007,"infrastructure","oof-loan","other",34242243
"EU","European Union","CM","Cameroon",2007,"other","oof-loan","unspecified",30104057
"EU","European Union","CM","Cameroon",2007,"industry-and-trade","oof-loan","unspecified",1155896
"FR","France","CM","Cameroon",2007,"other","oof-loan","unspecified",3660128
"US","USA","CM","Cameroon",2007,"banking-and-business","oof-loan","unspecified",380062
"afdb","AfDB","CM","Cameroon",2009,"infrastructure","oof-loan","other",44219081
"EU","European Union","CM","Cameroon",2009,"other","oof-loan","unspecified",39845853
"FR","France","CM","Cameroon",2009,"other","oof-loan","unspecified",4527953
"FR","France","CM","Cameroon",2009,"banking-and-business","oof-loan","unspecified",9055906
"afdb","AfDB","CM","Cameroon",2010,"infrastructure","oof-loan","other",7648530
"EU","European Union","CM","Cameroon",2010,"infrastructure","oof-loan","unspecified",20052225
"FR","France","CM","Cameroon",2010,"other","oof-loan","unspecified",5223447
"FR","France","CM","Cameroon",2010,"banking-and-business","oof-loan","unspecified",10446894
"afdb","AfDB","CM","Cameroon",2011,"infrastructure","oof-loan","other",30596884
"EU","European Union","CM","Cameroon",2011,"other","oof-loan","unspecified",2339228
"afdb","AfDB","CM","Cameroon",2012,"infrastructure","oof-loan","other",27303166
"BE","Belgium","CM","Cameroon",2012,"industry-and-trade","oof-loan","unspecified",437018
"BE","Belgium","CM","Cameroon",2012,"banking-and-business","oof-loan","unspecified",146332
"EU","European Union","CM","Cameroon",2012,"infrastructure","oof-loan","unspecified",26924429
"FR","France","CM","Cameroon",2012,"banking-and-business","oof-loan","unspecified",9126925
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2012,"other","oof-loan","unspecified",2572000
"ofid","OFID","CM","Cameroon",2012,"infrastructure","oof-loan","unspecified",4239070
"afdb","AfDB","CM","Cameroon",2013,"infrastructure","oof-loan","other",9491291
"BE","Belgium","CM","Cameroon",2013,"other","oof-loan","unspecified",319975
"EU","European Union","CM","Cameroon",2013,"infrastructure","oof-loan","multilateral",9061000
"FR","France","CM","Cameroon",2013,"banking-and-business","oof-loan","unspecified",3072913
"ofid","OFID","CM","Cameroon",2013,"infrastructure","oof-loan","unspecified",10125349
"afdb","AfDB","CV","Cape Verde",2009,"banking-and-business","oof-loan","public-sector-unknown",30253121
"afdb","AfDB","CV","Cape Verde",2010,"general-budget-support","oof-loan","public-sector-recipient",16334947
"afdb","AfDB","CV","Cape Verde",2011,"infrastructure","oof-loan","other",18796603
"afdb","AfDB","CV","Cape Verde",2011,"general-budget-support","oof-loan","public-sector-recipient",19583888
"afdb","AfDB","CV","Cape Verde",2012,"infrastructure","oof-loan","other",430867
"afdb","AfDB","CV","Cape Verde",2012,"general-budget-support","oof-loan","public-sector-recipient",13013848
"ibrd","IBRD","CV","Cape Verde",2012,"water-and-sanitation","oof-loan","unspecified",95236
"ibrd","IBRD","CV","Cape Verde",2012,"infrastructure","oof-loan","unspecified",1265277
"afdb","AfDB","CV","Cape Verde",2013,"general-budget-support","oof-loan","public-sector-recipient",20171457
"ibrd","IBRD","CV","Cape Verde",2013,"water-and-sanitation","oof-loan","public-sector-recipient",1262684
"ibrd","IBRD","CV","Cape Verde",2013,"infrastructure","oof-loan","public-sector-recipient",16775662
"ofid","OFID","CV","Cape Verde",2013,"infrastructure","oof-loan","unspecified",1978010
"FR","France","CF","CAR",2006,"other","oof-loan","unspecified",67384724
